Question,Real Answer,Pred Answer
"Voiced by Nicholas Parsons, Tex Tucker was the hero of which Supermarionation series?",Four Feather Falls,Four Feather Falls
Who wrote the 2008 novel ‘Duma Key’?,Stephen King,Stephen King
"Who played Jodie Foster’s lawyer, Kathryn Murphy, in the 1988 film ‘The Accused’?",Kelly McGillis,Kelly McGillis
To which British entertainer did songwriter/composer Lionel Bart sell the rights to the musical ‘Oliver!’ for a reputed 350 pounds sterling?,Max Bygraves,Andrew Lloyd Webber
What was the name of the character played by Richard Wilson in One Foot In The Grave?,Victor Meldrew,Victor Meldrew
How many hurdles must a runner jump over in the 110m men's hurdles race?,10,10
"Listed at number 69 on the Periodic Table, which chemical element has the symbol Tm?",Thulium,Thulium
Which composer's music forms the basis of the ballet Pineapple Poll?,Sullivan,Arthur Sullivan
Which annual cricket fixture which began in 1806 was last played in 1962?,Gentlemen v Players,Gentlemen v Players
Who led the ill-fated expedition which set sail in 1845 in HMS Erebus and HMS Terror?,John Franklin,Sir John Franklin
Who voiced Lady Penelope in the original Thunderbirds series?,Sylvia Anderson,Sylvia Anderson
"Who painted ‘The Card Players’, one version of his selling for £154 million in 2011?",Paul Cézanne,Paul Cézanne
"The three Provinces wholly in the Republic are Leinster, Connaught and which other?",Munster,Munster
What type of dog is Beethoven in the film franchise of that name ?,St. Bernard,Saint Bernard
On which BBC TV show did the plasticine character Morph first appear?,Take Hart,Take Hart
"Which shop did Anita Roddick open in Brighton in 1976, leading to a highly successful chain of stores now trading in over 40 countries worldwide?",Body Shop,The Body Shop
With which group did Tony Christie have a top ten hit with in 1999 with the song Walk Like A Panther?,All Seeing I,All Seeing I
Who played Fagin in the original West End production of Oliver and in the 1968 film of the same name?,Ron Moody,Ron Moody
Who painted ' Supper at Emmaus ' and ' The Anatomy Lesson ' ?,Rembrandt,Answer: Rembrandt
Alma Reville who died in 1982 was the wife and collaborator of which famous British character who was knighted in 1980 ?,Hitchcock,Alfred Hitchcock
In which 1960s and 70s TV sitcom did Brian Wilde play a character called 'Bloody Delilah' ?,The Dustbinmen,The Dustbinmen
"Who was admitted to Parkland Memorial Hospital, Dallas, as ‘Patient 24740, white male’?",JFK,John F. Kennedy
Alice Perrers was the mistress of which English king?,Edward III of England,Edward III
What name is given to the painting medium that uses eggs?,Tempera grassa,egg tempera
How many pints are there in a gallon?,8,8
"On a QWERTY keyboard, which two letters have raised marks to assist with touch typing?",F and J,F and J
The Blisworth Canal Tunnel is in which English county?,Northamptonshire,Northamptonshire
What does the Latin phrase ‘Ars gratia artis’ translate to in English?,Art for art's sake,"""Art for art's sake"""
"Hanged at Wandsworth prison in 1949 for killing six people, which British criminal was known as 'The Acid Bath Murderer'?",John Haig,John George Haigh
Which British inventor was responsible for the introduction of the rubber band in 1845?,Stephen Perry,Stephen Perry
"""""""The Camels are Coming"""" published in 1932 was the first book that featured which popular children's hero created by W.E.Johns?""",Biggles,Biggles
"""In the book """"Tom Brown's Schooldays"""" what was the name of the school bully that Tom and his friend Harry eventually defeat in a fight after enduring several months of bullying?""",Flashman,Flashman
"The three largest towns in ‘The English Riviera’ are Torquay, Paignton, and … what?",Brixham,Brixham
"What two word name is commonly given to the heavy, slow moving lizard that grows up to two feet in length and along with the Mexican Beaded Lizard is the only venomous lizard that lives in North America?",Gila monster,Gila monster
Who is the mother of the actor Toby Stephens ?,Dame Maggie Smith,Dame Maggie Smith
How many gills are there in half a gallon?,sixteen,"There is no direct correlation between gills and gallons as they are unrelated concepts. Gills are respiratory organs in fish, while gallons are units of volume measurement."
Which unlikely country qualified for the 2015 Cricket World Cup Finals by beating Kenya?,Afghanistan,Afghanistan
A Cariocan is a native of which city?,São Sebastião do Rio de Janeiro,Rio de Janeiro
"Which is the country of origin of Martha and the Muffins, Crash Test Dummies and Rush?",Canada,Canada
What is the name of the river on which Bakewell stands?,Wye,River Wye
"In 1984, who topped the US charts, and got to no. 9 in the UK, with ‘Missing You’?",John Waite,John Waite
Which cowboy was played by Ty Hardin?,Bronco Layne,Ty Hardin
"Which species of wild goose, Anser anser, is the ancestor of all European domestic geese?",Greylag goose,Anser anser
Pope Gregory XI was the last Pope to live in which French city?,"Avignon, France",Avignon
"Which traditional dessert is made from strawberries, broken meringue and cream",Eton mess,Eton mess
What was the first name of Bond Villan Mr Scaramanga from 'The Man With The Golden Gun'?,Francisco,Francisco
"Footvolley, a variation of football, originated in which country?",Brazil,Brazil
How many flakes of snow have to fall in the 24 hours of the 25th December anywhere in the UK to be classified as a White christmas?,1,The passage does not specify the number of snowflakes required to classify a White Christmas.
The area now rebranded as “Cardiff Bay” was formerly known by what name?,Tiger Bay,Cardiff docklands
Which country owns the Queen Elizabeth islands?,Canada,Canada
Written by William Boyd what was the last James Bond novel to be published?,Solo,Solo
Which English author wrote the 1934 novel Goodbye Mr Chips?,James Hilton,James Hilton
Who played the title role in the long-running detective series Bergerac?,John Nettles,John Nettles
In which year were One Pound coins introduced?,1983,1983
What official position is currently held by Martin Rees?,Astronomer Royal,Astronomer Royal
What kind of footwear did Jimmy Nail have in 1994?,Crocodile Shoes,Jimmy Nail had no specific footwear mentioned in 1994.
What do we call the elongated hill in the shape of a half-buried egg formed by glacial ice?,Drumlins,drumlin
What was the age that no-one wanted to reach in Logan’s Run?,30,30
Name the scarey debut Single from Ella Henderson released in June 2014,Ghost,Ghost
What is the first name of cricket umpire Dickie Bird,Harold,Graeme
How many bits are there in a byte?,8,8
Where does a bounced email return to?,Sender,the reverse path (also known as the return path)
"In mythology, who pulled the thorn from the Lion’s paw?",Androclus,Androcles
Which late actor narrated the British children’s television programme ‘Willo the Wisp’?,Kenneth Williams,Kenneth Williams
What was the name of the high school in Porky's?,Angel Beach,Angel Beach High School
Who was Anne Sullivan's most famous pupil?,Helen Keller,Helen Keller
Who painted The Anatomy Lesson of Doctor Tulp?,Rembrandt,Rembrandt
Who is the President of The All England Lawn Tennis and Croquet Club in Wimbledon?,HRH the Duke of Kent,Duke of Kent
Who wrote the 1974 novel ‘Carrie’?,Stephen King,Stephen King
Tennis player Mary Pierce was born in which country in January 1975?,Canada,Canada
Elapidae Naja is the scientific name for which snake?,Cobras,Indian cobra
What is the title of the 1959 film in which Hayley Mills plays a young girl who befriends a murderous Polish sailor?,Tiger Bay,Tiger Bay
"The Black Shadow and Black Prince are two motorcycle models made in the 1950's, by whom?",Vincent,Vincent Motorcycles
Who were Tom and Barbara's neighbours in The Good Life?,Margo and Jerry Leadbetter,Margo and Jerry Leadbetter
Which sitcom actor presents Scrapheap Challenge?,Robert Llewellyn,Robert Llewellyn
"Who joined the Eggheads team in 2008, having won Are You An Egghead?",Barry Simmons,Pat Gibson
What was the name of the 1927 film that was directed by Fritz Lang and featured a robot called Maria that inspired George Lucas to create the character C-3PO?,Metropolis,Metropolis
"Deborah, Diana, Jessica and Pamela were some of the members of which family?",Mitford,Mitford
Which fictional division of the Jersey police employed the services of Jim Bergerac?,Le Bureau des Étrangers,Le Bureau des Étrangers
What is the name of the fictional island that provides the setting for Death in Paradise?,Saint-Marie,Saint Marie
"What is the first name of the mother of Jemima Khan and widow of Sir James Goldsmith, after whom one of London's most exclusive night clubs was named?",Annabel,Shaukat
"Which celebrity chef is the owner of the three Michelin-starred restaurant, The Fat Duck, in Bray, Berkshire, which has been voted the Best Restaurant in the UK for the past six yearsby The Good Food Guide ?",The Big Fat Duck Cookbook,Heston Blumenthal
"""Which jockey rode 50/1 outsider """"Last Suspect"""" to victory in the 1985 Grand National?""",Hywel Davies,Hywel Davies
On a Monopoly board what makes up the set with Coventry Street and Leicester Square?,Piccadilly,Piccadilly
Whose first two hit albums were No Parlez and The Secret of Association ?,Paul Young,Paul Young
"Who wrote the Christmas story, The Snowman?",Raymond Briggs,Hans Christian Andersen
Who played Lord Melchett in the TV comedy series Blackadder II?,Stephen Fry,Stephen Fry
Who had and 80s NO 1 with The Tide is High?,Blondie,The Paragons
Who had a 50s No 1 with Stagger Lee?,Lloyd Price,Lloyd Price
Who succeeded Henry Cooper as British Heavyweight Boxing Champion?,Joe Bugner,Joe Erskine
How many squares are on a Spear’s Games Snakes and Ladders board?,100,100
How many Jokers are in a standard pack of cards?,2,0
Which animal is depicted as the face of breakfast cereal Coco Pops?,Monkey,Coco the Monkey
What is the name of the fictional road on the council estate to which the Queen and her family have to move in the 1992 novel ‘The Queen and I’ by Sue Townsend?,Hellebore Close,Hellebore Close
Muharram is the first month in which religious calender?,Islami,Islamic
Who wrote the children’s series of ‘Mr Men’ books?,Roger Hargreaves,Roger Hargreaves
What does a pluviometer measure?,Rainfall,A pluviometer measures rainfall.
How many chains are in a furlong?,10,10
A tetrachordo bouzouki has how many pairs of strings?,Four,4 pairs
What is the boiling point of water in degrees Farenheit?,212,212 °F
"In the US television series ‘Spin City’, who played Randall Winston, the dim-witted Mayor of New York City?",Barry Bostwick,Barry Bostwick
How many players are on the court in a korfball team?,8,8
Captain Morgan is a brand of which type of alcoholic drink?,Spiced Rum,rum
In which year did rank outsider Foinavon unexpectedly win the Grand National?,1967,1967
"Which Southern English city has districts called Shirley, Bassett Green and Thornhill ?",Southampton,Southampton
What was the name of the lioness raised by George and Joy Adamson in the book Born Free?,Elsa,Elsa
Who played the title role in the 2004 movie Catwoman?,Halle Berry,Halle Berry
What was Bedloe's Island officially renamed to in 1956?,Bedloe's Island,Liberty Island
In which year was the Maastricht treaty signed? (It came into force a year later.),1992,1992
What was Kevin Kline's first movie?,Sophie's Choice,The Deer Hunter
Which river has Newport at its head and Cowes at its mouth?,River Medina,River Medina
How was Jean Claude Duvalier known before he ws exiled in 1986?,Jean-Claude Duvalier,"""Baby Doc"""
In the UK television quiz show ‘The Chase’ which chaser is is known as ‘The Beast’?,Mark Labbett,Mark Labbett
"In the game of English billiards, how many points does a cannon score?",2,2
Tansu Ciller was the first woman Prime Minister of which European country?,Turkey,Turkey
Which sitcom starred Leonard Rossiter in the role of a supermarket manager?,Tripper's Day,Tripper's Day
What is the name of the church in The Vicar of Dibley?,St Barnabus,St Barnabus
How many points of the compass are there?,32,32
At the mouth of which English river is Spurn Head?,Humber Estuary,Humber
For achievement in what field is the Fields Medal awarded?,Mathematic,mathematics
Which Cumbrian town’s boundaries incorporate the 11-mile-long Walney Island?,History of Barrow-in-Furness,Barrow-in-Furness
Who was Prime Minister during the Queen's Silver Jubilee celebrations?,Callaghan,Answer: James Callaghan
"Who discovered electromagnetic induction, so facilitating the transformer and dynamo?",Michael Faraday,Michael Faraday
Who starred alongside Polly James in the first series of The Liver Birds?,Pauline Collins,Nerys Hughes
"Winner in a poll of Classic FM's most popular piece of music in 2016, which composer also wrote A London Symphony",Ralph Vaughan Williams,Leonard Bernstein
Who resides in Mansion House?,Lord Mayor of London,the Lord Mayor of London
Who was the father of Ophelia?,Polonius,Polonius
In which film does Iris Henderson search for Miss Froy on a train in fictional Bandrika?,Lady Vanishes,The Lady Vanishes
What do the French ‘Appellation d’Origine Controlee’ laws regulate?,Wines,"the production of wine and other agricultural products, including geographical indications, quality standards, allowed additives, and procedures in winemaking and viticulture"
Who was Israeli Prime Minister from 1969 to 1974?,Golda Meir,Golda Meir
"Which was King Arthur’s last battle, where he either died or was fatally wounded?",Camlan,Battle of Camlann
"Also known as Annonaria; in Roman mythology, who was the personification of luck?",Fortuna,Fortuna
Who was the famous mother of politician Shirley Williams?,Vera Brittain,Vera Brittain
"Cheeser, Six-er and Laggies are all terms used in which children’s game?",Conkers,Conkers
Triskaidekaphobia is the irrational fear of which number?,13,13
In “Open All hours” which actress delivered the milk?,Barbara Flynn,Barbara Flynn
"In Christianity, ‘Holy Wednesday’ is also known as ‘what’ Wednesday?",Holy Wednesday,Spy
What is the boiling point of water on the Farenheit scale?,212 degrees,212 °F
What is the boiling point of water in degrees Fahrenheit?,212,212 °F
If a month has a Friday the thirteenth then on what day of the week would that month begin?,Sunday,Sunday
Who was the Egyptian president who was assassinated in 1981?,Sadat,Anwar Sadat
"Who wrote the novel Cry, the Beloved Country about South Africa?",Alan Paton,Alan Paton
Who wrote the 2004 play ‘The History Boys’?,Alan Bennet,Alan Bennett
What is the name of the mill in the novel ‘The Mill on the Floss’ by George Eliot?,Dorlcote Mill,The Mill on the Floss
Who is the only driver to have completed and won the Triple Crown in motor racing?,Graham Hill,Graham Hill
Princess Charlene became the wife of which European prince in 2011?,"Albert II, Prince of Monaco","Albert II, Prince of Monaco"
The peptide hormone renin is secreted by which organ of the body?,Human kidney,kidneys
Who was the Roman god of trickery and thieves?,Mercury,Mercury
Which unsuccessful model of car was named after Henry Ford’s son?,Edsel,Edsel
What was the Roman name for the city of Paris?,Lutetia,Lutetia
What is fictional Inspector Maigret’s first name?,Jules,Jules
"In cooking, what is calamares?",Squid,"calamares is a culinary specialty in Spain, commonly known as a squid sandwich. It consists of squid battered in flour and fried in oil, often served with a spicy tomato sauce and mayonnaise with garlic."
Who wrote the 1939 story ‘The Secret Life of Walter Mitty’?,James Thurber,James Thurber
Who wrote the 1970 book ‘Future Shock’?,Heidi Toffler,Alvin Toffler
Bezique is a card game for how many players?,2,2 to 4 players
Cosmo Smallpiece was a character played by which English comedian?,Les Dawson,Les Dawson
The volcanic rock Kimberlite is best known for sometimes containing which gemstone?,Diamond,Diamonds
What is the name of the only British M.P. to be a member of the Green Party?,Caroline Lucas,Caroline Lucas
On whic racecourse does the Irish Derby take place each year?,Curragh,Curragh
Which antipodean bird is the largest member of the kingfisher family?,Dacelo novaeguinea,Answer: laughing kookaburra
What is the name of the lustrous substance that forms pearl and mother-of-pearl?,Mother of pearl,calcium carbonate
How many ventricles are there in the human heart?,2,two
What are the chemicals produced by the endocrine glands to control body functions?,Hormone,hormones
"The Ambassador Bridge, which connects the US with Canada, spans which river?",Detroit River,Detroit River
How many holes are on a classic cribbage board?,121,18
James Brindley is chiefly remembered for building what?,Canal,canal locks
The Third Foot and Mouth Regiment featured in which Carry On film?,3rd Foot and Mouth Regiment,"The Third Foot and Mouth Regiment is featured in the Carry On film ""Carry On Regardless."""
"In the Six Nations Rugby Championship, the Millennium Trophy is awarded to the winner of the game between which two countries?",England and Ireland,England and Scotland
"Originating in the US, what is the filling in a MoonPie?",Marshmallow,The passage does not provide information about the filling in a MoonPie.
"What is the surname of Dick and Jane in the 2005 film ‘Fun With Dick and Jane’, starring Jim Carrey and Tea Leoni?",Harper,"Answer: The surname of Dick and Jane in the 2005 film ""Fun With Dick and Jane"" is Harper."
Who is the narrator of Three Men in a Boat?,J,"the narrator is a passenger who was traveling on the ship ""Glen Carrig"""
Who was the hostess of The Golden Shot between 1969 and 1975?,Anne Aston,Anne Aston
Which actor appeared as Fancy Smith in Z-cars?,Brian Blessed,Brian Blessed
British actress Alison Steadman married which film director/writer in 1973?,Mike Leigh,Mike Leigh
What is the dish of stuffed vine leaves called?,Dolmas,sarma
"On TV, who played the long suffering wife of Alf Garnett in ‘Till Death Us Do Part’?",Dandy Nichols,Dandy Nichols
Which hand puppet would you associate with Shari Lewis?,Lamb Chop,Lamb Chop
"Musician Richey Edwards, who went missing in February 1995, was the rhythm guitarist in which band?",Manic Street Preachers,Manic Street Preachers
Who was the pilot hero of Captain W.E. Johns stories?,Biggles,The pilot hero of Captain W.E. Johns stories was Biggles.
Who was the first Mayor of Casterbridge in the Thomas Hardy novel?,Mayor of Casterbridge,Bathsheba Everdene
"In the Bible, what was the name of Jacob’s only daughter?",Hamor,Dinah
Who recorded the albums Blue and Court And Spark?,Joni Mitchell,Joni Mitchell
Who was the German soldier in Rowan and Martin's Laugh In?,Very interesting ...,"The German soldier in Rowan and Martin's Laugh-In was a character played by Dan Rowan, one of the show's hosts. The character was named ""Wolfgang,"" a cigarette-smoking German soldier who believed that"
Michael Jackson's Will You Be There came from which movie?,Free Willy,Free Willy
Pink Fairy and Nine Banded are species of which animal?,Dasypodidae,armadillo
What were the first names of English novelist R.D.Blackmore?,Richard Doddridge,Richard Hugh
"What was the name of the Archbishop of Canterbury’s envoy, who was taken hostage in Lebanon in 1987?",Terry Waite,Terry Waite
The pudu is the world’s smallest species of which animal?,Fawn,deer
Who became the youngest World Heavyweight Boxing Champion in 1956?,Floyd Patterson,Floyd Patterson
"Born in Gibraltar, which designer was named British Designer of the Year in 1987, 1994 and 1995?",John Galliano,Giles Deacon
In which country was designer Oscar de la Renta born?,Dominican Rep,Dominican Republic
"Anthea Turner presented Blue Peter in 1992. She is currently married to Grant Bovey, but she was first married to a Radio 1 DJ from 1990-98. Who was he?",Peter Powell,Peter Powell
How many reeds does an oboe have?,2,2
‘Hen Wlad FY Nhadau’ is the national anthem of which European country?,Welsh nation,Wales
"In the US television show ‘The Sopranos’, what did Janice Soprano change her name to after joining an ashram in Los Angeles?",Parvati Wasatch,Parvati Wasatch
Fotheringhay Castle is in which English county?,Northamptonshire,Northamptonshire
"The Bay of Fundy, which has the highest tides in the world, is mainly in which country?",Canada,Canada
Which American footballer player was nicknamed ‘The Refrigerator’?,William Perry,William Anthony Perry
Which US soap actress's real name is Patsy Mclenny?,Morgan Fairchild,Patsy Ann McClenny
The Flying Nun was based on which book?,Fifteenth Pelican,The Fifteenth Pelican
Who wrote the poem The Owl and the Pussycat?,Edward Lear,Edward Lear
What is the name of the helicopter used to transport the President of the USA?,Marine Two,Air Force One
How many hurdles are in a 100 metre women’s hurdle race?,10,10
Whipsnade Zoo is in which English county?,"Bedfordshire, England",Bedfordshire
"What was the surname of British horticulturalist and garden designer Gertrude, who died in 1932?",Jekyll,Jekyll
Pico da Neblina is the highest mountain in which South American country?,Brazil,Brazil
"Reggie, Jughead, Betty and Veronica were members of which fictional band?",The Archies,The Archies
Which 1969 novel by Alistair MacLean centres on a veteran Interpol natcotics expert named Paul Sherman and a violent struggle on the streets of Amsterdam ?,Puppet on a Chain,Puppet on a Chain
How many Cardinal Virtues are there?,Four,4
The Pedro Miguel lock is on which canal?,The Panama Canal,Panama Canal
From which country does the Lambada dance originate?,Brazil,Brazil
What was the first name of 18th Century English cabinet maker and furniture designer Chippendale?,Thomas,Thomas
