load_kv,record,example,layer,kind,selected_tokens,sampled_elements,cosine,relative_l2,oracle_alpha,dense_delta_norm,sparse_delta_norm,dot,dense_sq,sparse_sq,error_sq
preprocess,12,0,12,V,2489,32768,0.4892922639846802,1.6672390699386597,0.2561429440975189,8.651259422302246,16.52590560913086,69.95406341552734,74.84429168701172,273.1055603027344,208.04525756835938
preprocess,13,0,13,K,2489,32768,0.511868953704834,1.4123083353042603,0.31348171830177307,62.5758056640625,102.1769790649414,3272.791259765625,3915.7314453125,10440.134765625,7810.4248046875
preprocess,13,0,13,V,2489,32768,0.5539849996566772,1.420183777809143,0.3250037431716919,13.713690757751465,23.37566566467285,177.589111328125,188.0653076171875,546.4217529296875,379.3154602050781
preprocess,14,0,14,K,2489,32768,0.4592301547527313,1.5510258674621582,0.2653486132621765,64.01874542236328,110.7951431274414,3257.3037109375,4098.39990234375,12275.5634765625,9859.505859375
preprocess,14,0,14,V,2489,32768,0.5855276584625244,1.378347635269165,0.34437164664268494,11.87226676940918,20.186159133911133,140.3249053955078,140.95071411132812,407.48101806640625,267.7862548828125
preprocess,15,0,15,K,2489,32768,0.4458344578742981,1.539305567741394,0.26254627108573914,70.22602081298828,119.25203704833984,3733.683349609375,4931.69384765625,14221.048828125,11685.5546875
preprocess,15,0,15,V,2489,32768,0.5916748046875,1.2965567111968994,0.3681592047214508,12.081753730773926,19.41678810119629,138.80030822753906,145.96878051757812,377.01165771484375,245.3843536376953
preprocess,16,0,16,K,2489,32768,0.5069224834442139,1.4936760663986206,0.29356762766838074,80.02257537841797,138.1802215576172,5605.31396484375,6403.61279296875,19093.7734375,14286.9931640625
preprocess,16,0,16,V,2489,32768,0.6429532766342163,1.16797935962677,0.42168131470680237,16.286853790283203,24.83317756652832,260.0452575683594,265.2615966796875,616.6867065429688,361.8658752441406
preprocess,17,0,17,K,2489,32768,0.5274998545646667,1.3653274774551392,0.3304494321346283,76.29659271240234,121.79304504394531,4901.73681640625,5821.169921875,14833.5458984375,10851.4375
preprocess,17,0,17,V,2489,32768,0.5725022554397583,1.2626771926879883,0.373511403799057,16.22441291809082,24.868085861206055,230.987548828125,263.2315673828125,618.4216918945312,419.6867980957031
preprocess,18,0,18,K,2489,32768,0.5889402627944946,1.2048259973526,0.3972628712654114,96.40359497070312,142.9178466796875,8114.29736328125,9293.6533203125,20425.51171875,13490.83984375
preprocess,18,0,18,V,2489,32768,0.6335685849189758,1.105832815170288,0.4450262188911438,20.657522201538086,29.409406661987305,384.9090576171875,426.73321533203125,864.9132080078125,521.8406982421875
preprocess,19,0,19,K,2489,32768,0.640129029750824,0.9907125234603882,0.5057756900787354,110.17423248291016,139.4407196044922,9834.158203125,12138.361328125,19443.71484375,11914.044921875
preprocess,19,0,19,V,2489,32768,0.6930234432220459,0.9105316996574402,0.5547735691070557,26.757593154907227,33.42559814453125,619.8322143554688,715.9688110351562,1117.2706298828125,593.59130859375
preprocess,20,0,20,K,2489,32768,0.6388706564903259,0.951810359954834,0.5327026844024658,115.32535552978516,138.3097686767578,10190.384765625,13299.9375,19129.591796875,12049.099609375
preprocess,20,0,20,V,2489,32768,0.7000644207000732,0.8291793465614319,0.6242128014564514,40.260284423828125,45.15254211425781,1272.6151123046875,1620.8905029296875,2038.7520751953125,1114.4337158203125
preprocess,21,0,21,K,2489,32768,0.6815605759620667,0.9485251307487488,0.5303732752799988,125.3611068725586,161.09634399414062,13764.263671875,15715.4072265625,25952.03125,14139.291015625
preprocess,21,0,21,V,2489,32768,0.6792320609092712,0.9404985308647156,0.5359472036361694,33.6482048034668,42.64401626586914,974.62646484375,1132.20166015625,1818.5120849609375,1001.4835205078125
preprocess,22,0,22,K,2489,32768,0.666379451751709,0.9312946200370789,0.5442618131637573,122.9981460571289,150.59559631347656,12343.33203125,15128.5439453125,22679.033203125,13121.2509765625
preprocess,22,0,22,V,2489,32768,0.7040709853172302,0.8537259697914124,0.5977137088775635,35.47051239013672,41.782142639160156,1043.4571533203125,1258.1572265625,1745.7474365234375,917.0145263671875
preprocess,23,0,23,K,2489,32768,0.667506992816925,0.9085025191307068,0.5618672966957092,132.8837890625,157.8679962158203,14003.02734375,17658.1015625,24922.3046875,14574.716796875
preprocess,23,0,23,V,2489,32768,0.7014412879943848,0.8525495529174805,0.5999047160148621,42.04826354980469,49.165122985839844,1450.09521484375,1768.0565185546875,2417.209228515625,1285.1064453125
preprocess,24,0,24,K,2489,32768,0.6675549149513245,0.9126072525978088,0.5585027933120728,149.2935791015625,178.4443359375,17784.05859375,22288.572265625,31842.380859375,18563.248046875
preprocess,24,0,24,V,2489,32768,0.6882403492927551,0.8961232900619507,0.5667991638183594,47.24655532836914,57.36949920654297,1865.483154296875,2232.237060546875,3291.259521484375,1792.580810546875
preprocess,25,0,25,K,2489,32768,0.633916437625885,0.9287319183349609,0.5521447062492371,162.21510314941406,186.23890686035156,19151.099609375,26313.740234375,34684.9296875,22696.9375
preprocess,25,0,25,V,2489,32768,0.6848395466804504,0.8773267865180969,0.5836362838745117,46.21019744873047,54.22309875488281,1715.97509765625,2135.38232421875,2940.14453125,1643.619384765625
preprocess,26,0,26,K,2489,32768,0.6202788949012756,0.9561901092529297,0.5314610600471497,145.21206665039062,169.47991943359375,15265.3916015625,21086.544921875,28723.443359375,19279.57421875
preprocess,26,0,26,V,2489,32768,0.6546816825866699,0.9181506633758545,0.5567820072174072,40.1545295715332,47.21494674682617,1241.20703125,1612.38623046875,2229.251220703125,1359.253662109375
preprocess,27,0,27,K,2489,32768,0.5799612998962402,0.9829308986663818,0.5132589340209961,129.0110626220703,145.7771453857422,10907.25390625,16643.853515625,21250.9765625,16080.6689453125
preprocess,27,0,27,V,2489,32768,0.6446909308433533,0.945149302482605,0.5370209217071533,43.125,51.77134704589844,1439.3624267578125,1859.765625,2680.2724609375,1661.3548583984375
preprocess,28,0,28,K,2489,32768,0.573888897895813,1.0342618227005005,0.47602710127830505,141.58187866210938,170.68832397460938,13868.8134765625,20045.427734375,29134.50390625,21442.693359375
preprocess,28,0,28,V,2489,32768,0.6281942129135132,0.9814496040344238,0.5122246742248535,43.107208251953125,52.86683654785156,1431.617919921875,1858.2314453125,2794.90234375,1789.9404296875
preprocess,29,0,29,K,2489,32768,0.5502177476882935,1.0721452236175537,0.45000457763671875,134.6251678466797,164.60533142089844,12192.8359375,18123.935546875,27094.916015625,20833.546875
preprocess,29,0,29,V,2489,32768,0.6253343224525452,0.9832125902175903,0.5111273527145386,53.0723876953125,64.93094635009766,2154.92724609375,2816.67822265625,4216.02783203125,2722.925537109375
preprocess,30,0,30,K,2489,32768,0.5131667256355286,1.1273032426834106,0.4125083386898041,111.71751403808594,138.97830200195312,7967.5859375,12480.802734375,19314.96875,15860.912109375
preprocess,30,0,30,V,2489,32768,0.6030110716819763,1.0370794534683228,0.476428747177124,69.49585723876953,87.96021270751953,3686.128662109375,4829.67431640625,7736.9990234375,5194.5205078125
preprocess,31,0,31,K,2489,32768,0.4901641309261322,1.2272017002105713,0.36200299859046936,115.53887176513672,156.4434814453125,8859.865234375,13349.23046875,24474.5625,20104.408203125
preprocess,31,0,31,V,2489,32768,0.543038547039032,1.166388988494873,0.4014871120452881,70.36971282958984,95.17981719970703,3637.15087890625,4951.896484375,9059.197265625,6736.91259765625
preprocess,32,0,32,K,2489,32768,0.48624086380004883,1.2958670854568481,0.33692845702171326,115.74069213867188,167.0320587158203,9400.2060546875,13395.908203125,27899.708984375,22495.52734375
preprocess,32,0,32,V,2489,32768,0.5196265578269958,1.2660619020462036,0.35739678144454956,39.58271789550781,57.550132751464844,1183.7044677734375,1566.79150390625,3312.017822265625,2511.44775390625
preprocess,33,0,33,K,2489,32768,0.5024183392524719,1.2434016466140747,0.35990282893180847,119.2013931274414,166.40316772460938,9965.7138671875,14208.9716796875,27690.013671875,21967.904296875
preprocess,33,0,33,V,2489,32768,0.5439905524253845,1.24210524559021,0.37264421582221985,36.246551513671875,52.91315841674805,1043.330078125,1313.8125,2799.80224609375,2026.994140625
preprocess,34,0,34,K,2489,32768,0.4859340488910675,1.2858003377914429,0.34004858136177063,125.27531433105469,179.0201416015625,10897.9482421875,15693.904296875,32048.2109375,25946.6328125
preprocess,34,0,34,V,2489,32768,0.5648134350776672,1.1962637901306152,0.3947356343269348,48.288978576660156,69.09500885009766,1884.515380859375,2331.825439453125,4774.1201171875,3336.9755859375
preprocess,35,0,35,K,2489,32768,0.5246711373329163,1.1893246173858643,0.3871574103832245,133.65289306640625,181.1248016357422,12701.162109375,17863.095703125,32806.1953125,25267.404296875
preprocess,35,0,35,V,2489,32768,0.5383883118629456,1.2437975406646729,0.37048494815826416,52.996612548828125,77.01461791992188,2197.439453125,2808.640869140625,5931.25146484375,4345.087890625
preprocess,36,0,36,K,2489,32768,0.521621823310852,1.1669915914535522,0.39581939578056335,155.63800048828125,205.1040802001953,16651.205078125,24223.1875,42067.68359375,32989.00390625
preprocess,36,0,36,V,2489,32768,0.5638125538825989,1.1563483476638794,0.41060081124305725,49.889556884765625,68.50536346435547,1926.943359375,2488.9677734375,4692.98486328125,3328.128173828125
preprocess,37,0,37,K,2489,32768,0.5445618033409119,1.1432851552963257,0.4120781719684601,158.12632751464844,208.96412658691406,17993.80859375,25003.935546875,43666.0078125,32682.8671875
preprocess,37,0,37,V,2489,32768,0.5604198575019836,1.1627401113510132,0.4071277976036072,70.39244842529297,96.89665985107422,3822.5078125,4955.0966796875,9388.962890625,6699.142578125
preprocess,38,0,38,K,2489,32768,0.5207083225250244,1.1386992931365967,0.40865272283554077,165.05950927734375,210.32005310058594,18076.55859375,27244.642578125,44234.5234375,35326.6015625
preprocess,38,0,38,V,2489,32768,0.5680301189422607,1.1075618267059326,0.4338741898536682,65.3974380493164,85.61863708496094,3180.536865234375,4276.82470703125,7330.55078125,5246.369140625
preprocess,39,0,39,K,2489,32768,0.48745763301849365,1.1578665971755981,0.3906256854534149,183.11654663085938,228.50918579101562,20397.0859375,33531.66796875,52216.44921875,44954.7265625
preprocess,39,0,39,V,2489,32768,0.5170849561691284,1.0980840921401978,0.4291347861289978,76.66287994384766,92.37476348876953,3661.8486328125,5877.197265625,8533.0966796875,7086.6826171875
preprocess,40,0,40,K,2489,32768,0.4761292338371277,1.2026644945144653,0.36722758412361145,185.913330078125,241.04608154296875,21337.103515625,34563.765625,58103.21484375,49993.3671875
preprocess,40,0,40,V,2489,32768,0.5027076601982117,1.1210800409317017,0.41323497891426086,94.97779083251953,115.54215240478516,5516.6826171875,9020.7802734375,13349.9892578125,11337.544921875
preprocess,41,0,41,K,2489,32768,0.5496145486831665,1.071655035018921,0.4502028822898865,192.22283935546875,234.6685791015625,24792.376953125,36949.62109375,55069.34375,42434.83203125
preprocess,41,0,41,V,2489,32768,0.5530961155891418,1.0303277969360352,0.4770963788032532,96.17447662353516,111.4947280883789,5930.8203125,9249.5302734375,12431.07421875,9819.1162109375
preprocess,42,0,42,K,2489,32768,0.5736391544342041,1.0310438871383667,0.4781043231487274,213.8619384765625,256.5958557128906,31479.072265625,45736.9296875,65841.4296875,48620.98046875
preprocess,42,0,42,V,2489,32768,0.5980808138847351,0.94336998462677,0.5458365678787231,135.58848571777344,148.5662078857422,12047.66015625,18384.23828125,22071.91796875,16361.095703125
preprocess,43,0,43,K,2489,32768,0.5959141254425049,0.9539799690246582,0.5364376902580261,223.7650604248047,248.57456970214844,33146.1171875,50070.80078125,61789.31640625,45568.578125
preprocess,43,0,43,V,2489,32768,0.6087438464164734,0.9027885794639587,0.5855871438980103,152.39024353027344,158.4164276123047,14695.755859375,23222.787109375,25095.763671875,18927.298828125
preprocess,44,0,44,K,2489,32768,0.5871347784996033,0.9453507661819458,0.5459676384925842,217.1495361328125,233.52305603027344,29773.263671875,47153.921875,54533.01953125,42141.1171875
preprocess,44,0,44,V,2489,32768,0.5940849781036377,0.9456332325935364,0.5444197654724121,190.2755889892578,207.63365173339844,23470.880859375,36204.80078125,43111.734375,32375.193359375
preprocess,45,0,45,K,2489,32768,0.5757522583007812,0.96442049741745,0.5295682549476624,251.95858764648438,273.93206787109375,39738.15625,63483.12890625,75038.78125,59046.390625
preprocess,45,0,45,V,2489,32768,0.5706616640090942,0.9619088768959045,0.5325440764427185,166.3279266357422,178.2330780029297,16917.34375,27664.978515625,31767.029296875,25597.609375
preprocess,46,0,46,K,2489,32768,0.5865480303764343,0.9446224570274353,0.5467968583106995,236.84030151367188,254.0581817626953,35293.30859375,56093.328125,64545.55859375,50052.9453125
preprocess,46,0,46,V,2489,32768,0.5992994904518127,0.927493691444397,0.5613015294075012,188.74072265625,201.51776123046875,22794.12109375,35623.05859375,40609.40625,30644.640625
preprocess,47,0,47,K,2489,32768,0.6013613343238831,0.9147698283195496,0.5744664669036865,242.0410614013672,253.37271118164062,36879.4453125,58583.875,64197.73046875,49023.4609375
preprocess,47,0,47,V,2489,32768,0.5798956155776978,0.9441291093826294,0.5486133098602295,217.6988525390625,230.11219787597656,29049.96484375,47392.7890625,52951.625,42245.17578125
preprocess,48,0,48,K,2489,32768,0.5908312201499939,0.946073055267334,0.5445826053619385,255.2674560546875,276.9460144042969,41768.9921875,65161.47265625,76699.09375,58323.28515625
preprocess,48,0,48,V,2489,32768,0.569770097732544,0.9675524830818176,0.5273496508598328,223.94454956054688,241.95883178710938,30873.19921875,50151.16015625,58544.078125,46949.63671875
preprocess,49,0,49,K,2489,32768,0.5634116530418396,0.9813462495803833,0.5154712796211243,265.71307373046875,290.4251708984375,43478.34375,70603.4375,84346.78125,67994.25
preprocess,49,0,49,V,2489,32768,0.5965629816055298,0.9374431371688843,0.5518637895584106,214.40472412109375,231.77081298828125,29644.859375,45969.38671875,53717.7109375,40398.09375
preprocess,50,0,50,K,2489,32768,0.5848832726478577,0.9545667171478271,0.537501871585846,256.2075500488281,278.79254150390625,41777.484375,65642.3125,77725.28125,59813.390625
preprocess,50,0,50,V,2489,32768,0.5977336764335632,0.9301955699920654,0.5589056015014648,209.36257934570312,223.90731811523438,28020.447265625,43832.69140625,50134.48828125,37927.0
preprocess,51,0,51,K,2489,32768,0.6005608439445496,0.9252804517745972,0.5632789134979248,238.64915466308594,254.44468688964844,36467.859375,56953.41796875,64742.09765625,48760.59375
preprocess,51,0,51,V,2489,32768,0.620461106300354,0.9132859110832214,0.5700198411941528,251.98544311523438,274.2837219238281,42883.484375,63496.6640625,75231.5625,52962.3828125
preprocess,52,0,52,K,2489,32768,0.6487909555435181,0.8708574771881104,0.6050763726234436,245.35211181640625,263.0779113769531,41877.328125,60197.66015625,69209.984375,45653.6796875
preprocess,52,0,52,V,2489,32768,0.5753352046012878,0.9491736888885498,0.5443469285964966,263.2424621582031,278.2281494140625,42138.390625,69296.59375,77410.90625,62431.83984375
preprocess,53,0,53,K,2489,32768,0.634795069694519,0.8864423632621765,0.5936927199363708,241.4083251953125,258.1214294433594,39555.76953125,58277.98046875,66626.671875,45793.921875
preprocess,53,0,53,V,2489,32768,0.595509946346283,0.9307317733764648,0.5589045286178589,307.7707214355469,327.92816162109375,60102.84765625,94722.8203125,107536.8828125,82055.203125
preprocess,54,0,54,K,2489,32768,0.6513887643814087,0.8605720400810242,0.6160032749176025,235.1827850341797,248.6925506591797,38098.5625,55310.94140625,61847.984375,40962.58984375
preprocess,54,0,54,V,2489,32768,0.596447229385376,0.9572082757949829,0.5335080623626709,373.7779541015625,417.8734130859375,93160.2109375,139709.953125,174618.1875,128009.53125
preprocess,55,0,55,K,2489,32768,0.6449664235115051,0.8718848824501038,0.6057873368263245,224.22560119628906,238.72731018066406,34524.26171875,50277.12109375,56990.73046875,38220.015625
preprocess,55,0,55,V,2489,32768,0.6502850651741028,0.8502978682518005,0.6299936175346375,426.6229248046875,440.364013671875,122168.65625,182007.125,193920.46875,131592.890625
preprocess,56,0,56,K,2489,32768,0.6551581621170044,0.8592860698699951,0.6154388189315796,218.94223022460938,233.0723876953125,33432.3203125,47935.69921875,54322.73828125,35394.58984375
preprocess,56,0,56,V,2489,32768,0.6189139485359192,0.9084416031837463,0.5755618214607239,509.1997985839844,547.553466796875,172561.953125,259284.4375,299814.8125,213980.09375
preprocess,57,0,57,K,2489,32768,0.6615033745765686,0.8490947484970093,0.6242532134056091,230.9849090576172,244.76812744140625,37399.90625,53354.02734375,59911.4375,38466.375
preprocess,57,0,57,V,2489,32768,0.6421009302139282,0.8696339130401611,0.6099860072135925,571.708984375,601.8086547851562,220920.859375,326851.15625,362173.65625,247187.1875
preprocess,58,0,58,K,2489,32768,0.6763978600502014,0.8302475214004517,0.6383740305900574,230.2984619140625,244.015869140625,38011.1796875,53037.3828125,59543.74609375,36559.41015625
preprocess,58,0,58,V,2489,32768,0.6417165994644165,0.8793973326683044,0.5986249446868896,755.8519897460938,810.261474609375,393011.46875,571312.25,656523.6875,441820.5625
preprocess,59,0,59,K,2489,32768,0.6804980039596558,0.8199915289878845,0.6489937901496887,244.32591247558594,256.186279296875,42594.375,59695.15234375,65631.40625,40138.3671875
preprocess,59,0,59,V,2489,32768,0.6655082106590271,0.8393586277961731,0.6341503858566284,899.4581298828125,943.93505859375,565036.5,809024.9375,891013.375,569978.875
preprocess,60,0,60,K,2489,32768,0.6670168042182922,0.8575772047042847,0.611000120639801,223.5851287841797,244.08348083496094,36401.3984375,49990.30859375,59576.74609375,36764.97265625
preprocess,60,0,60,V,2489,32768,0.6270330548286438,0.8829124569892883,0.6014147996902466,872.133544921875,909.2835083007812,497247.65625,760616.9375,826796.5,592930.0
preprocess,61,0,61,K,2489,32768,0.6666499376296997,0.8375212550163269,0.635778546333313,203.23577880859375,213.104248046875,28872.87890625,41304.78125,45413.421875,28973.044921875
preprocess,61,0,61,V,2489,32768,0.6471887826919556,0.8629393577575684,0.6154609322547913,1085.0823974609375,1141.02001953125,801284.9375,1177403.75,1301926.625,876776.9375
preprocess,62,0,62,K,2489,32768,0.6615437865257263,0.8632184267044067,0.6074402928352356,217.11923217773438,236.45762634277344,33963.328125,47140.76171875,55912.2109375,35126.89453125
preprocess,62,0,62,V,2489,32768,0.6075160503387451,0.9357048273086548,0.5512366890907288,1125.27099609375,1240.1573486328125,847796.625,1266234.875,1537990.25,1108650.75
preprocess,63,0,63,K,2489,32768,0.6297325491905212,0.9307786226272583,0.5512025356292725,192.57516479492188,220.0113983154297,26680.96875,37085.1953125,48405.015625,32128.884765625
preprocess,63,0,63,V,2489,32768,0.6032156944274902,0.9543330669403076,0.535122275352478,758.9320068359375,855.5048828125,391649.90625,575977.8125,731888.625,524574.5
preprocess,64,1,0,K,2526,32768,1.0000035762786865,0.0,1.0,4.539441108703613,4.539441108703613,20.606597900390625,20.606525421142578,20.606525421142578,0.0
preprocess,64,1,0,V,2526,32768,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preprocess,65,1,1,K,2526,32768,0.9504839777946472,0.39616522192955017,0.7946052551269531,13.59235954284668,16.2587890625,210.052490234375,184.7522430419922,264.3482360839844,28.99629783630371
preprocess,65,1,1,V,2526,32768,0.9534142017364502,0.33524951338768005,0.8670241832733154,0.7129757404327393,0.7840164303779602,0.5329439640045166,0.5083343982696533,0.6146817803382874,0.05713293328881264
preprocess,66,1,2,K,2526,32768,0.9052915573120117,0.5468026995658875,0.7244741320610046,23.978673934936523,29.963376998901367,650.4357299804688,574.976806640625,897.803955078125,171.91445922851562
preprocess,66,1,2,V,2526,32768,0.8253295421600342,0.8024166822433472,0.5914483070373535,1.6135820150375366,2.2516539096832275,2.998610734939575,2.603646993637085,5.069945335388184,1.6764233112335205
preprocess,67,1,3,K,2526,32768,0.9022303223609924,0.5579608678817749,0.718193531036377,31.609355926513672,39.7092399597168,1132.464599609375,999.1513671875,1576.82373046875,311.05670166015625
preprocess,67,1,3,V,2526,32768,0.8533592224121094,0.6726199984550476,0.6675418019294739,2.1323177814483643,2.7258710861206055,4.960084915161133,4.546779155731201,7.430373191833496,2.057051420211792
preprocess,68,1,4,K,2526,32768,0.9080672264099121,0.5296704173088074,0.7368879318237305,33.83686828613281,41.69718551635742,1281.194091796875,1144.9337158203125,1738.6552734375,321.21258544921875
preprocess,68,1,4,V,2526,32768,0.9076666831970215,0.5256354808807373,0.7414942979812622,2.7284419536590576,3.3398988246917725,8.271312713623047,7.444395542144775,11.154924392700195,2.0568392276763916
preprocess,69,1,5,K,2526,32768,0.9098271131515503,0.5453530550003052,0.7200047969818115,35.388187408447266,44.71793746948242,1439.789306640625,1252.3238525390625,1999.6939697265625,372.45440673828125
preprocess,69,1,5,V,2526,32768,0.9256420731544495,0.47939616441726685,0.7587534785270691,3.0801033973693848,3.757575511932373,10.713123321533203,9.48703670501709,14.119373321533203,2.1803252696990967
preprocess,70,1,6,K,2526,32768,0.9293745756149292,0.4376397728919983,0.7981307506561279,59.719444274902344,69.5396499633789,3859.571044921875,3566.412109375,4835.7626953125,683.0712280273438
preprocess,70,1,6,V,2526,32768,0.9464134573936462,0.3731549084186554,0.8350915312767029,4.965949535369873,5.627935886383057,26.450407028198242,24.660654067993164,31.673662185668945,3.4338791370391846
preprocess,71,1,7,K,2526,32768,0.9259921312332153,0.4358491599559784,0.8096207976341248,43.95267105102539,50.27022933959961,2045.989501953125,1931.8372802734375,2527.095947265625,366.9812316894531
preprocess,71,1,7,V,2526,32768,0.9328200817108154,0.41953450441360474,0.8128213286399841,7.875792503356934,9.038514137268066,66.40322875976562,62.028106689453125,81.69474029541016,10.917566299438477
preprocess,72,1,8,K,2526,32768,0.6711063385009766,1.2152553796768188,0.4107077121734619,44.02293395996094,71.93453216552734,2125.23876953125,1938.0186767578125,5174.5771484375,2862.16796875
preprocess,72,1,8,V,2526,32768,0.7021263837814331,1.1090246438980103,0.4522969424724579,8.183125495910645,12.703133583068848,72.98697662353516,66.96353912353516,161.36959838867188,82.36139678955078
preprocess,73,1,9,K,2526,32768,0.6203206181526184,1.4124356508255005,0.3455917239189148,41.744232177734375,74.92890167236328,1940.26953125,1742.5809326171875,5614.34033203125,3476.427734375
preprocess,73,1,9,V,2526,32768,0.6505852341651917,1.3417905569076538,0.3703298568725586,5.558158874511719,9.764419555664062,35.30868911743164,30.893129348754883,95.34388732910156,55.62061309814453
preprocess,74,1,10,K,2526,32768,0.5279433131217957,1.8319443464279175,0.2454262226819992,42.678550720214844,91.80704498291016,2068.5830078125,1821.458740234375,8428.533203125,6112.900390625
preprocess,74,1,10,V,2526,32768,0.6095935106277466,1.5282646417617798,0.31812989711761475,7.6786370277404785,14.713635444641113,68.87228393554688,58.96146774291992,216.49107360839844,137.7108154296875
preprocess,75,1,11,K,2526,32768,0.5483953952789307,1.8516544103622437,0.24921797215938568,47.687156677246094,104.93392181396484,2744.1708984375,2274.06494140625,11011.1279296875,7796.95849609375
preprocess,75,1,11,V,2526,32768,0.5693380832672119,1.724187970161438,0.27307599782943726,9.43120002746582,19.663175582885742,105.58223724365234,88.9475326538086,386.6404724121094,264.4273681640625
