load_kv,kind,layer,records,cosine,relative_l2,oracle_alpha,oracle_relative_l2,sparse_to_dense_norm
preprocess,K,9,5,0.650966649427675,1.208370808428376,0.40912411871406906,0.7591063307158664,1.591122643841553
preprocess,K,ALL,320,0.5447404041661897,1.1237647787128375,0.42136973811067696,0.8386047293384745,1.292784827426568
preprocess,V,0,5,1.000000308751722,0.0,1.0,0.0,1.0
preprocess,V,1,5,0.948286939542352,0.3720321933539484,0.8301492662665811,0.3174143668667184,1.1423089534332418
preprocess,V,10,5,0.6373157853123906,1.3094598990588142,0.37577514706445636,0.7706027444745125,1.6960030227945664
preprocess,V,11,5,0.5820325492619398,1.5218237117532754,0.311518542140942,0.8131654884460159,1.8683720887426591
preprocess,V,12,5,0.5422149535151448,1.6012529162447662,0.2845845487457435,0.840239813496462,1.9052859893654177
preprocess,V,13,5,0.5785418873823139,1.3913260477239686,0.33918373038070143,0.8156526739636853,1.7056887921273693
preprocess,V,14,5,0.5850046970283223,1.3773408799381275,0.34447938434292225,0.811029903551528,1.69822846770407
preprocess,V,15,5,0.5957851126833579,1.2744331781581315,0.37582221728588455,0.8031438846837337,1.5852844384400766
preprocess,V,16,5,0.6318417913971169,1.1820480406452751,0.41452026514853624,0.7750973813941588,1.524272380677715
preprocess,V,17,5,0.5928249031966967,1.2369898963630925,0.38702810744492183,0.8053313815752042,1.5317360465378134
preprocess,V,18,5,0.6405690884691906,1.1049369473866408,0.44637677937645354,0.7679005423215629,1.435041243328126
preprocess,V,19,5,0.675333066318438,0.9651279306141787,0.520348516992847,0.7375128809295036,1.2978475853477285
preprocess,V,2,5,0.8603832965512128,0.6075931547031493,0.7223105810992294,0.509647508593604,1.1911542196181886
preprocess,V,20,5,0.6894614722484128,0.8913551664079222,0.5703044944336965,0.7243223579905919,1.2089357158811056
preprocess,V,21,5,0.6571075161258599,1.008294210796408,0.49527452868009464,0.753796864049528,1.3267541092352353
preprocess,V,22,5,0.6725526703138945,0.9338931263835328,0.5414338997439126,0.7400492589373021,1.2421694885229728
preprocess,V,23,5,0.6734042301836682,0.9220705506443063,0.5499581320014801,0.7392744705254884,1.2244645382966277
preprocess,V,24,5,0.6463791195823364,1.0065647511737288,0.4961272671839498,0.7630164046519339,1.302849414528707
preprocess,V,25,5,0.6416397660833124,0.9883389777627867,0.5072527764167459,0.7670061346433626,1.264931008590789
preprocess,V,26,5,0.6138274539312333,1.035267445727899,0.4782228598808208,0.7894402173694343,1.2835594142952658
preprocess,V,27,5,0.600696514774061,1.068185699695385,0.4588634337676644,0.7994771398472231,1.3090964992390541
preprocess,V,28,5,0.5728980520582988,1.1301168278707603,0.4240736705902752,0.8196266356993328,1.3509399233884822
preprocess,V,29,5,0.5673861736649313,1.1315715752089317,0.42231958332663616,0.8234518382600579,1.34349955830984
preprocess,V,3,5,0.8835678247645553,0.5536117321221183,0.749550507945775,0.46830321271675257,1.17879691281388
preprocess,V,30,5,0.5438140125798451,1.200902418174777,0.387660233480888,0.8392057672119563,1.4028109298104097
preprocess,V,31,5,0.4839812357830359,1.3441668875078918,0.32173780002317914,0.8750783755812536,1.5042722233699868
preprocess,V,32,5,0.45517966561592654,1.4479226311783475,0.2850310836500948,0.8903996136621878,1.5969474619642072
preprocess,V,33,5,0.491885206669647,1.4185390911045423,0.3051809729145629,0.8706600619412599,1.6117820255044308
preprocess,V,34,5,0.5039319041232243,1.3739795349969866,0.3204749612826461,0.8637433855067959,1.5724532803009732
preprocess,V,35,5,0.46333983589057165,1.4342439547934858,0.29121798081030936,0.8861806793633554,1.591041303841665
preprocess,V,36,5,0.4898280956072934,1.35683876965918,0.3202540413989889,0.8718190389947517,1.5294985614156247
preprocess,V,37,5,0.4614628382166539,1.3382276427058253,0.31534671510462453,0.8871595397362474,1.4633507061062978
preprocess,V,38,5,0.49868852121801793,1.2654622192126403,0.3510211812744044,0.8667812635292634,1.4206792860974884
preprocess,V,39,5,0.4852751653616915,1.2121207735650665,0.366315605633877,0.8743614892498314,1.3247460875218937
preprocess,V,4,5,0.9174989894934447,0.46035921519215683,0.798334529317598,0.3977381101661092,1.1492663235770426
preprocess,V,40,5,0.483031326271043,1.2095900254195764,0.3666154819374196,0.8756030709407301,1.317542084470659
preprocess,V,41,5,0.5011446504890811,1.2017983562979453,0.375367547080911,0.8653635301341147,1.33507719137227
preprocess,V,42,5,0.5412337330531239,1.085188171991065,0.4410314448281681,0.8408721937401543,1.2271998729342217
preprocess,V,43,5,0.5471207081824621,1.060427869100774,0.4566392895918871,0.837053720305884,1.1981463720991705
preprocess,V,44,5,0.5417707401779704,1.0904844614366516,0.43814656733367285,0.8405263024361664,1.2365057279231908
preprocess,V,45,5,0.5337745707216834,1.0930720973974375,0.435242452766383,0.8456268134649483,1.2263844377519573
preprocess,V,46,5,0.5564339203532369,1.0621305786251507,0.45682643982365895,0.830891865575977,1.218042284435261
preprocess,V,47,5,0.5459964807762723,1.0585929327063335,0.45763691698857223,0.8377874688606447,1.1930778757298255
preprocess,V,48,5,0.5258137788216327,1.1049416124845663,0.42712645624665796,0.8505997119687468,1.231049426069699
preprocess,V,49,5,0.5511728825359788,1.0587304014300263,0.4582222070597621,0.8343910675198891,1.2028506563936436
preprocess,V,5,5,0.9257938139232759,0.43731429082373335,0.808119340445489,0.3780288535302499,1.1456152174416674
preprocess,V,50,5,0.5501356743725577,1.0521301965929764,0.4622433025468263,0.835075289888673,1.1901430942135234
preprocess,V,51,5,0.5669529657343502,1.0351297423309074,0.4749238016086357,0.8237501651866449,1.1937766938906795
preprocess,V,52,5,0.5231117251470561,1.103243828440311,0.4274963597588193,0.8522641157608778,1.2236635779593072
preprocess,V,53,5,0.5465279939470022,1.0518491707216233,0.4619945694862291,0.8374408348249239,1.182974930971116
preprocess,V,54,5,0.5523590063453778,1.0664634345224806,0.45367805730968525,0.8336063388129596,1.2175131625736353
preprocess,V,55,5,0.5691001680059511,1.0301116844511584,0.47840649363013626,0.8222682036754178,1.1895745053283737
preprocess,V,56,5,0.5601017551701829,1.0469863267767474,0.4666289216249019,0.8284238189811303,1.2003151309605682
preprocess,V,57,5,0.5779159767311488,1.0230560046519972,0.48367053882456096,0.8160962711830525,1.1948546176404036
preprocess,V,58,5,0.5839099963212036,1.009782535780205,0.4929978840800459,0.8118184009962893,1.1844066986429433
preprocess,V,59,5,0.6081424226088774,0.9716571486181103,0.5204725941760672,0.7938279371648529,1.1684427372618835
preprocess,V,6,5,0.9345772160130167,0.39497146035073494,0.8449316677261571,0.35576035095181585,1.1060979860396398
preprocess,V,60,5,0.5526814401412006,1.0264630101922927,0.4797989405528867,0.8333925999932136,1.1519021686549145
preprocess,V,61,5,0.5741403635140107,1.0072598217656945,0.4945994478117101,0.81875688881621,1.160818852617444
preprocess,V,62,5,0.5300190715347886,1.073365792091133,0.44612177286202787,0.8479857214655213,1.188059188715516
preprocess,V,63,5,0.5610013409916313,1.0569816105446026,0.46051452324276637,0.8278148919931263,1.2182055346295604
preprocess,V,7,5,0.9290263936890953,0.41937630469238474,0.8247912374467088,0.3700134589836347,1.1263776232214415
preprocess,V,8,5,0.7288997152321057,1.0084154630979425,0.49609239968315,0.6846204825555217,1.4692821653741273
preprocess,V,9,5,0.6816507475332488,1.1385053209426395,0.4386719332438447,0.7316777011685972,1.5538964220770866
preprocess,V,ALL,320,0.5617551594337228,1.03619175342901,0.47379508298869993,0.8273035361036435,1.1856500407099428
