index,Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason,glm_raw
110,What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。"
111,Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,<|im_end|>,False,0.0,False,预测答案为空，没有给出任何可核验的实质内容，也没有包含标准答案中的关键信息（Francisco Guterres），因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有给出任何可核验的实质内容，也没有包含标准答案中的关键信息（Francisco Guterres），因此未能正确回答问题。"
112,Who is the child of the male star of the 1921 film Money?,Anthony Ainley,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案“Anthony Ainley”相关的信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案“Anthony Ainley”相关的信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
113,What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的特殊标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的特殊标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。"
114,Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案“Tanzania”的任何关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案“Tanzania”的任何关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
115,"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的“Michael Bublé”这一关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的“Michael Bublé”这一关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
116,Who is the federal leader of the political party Ken Epp belongs to?,Andrew Scheer,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的实质性答案，也没有包含标准答案中的关键信息“Andrew Scheer”，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的实质性答案，也没有包含标准答案中的关键信息“Andrew Scheer”，因此未能回答问题。"
117,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出关于ISO 3166-2:CV所在位置的回答，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出关于ISO 3166-2:CV所在位置的回答，因此未能正确回答问题。"
118,Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Fred O'Bannion,<|im_end|>,False,0.0,False,预测答案为空，没有给出任何可核验的信息，未能包含标准答案“Fred O'Bannion”这一关键内容，因此未能正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，没有给出任何可核验的信息，未能包含标准答案“Fred O'Bannion”这一关键内容，因此未能正确回答所提出的问题。"
119,"In Batman Under the Red Hood, who does the actor of Barney Stinson from How I Met Your Mother play?",Nightwing / Dick Grayson,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的“Nightwing”或“Dick Grayson”等关键信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的“Nightwing”或“Dick Grayson”等关键信息，因此未能回答问题。"
120,"What did the singer of ""Moon River"" in the movie Breakfast at Tiffany win a Tony for?",for Best Performance by a Leading Actress in a Play in Ondine,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的任何关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的任何关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
121,Where is the headquarter of the Radio Television of the country whose co-official language is the same as the one Politika is written in?,Pristina,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案“Pristina”或与之语义等价的内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案“Pristina”或与之语义等价的内容，因此未能正确回答问题。"
122,What is the source of the river of which Kraai River is a tributary?,Thaba Putsoa,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。"
123,Who played the girlfriend of Chance's voice actor in Homeward Bound in Back to the Future?,Claudia Wells,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题的实际内容，也没有给出可核验的答案信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题的实际内容，也没有给出可核验的答案信息，因此未能正确回答问题。"
124,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Mr. Lawrence,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案相关的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案相关的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
125,Between which years did war with the person for whom Pyrrhic victory is named occur?,323–272 BC,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的年份信息，未能包含标准答案的关键内容，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的年份信息，未能包含标准答案的关键内容，因此判定为错误。"
126,MV Miralda's owner announced it was in the process of doing what in April 2010?,trying to find a potential buyer for all of its operations in Finland,<|im_end|>,False,0.0,False,预测答案为空，没有任何实质性的文字内容，没有包含标准答案中的任何关键信息，无法提供可核验的答案，因此判定为错误。,"判断: 错误
原因: 预测答案为空，没有任何实质性的文字内容，没有包含标准答案中的任何关键信息，无法提供可核验的答案，因此判定为错误。"
127,When did the Battle at Choo Hoey's birthplace end?,15 February 1942,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于问题中战役结束时间的有效信息，未能包含标准答案的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于问题中战役结束时间的有效信息，未能包含标准答案的关键信息，因此判定为错误。"
128,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,Francisco Guterres,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何实质性内容或可核验的答案信息，未能包含标准答案“Francisco Guterres”的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何实质性内容或可核验的答案信息，未能包含标准答案“Francisco Guterres”的关键信息，因此判定为错误。"
129,Who wrote the song The Story sung by the performer of Give Up the Ghost?,Phil Hanseroth,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息“Phil Hanseroth”，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息“Phil Hanseroth”，因此无法正确回答所提出的问题。"
130,Where did they film The Beach in the country where Siddhi Savetsila was born?,Ko Phi Phi Leh,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“Ko Phi Phi Leh”的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“Ko Phi Phi Leh”的关键信息，因此判定为错误。"
131,Who is the author of Growing Up this nationality of the creator MacGruder and Loud?,Min Zhou,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题所问作者的信息，也没有给出任何可核验的答案，因此完全未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题所问作者的信息，也没有给出任何可核验的答案，因此完全未能回答问题。"
132,In which county did Snappy Tomato Pizza form?,Kenton County,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而没有任何实质性的文本内容，未能提供关于Snappy Tomato Pizza成立所在县的任何信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而没有任何实质性的文本内容，未能提供关于Snappy Tomato Pizza成立所在县的任何信息，因此未能回答问题。"
133,What other recognition did the Oscar winner for Best Actor in 2006 receive?,nominated for an Academy Award for Best Supporting Actor,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于2006年奥斯卡最佳男主角得主所获其他认可的信息，也没有给出可核验的答案，因此完全未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于2006年奥斯卡最佳男主角得主所获其他认可的信息，也没有给出可核验的答案，因此完全未能回答问题。"
134,What is the Smile performer's birthday?,1 January 1986,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于Smile表演者生日的可核验信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于Smile表演者生日的可核验信息，因此未能回答问题。"
135,What record label does the performer of Emotional Rain belong to?,Attic Records,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题中表演者所属唱片公司的信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题中表演者所属唱片公司的信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
136,When did the majority party in the House of Representatives gain control of the body which approves members of the Cabinet?,January 2015,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“January 2015”这一关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“January 2015”这一关键信息，因此判定为错误。"
137,What is the manufacturer of the Kentucky Tavern headquarters location saints symbol called?,fleur - de-lis,<|im_end|>,False,0.0,False,预测答案仅包含特殊标记“<|im_end|>”，没有给出任何实质性的文字内容，属于未提供可核验答案的情况，因此未能包含标准答案中的关键信息。,"判断: 错误
原因: 预测答案仅包含特殊标记“<|im_end|>”，没有给出任何实质性的文字内容，属于未提供可核验答案的情况，因此未能包含标准答案中的关键信息。"
138,In which county was Zhu Qinan born?,Yongjia County,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于朱启南出生地的有效信息，无法与标准答案“Yongjia County”进行核对，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于朱启南出生地的有效信息，无法与标准答案“Yongjia County”进行核对，因此判定为错误。"
139,Who sings Home Alone Tonight with the Rain is a Good Thing singer?,Karen Fairchild,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“Karen Fairchild”，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“Karen Fairchild”，因此判定为错误。"
140,What is the name of the castle in the city where the performer of Never Too Loud was formed?,Casa Loma,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于城堡名称的有效信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于城堡名称的有效信息，也没有给出可核验的答案，因此未能正确回答问题。"
141,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的关键信息“Lana Wood”，也没有给出任何可核验的实质性内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的关键信息“Lana Wood”，也没有给出任何可核验的实质性内容，因此未能正确回答问题。"
142,What city is the star of 'Three Strangers in Rome' from?,La Goulette,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题所问城市的信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题所问城市的信息，也没有给出可核验的答案，因此未能正确回答问题。"
143,What else happened in the northern part of Erich Zakowski's birthplace in the now Russian area?,names were replaced by new Russian names,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。"
144,In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的标记符号，没有提供任何关于Southern Maryland Electric Cooperative总部所在县的可核验信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的标记符号，没有提供任何关于Southern Maryland Electric Cooperative总部所在县的可核验信息，因此未能回答问题。"
145,When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,January 2015,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“January 2015”这一关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“January 2015”这一关键信息，因此无法正确回答所提出的问题。"
146,What series of wins did the sports team that the all time highest goal scorer in spain national team was a member or achieve in 2009?,continental treble,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题或标准答案的有效信息，无法提供可核验的答案，因此判定为错误。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题或标准答案的有效信息，无法提供可核验的答案，因此判定为错误。"
147,"In Grown Ups, who plays the wife of the actor who produced The Chosen One?",Joyce Van Patten,<|im_end|>,False,0.0,False,预测答案为空，没有任何实质性的内容，没有包含标准答案中的关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有任何实质性的内容，没有包含标准答案中的关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
148,Who does the performer of Don't Be Cruel play in the wire?,a Western District uniformed officer,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息，因此无法正确回答所提出的问题。"
149,When did Burroughs Corporation merge to form a new corporation?,1986,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何关于Burroughs Corporation合并时间的有效信息，无法与标准答案“1986”进行核对，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何关于Burroughs Corporation合并时间的有效信息，无法与标准答案“1986”进行核对，因此判定为错误。"
