example,source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,explained_variance
10,raw,k,10,4,0.04537761422025554,0.7583901542337264,0.03441393584725814,0.4248443739613447
10,raw,k,10,8,0.04537761422025554,0.7035484175848449,0.03192534867843634,0.5050196241138608
10,raw,k,10,16,0.04537761422025554,0.643049854130277,0.029180068205115314,0.5864868851030294
10,raw,k,10,32,0.04537761422025554,0.5718662649781795,0.025949926757758264,0.6729689749799066
10,raw,k,10,64,0.04537761422025554,0.49453189436384026,0.02244067752205451,0.7554382054569115
10,raw,k,11,4,0.07801589375548101,0.7688412628034924,0.05998183827370713,0.408883112610731
10,raw,k,11,8,0.07801589375548101,0.7171372345828767,0.05594810230131718,0.485714186774824
10,raw,k,11,16,0.07801589375548101,0.6584137752255531,0.05136673913514191,0.5664913005932348
10,raw,k,11,32,0.07801589375548101,0.5884996841136046,0.04591232883094112,0.6536681217981876
10,raw,k,11,64,0.07801589375548101,0.5121136973011687,0.039953007799374544,0.7377395610365269
10,raw,k,12,4,0.11637415814405416,0.7717673744974679,0.08981377849018979,0.40437511966128514
10,raw,k,12,8,0.11637415814405416,0.7140240425818929,0.08309394685008206,0.49016966661501116
10,raw,k,12,16,0.11637415814405416,0.6514463631691888,0.07581152208982012,0.5756176359136373
10,raw,k,12,32,0.11637415814405416,0.581066021266017,0.0676210690509478,0.6623622789300807
10,raw,k,12,64,0.11637415814405416,0.4982974441954986,0.05798894557358496,0.7516996571082339
10,raw,k,13,4,0.10874653944731573,0.7955423955063933,0.08651248249494804,0.36711229695194936
10,raw,k,13,8,0.10874653944731573,0.7347065713075486,0.07989679713889841,0.46020625407750604
10,raw,k,13,16,0.10874653944731573,0.669309072050487,0.07278504540618455,0.5520253660709161
10,raw,k,13,32,0.10874653944731573,0.5934290582465689,0.06453335649179393,0.6478419528285904
10,raw,k,13,64,0.10874653944731573,0.5127642161115352,0.05576133405454498,0.7370728586755229
10,raw,k,14,4,0.09588616976308116,0.8398338553869236,0.0805284516304135,0.294679095345936
10,raw,k,14,8,0.09588616976308116,0.7860489745104008,0.07537122541200014,0.38212700967114727
10,raw,k,14,16,0.09588616976308116,0.7206486826785421,0.06910024192685549,0.4806654761536819
10,raw,k,14,32,0.09588616976308116,0.6438133239330017,0.061732793674373364,0.5855044039263397
10,raw,k,14,64,0.09588616976308116,0.5594444529344484,0.05364298578708659,0.6870219040808757
10,raw,k,15,4,0.09772540972117859,0.8084992335241189,0.07901091885540337,0.3463289893909122
10,raw,k,15,8,0.09772540972117859,0.7545248607418231,0.07373625116080988,0.4306922345225323
10,raw,k,15,16,0.09772540972117859,0.688520726029505,0.06728597005275673,0.5259392098278033
10,raw,k,15,32,0.09772540972117859,0.6114404997667955,0.05975327335983229,0.6261405152449313
10,raw,k,15,64,0.09772540972117859,0.5274981482240643,0.051549972662359674,0.7217457036201831
10,raw,k,16,4,0.09109094951384858,0.8245519827764195,0.07510922303463058,0.32011402769947517
10,raw,k,16,8,0.09109094951384858,0.7692539831926506,0.07007207574632866,0.4082483093422412
10,raw,k,16,16,0.09109094951384858,0.7033211315080382,0.06406618968222157,0.5053393859742528
10,raw,k,16,32,0.09109094951384858,0.6254712127322091,0.0569747666613553,0.6087857620432997
10,raw,k,16,64,0.09109094951384858,0.5384419229466212,0.04904718601927022,0.7100802956135449
10,raw,k,17,4,0.11733108288925094,0.8010239709931708,0.09398500993687667,0.3583605978943318
10,raw,k,17,8,0.11733108288925094,0.7482680207243273,0.0877950971629818,0.4400949691612976
10,raw,k,17,16,0.11733108288925094,0.6857877451573725,0.08046421877149217,0.5296951685919667
10,raw,k,17,32,0.11733108288925094,0.6067244195032767,0.07118763315567163,0.6318854787784118
10,raw,k,17,64,0.11733108288925094,0.5196677233648366,0.06097317672498797,0.7299454572928077
10,raw,k,18,4,0.17272347216719725,0.7131981519374716,0.12318606114586839,0.49134839607297526
10,raw,k,18,8,0.17272347216719725,0.6655612317214885,0.11495804688281204,0.5570282468293751
10,raw,k,18,16,0.17272347216719725,0.6059708517870109,0.1046653895527666,0.6327993267845244
10,raw,k,18,32,0.17272347216719725,0.5339043463333966,0.09221781250386207,0.7149461489663085
10,raw,k,18,64,0.17272347216719725,0.4547057197862429,0.07853835073576453,0.7932427083936747
10,raw,k,19,4,0.14722028353014446,0.7909606765010245,0.11644545505567572,0.3743812082290417
10,raw,k,19,8,0.14722028353014446,0.7426115891179496,0.10932748870271566,0.4485280277077137
10,raw,k,19,16,0.14722028353014446,0.6782649529451754,0.09985435868114882,0.539956653606279
10,raw,k,19,32,0.14722028353014446,0.6017899398922091,0.08859568557651962,0.6378488682445314
10,raw,k,19,64,0.14722028353014446,0.5196065202797443,0.07649661923969572,0.7300090640827757
10,raw,k,20,4,0.16920761402688744,0.707635835833049,0.11973737138123244,0.499251523844862
10,raw,k,20,8,0.16920761402688744,0.6602872552167749,0.11172563102759298,0.5640207405982975
10,raw,k,20,16,0.16920761402688744,0.6001209755128581,0.10154503839401886,0.6398548147494956
10,raw,k,20,32,0.16920761402688744,0.5279169865719904,0.08932757370211086,0.721303655288749
10,raw,k,20,64,0.16920761402688744,0.45004446974617485,0.07615095093174598,0.7974599752508843
10,raw,k,21,4,0.19230166087778053,0.663437182358959,0.12758007205570274,0.5598511050636055
10,raw,k,21,8,0.19230166087778053,0.6117111063675285,0.11763306173186039,0.6258095223466142
10,raw,k,21,16,0.19230166087778053,0.5495518149103719,0.10567972674566313,0.6979928027287164
10,raw,k,21,32,0.19230166087778053,0.48153172376059933,0.09259935024450386,0.7681271990121459
10,raw,k,21,64,0.19230166087778053,0.4115072389983344,0.07913352552260948,0.8306617922519677
10,raw,k,22,4,0.1769902681603042,0.7423593565888538,0.13139038159397212,0.448902585684983
10,raw,k,22,8,0.1769902681603042,0.6920936035323738,0.1224938324812261,0.5210064439495733
10,raw,k,22,16,0.1769902681603042,0.6284875640408437,0.1112361824950053,0.6050033818460063
10,raw,k,22,32,0.1769902681603042,0.5540090416875889,0.0980542088515195,0.6930739817283994
10,raw,k,22,64,0.1769902681603042,0.47428358006732396,0.08394357802014477,0.7750550856785223
10,raw,k,23,4,0.20063556721673442,0.6963810236098348,0.13971880167092932,0.5150534699561188
10,raw,k,23,8,0.20063556721673442,0.6483456348829204,0.13008119420722852,0.579647937728263
10,raw,k,23,16,0.20063556721673442,0.5885887639789462,0.1180918405183125,0.6535632669177364
10,raw,k,23,32,0.20063556721673442,0.5165246934342859,0.1036332248486378,0.733202241072617
10,raw,k,23,64,0.20063556721673442,0.43961267404474225,0.08820193821263224,0.8067406968192312
10,raw,k,24,4,0.2306990084298854,0.6746042426860112,0.15563052987025655,0.5449091157500333
10,raw,k,24,8,0.2306990084298854,0.6236368609527715,0.14387240544213067,0.6110770656609735
10,raw,k,24,16,0.2306990084298854,0.5570186474556081,0.1285036496449647,0.689730226386725
10,raw,k,24,32,0.2306990084298854,0.4830481797008745,0.11143873608085283,0.7666644560876716
10,raw,k,24,64,0.2306990084298854,0.4072990166519337,0.09396347927606846,0.8341075110343679
10,raw,k,25,4,0.0863733412424327,0.7347818503012662,0.06346556349481737,0.4600956324678475
10,raw,k,25,8,0.0863733412424327,0.6798601510614211,0.05872179282475997,0.5377901749987417
10,raw,k,25,16,0.0863733412424327,0.6141410234943877,0.05304541219325763,0.6228308032612659
10,raw,k,25,32,0.0863733412424327,0.5360509554751997,0.04630051210059152,0.7126493731341255
10,raw,k,25,64,0.0863733412424327,0.45710202763677116,0.03948142941567875,0.7910577363303525
10,raw,k,26,4,0.21062358211199844,0.6941572383270724,0.14620588408542023,0.5181457284781319
10,raw,k,26,8,0.21062358211199844,0.642597956095818,0.13534628337074991,0.5870678668214772
10,raw,k,26,16,0.21062358211199844,0.581585280957845,0.12249557517895435,0.6617585609731845
10,raw,k,26,32,0.21062358211199844,0.5110535790062029,0.10763993546144365,0.7388242393849508
10,raw,k,26,64,0.21062358211199844,0.43596725122268687,0.09182498413604386,0.8099325558613346
10,raw,k,27,4,0.16756112037006618,0.7416955481159848,0.12427933701580472,0.4498877139049288
10,raw,k,27,8,0.16756112037006618,0.6929529213870022,0.11611196787131646,0.5198162487412192
10,raw,k,27,16,0.16756112037006618,0.6343665758223634,0.10629517417011775,0.5975790474794096
10,raw,k,27,32,0.16756112037006618,0.562357193848254,0.09422920144937992,0.6837543865271173
10,raw,k,27,64,0.16756112037006618,0.4819613564947933,0.08075798486934443,0.7677132508456987
10,raw,k,28,4,0.20482924956022516,0.7221112756626381,0.14790951069295505,0.47855530556087744
10,raw,k,28,8,0.20482924956022516,0.6714138468930095,0.13752519440343905,0.5492034462003303
10,raw,k,28,16,0.20482924956022516,0.6105772087284318,0.12506407146242166,0.627195472181397
10,raw,k,28,32,0.20482924956022516,0.5403224296616408,0.11067383778815143,0.7080516720045412
10,raw,k,28,64,0.20482924956022516,0.4644872492280431,0.09514057468967334,0.7842515953045658
10,raw,k,29,4,0.15878634860059343,0.785359501303999,0.12470436755084499,0.383210453711534
10,raw,k,29,8,0.15878634860059343,0.7397533547675532,0.11746273406857917,0.45276497411015054
10,raw,k,29,16,0.15878634860059343,0.68083768680791,0.10810773027790245,0.5364600442220543
10,raw,k,29,32,0.15878634860059343,0.6080418708075903,0.09654874846181104,0.6302850833448056
10,raw,k,29,64,0.15878634860059343,0.5261013007452663,0.08353770453936349,0.7232174213541389
10,raw,k,30,4,0.1362147610249589,0.8010896440885882,0.10912023442909642,0.3582553821340191
10,raw,k,30,8,0.1362147610249589,0.75641092293837,0.10303433310471867,0.42784251565952336
10,raw,k,30,16,0.1362147610249589,0.7010884592235334,0.09549859693049023,0.5084749723435721
10,raw,k,30,32,0.1362147610249589,0.6323799465100791,0.08613948329084672,0.6000956032519095
10,raw,k,30,64,0.1362147610249589,0.551745622665649,0.07515589813796851,0.6955767678692953
10,raw,k,31,4,0.13655099658939493,0.8268099716499286,0.11290172561884712,0.3163852707802444
10,raw,k,31,8,0.13655099658939493,0.7845571167493249,0.1071320561734226,0.384470130557986
10,raw,k,31,16,0.13655099658939493,0.7311060586296758,0.09983326091842684,0.465483931034981
10,raw,k,31,32,0.13655099658939493,0.6618760208905646,0.09037983027122978,0.5619201329700728
10,raw,k,31,64,0.13655099658939493,0.5808408199862404,0.07931439282892247,0.6626239418377119
10,raw,k,32,4,0.07261050356416347,0.8140095876607789,0.05910564606610622,0.3373883911963287
10,raw,k,32,8,0.07261050356416347,0.7639870645889996,0.05547348547631434,0.4163237651406838
10,raw,k,32,16,0.07261050356416347,0.7072086281438266,0.05135077461444447,0.4998559562789268
10,raw,k,32,32,0.07261050356416347,0.636773264673173,0.04623642740411543,0.5945198093974692
10,raw,k,32,64,0.07261050356416347,0.5533276909601166,0.04017740227660989,0.6938284664167457
10,raw,k,33,4,0.11058373463949783,0.827465369168789,0.09150421080753547,0.31530106282635967
10,raw,k,33,8,0.11058373463949783,0.7831799052642775,0.08660695881873193,0.3866292359902372
10,raw,k,33,16,0.11058373463949783,0.7296721424363422,0.08068987057301433,0.4675785645523585
10,raw,k,33,32,0.11058373463949783,0.657416565218026,0.07269957899568032,0.5678034597769329
10,raw,k,33,64,0.11058373463949783,0.5693312909080858,0.0629587803957425,0.6758618811929327
10,raw,k,34,4,0.0730372408353271,0.7979931889239917,0.058283220724392265,0.3632068704309183
10,raw,k,34,8,0.0730372408353271,0.7474574886659866,0.054592232613866434,0.4413073026371365
10,raw,k,34,16,0.0730372408353271,0.6921991619061958,0.05055631689415439,0.5208603202563602
10,raw,k,34,32,0.0730372408353271,0.6209319400394081,0.04535115564700513,0.6144435258388969
10,raw,k,34,64,0.0730372408353271,0.5377564828480963,0.03927624974853486,0.7108179651548451
10,raw,k,35,4,0.13056575724546773,0.7861292862973556,0.10264156555825332,0.3820007452256104
10,raw,k,35,8,0.13056575724546773,0.7352456911946136,0.09599791043229204,0.45941377357975494
10,raw,k,35,16,0.13056575724546773,0.6806904387665978,0.08887486258731053,0.5366605265717365
10,raw,k,35,32,0.13056575724546773,0.6098549530726329,0.0796261737578275,0.6280769362127767
10,raw,k,35,64,0.13056575724546773,0.5253085104072234,0.06858730344880778,0.7240509688937441
10,raw,k,36,4,0.19725326015691094,0.760675442015543,0.15004571085886514,0.42137287191445827
10,raw,k,36,8,0.19725326015691094,0.7078563581706642,0.13962697437196156,0.4989393761973644
10,raw,k,36,16,0.19725326015691094,0.6456180664294383,0.12735026841940783,0.5831773122999133
10,raw,k,36,32,0.19725326015691094,0.5655061393975829,0.11154792963492177,0.6802028063036415
10,raw,k,36,64,0.19725326015691094,0.4736627832981951,0.09343152822056541,0.7756435677182071
10,raw,k,37,4,0.1927195553052898,0.7588979527467097,0.14625447597544072,0.42407389731685274
10,raw,k,37,8,0.1927195553052898,0.7034968013804884,0.13557759072074152,0.5050922504474217
10,raw,k,37,16,0.1927195553052898,0.6383192333391632,0.12301659879193705,0.5925485563493029
10,raw,k,37,32,0.1927195553052898,0.5602242771467162,0.10796617356294258,0.6861487592954393
10,raw,k,37,64,0.1927195553052898,0.4739461549051304,0.09133869221196872,0.7753750422506421
10,raw,k,38,4,0.18356155371211647,0.7848282386682337,0.14406429088708475,0.38404463578891807
10,raw,k,38,8,0.18356155371211647,0.7285436274583043,0.13373260020330768,0.46922418288989565
10,raw,k,38,16,0.18356155371211647,0.6638566037268865,0.1218585496221561,0.5592944096882035
10,raw,k,38,32,0.18356155371211647,0.5833046942682576,0.10707231596745245,0.6597556336446145
10,raw,k,38,64,0.18356155371211647,0.4898859455599045,0.08992422530870538,0.7600117603428783
10,raw,k,39,4,0.18487449539522902,0.7862290251490969,0.1453536942895221,0.3818439200131007
10,raw,k,39,8,0.18487449539522902,0.7295866664241077,0.13488196680224418,0.46770329617615775
10,raw,k,39,16,0.18487449539522902,0.663462096747147,0.1226572203499894,0.5598180461798795
10,raw,k,39,32,0.18487449539522902,0.5832460027469433,0.1078273104491255,0.6598241002797126
10,raw,k,39,64,0.18487449539522902,0.4916429068440327,0.09089223431743414,0.7582872521499497
10,raw,k,40,4,0.17114671614504012,0.7969482350988503,0.13639507337475362,0.3648735105728277
10,raw,k,40,8,0.17114671614504012,0.7386818890896307,0.12642297959350504,0.45434906673097447
10,raw,k,40,16,0.17114671614504012,0.6692816622783825,0.11454535867503893,0.5520620565378852
10,raw,k,40,32,0.17114671614504012,0.5863605671176986,0.10035368553913751,0.6561812853294109
10,raw,k,40,64,0.17114671614504012,0.49509896317295987,0.08473456171386623,0.7548770166650601
10,raw,k,41,4,0.2264103696396727,0.7883403518429464,0.17848843046263113,0.3785194896561394
10,raw,k,41,8,0.2264103696396727,0.7299981469300462,0.16527915028270787,0.4671027054786987
10,raw,k,41,16,0.2264103696396727,0.6605031626881845,0.14954476521240476,0.5637355720789056
10,raw,k,41,32,0.2264103696396727,0.5753247826188379,0.13025949669559544,0.669001394504587
10,raw,k,41,64,0.2264103696396727,0.4825364290663345,0.1092512512695165,0.7671585946239103
10,raw,k,42,4,0.2921449038649112,0.7592056905243144,0.22179807347191938,0.4236067194754989
10,raw,k,42,8,0.2921449038649112,0.7058099840529901,0.20619878993805532,0.5018322664111178
10,raw,k,42,16,0.2921449038649112,0.6361630496857136,0.18585179299284155,0.5952965742145723
10,raw,k,42,32,0.2921449038649112,0.553054025667381,0.16157191516069916,0.6941312446931038
10,raw,k,42,64,0.2921449038649112,0.4591053863024744,0.1341252989451993,0.7892222442680558
10,raw,k,43,4,0.2923951726671612,0.7678540640555295,0.224516821642698,0.4104001363134068
10,raw,k,43,8,0.2923951726671612,0.7075665140646352,0.20688903305343034,0.4993496281744204
10,raw,k,43,16,0.2923951726671612,0.633578573680062,0.18525531644939544,0.5985781909735383
10,raw,k,43,32,0.2923951726671612,0.5506717724925015,0.1610137680008767,0.6967605989799667
10,raw,k,43,64,0.2923951726671612,0.46397274757147217,0.1356633916390178,0.784729289510979
10,raw,k,44,4,0.2766653216796677,0.7746472698952075,0.21431803611383393,0.3999216072439015
10,raw,k,44,8,0.2766653216796677,0.7113851420122705,0.1968155991529609,0.4939311797241816
10,raw,k,44,16,0.2766653216796677,0.6458577036653115,0.1786864293438549,0.5828678266161706
10,raw,k,44,32,0.2766653216796677,0.5702514547675958,0.15776880217157535,0.6748132783354407
10,raw,k,44,64,0.2766653216796677,0.4884046950469474,0.1351246420650237,0.7614608538560983
10,raw,k,45,4,0.355789125185451,0.6877149238145592,0.2446814911209612,0.5270481835627349
10,raw,k,45,8,0.355789125185451,0.6053885626187028,0.2153906670913859,0.633504688250461
10,raw,k,45,16,0.355789125185451,0.5213399333943739,0.18548707882662563,0.7282046738483497
10,raw,k,45,32,0.355789125185451,0.4449372035164277,0.1583038184015708,0.802030884926981
10,raw,k,45,64,0.355789125185451,0.3740277752129423,0.13307501493807328,0.8601032233692567
10,raw,k,46,4,0.3256426947558234,0.7697198494732863,0.2506536459895277,0.40753135332682144
10,raw,k,46,8,0.3256426947558234,0.7057509194861864,0.22982263124788188,0.5019156396444026
10,raw,k,46,16,0.3256426947558234,0.6311481227782126,0.20552877549157644,0.6016520471135383
10,raw,k,46,32,0.3256426947558234,0.5527096894309752,0.17998587268395697,0.694511999209115
10,raw,k,46,64,0.3256426947558234,0.4717911194030024,0.15363533148426012,0.777413139652462
10,raw,k,47,4,0.3657106394090595,0.7072776118197265,0.2586589476583047,0.4997583798185843
10,raw,k,47,8,0.3657106394090595,0.6322800701015064,0.23123154872242688,0.6002219129524341
10,raw,k,47,16,0.3657106394090595,0.5616166415121477,0.2053891810701761,0.6845867479766158
10,raw,k,47,32,0.3657106394090595,0.49322217325155177,0.1803765963505509,0.7567318878130163
10,raw,k,47,64,0.3657106394090595,0.42040667154934697,0.15374719266414613,0.8232582305167995
10,raw,k,48,4,0.40618672359913927,0.6812735805784756,0.27672428356982526,0.5358663084057832
10,raw,k,48,8,0.40618672359913927,0.5969448820436015,0.24247108580656518,0.6436568078019507
10,raw,k,48,16,0.40618672359913927,0.5195401844162119,0.2110303252861137,0.7300779967767685
10,raw,k,48,32,0.40618672359913927,0.4425483301594056,0.1797572562617191,0.8041509754731218
10,raw,k,48,64,0.40618672359913927,0.37315157063284277,0.1515692138812272,0.8607579053342426
10,raw,k,49,4,0.23995453333685282,0.7112178985988907,0.17065995895911393,0.494169100712578
10,raw,k,49,8,0.23995453333685282,0.6456020723346221,0.15491514398835932,0.5831979641972415
10,raw,k,49,16,0.23995453333685282,0.5737688801469449,0.13767844387886882,0.6707892721749207
10,raw,k,49,32,0.23995453333685282,0.5016346277441199,0.12036950300594618,0.7483627002480182
10,raw,k,49,64,0.23995453333685282,0.431836970023597,0.10362123861961273,0.813516831320839
10,raw,k,50,4,0.3579850257409209,0.7310269207625183,0.26169669104647625,0.46559964112047075
10,raw,k,50,8,0.3579850257409209,0.6554288525105962,0.23463371463734803,0.5704130192966431
10,raw,k,50,16,0.3579850257409209,0.5770985490905579,0.20659263895123148,0.6669572646375729
10,raw,k,50,32,0.3579850257409209,0.5023792149572215,0.17984423619816456,0.7476151243789658
10,raw,k,50,64,0.3579850257409209,0.4314762274764787,0.15446202839976267,0.813828265122666
10,raw,k,51,4,0.2968115203138937,0.7274042190840947,0.21590195214909072,0.47088310205865835
10,raw,k,51,8,0.2968115203138937,0.6561677576046737,0.19475814971560168,0.5694438738800541
10,raw,k,51,16,0.2968115203138937,0.5822086804891748,0.17280624359593796,0.6610330523630539
10,raw,k,51,32,0.2968115203138937,0.5124721056543421,0.1521076247977276,0.7373723409262049
10,raw,k,51,64,0.2968115203138937,0.44357878435744047,0.1316592933641207,0.8032378620679753
10,raw,k,52,4,0.3766290832036918,0.6816970619151883,0.25674693945176774,0.5352891157762
10,raw,k,52,8,0.3766290832036918,0.5989838464851988,0.2255947369555413,0.6412183516497958
10,raw,k,52,16,0.3766290832036918,0.5188488141239064,0.19541355318480957,0.7307959080822161
10,raw,k,52,32,0.3766290832036918,0.4450433590935337,0.16761627232128903,0.801936408526744
10,raw,k,52,64,0.3766290832036918,0.3749530139727218,0.14121820989700726,0.8594102373127719
10,raw,k,53,4,0.33940570083223787,0.7392353642841624,0.2509006968948408,0.4535310761916617
10,raw,k,53,8,0.33940570083223787,0.6656906059368803,0.22593918664544396,0.5568560171673891
10,raw,k,53,16,0.33940570083223787,0.5879603115825941,0.19955708161423127,0.6543026720036988
10,raw,k,53,32,0.33940570083223787,0.5125157404090747,0.17395076406109525,0.737327615832938
10,raw,k,53,64,0.33940570083223787,0.43814718690424703,0.14870965303890948,0.8080270426078948
10,raw,k,54,4,0.272743413315247,0.7534743920279512,0.2055051775273339,0.4322763405581093
10,raw,k,54,8,0.272743413315247,0.6847890136640493,0.18677169298751412,0.5310640067650185
10,raw,k,54,16,0.272743413315247,0.6105104260111062,0.16651269745481465,0.6272770197317377
10,raw,k,54,32,0.272743413315247,0.5383478989077716,0.14683084349919714,0.7101815397415877
10,raw,k,54,64,0.272743413315247,0.4642746727680957,0.12662785896658976,0.7844490282260776
10,raw,k,55,4,0.2713944822356234,0.7733792411963485,0.20989085873626234,0.4018845492865601
10,raw,k,55,8,0.2713944822356234,0.7062061053350981,0.1916604403090551,0.5012729367874323
10,raw,k,55,16,0.2713944822356234,0.6268395922608709,0.1701208065864284,0.6070721255742251
10,raw,k,55,32,0.2713944822356234,0.5462696393310148,0.1482545659272815,0.7015894811451631
10,raw,k,55,64,0.2713944822356234,0.4652679954477275,0.12627116672534242,0.7835256924120534
10,raw,k,56,4,0.28469612686863294,0.7933678827434487,0.22586876339902756,0.37056740263117743
10,raw,k,56,8,0.28469612686863294,0.7284325945037456,0.20738193834008584,0.46938595526454163
10,raw,k,56,16,0.28469612686863294,0.652213441528937,0.18568264069494997,0.5746176266889799
10,raw,k,56,32,0.28469612686863294,0.5749010685911181,0.16367210756052958,0.6694887613327906
10,raw,k,56,64,0.28469612686863294,0.49178355717581024,0.14000887398563208,0.7581489328915065
10,raw,k,57,4,0.298724928989884,0.7775678028027838,0.23227888667708177,0.395388312044451
10,raw,k,57,8,0.298724928989884,0.7056395373061973,0.2107921206742484,0.5020728433902958
10,raw,k,57,16,0.298724928989884,0.621632299170759,0.18569706442760336,0.6135732846276759
10,raw,k,57,32,0.298724928989884,0.5319116406570104,0.15889526708415813,0.7170700065335675
10,raw,k,57,64,0.298724928989884,0.4448121242967304,0.13287647024438026,0.8021421740786301
10,raw,k,58,4,0.3446261706814443,0.7457407341997289,0.2570017735484213,0.44387075735524945
10,raw,k,58,8,0.3446261706814443,0.6619709551926062,0.22813251539036578,0.5617944544813886
10,raw,k,58,16,0.3446261706814443,0.5656531315204043,0.1949388726498443,0.6800365348011602
10,raw,k,58,32,0.3446261706814443,0.47346979113028,0.16317008105057165,0.775826356887049
10,raw,k,58,64,0.3446261706814443,0.3892422002299623,0.1341430489328719,0.8484905095601379
10,raw,k,59,4,0.3530470167391322,0.7359614730557748,0.25982900249727847,0.4583607101775742
10,raw,k,59,8,0.3530470167391322,0.6515231208494359,0.23001829415246242,0.5755176229986114
