example,source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,explained_variance
0,raw,k,16,4,0.13921389851051197,0.8086791774372474,0.11257938093531326,0.346037987979417
0,raw,k,16,8,0.13921389851051197,0.7485079609887394,0.10420271131539663,0.4397358323364798
0,raw,k,16,16,0.13921389851051197,0.6858159613792819,0.09547511364434455,0.5296564671174113
0,raw,k,16,32,0.13921389851051197,0.6076229805178909,0.08458956394247245,0.6307943135465548
0,raw,k,16,64,0.13921389851051197,0.518840633202935,0.07222982725384317,0.7308043973375774
0,raw,k,17,4,0.1808112873232197,0.7923839267871841,0.14327195785661861,0.3721277125693226
0,raw,k,17,8,0.1808112873232197,0.7353920507326878,0.13296718338023977,0.45919853171917197
0,raw,k,17,16,0.1808112873232197,0.6699166804395098,0.12112849738956577,0.5512116412689076
0,raw,k,17,32,0.1808112873232197,0.5878313284447606,0.10628653922501553,0.654454329298868
0,raw,k,17,64,0.1808112873232197,0.4996166233768076,0.09033632484084082,0.7503832296455571
0,raw,k,18,4,0.24995221819480187,0.7365696500749063,0.18410721789119186,0.4574651505885301
0,raw,k,18,8,0.24995221819480187,0.6829902078307281,0.17071491745261924,0.5335243760073388
0,raw,k,18,16,0.24995221819480187,0.6183461122658633,0.1545569823729845,0.6176480854456924
0,raw,k,18,32,0.24995221819480187,0.541089817028688,0.13524660000894004,0.707221809907861
0,raw,k,18,64,0.24995221819480187,0.4567068207370066,0.11415488290791052,0.7914188798922958
0,raw,k,19,4,0.23064321235235832,0.7787678616558268,0.17961752128907688,0.3935206176520111
0,raw,k,19,8,0.23064321235235832,0.7213697395491151,0.166379034023392,0.4796256988628418
0,raw,k,19,16,0.23064321235235832,0.6578149193273732,0.1517205461269728,0.5672795319103214
0,raw,k,19,32,0.23064321235235832,0.5798019675171199,0.13372738831636624,0.6638296784632768
0,raw,k,19,64,0.23064321235235832,0.4957447266768129,0.114340156267482,0.7542371659721321
0,raw,k,20,4,0.2583593149973923,0.7265200532048803,0.1877032232778819,0.4721686122911779
0,raw,k,20,8,0.2583593149973923,0.6638867160120325,0.171521317184737,0.559254428302759
0,raw,k,20,16,0.2583593149973923,0.6021487110190178,0.15557072850543616,0.6374169298181354
0,raw,k,20,32,0.2583593149973923,0.5303340396599103,0.1370167392063343,0.7187458063780007
0,raw,k,20,64,0.2583593149973923,0.448359211782818,0.1158377788289796,0.7989740172094901
0,raw,k,21,4,0.29536312239679213,0.6709635665357672,0.198177894026492,0.5498078923816031
0,raw,k,21,8,0.29536312239679213,0.60941838282319,0.17999971639666099,0.6286092346771679
0,raw,k,21,16,0.29536312239679213,0.5462288113844088,0.1613358472735874,0.701634085613576
0,raw,k,21,32,0.29536312239679213,0.47625391772122855,0.140667844191847,0.7731822058551813
0,raw,k,21,64,0.29536312239679213,0.40480330253719277,0.11956396739391854,0.836134286254982
0,raw,k,22,4,0.2770785399087488,0.7448541665077774,0.20638310490092304,0.44519227063600425
0,raw,k,22,8,0.2770785399087488,0.6836433702814799,0.1894229068558886,0.5326317422701793
0,raw,k,22,16,0.2770785399087488,0.6206818325401671,0.17197761590811605,0.61475406275458
0,raw,k,22,32,0.2770785399087488,0.5465742077977694,0.15144398344838705,0.7012566353702407
0,raw,k,22,64,0.2770785399087488,0.46624560608773574,0.12918665177365948,0.78261503480388
0,raw,k,23,4,0.3003560803706211,0.7173747328147088,0.2154678629051475,0.48537349271902525
0,raw,k,23,8,0.3003560803706211,0.6623083678245053,0.19892834535643203,0.5613476259096397
0,raw,k,23,16,0.3003560803706211,0.6000215142705716,0.18022011016435358,0.6399741824124503
0,raw,k,23,32,0.3003560803706211,0.5238351708843761,0.1573370786871057,0.7255967137445365
0,raw,k,23,64,0.3003560803706211,0.4444985134951591,0.13350783124397364,0.8024210715005938
0,raw,k,24,4,0.34703063824927094,0.6931318267352726,0.24053798022282474,0.5195682707666239
0,raw,k,24,8,0.34703063824927094,0.626450849826885,0.21739763824722208,0.6075593327511736
0,raw,k,24,16,0.34703063824927094,0.5607763256035818,0.19460656618929198,0.6855299126425456
0,raw,k,24,32,0.34703063824927094,0.4849054372282918,0.16827704337187588,0.7648667169464392
0,raw,k,24,64,0.34703063824927094,0.4078120330128192,0.14152327010217142,0.8336893457299512
0,raw,k,25,4,0.13801862820238045,0.7188561584255003,0.09921554086072064,0.4832458234937321
0,raw,k,25,8,0.13801862820238045,0.6568763515155992,0.09066117293476766,0.568513458819555
0,raw,k,25,16,0.13801862820238045,0.592230302816578,0.08173881397462447,0.6492632684257844
0,raw,k,25,32,0.13801862820238045,0.5170205938827331,0.07135847312007489,0.732689705501146
0,raw,k,25,64,0.13801862820238045,0.43970831508819785,0.06068793845765314,0.8066565976422981
0,raw,k,26,4,0.31960349800859406,0.7194938148493595,0.229952740021403,0.4823286503935155
0,raw,k,26,8,0.31960349800859406,0.6569416646503289,0.20996085400983386,0.5684276492464548
0,raw,k,26,16,0.31960349800859406,0.5931509767829815,0.18957312702705523,0.648171918741395
0,raw,k,26,32,0.31960349800859406,0.5197971961170532,0.1661290021340694,0.7298108749088498
0,raw,k,26,64,0.31960349800859406,0.44296087126008277,0.14157184393565697,0.8037856665325084
0,raw,k,27,4,0.258341629667745,0.7626817619616441,0.19703244930303826,0.41831652997108215
0,raw,k,27,8,0.258341629667745,0.7018993984674678,0.18132983446289552,0.5073372344310069
0,raw,k,27,16,0.258341629667745,0.637377993801427,0.1646612696330185,0.5937492930176681
0,raw,k,27,32,0.258341629667745,0.5617044273153682,0.1451116371442396,0.6844881363343143
0,raw,k,27,64,0.258341629667745,0.48029984225940214,0.1240814439784548,0.7693120615255934
0,raw,k,28,4,0.3095957360232017,0.7492981452061132,0.23197951076590648,0.4385522895906785
0,raw,k,28,8,0.3095957360232017,0.6864095647445604,0.21250947441045767,0.5288419094271832
0,raw,k,28,16,0.3095957360232017,0.619492360065761,0.19179219317530957,0.6162292158201536
0,raw,k,28,32,0.3095957360232017,0.5452803563279387,0.1688164732563419,0.7026693330028762
0,raw,k,28,64,0.3095957360232017,0.46562372211936337,0.14415511895940702,0.7831945493997099
0,raw,k,29,4,0.24568900674264324,0.7972128850199949,0.1958664418829996,0.36445161595809644
0,raw,k,29,8,0.24568900674264324,0.7407058273942148,0.1819832790209724,0.45135487726425166
0,raw,k,29,16,0.24568900674264324,0.6755817587458439,0.16598301127971443,0.5435892872498723
0,raw,k,29,32,0.24568900674264324,0.6011513537545099,0.14769627900594087,0.6386170498791202
0,raw,k,29,64,0.24568900674264324,0.5190725283011907,0.12753041390571213,0.7305637103630096
0,raw,k,30,4,0.21352460090058367,0.8115137932182543,0.17327815882224656,0.3414453634165203
0,raw,k,30,8,0.21352460090058367,0.7557485226740519,0.16137090168518264,0.428844170475988
0,raw,k,30,16,0.21352460090058367,0.6964841644093258,0.1487165032390778,0.5149098087270432
0,raw,k,30,32,0.21352460090058367,0.6236499000662191,0.13316459601332833,0.6110608021473949
0,raw,k,30,64,0.21352460090058367,0.5401641465153829,0.11533833380550153,0.708222694819308
0,raw,k,31,4,0.20973055600281024,0.8340651118595497,0.17492893965284947,0.30433538917871683
0,raw,k,31,8,0.20973055600281024,0.7848430898150611,0.1646055776018763,0.3840213243695479
0,raw,k,31,16,0.20973055600281024,0.7290880909919853,0.15291205069877659,0.4684305555736626
0,raw,k,31,32,0.20973055600281024,0.6565951594648552,0.13770806786331793,0.5688827965673213
0,raw,k,31,64,0.20973055600281024,0.5710066291103192,0.11975753780459768,0.6739514295120704
0,raw,k,32,4,0.11756537831988938,0.8042133691225559,0.09454764899080613,0.3532408569245475
0,raw,k,32,8,0.11756537831988938,0.7481635905568047,0.08795813556897755,0.44025124176514996
0,raw,k,32,16,0.11756537831988938,0.6864980853241649,0.08070840711701514,0.5287203788462557
0,raw,k,32,32,0.11756537831988938,0.6128826349359411,0.07205377884193456,0.624374875793978
0,raw,k,32,64,0.11756537831988938,0.5291077635348207,0.06220475439196176,0.7200449745671803
0,raw,k,33,4,0.17287449006892355,0.837483632964411,0.14477955598979209,0.2986211645167317
0,raw,k,33,8,0.17287449006892355,0.7834152492084977,0.1354325117191377,0.3862605473075876
0,raw,k,33,16,0.17287449006892355,0.7245446302171282,0.12525528348096282,0.47503507882352497
0,raw,k,33,32,0.17287449006892355,0.6491361260705653,0.11221907677976543,0.5786222898300992
0,raw,k,33,64,0.17287449006892355,0.560942088248472,0.09697257746415171,0.6853439736314434
0,raw,k,34,4,0.11499883692359192,0.8032342131649829,0.09237100029120954,0.3548147988012308
0,raw,k,34,8,0.11499883692359192,0.7486938496395941,0.08609892192039992,0.439457519511845
0,raw,k,34,16,0.11499883692359192,0.6898158039524149,0.07932801514604022,0.5241541566174834
0,raw,k,34,32,0.11499883692359192,0.618396396356985,0.07111486633879383,0.6175858969726947
0,raw,k,34,64,0.11499883692359192,0.5346070761040935,0.06147919196309294,0.714195274179432
0,raw,k,35,4,0.2046548096162027,0.8008218554058671,0.16389204435458193,0.3586843559043045
0,raw,k,35,8,0.2046548096162027,0.7414768777714374,0.1517468092551299,0.45021203973032087
0,raw,k,35,16,0.2046548096162027,0.6841104133517607,0.1400064864009663,0.5319929423436831
0,raw,k,35,32,0.2046548096162027,0.6133301483603519,0.12552096474456517,0.6238261291122686
0,raw,k,35,64,0.2046548096162027,0.5297992789019715,0.10842597055848446,0.719312724074951
0,raw,k,36,4,0.2911972019323881,0.7907905231845166,0.23027598766598048,0.37465034844155853
0,raw,k,36,8,0.2911972019323881,0.73176415052408,0.2130876731070429,0.4645212280077717
0,raw,k,36,16,0.2911972019323881,0.6672487426151141,0.19430096684242543,0.5547791154785492
0,raw,k,36,32,0.2911972019323881,0.585388858116855,0.1704635975260239,0.6573198847926445
0,raw,k,36,64,0.2911972019323881,0.49236000152528203,0.14337385478758846,0.7575816288980243
0,raw,k,37,4,0.29081618978164164,0.7684848131340694,0.22348782526070696,0.40943109198229455
0,raw,k,37,8,0.29081618978164164,0.7077333382011337,0.20582031279709567,0.4991135219986798
0,raw,k,37,16,0.29081618978164164,0.6429146181429044,0.18696997960323858,0.5866607937781634
0,raw,k,37,32,0.29081618978164164,0.5654121867903875,0.16443101781848637,0.6803090590289119
0,raw,k,37,64,0.29081618978164164,0.4800011972337923,0.13959211927015774,0.769598850654126
0,raw,k,38,4,0.2758551523451069,0.7881386511060449,0.21741210766992503,0.37883746663274415
0,raw,k,38,8,0.2758551523451069,0.7284669340579171,0.20095135707291964,0.46933592598425833
0,raw,k,38,16,0.2758551523451069,0.6603910004903996,0.18217226004761675,0.563883726471289
0,raw,k,38,32,0.2758551523451069,0.5803308550593209,0.16008725643295513,0.6632160986661174
0,raw,k,38,64,0.2758551523451069,0.4888532273182698,0.13485268149627846,0.761022522140512
0,raw,k,39,4,0.2789605557712641,0.7873312387506434,0.2196343599379573,0.3801095204873775
0,raw,k,39,8,0.2789605557712641,0.7209911103937912,0.20112808086159284,0.480171818733128
0,raw,k,39,16,0.2789605557712641,0.6539622435654169,0.18242967091843149,0.5723333839908864
0,raw,k,39,32,0.2789605557712641,0.5730648258072113,0.15986248230014233,0.6715967054225506
0,raw,k,39,64,0.2789605557712641,0.48543979780285806,0.13541855578857534,0.7643482027091203
0,raw,k,40,4,0.26227897129100486,0.783254337173476,0.20543114181307717,0.3865126432989387
0,raw,k,40,8,0.26227897129100486,0.7177739990956458,0.18825702610223663,0.4848004862222439
0,raw,k,40,16,0.26227897129100486,0.6513133608305318,0.17082579826671895,0.5757909060036375
0,raw,k,40,32,0.26227897129100486,0.5701973443134157,0.14955077289938556,0.674874988537928
0,raw,k,40,64,0.26227897129100486,0.4850637552963712,0.12722202274968394,0.7647131532977821
0,raw,k,41,4,0.34387887200211387,0.7748417577972034,0.26645170965143744,0.39962025037373994
0,raw,k,41,8,0.34387887200211387,0.7079118611509856,0.243435932289518,0.49886079684174783
0,raw,k,41,16,0.34387887200211387,0.6376978076395335,0.21929080276930382,0.5933415061317324
0,raw,k,41,32,0.34387887200211387,0.5530436485250456,0.19018002602272624,0.6941427228261058
0,raw,k,41,64,0.34387887200211387,0.4662417832435523,0.16033069850204684,0.7826185995578724
0,raw,k,42,4,0.4242119960127244,0.7705605663944874,0.32688103591890094,0.40623641351780676
0,raw,k,42,8,0.4242119960127244,0.702362667650744,0.29795066916894386,0.5066866830905306
0,raw,k,42,16,0.4242119960127244,0.6297676121994417,0.2671549757952925,0.6033927546246136
0,raw,k,42,32,0.4242119960127244,0.5452055789107498,0.23128274686700212,0.7027508767245941
0,raw,k,42,64,0.4242119960127244,0.456268740383534,0.1935546730763105,0.7918188365488232
0,raw,k,43,4,0.42435079347199595,0.7798387633493101,0.33092519800749987,0.3918515031778187
0,raw,k,43,8,0.42435079347199595,0.7041026114429706,0.29878650185152905,0.5042395125591892
0,raw,k,43,16,0.42435079347199595,0.6285551515875758,0.2667278773170985,0.6049184214127196
0,raw,k,43,32,0.42435079347199595,0.5475909207443643,0.23237064171593189,0.7001441835183393
0,raw,k,43,64,0.42435079347199595,0.46517195489858115,0.19739608816213244,0.7836150523758324
0,raw,k,44,4,0.39885595130418827,0.7812393260321553,0.3116019545807982,0.3896651154608238
0,raw,k,44,8,0.39885595130418827,0.7199188783701215,0.28714392909415903,0.4817168085663062
0,raw,k,44,16,0.39885595130418827,0.6456934982805991,0.2575386945076376,0.583079906278162
0,raw,k,44,32,0.39885595130418827,0.5679717484892385,0.22653891205757837,0.6774080929180772
0,raw,k,44,64,0.39885595130418827,0.48835456450428333,0.1947831243990985,0.7615098193278318
0,raw,k,45,4,0.4998541463688462,0.7097850732774927,0.3547890119084701,0.4962051497524642
0,raw,k,45,8,0.4998541463688462,0.6139200482465894,0.3068704816550198,0.6231021743609053
0,raw,k,45,16,0.4998541463688462,0.5279311903263691,0.26388859448207613,0.721288658280583
0,raw,k,45,32,0.4998541463688462,0.44944401958216035,0.22465645674882376,0.7980000732618306
0,raw,k,45,64,0.4998541463688462,0.37774864908036304,0.18881922852804972,0.8573059581179607
0,raw,k,46,4,0.4614867638919604,0.798541073361618,0.3685161357804656,0.36233215415447534
0,raw,k,46,8,0.4614867638919604,0.7222463013442433,0.3333071083402925,0.4783602801945605
0,raw,k,46,16,0.4614867638919604,0.6440962341143692,0.2972418867164388,0.5851400411996877
0,raw,k,46,32,0.4614867638919604,0.5649697416989925,0.2607260577935448,0.6808091909645737
0,raw,k,46,64,0.4614867638919604,0.48122891795323053,0.2220807760374661,0.7684187285255629
0,raw,k,47,4,0.4988801735347218,0.7427237407714292,0.37053014868440837,0.4483614448944948
0,raw,k,47,8,0.4988801735347218,0.6536771218662635,0.326106555992319,0.5727062203486382
0,raw,k,47,16,0.4988801735347218,0.583156122420296,0.29092502755087274,0.6599289368837248
0,raw,k,47,32,0.4988801735347218,0.5118055999003598,0.2553296664943339,0.7380550279106328
0,raw,k,47,64,0.4988801735347218,0.437656258461363,0.21833803016976186,0.8084569994296006
0,raw,k,48,4,0.5565183032502355,0.723669721619377,0.40273544558918595,0.4763021340113334
0,raw,k,48,8,0.5565183032502355,0.6226086838856421,0.34649312834489976,0.6123584267501886
0,raw,k,48,16,0.5565183032502355,0.5393090271013642,0.3001353446899865,0.70914577328698
0,raw,k,48,32,0.5565183032502355,0.4577550936533588,0.2547490880241199,0.7904602742344047
0,raw,k,48,64,0.5565183032502355,0.3850599589873195,0.2142929150252283,0.8517288279846839
0,raw,k,49,4,0.3343848163620366,0.7633323484654587,0.25524674716482454,0.41732372578620747
0,raw,k,49,8,0.3343848163620366,0.6789411368536817,0.2270276073674507,0.5390389326878302
0,raw,k,49,16,0.3343848163620366,0.5972548091092851,0.1997129396653515,0.6432866929958314
0,raw,k,49,32,0.3343848163620366,0.5187710905347218,0.1734691758423864,0.7308765556254154
0,raw,k,49,64,0.3343848163620366,0.4470753987479156,0.14949522511030602,0.8001235878343923
0,raw,k,50,4,0.5026429617079994,0.7615959212980035,0.38281082950596085,0.4199716526622452
0,raw,k,50,8,0.5026429617079994,0.6750510681071809,0.33930966817754177,0.5443060554473543
0,raw,k,50,16,0.5026429617079994,0.5917406668906979,0.2974342813690071,0.649842983147752
0,raw,k,50,32,0.5026429617079994,0.5135990661583597,0.25815695574430064,0.7362159992412608
0,raw,k,50,64,0.5026429617079994,0.4401119598735345,0.22121917899394555,0.8063014627762763
0,raw,k,51,4,0.41675486024618213,0.7664588658115695,0.3194254575057479,0.4125408070188426
0,raw,k,51,8,0.41675486024618213,0.6872118502378765,0.28639887860540647,0.5277398728926345
0,raw,k,51,16,0.41675486024618213,0.6065271158418029,0.2527731233981705,0.6321248577486243
0,raw,k,51,32,0.41675486024618213,0.5309722211300908,0.22128525381167594,0.7180685003881779
0,raw,k,51,64,0.41675486024618213,0.4588455368891083,0.19122610760080475,0.789460773276946
0,raw,k,52,4,0.5043762527276453,0.7277071244537349,0.36703819251518505,0.4704423410192764
0,raw,k,52,8,0.5043762527276453,0.633679381388478,0.31961283181549294,0.5984504416031158
0,raw,k,52,16,0.5043762527276453,0.5492747458088238,0.27704113800898444,0.698297253616652
0,raw,k,52,32,0.5043762527276453,0.4708518858116917,0.2374865097554462,0.7782985016275736
0,raw,k,52,64,0.5043762527276453,0.3957257785649259,0.19959468530030727,0.8434011081791832
0,raw,k,53,4,0.46445536254884306,0.7841957697869689,0.36422393056567576,0.385036994648223
0,raw,k,53,8,0.46445536254884306,0.7019501916570227,0.3260245307572923,0.5072659284326692
0,raw,k,53,16,0.46445536254884306,0.6198686365337218,0.2879013123139268,0.6157628734418247
0,raw,k,53,32,0.46445536254884306,0.5416333392195273,0.25156450893574606,0.7066333258459044
0,raw,k,53,64,0.46445536254884306,0.46503631267169954,0.21598860920031135,0.7837412278967093
0,raw,k,54,4,0.37993066769656597,0.8005735147417392,0.30416242999601556,0.3590820474940583
0,raw,k,54,8,0.37993066769656597,0.7268432377066056,0.2761500366126045,0.47169890780017876
0,raw,k,54,16,0.37993066769656597,0.6514063811820224,0.24748926134428956,0.5756697265553417
0,raw,k,54,32,0.37993066769656597,0.5769148097860501,0.21918762888605137,0.6671693022495256
0,raw,k,54,64,0.37993066769656597,0.5013283144930315,0.19047000126053146,0.7486699210875761
0,raw,k,55,4,0.3834138079204663,0.8175027046673434,0.3134418249817865,0.33168932786157823
0,raw,k,55,8,0.3834138079204663,0.7413769601236047,0.284254163385491,0.4503602029978831
0,raw,k,55,16,0.3834138079204663,0.6588501200770179,0.2526122333875859,0.565916519274499
0,raw,k,55,32,0.3834138079204663,0.5764130544297557,0.22100472413397965,0.6677479906829595
0,raw,k,55,64,0.3834138079204663,0.49450802547743733,0.1896012050955352,0.7554618127384062
0,raw,k,56,4,0.3945315795579895,0.8332787444449269,0.32875477925795527,0.3056465340562863
0,raw,k,56,8,0.3945315795579895,0.7655225375443044,0.3020228159245947,0.4139752445117291
0,raw,k,56,16,0.3945315795579895,0.6904995669532289,0.2724238848341651,0.5232103480374034
0,raw,k,56,32,0.3945315795579895,0.612221036705669,0.24154053265011743,0.6251854022150359
0,raw,k,56,64,0.3945315795579895,0.5304802797224872,0.209291222683277,0.7185906728255517
0,raw,k,57,4,0.40919133000888214,0.819503571326935,0.3353337562982973,0.3284138965823993
0,raw,k,57,8,0.40919133000888214,0.7428055267766384,0.303949581439681,0.4482399493900808
0,raw,k,57,16,0.40919133000888214,0.6557893585150588,0.26834331981644854,0.5699403172584077
0,raw,k,57,32,0.40919133000888214,0.5636367651115121,0.23063527755788352,0.6823135970146302
0,raw,k,57,64,0.40919133000888214,0.47543039598730064,0.19454199606069303,0.7739659385713585
0,raw,k,58,4,0.4587829275085513,0.782298876422975,0.3589053687119829,0.3880084679473508
0,raw,k,58,8,0.4587829275085513,0.6989308690609846,0.3206575502338945,0.5114956402736568
0,raw,k,58,16,0.4587829275085513,0.601417948440504,0.2759202870417214,0.6382964512936152
0,raw,k,58,32,0.4587829275085513,0.5033311582931258,0.23091974230799028,0.7466577450913003
0,raw,k,58,64,0.4587829275085513,0.41846736489962083,0.19198568273543723,0.8248850645139676
0,raw,k,59,4,0.4688098697292901,0.7780818014274355,0.3647724279659274,0.3945887102874368
0,raw,k,59,8,0.4688098697292901,0.6882902555343028,0.3226772650329763,0.5262565241365241
