Question,Real Answer,Pred Answer
What concepts of dance does the Horton technique of dance utilize?,total body articulation,total body articulation
Are Johnette Napolitano and Andi Deris both singers?,yes,yes
We the People Amendment was introduced by the member of what Minnesota political party?,Democratic–Farmer–Labor,DFL Party
Which lake in Northern Ireland is near the Ballyscullion House and supplies 40% of Northern Ireland's water?,Lough Neagh,Lough Neagh
Hayley Williams and Fastball both perform what type of music?,American rock,rock
Battle of Kosovo was the culmination of a Hungarian offensive to avenge the defeat in a battle that took place on which day ?,10 November 1444,10 November 1444
The vocal co-leader of the band Fitz and the Tantrums is from what city?,Los Angeles,Los Angeles
What was the capital of the union of provinces in the Río de la Plata comprised by most of the former dependencies from the last to be organized and also the shortest-lived of the Viceroyalties of the Spanish Empire in the Americas?,Buenos Aires,Buenos Aires
Laurence Naismith starred in a 1970 musical film adaption in Panavision of which Charles Dickens' story?,"""A Christmas Carol""",A Christmas Carol
"The 2011–12 Los Angeles Lakers season is which ordinal number season of the franchise, its 63rd season in the National Basketball Association (NBA), and its 52nd season in Los Angeles, at midseason they traded longtime forward, Luke Theodore Walton (born March 28, 1980) is an American former professional basketball player, and the current head coach of the  Los Angeles Lakers?",64th,64th
What show did AfterMASH come from and Jamie far was well known for?,"""M*A*S*H""",M*A*S*H and M*A*S*H's spin-off AfterMASH; Maxwell Q. Klinger in M*A*S*H.
Who founded the company that created the game engine used to make Far Cry?,"Cevat, Avni and Faruk Yerli",Yerli brothers
Which genre of Italian film was the first to use CGI?,horror movies,horror
Who was with the cosmonaut who commanded the historic Voskhod 2 mission which saw the first man walk in space in 1965 ?,Alexey Leonov,Pavel Belyayev was with the cosmonaut who commanded the historic Voskhod 2 mission which saw the first man walk in space in 1965.
What American character actress played the wife of Archie Bunker?,Jean Stapleton,Jean Stapleton
What Iranian professional basketball player for Niroo Zamini Army of the Iranian Basketball Super League was picked 54th during last draft for the Charlotte Bobcats under their old name?,Arsalan Kazemi,Arsalan Kazemi Naeini
"Who has a longer name, Louise Erdrich or Mario Benedetti",Mario Orlando Hardy Hamlet Brenno Benedetti Farrugia,Mario Benedetti
Who owns the radio station in Boston which has a transmitter on top of a building designed by Charles Luckman and Associates for Prudential Insurance?,the Beasley Broadcast Group,Beasley Broadcast Group
Carloman of Bavaria was the eldest grandson of what descendant of Charlemagne?,Louis II,"Ludwig ""the German"""
how is Bart to the Future and Ralph Wiggum related?,animated,"Ralph Wiggum is a character who appears in ""Bart to the Future,"" where Bart is shown a vision of his future as a washed-up rock musician living with Ralph. Additionally, Ralph is a recurring character on"
Anaconda heavily samples the song from what Sir Mix-a-Lot album?,Mack Daddy,Mack Daddy
"What collegiate football conference started in July 1999, and was home to the winners of the 2011 Rose Bowl?",Mountain West Conference,Mountain West Conference
Which American attorney changed the official control of the Alamo from the Daughters of the Republic of Texas to the Texas General Land Office?,George P. Bush,George P. Bush
The 15:17 to Paris was based on an autobiography about a man who stopped a gunman on a Paris-bound train on what date?,August 2015,August 2015
"Larry Fessenden directed ""Beneath"" (2013) and starred in what 2011 American slasher film?",You're Next,You're Next
Betty White portrayed Rose Nyland on American television comedy series The Golden Girls on NBC and what spin-off on CBS?,The Golden Palace,The Golden Palace
The 2000 ICC KnockOut Trophy saw the international debut of fast bowler Zaheer Khan. What was his final year of playing for India?,2014,2014
"The Australian and Ne Zealand Army Corps, for which the HMAS Anzac was named, was formed in what country in December 1914?",Egypt,Egypt
Craigmillar Festival Society has produced plays that involve the ruined castle in what Scottish city?,Edinburgh,Edinburgh
"The Blind Side is an American biographical sports drama film, released in which year, the storyline features Michael Oher, an American football offensive tackle who is currently a free agent?",2009,2009
In what film did Rufus Sewell appear in before he appeared in Helen of Troy?,"In film, he has appeared in Kenneth Branagh's rendition of ""Hamlet"" (1996) playing Fortinbras",The Rocketeer
"Which singer is the vocalist for a band with a longer name, Daniel Gildenlöw or Jun. K?",Daniel Gildenlöw,Daniel Gildenlöw
"Which film directory, Patty Jenkins or Vilgot Sjöman is known as the director of the films ""491"" (1964)?",David Harald Vilgot Sjöman,Vilgot Sjöman
