dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,10,"Which film has the director who was born earlier, The Secret Invasion or The House Of The Seven Hawks?",The House Of The Seven Hawks,The Secret Invasion,The Secret Invasion,False,预测答案与标准答案完全不同。标准答案明确指出导演出生更早的电影是《The House Of The Seven Hawks》，而预测答案给出的是《The Secret Invasion》，两者在语义上不一致，因此判断为错误。,"判断: 错误
原因: 预测答案与标准答案完全不同。标准答案明确指出导演出生更早的电影是《The House Of The Seven Hawks》，而预测答案给出的是《The Secret Invasion》，两者在语义上不一致，因此判断为错误。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,11,"Who is the paternal grandmother of Marie Of Brabant, Queen Of France?",Marie of Hohenstaufen,"Henry III, Duke of Brabant","Henry III, Duke of Brabant",False,"预测答案“Henry III, Duke of Brabant”是布拉班特的玛丽的父亲，而问题询问的是她的祖母。标准答案为“Marie of Hohenstaufen”，两者完全不同，因此预测答案未能正确回答问题。","判断: 错误
原因: 预测答案“Henry III, Duke of Brabant”是布拉班特的玛丽的父亲，而问题询问的是她的祖母。标准答案为“Marie of Hohenstaufen”，两者完全不同，因此预测答案未能正确回答问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,12,"Who is Renaud Ii, Count Of Soissons's uncle?","Guy II, Count of Soissons","John I, Count of Soissons","John I, Count of Soissons",False,"预测答案给出的名字是“John I, Count of Soissons”，而标准答案是“Guy II, Count of Soissons”。两者指代的是完全不同的历史人物，在语义上并不等价，因此预测答案未能正确回答问题。","判断: 错误
原因: 预测答案给出的名字是“John I, Count of Soissons”，而标准答案是“Guy II, Count of Soissons”。两者指代的是完全不同的历史人物，在语义上并不等价，因此预测答案未能正确回答问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,13,When did William Le Poer Trench's father die?,26 April 1872,1839,1839,False,预测答案给出的年份是1839年，而标准答案明确指出其父亲去世的时间是1872年4月26日。两者在时间信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1839年，而标准答案明确指出其父亲去世的时间是1872年4月26日。两者在时间信息上完全不一致，因此预测答案未能正确回答问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,14,Which country the director of film Renegade Force is from?,America,Answer: Norway,Norway,False,预测答案“Norway”与标准答案“America”所表示的国家完全不同，两者在语义上不等价，且预测答案未包含标准答案的关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Norway”与标准答案“America”所表示的国家完全不同，两者在语义上不等价，且预测答案未包含标准答案的关键信息，因此未能正确回答问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,15,Who is the spouse of the director of film Emergency Wedding?,Ona Munson,Barbara Hale,Barbara Hale,False,预测答案“Barbara Hale”与标准答案“Ona Munson”完全不同，两者并非同一人物。预测答案未能包含标准答案的关键信息，在语义上也不等价，因此未能正确回答该问题。,"判断: 错误
原因: 预测答案“Barbara Hale”与标准答案“Ona Munson”完全不同，两者并非同一人物。预测答案未能包含标准答案的关键信息，在语义上也不等价，因此未能正确回答该问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,16,"Which film came out earlier, Indradhanura Chhai or The Death Of Black King?",The Death Of Black King,The Death Of Black King,The Death Of Black King,True,预测答案明确指出了“The Death Of Black King”，这与标准答案完全一致。预测答案包含了标准答案的关键信息，且在语义上完全等价，准确地回答了哪部电影上映更早的问题。,"判断: 正确
原因: 预测答案明确指出了“The Death Of Black King”，这与标准答案完全一致。预测答案包含了标准答案的关键信息，且在语义上完全等价，准确地回答了哪部电影上映更早的问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,17,Do both films The Reincarnation Of Golden Lotus and I'Ll Get By (Film) have the directors from the same country?,no,yes,yes,False,预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,18,"Are both villages, Rhosgoch and Qaleh-Ye Sahar, located in the same country?",no,yes,yes,False,预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，因此未能正确回答这两个村庄是否位于同一个国家的问题。,"判断: 错误
原因: 预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，因此未能正确回答这两个村庄是否位于同一个国家的问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,19,Where was the director of film Kanneshwara Rama born?,Mysore,"Mysore, India","Mysore, India",True,"预测答案“Mysore, India”包含了标准答案“Mysore”的核心信息，并且通过补充国家名称使地点更加具体。两者在语义上完全等价，均指代同一个出生地，符合评估标准。","判断: 正确
原因: 预测答案“Mysore, India”包含了标准答案“Mysore”的核心信息，并且通过补充国家名称使地点更加具体。两者在语义上完全等价，均指代同一个出生地，符合评估标准。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,20,Where was the place of death of Randi Monsen's father?,Kristiania,Hamar,Hamar,False,预测答案给出的地点是“Hamar”，而标准答案明确指出Randi Monsen父亲的死亡地点是“Kristiania”。两者是完全不同的地名，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的地点是“Hamar”，而标准答案明确指出Randi Monsen父亲的死亡地点是“Kristiania”。两者是完全不同的地名，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,21,Where did the performer of song I'Ll Say It graduate from?,Lee Strasberg Theatre and Film Institute,Kathy Griffin graduated from the Lee Strasberg Theatre and Film Institute in Los Angeles.,Kathy Griffin graduated from the Lee Strasberg Theatre and Film Institute in Los Angeles.,True,预测答案明确指出了表演者从“Lee Strasberg Theatre and Film Institute”毕业，包含了标准答案的核心信息。虽然预测答案增加了表演者姓名和地点等额外细节，但在回答问题核心意图上与标准答案语义等价，因此判断为正确。,"判断: 正确
原因: 预测答案明确指出了表演者从“Lee Strasberg Theatre and Film Institute”毕业，包含了标准答案的核心信息。虽然预测答案增加了表演者姓名和地点等额外细节，但在回答问题核心意图上与标准答案语义等价，因此判断为正确。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,22,"Which film has the director who was born first, Hell Up In Harlem or The Soviet Story?",Hell Up In Harlem,Hell Up In Harlem,Hell Up In Harlem,True,预测答案与标准答案完全一致，均为“Hell Up In Harlem”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，因此正确回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Hell Up In Harlem”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，因此正确回答了问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,23,"Who was born first, Cipriano Castro or Damir Nikšić?",Cipriano Castro,Cipriano Castro,Cipriano Castro,True,预测答案与标准答案完全一致，均明确指出了Cipriano Castro出生在先，准确包含了标准答案的关键信息，语义完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均明确指出了Cipriano Castro出生在先，准确包含了标准答案的关键信息，语义完全等价，正确地回答了问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,24,"Which film has the director who died first, The Year Of The Rabbit or Monster On The Campus?",Monster On The Campus,The Year of the Rabbit,The Year of the Rabbit,False,预测答案为“The Year of the Rabbit”，与标准答案“Monster On The Campus”完全不一致。两者在语义上不等价，且未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为“The Year of the Rabbit”，与标准答案“Monster On The Campus”完全不一致。两者在语义上不等价，且未包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,25,"Who is younger, Guy Arvely Dolsin or Altuğ Çelikbilek?",Altuğ Çelikbilek,Altuğ Çelikbilek,Altuğ Çelikbilek,True,预测答案与标准答案完全一致，均为“Altuğ Çelikbilek”。预测答案准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于谁更年轻的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Altuğ Çelikbilek”。预测答案准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于谁更年轻的问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,26,"Which song came out first, Joel The Lump Of Coal or Jugband Blues?",Jugband Blues,Jugband Blues,Jugband Blues,True,预测答案“Jugband Blues”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了哪首歌曲最先发行的问题。,"判断: 正确
原因: 预测答案“Jugband Blues”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了哪首歌曲最先发行的问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,27,Are both Open Mobile and Primestar located in the same country?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，在语义上完全等价，因此正确地回答了问题。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，在语义上完全等价，因此正确地回答了问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,28,Who is the paternal grandfather of Baldwin I Rátót?,Leustach Rátót,Rathold Rátót,Rathold Rátót,False,预测答案“Rathold Rátót”与标准答案“Leustach Rátót”在名字上存在明显差异，指代的是不同的人物，不满足包含关键信息或语义等价的要求。,"判断: 错误
原因: 预测答案“Rathold Rátót”与标准答案“Leustach Rátót”在名字上存在明显差异，指代的是不同的人物，不满足包含关键信息或语义等价的要求。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,29,What is the place of birth of Ratna Malla's father?,Nepal,Belfast,Belfast,False,预测答案给出的出生地是“Belfast”（贝尔法斯特），而标准答案明确指出出生地是“Nepal”（尼泊尔）。两者在语义上完全不同，没有任何关联，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的出生地是“Belfast”（贝尔法斯特），而标准答案明确指出出生地是“Nepal”（尼泊尔）。两者在语义上完全不同，没有任何关联，因此预测答案未能正确回答问题。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,30,"Who is Archibald Acheson, 4Th Earl Of Gosford's paternal grandfather?","Archibald Acheson, 2nd Earl of Gosford","Archibald Acheson, 4th Earl of Gosford's paternal grandfather is Arthur Acheson, 1st Earl of Gosford.","Archibald Acheson, 4th Earl of Gosford's paternal grandfather is Arthur Acheson, 1st Earl of Gosford.",False,"预测答案给出的祖父是Arthur Acheson, 1st Earl of Gosford，而标准答案明确指出其祖父是Archibald Acheson, 2nd Earl of Gosford。两者指向的人物不同，语义上不等价，因此预测答案错误。","判断: 错误
原因: 预测答案给出的祖父是Arthur Acheson, 1st Earl of Gosford，而标准答案明确指出其祖父是Archibald Acheson, 2nd Earl of Gosford。两者指向的人物不同，语义上不等价，因此预测答案错误。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,31,Who is the paternal grandfather of Mark Getty?,Jean Paul Getty,John Paul Getty Jr.,John Paul Getty Jr.,False,预测答案“John Paul Getty Jr.”是马克·盖蒂的父亲，而问题询问的是他的祖父。标准答案“Jean Paul Getty”才是其真正的祖父，两者并非同一人，语义上不等价。,"判断: 错误
原因: 预测答案“John Paul Getty Jr.”是马克·盖蒂的父亲，而问题询问的是他的祖父。标准答案“Jean Paul Getty”才是其真正的祖父，两者并非同一人，语义上不等价。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,32,Where did the performer of song Fantasy (George Michael Song) die?,"Goring-on-Thames, Oxfordshire",Goring-on-Thames,Goring-on-Thames,True,"预测答案“Goring-on-Thames”包含了标准答案“Goring-on-Thames, Oxfordshire”中最核心的地点信息。虽然它省略了郡名“Oxfordshire”，但在语义上与标准答案完全一致，准确回答了George Michael去世的地点，符合允许细微差异的判断标准。","判断: 正确
原因: 预测答案“Goring-on-Thames”包含了标准答案“Goring-on-Thames, Oxfordshire”中最核心的地点信息。虽然它省略了郡名“Oxfordshire”，但在语义上与标准答案完全一致，准确回答了George Michael去世的地点，符合允许细微差异的判断标准。"
2wikimqa-v2,preprocess_rate0,0.0,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/preprocess_rate0/2wikimqa-v2/rate_0p0/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.0_revert_rope_True_topk_10.csv,33,Do director of film Betrayal (1932 Film) and director of film The Godsend (Film) share the same nationality?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
