Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What was the title of Kitty Kelley's book about Elizabeth Taylor?,What was the title of Kitty Kelley's book about Elizabeth Taylor?,Elizabeth Taylor: The Last Star,"The title of Kitty Kelley's book about Elizabeth Taylor is ""Elizabeth Taylor: The Last Star.""",True,0.4347826086956522,0.0,预测答案准确地给出了Kitty Kelley关于伊丽莎白·泰勒的书的书名，包含了标准答案中的关键信息“Elizabeth Taylor: The Last Star”，且在语义上与标准答案完全等价，只是增加了完整的句子结构，不影响意思的表达。,N/A,N/A,N/A,N/A,N/A
Which artist created the Katzenjammer Kids?,Which artist created the Katzenjammer Kids?,Rudolph Dirks,"<think>

</think>

Rudolph Dirks",True,0,0.0,预测答案“Rudolph Dirks”与标准答案完全一致，准确地给出了创作《The Katzenjammer Kids》这部漫画的艺术家名字，因此正确地回答了所提出的问题。,N/A,N/A,N/A,N/A,N/A
Who wrote the song Harper Valley PTA?,Who wrote the song Harper Valley PTA?,Tom T. Hall,"<think>

</think>

Tom T. Hall",True,0,0.0,预测答案“Tom T. Hall”与标准答案完全一致，准确地给出了歌曲《Harper Valley PTA》的创作者，包含了标准答案的所有关键信息，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
John Ridd is the hero of which novel by R D Blackmore?,John Ridd is the hero of which novel by R D Blackmore?,Lorna Doon,"<think>

</think>

Answer: Lorna Doone",True,0,0.0,预测答案“Lorna Doone”与标准答案“Lorna Doon”在语义上完全等价，仅仅是拼写上多了一个字母“e”，这属于非常细微的拼写差异，不影响对问题核心信息的正确回答。因此，预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A
What is the nickname of the Beijing National Stadium?,What is the nickname of the Beijing National Stadium?,Bird's Nest (disambiguation),"<think>

</think>

""the Bird's Nest""",True,0,0.0,预测答案“the Bird's Nest”准确包含了标准答案中的核心信息“Bird's Nest”。标准答案中的“(disambiguation)”仅表示维基百科的消歧义页面后缀，并非昵称本身。两者在核心语义上完全等价，因此预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A
"Tom, Barbara, Jerry and Margo are all characters in which 1970’s UK television sitcom?","Tom, Barbara, Jerry and Margo are all characters in which 1970’s UK television sitcom?",The Good Life (album),"<think>

</think>

Answer: Tom and Jerry are characters in the American animated series, not a 1970's UK sitcom. Barbara and Margo are characters from the American soap opera ""As the World Turns.""",False,0,0.0,预测答案完全没有提及标准答案“The Good Life”，反而错误地声称这些角色属于美国动画片和美国肥皂剧。预测答案的内容与事实和标准答案完全不符，未能正确回答问题。,N/A,N/A,N/A,N/A,N/A
Which general introduced martial law in Poland in 1981?,Which general introduced martial law in Poland in 1981?,Wojciech Jaruzelski,"</think>

General Wojciech Jaruzelski introduced martial law in Poland in 1981.",True,0,0.0,预测答案明确指出了在1981年于波兰实施戒严的将军是Wojciech Jaruzelski，这与标准答案完全一致，包含了关键信息且语义等价，准确回答了问题。,N/A,N/A,N/A,N/A,N/A
Which American author wrote the 1985 book The Cider House Rules?,Which American author wrote the 1985 book The Cider House Rules?,John Irving,"<think>

</think>

John Irving",True,0,0.0,预测答案“John Irving”与标准答案完全一致，准确地给出了《The Cider House Rules》这本书的作者，正确且完整地回答了所提出的问题。,N/A,N/A,N/A,N/A,N/A
Liberty Island in New York harbour was formerly known as what?,Liberty Island in New York harbour was formerly known as what?,Bedloe's Island,"<think>

</think>

Bedloe's Island",True,0,0.0,预测答案“Bedloe's Island”与标准答案完全一致，准确地回答了纽约港自由岛的前称，包含了标准答案的全部关键信息，语义完全等价。,N/A,N/A,N/A,N/A,N/A
Edmond Dantes is the protagonist of which famous French novel?,Edmond Dantes is the protagonist of which famous French novel?,The Count of Monte Christo,"<think>

</think>

Answer: The Count of Monte Cristo",True,0,0.0,预测答案“The Count of Monte Cristo”与标准答案“The Count of Monte Christo”在语义上完全等价，指代的都是大仲马的同一部著名法国小说《基督山伯爵》。两者唯一的区别在于标准答案中存在拼写错误（Christo应为Cristo），预测答案给出了正确的拼写，因此预测答案正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
"As played by Bob Hoskins, what was the name of the sheet music salesman in the TV series Pennies from Heaven scripted by Dennis Potter?","As played by Bob Hoskins, what was the name of the sheet music salesman in the TV series Pennies from Heaven scripted by Dennis Potter?",Arthur Parker,Arthur Parker,True,1.0,1.0,预测答案“Arthur Parker”与标准答案完全一致，准确包含了问题所询问的由Bob Hoskins扮演的乐谱推销员角色的名字，符合所有的判断标准。,N/A,N/A,N/A,N/A,N/A
