/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  2.65it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00,  3.29it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00,  3.17it/s]
teacher pair=437656 top=57 score_mean=0.144366
teacher pair=437657 top=57 score_mean=0.144366
teacher pair=437658 top=57 score_mean=0.144366
teacher pair=437659 top=57 score_mean=0.144366
teacher pair=437660 top=57 score_mean=0.144366
teacher pair=437661 top=57 score_mean=0.144366
teacher pair=437662 top=57 score_mean=0.144366
teacher pair=437663 top=57 score_mean=0.144366
teacher pair=437664 top=57 score_mean=0.144366
teacher pair=437665 top=57 score_mean=0.144366
teacher pair=437666 top=57 score_mean=0.144366
teacher pair=437667 top=57 score_mean=0.144366
teacher pair=437668 top=57 score_mean=0.144366
teacher pair=437669 top=57 score_mean=0.144366
teacher pair=437670 top=57 score_mean=0.144366
teacher pair=437671 top=57 score_mean=0.144366
teacher pair=437672 top=57 score_mean=0.144366
teacher pair=437673 top=57 score_mean=0.144366
teacher pair=437674 top=57 score_mean=0.144366
teacher pair=437675 top=57 score_mean=0.144366
teacher pair=437676 top=57 score_mean=0.144366
teacher pair=437677 top=57 score_mean=0.144366
teacher pair=437678 top=57 score_mean=0.144366
teacher pair=437679 top=57 score_mean=0.144366
teacher pair=437680 top=57 score_mean=0.144366
teacher pair=437681 top=57 score_mean=0.144366
teacher pair=437682 top=57 score_mean=0.144366
teacher pair=437683 top=57 score_mean=0.144366
teacher pair=437684 top=57 score_mean=0.144366
teacher pair=437685 top=57 score_mean=0.144366
teacher pair=437686 top=57 score_mean=0.144366
teacher pair=437687 top=57 score_mean=0.144366
teacher pair=437688 top=57 score_mean=0.144366
teacher pair=437689 top=57 score_mean=0.144366
teacher pair=437690 top=57 score_mean=0.144366
teacher pair=437691 top=57 score_mean=0.144366
teacher pair=437692 top=57 score_mean=0.144366
teacher pair=437693 top=57 score_mean=0.144366
teacher pair=437694 top=57 score_mean=0.144366
teacher pair=437695 top=57 score_mean=0.144366
teacher pair=437696 top=57 score_mean=0.144366
teacher pair=437697 top=57 score_mean=0.144366
teacher pair=437698 top=57 score_mean=0.144366
teacher pair=437699 top=57 score_mean=0.144366
teacher pair=437700 top=57 score_mean=0.144366
teacher pair=437701 top=57 score_mean=0.144366
teacher pair=437702 top=57 score_mean=0.144366
teacher pair=437703 top=57 score_mean=0.144366
teacher pair=437704 top=57 score_mean=0.144366
teacher pair=437705 top=57 score_mean=0.144366
teacher pair=437706 top=57 score_mean=0.144366
teacher pair=437707 top=57 score_mean=0.144366
teacher pair=437708 top=57 score_mean=0.144366
teacher pair=437709 top=57 score_mean=0.144366
teacher pair=437710 top=57 score_mean=0.144366
teacher pair=437711 top=57 score_mean=0.144366
teacher pair=437712 top=57 score_mean=0.144366
teacher pair=437713 top=57 score_mean=0.144366
teacher pair=437714 top=57 score_mean=0.144366
teacher pair=437715 top=57 score_mean=0.144366
teacher pair=437716 top=57 score_mean=0.144366
teacher pair=437717 top=57 score_mean=0.144366
teacher pair=437718 top=57 score_mean=0.144366
teacher pair=437719 top=57 score_mean=0.144366
teacher pair=437720 top=57 score_mean=0.144366
teacher pair=437721 top=57 score_mean=0.144366
teacher pair=437722 top=57 score_mean=0.144366
teacher pair=437723 top=57 score_mean=0.144366
teacher pair=437724 top=57 score_mean=0.144366
teacher pair=437725 top=57 score_mean=0.144366
teacher pair=437726 top=57 score_mean=0.144366
teacher pair=437727 top=57 score_mean=0.144366
teacher pair=437728 top=57 score_mean=0.144366
teacher pair=437729 top=57 score_mean=0.144366
teacher pair=437730 top=57 score_mean=0.144366
teacher pair=437731 top=57 score_mean=0.144366
teacher pair=437732 top=57 score_mean=0.144366
teacher pair=437733 top=57 score_mean=0.144366
teacher pair=437734 top=57 score_mean=0.144366
teacher pair=437735 top=57 score_mean=0.144366
teacher pair=437736 top=57 score_mean=0.144366
teacher pair=437737 top=57 score_mean=0.144366
teacher pair=437738 top=57 score_mean=0.144366
teacher pair=437739 top=57 score_mean=0.144366
teacher pair=437740 top=57 score_mean=0.144366
teacher pair=437741 top=57 score_mean=0.144366
teacher pair=437742 top=57 score_mean=0.144366
teacher pair=437743 top=57 score_mean=0.144366
teacher pair=437744 top=57 score_mean=0.144366
teacher pair=437745 top=57 score_mean=0.144366
teacher pair=437746 top=57 score_mean=0.144366
teacher pair=437747 top=57 score_mean=0.144366
teacher pair=437748 top=57 score_mean=0.144366
teacher pair=437749 top=57 score_mean=0.144366
teacher pair=437750 top=57 score_mean=0.144366
teacher pair=437751 top=57 score_mean=0.144366
teacher pair=437752 top=57 score_mean=0.144366
teacher pair=437753 top=57 score_mean=0.144366
teacher pair=437754 top=57 score_mean=0.144366
teacher pair=437755 top=57 score_mean=0.144366
teacher pair=437756 top=57 score_mean=0.144366
teacher pair=437757 top=57 score_mean=0.144366
teacher pair=437758 top=57 score_mean=0.144366
teacher pair=437759 top=57 score_mean=0.144366
teacher pair=437760 top=57 score_mean=0.144366
teacher pair=437761 top=57 score_mean=0.144366
teacher pair=437762 top=57 score_mean=0.144366
teacher pair=437763 top=57 score_mean=0.144366
teacher pair=437764 top=57 score_mean=0.144366
teacher pair=437765 top=57 score_mean=0.144366
teacher pair=437766 top=57 score_mean=0.144366
teacher pair=437767 top=57 score_mean=0.144366
teacher pair=437768 top=57 score_mean=0.144366
teacher pair=437769 top=57 score_mean=0.144366
teacher pair=437770 top=57 score_mean=0.144366
teacher pair=437771 top=57 score_mean=0.144366
teacher pair=437772 top=57 score_mean=0.144366
teacher pair=437773 top=57 score_mean=0.144366
teacher pair=437774 top=57 score_mean=0.144366
teacher pair=437775 top=57 score_mean=0.144366
teacher pair=437776 top=57 score_mean=0.144366
teacher pair=437777 top=57 score_mean=0.144366
teacher pair=437778 top=57 score_mean=0.144366
teacher pair=437779 top=57 score_mean=0.144366
teacher pair=437780 top=57 score_mean=0.144366
teacher pair=437781 top=57 score_mean=0.144366
teacher pair=437782 top=57 score_mean=0.144366
teacher pair=437783 top=57 score_mean=0.144366
teacher pair=437784 top=57 score_mean=0.144366
teacher pair=437785 top=57 score_mean=0.144366
teacher pair=437786 top=57 score_mean=0.144366
teacher pair=437787 top=57 score_mean=0.144366
teacher pair=437788 top=57 score_mean=0.144366
teacher pair=437789 top=57 score_mean=0.144366
teacher pair=437790 top=57 score_mean=0.144366
teacher pair=437791 top=57 score_mean=0.144366
teacher pair=437792 top=57 score_mean=0.144366
teacher pair=437793 top=57 score_mean=0.144366
teacher pair=437794 top=57 score_mean=0.144366
teacher pair=437795 top=57 score_mean=0.144366
teacher pair=437796 top=57 score_mean=0.144366
teacher pair=437797 top=57 score_mean=0.144366
teacher pair=437798 top=57 score_mean=0.144366
teacher pair=437799 top=57 score_mean=0.144366
teacher pair=437800 top=57 score_mean=0.144366
teacher pair=437801 top=57 score_mean=0.144366
teacher pair=437802 top=57 score_mean=0.144366
teacher pair=437803 top=57 score_mean=0.144366
teacher pair=437804 top=57 score_mean=0.144366
teacher pair=437805 top=57 score_mean=0.144366
teacher pair=437806 top=57 score_mean=0.144366
teacher pair=437807 top=57 score_mean=0.144366
teacher pair=437808 top=57 score_mean=0.144366
teacher pair=437809 top=57 score_mean=0.144366
teacher pair=437810 top=57 score_mean=0.144366
teacher pair=437811 top=57 score_mean=0.144366
teacher pair=437812 top=57 score_mean=0.144366
teacher pair=437813 top=57 score_mean=0.144366
teacher pair=437814 top=57 score_mean=0.144366
teacher pair=437815 top=57 score_mean=0.144366
teacher pair=437816 top=57 score_mean=0.144366
teacher pair=437817 top=57 score_mean=0.144366
teacher pair=437818 top=57 score_mean=0.144366
teacher pair=437819 top=57 score_mean=0.144366
teacher pair=437820 top=57 score_mean=0.144366
teacher pair=437821 top=57 score_mean=0.144366
teacher pair=437822 top=57 score_mean=0.144366
teacher pair=437823 top=57 score_mean=0.144366
teacher pair=437824 top=57 score_mean=0.144366
teacher pair=437825 top=57 score_mean=0.144366
teacher pair=437826 top=57 score_mean=0.144366
teacher pair=437827 top=57 score_mean=0.144366
teacher pair=437828 top=57 score_mean=0.144366
teacher pair=437829 top=57 score_mean=0.144366
teacher pair=437830 top=57 score_mean=0.144366
teacher pair=437831 top=57 score_mean=0.144366
teacher pair=437832 top=57 score_mean=0.144366
teacher pair=437833 top=57 score_mean=0.144366
teacher pair=437834 top=57 score_mean=0.144366
teacher pair=437835 top=57 score_mean=0.144366
teacher pair=437836 top=57 score_mean=0.144366
teacher pair=437837 top=57 score_mean=0.144366
teacher pair=437838 top=57 score_mean=0.144366
teacher pair=437839 top=57 score_mean=0.144366
teacher pair=437840 top=57 score_mean=0.144366
teacher pair=437841 top=57 score_mean=0.144366
teacher pair=437842 top=57 score_mean=0.144366
teacher pair=437843 top=57 score_mean=0.144366
teacher pair=437844 top=57 score_mean=0.144366
teacher pair=437845 top=57 score_mean=0.144366
teacher pair=437846 top=57 score_mean=0.144366
teacher pair=437847 top=57 score_mean=0.144366
teacher pair=437848 top=57 score_mean=0.144366
teacher pair=437849 top=57 score_mean=0.144366
teacher pair=437850 top=57 score_mean=0.144366
teacher pair=437851 top=57 score_mean=0.144366
teacher pair=437852 top=57 score_mean=0.144366
teacher pair=437853 top=57 score_mean=0.144366
teacher pair=437854 top=57 score_mean=0.144366
teacher pair=437855 top=57 score_mean=0.144366
teacher pair=437856 top=57 score_mean=0.144366
teacher pair=437857 top=57 score_mean=0.144366
teacher pair=437858 top=57 score_mean=0.144366
teacher pair=437859 top=57 score_mean=0.144366
teacher pair=437860 top=57 score_mean=0.144366
teacher pair=437861 top=57 score_mean=0.144366
teacher pair=437862 top=57 score_mean=0.144366
teacher pair=437863 top=57 score_mean=0.144366
teacher pair=437864 top=57 score_mean=0.144366
teacher pair=437865 top=57 score_mean=0.144366
teacher pair=437866 top=57 score_mean=0.144366
teacher pair=437867 top=57 score_mean=0.144366
teacher pair=437868 top=57 score_mean=0.144366
teacher pair=437869 top=57 score_mean=0.144366
teacher pair=437870 top=57 score_mean=0.144366
teacher pair=437871 top=57 score_mean=0.144366
teacher pair=437872 top=57 score_mean=0.144366
teacher pair=437873 top=57 score_mean=0.144366
teacher pair=437874 top=57 score_mean=0.144366
teacher pair=437875 top=57 score_mean=0.144366
teacher pair=437876 top=57 score_mean=0.144366
teacher pair=437877 top=57 score_mean=0.144366
teacher pair=437878 top=57 score_mean=0.144366
teacher pair=437879 top=57 score_mean=0.144366
teacher pair=437880 top=57 score_mean=0.144366
teacher pair=437881 top=57 score_mean=0.144366
teacher pair=437882 top=57 score_mean=0.144366
teacher pair=437883 top=57 score_mean=0.144366
teacher pair=437884 top=57 score_mean=0.144366
teacher pair=437885 top=57 score_mean=0.144366
teacher pair=437886 top=57 score_mean=0.144366
teacher pair=437887 top=57 score_mean=0.144366
teacher pair=437888 top=57 score_mean=0.144366
teacher pair=437889 top=57 score_mean=0.144366
teacher pair=437890 top=57 score_mean=0.144366
teacher pair=437891 top=57 score_mean=0.144366
teacher pair=437892 top=57 score_mean=0.144366
teacher pair=437893 top=57 score_mean=0.144366
teacher pair=437894 top=57 score_mean=0.144366
teacher pair=437895 top=57 score_mean=0.144366
teacher pair=437896 top=57 score_mean=0.144366
teacher pair=437897 top=57 score_mean=0.144366
teacher pair=437898 top=57 score_mean=0.144366
teacher pair=437899 top=57 score_mean=0.144366
teacher pair=437900 top=57 score_mean=0.144366
teacher pair=437901 top=57 score_mean=0.144366
teacher pair=437902 top=57 score_mean=0.144366
teacher pair=437903 top=57 score_mean=0.144366
teacher pair=437904 top=57 score_mean=0.144366
teacher pair=437905 top=57 score_mean=0.144366
teacher pair=437906 top=57 score_mean=0.144366
teacher pair=437907 top=57 score_mean=0.144366
teacher pair=437908 top=57 score_mean=0.144366
teacher pair=437909 top=57 score_mean=0.144366
teacher pair=437910 top=57 score_mean=0.144366
teacher pair=437911 top=57 score_mean=0.144366
teacher pair=437912 top=57 score_mean=0.144366
teacher pair=437913 top=57 score_mean=0.144366
teacher pair=437914 top=57 score_mean=0.144366
teacher pair=437915 top=57 score_mean=0.144366
teacher pair=437916 top=57 score_mean=0.144366
teacher pair=437917 top=57 score_mean=0.144366
teacher pair=437918 top=57 score_mean=0.144366
teacher pair=437919 top=57 score_mean=0.144366
teacher pair=437920 top=57 score_mean=0.144366
teacher pair=437921 top=57 score_mean=0.144366
teacher pair=437922 top=57 score_mean=0.144366
teacher pair=437923 top=57 score_mean=0.144366
teacher pair=437924 top=57 score_mean=0.144366
teacher pair=437925 top=57 score_mean=0.144366
teacher pair=437926 top=57 score_mean=0.144366
teacher pair=437927 top=57 score_mean=0.144366
teacher pair=437928 top=57 score_mean=0.144366
teacher pair=437929 top=57 score_mean=0.144366
teacher pair=437930 top=57 score_mean=0.144366
teacher pair=437931 top=57 score_mean=0.144366
teacher pair=437932 top=57 score_mean=0.144366
teacher pair=437933 top=57 score_mean=0.144366
teacher pair=437934 top=57 score_mean=0.144366
teacher pair=437935 top=57 score_mean=0.144366
teacher pair=437936 top=57 score_mean=0.144366
teacher pair=437937 top=57 score_mean=0.144366
teacher pair=437938 top=57 score_mean=0.144366
teacher pair=437939 top=57 score_mean=0.144366
teacher pair=437940 top=57 score_mean=0.144366
teacher pair=437941 top=57 score_mean=0.144366
teacher pair=437942 top=57 score_mean=0.144366
teacher pair=437943 top=57 score_mean=0.144366
teacher pair=437944 top=57 score_mean=0.144366
teacher pair=437945 top=57 score_mean=0.144366
teacher pair=437946 top=57 score_mean=0.144366
teacher pair=437947 top=57 score_mean=0.144366
teacher pair=437948 top=57 score_mean=0.144366
teacher pair=437949 top=57 score_mean=0.144366
teacher pair=437950 top=57 score_mean=0.144366
teacher pair=437951 top=57 score_mean=0.144366
teacher pair=437952 top=57 score_mean=0.144366
teacher pair=437953 top=57 score_mean=0.144366
teacher pair=437954 top=57 score_mean=0.144366
teacher pair=437955 top=57 score_mean=0.144366
teacher pair=437956 top=57 score_mean=0.144366
teacher pair=437957 top=57 score_mean=0.144366
teacher pair=437958 top=57 score_mean=0.144366
teacher pair=437959 top=57 score_mean=0.144366
teacher pair=437960 top=57 score_mean=0.144366
teacher pair=437961 top=57 score_mean=0.144366
teacher pair=437962 top=57 score_mean=0.144366
teacher pair=437963 top=57 score_mean=0.144366
teacher pair=437964 top=57 score_mean=0.144366
teacher pair=437965 top=57 score_mean=0.144366
teacher pair=437966 top=57 score_mean=0.144366
teacher pair=437967 top=57 score_mean=0.144366
teacher pair=437968 top=57 score_mean=0.144366
teacher pair=437969 top=57 score_mean=0.144366
teacher pair=437970 top=57 score_mean=0.144366
teacher pair=437971 top=57 score_mean=0.144366
teacher pair=437972 top=57 score_mean=0.144366
teacher pair=437973 top=57 score_mean=0.144366
teacher pair=437974 top=57 score_mean=0.144366
teacher pair=437975 top=57 score_mean=0.144366
teacher pair=437976 top=57 score_mean=0.144366
teacher pair=437977 top=57 score_mean=0.144366
teacher pair=437978 top=57 score_mean=0.144366
teacher pair=437979 top=57 score_mean=0.144366
teacher pair=437980 top=57 score_mean=0.144366
teacher pair=437981 top=57 score_mean=0.144366
teacher pair=437982 top=57 score_mean=0.144366
teacher pair=437983 top=57 score_mean=0.144366
teacher pair=437984 top=57 score_mean=0.144366
teacher pair=437985 top=57 score_mean=0.144366
teacher pair=437986 top=57 score_mean=0.144366
teacher pair=437987 top=57 score_mean=0.144366
teacher pair=437988 top=57 score_mean=0.144366
teacher pair=437989 top=57 score_mean=0.144366
teacher pair=437990 top=57 score_mean=0.144366
teacher pair=437991 top=57 score_mean=0.144366
teacher pair=437992 top=57 score_mean=0.144366
teacher pair=437993 top=57 score_mean=0.144366
teacher pair=437994 top=57 score_mean=0.144366
teacher pair=437995 top=57 score_mean=0.144366
teacher pair=437996 top=57 score_mean=0.144366
teacher pair=437997 top=57 score_mean=0.144366
teacher pair=437998 top=57 score_mean=0.144366
teacher pair=437999 top=57 score_mean=0.144366
teacher pair=438000 top=57 score_mean=0.144366
teacher pair=438001 top=57 score_mean=0.144366
teacher pair=438002 top=57 score_mean=0.144366
teacher pair=438003 top=57 score_mean=0.144366
teacher pair=438004 top=57 score_mean=0.144366
teacher pair=438005 top=57 score_mean=0.144366
teacher pair=438006 top=57 score_mean=0.144366
teacher pair=438007 top=57 score_mean=0.144366
teacher pair=438008 top=57 score_mean=0.144366
teacher pair=438009 top=57 score_mean=0.144366
teacher pair=438010 top=57 score_mean=0.144366
teacher pair=438011 top=57 score_mean=0.144366
teacher pair=438012 top=57 score_mean=0.144366
teacher pair=438013 top=57 score_mean=0.144366
teacher pair=438014 top=57 score_mean=0.144366
teacher pair=438015 top=57 score_mean=0.144366
teacher pair=438016 top=57 score_mean=0.144366
teacher pair=438017 top=57 score_mean=0.144366
teacher pair=438018 top=57 score_mean=0.144366
teacher pair=438019 top=57 score_mean=0.144366
teacher pair=438020 top=57 score_mean=0.144366
teacher pair=438021 top=57 score_mean=0.144366
teacher pair=438022 top=57 score_mean=0.144366
teacher pair=438023 top=57 score_mean=0.144366
teacher pair=438024 top=57 score_mean=0.144366
teacher pair=438025 top=57 score_mean=0.144366
teacher pair=438026 top=57 score_mean=0.144366
teacher pair=438027 top=57 score_mean=0.144366
teacher pair=438028 top=57 score_mean=0.144366
teacher pair=438029 top=57 score_mean=0.144366
teacher pair=438030 top=57 score_mean=0.144366
teacher pair=438031 top=57 score_mean=0.144366
teacher pair=438032 top=57 score_mean=0.144366
teacher pair=438033 top=57 score_mean=0.144366
teacher pair=438034 top=57 score_mean=0.144366
teacher pair=438035 top=57 score_mean=0.144366
teacher pair=438036 top=57 score_mean=0.144366
teacher pair=438037 top=57 score_mean=0.144366
teacher pair=438038 top=57 score_mean=0.144366
teacher pair=438039 top=57 score_mean=0.144366
teacher pair=438040 top=57 score_mean=0.144366
teacher pair=438041 top=57 score_mean=0.144366
teacher pair=438042 top=57 score_mean=0.144366
teacher pair=438043 top=57 score_mean=0.144366
teacher pair=438044 top=57 score_mean=0.144366
teacher pair=438045 top=57 score_mean=0.144366
teacher pair=438046 top=57 score_mean=0.144366
teacher pair=438047 top=57 score_mean=0.144366
teacher pair=438048 top=57 score_mean=0.144366
teacher pair=438049 top=57 score_mean=0.144366
teacher pair=438050 top=57 score_mean=0.144366
teacher pair=438051 top=57 score_mean=0.144366
teacher pair=438052 top=57 score_mean=0.144366
teacher pair=438053 top=57 score_mean=0.144366
teacher pair=438054 top=57 score_mean=0.144366
teacher pair=438055 top=57 score_mean=0.144366
teacher pair=438056 top=57 score_mean=0.144366
teacher pair=438057 top=57 score_mean=0.144366
teacher pair=438058 top=57 score_mean=0.144366
teacher pair=438059 top=57 score_mean=0.144366
teacher pair=438060 top=57 score_mean=0.144366
teacher pair=438061 top=57 score_mean=0.144366
teacher pair=438062 top=57 score_mean=0.144366
teacher pair=438063 top=57 score_mean=0.144366
teacher pair=438064 top=57 score_mean=0.144366
teacher pair=438065 top=57 score_mean=0.144366
teacher pair=438066 top=57 score_mean=0.144366
teacher pair=438067 top=57 score_mean=0.144366
teacher pair=438068 top=57 score_mean=0.144366
teacher pair=438069 top=57 score_mean=0.144366
teacher pair=438070 top=57 score_mean=0.144366
teacher pair=438071 top=57 score_mean=0.144366
teacher pair=438072 top=57 score_mean=0.144366
teacher pair=438073 top=57 score_mean=0.144366
teacher pair=438074 top=57 score_mean=0.144366
teacher pair=438075 top=57 score_mean=0.144366
teacher pair=438076 top=57 score_mean=0.144366
teacher pair=438077 top=57 score_mean=0.144366
teacher pair=438078 top=57 score_mean=0.144366
teacher pair=438079 top=57 score_mean=0.144366
teacher pair=438080 top=57 score_mean=0.144366
teacher pair=438081 top=57 score_mean=0.144366
