Question,Real Answer,Pred Answer
"During the war in which The Things They Carried is set, when was conscription introduced by the country where the film Grievous Bodily Harm was later released?",1964,1964
Who is the president of the new country who has jointly established a Commission on Truth and Friendship with the birth country of Satyo Husodo?,Francisco Guterres,Xanana Gusmão
Who is the spouse of the current queen of England?,Philip Mountbatten,King Charles III
In which year did Taifa of Francisco Giner de los Rios' birthplace cease to exist?,1065,1839
What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling its interests in four Nigerian oil fields
Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,Abraham married Keturah after the death of Sarah.
In what region of the country of S-Fone is The place of birth of John Phan located?,South Central Coast,South Central Coast
"Along with the Closer performer, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Josh Groban
The Live Life Loud album's band signed to which label?,Fair Trade Services,Sony Music Entertainment
Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,The child of Sigrid Eskilsdotter's child is not explicitly mentioned in the provided text.
What is the record label of the Metalworks Studio founder?,TML Entertainment,TML Entertainment
Who is the president of the new country that jointly established a Commission of Truth and Friendship with the country that broadcasts Dahsyat?,Francisco Guterres,Susilo Bambang Yudhoyono
How many times did the plague occur in the city where Flora's painter died?,22,3
What is the seat of the county sharing a border with the county in which Valley New School is located?,Green Bay,Appleton
What is the highest city in the state where Dell ranks sixth by revenue?,Fort Davis,Bozeman
Who played the girlfriend of who plays marty mcfly's daughter in back to the future 2?,Claudia Wells,"Claudia Wells played the girlfriend of Michael J. Fox, who played Marty McFly's daughter in Back to the Future 2."
"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,"The quote ""by the skin of your teeth"" is not directly referenced in the provided documents."
What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Appleton
How many times did plague occur in the place where Venus with a Mirror's creator died?,22,3
What is the source of the river Orlam clans crossed to migrate to Namibia?,Thaba Putsoa,The source of the river Orlam clans crossed to migrate to Namibia is the Orange River.
"Why was Common Sense, by the same author as Rights of Man, an important work?",crystallized the rebellious demand for independence from Great Britain,It was an important work because it contributed significantly to spreading the idea of republicanism and encouraging the American Revolution by advocating for independence from British rule.
In which county was Larkin I. Smith born?,Pearl River County,Harrison County
What movie did the person who acted in the comedy film Crime School win his only Oscar for?,The African Queen,The person who acted in the comedy film *Crime School* is Humphrey Bogart. He won his only Oscar for his role in *The African Queen*.
with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen
The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Manchester City
Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Gonbad-e Qabus County is located in Golestan province, Iran."
Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,Mark Dinning
What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,University of Western Australia
Who led the muslim forces to retake the proposed embassy destination?,Abu Ubaidah,Khalid ibn Walid
Which is the body of water near George Mills' place of birth?,River Thames,Walker Pond
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,1946
Who does the Nothing Suits Me Like a Suit artist play in Batman Under the Red Hood?,Nightwing / Dick Grayson,Joker
When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,2011
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs
Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Preston Foster
Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,Joey Johnson
When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,1979 FA Cup
Who started the foundation that developed the Free Software Directory?,Richard Stallman,Free Software Foundation
What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,The God of the underworld in ancient Egypt is part of the Egyptian pantheon.
Where was the president born on the fourth of July born?,Plymouth Notch,Answer: The president born on the fourth of July was born in the United States.
Who play's Marty's girlfriend in back to the future?,Claudia Wells,Claudia Wells and Elisabeth Shue.
What is the record label for the band which performed Pythons?,Kanine Records,Sire Records
Who is the employer of the person Mach's principle was named after?,Charles University,The employer of the person Mach's principle was named after is not explicitly mentioned in the provided passages.
What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,"The Patuxent River is a tributary of the Chesapeake Bay. The type of retriever named after the Chesapeake Bay is the Chesapeake Bay Retriever. According to the passage, the life expectancy of"
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,Estanislau da Silva
What is the capital of the country it is about?,Aden,Answer: Georgetown
The league playing in the Thursday night football game is a type of what?,sports league,professional sports league
A participant of the Battle of Brechin is an instance of?,Scottish clan,a Polish general
What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,fleur-de-lis
What mythology is the city where Eutychides was born in a part of?,Greek mythology,Greek mythology
What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,University of Maryland
"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,Cabarrus County
What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,Clatskanie
What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,Moseley's experiment
What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,"The story of the character from The Bourne Deception is based on the character of Aldrea, an Andalite, and her companion, Dak Hamee, a Hork-Bajir, and their efforts to"
Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,Chief of Protocol of the United States
"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,Tom Hanks
How many times did plague occur in the place where Bajazet's composer was born?,22,3
What year did the company that published Starship Command end?,1986,1999
Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,Loretta M. Lepkowski
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,Geena Davis played the character of Dottie Hinson in *A League of Their Own* and Thelma in *Thelma and Louise*.
What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,NES
When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,1988
Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,Michael Grant
By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,The population of the region where Baton a feu originated was reduced by up to 75 million people by the Black Death.
When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769",1985
What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,Château de Chalmazel
Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,Katherine Applegate
Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,Hannah
Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,Pierre Poilievre
At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,2:00
When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,2008
When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,2010
In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005
What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,Benny Beaver
Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly
Who was the spouse of the leading lady in Gone With the wind?,Laurence Olivier,Rhett Butler
Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,Lucy Mack Smith
Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,John Cranley
What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Answer: Los Angeles County
What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,ATS - 6 (Applications Technology Satellite - 6),PSLV
What watercourse is the river on which the Lostock Dam is located the mouth of?,Hunter River,Paterson River
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,"1,335,907","Maine has a population of 1,362,359."
What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,Topeka
Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,Queen Beatrix
Who is the child of the male star of the 1921 film Money?,Anthony Ainley,Aiden Lucas
What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,fleur-de-lis
Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Tanzania
"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Katy Perry
Who is the federal leader of the political party Ken Epp belongs to?,Andrew Scheer,Ken Epp belongs to the Conservative Party of Canada. The federal leader of the Conservative Party of Canada during the time referenced in the provided material is Stephen Harper.
Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,"Cape Verde is located in the Atlantic Ocean, approximately 570 kilometers (350 miles) west of Senegal, off the coast of West Africa."
Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Fred O'Bannion,"Answer: Jason Momoa played Arthur Curry / Aquaman in Justice League, but he did not portray Batman in any movie. In Dazed and Confused, he did not appear."
"In Batman Under the Red Hood, who does the actor of Barney Stinson from How I Met Your Mother play?",Nightwing / Dick Grayson,"The answer is: The actor of Barney Stinson from *How I Met Your Mother* is Neil Patrick Harris, and in *Batman: Under the Red Hood*, he plays the Joker."
"What did the singer of ""Moon River"" in the movie Breakfast at Tiffany win a Tony for?",for Best Performance by a Leading Actress in a Play in Ondine,Best Performance by a Leading Actress in a Musical
Where is the headquarter of the Radio Television of the country whose co-official language is the same as the one Politika is written in?,Pristina,Belgrade
What is the source of the river of which Kraai River is a tributary?,Thaba Putsoa,Orange River
Who played the girlfriend of Chance's voice actor in Homeward Bound in Back to the Future?,Claudia Wells,Shirley Temple
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Mr. Lawrence,Mary Jo Catlett
Between which years did war with the person for whom Pyrrhic victory is named occur?,323–272 BC,279 BC and 272 BC
MV Miralda's owner announced it was in the process of doing what in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling its interests in four Nigerian oil fields
When did the Battle at Choo Hoey's birthplace end?,15 February 1942,1942
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,Francisco Guterres,Timor-Leste
Who wrote the song The Story sung by the performer of Give Up the Ghost?,Phil Hanseroth,Brandi Carlile
Where did they film The Beach in the country where Siddhi Savetsila was born?,Ko Phi Phi Leh,Ko Phi Phi Le
Who is the author of Growing Up this nationality of the creator MacGruder and Loud?,Min Zhou,American
In which county did Snappy Tomato Pizza form?,Kenton County,Henbury
What other recognition did the Oscar winner for Best Actor in 2006 receive?,nominated for an Academy Award for Best Supporting Actor,Best Director
What is the Smile performer's birthday?,1 January 1986,"April 23, 1928"
What record label does the performer of Emotional Rain belong to?,Attic Records,A&M Records
When did the majority party in the House of Representatives gain control of the body which approves members of the Cabinet?,January 2015,2014
What is the manufacturer of the Kentucky Tavern headquarters location saints symbol called?,fleur - de-lis,Sazerac Company
In which county was Zhu Qinan born?,Yongjia County,Zhejiang
Who sings Home Alone Tonight with the Rain is a Good Thing singer?,Karen Fairchild,Luke Bryan
What is the name of the castle in the city where the performer of Never Too Loud was formed?,Casa Loma,Casa Loma
Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,Judy Garland
What city is the star of 'Three Strangers in Rome' from?,La Goulette,Rome
What else happened in the northern part of Erich Zakowski's birthplace in the now Russian area?,names were replaced by new Russian names,The northern part of Erich Zakowski's birthplace in the now Russian area was incorporated into East Prussia in 1938 and later became part of the Soviet Union after World War II.
In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,Charles County
When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,January 2015,2015
What series of wins did the sports team that the all time highest goal scorer in spain national team was a member or achieve in 2009?,continental treble,"Lionel Messi, the all-time highest goal scorer in the Spain national team, was a member of the FC Barcelona team that achieved a historic treble in 2009. The team won La Liga, the"
"In Grown Ups, who plays the wife of the actor who produced The Chosen One?",Joyce Van Patten,Answer: Margot Robbie
Who does the performer of Don't Be Cruel play in the wire?,a Western District uniformed officer,Bobby Brown
When did Burroughs Corporation merge to form a new corporation?,1986,1986
"When did the country, whose co-official language was used by the director of Group Portrait with a Lady, first attend the Olympics as an independent team?",2016,1992
Who followed Menucha Rochel Slonim's father?,Menachem Mendel Schneersohn,"Menucha Rochel Slonim's father was Rabbi Shneur Zalman of Liadi. He was followed by his son, Rabbi Dovber Schneuri, who became the second Rebbe of the Ch"
Who started out his career on adult contemporary radio along with the performer of All That Echoes?,Michael Bublé,Josh Groban
Who is the head of the developer of Simon?,ADM Michael S. Rogers,Answer: The head of the developer of Simon is not explicitly mentioned in the provided passages.
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,1 December 2010,1988
Who is the father of the artist who painted Head I?,Nicholas Bacon,Francis Bacon
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,The Orange River
The BBC Footballer of the Year is a member of which team?,Egypt national football team,The BBC Footballer of the Year is a member of the England national team.
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,France
How many people were in British Colonies where does the london broil cut come from ?,2 million,The question is unrelated to the provided content.
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,"Paul Bettany is the person who voices Jarvis in the Avengers: Age of Ultron. According to the provided information, Paul Bettany was married to Jennifer Connelly. Therefore, the spouse of the person who voices Jarvis in"
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Fayette County
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,The rapper who owns Aspiro was inspired by his experiences in the music industry and his personal life when writing Song Cry.
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,Idaho
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,Randy Quaid played the husband of the actress who played Thelma in Thelma and Louise.
What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia
What province shares a border with the province where Lago District is located?,Cabo Delgado Province,"Lago District is not explicitly mentioned in the provided passages. However, based on the context of the question and the information provided in the passages, it seems the question is referring to a district or area named ""Lago"""
Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,ACM (Association for Computing Machinery) published Communications of the organization that Andries van Dam is a member of.
What county shares a border with Cedar Springs?,Bell County,"Cedar Springs is located in Guadalupe County, Texas. Therefore, the county that shares a border with Cedar Springs is Guadalupe County."
What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,"Ciudad Deportiva is located in the administrative territorial entity of Madrid, Spain."
Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot
Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth
What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,South Park
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,The Beach was filmed in Thailand.
What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,The 1965 Federation Cup is part of the competition named after Billie Jean King.
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Zeferino Martins
"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth
What is the body of water by the area where Athlete was formed?,River Thames,Deptford Creek
What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,"The author of The Happy Journey to Trenton and Camden, Thornton Wilder, received the Pulitzer Prize for Drama."
Where was the designer of the Lap Engine educated?,University of Glasgow,James Watt was educated at the University of Glasgow.
Who is the father of the Labo M performer?,Louis Chedid,Chen Qiang
Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,"Roncalli left the place of death of the maker of The Gozzi Altarpiece because he was required to stay in Rome for the election of a new pontiff, and unfortunately, his mother died during the nine"
Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,The British Empire.
"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,Poland
What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,"The mouth of the watercourse of the body of water by Rotterdam Centrum is referred to as the **mouth of the river** or **estuary**, as it is the point where a river flows into a larger body of"
"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,Blaine Larsen
What company is the school where Lawrence Landweber was educated a part of?,City University of New York,University of Wisconsin–Madison
What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Oshkosh
Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,James Meredith
Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Lacey Chabert
What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Rebecca Black
What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Atlantic
What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,The Hork-Bajir Chronicles
When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010
In what year did Margaret Knox's spouse pass away?,1572,1956
The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Rostov
What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,Answer: Major League Baseball
When was the kingdom that Heptarchy was part of abolished?,918,The kingdom that Heptarchy was part of was abolished in 878.
What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","Answer: $50,756"
The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County
