index,Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason,glm_raw
160,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Jennifer Connelly”，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Jennifer Connelly”，因此未能正确回答问题。"
161,Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的“Presque Isle County”这一关键信息，也没有提供任何可核验的实质内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的“Presque Isle County”这一关键信息，也没有提供任何可核验的实质内容，因此未能正确回答问题。"
162,The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,<|im_end|>,False,0.0,False,预测答案为空，没有任何实质性的内容，也没有包含标准答案中的关键信息，因此未能回答问题，根据判断标准第4条，应被判定为错误。,"判断: 错误
原因: 预测答案为空，没有任何实质性的内容，也没有包含标准答案中的关键信息，因此未能回答问题，根据判断标准第4条，应被判定为错误。"
163,What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有提供任何可核验的实质性内容，未能包含标准答案中的关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有提供任何可核验的实质性内容，未能包含标准答案中的关键信息，因此无法正确回答所提出的问题。"
164,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Bill Pullman”，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Bill Pullman”，因此无法正确回答所提出的问题。"
165,What is the former name of the country where Atika Suri studied?,Dutch East Indies,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的“Dutch East Indies”这一关键信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的“Dutch East Indies”这一关键信息，因此未能回答问题。"
166,What province shares a border with the province where Lago District is located?,Cabo Delgado Province,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于与Lago District所在省份接壤的省份名称的信息，未能给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于与Lago District所在省份接壤的省份名称的信息，未能给出可核验的答案，因此未能正确回答问题。"
167,Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的“Association for Computing Machinery”等关键信息，因此完全未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的“Association for Computing Machinery”等关键信息，因此完全未能回答问题。"
168,What county shares a border with Cedar Springs?,Bell County,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。"
169,What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案“Tamaulipas”相关的信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案“Tamaulipas”相关的信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。"
170,Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何实质性的内容，也没有给出可核验的答案，因此未能回答问题，符合判定为错误的标准。,"判断: 错误
原因: 预测答案为空，没有包含任何实质性的内容，也没有给出可核验的答案，因此未能回答问题，符合判定为错误的标准。"
171,Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何可核验的文本信息，未能包含标准答案中的关键信息“Colin Firth”，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何可核验的文本信息，未能包含标准答案中的关键信息“Colin Firth”，因此无法正确回答所提出的问题。"
172,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。"
173,Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何关于电影《海滩》拍摄地点的信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何关于电影《海滩》拍摄地点的信息，因此未能回答问题。"
174,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的特殊标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的特殊标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案的关键信息，因此判断为错误。"
175,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的标记符号，没有提供任何实质性的内容或可核验的答案信息，未能包含标准答案中的关键信息“Francisco Guterres”。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的标记符号，没有提供任何实质性的内容或可核验的答案信息，未能包含标准答案中的关键信息“Francisco Guterres”。"
176,"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题的实质性信息，也没有给出标准答案中的关键人物“Colin Firth”，因此无法回答问题，属于无效答案。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题的实质性信息，也没有给出标准答案中的关键人物“Colin Firth”，因此无法回答问题，属于无效答案。"
177,What is the body of water by the area where Athlete was formed?,River Thames,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于水域名称的有效信息，也没有给出可核验的答案，因此未能回答问题，不符合正确回答的标准。,"判断: 错误
原因: 预测答案为空，没有包含任何关于水域名称的有效信息，也没有给出可核验的答案，因此未能回答问题，不符合正确回答的标准。"
178,What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案相关的关键信息，也没有给出任何可核验的实质内容，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案相关的关键信息，也没有给出任何可核验的实质内容，因此未能回答问题。"
179,Where was the designer of the Lap Engine educated?,University of Glasgow,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的信息，未能包含标准答案中的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的信息，未能包含标准答案中的关键信息，因此判定为错误。"
180,Who is the father of the Labo M performer?,Louis Chedid,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何关于问题中“Labo M performer”父亲姓名的有效信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何关于问题中“Labo M performer”父亲姓名的有效信息，因此未能回答问题。"
181,Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何实质性的内容或关键信息，无法回答关于Roncalli为何离开的问题，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何实质性的内容或关键信息，无法回答关于Roncalli为何离开的问题，因此判断为错误。"
182,Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题的实质性信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题的实质性信息，也没有给出可核验的答案，因此未能正确回答问题。"
183,"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而没有给出任何可核验的答案信息，未能包含标准答案中的关键人物“Lech Wałęsa”，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而没有给出任何可核验的答案信息，未能包含标准答案中的关键人物“Lech Wałęsa”，因此判定为错误。"
184,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，因此未能包含标准答案“Het Scheur”的关键信息，无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，因此未能包含标准答案“Het Scheur”的关键信息，无法正确回答所提出的问题。"
185,"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题的实质性信息，也没有给出可核验的答案，因此未能回答该问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题的实质性信息，也没有给出可核验的答案，因此未能回答该问题。"
186,What company is the school where Lawrence Landweber was educated a part of?,City University of New York,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案相关的信息，也没有给出可核验的答案，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案相关的信息，也没有给出可核验的答案，因此未能回答问题。"
187,What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何实质性的内容或关键信息，无法提供可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何实质性的内容或关键信息，无法提供可核验的答案，因此未能正确回答问题。"
188,Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“James Howard Meredith”的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的信息，未能包含标准答案“James Howard Meredith”的关键信息，因此判定为错误。"
189,Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能回答问题。"
190,What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题所问的唱片公司的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题所问的唱片公司的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
191,What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题所问唱片公司的信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题所问唱片公司的信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
192,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息。根据判断标准，如果预测答案为空或没有给出可核验答案，应判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息。根据判断标准，如果预测答案为空或没有给出可核验答案，应判断为错误。"
193,When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何实质性的内容或可核验的信息，未能提供标准答案中的关键信息“the 2010 election”，因此判定为错误。,"判断: 错误
原因: 预测答案为空，没有包含任何实质性的内容或可核验的信息，未能提供标准答案中的关键信息“the 2010 election”，因此判定为错误。"
194,In what year did Margaret Knox's spouse pass away?,1572,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于Margaret Knox配偶去世年份的信息，无法与标准答案“1572”进行核对，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于Margaret Knox配偶去世年份的信息，无法与标准答案“1572”进行核对，因此判定为错误。"
195,The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有提供任何关于Dmitry Borisovich出生城市在俄罗斯具体位置的可核验信息，未能包含标准答案的关键信息。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有提供任何关于Dmitry Borisovich出生城市在俄罗斯具体位置的可核验信息，未能包含标准答案的关键信息。"
196,What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的文字内容，也没有给出可核验的答案，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的文字内容，也没有给出可核验的答案，因此未能回答问题。"
197,When was the kingdom that Heptarchy was part of abolished?,918,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而没有给出任何可核验的具体年份信息，未能包含标准答案中的关键信息“918”，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而没有给出任何可核验的具体年份信息，未能包含标准答案中的关键信息“918”，因此无法正确回答所提出的问题。"
198,What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039",<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有给出任何可核验的答案，也没有包含标准答案中的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有给出任何可核验的答案，也没有包含标准答案中的关键信息，因此判定为错误。"
199,The city that Psycho Donuts is located in is in which county?,Santa Clara County,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何实质性的内容或可核验的答案信息，因此未能回答问题。"
