/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  Main question 44: 10 unique documents, 1 sub-questions
  Main question 45: 10 unique documents, 1 sub-questions
  Main question 46: 10 unique documents, 1 sub-questions
  Main question 47: 10 unique documents, 1 sub-questions
  Main question 48: 10 unique documents, 1 sub-questions
  Main question 49: 10 unique documents, 1 sub-questions
  Main question 50: 10 unique documents, 1 sub-questions
  Main question 51: 10 unique documents, 1 sub-questions
  Main question 52: 10 unique documents, 1 sub-questions
  Main question 53: 10 unique documents, 1 sub-questions
  Main question 54: 10 unique documents, 1 sub-questions
  Main question 55: 10 unique documents, 1 sub-questions
  Main question 56: 10 unique documents, 1 sub-questions
  Main question 57: 10 unique documents, 1 sub-questions
  Main question 58: 10 unique documents, 1 sub-questions
  Main question 59: 10 unique documents, 1 sub-questions
  Main question 60: 10 unique documents, 1 sub-questions
  Main question 61: 10 unique documents, 1 sub-questions
  Main question 62: 10 unique documents, 1 sub-questions
  Main question 63: 10 unique documents, 1 sub-questions
  Main question 64: 10 unique documents, 1 sub-questions
  Main question 65: 10 unique documents, 1 sub-questions
  Main question 66: 10 unique documents, 1 sub-questions
  Main question 67: 10 unique documents, 1 sub-questions
  Main question 68: 10 unique documents, 1 sub-questions
  Main question 69: 10 unique documents, 1 sub-questions
  Main question 70: 10 unique documents, 1 sub-questions
  Main question 71: 10 unique documents, 1 sub-questions
  Main question 72: 10 unique documents, 1 sub-questions
  Main question 73: 10 unique documents, 1 sub-questions
  Main question 74: 10 unique documents, 1 sub-questions
  Main question 75: 10 unique documents, 1 sub-questions
  Main question 76: 10 unique documents, 1 sub-questions
  Main question 77: 10 unique documents, 1 sub-questions
  Main question 78: 10 unique documents, 1 sub-questions
  Main question 79: 10 unique documents, 1 sub-questions
  Main question 80: 10 unique documents, 1 sub-questions
  Main question 81: 10 unique documents, 1 sub-questions
  Main question 82: 10 unique documents, 1 sub-questions
  Main question 83: 10 unique documents, 1 sub-questions
  Main question 84: 10 unique documents, 1 sub-questions
  Main question 85: 10 unique documents, 1 sub-questions
  Main question 86: 10 unique documents, 1 sub-questions
  Main question 87: 10 unique documents, 1 sub-questions
  Main question 88: 10 unique documents, 1 sub-questions
  Main question 89: 10 unique documents, 1 sub-questions
  Main question 90: 10 unique documents, 1 sub-questions
  Main question 91: 10 unique documents, 1 sub-questions
  Main question 92: 10 unique documents, 1 sub-questions
  Main question 93: 10 unique documents, 1 sub-questions
  Main question 94: 10 unique documents, 1 sub-questions
  Main question 95: 10 unique documents, 1 sub-questions
  Main question 96: 10 unique documents, 1 sub-questions
  Main question 97: 10 unique documents, 1 sub-questions
  Main question 98: 10 unique documents, 1 sub-questions
  Main question 99: 10 unique documents, 1 sub-questions
  Main question 100: 10 unique documents, 1 sub-questions
  Main question 101: 10 unique documents, 1 sub-questions
  Main question 102: 10 unique documents, 1 sub-questions
  Main question 103: 10 unique documents, 1 sub-questions
  Main question 104: 10 unique documents, 1 sub-questions
  Main question 105: 10 unique documents, 1 sub-questions
  Main question 106: 10 unique documents, 1 sub-questions
  Main question 107: 10 unique documents, 1 sub-questions
  Main question 108: 10 unique documents, 1 sub-questions
  Main question 109: 10 unique documents, 1 sub-questions
  Main question 110: 10 unique documents, 1 sub-questions
  Main question 111: 10 unique documents, 1 sub-questions
  Main question 112: 10 unique documents, 1 sub-questions
  Main question 113: 10 unique documents, 1 sub-questions
  Main question 114: 10 unique documents, 1 sub-questions
  Main question 115: 10 unique documents, 1 sub-questions
  Main question 116: 10 unique documents, 1 sub-questions
  Main question 117: 10 unique documents, 1 sub-questions
  Main question 118: 10 unique documents, 1 sub-questions
  Main question 119: 10 unique documents, 1 sub-questions
  Main question 120: 10 unique documents, 1 sub-questions
  Main question 121: 10 unique documents, 1 sub-questions
  Main question 122: 10 unique documents, 1 sub-questions
  Main question 123: 10 unique documents, 1 sub-questions
  Main question 124: 10 unique documents, 1 sub-questions
  Main question 125: 10 unique documents, 1 sub-questions
  Main question 126: 10 unique documents, 1 sub-questions
  Main question 127: 10 unique documents, 1 sub-questions
  Main question 128: 10 unique documents, 1 sub-questions
  Main question 129: 10 unique documents, 1 sub-questions
  Main question 130: 10 unique documents, 1 sub-questions
  Main question 131: 10 unique documents, 1 sub-questions
  Main question 132: 10 unique documents, 1 sub-questions
  Main question 133: 10 unique documents, 1 sub-questions
  Main question 134: 10 unique documents, 1 sub-questions
  Main question 135: 10 unique documents, 1 sub-questions
  Main question 136: 10 unique documents, 1 sub-questions
  Main question 137: 10 unique documents, 1 sub-questions
  Main question 138: 10 unique documents, 1 sub-questions
  Main question 139: 10 unique documents, 1 sub-questions
  Main question 140: 10 unique documents, 1 sub-questions
  Main question 141: 10 unique documents, 1 sub-questions
  Main question 142: 10 unique documents, 1 sub-questions
  Main question 143: 10 unique documents, 1 sub-questions
  Main question 144: 10 unique documents, 1 sub-questions
  Main question 145: 10 unique documents, 1 sub-questions
  Main question 146: 10 unique documents, 1 sub-questions
  Main question 147: 10 unique documents, 1 sub-questions
  Main question 148: 10 unique documents, 1 sub-questions
  Main question 149: 10 unique documents, 1 sub-questions
  Main question 150: 10 unique documents, 1 sub-questions
  Main question 151: 10 unique documents, 1 sub-questions
  Main question 152: 10 unique documents, 1 sub-questions
  Main question 153: 10 unique documents, 1 sub-questions
  Main question 154: 10 unique documents, 1 sub-questions
  Main question 155: 10 unique documents, 1 sub-questions
  Main question 156: 10 unique documents, 1 sub-questions
  Main question 157: 10 unique documents, 1 sub-questions
  Main question 158: 10 unique documents, 1 sub-questions
  Main question 159: 10 unique documents, 1 sub-questions
  Main question 160: 10 unique documents, 1 sub-questions
  Main question 161: 10 unique documents, 1 sub-questions
  Main question 162: 10 unique documents, 1 sub-questions
  Main question 163: 10 unique documents, 1 sub-questions
  Main question 164: 10 unique documents, 1 sub-questions
  Main question 165: 10 unique documents, 1 sub-questions
  Main question 166: 10 unique documents, 1 sub-questions
  Main question 167: 10 unique documents, 1 sub-questions
  Main question 168: 10 unique documents, 1 sub-questions
  Main question 169: 10 unique documents, 1 sub-questions
  Main question 170: 10 unique documents, 1 sub-questions
  Main question 171: 10 unique documents, 1 sub-questions
  Main question 172: 10 unique documents, 1 sub-questions
  Main question 173: 10 unique documents, 1 sub-questions
  Main question 174: 10 unique documents, 1 sub-questions
  Main question 175: 10 unique documents, 1 sub-questions
  Main question 176: 10 unique documents, 1 sub-questions
  Main question 177: 10 unique documents, 1 sub-questions
  Main question 178: 10 unique documents, 1 sub-questions
  Main question 179: 10 unique documents, 1 sub-questions
  Main question 180: 10 unique documents, 1 sub-questions
  Main question 181: 10 unique documents, 1 sub-questions
  Main question 182: 10 unique documents, 1 sub-questions
  Main question 183: 10 unique documents, 1 sub-questions
  Main question 184: 10 unique documents, 1 sub-questions
  Main question 185: 10 unique documents, 1 sub-questions
  Main question 186: 10 unique documents, 1 sub-questions
  Main question 187: 10 unique documents, 1 sub-questions
  Main question 188: 10 unique documents, 1 sub-questions
  Main question 189: 10 unique documents, 1 sub-questions
  Main question 190: 10 unique documents, 1 sub-questions
  Main question 191: 10 unique documents, 1 sub-questions
  Main question 192: 10 unique documents, 1 sub-questions
  Main question 193: 10 unique documents, 1 sub-questions
  Main question 194: 10 unique documents, 1 sub-questions
  Main question 195: 10 unique documents, 1 sub-questions
  Main question 196: 10 unique documents, 1 sub-questions
  Main question 197: 10 unique documents, 1 sub-questions
  Main question 198: 10 unique documents, 1 sub-questions
  Main question 199: 10 unique documents, 1 sub-questions
  Main question 200: 10 unique documents, 1 sub-questions
  Main question 201: 10 unique documents, 1 sub-questions
  Main question 202: 10 unique documents, 1 sub-questions
  Main question 203: 10 unique documents, 1 sub-questions
  Main question 204: 10 unique documents, 1 sub-questions
  Main question 205: 10 unique documents, 1 sub-questions
  Main question 206: 10 unique documents, 1 sub-questions
  Main question 207: 10 unique documents, 1 sub-questions
  Main question 208: 10 unique documents, 1 sub-questions
  Main question 209: 10 unique documents, 1 sub-questions
  Main question 210: 10 unique documents, 1 sub-questions
  Main question 211: 10 unique documents, 1 sub-questions
  Main question 212: 10 unique documents, 1 sub-questions
  Main question 213: 10 unique documents, 1 sub-questions
  Main question 214: 10 unique documents, 1 sub-questions
  Main question 215: 10 unique documents, 1 sub-questions
  Main question 216: 10 unique documents, 1 sub-questions
  Main question 217: 10 unique documents, 1 sub-questions
  Main question 218: 10 unique documents, 1 sub-questions
  Main question 219: 10 unique documents, 1 sub-questions
  Main question 220: 10 unique documents, 1 sub-questions
  Main question 221: 10 unique documents, 1 sub-questions
  Main question 222: 10 unique documents, 1 sub-questions
  Main question 223: 10 unique documents, 1 sub-questions
  Main question 224: 10 unique documents, 1 sub-questions
  Main question 225: 10 unique documents, 1 sub-questions
  Main question 226: 10 unique documents, 1 sub-questions
  Main question 227: 10 unique documents, 1 sub-questions
  Main question 228: 10 unique documents, 1 sub-questions
  Main question 229: 10 unique documents, 1 sub-questions
  Main question 230: 10 unique documents, 1 sub-questions
  Main question 231: 10 unique documents, 1 sub-questions
  Main question 232: 10 unique documents, 1 sub-questions
  Main question 233: 10 unique documents, 1 sub-questions
  Main question 234: 10 unique documents, 1 sub-questions
  Main question 235: 10 unique documents, 1 sub-questions
  Main question 236: 10 unique documents, 1 sub-questions
  Main question 237: 10 unique documents, 1 sub-questions
  Main question 238: 10 unique documents, 1 sub-questions
  Main question 239: 10 unique documents, 1 sub-questions
  Main question 240: 10 unique documents, 1 sub-questions
  Main question 241: 10 unique documents, 1 sub-questions
  Main question 242: 10 unique documents, 1 sub-questions
  Main question 243: 10 unique documents, 1 sub-questions
  Main question 244: 10 unique documents, 1 sub-questions
  Main question 245: 10 unique documents, 1 sub-questions
  Main question 246: 10 unique documents, 1 sub-questions
  Main question 247: 10 unique documents, 1 sub-questions
  Main question 248: 10 unique documents, 1 sub-questions
  Main question 249: 10 unique documents, 1 sub-questions
  Main question 250: 10 unique documents, 1 sub-questions
  Main question 251: 10 unique documents, 1 sub-questions
  Main question 252: 10 unique documents, 1 sub-questions
  Main question 253: 10 unique documents, 1 sub-questions
  Main question 254: 10 unique documents, 1 sub-questions
  Main question 255: 10 unique documents, 1 sub-questions
  Main question 256: 10 unique documents, 1 sub-questions
  Main question 257: 10 unique documents, 1 sub-questions
  Main question 258: 10 unique documents, 1 sub-questions
  Main question 259: 10 unique documents, 1 sub-questions
  Main question 260: 10 unique documents, 1 sub-questions
Loading checkpoint shards:   0%|          | 0/17 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 17/17 [00:00<00:00, 263.64it/s]
control draft score example 219/260
control draft score example 220/260
control draft score example 221/260
control draft score example 222/260
control draft score example 223/260
example=223 scored_query=1/8
example=223 scored_query=2/8
example=223 scored_query=3/8
example=223 scored_query=4/8
example=223 scored_query=5/8
example=223 scored_query=6/8
example=223 scored_query=7/8
example=223 scored_query=8/8
control draft score example 224/260
example=224 scored_query=1/8
example=224 scored_query=2/8
example=224 scored_query=3/8
example=224 scored_query=4/8
example=224 scored_query=5/8
example=224 scored_query=6/8
example=224 scored_query=7/8
example=224 scored_query=8/8
control draft score example 225/260
example=225 scored_query=1/8
example=225 scored_query=2/8
example=225 scored_query=3/8
example=225 scored_query=4/8
example=225 scored_query=5/8
example=225 scored_query=6/8
example=225 scored_query=7/8
example=225 scored_query=8/8
control draft score example 226/260
example=226 scored_query=1/8
example=226 scored_query=2/8
example=226 scored_query=3/8
example=226 scored_query=4/8
example=226 scored_query=5/8
example=226 scored_query=6/8
example=226 scored_query=7/8
example=226 scored_query=8/8
control draft score example 227/260
example=227 scored_query=1/8
example=227 scored_query=2/8
example=227 scored_query=3/8
example=227 scored_query=4/8
example=227 scored_query=5/8
example=227 scored_query=6/8
example=227 scored_query=7/8
example=227 scored_query=8/8
control draft score example 228/260
example=228 scored_query=1/8
example=228 scored_query=2/8
example=228 scored_query=3/8
example=228 scored_query=4/8
example=228 scored_query=5/8
example=228 scored_query=6/8
example=228 scored_query=7/8
example=228 scored_query=8/8
control draft score example 229/260
example=229 scored_query=1/8
example=229 scored_query=2/8
example=229 scored_query=3/8
example=229 scored_query=4/8
example=229 scored_query=5/8
example=229 scored_query=6/8
example=229 scored_query=7/8
example=229 scored_query=8/8
control draft score example 230/260
example=230 scored_query=1/8
example=230 scored_query=2/8
example=230 scored_query=3/8
example=230 scored_query=4/8
example=230 scored_query=5/8
example=230 scored_query=6/8
example=230 scored_query=7/8
example=230 scored_query=8/8
control draft score example 231/260
example=231 scored_query=1/8
example=231 scored_query=2/8
example=231 scored_query=3/8
example=231 scored_query=4/8
example=231 scored_query=5/8
example=231 scored_query=6/8
example=231 scored_query=7/8
example=231 scored_query=8/8
control draft score example 232/260
example=232 scored_query=1/8
example=232 scored_query=2/8
example=232 scored_query=3/8
example=232 scored_query=4/8
example=232 scored_query=5/8
example=232 scored_query=6/8
example=232 scored_query=7/8
example=232 scored_query=8/8
control draft score example 233/260
example=233 scored_query=1/8
example=233 scored_query=2/8
example=233 scored_query=3/8
example=233 scored_query=4/8
example=233 scored_query=5/8
example=233 scored_query=6/8
example=233 scored_query=7/8
example=233 scored_query=8/8
control draft score example 234/260
example=234 scored_query=1/8
example=234 scored_query=2/8
example=234 scored_query=3/8
example=234 scored_query=4/8
example=234 scored_query=5/8
example=234 scored_query=6/8
example=234 scored_query=7/8
example=234 scored_query=8/8
control draft score example 235/260
example=235 scored_query=1/8
example=235 scored_query=2/8
example=235 scored_query=3/8
example=235 scored_query=4/8
example=235 scored_query=5/8
example=235 scored_query=6/8
example=235 scored_query=7/8
example=235 scored_query=8/8
control draft score example 236/260
example=236 scored_query=1/8
example=236 scored_query=2/8
example=236 scored_query=3/8
example=236 scored_query=4/8
example=236 scored_query=5/8
example=236 scored_query=6/8
example=236 scored_query=7/8
example=236 scored_query=8/8
control draft score example 237/260
example=237 scored_query=1/8
example=237 scored_query=2/8
example=237 scored_query=3/8
example=237 scored_query=4/8
example=237 scored_query=5/8
example=237 scored_query=6/8
example=237 scored_query=7/8
example=237 scored_query=8/8
control draft score example 238/260
example=238 scored_query=1/8
example=238 scored_query=2/8
example=238 scored_query=3/8
example=238 scored_query=4/8
example=238 scored_query=5/8
example=238 scored_query=6/8
example=238 scored_query=7/8
example=238 scored_query=8/8
control draft score example 239/260
example=239 scored_query=1/8
example=239 scored_query=2/8
example=239 scored_query=3/8
example=239 scored_query=4/8
example=239 scored_query=5/8
example=239 scored_query=6/8
example=239 scored_query=7/8
example=239 scored_query=8/8
control draft score example 240/260
example=240 scored_query=1/8
example=240 scored_query=2/8
example=240 scored_query=3/8
example=240 scored_query=4/8
example=240 scored_query=5/8
example=240 scored_query=6/8
example=240 scored_query=7/8
example=240 scored_query=8/8
control draft score example 241/260
example=241 scored_query=1/8
example=241 scored_query=2/8
example=241 scored_query=3/8
example=241 scored_query=4/8
example=241 scored_query=5/8
example=241 scored_query=6/8
example=241 scored_query=7/8
example=241 scored_query=8/8
control draft score example 242/260
example=242 scored_query=1/8
example=242 scored_query=2/8
example=242 scored_query=3/8
example=242 scored_query=4/8
example=242 scored_query=5/8
example=242 scored_query=6/8
example=242 scored_query=7/8
example=242 scored_query=8/8
control draft score example 243/260
example=243 scored_query=1/8
example=243 scored_query=2/8
example=243 scored_query=3/8
example=243 scored_query=4/8
example=243 scored_query=5/8
example=243 scored_query=6/8
example=243 scored_query=7/8
example=243 scored_query=8/8
control draft score example 244/260
example=244 scored_query=1/8
example=244 scored_query=2/8
example=244 scored_query=3/8
example=244 scored_query=4/8
example=244 scored_query=5/8
example=244 scored_query=6/8
example=244 scored_query=7/8
example=244 scored_query=8/8
control draft score example 245/260
example=245 scored_query=1/8
example=245 scored_query=2/8
example=245 scored_query=3/8
example=245 scored_query=4/8
example=245 scored_query=5/8
example=245 scored_query=6/8
example=245 scored_query=7/8
example=245 scored_query=8/8
control draft score example 246/260
example=246 scored_query=1/8
example=246 scored_query=2/8
example=246 scored_query=3/8
example=246 scored_query=4/8
example=246 scored_query=5/8
example=246 scored_query=6/8
example=246 scored_query=7/8
example=246 scored_query=8/8
control draft score example 247/260
example=247 scored_query=1/8
example=247 scored_query=2/8
example=247 scored_query=3/8
example=247 scored_query=4/8
example=247 scored_query=5/8
example=247 scored_query=6/8
example=247 scored_query=7/8
example=247 scored_query=8/8
control draft score example 248/260
example=248 scored_query=1/8
example=248 scored_query=2/8
example=248 scored_query=3/8
example=248 scored_query=4/8
example=248 scored_query=5/8
example=248 scored_query=6/8
example=248 scored_query=7/8
example=248 scored_query=8/8
control draft score example 249/260
example=249 scored_query=1/8
example=249 scored_query=2/8
example=249 scored_query=3/8
example=249 scored_query=4/8
example=249 scored_query=5/8
example=249 scored_query=6/8
example=249 scored_query=7/8
example=249 scored_query=8/8
control draft score example 250/260
example=250 scored_query=1/8
example=250 scored_query=2/8
example=250 scored_query=3/8
example=250 scored_query=4/8
example=250 scored_query=5/8
example=250 scored_query=6/8
example=250 scored_query=7/8
example=250 scored_query=8/8
control draft score example 251/260
example=251 scored_query=1/8
example=251 scored_query=2/8
example=251 scored_query=3/8
example=251 scored_query=4/8
example=251 scored_query=5/8
example=251 scored_query=6/8
example=251 scored_query=7/8
example=251 scored_query=8/8
control draft score example 252/260
example=252 scored_query=1/8
example=252 scored_query=2/8
example=252 scored_query=3/8
example=252 scored_query=4/8
example=252 scored_query=5/8
example=252 scored_query=6/8
example=252 scored_query=7/8
example=252 scored_query=8/8
control draft score example 253/260
example=253 scored_query=1/8
example=253 scored_query=2/8
example=253 scored_query=3/8
example=253 scored_query=4/8
example=253 scored_query=5/8
example=253 scored_query=6/8
example=253 scored_query=7/8
example=253 scored_query=8/8
control draft score example 254/260
example=254 scored_query=1/8
example=254 scored_query=2/8
example=254 scored_query=3/8
example=254 scored_query=4/8
example=254 scored_query=5/8
example=254 scored_query=6/8
example=254 scored_query=7/8
example=254 scored_query=8/8
control draft score example 255/260
example=255 scored_query=1/8
example=255 scored_query=2/8
example=255 scored_query=3/8
example=255 scored_query=4/8
example=255 scored_query=5/8
example=255 scored_query=6/8
example=255 scored_query=7/8
example=255 scored_query=8/8
control draft score example 256/260
example=256 scored_query=1/8
example=256 scored_query=2/8
example=256 scored_query=3/8
example=256 scored_query=4/8
example=256 scored_query=5/8
example=256 scored_query=6/8
example=256 scored_query=7/8
example=256 scored_query=8/8
control draft score example 257/260
example=257 scored_query=1/8
example=257 scored_query=2/8
example=257 scored_query=3/8
example=257 scored_query=4/8
example=257 scored_query=5/8
example=257 scored_query=6/8
example=257 scored_query=7/8
example=257 scored_query=8/8
control draft score example 258/260
example=258 scored_query=1/8
example=258 scored_query=2/8
example=258 scored_query=3/8
example=258 scored_query=4/8
example=258 scored_query=5/8
example=258 scored_query=6/8
example=258 scored_query=7/8
example=258 scored_query=8/8
control draft score example 259/260
example=259 scored_query=1/8
example=259 scored_query=2/8
example=259 scored_query=3/8
example=259 scored_query=4/8
example=259 scored_query=5/8
example=259 scored_query=6/8
example=259 scored_query=7/8
example=259 scored_query=8/8
