Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
"Which original attraction at Universal Studios Florida, featuring Yogi Bear and Boo Boo, was replaced by Jimmy Nuetron's Nicktoon Blast?","Which original attraction at Universal Studios Florida, featuring Yogi Bear and Boo Boo, was replaced by Jimmy Nuetron's Nicktoon Blast?",The Funtastic World of Hanna-Barbera,"<think>

</think>

The original attraction at Universal Studios Florida, featuring Yogi Bear and Boo Boo, that was replaced by Jimmy Neutron's Nicktoon Blast is The Funtastic World of Hanna-Barbera.",True,0,0.0,预测答案明确指出了被替换的原始景点名称为“The Funtastic World of Hanna-Barbera”，这与标准答案完全一致。预测答案包含了标准答案的关键信息，语义上完全等价，因此判定为正确回答了问题。
Waht kind of music do the bands Nada Surf and Madina Lake play?,Waht kind of music do the bands Nada Surf and Madina Lake play?,alternative rock,"<think>

</think>

alternative rock",True,0,0.0,预测答案与标准答案完全一致，均为“alternative rock”。预测答案准确包含了标准答案的所有关键信息，语义上完全等价，因此正确地回答了问题。
Whar did Sarfraz Ahmed do after Azhar Ali stepped down?,Whar did Sarfraz Ahmed do after Azhar Ali stepped down?,He took up the Test captaincy,"<think>

</think>

Sarfraz Ahmed was named Pakistan's ODI Captain on 9 February 2017 after Azhar Ali stepped down.",False,0,0.0,预测答案指出Sarfraz Ahmed接任了ODI（一日国际赛）队长，而标准答案明确指出他接任了Test（测试赛）队长。虽然两者都提到了接替Azhar Ali的队长职务，但在具体的比赛赛制上存在关键性差异，因此预测答案未能准确包含标准答案的核心信息。
"What is a rare breed of dog that was derived as a variant of Rat Terrier, Shiloh Shepherd dog or American Hairless Terrier ?","What is a rare breed of dog that was derived as a variant of Rat Terrier, Shiloh Shepherd dog or American Hairless Terrier ?",American Hairless Terrier,"<think>

</think>

Answer: American Hairless Terrier",True,0,0.0,预测答案“American Hairless Terrier”与标准答案完全一致，准确地给出了由鼠梗衍生而来的稀有犬种名称，正确地回答了问题。
Buck Barrow is married to what fringe member of Bonnie and Clyde's gang born in 1911,Buck Barrow is married to what fringe member of Bonnie and Clyde's gang born in 1911,Blanche Barrow,"<think>

</think>

Blanche Barrow",False,0,0.0,预测答案部分为空白，没有提供任何实质性的回答内容。因此，预测答案未能包含标准答案“Blanche Barrow”的关键信息，也没有回答关于Buck Barrow妻子是谁的问题。
"What actress was in both the films ""Happy Mother's Day, Love George"" and ""The Day the Earth Stood Still""?","What actress was in both the films ""Happy Mother's Day, Love George"" and ""The Day the Earth Stood Still""?",Patricia Neal,"<think>

</think>

Patricia Neal",True,0,0.0,预测答案“Patricia Neal”与标准答案完全一致，准确地给出了同时出演这两部电影的女演员名字，包含了标准答案的所有关键信息，语义完全等价。
"What is the book series, written by Cecily von Ziegesar, that the character Eric van der Woodsen appears in?","What is the book series, written by Cecily von Ziegesar, that the character Eric van der Woodsen appears in?",Gossip Girl,"<think>

</think>

Answer: Gossip Girl",True,0,0.0,预测答案“Gossip Girl”与标准答案完全一致，准确地指出了Cecily von Ziegesar所创作且包含Eric van der Woodsen这一角色的书系名称，完全符合问题要求。
In what year was the author of the book series which had the character Opal Koboi born?,In what year was the author of the book series which had the character Opal Koboi born?,1965,"1965
</think>

Eoin Colfer, the author of the Artemis Fowl series featuring the character Opal Koboi, was born on 14 May 1965.",True,1.0,0.0,预测答案“1965”与标准答案完全一致，准确地给出了包含角色Opal Koboi的系列图书作者（Eoin Colfer）的出生年份，包含了标准答案的关键信息，正确地回答了问题。
Are Shiba Inu and Leonberger both large dog breeds?,Are Shiba Inu and Leonberger both large dog breeds?,no,Answer: No.,True,0,0.0,预测答案给出了“No”，与标准答案“no”在语义上完全等价，仅仅是首字母大写以及增加了“Answer:”前缀的措辞细微差异，核心意思完全一致，准确地回答了柴犬和莱昂伯格犬是否都是大型犬的问题。
"Edwin Forrest's feud with William Charles Macready was the cause of what event that occurred on May 10, 1849, in Manhattan?","Edwin Forrest's feud with William Charles Macready was the cause of what event that occurred on May 10, 1849, in Manhattan?",The Astor Place Riot,"<think>

</think>

Astor Place Riot",True,0,0.0,预测答案“Astor Place Riot”与标准答案“The Astor Place Riot”在语义上完全等价，仅仅是省略了定冠词“The”，这属于措辞上的细微差异，不影响核心意思的表达，准确地回答了所问的历史事件。
Who is the voice of the protagonist feral child in the sequel to the movie adaptation of some of Rudyard Kipling's stories?,Who is the voice of the protagonist feral child in the sequel to the movie adaptation of some of Rudyard Kipling's stories?,Haley Joel Osment,"<think>

</think>

Haley Joel Osment",True,0,0.0,预测答案“Haley Joel Osment”与标准答案完全一致，准确给出了《丛林日记2》中主角野孩的配音演员，正确回答了问题。
"Which genus is aquatic, Phylica or Nelumbo?","Which genus is aquatic, Phylica or Nelumbo?",Nelumbo,"<think>

</think>

Nelumbo",True,0,0.0,预测答案准确地给出了“Nelumbo”，与标准答案完全一致，正确地回答了关于哪个属是水生植物的问题，包含了标准答案的关键信息。
What Christian publication first published in 1971 has Brandan Robertson written for?,What Christian publication first published in 1971 has Brandan Robertson written for?,Sojourners,"<think>

</think>

Sojourners",False,0,0.0,预测答案为空，没有提供任何实质性的内容来回答问题。因此，它未能包含标准答案“ Sojourners”的关键信息，无法与标准答案在语义上等价，属于无效回答。
Johannes Megapolensis served for several years at the first permanent Dutch settlement in what town?,Johannes Megapolensis served for several years at the first permanent Dutch settlement in what town?,New Netherland,"</think>

Albany",False,0,0.0,预测答案给出的内容是“Albany”，而标准答案是“New Netherland”。预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
Non-Stop starred the English actress best known for what role in Downton Abbey?,Non-Stop starred the English actress best known for what role in Downton Abbey?,Lady Mary Crawley,Answer: Lady Mary Crawley,True,0.75,0.0,预测答案“Answer: Lady Mary Crawley”包含了标准答案“Lady Mary Crawley”的全部关键信息，两者在语义上完全等价。预测答案仅仅多出了“Answer:”这一前缀，属于措辞上的细微差异，不影响对问题的正确回答。
