row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
17,False,12,1,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,2101,30,2923,0,30,0.38668253691866994,0.1516432762145996,0.3879116913303733,0.10341486986726522,0.16906495904549956,0.029412238858640194,0.0,0.0,0.07400263100862503,1.4663585266725798,31.803854118189477,3.739138650128204,73.25587271374083,2.2944535255586382,56.41663738835039
18,False,13,0,What year was the father of Katherine of England crowned?,Who is Katherine of England?,1142,21,1955,0,21,0.2577263251878321,0.09387946128845215,0.2569798417389393,0.09355851169675589,0.13973327167332172,0.02079649083316326,0.0,0.0,0.07276202086359262,1.0034304691884852,0.3418741301786099,2.754707407308711,63.698503973713194,1.8390741064141463,45.62481215344744
19,False,13,1,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?,2083,25,2900,0,25,0.3862496572546661,0.15161705017089844,0.3877434330061078,0.10357746202498674,0.17714759288355708,0.029650853015482426,0.0,0.0,0.07392660900950432,1.4638034878120758,31.6848191491411,3.7290898010369116,73.18380480615029,2.1888157027399173,54.31319326025397
20,False,14,0,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?,1057,36,1885,0,36,0.24064613413065672,0.08827638626098633,0.24176996061578393,0.09373288555070758,0.13931558839976788,0.020637417677789927,0.0,0.0,0.07309546787291765,0.9417867138340749,-6.18115389724867,2.567360779696386,61.0494945662347,1.7354121200136048,42.376799812129896
21,False,14,1,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?,1681,24,2497,0,24,0.33491439279168844,0.12342262268066406,0.33606957411393523,0.10051675420254469,0.1591250509954989,0.02700947504490614,0.0,0.0,0.07350727915763855,1.2278810996220915,18.558889756689567,3.3319260599762752,69.98732919039865,2.1119840780031645,52.65115819691791
22,False,15,0,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?,678,23,1493,0,23,0.18557028099894524,0.07274794578552246,0.18637884221971035,0.09123985935002565,0.12903935089707375,0.019319428130984306,0.0,0.0,0.07192043121904135,0.7973263692399807,-25.419155640520174,2.033872940192044,50.83272016463442,1.4443566317097531,30.765021737307862
23,False,15,1,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?",1121,28,1941,0,28,0.2559896372258663,0.09384655952453613,0.25699018593877554,0.0957038882188499,0.14329690299928188,0.022914658300578594,0.0,0.0,0.0727892299182713,0.9805929651461335,-1.979112184531573,2.674809163871008,62.614155300978894,1.793410608044079,44.24032089948351
24,False,16,0,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?,1515,28,2335,0,28,0.3167179962620139,0.11323881149291992,0.31789541337639093,0.0965052917599678,0.15796191291883588,0.02329733083024621,0.0,0.0,0.0732079609297216,1.1733948411302921,14.777194773011503,3.2818718070898,69.52958376254342,2.012481410881193,50.310100029091146
25,False,16,1,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,2189,30,3011,0,30,0.4015839579515159,0.1576097011566162,0.4032942149788141,0.10419711703434587,0.17561130365356803,0.03017518389970064,0.0,0.0,0.07402193313464522,1.512610959328791,33.889147514590135,3.854079358252726,74.05346628738447,2.296516263978091,56.45578410719499
26,False,17,0,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,1415,28,2235,0,28,0.2907230448909104,0.1140890121459961,0.29183713672682643,0.09583502588793635,0.14714128617197275,0.02278943406417966,0.0,0.0,0.0730455918237567,1.1904730143173836,15.99977588963667,3.0335781954174483,67.03562804114924,1.9833803572013027,49.581027342073995
27,False,17,1,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,0,30,0.36115915421396494,0.13320016860961914,0.3623130558989942,0.10317319724708796,0.16647338354960084,0.029759753961116076,0.0,0.0,0.07341344328597188,1.2910346113498843,22.54274275773159,3.500513348917842,71.43276141743202,2.176402306324499,54.05261255724376
28,False,18,0,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,1020,28,1840,0,28,0.242583766579628,0.08788299560546875,0.24046988505870104,0.09304399881511927,0.13750304467976093,0.02027428289875388,0.0,0.0,0.07276971591636539,0.9445315842464428,-5.872584535943326,2.60719411965137,61.64458977324947,1.7488331667036592,42.81901675704836
29,False,18,1,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,1206,22,2020,0,22,0.2574977152980864,0.09461402893066406,0.2585427179001272,0.09774826094508171,0.14851733995601535,0.024927258025854826,0.0,0.0,0.07282100291922688,0.9679356749254233,-3.312650406965023,2.6342945931565716,62.03917350026751,1.7408251317771835,42.5559763731631
30,False,19,0,What team was Anna Benson's husband on?,Who is Anna Benson's husband?,1034,22,1848,0,22,0.23993363790214062,0.08815598487854004,0.24079915275797248,0.09320991905406117,0.1436179387383163,0.020555899012833834,0.0,0.0,0.07265402004122734,0.9457790090710209,-5.7329450547054295,2.5741212988606996,61.15179185834803,1.6766648712089396,40.35778901486964
31,False,19,1,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,1580,27,2399,0,27,0.31807057093828917,0.11346197128295898,0.3191459900699556,0.09880179818719625,0.15640116017311811,0.025372456293553114,0.0,0.0,0.07342934189364314,1.1483796182331278,12.920781236210166,3.219279170766226,68.93714564798093,2.0405602472302484,50.99385076439922
32,False,20,0,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,1519,26,2337,0,26,0.31807774119079113,0.11666131019592285,0.31881527323275805,0.09668570337817073,0.15030509792268276,0.023649967275559902,0.0,0.0,0.07303573610261083,1.206603521718415,17.122734850315645,3.289811524116246,69.6031218606472,2.121120824502954,52.855113747028916
33,False,20,1,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,2265,41,3098,0,41,0.43194698076695204,0.1593027114868164,0.4331997758708894,0.10629978077486157,0.1775976880453527,0.03191005298867822,0.0,0.0,0.07438972778618336,1.4986174978499043,33.271832109613065,4.063479506903193,75.3905489543835,2.4392196803838133,59.0032825644204
34,False,21,0,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,1749,27,2568,0,27,0.34443312231451273,0.12691640853881836,0.3454489461146295,0.10071100248023868,0.15734246000647545,0.024676093365997076,0.0,0.0,0.0760349091142416,1.260204003666051,20.64776836996972,3.4200148328589695,70.76036073317123,2.195522722222676,54.45276016147843
35,False,21,1,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?,2118,21,2931,0,21,0.3866274622268975,0.1518707275390625,0.3878912888467312,0.10852675884962082,0.17858316702768207,0.03473288007080555,0.0,0.0,0.07379387877881527,1.399385083908208,28.540041515435043,3.5625081438451924,71.92988872944301,2.172048437166558,53.96051106003408
36,False,24,0,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?,1556,26,2374,0,26,0.31901818281039596,0.11762881278991699,0.3204736700281501,0.09671275736764073,0.15267551876604557,0.02340467507019639,0.0,0.0,0.07330808229744434,1.2162698695764267,17.781404849874637,3.2986153170847006,69.68424918114444,2.0990508014531937,52.35941887124933
37,False,24,1,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?,1997,25,2814,0,25,0.3622470418922603,0.13344955444335938,0.3635976337827742,0.10143187316134572,0.1648534219712019,0.02770112408325076,0.0,0.0,0.07373074907809496,1.3156570048852765,23.99234783178169,3.571333453696955,71.99925425712279,2.2055813548492234,54.66047997724566
38,False,25,0,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,789,26,1607,0,26,0.2119805091060698,0.0759122371673584,0.21309125190600753,0.09505259338766336,0.13593811308965087,0.019809292163699865,0.0,0.0,0.0752433012239635,0.7986340452359594,-25.213795475566812,2.230139142459023,55.15974851249113,1.5675607602812196,36.206619523915585
39,False,25,1,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,1127,25,1944,0,25,0.25601627118885517,0.09406781196594238,0.257092431653291,0.09578769793733954,0.14357107924297452,0.023455664049834013,0.0,0.0,0.07233203388750553,0.9820448135989003,-1.8283469504104755,2.6727468840135473,62.58530854600255,1.7906979108111114,44.155851527908375
40,False,26,0,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,1534,26,2352,0,26,0.3183294520713389,0.11684632301330566,0.3190740770660341,0.09737166902050376,0.15133699169382453,0.0242265360429883,0.0,0.0,0.07314513297751546,1.2000032883148084,16.666895021235938,3.2692204547126287,69.41166819880607,2.108368043363546,52.569950813489456
41,False,27,0,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,1337,26,2155,0,26,0.27661939803510904,0.10834836959838867,0.2773605170659721,0.09507608972489834,0.14565700385719538,0.022124615963548422,0.0,0.0,0.07295147376134992,1.1395964002294745,12.249635063901987,2.9094528270515156,65.62927603767285,1.9042030916542887,47.48459319372055
42,False,27,1,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,1444,23,2259,0,23,0.29120149090886116,0.11422586441040039,0.2921277307905257,0.09786969795823097,0.15069690998643637,0.02482494292780757,0.0,0.0,0.0730447550304234,1.1671218650245547,14.319144386952143,2.975399914211861,66.39107250008492,1.9385117506179719,48.4140346489407
43,False,32,0,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,1439,27,2258,0,27,0.2910472829826176,0.11427593231201172,0.29222284629940987,0.09622592711821198,0.1484446758404374,0.02310483017936349,0.0,0.0,0.0731210969388485,1.1875794365860004,15.795106483591969,3.024624357477697,66.9380431481441,1.9685640097561938,49.201550214064426
44,False,32,1,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,1722,29,2543,0,29,0.3350174892693758,0.11959028244018555,0.33605419332161546,0.10051116300746799,0.165300611872226,0.026875371113419533,0.0,0.0,0.07363579189404845,1.189820900105394,15.953737246385547,3.3331371287036444,69.99823405438678,2.0329881995922587,50.81132294813307
45,False,33,0,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,775,24,1591,0,24,0.2100131348706782,0.07538676261901855,0.2115011289715767,0.093803436961025,0.13405497604981065,0.02012185100466013,0.0,0.0,0.07368158595636487,0.8036673821487105,-24.429586444875785,2.2388639656981644,55.3344903790007,1.577719344733533,36.617370932414225
46,False,35,0,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,1174,25,1991,0,25,0.2563759172335267,0.09167861938476562,0.2577525400556624,0.09429926099255681,0.1446841568686068,0.021464738063514233,0.0,0.0,0.07283452292904258,0.9722093091694745,-2.858509023562661,2.7187478940451384,63.21836231339082,1.781484204174043,43.86702965667696
47,False,35,1,What year did the author of Prince Prigio die?,What year did Andrew Lang die?,1215,22,2029,0,22,0.2538180756382644,0.0933084487915039,0.25510366493836045,0.09644518326967955,0.14548620441928506,0.023531978949904442,0.0,0.0,0.0729132043197751,0.9674765045610965,-3.3616832331921254,2.6317340797470368,62.00223997949974,1.7534560473044065,42.969770953922506
48,False,36,0,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,1463,23,2278,0,23,0.29155196994543076,0.11450314521789551,0.2927691419608891,0.09621646022424102,0.14860328286886215,0.023108458146452904,0.0,0.0,0.07310800207778811,1.1900577609177863,15.970465229453357,3.0301672839131992,66.99852165559037,1.9701391268673984,49.242163339497715
49,False,36,1,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?",1820,25,2637,0,25,0.3479941817931831,0.12847614288330078,0.34942461596801877,0.10058559011667967,0.1605035699903965,0.02678126096725464,0.0,0.0,0.07380432914942503,1.2772817928916853,21.708740736367716,3.459682260545556,71.09561154201745,2.1770519869989564,54.06632427834259
50,False,37,0,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,1072,28,1892,0,28,0.24068584013730288,0.08827424049377441,0.24147832300513983,0.09351083915680647,0.1380847659893334,0.02076382003724575,0.0,0.0,0.07274701911956072,0.9440000890778992,-5.932193393837659,2.5738817265205114,61.14817593612412,1.748768745596406,42.81691032515814
51,False,37,1,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",1291,50,2133,0,50,0.2759311622940004,0.10849905014038086,0.2772344923578203,0.0965941995382309,0.14685156103223562,0.023838672786951065,0.0,0.0,0.07275552675127983,1.1232460195235445,10.972308593252144,2.856601779538428,64.99337054387816,1.8878552628866103,47.02983752732411
52,False,38,0,What county is the NRHEG High School located in?,Where is NRHEG High School located?,809,24,1625,0,24,0.21275437902659178,0.0780634880065918,0.2137314951978624,0.09134044731035829,0.13143942691385746,0.019085178151726723,0.0,0.0,0.07225526915863156,0.8546431543229278,-17.007899138000802,2.329246082008893,57.06765344700999,1.6260835901082964,38.502546481426556
53,False,38,1,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?",992,26,1810,0,26,0.23910446790978312,0.08796000480651855,0.24055990995839238,0.0958318212069571,0.1471739741973579,0.021968176122754812,0.0,0.0,0.07386364508420229,0.9178580110312348,-8.949313290459472,2.4950425119586987,59.92052258801138,1.6345275125601044,38.82024057008778
54,False,39,0,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,965,34,1791,0,34,0.22962977876886725,0.08198285102844238,0.2304824977181852,0.09305461682379246,0.13640602305531502,0.0202049408107996,0.0,0.0,0.07284967601299286,0.8810186299910784,-13.504977756273618,2.467688187934754,59.476241573417134,1.6896797704066229,40.817188113736535
55,False,39,1,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,1355,30,2177,0,30,0.2896876009181142,0.11351251602172852,0.2906376617029309,0.097090317402035,0.14913694886490703,0.024074620101600885,0.0,0.0,0.07301569730043411,1.1691435259366998,14.467302104862156,2.983691975365222,66.48447600300315,1.948797155332712,48.686296197447334
56,False,40,0,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,1089,22,1903,0,22,0.24081890704110265,0.08603072166442871,0.24154855497181416,0.09332095040008426,0.1388015141710639,0.02071603713557124,0.0,0.0,0.07260491326451302,0.9218800418941193,-8.473983008176766,2.580544947395705,61.24849516730164,1.7402443800009355,42.5368062387041
57,False,40,1,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,1515,27,2334,0,27,0.31787567399442196,0.11661791801452637,0.3190809772349894,0.09845994971692562,0.15483476500958204,0.025190972723066807,0.0,0.0,0.07326897699385881,1.1844198412634301,15.570478882446626,3.2284769077002484,69.02564185561006,2.0607838117960324,51.474774099255406
58,False,43,0,What county shares a border with Cedar Springs?,Where is Cedar Springs located?,838,21,1651,0,21,0.2132239551283419,0.0781857967376709,0.21419003093615174,0.09194611944258213,0.13241619616746902,0.019513734616339207,0.0,0.0,0.07243238482624292,0.8503436274599475,-17.599517148977696,2.3190098333784985,56.87814749180564,1.6175516072464575,38.17817029638453
59,False,43,1,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",991,26,1809,0,26,0.23915335815399885,0.08796572685241699,0.24042734690010548,0.09632996888831258,0.1430538259446621,0.023813381791114807,0.0,0.0,0.07251658709719777,0.9131709255964434,-9.508523757131627,2.4826475178381853,59.72041972068713,1.6806775024186396,40.50018527879894
60,False,44,0,Bancroft's county borders what county?,Where is Bancroft located?,998,22,1812,0,22,0.23933024518191814,0.08789610862731934,0.24057834781706333,0.0937366122379899,0.13727578287944198,0.020850542932748795,0.0,0.0,0.07288606930524111,0.937692397119687,-6.644780641466608,2.5532205556381475,60.83377921301194,1.7525184906673852,42.93926110764258
61,False,44,1,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?",1107,26,1925,0,26,0.2555234171450138,0.09425616264343262,0.2572080288082361,0.09697965625673532,0.14297723211348057,0.020869726315140724,0.0,0.0,0.0761099299415946,0.9719168563962243,-2.8894594654840455,2.6348146302824977,62.0466658827994,1.7989439647572065,44.411831630622004
62,False,44,2,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?,1603,23,2418,0,23,0.3196956180036068,0.11734437942504883,0.3205579109489918,0.09902983997017145,0.1546298498287797,0.025888301897794008,0.0,0.0,0.07314153807237744,1.1849396046726306,15.607513154539621,3.2282756197515976,69.02371055675395,2.073066172565923,51.762273041084015
63,False,45,0,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?,1538,23,2353,0,23,0.3182838917709887,0.11684083938598633,0.31908637983724475,0.09644259372726083,0.1506227538920939,0.02338464092463255,0.0,0.0,0.07305795280262828,1.2115066058510582,17.45814713923737,3.3002419311854463,69.69919112442766,2.118447389866727,52.79561792361005
64,False,45,1,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?,1820,30,2642,0,30,0.34855878073722124,0.12846112251281738,0.349658431019634,0.10148024372756481,0.17089229123666883,0.027912494726479053,0.0,0.0,0.07356774900108576,1.2658732162457729,21.003147300507607,3.434745206889399,70.88575892051021,2.0460749194086927,51.125934318720056
65,False,46,0,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?,1520,28,2340,0,28,0.3179949610494077,0.11703157424926758,0.3194989310577512,0.09679208835586905,0.15019289311021566,0.023589990101754665,0.0,0.0,0.07320209825411439,1.2091026884241338,17.2940388294616,3.285340428654217,69.56175404904286,2.127257318515691,52.99111248573553
66,False,46,1,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,0,30,0.3613814921118319,0.13322734832763672,0.36282508121803403,0.10545302974060178,0.16950213303789496,0.03193383291363716,0.0,0.0,0.07351919682696462,1.2633809446286701,20.847310207459437,3.4269427156410277,70.81947137791754,2.1405340140287117,53.28268584165621
67,False,50,0,When was John's eldest son crowned?,Who is John's eldest son?,1672,22,2486,0,22,0.3276013950817287,0.12067651748657227,0.3289230288937688,0.09767774725332856,0.15378372464329004,0.024123771116137505,0.0,0.0,0.07355397613719106,1.2354555759112265,19.058198489861777,3.3538999853476352,70.18396480608385,2.138867618512454,53.246288300185554
68,False,50,1,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,0,23,0.36104853823781013,0.1329646110534668,0.3617617697454989,0.09896084014326334,0.15854180604219437,0.025502024218440056,0.0,0.0,0.07345881592482328,1.3436083491305952,25.57354971431466,3.6483980705411194,72.5907102058169,2.281806791384851,56.17508003852113
69,False,50,2,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,0,23,0.36052083503454924,0.13297224044799805,0.36175143206492066,0.1015580459497869,0.16187250101938844,0.025405197869986296,0.0,0.0,0.0761528480798006,1.3093225574046905,23.62462600643058,3.5498992882631937,71.83018675188234,2.234792381576853,55.253113969611476
70,False,50,3,When was John's eldest son crowned?,When was John's eldest son crowned?,2829,23,3644,0,23,0.5124145247973502,0.20110607147216797,0.513409725856036,0.10863719321787357,0.1930540599860251,0.03420036192983389,0.0,0.0,0.07443683128803968,1.8511714590126296,45.98015245257854,4.716750402136172,78.7989629566341,2.6594091100347796,62.39766208866894
71,False,51,0,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,1068,27,1887,0,27,0.2397373467683792,0.08589458465576172,0.24103665491566062,0.09339292906224728,0.13779298914596438,0.020675317849963903,0.0,0.0,0.07271761121228337,0.9197118616818641,-8.729705646213382,2.5669753500138324,61.04364617312701,1.7492664642054467,42.8331806238439
72,False,51,1,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,1533,31,2356,0,31,0.31849341886118054,0.11672639846801758,0.31918563693761826,0.1004117694683373,0.1566571448929608,0.027207026723772287,0.0,0.0,0.07320474274456501,1.16247725825432,13.976811769918873,3.1718733824485645,68.47289032615677,2.0374789618163183,50.91973862107777
