Question,Real Answer,Pred Answer
Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925."
Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,Robert Robinson Taylor
Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Şanlıurfa
Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The Royal Society of Chemistry gives out the prize named after the author of *Lectures on Jurisprudence*.
What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky
Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood
The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto
Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson Jackson
What year did the publisher of Labyrinth end?,1986,1999
What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the Great Ruaha River.
The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA
What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge
Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta
When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946
Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham
Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925."
Where is Sean Hampton's birth place in the state of Florida?,in Northern Florida,"Ocala, Florida"
Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Şanlıurfa
Who is the president of the group Kim Un-yong is a member of?,Thomas Bach,International Olympic Committee
What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky
"During the war in which The Things They Carried is set, when was conscription introduced by the country where the film Grievous Bodily Harm was later released?",1964,1964
The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto
Who is the president of the new country who has jointly established a Commission on Truth and Friendship with the birth country of Satyo Husodo?,Francisco Guterres,Xanana Gusmão
What year did the publisher of Labyrinth end?,1986,1999
Who is the spouse of the current queen of England?,Philip Mountbatten,King Charles III
The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA
In which year did Taifa of Francisco Giner de los Rios' birthplace cease to exist?,1065,1915
Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta
What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling all of its operations in Finland and conducting market research for Swedish operations
Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham
Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,Keturah
Where is Sean Hampton's birth place in the state of Florida?,in Northern Florida,"Ocala, Florida"
In what region of the country of S-Fone is The place of birth of John Phan located?,South Central Coast,South Central Coast
Who is the president of the group Kim Un-yong is a member of?,Thomas Bach,International Olympic Committee
"Along with the Closer performer, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Bart Millard
"During the war in which The Things They Carried is set, when was conscription introduced by the country where the film Grievous Bodily Harm was later released?",1964,1964
The Live Life Loud album's band signed to which label?,Fair Trade Services,Blue Note
Who is the president of the new country who has jointly established a Commission on Truth and Friendship with the birth country of Satyo Husodo?,Francisco Guterres,Xanana Gusmão
Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,Christina Gyllenstierna
What is the record label of the Metalworks Studio founder?,TML Entertainment,Metalworks Institute
Who is the spouse of the current queen of England?,Philip Mountbatten,King Charles III
In which year did Taifa of Francisco Giner de los Rios' birthplace cease to exist?,1065,1915
Who is the president of the new country that jointly established a Commission of Truth and Friendship with the country that broadcasts Dahsyat?,Francisco Guterres,Susilo Bambang Yudhoyono
What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling all of its operations in Finland and conducting market research for Swedish operations
How many times did the plague occur in the city where Flora's painter died?,22,3
Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,Keturah
What is the seat of the county sharing a border with the county in which Valley New School is located?,Green Bay,Appleton
In what region of the country of S-Fone is The place of birth of John Phan located?,South Central Coast,South Central Coast
What is the highest city in the state where Dell ranks sixth by revenue?,Fort Davis,Fort Davis
"Along with the Closer performer, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Bart Millard
Who played the girlfriend of who plays marty mcfly's daughter in back to the future 2?,Claudia Wells,Elisabeth Shue played the girlfriend of Marty McFly's daughter in Back to the Future 2.
The Live Life Loud album's band signed to which label?,Fair Trade Services,Blue Note
"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,Job 19:20
Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,Christina Gyllenstierna
What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Appleton
What is the record label of the Metalworks Studio founder?,TML Entertainment,Metalworks Institute
How many times did plague occur in the place where Venus with a Mirror's creator died?,22,3
Who is the president of the new country that jointly established a Commission of Truth and Friendship with the country that broadcasts Dahsyat?,Francisco Guterres,Susilo Bambang Yudhoyono
What is the source of the river Orlam clans crossed to migrate to Namibia?,Thaba Putsoa,Cape Colony
How many times did the plague occur in the city where Flora's painter died?,22,3
What is the seat of the county sharing a border with the county in which Valley New School is located?,Green Bay,Appleton
"Why was Common Sense, by the same author as Rights of Man, an important work?",crystallized the rebellious demand for independence from Great Britain,"Common Sense was an important work because it crystallized sentiment for independence in 1776, was widely read and disseminated, and significantly contributed to spreading the idea of republicanism, bolstering enthusiasm for separation from Britain"
What is the highest city in the state where Dell ranks sixth by revenue?,Fort Davis,Fort Davis
In which county was Larkin I. Smith born?,Pearl River County,Pearl River County
Who played the girlfriend of who plays marty mcfly's daughter in back to the future 2?,Claudia Wells,Elisabeth Shue played the girlfriend of Marty McFly's daughter in Back to the Future 2.
What movie did the person who acted in the comedy film Crime School win his only Oscar for?,The African Queen,The African Queen
"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,Job 19:20
with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen
What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Appleton
The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Manchester City
How many times did plague occur in the place where Venus with a Mirror's creator died?,22,3
Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Golestan Province, Iran."
What is the source of the river Orlam clans crossed to migrate to Namibia?,Thaba Putsoa,Cape Colony
Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,John D. Loudermilk
"Why was Common Sense, by the same author as Rights of Man, an important work?",crystallized the rebellious demand for independence from Great Britain,"Common Sense was an important work because it crystallized sentiment for independence in 1776, was widely read and disseminated, and significantly contributed to spreading the idea of republicanism, bolstering enthusiasm for separation from Britain"
What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,National Institute of Dramatic Art (NIDA)
In which county was Larkin I. Smith born?,Pearl River County,Pearl River County
Who led the muslim forces to retake the proposed embassy destination?,Abu Ubaidah,Abu Ubayda
What movie did the person who acted in the comedy film Crime School win his only Oscar for?,The African Queen,The African Queen
Which is the body of water near George Mills' place of birth?,River Thames,River Ravensbourne
with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,1946
The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Manchester City
Who does the Nothing Suits Me Like a Suit artist play in Batman Under the Red Hood?,Nightwing / Dick Grayson,no one
Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Golestan Province, Iran."
When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,1989
Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,John D. Loudermilk
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs
What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,National Institute of Dramatic Art (NIDA)
Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Joey Lawrence
Who led the muslim forces to retake the proposed embassy destination?,Abu Ubaidah,Abu Ubayda
Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,Matthew Lawrence
Which is the body of water near George Mills' place of birth?,River Thames,River Ravensbourne
When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,20 March 2005
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,1946
Who started the foundation that developed the Free Software Directory?,Richard Stallman,Free Software Foundation
Who does the Nothing Suits Me Like a Suit artist play in Batman Under the Red Hood?,Nightwing / Dick Grayson,no one
What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,Egyptian
When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,1989
Where was the president born on the fourth of July born?,Plymouth Notch,"Answer: La Rioja, Argentina"
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs
Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Joey Lawrence
Who play's Marty's girlfriend in back to the future?,Claudia Wells,Claudia Wells and Elisabeth Shue.
What is the record label for the band which performed Pythons?,Kanine Records,Sire Records
Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,Matthew Lawrence
Who is the employer of the person Mach's principle was named after?,Charles University,"The employer of the person Mach's principle was named after is the Royal Aircraft Establishment, Farnborough."
When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,20 March 2005
What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,12 to 13 years
Who started the foundation that developed the Free Software Directory?,Richard Stallman,Free Software Foundation
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,José Ramos-Horta
What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,Egyptian
What is the capital of the country it is about?,Aden,Georgetown
Where was the president born on the fourth of July born?,Plymouth Notch,"Answer: La Rioja, Argentina"
The league playing in the Thursday night football game is a type of what?,sports league,professional sports league
Who play's Marty's girlfriend in back to the future?,Claudia Wells,Claudia Wells and Elisabeth Shue.
What is the record label for the band which performed Pythons?,Kanine Records,Sire Records
A participant of the Battle of Brechin is an instance of?,Scottish clan,"<think>
Okay, let's tackle this question. The user is asking, ""A participant of the Battle of Brechin is an instance of?"" and they want the answer based on the provided passages.

First, I need to recall what the Battle"
Who is the employer of the person Mach's principle was named after?,Charles University,"The employer of the person Mach's principle was named after is the Royal Aircraft Establishment, Farnborough."
What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,fleur-de-lis
What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,12 to 13 years
What mythology is the city where Eutychides was born in a part of?,Greek mythology,Greek mythology
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,José Ramos-Horta
What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,College of Charleston
What is the capital of the country it is about?,Aden,Georgetown
"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,Answer: Lempira
The league playing in the Thursday night football game is a type of what?,sports league,professional sports league
What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,"Clatskanie, Oregon"
A participant of the Battle of Brechin is an instance of?,Scottish clan,"<think>
Okay, let's tackle this question. The user is asking, ""A participant of the Battle of Brechin is an instance of?"" and they want the answer based on the provided passages.

First, I need to recall what the Battle"
What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,Manhattan Project
What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,fleur-de-lis
What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,the legendary Bavarian prophet Mühlhiasl
What mythology is the city where Eutychides was born in a part of?,Greek mythology,Greek mythology
What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,College of Charleston
Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,"1. The person with the biggest net worth in 2017 was Bill Gates, who was named the richest man in the world by Forbes' annual list of the world's billionaires for the fourth consecutive year.
2"
"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,Answer: Lempira
"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,Tom Hanks
What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,"Clatskanie, Oregon"
How many times did plague occur in the place where Bajazet's composer was born?,22,3
What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,Manhattan Project
What year did the company that published Starship Command end?,1986,1999
What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,the legendary Bavarian prophet Mühlhiasl
Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,Johanne Luise Pätges
Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,"1. The person with the biggest net worth in 2017 was Bill Gates, who was named the richest man in the world by Forbes' annual list of the world's billionaires for the fourth consecutive year.
2"
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,Meg Griffin
"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,Tom Hanks
What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,JMS
How many times did plague occur in the place where Bajazet's composer was born?,22,3
When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,1998–99 season
What year did the company that published Starship Command end?,1986,1999
Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,"<think>
Okay, let's see. The question is asking about the spouse of the person who plays Batman in The Lego Batman Movie. 

First, I need to figure out who voices Batman in that movie. From the provided passages, specifically Passage"
Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,Johanne Luise Pätges
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,Meg Griffin
By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,"The Bâton à feu originated in Western Europe. According to the provided information, the Black Death reduced the population of Europe by an estimated one-third to one-half during the five-year period of 1347 to"
What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,JMS
When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769",1769
When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,1998–99 season
What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,Casa Loma
Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,Min Zhou
Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,"<think>
Okay, let's see. The question is asking about the spouse of the person who plays Batman in The Lego Batman Movie. 

First, I need to figure out who voices Batman in that movie. From the provided passages, specifically Passage"
Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,Peggy Lipton
By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,"The Bâton à feu originated in Western Europe. According to the provided information, the Black Death reduced the population of Europe by an estimated one-third to one-half during the five-year period of 1347 to"
Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,Andrew Scheer
When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769",1769
At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,12:00 midnight
What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,Casa Loma
Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,Min Zhou
When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,2008
Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,Peggy Lipton
When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,20 March 2005
Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,Andrew Scheer
In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005
At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,12:00 midnight
What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,Benny Beaver
When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,2008
Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly
When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,20 March 2005
Who was the spouse of the leading lady in Gone With the wind?,Laurence Olivier,Clark Gable
In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005
Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,Lucy Mack Smith
What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,Benny Beaver
Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,Jacek Majchrowski
Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly
What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Rowan County
Who was the spouse of the leading lady in Gone With the wind?,Laurence Olivier,Clark Gable
What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6
Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,Lucy Mack Smith
What watercourse is the river on which the Lostock Dam is located the mouth of?,Hunter River,Paterson River
Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,Jacek Majchrowski
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,"1,335,907","1,362,359"
What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Rowan County
What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,Potes
What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6
Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,Johan Henri Eliza Ferrier
What watercourse is the river on which the Lostock Dam is located the mouth of?,Hunter River,Paterson River
Who is the child of the male star of the 1921 film Money?,Anthony Ainley,Aiden Lucas
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,"1,335,907","1,362,359"
What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,fleur-de-lis
What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,Potes
Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Tanzania
Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,Johan Henri Eliza Ferrier
"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Josh Groban
Who is the child of the male star of the 1921 film Money?,Anthony Ainley,Aiden Lucas
Who is the federal leader of the political party Ken Epp belongs to?,Andrew Scheer,Answer: The federal leader of the political party Ken Epp belongs to is Andrew Scheer.
What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,fleur-de-lis
Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Tanzania
Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,"Cape Verde is located in the central Atlantic Ocean, approximately 570 kilometres (350 mi) off the western coast of the African continent, near Senegal, The Gambia, and Mauritania."
"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Josh Groban
Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Fred O'Bannion,"Ben Affleck played Batman in the Justice League movie. In Dazed and Confused, he did not play a role."
Who is the federal leader of the political party Ken Epp belongs to?,Andrew Scheer,Answer: The federal leader of the political party Ken Epp belongs to is Andrew Scheer.
"In Batman Under the Red Hood, who does the actor of Barney Stinson from How I Met Your Mother play?",Nightwing / Dick Grayson,Tracy McConnell (The Mother)
"What did the singer of ""Moon River"" in the movie Breakfast at Tiffany win a Tony for?",for Best Performance by a Leading Actress in a Play in Ondine,Best Actor
Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,"Cape Verde is located in the central Atlantic Ocean, approximately 570 kilometres (350 mi) off the western coast of the African continent, near Senegal, The Gambia, and Mauritania."
Where is the headquarter of the Radio Television of the country whose co-official language is the same as the one Politika is written in?,Pristina,Belgrade
Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Fred O'Bannion,"Ben Affleck played Batman in the Justice League movie. In Dazed and Confused, he did not play a role."
What is the source of the river of which Kraai River is a tributary?,Thaba Putsoa,Orange River
"In Batman Under the Red Hood, who does the actor of Barney Stinson from How I Met Your Mother play?",Nightwing / Dick Grayson,Tracy McConnell (The Mother)
Who played the girlfriend of Chance's voice actor in Homeward Bound in Back to the Future?,Claudia Wells,Lea Thompson
"What did the singer of ""Moon River"" in the movie Breakfast at Tiffany win a Tony for?",for Best Performance by a Leading Actress in a Play in Ondine,Best Actor
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Mr. Lawrence,Mary Jo Catlett
Where is the headquarter of the Radio Television of the country whose co-official language is the same as the one Politika is written in?,Pristina,Belgrade
What is the source of the river of which Kraai River is a tributary?,Thaba Putsoa,Orange River
Between which years did war with the person for whom Pyrrhic victory is named occur?,323–272 BC,280 BC to 279 BC
Who played the girlfriend of Chance's voice actor in Homeward Bound in Back to the Future?,Claudia Wells,Lea Thompson
MV Miralda's owner announced it was in the process of doing what in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling its interests in four Nigerian oil fields
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Mr. Lawrence,Mary Jo Catlett
When did the Battle at Choo Hoey's birthplace end?,15 February 1942,1942
Between which years did war with the person for whom Pyrrhic victory is named occur?,323–272 BC,280 BC to 279 BC
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,Francisco Guterres,Xanana Gusmão
MV Miralda's owner announced it was in the process of doing what in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling its interests in four Nigerian oil fields
Who wrote the song The Story sung by the performer of Give Up the Ghost?,Phil Hanseroth,Brandi Carlile
When did the Battle at Choo Hoey's birthplace end?,15 February 1942,1942
Where did they film The Beach in the country where Siddhi Savetsila was born?,Ko Phi Phi Leh,"The Beach was filmed in Thailand, the country where Siddhi Savetsila was born."
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,Francisco Guterres,Xanana Gusmão
Who is the author of Growing Up this nationality of the creator MacGruder and Loud?,Min Zhou,Ilyasah Shabazz
Who wrote the song The Story sung by the performer of Give Up the Ghost?,Phil Hanseroth,Brandi Carlile
In which county did Snappy Tomato Pizza form?,Kenton County,Kentucky
Where did they film The Beach in the country where Siddhi Savetsila was born?,Ko Phi Phi Leh,"The Beach was filmed in Thailand, the country where Siddhi Savetsila was born."
What other recognition did the Oscar winner for Best Actor in 2006 receive?,nominated for an Academy Award for Best Supporting Actor,Best Actor in a Leading Role at the 2006 Olivier Awards
Who is the author of Growing Up this nationality of the creator MacGruder and Loud?,Min Zhou,Ilyasah Shabazz
What is the Smile performer's birthday?,1 January 1986,1 January 1986
In which county did Snappy Tomato Pizza form?,Kenton County,Kentucky
What record label does the performer of Emotional Rain belong to?,Attic Records,A&M Records (Canada) and Koch Entertainment (Europe)
What other recognition did the Oscar winner for Best Actor in 2006 receive?,nominated for an Academy Award for Best Supporting Actor,Best Actor in a Leading Role at the 2006 Olivier Awards
When did the majority party in the House of Representatives gain control of the body which approves members of the Cabinet?,January 2015,2014
What is the Smile performer's birthday?,1 January 1986,1 January 1986
What is the manufacturer of the Kentucky Tavern headquarters location saints symbol called?,fleur - de-lis,Sazerac Company
What record label does the performer of Emotional Rain belong to?,Attic Records,A&M Records (Canada) and Koch Entertainment (Europe)
In which county was Zhu Qinan born?,Yongjia County,Zhejiang
When did the majority party in the House of Representatives gain control of the body which approves members of the Cabinet?,January 2015,2014
Who sings Home Alone Tonight with the Rain is a Good Thing singer?,Karen Fairchild,Karen Fairchild
What is the manufacturer of the Kentucky Tavern headquarters location saints symbol called?,fleur - de-lis,Sazerac Company
In which county was Zhu Qinan born?,Yongjia County,Zhejiang
What is the name of the castle in the city where the performer of Never Too Loud was formed?,Casa Loma,"Danko Jones was formed in Toronto, and the castle mentioned in the city is Casa Loma."
Who sings Home Alone Tonight with the Rain is a Good Thing singer?,Karen Fairchild,Karen Fairchild
Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,Lucy Kellaway
What is the name of the castle in the city where the performer of Never Too Loud was formed?,Casa Loma,"Danko Jones was formed in Toronto, and the castle mentioned in the city is Casa Loma."
What city is the star of 'Three Strangers in Rome' from?,La Goulette,Tunis
Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,Lucy Kellaway
