Question,Real Answer,Pred Answer
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,Lesotho
The BBC Footballer of the Year is a member of which team?,Egypt national football team,"The question seems to be based on a misunderstanding or misstatement. The passage provided discusses the ""BBC African Sports Personality of the Year"" award, which has included footballers among its winners but is not specifically a ""BBC Football"
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,"Angers, France"
How many people were in British Colonies where does the london broil cut come from ?,2 million,2 million
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Lorraine Ashbourne
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Clarke County
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,Jay-Z
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,Answer: The administrative territorial entity that includes the place that KTRP is licensed to broadcast to is the United States.
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,"Geena Davis played Thelma in *Thelma & Louise*, and her husband in the film was played by Garry Marshall."
What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia
What province shares a border with the province where Lago District is located?,Cabo Delgado Province,Tatarstan
Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,The Association for Computing Machinery (ACM) published Communications of the organization that Andries van Dam is a member of.
What county shares a border with Cedar Springs?,Bell County,Wolfe County
What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,Australia
Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot
Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth played the monarch at the end of WW2 in The King's Speech.
What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,South Park
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,Thailand
What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,Billie Jean King
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão
"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth
What is the body of water by the area where Athlete was formed?,River Thames,Deptford Creek
What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,"The author of The Happy Journey to Trenton and Camden, Thornton Wilder, received the Pulitzer Prize for Drama."
Where was the designer of the Lap Engine educated?,University of Glasgow,University of Glasgow
Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid
Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,"Roncalli left the place of death of the maker of The Gozzi Altarpiece, Fra Angelico, to take up new roles and appointments within the Vatican and the Catholic Church. After the death of Pope P"
Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,"The award named after the person who argued that colonies were redundant, Adam Smith, is given by the Royal Swedish Academy of Sciences."
"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,Hans Modrow
What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas River
"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,Cameron Richardson
What company is the school where Lawrence Landweber was educated a part of?,City University of New York,City University of New York
What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Białystok
Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,James Meredith
Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Nia Long
What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,"The question is based on incorrect information. ""Permission to Fly"" is an album by Jordan Pruitt, and its co-writer and recording artist is Jordan Pruitt, not Leila Bela. However, based on the provided passage"
What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Cold Crush Records
What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Gotthold Ephraim Lessing
When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010
In what year did Margaret Knox's spouse pass away?,1572,1956
The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Rostov
What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,Qatari Stars League
When was the kingdom that Heptarchy was part of abolished?,918,1974
What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","72,641"
The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County
