source,layer,centered_total_variance,pc1,pc2,pc4,effective_rank,uncentered_pc1
raw,23,56526.39453125,0.634014368057251,0.7756374478340149,0.9009840488433838,3.4784388542175293,0.9816351532936096
raw,24,89572.0390625,0.637846827507019,0.7676743268966675,0.9017848372459412,3.4757206439971924,0.9794679284095764
raw,25,88741.1875,0.6181848645210266,0.7485079765319824,0.8883290886878967,3.6641509532928467,0.9759690761566162
raw,26,89942.03125,0.612856924533844,0.735464334487915,0.8829007148742676,3.7305119037628174,0.9762459993362427
raw,27,66124.140625,0.6108255386352539,0.7323448061943054,0.8743141889572144,3.759852886199951,0.9749881029129028
raw,28,93182.8125,0.5797919631004333,0.7013626098632812,0.8583096265792847,4.02853536605835,0.972959578037262
raw,29,88207.15625,0.5396314263343811,0.6621584892272949,0.8507648706436157,4.345360279083252,0.9655899405479431
raw,30,66154.7890625,0.5325067639350891,0.6605563163757324,0.8567291498184204,4.382800579071045,0.9643287658691406
raw,31,72297.5,0.5066910982131958,0.6318126916885376,0.8505664467811584,4.5680742263793945,0.9603120684623718
raw,32,65239.41015625,0.5150471329689026,0.6462429761886597,0.8544381856918335,4.512230396270752,0.9654424786567688
raw,33,68785.9375,0.49588385224342346,0.6306976079940796,0.8473975658416748,4.660607814788818,0.9631780385971069
raw,34,67742.890625,0.527587890625,0.6587010025978088,0.847944438457489,4.440700531005859,0.9680085182189941
raw,35,76080.4296875,0.5222967863082886,0.6520562767982483,0.8477333188056946,4.485215663909912,0.9688514471054077
raw,36,129121.5390625,0.51731938123703,0.6371433734893799,0.8525863885879517,4.5125412940979,0.9637632966041565
raw,37,123464.2421875,0.5566743612289429,0.6717425584793091,0.862417995929718,4.19544792175293,0.9636520147323608
raw,38,135446.203125,0.5473322868347168,0.6615905165672302,0.8647515177726746,4.255631923675537,0.959499716758728
raw,39,178141.03125,0.5394219756126404,0.6596052050590515,0.8643466830253601,4.309784412384033,0.9567724466323853
raw,40,208795.4375,0.5513565540313721,0.669121265411377,0.8715969324111938,4.209184169769287,0.9558783769607544
raw,41,242508.796875,0.5600731372833252,0.6783801913261414,0.8708349466323853,4.153415679931641,0.9554477334022522
raw,42,320425.375,0.5591817498207092,0.6787548065185547,0.8713687658309937,4.159418106079102,0.9548451900482178
raw,43,414400.9375,0.5712432265281677,0.7007699012756348,0.8813555240631104,4.020412921905518,0.9457904100418091
raw,44,403176.28125,0.5630785226821899,0.7032041549682617,0.874373197555542,4.087076663970947,0.9422728419303894
raw,45,682425.5,0.565052330493927,0.7020829916000366,0.8853297829627991,4.040803909301758,0.9482944011688232
raw,46,604374.75,0.5488832592964172,0.6904858350753784,0.8741002678871155,4.196650505065918,0.9332823157310486
raw,47,699127.75,0.5536080598831177,0.6984659433364868,0.877623975276947,4.140367031097412,0.9415695667266846
raw,48,852965.5625,0.5547420382499695,0.6948474645614624,0.8835984468460083,4.119967460632324,0.9373600482940674
raw,49,917520.4375,0.5377447009086609,0.6782320737838745,0.8699838519096375,4.291832447052002,0.9246765375137329
raw,50,843245.5,0.523906409740448,0.6646729707717896,0.8683595061302185,4.404872894287109,0.9267550110816956
raw,51,682248.4375,0.5040873289108276,0.6455070972442627,0.8573470711708069,4.587442398071289,0.926662266254425
raw,52,744647.5625,0.5097881555557251,0.6508368849754333,0.8612210750579834,4.5324177742004395,0.933407723903656
raw,53,721718.375,0.47766226530075073,0.6194976568222046,0.8413369059562683,4.834813594818115,0.916303277015686
raw,54,652313.5625,0.4653148353099823,0.6072117686271667,0.8328434228897095,4.954103946685791,0.9149971008300781
raw,55,599064.5625,0.45446446537971497,0.5936688780784607,0.8235991597175598,5.0665602684021,0.9019763469696045
raw,56,583794.125,0.4403262436389923,0.5798968076705933,0.811225414276123,5.206730842590332,0.901546835899353
raw,57,645205.875,0.4351709485054016,0.5730239152908325,0.806951105594635,5.2588629722595215,0.901096761226654
raw,58,678590.5,0.4313158094882965,0.5698368549346924,0.8042463660240173,5.296518802642822,0.908650815486908
raw,59,749273.0625,0.42805540561676025,0.5658475160598755,0.7986858487129211,5.3350958824157715,0.9045533537864685
raw,60,639939.25,0.43445223569869995,0.5726768970489502,0.8076478838920593,5.260426044464111,0.9047134518623352
raw,61,525256.1875,0.41712486743927,0.5563132166862488,0.7929895520210266,5.429407596588135,0.8954263925552368
raw,62,575463.5625,0.4251573383808136,0.5653939247131348,0.7979924082756042,5.352055549621582,0.9066940546035767
raw,63,419668.53125,0.4300503432750702,0.5702332854270935,0.8009599447250366,5.308557987213135,0.9169759154319763
preprocess,0,0.0,0.0,0.0,0.0,1.0,1.0
preprocess,1,387.3230285644531,0.443305641412735,0.6034326553344727,0.8096817135810852,5.184311389923096,0.9960599541664124
preprocess,2,2194.1796875,0.5892560482025146,0.7829605340957642,0.9048916101455688,3.6553311347961426,0.993165135383606
preprocess,3,3712.43115234375,0.6835886836051941,0.8557990789413452,0.9352731108665466,2.9054906368255615,0.9922186732292175
preprocess,4,4456.0693359375,0.6604552268981934,0.8143860101699829,0.9152311682701111,3.203209400177002,0.9891761541366577
preprocess,5,5543.3271484375,0.6504075527191162,0.8130705952644348,0.9096990823745728,3.2609121799468994,0.987064778804779
preprocess,6,13566.6796875,0.6996281147003174,0.8313479423522949,0.9178068041801453,2.9519948959350586,0.9861834645271301
preprocess,7,7238.53662109375,0.6774245500564575,0.7962806224822998,0.894267737865448,3.2034943103790283,0.9837425351142883
preprocess,8,6424.578125,0.601391077041626,0.733549952507019,0.8646794557571411,3.844118356704712,0.9851875305175781
preprocess,9,6145.88525390625,0.6377776861190796,0.7760742902755737,0.8856728076934814,3.488535165786743,0.9855009913444519
preprocess,10,7964.28076171875,0.6294775605201721,0.7651818990707397,0.8758251667022705,3.584146499633789,0.9837903380393982
preprocess,11,8268.591796875,0.6567074656486511,0.8003643751144409,0.9005977511405945,3.2897987365722656,0.9841336011886597
preprocess,12,10640.8349609375,0.6356328129768372,0.7932012677192688,0.8997790813446045,3.4183812141418457,0.9851216673851013
preprocess,13,12576.7734375,0.6870273947715759,0.8075760006904602,0.9057868123054504,3.1065590381622314,0.9770960211753845
preprocess,14,11093.3837890625,0.6614528894424438,0.7813214063644409,0.895512580871582,3.333251953125,0.9757570028305054
preprocess,15,13687.078125,0.6571992039680481,0.7827396988868713,0.8975359201431274,3.3495545387268066,0.9759097099304199
preprocess,16,16298.611328125,0.6382124423980713,0.7746152877807617,0.8926242589950562,3.481441020965576,0.9729593992233276
preprocess,17,17308.515625,0.6224582195281982,0.7587724924087524,0.8905957937240601,3.609773874282837,0.9715099930763245
preprocess,18,26304.70703125,0.5808970928192139,0.7396126389503479,0.8793364763259888,3.9115848541259766,0.9733990430831909
preprocess,19,29936.451171875,0.6218945980072021,0.7650381326675415,0.8944405913352966,3.5878963470458984,0.9697079658508301
preprocess,20,31511.197265625,0.6509900689125061,0.7938615679740906,0.9115219712257385,3.319532632827759,0.9714578986167908
preprocess,21,47906.0546875,0.6108408570289612,0.7503297328948975,0.8967770338058472,3.6747896671295166,0.9694702625274658
preprocess,22,44439.578125,0.6391749382019043,0.7699068784713745,0.895361065864563,3.479640007019043,0.9651449918746948
preprocess,23,56522.44140625,0.634036660194397,0.7756575345993042,0.9010039567947388,3.4782161712646484,0.9663714170455933
preprocess,24,89567.234375,0.6378715634346008,0.7677052021026611,0.9018036127090454,3.4754600524902344,0.9604587554931641
preprocess,25,88739.3515625,0.6182045340538025,0.7485238313674927,0.888343334197998,3.6639583110809326,0.9571914076805115
preprocess,26,89937.9375,0.6128596067428589,0.735474169254303,0.8829137086868286,3.730448007583618,0.9557723999023438
preprocess,27,66123.6171875,0.6108409762382507,0.7323583960533142,0.8743252754211426,3.7597084045410156,0.9541926383972168
preprocess,28,93180.8515625,0.5798121690750122,0.7013760805130005,0.858311653137207,4.028387546539307,0.9509603977203369
preprocess,29,88201.2421875,0.5396429896354675,0.6621620655059814,0.8507760763168335,4.345236778259277,0.9388158917427063
preprocess,30,66152.3203125,0.532508373260498,0.6605567336082458,0.8567299842834473,4.382795810699463,0.9380195140838623
preprocess,31,72294.4609375,0.5066834688186646,0.6318063735961914,0.8505747318267822,4.568089008331299,0.9331519603729248
preprocess,32,65236.93359375,0.5150402188301086,0.646233856678009,0.8544278144836426,4.512335300445557,0.9438730478286743
preprocess,33,68784.8046875,0.4959093928337097,0.6307089924812317,0.847394585609436,4.660428524017334,0.9419345259666443
preprocess,34,67742.0,0.5275740027427673,0.6586786508560181,0.8479379415512085,4.44084358215332,0.9492998123168945
preprocess,35,76078.7890625,0.5223088264465332,0.6520813703536987,0.8477365970611572,4.485096454620361,0.9495856165885925
preprocess,36,129116.0390625,0.5173441171646118,0.6371619701385498,0.8525840044021606,4.512360572814941,0.9401529431343079
preprocess,37,123460.1875,0.5566872954368591,0.6717557907104492,0.8624259233474731,4.195291042327881,0.9396241903305054
preprocess,38,135447.203125,0.5473342537879944,0.6616049408912659,0.8647565841674805,4.255563259124756,0.9349037408828735
preprocess,39,178131.921875,0.5394464731216431,0.6596115231513977,0.8643503785133362,4.3096022605896,0.9315659999847412
preprocess,40,208785.125,0.5513758659362793,0.6691384315490723,0.8715999722480774,4.209027290344238,0.9323937296867371
preprocess,41,242514.578125,0.560064435005188,0.6783862113952637,0.8708420991897583,4.153436660766602,0.9320002794265747
preprocess,42,320419.59375,0.5591825842857361,0.6787476539611816,0.8713713884353638,4.159389972686768,0.934231698513031
preprocess,43,414385.34375,0.571243941783905,0.7007714509963989,0.8813546299934387,4.020374774932861,0.9257294535636902
preprocess,44,403176.8125,0.563086986541748,0.70320725440979,0.874373733997345,4.086996078491211,0.9196633696556091
preprocess,45,682423.5,0.5650654435157776,0.702095627784729,0.8853389024734497,4.040646553039551,0.9228610992431641
preprocess,46,604363.9375,0.5488898754119873,0.6904906034469604,0.8741066455841064,4.1965556144714355,0.9063367247581482
preprocess,47,699119.125,0.5536048412322998,0.6984643340110779,0.8776305913925171,4.14036226272583,0.9165366291999817
preprocess,48,852954.875,0.5547384023666382,0.6948463916778564,0.8835987448692322,4.11998176574707,0.9117876291275024
preprocess,49,917514.375,0.5377422571182251,0.6782317757606506,0.8699885010719299,4.291805744171143,0.8965964913368225
preprocess,50,843242.5625,0.5238987803459167,0.6646695733070374,0.8683643341064453,4.40487813949585,0.8981114029884338
preprocess,51,682230.0,0.5040903687477112,0.6455162167549133,0.8573532104492188,4.587374687194824,0.896120548248291
preprocess,52,744621.0625,0.5097861289978027,0.6508404612541199,0.861229419708252,4.532374858856201,0.9066228270530701
preprocess,53,721701.625,0.47766947746276855,0.6195083856582642,0.8413459062576294,4.834707260131836,0.8861591815948486
preprocess,54,652315.375,0.46531131863594055,0.6072092056274414,0.8328422904014587,4.954097270965576,0.8832200169563293
preprocess,55,599047.0,0.4544767439365387,0.5936848521232605,0.8236135840415955,5.06640100479126,0.868733823299408
preprocess,56,583797.375,0.44033268094062805,0.5798973441123962,0.8112252354621887,5.206674098968506,0.8685904741287231
preprocess,57,645218.3125,0.43518227338790894,0.5730301737785339,0.8069486618041992,5.258770942687988,0.8700927495956421
preprocess,58,678584.75,0.4313158392906189,0.5698415040969849,0.8042455911636353,5.296478748321533,0.8790290355682373
preprocess,59,749285.875,0.42806199193000793,0.5658520460128784,0.79869145154953,5.335015773773193,0.8725043535232544
preprocess,60,639942.0,0.434455007314682,0.5726805329322815,0.8076515197753906,5.260365962982178,0.8749687075614929
preprocess,61,525257.5625,0.4171178340911865,0.5563071370124817,0.7929802536964417,5.429467678070068,0.8634517788887024
preprocess,62,575456.875,0.4251660406589508,0.5654008388519287,0.7979957461357117,5.351953506469727,0.8784440755844116
preprocess,63,419668.1875,0.4300561547279358,0.570238471031189,0.8009559512138367,5.3085036277771,0.8940383195877075
