part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t3,3,preprocess,44,position_r4,0.38693239688472086,0.6108251685240418,0.23634804653452104,0.626892613497576,0.7945091763518403
t3,3,preprocess,44,position_r8,0.38693239688472086,0.6156748698075135,0.2382245530763097,0.6209444546875014,0.7903217608509283
t3,3,preprocess,44,cached_prefix_r4,0.38693239688472086,0.6208609255831247,0.2402312060679447,0.6145317110840658,0.7851015395704577
t3,3,preprocess,44,cached_prefix_r8,0.38693239688472086,0.6020745871356271,0.23296216310376694,0.6375061915254641,0.8001844410601722
t3,3,preprocess,45,mean,0.38676883809831925,0.5626956246964832,0.2176331329668667,0.6833736339474346,0.8324678256653656
t3,3,preprocess,45,oracle_r4,0.38676883809831925,0.46539198569175083,0.17999911756626807,0.7834102996538892,0.8851220135193338
t3,3,preprocess,45,oracle_r8,0.38676883809831925,0.4488484202524691,0.1736005819833136,0.7985350956368629,0.8936088611586855
t3,3,preprocess,45,position_r4,0.38676883809831925,0.5278161005955162,0.20414281995691339,0.721410163952144,0.8534341163438423
t3,3,preprocess,45,position_r8,0.38676883809831925,0.5298182534449,0.2049171902881648,0.7192926183165957,0.852025810991871
t3,3,preprocess,45,cached_prefix_r4,0.38676883809831925,0.5508910496081517,0.21306749117570836,0.696519051461629,0.840872657757538
t3,3,preprocess,45,cached_prefix_r8,0.38676883809831925,0.5488658708621493,0.21228421514517565,0.6987462558027344,0.8422100391135793
t3,3,preprocess,46,mean,0.3662128928241287,0.7223573728429828,0.26453658316166645,0.4781998258993838,0.6960732604896078
t3,3,preprocess,46,oracle_r4,0.3662128928241287,0.5377861365239759,0.19694421677715704,0.7107860713626155,0.8432613025636458
t3,3,preprocess,46,oracle_r8,0.3662128928241287,0.5031269554963671,0.18425157783012128,0.7468632666529567,0.8645603661504038
t3,3,preprocess,46,position_r4,0.3662128928241287,0.6100187681619754,0.22339673776560853,0.6278771024901462,0.792433641703933
t3,3,preprocess,46,position_r8,0.3662128928241287,0.622446142596162,0.2279478025073606,0.6125607995671584,0.7827959838255569
t3,3,preprocess,46,cached_prefix_r4,0.3662128928241287,0.8028992850846672,0.2940320698372808,0.35535273801053024,0.621126717367076
t3,3,preprocess,46,cached_prefix_r8,0.3662128928241287,0.8150341966800909,0.29847603091680597,0.33571925824203896,0.6121862682200626
t3,3,preprocess,47,mean,0.3892342239356687,0.664947600489663,0.25882036323447905,0.5578446886030395,0.7470927617816168
t3,3,preprocess,47,oracle_r4,0.3892342239356687,0.40400246545917234,0.15725158611109774,0.8367820079029102,0.914972276906128
t3,3,preprocess,47,oracle_r8,0.3892342239356687,0.37904965066825685,0.14753909661094528,0.8563213623282724,0.9255441834160675
t3,3,preprocess,47,position_r4,0.3892342239356687,0.5411915565886812,0.21065027552933188,0.7071116990771202,0.8489831537906437
t3,3,preprocess,47,position_r8,0.3892342239356687,0.5539029928565479,0.21559800156016265,0.6931914745045591,0.8396425319810104
t3,3,preprocess,47,cached_prefix_r4,0.3892342239356687,0.5976289410136261,0.23261763705693425,0.6428396488629319,0.8038303964610973
t3,3,preprocess,47,cached_prefix_r8,0.3892342239356687,0.574630405544372,0.22366581995190218,0.6697998970239105,0.8211840634642766
t3,3,preprocess,48,mean,0.33180869354122156,0.48400002884693866,0.16059541724561627,0.7657439720761625,0.8752809600303538
t3,3,preprocess,48,oracle_r4,0.33180869354122156,0.4008841620485878,0.13301685007070926,0.8392918886186016,0.9161375427356367
t3,3,preprocess,48,oracle_r8,0.33180869354122156,0.38845150451798954,0.12889158621823604,0.8491054286377103,0.9214848515832366
t3,3,preprocess,48,position_r4,0.33180869354122156,0.41052744449103534,0.13621657501938678,0.8314672173196599,0.9122272969447104
t3,3,preprocess,48,position_r8,0.33180869354122156,0.40853334401492597,0.135554915145619,0.8331005068279822,0.9129568579105285
t3,3,preprocess,48,cached_prefix_r4,0.33180869354122156,0.46993623567595316,0.1559289284073176,0.779159934398715,0.8830424136123604
t3,3,preprocess,48,cached_prefix_r8,0.33180869354122156,0.46726792379550725,0.15504355932830632,0.781660687391836,0.8844634508062732
t3,3,preprocess,49,mean,0.3765204781194794,0.682846610030884,0.25710573209109416,0.5337205071693298,0.730936176778388
t3,3,preprocess,49,oracle_r4,0.3765204781194794,0.4219339245227076,0.1588667629961182,0.8219717633368661,0.906676412403105
t3,3,preprocess,49,oracle_r8,0.3765204781194794,0.3977930005260511,0.1497772107506511,0.8417607287324811,0.9176158749443216
t3,3,preprocess,49,position_r4,0.3765204781194794,0.5847056754250324,0.22015366047020635,0.6581192731257567,0.8120839464276428
t3,3,preprocess,49,position_r8,0.3765204781194794,0.5786043122484884,0.21785637228979343,0.6652170498474537,0.8167652467295217
t3,3,preprocess,49,cached_prefix_r4,0.3765204781194794,0.6327980862837613,0.23826143800065339,0.5995665819956093,0.7743183090758988
t3,3,preprocess,49,cached_prefix_r8,0.3765204781194794,0.616572079660449,0.23215201422887402,0.619838870583189,0.7872990194635326
