part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t2,2,raw,43,cached_prefix_r8,0.4143375194295706,0.48479114889314634,0.2008671620737979,0.7649775419548632,0.878640672693589
t2,2,raw,44,mean,0.411853333766642,0.5015463229678605,0.20656352515271428,0.7484512859174186,0.8692520183163169
t2,2,raw,44,oracle_r4,0.411853333766642,0.46173646149426106,0.19016770098802413,0.7867994401267588,0.8874089330911312
t2,2,raw,44,oracle_r8,0.411853333766642,0.44332024799907654,0.1825829220646742,0.8034671577140373,0.8963664938719718
t2,2,raw,44,position_r4,0.411853333766642,0.4935739429579519,0.2032800738675789,0.7563847628329404,0.8699888066179274
t2,2,raw,44,position_r8,0.411853333766642,0.4943923119614589,0.2036171218699245,0.7555762418734036,0.8695786292141351
t2,2,raw,44,cached_prefix_r4,0.411853333766642,0.49540174939350184,0.20403286204154025,0.7545771066978579,0.8714278501536381
t2,2,raw,44,cached_prefix_r8,0.411853333766642,0.4936316779313803,0.2033038522088603,0.75632776654265,0.8723403456413791
t2,2,raw,45,mean,0.3976268758955834,0.5519537194406156,0.2194716331001193,0.6953470915956702,0.834148399567433
t2,2,raw,45,oracle_r4,0.3976268758955834,0.5238717071947601,0.20830547030193822,0.7255584344008477,0.8521647500529212
t2,2,raw,45,oracle_r8,0.3976268758955834,0.5000500127462744,0.1988333243598477,0.7499499847524509,0.8661082917570361
t2,2,raw,45,position_r4,0.3976268758955834,0.5746587451118456,0.2284997615248995,0.6697673266664789,0.8203967766357666
t2,2,raw,45,position_r8,0.3976268758955834,0.5791977721897019,0.23030460068147296,0.6645299406904862,0.8171755683474541
t2,2,raw,45,cached_prefix_r4,0.3976268758955834,0.5567541663704783,0.22138041981574313,0.6900247982291138,0.8306792825329676
t2,2,raw,45,cached_prefix_r8,0.3976268758955834,0.5548395706344712,0.22061912509463164,0.6921530508581557,0.8320018572108366
t2,2,raw,46,mean,0.41041605979682805,0.554596863195706,0.22761545936846211,0.6924223193334834,0.8333858169326814
t2,2,raw,46,oracle_r4,0.41041605979682805,0.5171777573785834,0.2122580573978781,0.7325271672728592,0.8570517102343119
t2,2,raw,46,oracle_r8,0.41041605979682805,0.46032873898753174,0.18892630726650528,0.7880974520621489,0.8878731254054829
t2,2,raw,46,position_r4,0.41041605979682805,0.5358858030489897,0.21993613978842538,0.7128264060905394,0.8443242995419843
t2,2,raw,46,position_r8,0.41041605979682805,0.5357200892074327,0.21986812816651977,0.7130039860195803,0.8443960813707633
t2,2,raw,46,cached_prefix_r4,0.41041605979682805,0.5522841494948989,0.22666628452393875,0.6949822182166963,0.8348563465875718
t2,2,raw,46,cached_prefix_r8,0.41041605979682805,0.5435636632882315,0.2230872569354857,0.7045385439526781,0.8408276172206981
t2,2,raw,47,mean,0.4016127061241261,0.5475836969075485,0.2199165703444938,0.700152094881062,0.8373885527861042
t2,2,raw,47,oracle_r4,0.4016127061241261,0.49415608520438314,0.19845936262663655,0.7558097634554783,0.8693818037637371
t2,2,raw,47,oracle_r8,0.4016127061241261,0.48561581790930863,0.1950294827672383,0.7641772773962732,0.8741929884768841
t2,2,raw,47,position_r4,0.4016127061241261,0.5477572459901326,0.21998626986119577,0.6999619994653052,0.8376115936920818
t2,2,raw,47,position_r8,0.4016127061241261,0.5444801468745105,0.2186701452171338,0.7035413696595114,0.8395634399504545
t2,2,raw,47,cached_prefix_r4,0.4016127061241261,0.54476359896422,0.21878398317793857,0.7032326212435505,0.8392810817716231
t2,2,raw,47,cached_prefix_r8,0.4016127061241261,0.5435891365976586,0.2183123041686629,0.704510850573012,0.8399547744144868
t2,2,raw,48,mean,0.40766759730040375,0.5283788112302212,0.2154029204386679,0.7208158318429383,0.8510039003280505
t2,2,raw,48,oracle_r4,0.40766759730040375,0.49691472345365834,0.2025760313735475,0.7530757576149743,0.8679966705397908
t2,2,raw,48,oracle_r8,0.40766759730040375,0.4661944505394382,0.1900523715261947,0.7826627342862313,0.8849557453360611
t2,2,raw,48,position_r4,0.40766759730040375,0.5290005434377456,0.21565638051387365,0.7201584250425698,0.848666945134628
t2,2,raw,48,position_r8,0.40766759730040375,0.5295595668612395,0.21588427624976406,0.7195666651457364,0.8483336415460528
t2,2,raw,48,cached_prefix_r4,0.40766759730040375,0.5299420958792185,0.2160402209354212,0.7191613750151413,0.8489979830183119
t2,2,raw,48,cached_prefix_r8,0.40766759730040375,0.5293052726384917,0.21578060873496904,0.719835928357092,0.8492939449341066
t2,2,raw,49,mean,0.40734135081355044,0.5484529898041987,0.22340758172457267,0.6991993179748355,0.8373348411992689
t2,2,raw,49,oracle_r4,0.40734135081355044,0.5224108786999831,0.212799553009345,0.7270868738159115,0.8537953762337719
t2,2,raw,49,oracle_r8,0.40734135081355044,0.49871080150788005,0.20314553155152829,0.7512875364593679,0.8667784257991644
t2,2,raw,49,position_r4,0.40734135081355044,0.5679872301376724,0.23136468556912643,0.6773905064005348,0.8245684233008748
t2,2,raw,49,position_r8,0.40734135081355044,0.5729246988173475,0.23337592073070487,0.6717572894850516,0.8210757031330654
t2,2,raw,49,cached_prefix_r4,0.40734135081355044,0.5498658771980871,0.22398310918414663,0.6976475170931782,0.8354123637368683
t2,2,raw,49,cached_prefix_r8,0.40734135081355044,0.5513646812073307,0.22459363403387667,0.6959969883171386,0.8343523497266814
