part,target,source,context_index,method,original_gap,final_kv_error,remaining_delta,explained_delta_energy
strict_t2,2,preprocess,44,prefix_v,0.4005273938644434,0.26845819921946795,0.6702617681883859,0.5507491621049784
strict_t2,2,preprocess,44,prefix_v_position,0.4005273938644434,0.268406277582914,0.67013213501635,0.5509229216184284
strict_t2,2,preprocess,44,oracle_r8,0.4005273938644434,0.21896964865486163,0.5467033017196593,0.7011154998888232
strict_t2,2,preprocess,45,mean,0.39311881118500175,0.25066747485109125,0.6376379550382978,0.5934178382945777
strict_t2,2,preprocess,45,position,0.39311881118500175,0.24475821103651013,0.6226062047214701,0.6123615138423268
strict_t2,2,preprocess,45,prefix_v,0.39311881118500175,0.2623172598467111,0.6672722148705944,0.5547477912616914
strict_t2,2,preprocess,45,prefix_v_position,0.39311881118500175,0.2442036135874665,0.6211954417834873,0.614116223107418
strict_t2,2,preprocess,45,oracle_r8,0.39311881118500175,0.22114593128518184,0.5625422264036878,0.6835462435127821
strict_t2,2,preprocess,46,mean,0.4038539927766538,0.2374751244747094,0.5880222276421615,0.6542298597987499
strict_t2,2,preprocess,46,position,0.4038539927766538,0.23229055648531513,0.5751844989527698,0.6691627921644512
strict_t2,2,preprocess,46,prefix_v,0.4038539927766538,0.24792432085434846,0.6138959259750584,0.6231317920712256
strict_t2,2,preprocess,46,prefix_v_position,0.4038539927766538,0.2438050277000753,0.6036959694859536,0.6355511764264146
strict_t2,2,preprocess,46,oracle_r8,0.4038539927766538,0.19883630770885954,0.492347014676721,0.7575944171389207
strict_t2,2,preprocess,47,mean,0.391054533195799,0.24944336957087407,0.6378736170946753,0.5931172486145555
strict_t2,2,preprocess,47,position,0.391054533195799,0.24112853674211449,0.6166110255046773,0.6197908432260701
strict_t2,2,preprocess,47,prefix_v,0.391054533195799,0.2570610486760744,0.6573534554766693,0.5678864345728825
strict_t2,2,preprocess,47,prefix_v_position,0.391054533195799,0.2450268478278516,0.6265797402357893,0.6073978291260508
strict_t2,2,preprocess,47,oracle_r8,0.391054533195799,0.2167751636889812,0.5543348696598359,0.6927128522792128
strict_t2,2,preprocess,48,mean,0.388019959394978,0.2638002776866858,0.6798626495864224,0.5377867776973294
strict_t2,2,preprocess,48,position,0.388019959394978,0.25524264326929996,0.6578080253069669,0.5672886018417488
strict_t2,2,preprocess,48,prefix_v,0.388019959394978,0.2726920497439926,0.7027784090519182,0.5061025077704547
strict_t2,2,preprocess,48,prefix_v_position,0.388019959394978,0.2551169283644765,0.6574840344869599,0.5677147443947501
strict_t2,2,preprocess,48,oracle_r8,0.388019959394978,0.23367756516416838,0.6022307860877343,0.6373180802881495
strict_t2,2,preprocess,49,mean,0.39290335425179024,0.2564736618458185,0.6527652642065728,0.5738975098453232
strict_t2,2,preprocess,49,position,0.39290335425179024,0.2518175089304435,0.6409146325818016,0.5892284337425343
strict_t2,2,preprocess,49,prefix_v,0.39290335425179024,0.264424710753858,0.6730019173733057,0.5470684192118542
strict_t2,2,preprocess,49,prefix_v_position,0.39290335425179024,0.2554778564729081,0.6502307850219734,0.5771999262097082
strict_t2,2,preprocess,49,oracle_r8,0.39290335425179024,0.22785643910856349,0.579929992052302,0.663681204318217
