example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
1,8,raw,v,32,0.3541282862822405,0.7389615419532983,0.26168718448040357,0.45393583951400374
1,8,raw,v,64,0.3541282862822405,0.5791655935866182,0.2050989191304657,0.6645672152054601
1,9,raw,v,1,0.37433926156704794,0.9578600703839318,0.35856463143208167,0.08250408556408906
1,9,raw,v,2,0.37433926156704794,0.9397551675880553,0.35178725548873,0.11686022499154614
1,9,raw,v,4,0.37433926156704794,0.920554216117662,0.3445995854939183,0.15257993518799684
1,9,raw,v,8,0.37433926156704794,0.8921657827770132,0.33397268032013444,0.20404021604187939
1,9,raw,v,16,0.37433926156704794,0.8430098418427794,0.31557168168917993,0.2893344065562121
1,9,raw,v,32,0.37433926156704794,0.7555234952940142,0.2828221073249163,0.4291842480587157
1,9,raw,v,64,0.37433926156704794,0.5876329611092891,0.2199740887341091,0.6546875030179288
1,10,raw,v,1,0.5017661049044614,0.9687353386926039,0.486078557579092,0.06155184356812615
1,10,raw,v,2,0.5017661049044614,0.9428737959577443,0.47310211201420127,0.11098900489623398
1,10,raw,v,4,0.5017661049044614,0.9142681365132699,0.4587487616965239,0.16411377455655285
1,10,raw,v,8,0.5017661049044614,0.8661137096795638,0.43458650251026826,0.24984704190510432
1,10,raw,v,16,0.5017661049044614,0.8066569401105252,0.40475311083340965,0.3493045809715245
1,10,raw,v,32,0.5017661049044614,0.718232408919681,0.3603846782397767,0.48414220677743214
1,10,raw,v,64,0.5017661049044614,0.5535395196686872,0.2777473686948437,0.693594000164959
2,4,raw,v,1,0.38533134431962385,0.9608136419523391,0.3702316122941286,0.07683714543828224
2,4,raw,v,2,0.38533134431962385,0.9429568927283418,0.3633508471104673,0.11083229845611042
2,4,raw,v,4,0.38533134431962385,0.9221589275904202,0.3553367392447593,0.14962291226528623
2,4,raw,v,8,0.38533134431962385,0.8907501468711154,0.3432339515467493,0.20656417584908637
2,4,raw,v,16,0.38533134431962385,0.8388756962545041,0.3232450997548085,0.29628756623352104
2,4,raw,v,32,0.38533134431962385,0.7543821820074925,0.29068710032371825,0.4309075234696145
2,4,raw,v,64,0.38533134431962385,0.5913721981583497,0.22787424410960788,0.6502789232453615
2,5,raw,v,1,0.23567812899116483,0.9570942026915243,0.22556617095862916,0.08397068717427525
2,5,raw,v,2,0.23567812899116483,0.9392659809432727,0.22136444901376162,0.11777941704267159
2,5,raw,v,4,0.23567812899116483,0.9144632042818256,0.215518977016406,0.1637570480146162
2,5,raw,v,8,0.23567812899116483,0.8730067015605032,0.20574858602052762,0.23785929903045056
2,5,raw,v,16,0.23567812899116483,0.822259006292217,0.19378846414908416,0.32389012657133576
2,5,raw,v,32,0.23567812899116483,0.7386345458939854,0.17408000778453317,0.45441900761198606
2,5,raw,v,64,0.23567812899116483,0.5754175662317585,0.13561333539815054,0.6688946244719197
2,6,raw,v,1,0.38898210832785823,0.96493469512735,0.3753423321093357,0.06890103413948823
2,6,raw,v,2,0.38898210832785823,0.9488680576928046,0.369092697606307,0.09964940909028441
2,6,raw,v,4,0.38898210832785823,0.9255232358015723,0.36001197956851705,0.1434067399913873
2,6,raw,v,8,0.38898210832785823,0.8853708157045709,0.3443934065447196,0.21611851869862275
2,6,raw,v,16,0.38898210832785823,0.8342091267276472,0.3244924249008617,0.3040951328842961
2,6,raw,v,32,0.38898210832785823,0.7510667912175591,0.2921515439428455,0.43589867513015945
2,6,raw,v,64,0.38898210832785823,0.5863564128727392,0.2280821537107982,0.6561861570830139
2,7,raw,v,1,0.3965942482973496,0.9737657983732354,0.38618991482350185,0.0517801699185354
2,7,raw,v,2,0.3965942482973496,0.959696438333792,0.380610087554634,0.07898274624943413
2,7,raw,v,4,0.3965942482973496,0.9395509610045817,0.37262050711666456,0.11724399167536703
2,7,raw,v,8,0.3965942482973496,0.8952704632713668,0.3550591164039277,0.19849079759387223
2,7,raw,v,16,0.3965942482973496,0.837864271995304,0.3322921511271837,0.2979834617137793
2,7,raw,v,32,0.3965942482973496,0.7504939437725026,0.297641581482169,0.4367588403607958
2,7,raw,v,64,0.3965942482973496,0.585512441613117,0.23221086665029994,0.6571751807162463
2,8,raw,v,1,0.32536031185185593,0.9544823726010708,0.31055068240658373,0.08896340039383055
2,8,raw,v,2,0.32536031185185593,0.9326851763123118,0.30345873982457694,0.13009836188727186
2,8,raw,v,4,0.32536031185185593,0.9102011159602723,0.29614331893674145,0.17153392850467497
2,8,raw,v,8,0.32536031185185593,0.8786588462239201,0.28588071621880656,0.22795863195244948
2,8,raw,v,16,0.32536031185185593,0.8261271006282913,0.2687889710896904,0.317514013607493
2,8,raw,v,32,0.32536031185185593,0.7431588010076473,0.24179437925129948,0.447714996484876
2,8,raw,v,64,0.32536031185185593,0.5796152379655135,0.18858379457854715,0.664046175918181
2,9,raw,v,1,0.29324834248599646,0.9746175866265899,0.28580499183594954,0.05012055983816155
2,9,raw,v,2,0.29324834248599646,0.9618642335439672,0.2820650921833318,0.0748171962288765
2,9,raw,v,4,0.29324834248599646,0.9431537863018394,0.2765782845424062,0.11046093538450419
2,9,raw,v,8,0.29324834248599646,0.9034553101135564,0.26493677220097234,0.18376850262761757
2,9,raw,v,16,0.29324834248599646,0.8496159801967385,0.24914847794230877,0.2781526861943354
2,9,raw,v,32,0.29324834248599646,0.7617712492803714,0.22338815620495578,0.41970456376982224
2,9,raw,v,64,0.29324834248599646,0.5950362623069785,0.17449339764058405,0.6459318465397408
2,10,raw,v,1,0.3203770745959858,0.9764447488984533,0.3128305121566984,0.046555652348636456
2,10,raw,v,2,0.3203770745959858,0.9649408236312655,0.30914491823322593,0.06888920688981481
2,10,raw,v,4,0.3203770745959858,0.9491212759968397,0.30407669784067676,0.0991688034501308
2,10,raw,v,8,0.3203770745959858,0.9165873026844228,0.29365355864586073,0.15986771655769427
2,10,raw,v,16,0.3203770745959858,0.865848725536122,0.2773980817299254,0.2503059844874732
2,10,raw,v,32,0.3203770745959858,0.7790024543964664,0.24957452744263275,0.3931551760442812
2,10,raw,v,64,0.3203770745959858,0.6101102570910908,0.19546533934784846,0.6277654741922432
3,4,raw,v,1,0.2927751313554805,0.9641625033132823,0.2822828035555751,0.0703906672046648
3,4,raw,v,2,0.2927751313554805,0.9427226689469892,0.2760057532327439,0.11127396945346535
3,4,raw,v,4,0.2927751313554805,0.9202684467406288,0.2694317153767916,0.15310598593359037
3,4,raw,v,8,0.2927751313554805,0.8870110454256428,0.25969477533825464,0.21321140529290816
3,4,raw,v,16,0.2927751313554805,0.8323643499806433,0.243695581901202,0.3071695888813011
3,4,raw,v,32,0.2927751313554805,0.7371986120628219,0.21583342048177057,0.4565382063726491
3,4,raw,v,64,0.2927751313554805,0.5580338569106771,0.1633784357578289,0.6885982145413939
3,5,raw,v,1,0.3599949872602702,0.9695804196563234,0.34904409082198556,0.05991380981906791
3,5,raw,v,2,0.3599949872602702,0.9522404612480849,0.34280179271571815,0.09323810396203447
3,5,raw,v,4,0.3599949872602702,0.9279249425743266,0.3340483278805316,0.13895530094843278
3,5,raw,v,8,0.3599949872602702,0.8912212106404934,0.320835168370607,0.20572475370449317
3,5,raw,v,16,0.3599949872602702,0.8354167600884383,0.30074584590505354,0.3020788369633367
3,5,raw,v,32,0.3599949872602702,0.7419214139283146,0.26708798995524524,0.44955261555461046
3,5,raw,v,64,0.3599949872602702,0.5716156424804663,0.20577876593252659,0.6732555572716439
3,6,raw,v,1,0.33836788029100934,0.9697444787985438,0.32813038371497294,0.05959564583974064
3,6,raw,v,2,0.33836788029100934,0.9542359140203813,0.32288278352463023,0.08943382039368741
3,6,raw,v,4,0.33836788029100934,0.9328071629269159,0.3156319824398507,0.12987079679223823
3,6,raw,v,8,0.33836788029100934,0.9018746585921111,0.30516541651599033,0.18662210018936298
3,6,raw,v,16,0.33836788029100934,0.8478464742362347,0.28688401429952054,0.28115635612518586
3,6,raw,v,32,0.33836788029100934,0.7564325322258348,0.2559524725124163,0.42780982419041136
3,6,raw,v,64,0.33836788029100934,0.5880217131664627,0.1989676606492239,0.6542304648447783
3,7,raw,v,1,0.3881122172087426,0.9588935637155206,0.3721583070808234,0.08052313346494888
3,7,raw,v,2,0.3881122172087426,0.9341330432474749,0.3625484465827278,0.12739545751321124
3,7,raw,v,4,0.3881122172087426,0.9065676115114842,0.3518499657533562,0.17813516575836252
3,7,raw,v,8,0.3881122172087426,0.872622596566913,0.3386754907400347,0.23852980396081858
3,7,raw,v,16,0.3881122172087426,0.8135490652925921,0.31574833153880805,0.3381379183615497
3,7,raw,v,32,0.3881122172087426,0.710700613928021,0.2758315910432188,0.49490463736233414
3,7,raw,v,64,0.3881122172087426,0.537457612725086,0.20859386573045083,0.7111393145238516
3,8,raw,v,1,0.3759776840691734,0.975179174435243,0.3666456075566512,0.04902557774779781
3,8,raw,v,2,0.3759776840691734,0.9558223797310137,0.3593678847127526,0.08640357840534196
3,8,raw,v,4,0.3759776840691734,0.9305141947773393,0.34985257194587577,0.13414333331787986
3,8,raw,v,8,0.3759776840691734,0.8956965881204177,0.33676192883017503,0.19772762202944272
3,8,raw,v,16,0.3759776840691734,0.8407424072606691,0.3161003831806082,0.2931522046335353
3,8,raw,v,32,0.3759776840691734,0.7463538263838414,0.2806123831399627,0.44295596584219865
3,8,raw,v,64,0.3759776840691734,0.5759305120178859,0.21653702009325798,0.6683040453268159
3,9,raw,v,1,0.38225725717475195,0.9660869747801321,0.369293757171707,0.0666759571601725
3,9,raw,v,2,0.38225725717475195,0.9472316851481926,0.3620861858737663,0.10275213465131539
3,9,raw,v,4,0.38225725717475195,0.926539861931048,0.3541765862848357,0.1415238842527946
3,9,raw,v,8,0.38225725717475195,0.8959700943268926,0.34249107076800167,0.19723759007185926
3,9,raw,v,16,0.38225725717475195,0.8449942342775281,0.32300517832340764,0.285984744037734
3,9,raw,v,32,0.38225725717475195,0.7565782666127719,0.2892075330334264,0.42758932648921344
3,9,raw,v,64,0.38225725717475195,0.589448649615726,0.22532102404746882,0.6525502894661971
3,10,raw,v,1,0.44324724984470115,0.9730006847449489,0.4312798776102097,0.053269667485860484
3,10,raw,v,2,0.44324724984470115,0.9539920354624762,0.42285434609249123,0.08989919627416143
3,10,raw,v,4,0.44324724984470115,0.9345764857464973,0.4142484570766605,0.126566792289727
3,10,raw,v,8,0.44324724984470115,0.9036147823414638,0.400524767191872,0.18348032513398904
3,10,raw,v,16,0.44324724984470115,0.8526849635486493,0.3779502650768681,0.27292835293803863
3,10,raw,v,32,0.44324724984470115,0.7654239954114685,0.3392720809312766,0.4141261072483442
3,10,raw,v,64,0.44324724984470115,0.5966159672819449,0.2644483867111583,0.6440493875842292
4,4,raw,v,1,0.42139690456002765,0.973455773982797,0.41021124988243657,0.05238385609955354
4,4,raw,v,2,0.42139690456002765,0.9602458118282687,0.4046446127211632,0.07792798086626918
4,4,raw,v,4,0.42139690456002765,0.9396724583386326,0.39597506524421133,0.1170156710398308
4,4,raw,v,8,0.42139690456002765,0.9038552827278594,0.3808818183117486,0.18304562788494128
4,4,raw,v,16,0.42139690456002765,0.8312157202701542,0.35027173154347685,0.3090804263757687
4,4,raw,v,32,0.42139690456002765,0.7277852437253743,0.306686448890338,0.4703286390155975
4,4,raw,v,64,0.42139690456002765,0.5506017852311378,0.2320218879416266,0.696837674100284
4,5,raw,v,1,0.3557504051781769,0.9756501439903874,0.34708793403672694,0.04810679653153638
4,5,raw,v,2,0.3557504051781769,0.9596178668103496,0.34138444493399966,0.07913354969835429
4,5,raw,v,4,0.3557504051781769,0.9304502549202557,0.33100805518601895,0.13426232311883124
4,5,raw,v,8,0.3557504051781769,0.8912298418321692,0.3170553773386767,0.20570936902780668
4,5,raw,v,16,0.3557504051781769,0.8304956128632309,0.2954491507747927,0.3102770370149265
4,5,raw,v,32,0.3557504051781769,0.7333508724598466,0.26088987001535996,0.4621964978623818
4,5,raw,v,64,0.3557504051781769,0.5591882254682675,0.19893143778120193,0.68730852849765
4,6,raw,v,1,0.42466983428647254,0.9654190332650169,0.40998434087366126,0.06796609020964028
4,6,raw,v,2,0.42466983428647254,0.9487860072590103,0.40292079647600787,0.09980511242950518
4,6,raw,v,4,0.42466983428647254,0.9267173012755372,0.39354888276308947,0.14119504351658518
4,6,raw,v,8,0.42466983428647254,0.8942761238175587,0.3797720933079517,0.20027021436984238
4,6,raw,v,16,0.42466983428647254,0.8405696104661473,0.35696455718290354,0.29344272996078946
4,6,raw,v,32,0.42466983428647254,0.7516954268058315,0.31922237233553175,0.4349539853191988
4,6,raw,v,64,0.42466983428647254,0.5817288842848222,0.24704270888889002,0.661591505188736
4,7,raw,v,1,0.4484298364462927,0.9669031027154827,0.4335882002101169,0.06509838995917261
4,7,raw,v,2,0.4484298364462927,0.9503933018565092,0.42618471291116655,0.09675257178628216
4,7,raw,v,4,0.4484298364462927,0.9278149925481761,0.41605992536079694,0.1391593396028279
4,7,raw,v,8,0.4484298364462927,0.8941704154362937,0.40097269314921086,0.2004592681584858
4,7,raw,v,16,0.4484298364462927,0.8413969944510726,0.37730751660809675,0.29205109772870164
4,7,raw,v,32,0.4484298364462927,0.7525638920951806,0.3374721030476273,0.4336475883145534
4,7,raw,v,64,0.4484298364462927,0.5834026503714733,0.2616151550884135,0.6596413475395404
4,8,raw,v,1,0.5219872036422916,0.9658488843931735,0.5041607583054196,0.0671359325164621
4,8,raw,v,2,0.5219872036422916,0.9470981778981428,0.4943731294557612,0.10300504142201794
4,8,raw,v,4,0.5219872036422916,0.9239985137989997,0.4823154003875732,0.14622674649723988
4,8,raw,v,8,0.5219872036422916,0.8892514853510091,0.46417789617312744,0.20923179580102402
4,8,raw,v,16,0.5219872036422916,0.8363492933339806,0.4365636288956111,0.30051985953975136
4,8,raw,v,32,0.5219872036422916,0.7455944466990877,0.3891907602836784,0.44408892105148123
4,8,raw,v,64,0.5219872036422916,0.5778733229678912,0.3016424799154883,0.6660624226020473
4,9,raw,v,1,0.47510650535167975,0.9662875894470135,0.4590895197868693,0.06628829448067985
4,9,raw,v,2,0.47510650535167975,0.9480409369905227,0.45042041650389925,0.10121838179013176
4,9,raw,v,4,0.47510650535167975,0.9230745648599987,0.43855873068965645,0.14793334770852395
4,9,raw,v,8,0.47510650535167975,0.8888102596916578,0.4222795364028225,0.21001632226684785
4,9,raw,v,16,0.47510650535167975,0.8378405669924965,0.39806350382567496,0.29802318430169183
4,9,raw,v,32,0.47510650535167975,0.749039616271308,0.35587359445662436,0.4389396532561316
4,9,raw,v,64,0.47510650535167975,0.5801286048484565,0.2756228741040957,0.6634508018365834
4,10,raw,v,1,0.47615106693081627,0.9730948407028407,0.4633401466255303,0.05308643099751309
4,10,raw,v,2,0.47615106693081627,0.9574169713873585,0.45587511242376155,0.08335274289945804
4,10,raw,v,4,0.47615106693081627,0.937333561431499,0.4463123753456701,0.12140579461414225
4,10,raw,v,8,0.47615106693081627,0.9071056624183467,0.4319193289794806,0.17715931720857248
4,10,raw,v,16,0.47615106693081627,0.8571369871640557,0.40812669094403053,0.2653161852353254
4,10,raw,v,32,0.47615106693081627,0.7673004025263124,0.3653509053193485,0.41125009228295895
4,10,raw,v,64,0.47615106693081627,0.5932795552550556,0.2824906932229349,0.6480193693163634
6,4,raw,v,1,0.35363512007907294,0.9671172336114696,0.34200661903873286,0.06468425645169806
6,4,raw,v,2,0.35363512007907294,0.946411879198537,0.3346844785446357,0.10430455491189394
6,4,raw,v,4,0.35363512007907294,0.92280190792126,0.3263351635169324,0.1484366387368823
6,4,raw,v,8,0.35363512007907294,0.8913989067829438,0.31522995943854065,0.20540798898617274
6,4,raw,v,16,0.35363512007907294,0.8374036273553637,0.29613533231446526,0.2987551648920793
6,4,raw,v,32,0.35363512007907294,0.7454572473129898,0.26361986316734426,0.44429349242854
6,4,raw,v,64,0.35363512007907294,0.5701898713809459,0.20163916363367193,0.6748835105745804
6,5,raw,v,1,0.3892117768777993,0.9614870795012714,0.3742220946577357,0.07554259595211577
6,5,raw,v,2,0.3892117768777993,0.9405595907461552,0.36607686957376684,0.11534765625542487
6,5,raw,v,4,0.3892117768777993,0.9163205528699565,0.3566427505721632,0.16035664438809727
6,5,raw,v,8,0.3892117768777993,0.8823402219097497,0.3434172055802454,0.22147573280025357
6,5,raw,v,16,0.3892117768777993,0.83125075388303,0.32353258294982434,0.30902218416889426
6,5,raw,v,32,0.3892117768777993,0.7483429223636356,0.2912638785270757,0.4399828705482536
6,5,raw,v,64,0.3892117768777993,0.5902067092606734,0.22971540203654536,0.651656040343687
6,6,raw,v,1,0.4914850233729087,0.962015743273357,0.47281633006781204,0.07452570969421046
6,6,raw,v,2,0.4914850233729087,0.9443290904932612,0.46412360511279815,0.10824256884817007
6,6,raw,v,4,0.4914850233729087,0.9207350413513631,0.4525274833188308,0.15224698362770372
6,6,raw,v,8,0.4914850233729087,0.8867619915226235,0.43583023812970373,0.21365317039083065
6,6,raw,v,16,0.4914850233729087,0.8320486414930647,0.40893944601161586,0.30769505818954557
6,6,raw,v,32,0.4914850233729087,0.735983376967725,0.3617248072310546,0.4583284688271836
6,6,raw,v,64,0.4914850233729087,0.5581770591611612,0.2743356649680448,0.6884383706261975
6,7,raw,v,1,0.3530649744393738,0.9696302786469425,0.3423424895461257,0.05981712273105255
6,7,raw,v,2,0.3530649744393738,0.9481023159318959,0.3347417199404059,0.10110199852457558
6,7,raw,v,4,0.3530649744393738,0.9210160709161831,0.3251785155362747,0.15172939711411637
6,7,raw,v,8,0.3530649744393738,0.8826448344879377,0.31163097592752903,0.22093809615176108
6,7,raw,v,16,0.3530649744393738,0.8191522219189843,0.2892139582937825,0.32898963732519104
6,7,raw,v,32,0.3530649744393738,0.7224746213852018,0.25508048373246256,0.4780304214543093
6,7,raw,v,64,0.3530649744393738,0.5506319383129119,0.1944088512259511,0.6968044685097655
6,8,raw,v,1,0.38088844862206256,0.9719666307559267,0.37021086210103804,0.05528086869697202
6,8,raw,v,2,0.38088844862206256,0.9561167138202153,0.3641738118286064,0.08584082955363237
6,8,raw,v,4,0.38088844862206256,0.9362414606608823,0.3566035574867773,0.12345192733957755
6,8,raw,v,8,0.38088844862206256,0.9040110430614169,0.3443273637288757,0.182764034023009
6,8,raw,v,16,0.38088844862206256,0.8533500741080943,0.3250311858585542,0.27179365101971
6,8,raw,v,32,0.38088844862206256,0.7648346506935327,0.2913166835550568,0.4150279570985017
6,8,raw,v,64,0.38088844862206256,0.5940013857444855,0.22624826629557243,0.647162353733631
6,9,raw,v,1,0.43115238958972796,0.9566552884238513,0.4124642136175939,0.08481065913067787
6,9,raw,v,2,0.43115238958972796,0.9337401895950816,0.40258431399988504,0.12812925833494093
6,9,raw,v,4,0.43115238958972796,0.9096052263359438,0.3921784669180475,0.17261833222233658
6,9,raw,v,8,0.43115238958972796,0.8723874199118521,0.37613192074301244,0.23894018957954177
6,9,raw,v,16,0.43115238958972796,0.8140924421040672,0.3509979017601058,0.33725349570903596
6,9,raw,v,32,0.43115238958972796,0.7256550464695,0.31286790730316993,0.4734247535333479
6,9,raw,v,64,0.43115238958972796,0.5614757091569398,0.24208159369960164,0.6847450280267116
6,10,raw,v,1,0.3579879608973984,0.9676078328939245,0.3463919550460467,0.06373508172232312
6,10,raw,v,2,0.3579879608973984,0.9537665976627985,0.34143695946935465,0.09032927718272954
6,10,raw,v,4,0.3579879608973984,0.9349770946261461,0.334710543590988,0.12581783252445067
6,10,raw,v,8,0.3579879608973984,0.9032712647387036,0.32336023820102267,0.18410102229734282
6,10,raw,v,16,0.3579879608973984,0.8535405824132978,0.30555725264131434,0.27146847417356834
6,10,raw,v,32,0.3579879608973984,0.7673740379283367,0.27471066708356817,0.4111370859135597
6,10,raw,v,64,0.3579879608973984,0.5972938043588435,0.21382399107907205,0.6432401112745396
7,4,raw,v,1,0.3695592787236605,0.9776206281949807,0.361288774221109,0.044257907327651225
7,4,raw,v,2,0.3695592787236605,0.9664708379990317,0.3571682657983739,0.06593411929744941
7,4,raw,v,4,0.3695592787236605,0.9490234693403788,0.35072042882125637,0.09935445464115111
