part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t5,5,raw,47,cached_prefix_r8,0.3880119638074411,0.36283800050333664,0.14078548511926495,0.8683485853907407,0.9318524685535476
t5,5,raw,48,mean,0.38690104753843224,0.6018099712677987,0.2328409083025851,0.6378247584826513,0.8023342024869808
t5,5,raw,48,oracle_r4,0.38690104753843224,0.43106567366391624,0.16677976069842917,0.814182384988674,0.9030639065776478
t5,5,raw,48,oracle_r8,0.38690104753843224,0.40496416891011827,0.15668106116685537,0.8360040218989372,0.9143351588345092
t5,5,raw,48,position_r4,0.38690104753843224,0.5694291122504013,0.22031272002855978,0.6757504861217198,0.8252810715467053
t5,5,raw,48,position_r8,0.38690104753843224,0.5610951625289177,0.21708830615118513,0.6851722185866476,0.8295466939627997
t5,5,raw,48,cached_prefix_r4,0.38690104753843224,0.46494099542002365,0.17988615817156858,0.7838298707778375,0.8864212120554067
t5,5,raw,48,cached_prefix_r8,0.38690104753843224,0.45376968623009883,0.17556396694361096,0.7940930718586376,0.8924352855874789
t5,5,raw,49,mean,0.3909780160801683,0.3932726646406019,0.15376096619974391,0.8453366112464806,0.9208211573884832
t5,5,raw,49,oracle_r4,0.3909780160801683,0.38418210787071755,0.15020675834879038,0.8524041079920124,0.9236337496608741
t5,5,raw,49,oracle_r8,0.3909780160801683,0.3418382082145392,0.13365122446812006,0.8831466394046733,0.9397603570558438
t5,5,raw,49,position_r4,0.3909780160801683,0.40409019525525325,0.15799038285834677,0.8367111140985712,0.9177441197699463
t5,5,raw,49,position_r8,0.3909780160801683,0.4038927552547298,0.15791318815864724,0.836870642252743,0.9176576909065092
t5,5,raw,49,cached_prefix_r4,0.3909780160801683,0.4136015712090955,0.16170912175897262,0.8289337402933675,0.9178726521498838
t5,5,raw,49,cached_prefix_r8,0.3909780160801683,0.38571397603189506,0.15080568512334394,0.8512247286936667,0.9262321304699226
