example_id,sub_q_idx,doc_rank,chunk_id,kind,doc_len,full_prompt_len,layer,head,diff_l2,base_l2,relative_l2,energy_share
0,0,0,1,key,50,876,3,1,0.0,128.51881408691406,0.0,0.0
0,0,0,1,key,50,876,3,2,0.0,132.2604522705078,0.0,0.0
0,0,0,1,key,50,876,3,3,0.0,124.07408142089844,0.0,0.0
0,0,0,1,key,50,876,3,4,0.0,139.19859313964844,0.0,0.0
0,0,0,1,key,50,876,3,5,0.0,119.02632141113281,0.0,0.0
0,0,0,1,key,50,876,3,6,0.0,127.3223876953125,0.0,0.0
0,0,0,1,key,50,876,3,7,0.0,145.45751953125,0.0,0.0
0,0,0,1,key,50,876,4,0,0.0,143.77439880371094,0.0,0.0
0,0,0,1,key,50,876,4,1,0.0,129.73191833496094,0.0,0.0
0,0,0,1,key,50,876,4,2,0.0,139.93338012695312,0.0,0.0
0,0,0,1,key,50,876,4,3,0.0,142.18618774414062,0.0,0.0
0,0,0,1,key,50,876,4,4,0.0,149.80809020996094,0.0,0.0
0,0,0,1,key,50,876,4,5,0.0,128.12330627441406,0.0,0.0
0,0,0,1,key,50,876,4,6,0.0,138.73660278320312,0.0,0.0
0,0,0,1,key,50,876,4,7,0.0,130.25184631347656,0.0,0.0
0,0,0,1,key,50,876,5,0,0.0,181.18038940429688,0.0,0.0
0,0,0,1,key,50,876,5,1,0.0,150.32826232910156,0.0,0.0
0,0,0,1,key,50,876,5,2,0.0,135.86073303222656,0.0,0.0
0,0,0,1,key,50,876,5,3,0.0,179.51358032226562,0.0,0.0
0,0,0,1,key,50,876,5,4,0.0,147.25355529785156,0.0,0.0
0,0,0,1,key,50,876,5,5,0.0,122.7855224609375,0.0,0.0
0,0,0,1,key,50,876,5,6,0.0,127.24658203125,0.0,0.0
0,0,0,1,key,50,876,5,7,0.0,159.57261657714844,0.0,0.0
0,0,0,1,key,50,876,6,0,0.0,191.61410522460938,0.0,0.0
0,0,0,1,key,50,876,6,1,0.0,209.3812255859375,0.0,0.0
0,0,0,1,key,50,876,6,2,0.0,198.8890838623047,0.0,0.0
0,0,0,1,key,50,876,6,3,0.0,178.3971710205078,0.0,0.0
0,0,0,1,key,50,876,6,4,0.0,193.3074951171875,0.0,0.0
0,0,0,1,key,50,876,6,5,0.0,198.0326385498047,0.0,0.0
0,0,0,1,key,50,876,6,6,0.0,202.32530212402344,0.0,0.0
0,0,0,1,key,50,876,6,7,0.0,188.83880615234375,0.0,0.0
0,0,0,1,key,50,876,7,0,0.0,184.61477661132812,0.0,0.0
0,0,0,1,key,50,876,7,1,0.0,196.34628295898438,0.0,0.0
0,0,0,1,key,50,876,7,2,0.0,213.200927734375,0.0,0.0
0,0,0,1,key,50,876,7,3,0.0,185.76373291015625,0.0,0.0
0,0,0,1,key,50,876,7,4,0.0,199.33103942871094,0.0,0.0
0,0,0,1,key,50,876,7,5,0.0,212.17083740234375,0.0,0.0
0,0,0,1,key,50,876,7,6,0.0,204.5158233642578,0.0,0.0
0,0,0,1,key,50,876,7,7,0.0,199.20709228515625,0.0,0.0
0,0,0,1,key,50,876,8,0,0.0,270.8038024902344,0.0,0.0
0,0,0,1,key,50,876,8,1,0.0,336.31451416015625,0.0,0.0
0,0,0,1,key,50,876,8,2,0.0,265.3926086425781,0.0,0.0
0,0,0,1,key,50,876,8,3,0.0,199.3000030517578,0.0,0.0
0,0,0,1,key,50,876,8,4,0.0,303.0717468261719,0.0,0.0
0,0,0,1,key,50,876,8,5,0.0,255.60726928710938,0.0,0.0
0,0,0,1,key,50,876,8,6,0.0,308.7122802734375,0.0,0.0
0,0,0,1,key,50,876,8,7,0.0,215.7566375732422,0.0,0.0
0,0,0,1,key,50,876,9,0,0.0,168.88792419433594,0.0,0.0
0,0,0,1,key,50,876,9,1,0.0,182.69180297851562,0.0,0.0
0,0,0,1,key,50,876,9,2,0.0,181.77069091796875,0.0,0.0
0,0,0,1,key,50,876,9,3,0.0,187.92201232910156,0.0,0.0
0,0,0,1,key,50,876,9,4,0.0,177.1651611328125,0.0,0.0
0,0,0,1,key,50,876,9,5,0.0,199.38311767578125,0.0,0.0
0,0,0,1,key,50,876,9,6,0.0,169.3262176513672,0.0,0.0
0,0,0,1,key,50,876,9,7,0.0,148.9590606689453,0.0,0.0
0,0,0,1,key,50,876,10,0,0.0,274.8611145019531,0.0,0.0
0,0,0,1,key,50,876,10,1,0.0,164.38723754882812,0.0,0.0
0,0,0,1,key,50,876,10,2,0.0,275.9241638183594,0.0,0.0
0,0,0,1,key,50,876,10,3,0.0,244.91012573242188,0.0,0.0
0,0,0,1,key,50,876,10,4,0.0,260.9776916503906,0.0,0.0
0,0,0,1,key,50,876,10,5,0.0,402.0209655761719,0.0,0.0
0,0,0,1,key,50,876,10,6,0.0,305.8187561035156,0.0,0.0
0,0,0,1,key,50,876,10,7,0.0,332.5441589355469,0.0,0.0
0,0,0,1,key,50,876,11,0,0.0,179.35903930664062,0.0,0.0
0,0,0,1,key,50,876,11,1,0.0,168.05799865722656,0.0,0.0
0,0,0,1,key,50,876,11,2,0.0,180.8011932373047,0.0,0.0
0,0,0,1,key,50,876,11,3,0.0,177.09564208984375,0.0,0.0
0,0,0,1,key,50,876,11,4,0.0,174.85830688476562,0.0,0.0
0,0,0,1,key,50,876,11,5,0.0,165.25559997558594,0.0,0.0
0,0,0,1,key,50,876,11,6,0.0,174.75868225097656,0.0,0.0
0,0,0,1,key,50,876,11,7,0.0,161.8035125732422,0.0,0.0
0,0,0,1,key,50,876,12,0,0.0,123.0586929321289,0.0,0.0
0,0,0,1,key,50,876,12,1,0.0,148.0438995361328,0.0,0.0
0,0,0,1,key,50,876,12,2,0.0,143.0185546875,0.0,0.0
0,0,0,1,key,50,876,12,3,0.0,135.6151885986328,0.0,0.0
0,0,0,1,key,50,876,12,4,0.0,136.0273895263672,0.0,0.0
0,0,0,1,key,50,876,12,5,0.0,157.73463439941406,0.0,0.0
0,0,0,1,key,50,876,12,6,0.0,134.255615234375,0.0,0.0
0,0,0,1,key,50,876,12,7,0.0,143.33349609375,0.0,0.0
0,0,0,1,key,50,876,13,0,0.0,134.13442993164062,0.0,0.0
0,0,0,1,key,50,876,13,1,0.0,133.99484252929688,0.0,0.0
0,0,0,1,key,50,876,13,2,0.0,128.66632080078125,0.0,0.0
0,0,0,1,key,50,876,13,3,0.0,134.48788452148438,0.0,0.0
0,0,0,1,key,50,876,13,4,0.0,137.94119262695312,0.0,0.0
0,0,0,1,key,50,876,13,5,0.0,134.70272827148438,0.0,0.0
0,0,0,1,key,50,876,13,6,0.0,141.80291748046875,0.0,0.0
0,0,0,1,key,50,876,13,7,0.0,117.93919372558594,0.0,0.0
0,0,0,1,key,50,876,14,0,0.0,146.6270751953125,0.0,0.0
0,0,0,1,key,50,876,14,1,0.0,144.08447265625,0.0,0.0
0,0,0,1,key,50,876,14,2,0.0,136.84449768066406,0.0,0.0
0,0,0,1,key,50,876,14,3,0.0,115.80137634277344,0.0,0.0
0,0,0,1,key,50,876,14,4,0.0,164.3575439453125,0.0,0.0
0,0,0,1,key,50,876,14,5,0.0,139.2178955078125,0.0,0.0
0,0,0,1,key,50,876,14,6,0.0,146.33636474609375,0.0,0.0
0,0,0,1,key,50,876,14,7,0.0,137.1008758544922,0.0,0.0
0,0,0,1,key,50,876,15,0,0.0,154.49749755859375,0.0,0.0
0,0,0,1,key,50,876,15,1,0.0,163.4954071044922,0.0,0.0
0,0,0,1,key,50,876,15,2,0.0,144.48876953125,0.0,0.0
0,0,0,1,key,50,876,15,3,0.0,159.51707458496094,0.0,0.0
0,0,0,1,key,50,876,15,4,0.0,159.9270477294922,0.0,0.0
0,0,0,1,key,50,876,15,5,0.0,155.86282348632812,0.0,0.0
0,0,0,1,key,50,876,15,6,0.0,151.8277587890625,0.0,0.0
0,0,0,1,key,50,876,15,7,0.0,167.6951446533203,0.0,0.0
0,0,0,1,key,50,876,16,0,0.0,162.63595581054688,0.0,0.0
0,0,0,1,key,50,876,16,1,0.0,169.36427307128906,0.0,0.0
0,0,0,1,key,50,876,16,2,0.0,177.23013305664062,0.0,0.0
0,0,0,1,key,50,876,16,3,0.0,188.85533142089844,0.0,0.0
0,0,0,1,key,50,876,16,4,0.0,190.12130737304688,0.0,0.0
0,0,0,1,key,50,876,16,5,0.0,182.0338592529297,0.0,0.0
0,0,0,1,key,50,876,16,6,0.0,174.60165405273438,0.0,0.0
0,0,0,1,key,50,876,16,7,0.0,158.08106994628906,0.0,0.0
0,0,0,1,key,50,876,17,0,0.0,143.56829833984375,0.0,0.0
0,0,0,1,key,50,876,17,1,0.0,143.3336639404297,0.0,0.0
0,0,0,1,key,50,876,17,2,0.0,132.1384735107422,0.0,0.0
0,0,0,1,key,50,876,17,3,0.0,142.70143127441406,0.0,0.0
0,0,0,1,key,50,876,17,4,0.0,134.87924194335938,0.0,0.0
0,0,0,1,key,50,876,17,5,0.0,138.85943603515625,0.0,0.0
0,0,0,1,key,50,876,17,6,0.0,147.21409606933594,0.0,0.0
0,0,0,1,key,50,876,17,7,0.0,139.91136169433594,0.0,0.0
0,0,0,1,key,50,876,18,0,0.0,157.60243225097656,0.0,0.0
0,0,0,1,key,50,876,18,1,0.0,135.96795654296875,0.0,0.0
0,0,0,1,key,50,876,18,2,0.0,129.8386993408203,0.0,0.0
0,0,0,1,key,50,876,18,3,0.0,127.51449584960938,0.0,0.0
0,0,0,1,key,50,876,18,4,0.0,133.97793579101562,0.0,0.0
0,0,0,1,key,50,876,18,5,0.0,131.7342071533203,0.0,0.0
0,0,0,1,key,50,876,18,6,0.0,143.95005798339844,0.0,0.0
0,0,0,1,key,50,876,18,7,0.0,122.96076965332031,0.0,0.0
0,0,0,1,key,50,876,19,0,0.0,124.69075775146484,0.0,0.0
0,0,0,1,key,50,876,19,1,0.0,139.1025390625,0.0,0.0
0,0,0,1,key,50,876,19,2,0.0,142.8754425048828,0.0,0.0
0,0,0,1,key,50,876,19,3,0.0,145.78726196289062,0.0,0.0
0,0,0,1,key,50,876,19,4,0.0,128.66600036621094,0.0,0.0
0,0,0,1,key,50,876,19,5,0.0,131.2448272705078,0.0,0.0
0,0,0,1,key,50,876,19,6,0.0,142.6531219482422,0.0,0.0
0,0,0,1,key,50,876,19,7,0.0,142.6853790283203,0.0,0.0
0,0,0,1,key,50,876,20,0,0.0,141.4721221923828,0.0,0.0
0,0,0,1,key,50,876,20,1,0.0,127.10182189941406,0.0,0.0
0,0,0,1,key,50,876,20,2,0.0,123.23004150390625,0.0,0.0
0,0,0,1,key,50,876,20,3,0.0,135.49440002441406,0.0,0.0
0,0,0,1,key,50,876,20,4,0.0,132.22427368164062,0.0,0.0
0,0,0,1,key,50,876,20,5,0.0,131.68801879882812,0.0,0.0
0,0,0,1,key,50,876,20,6,0.0,123.91117858886719,0.0,0.0
0,0,0,1,key,50,876,20,7,0.0,141.48988342285156,0.0,0.0
0,0,0,1,key,50,876,21,0,0.0,151.1092987060547,0.0,0.0
0,0,0,1,key,50,876,21,1,0.0,163.33343505859375,0.0,0.0
0,0,0,1,key,50,876,21,2,0.0,135.7649688720703,0.0,0.0
0,0,0,1,key,50,876,21,3,0.0,139.90455627441406,0.0,0.0
0,0,0,1,key,50,876,21,4,0.0,145.18496704101562,0.0,0.0
0,0,0,1,key,50,876,21,5,0.0,137.53431701660156,0.0,0.0
0,0,0,1,key,50,876,21,6,0.0,143.48773193359375,0.0,0.0
0,0,0,1,key,50,876,21,7,0.0,148.3260955810547,0.0,0.0
0,0,0,1,key,50,876,22,0,0.0,138.10525512695312,0.0,0.0
0,0,0,1,key,50,876,22,1,0.0,130.24900817871094,0.0,0.0
0,0,0,1,key,50,876,22,2,0.0,131.55386352539062,0.0,0.0
0,0,0,1,key,50,876,22,3,0.0,134.70901489257812,0.0,0.0
0,0,0,1,key,50,876,22,4,0.0,127.22147369384766,0.0,0.0
0,0,0,1,key,50,876,22,5,0.0,134.89161682128906,0.0,0.0
0,0,0,1,key,50,876,22,6,0.0,141.42892456054688,0.0,0.0
0,0,0,1,key,50,876,22,7,0.0,125.81278228759766,0.0,0.0
0,0,0,1,key,50,876,23,0,0.0,137.3610382080078,0.0,0.0
0,0,0,1,key,50,876,23,1,0.0,133.19540405273438,0.0,0.0
0,0,0,1,key,50,876,23,2,0.0,132.4219512939453,0.0,0.0
0,0,0,1,key,50,876,23,3,0.0,130.236328125,0.0,0.0
0,0,0,1,key,50,876,23,4,0.0,129.13726806640625,0.0,0.0
0,0,0,1,key,50,876,23,5,0.0,131.21327209472656,0.0,0.0
0,0,0,1,key,50,876,23,6,0.0,147.62466430664062,0.0,0.0
0,0,0,1,key,50,876,23,7,0.0,133.26040649414062,0.0,0.0
0,0,0,1,key,50,876,24,0,0.0,144.72132873535156,0.0,0.0
0,0,0,1,key,50,876,24,1,0.0,141.0519561767578,0.0,0.0
0,0,0,1,key,50,876,24,2,0.0,142.5326690673828,0.0,0.0
0,0,0,1,key,50,876,24,3,0.0,143.97862243652344,0.0,0.0
0,0,0,1,key,50,876,24,4,0.0,137.28762817382812,0.0,0.0
0,0,0,1,key,50,876,24,5,0.0,139.9356231689453,0.0,0.0
0,0,0,1,key,50,876,24,6,0.0,125.66582489013672,0.0,0.0
0,0,0,1,key,50,876,24,7,0.0,132.51353454589844,0.0,0.0
0,0,0,1,key,50,876,25,0,0.0,231.62515258789062,0.0,0.0
0,0,0,1,key,50,876,25,1,0.0,281.2297058105469,0.0,0.0
0,0,0,1,key,50,876,25,2,0.0,313.28692626953125,0.0,0.0
0,0,0,1,key,50,876,25,3,0.0,318.0699462890625,0.0,0.0
0,0,0,1,key,50,876,25,4,0.0,351.8145446777344,0.0,0.0
0,0,0,1,key,50,876,25,5,0.0,359.0502624511719,0.0,0.0
0,0,0,1,key,50,876,25,6,0.0,299.28662109375,0.0,0.0
0,0,0,1,key,50,876,25,7,0.0,344.5318603515625,0.0,0.0
0,0,0,1,key,50,876,26,0,0.0,134.7898406982422,0.0,0.0
0,0,0,1,key,50,876,26,1,0.0,130.12974548339844,0.0,0.0
0,0,0,1,key,50,876,26,2,0.0,145.21739196777344,0.0,0.0
0,0,0,1,key,50,876,26,3,0.0,143.7292022705078,0.0,0.0
0,0,0,1,key,50,876,26,4,0.0,148.93275451660156,0.0,0.0
0,0,0,1,key,50,876,26,5,0.0,142.67318725585938,0.0,0.0
0,0,0,1,key,50,876,26,6,0.0,142.78762817382812,0.0,0.0
0,0,0,1,key,50,876,26,7,0.0,149.11410522460938,0.0,0.0
0,0,0,1,key,50,876,27,0,0.0,150.6350860595703,0.0,0.0
0,0,0,1,key,50,876,27,1,0.0,140.2121124267578,0.0,0.0
0,0,0,1,key,50,876,27,2,0.0,146.2261962890625,0.0,0.0
0,0,0,1,key,50,876,27,3,0.0,145.1020050048828,0.0,0.0
0,0,0,1,key,50,876,27,4,0.0,148.3983917236328,0.0,0.0
0,0,0,1,key,50,876,27,5,0.0,147.05274963378906,0.0,0.0
0,0,0,1,key,50,876,27,6,0.0,149.19186401367188,0.0,0.0
0,0,0,1,key,50,876,27,7,0.0,137.04220581054688,0.0,0.0
0,0,0,1,key,50,876,28,0,0.0,140.67076110839844,0.0,0.0
0,0,0,1,key,50,876,28,1,0.0,139.7242889404297,0.0,0.0
0,0,0,1,key,50,876,28,2,0.0,134.92877197265625,0.0,0.0
0,0,0,1,key,50,876,28,3,0.0,138.4168701171875,0.0,0.0
0,0,0,1,key,50,876,28,4,0.0,137.4193572998047,0.0,0.0
0,0,0,1,key,50,876,28,5,0.0,143.43553161621094,0.0,0.0
0,0,0,1,key,50,876,28,6,0.0,137.52066040039062,0.0,0.0
0,0,0,1,key,50,876,28,7,0.0,140.41146850585938,0.0,0.0
0,0,0,1,key,50,876,29,0,0.0,147.35736083984375,0.0,0.0
0,0,0,1,key,50,876,29,1,0.0,144.6201171875,0.0,0.0
0,0,0,1,key,50,876,29,2,0.0,142.1782684326172,0.0,0.0
0,0,0,1,key,50,876,29,3,0.0,150.19749450683594,0.0,0.0
0,0,0,1,key,50,876,29,4,0.0,142.19729614257812,0.0,0.0
0,0,0,1,key,50,876,29,5,0.0,154.7310333251953,0.0,0.0
0,0,0,1,key,50,876,29,6,0.0,146.25318908691406,0.0,0.0
0,0,0,1,key,50,876,29,7,0.0,166.1796875,0.0,0.0
0,0,0,1,key,50,876,30,0,0.0,142.0227508544922,0.0,0.0
0,0,0,1,key,50,876,30,1,0.0,142.77871704101562,0.0,0.0
0,0,0,1,key,50,876,30,2,0.0,146.18756103515625,0.0,0.0
0,0,0,1,key,50,876,30,3,0.0,148.947021484375,0.0,0.0
0,0,0,1,key,50,876,30,4,0.0,145.76744079589844,0.0,0.0
0,0,0,1,key,50,876,30,5,0.0,141.1813507080078,0.0,0.0
0,0,0,1,key,50,876,30,6,0.0,145.91021728515625,0.0,0.0
0,0,0,1,key,50,876,30,7,0.0,157.51803588867188,0.0,0.0
0,0,0,1,key,50,876,31,0,0.0,149.28443908691406,0.0,0.0
0,0,0,1,key,50,876,31,1,0.0,142.87559509277344,0.0,0.0
0,0,0,1,key,50,876,31,2,0.0,141.2653045654297,0.0,0.0
0,0,0,1,key,50,876,31,3,0.0,150.8091278076172,0.0,0.0
0,0,0,1,key,50,876,31,4,0.0,139.2015380859375,0.0,0.0
0,0,0,1,key,50,876,31,5,0.0,148.33494567871094,0.0,0.0
0,0,0,1,key,50,876,31,6,0.0,153.0496368408203,0.0,0.0
0,0,0,1,key,50,876,31,7,0.0,155.4457550048828,0.0,0.0
0,0,0,1,key,50,876,32,0,0.0,279.4974365234375,0.0,0.0
0,0,0,1,key,50,876,32,1,0.0,313.8559875488281,0.0,0.0
0,0,0,1,key,50,876,32,2,0.0,306.527587890625,0.0,0.0
0,0,0,1,key,50,876,32,3,0.0,186.45452880859375,0.0,0.0
0,0,0,1,key,50,876,32,4,0.0,273.3153381347656,0.0,0.0
0,0,0,1,key,50,876,32,5,0.0,241.44952392578125,0.0,0.0
0,0,0,1,key,50,876,32,6,0.0,287.0638732910156,0.0,0.0
0,0,0,1,key,50,876,32,7,0.0,221.7176513671875,0.0,0.0
0,0,0,1,key,50,876,33,0,0.0,174.38536071777344,0.0,0.0
0,0,0,1,key,50,876,33,1,0.0,182.30482482910156,0.0,0.0
0,0,0,1,key,50,876,33,2,0.0,184.32614135742188,0.0,0.0
0,0,0,1,key,50,876,33,3,0.0,188.0500030517578,0.0,0.0
0,0,0,1,key,50,876,33,4,0.0,184.136474609375,0.0,0.0
0,0,0,1,key,50,876,33,5,0.0,184.21893310546875,0.0,0.0
0,0,0,1,key,50,876,33,6,0.0,184.33033752441406,0.0,0.0
0,0,0,1,key,50,876,33,7,0.0,174.18360900878906,0.0,0.0
0,0,0,1,key,50,876,34,0,0.0,272.7105712890625,0.0,0.0
0,0,0,1,key,50,876,34,1,0.0,189.7096710205078,0.0,0.0
0,0,0,1,key,50,876,34,2,0.0,293.86676025390625,0.0,0.0
0,0,0,1,key,50,876,34,3,0.0,243.5742950439453,0.0,0.0
0,0,0,1,key,50,876,34,4,0.0,253.5750274658203,0.0,0.0
0,0,0,1,key,50,876,34,5,0.0,410.00439453125,0.0,0.0
0,0,0,1,key,50,876,34,6,0.0,287.88140869140625,0.0,0.0
0,0,0,1,key,50,876,34,7,0.0,336.5032958984375,0.0,0.0
0,0,0,1,key,50,876,35,0,0.0,191.49285888671875,0.0,0.0
0,0,0,1,key,50,876,35,1,0.0,166.15316772460938,0.0,0.0
0,0,0,1,key,50,876,35,2,0.0,178.23904418945312,0.0,0.0
0,0,0,1,key,50,876,35,3,0.0,184.9568634033203,0.0,0.0
0,0,0,1,key,50,876,35,4,0.0,172.27658081054688,0.0,0.0
0,0,0,1,key,50,876,35,5,0.0,168.30015563964844,0.0,0.0
0,0,0,1,key,50,876,35,6,0.0,180.892333984375,0.0,0.0
0,0,0,1,key,50,876,35,7,0.0,162.5378875732422,0.0,0.0
0,0,0,1,key,50,876,36,0,0.0,127.72127532958984,0.0,0.0
0,0,0,1,key,50,876,36,1,0.0,161.44187927246094,0.0,0.0
0,0,0,1,key,50,876,36,2,0.0,153.56605529785156,0.0,0.0
0,0,0,1,key,50,876,36,3,0.0,149.75161743164062,0.0,0.0
0,0,0,1,key,50,876,36,4,0.0,141.93569946289062,0.0,0.0
0,0,0,1,key,50,876,36,5,0.0,172.2029266357422,0.0,0.0
0,0,0,1,key,50,876,36,6,0.0,148.36569213867188,0.0,0.0
0,0,0,1,key,50,876,36,7,0.0,157.6009979248047,0.0,0.0
0,0,0,1,key,50,876,37,0,0.0,152.42105102539062,0.0,0.0
0,0,0,1,key,50,876,37,1,0.0,148.15521240234375,0.0,0.0
0,0,0,1,key,50,876,37,2,0.0,141.06845092773438,0.0,0.0
0,0,0,1,key,50,876,37,3,0.0,150.68943786621094,0.0,0.0
0,0,0,1,key,50,876,37,4,0.0,154.04530334472656,0.0,0.0
0,0,0,1,key,50,876,37,5,0.0,148.0724334716797,0.0,0.0
0,0,0,1,key,50,876,37,6,0.0,153.8709716796875,0.0,0.0
0,0,0,1,key,50,876,37,7,0.0,138.7485809326172,0.0,0.0
0,0,0,1,key,50,876,38,0,0.0,166.41513061523438,0.0,0.0
0,0,0,1,key,50,876,38,1,0.0,162.3727264404297,0.0,0.0
0,0,0,1,key,50,876,38,2,0.0,145.01576232910156,0.0,0.0
0,0,0,1,key,50,876,38,3,0.0,131.92108154296875,0.0,0.0
0,0,0,1,key,50,876,38,4,0.0,181.9421844482422,0.0,0.0
0,0,0,1,key,50,876,38,5,0.0,144.5886688232422,0.0,0.0
0,0,0,1,key,50,876,38,6,0.0,166.37266540527344,0.0,0.0
0,0,0,1,key,50,876,38,7,0.0,154.38296508789062,0.0,0.0
0,0,0,1,key,50,876,39,0,0.0,176.01266479492188,0.0,0.0
0,0,0,1,key,50,876,39,1,0.0,176.56263732910156,0.0,0.0
0,0,0,1,key,50,876,39,2,0.0,169.4611053466797,0.0,0.0
0,0,0,1,key,50,876,39,3,0.0,169.6171417236328,0.0,0.0
0,0,0,1,key,50,876,39,4,0.0,165.1830596923828,0.0,0.0
0,0,0,1,key,50,876,39,5,0.0,169.0364990234375,0.0,0.0
0,0,0,1,key,50,876,39,6,0.0,168.83197021484375,0.0,0.0
0,0,0,1,key,50,876,39,7,0.0,172.96142578125,0.0,0.0
0,0,0,1,key,50,876,40,0,0.0,196.708251953125,0.0,0.0
0,0,0,1,key,50,876,40,1,0.0,203.623779296875,0.0,0.0
0,0,0,1,key,50,876,40,2,0.0,192.07528686523438,0.0,0.0
0,0,0,1,key,50,876,40,3,0.0,183.21058654785156,0.0,0.0
0,0,0,1,key,50,876,40,4,0.0,196.95729064941406,0.0,0.0
0,0,0,1,key,50,876,40,5,0.0,206.25440979003906,0.0,0.0
0,0,0,1,key,50,876,40,6,0.0,190.59121704101562,0.0,0.0
0,0,0,1,key,50,876,40,7,0.0,175.66644287109375,0.0,0.0
0,0,0,1,key,50,876,41,0,0.0,161.7888641357422,0.0,0.0
0,0,0,1,key,50,876,41,1,0.0,169.73324584960938,0.0,0.0
0,0,0,1,key,50,876,41,2,0.0,154.3534393310547,0.0,0.0
0,0,0,1,key,50,876,41,3,0.0,154.45944213867188,0.0,0.0
0,0,0,1,key,50,876,41,4,0.0,147.27871704101562,0.0,0.0
0,0,0,1,key,50,876,41,5,0.0,168.7328643798828,0.0,0.0
0,0,0,1,key,50,876,41,6,0.0,165.1314239501953,0.0,0.0
0,0,0,1,key,50,876,41,7,0.0,148.31088256835938,0.0,0.0
0,0,0,1,key,50,876,42,0,0.0,158.83987426757812,0.0,0.0
0,0,0,1,key,50,876,42,1,0.0,148.5811309814453,0.0,0.0
0,0,0,1,key,50,876,42,2,0.0,140.21519470214844,0.0,0.0
0,0,0,1,key,50,876,42,3,0.0,143.5062255859375,0.0,0.0
0,0,0,1,key,50,876,42,4,0.0,150.81507873535156,0.0,0.0
0,0,0,1,key,50,876,42,5,0.0,145.08380126953125,0.0,0.0
0,0,0,1,key,50,876,42,6,0.0,152.8184814453125,0.0,0.0
0,0,0,1,key,50,876,42,7,0.0,135.3839111328125,0.0,0.0
0,0,0,1,key,50,876,43,0,0.0,134.30142211914062,0.0,0.0
0,0,0,1,key,50,876,43,1,0.0,155.99810791015625,0.0,0.0
0,0,0,1,key,50,876,43,2,0.0,155.42601013183594,0.0,0.0
0,0,0,1,key,50,876,43,3,0.0,155.83181762695312,0.0,0.0
0,0,0,1,key,50,876,43,4,0.0,148.65142822265625,0.0,0.0
0,0,0,1,key,50,876,43,5,0.0,156.33755493164062,0.0,0.0
0,0,0,1,key,50,876,43,6,0.0,154.29530334472656,0.0,0.0
0,0,0,1,key,50,876,43,7,0.0,152.51112365722656,0.0,0.0
0,0,0,1,key,50,876,44,0,0.0,155.0151824951172,0.0,0.0
0,0,0,1,key,50,876,44,1,0.0,156.80772399902344,0.0,0.0
0,0,0,1,key,50,876,44,2,0.0,153.04925537109375,0.0,0.0
0,0,0,1,key,50,876,44,3,0.0,149.67623901367188,0.0,0.0
0,0,0,1,key,50,876,44,4,0.0,157.6635284423828,0.0,0.0
0,0,0,1,key,50,876,44,5,0.0,155.84039306640625,0.0,0.0
0,0,0,1,key,50,876,44,6,0.0,150.18614196777344,0.0,0.0
0,0,0,1,key,50,876,44,7,0.0,154.50485229492188,0.0,0.0
0,0,0,1,key,50,876,45,0,0.0,167.0062255859375,0.0,0.0
0,0,0,1,key,50,876,45,1,0.0,171.80364990234375,0.0,0.0
0,0,0,1,key,50,876,45,2,0.0,158.67349243164062,0.0,0.0
0,0,0,1,key,50,876,45,3,0.0,162.1964111328125,0.0,0.0
0,0,0,1,key,50,876,45,4,0.0,168.02560424804688,0.0,0.0
