part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t1,1,preprocess,v,43,8,2436415.1535323625,16601059.871459961,1486548.4269075096,1501424.1904881957,1225645.4882195953,0.38309610641164715,0.7811130342701416,0.2992413620962788,0.3898624276932926,0.6408221584869539
t1,1,preprocess,v,43,16,2436415.1535323625,16601059.871459961,1348388.887293473,1547260.2614537242,1317643.273162699,0.38309610641164715,0.7439297666046977,0.2849965970299851,0.44656850235948,0.6786416617193307
t1,1,preprocess,v,43,32,2436415.1535323625,16601059.871459961,1248513.6272825003,1589639.1336678031,1388770.3511579994,0.38309610641164715,0.7158482992684747,0.2742386962311522,0.4875612124344323,0.7056762762329178
t1,1,preprocess,v,44,0,2465270.507030344,16601059.871459961,831990.6837329282,1358509.1473088115,1495894.523346702,0.38535800248233887,0.5809341961709528,0.22386764141012155,0.662515459719209,0.8174052045593047
t1,1,preprocess,v,44,1,2465270.507030344,16601059.871459961,699271.8423262835,1666427.8931602004,1716213.2837155822,0.38535800248233887,0.5325872070946668,0.20523674227364855,0.7163508668391025,0.8467314790870346
t1,1,preprocess,v,44,2,2465270.507030344,16601059.871459961,675906.0725912154,1664458.2051466468,1726911.390561438,0.38535800248233887,0.523613559005589,0.20177867517106204,0.7258288408255006,0.8525136017216339
t1,1,preprocess,v,44,4,2465270.507030344,16601059.871459961,612790.0196116269,1795135.537678099,1823808.0379894737,0.38535800248233887,0.49856702566293065,0.19212679311302794,0.7514309209216187,0.8669583086156442
t1,1,preprocess,v,44,8,2465270.507030344,16601059.871459961,370553.6818421036,2108234.2218492986,2101475.5421913625,0.38535800248233887,0.38769774620892195,0.14940242904597492,0.8496904575845223,0.9217913330844842
t1,1,preprocess,v,44,16,2465270.507030344,16601059.871459961,303816.1915392652,2178687.454553461,2170070.914050436,0.38535800248233887,0.35105338709925055,0.13528123201722644,0.8767615194061438,0.936362838906281
t1,1,preprocess,v,44,32,2465270.507030344,16601059.871459961,269031.8839521613,2207286.103565073,2201762.3676661015,0.38535800248233887,0.330346406088614,0.12730163117752782,0.8908712519843366,0.9438627350756079
t1,1,preprocess,v,45,0,2756704.7114618784,16601059.871459961,1030921.9865325405,1358509.1473088115,1542145.9089908996,0.40749962772570203,0.6115300134099231,0.24919825280763724,0.6260310426988593,0.7968912502337921
t1,1,preprocess,v,45,1,2756704.7114618784,16601059.871459961,960666.2373166978,1550537.0827411178,1673287.751994944,0.40749962772570203,0.5903249507860014,0.24055719768248895,0.651516452479505,0.8093463812639706
t1,1,preprocess,v,45,2,2756704.7114618784,16601059.871459961,944763.941100046,1592083.2994969848,1702012.0477515224,0.40749962772570203,0.585418618267419,0.23855786900766815,0.657285041385866,0.812427494043043
t1,1,preprocess,v,45,4,2756704.7114618784,16601059.871459961,852778.9904486537,1711441.447787619,1807683.5996759895,0.40749962772570203,0.5561899304346666,0.22664718959691077,0.6906527612830807,0.8322355644859403
t1,1,preprocess,v,45,8,2756704.7114618784,16601059.871459961,737505.4468890391,1917977.7711936,1968588.586518145,0.40749962772570203,0.5172345081402367,0.21077286951403312,0.7324684635889274,0.8561267241023245
t1,1,preprocess,v,45,16,2756704.7114618784,16601059.871459961,701114.0358101241,1950388.032904959,2002989.3963087562,0.40749962772570203,0.5043118888212205,0.205506906952293,0.7456695187935729,0.8638195208661152
t1,1,preprocess,v,45,32,2756704.7114618784,16601059.871459961,656520.0295138527,2007071.108516312,2053627.9575751785,0.40749962772570203,0.4880101624150455,0.19886395951049046,0.7618460813796409,0.8730623581693562
t1,1,preprocess,v,46,0,2261307.103465891,16601059.871459961,995972.3927472248,1358509.1473088115,1311921.9453380504,0.36907265205986006,0.6636573013354437,0.24493776026276187,0.5595589863841561,0.7485088504181495
t1,1,preprocess,v,46,1,2261307.103465891,16601059.871459961,771898.3907441199,1376739.5493453506,1433074.2038517955,0.36907265205986006,0.5842521164021397,0.21563147807212377,0.6586494644796206,0.8122000479343001
t1,1,preprocess,v,46,2,2261307.103465891,16601059.871459961,737445.9563515633,1392485.0170186523,1458173.1125181678,0.36907265205986006,0.5710647137305361,0.21076436839433374,0.6738850927318609,0.8217392796146967
t1,1,preprocess,v,46,4,2261307.103465891,16601059.871459961,666806.617131114,1555331.9333609107,1574916.2544754508,0.36907265205986006,0.5430254410126455,0.20041583965051216,0.7051233704130219,0.8397811989307353
t1,1,preprocess,v,46,8,2261307.103465891,16601059.871459961,637561.0632380247,1611974.8348425392,1617860.4052804473,0.36907265205986006,0.5309836146425165,0.1959715308564443,0.7180564009811675,0.8473876771718901
t1,1,preprocess,v,46,16,2261307.103465891,16601059.871459961,561078.6256156713,1704504.0143996242,1702366.2801352504,0.36907265205986006,0.4981178314715931,0.1838416690995273,0.7518786259700376,0.8671100516555765
t1,1,preprocess,v,46,32,2261307.103465891,16601059.871459961,489234.9345820993,1784377.627898312,1778224.9452098373,0.36907265205986006,0.4651349324100507,0.17166858307026117,0.7836494946518975,0.885245117346572
t1,1,preprocess,v,47,0,3086047.4527066713,16601059.871459961,2336888.915189506,1358509.1473088115,1053833.8669476905,0.4311549653149497,0.8701973059285248,0.37518988925477575,0.24275664875473735,0.5146826969037449
t1,1,preprocess,v,47,1,3086047.4527066713,16601059.871459961,1919996.7859873772,1477290.9682200912,1321670.8627675537,0.4311549653149497,0.7887673967576793,0.3400809795906204,0.3778459938121137,0.6189976419002843
t1,1,preprocess,v,47,2,3086047.4527066713,16601059.871459961,1706775.9214821085,1589516.8781112197,1484394.2720454696,0.4311549653149497,0.7436814585937357,0.3206419534853533,0.4469378881438938,0.670216936104239
t1,1,preprocess,v,47,4,3086047.4527066713,16601059.871459961,1518581.1185970455,1631485.6768949989,1599476.0870820049,0.4311549653149497,0.7014838841277404,0.3024482597300921,0.5079203603090588,0.7128281124060538
t1,1,preprocess,v,47,8,3086047.4527066713,16601059.871459961,1375750.2310200483,1854621.2505076888,1782459.2852891448,0.4311549653149497,0.6676801998258183,0.28787363339737937,0.5542031507605554,0.7450590646045762
t1,1,preprocess,v,47,16,3086047.4527066713,16601059.871459961,1164914.3700921983,2046931.652426577,1984032.447887278,0.4311549653149497,0.6143922112870126,0.26489825254722715,0.6225222107098548,0.7893975966586468
t1,1,preprocess,v,47,32,3086047.4527066713,16601059.871459961,1107086.9429132193,2094987.7474401954,2036974.2166260246,0.4311549653149497,0.5989486142942724,0.2582396690214842,0.6412605574349709,0.8011124633443479
t1,1,preprocess,v,48,0,2187936.7674764157,16601059.871459961,776208.9516913905,1358509.1473088115,1385118.4564793506,0.363035817685277,0.5956236590395763,0.2162327220921292,0.6452324567923066,0.8034118802303551
t1,1,preprocess,v,48,1,2187936.7674764157,16601059.871459961,660768.7033153772,1631878.3889418605,1579523.3186200622,0.363035817685277,0.5495501733213193,0.1995063965307908,0.697994607002508,0.8359200901799337
t1,1,preprocess,v,48,2,2187936.7674764157,16601059.871459961,646208.8554217219,1645140.9857002262,1593434.483028746,0.363035817685277,0.5434618581131182,0.19729612004085587,0.7046492087762369,0.8398761853500833
t1,1,preprocess,v,48,4,2187936.7674764157,16601059.871459961,609073.2110556066,1733757.6241661075,1656310.5674928192,0.363035817685277,0.5276152817667892,0.19154324523945412,0.7216221144461517,0.8504136012329153
t1,1,preprocess,v,48,8,2187936.7674764157,16601059.871459961,583884.1189444661,1759940.349103308,1681996.4989138606,0.363035817685277,0.5165899444482615,0.18754065289076638,0.7331348292949422,0.8571537512303424
t1,1,preprocess,v,48,16,2187936.7674764157,16601059.871459961,522753.09130999073,1780393.9218047622,1722788.8084262374,0.363035817685277,0.48879968977356164,0.17745179506125466,0.7610748632772699,0.8728841490968402
t1,1,preprocess,v,48,32,2187936.7674764157,16601059.871459961,482812.576275941,1790797.3106335166,1747960.7608345512,0.363035817685277,0.46975553261946157,0.17053808389668904,0.779329739573406,0.8830617612028685
t1,1,preprocess,v,49,0,2241059.2441628934,16601059.871459961,1434996.2680304064,1358509.1473088115,1082286.090336124,0.36741658891692186,0.8002003131568015,0.2940068695103247,0.35967945882375685,0.6202747817127685
t1,1,preprocess,v,49,1,2241059.2441628934,16601059.871459961,1044922.0320237279,1464156.9450324539,1330147.084097481,0.36741658891692186,0.6828342150431095,0.2508846180869032,0.5337374347664605,0.7343095594522706
t1,1,preprocess,v,49,2,2241059.2441628934,16601059.871459961,1040069.4776682854,1478651.5310462478,1339820.669776297,0.36741658891692186,0.6812468497121676,0.25030139373164356,0.5359027297572474,0.7360157129361843
t1,1,preprocess,v,49,4,2241059.2441628934,16601059.871459961,999597.6662648618,1584651.168953276,1413056.4280694488,0.36741658891692186,0.6678607916985662,0.24538313395724207,0.5539619629117645,0.7498355014962125
