target,source,kind,layer,rank,subspace_overlap
1,raw,k,25,32,0.1110922247171402
1,raw,k,26,1,0.671466588973999
1,raw,k,26,2,0.5670043230056763
1,raw,k,26,4,0.424984872341156
1,raw,k,26,8,0.32255059480667114
1,raw,k,26,16,0.197014719247818
1,raw,k,26,32,0.11069841682910919
1,raw,k,27,1,0.6441540718078613
1,raw,k,27,2,0.5607409477233887
1,raw,k,27,4,0.4290221333503723
1,raw,k,27,8,0.3092816472053528
1,raw,k,27,16,0.19009548425674438
1,raw,k,27,32,0.10665039718151093
1,raw,k,28,1,0.6868352890014648
1,raw,k,28,2,0.5671352744102478
1,raw,k,28,4,0.42066967487335205
1,raw,k,28,8,0.3082585334777832
1,raw,k,28,16,0.18940852582454681
1,raw,k,28,32,0.10651706159114838
1,raw,k,29,1,0.6119263172149658
1,raw,k,29,2,0.527716338634491
1,raw,k,29,4,0.41649752855300903
1,raw,k,29,8,0.2949462831020355
1,raw,k,29,16,0.18083831667900085
1,raw,k,29,32,0.10131773352622986
1,raw,k,30,1,0.6239196062088013
1,raw,k,30,2,0.5045257806777954
1,raw,k,30,4,0.4017290771007538
1,raw,k,30,8,0.2831380367279053
1,raw,k,30,16,0.1746697723865509
1,raw,k,30,32,0.09739123284816742
1,raw,k,31,1,0.560154378414154
1,raw,k,31,2,0.48378410935401917
1,raw,k,31,4,0.3853089511394501
1,raw,k,31,8,0.27472245693206787
1,raw,k,31,16,0.1710663139820099
1,raw,k,31,32,0.09527743607759476
1,raw,k,32,1,0.6088793873786926
1,raw,k,32,2,0.4863649606704712
1,raw,k,32,4,0.3912399709224701
1,raw,k,32,8,0.2783534526824951
1,raw,k,32,16,0.17441090941429138
1,raw,k,32,32,0.09801281988620758
1,raw,k,33,1,0.5584233999252319
1,raw,k,33,2,0.485935777425766
1,raw,k,33,4,0.4013659954071045
1,raw,k,33,8,0.2781432867050171
1,raw,k,33,16,0.17236930131912231
1,raw,k,33,32,0.09648309648036957
1,raw,k,34,1,0.5445683002471924
1,raw,k,34,2,0.4739093780517578
1,raw,k,34,4,0.38490429520606995
1,raw,k,34,8,0.2737891376018524
1,raw,k,34,16,0.17177486419677734
1,raw,k,34,32,0.0974777340888977
1,raw,k,35,1,0.6091552972793579
1,raw,k,35,2,0.4835810363292694
1,raw,k,35,4,0.4218440055847168
1,raw,k,35,8,0.29928138852119446
1,raw,k,35,16,0.18798333406448364
1,raw,k,35,32,0.10564277321100235
1,raw,k,36,1,0.5430089831352234
1,raw,k,36,2,0.4952726662158966
1,raw,k,36,4,0.3899511694908142
1,raw,k,36,8,0.2856045961380005
1,raw,k,36,16,0.19238314032554626
1,raw,k,36,32,0.108233243227005
1,raw,k,37,1,0.6872178912162781
1,raw,k,37,2,0.5215491652488708
1,raw,k,37,4,0.40479210019111633
1,raw,k,37,8,0.3035457730293274
1,raw,k,37,16,0.1962597519159317
1,raw,k,37,32,0.11093620210886002
1,raw,k,38,1,0.6579848527908325
1,raw,k,38,2,0.5226921439170837
1,raw,k,38,4,0.40774258971214294
1,raw,k,38,8,0.3059762120246887
1,raw,k,38,16,0.21205200254917145
1,raw,k,38,32,0.11730076372623444
1,raw,k,39,1,0.6004864573478699
1,raw,k,39,2,0.5391509532928467
1,raw,k,39,4,0.41210126876831055
1,raw,k,39,8,0.33035552501678467
1,raw,k,39,16,0.22520744800567627
1,raw,k,39,32,0.12535250186920166
1,raw,k,40,1,0.4932993948459625
1,raw,k,40,2,0.5269754528999329
1,raw,k,40,4,0.3975485861301422
1,raw,k,40,8,0.2967264652252197
1,raw,k,40,16,0.19411808252334595
1,raw,k,40,32,0.11059950292110443
1,raw,k,41,1,0.2570357918739319
1,raw,k,41,2,0.5179378390312195
1,raw,k,41,4,0.3924230933189392
1,raw,k,41,8,0.3101455271244049
1,raw,k,41,16,0.21516862511634827
1,raw,k,41,32,0.12274404615163803
1,raw,k,42,1,0.16274377703666687
1,raw,k,42,2,0.4981308579444885
1,raw,k,42,4,0.3763259947299957
1,raw,k,42,8,0.3120163083076477
1,raw,k,42,16,0.20958572626113892
1,raw,k,42,32,0.11947429925203323
1,raw,k,43,1,0.3175048232078552
1,raw,k,43,2,0.5162575244903564
1,raw,k,43,4,0.3729821443557739
1,raw,k,43,8,0.31744056940078735
1,raw,k,43,16,0.19259768724441528
1,raw,k,43,32,0.11141261458396912
1,raw,k,44,1,0.468931645154953
1,raw,k,44,2,0.532365083694458
1,raw,k,44,4,0.37553805112838745
1,raw,k,44,8,0.3082287907600403
1,raw,k,44,16,0.18915405869483948
1,raw,k,44,32,0.10756002366542816
1,raw,k,45,1,0.33063259720802307
1,raw,k,45,2,0.5981416702270508
1,raw,k,45,4,0.4459587335586548
1,raw,k,45,8,0.36584797501564026
1,raw,k,45,16,0.21903958916664124
1,raw,k,45,32,0.12730614840984344
1,raw,k,46,1,0.39001548290252686
1,raw,k,46,2,0.5144449472427368
1,raw,k,46,4,0.3906848430633545
1,raw,k,46,8,0.30794715881347656
1,raw,k,46,16,0.18332195281982422
1,raw,k,46,32,0.10486772656440735
1,raw,k,47,1,0.4411284029483795
1,raw,k,47,2,0.5801677107810974
1,raw,k,47,4,0.42654746770858765
1,raw,k,47,8,0.33798885345458984
1,raw,k,47,16,0.20384281873703003
1,raw,k,47,32,0.11935999989509583
1,raw,k,48,1,0.40294864773750305
1,raw,k,48,2,0.5846847891807556
1,raw,k,48,4,0.4455316662788391
1,raw,k,48,8,0.34825101494789124
1,raw,k,48,16,0.21321651339530945
1,raw,k,48,32,0.12134532630443573
1,raw,k,49,1,0.4716423451900482
1,raw,k,49,2,0.5619182586669922
1,raw,k,49,4,0.39826256036758423
1,raw,k,49,8,0.3192046284675598
1,raw,k,49,16,0.19647236168384552
1,raw,k,49,32,0.10941775888204575
1,raw,k,50,1,0.4126794934272766
1,raw,k,50,2,0.5743030905723572
1,raw,k,50,4,0.4281122386455536
1,raw,k,50,8,0.3296056091785431
1,raw,k,50,16,0.20153167843818665
1,raw,k,50,32,0.11202381551265717
1,raw,k,51,1,0.3857176899909973
1,raw,k,51,2,0.5725875496864319
1,raw,k,51,4,0.4109673500061035
1,raw,k,51,8,0.3118666410446167
1,raw,k,51,16,0.1942882239818573
1,raw,k,51,32,0.10784531384706497
1,raw,k,52,1,0.39658477902412415
1,raw,k,52,2,0.596253514289856
1,raw,k,52,4,0.4625760614871979
1,raw,k,52,8,0.34770241379737854
1,raw,k,52,16,0.2204195111989975
1,raw,k,52,32,0.12348134815692902
1,raw,k,53,1,0.39923232793807983
1,raw,k,53,2,0.5672658681869507
1,raw,k,53,4,0.4124659597873688
1,raw,k,53,8,0.320343017578125
1,raw,k,53,16,0.20080819725990295
1,raw,k,53,32,0.1108563095331192
1,raw,k,54,1,0.44701507687568665
1,raw,k,54,2,0.5818668603897095
1,raw,k,54,4,0.4006917476654053
1,raw,k,54,8,0.3064442276954651
1,raw,k,54,16,0.18968039751052856
1,raw,k,54,32,0.10529886186122894
1,raw,k,55,1,0.4387107491493225
1,raw,k,55,2,0.5457982420921326
1,raw,k,55,4,0.37016576528549194
1,raw,k,55,8,0.2858351469039917
1,raw,k,55,16,0.18190374970436096
1,raw,k,55,32,0.1014208123087883
1,raw,k,56,1,0.4171319901943207
1,raw,k,56,2,0.5453966856002808
1,raw,k,56,4,0.3672550916671753
1,raw,k,56,8,0.2817358374595642
1,raw,k,56,16,0.17629295587539673
1,raw,k,56,32,0.0973086953163147
1,raw,k,57,1,0.41557052731513977
1,raw,k,57,2,0.5308385491371155
1,raw,k,57,4,0.3622705340385437
1,raw,k,57,8,0.28577882051467896
1,raw,k,57,16,0.18630270659923553
1,raw,k,57,32,0.10339972376823425
1,raw,k,58,1,0.39825862646102905
1,raw,k,58,2,0.5278527140617371
1,raw,k,58,4,0.38384851813316345
1,raw,k,58,8,0.29411786794662476
1,raw,k,58,16,0.20107631385326385
1,raw,k,58,32,0.11243226379156113
1,raw,k,59,1,0.40197211503982544
1,raw,k,59,2,0.5386471152305603
1,raw,k,59,4,0.37713173031806946
1,raw,k,59,8,0.296516478061676
1,raw,k,59,16,0.20515713095664978
1,raw,k,59,32,0.11556769907474518
1,raw,k,60,1,0.3838774263858795
1,raw,k,60,2,0.4573197364807129
1,raw,k,60,4,0.3126678764820099
1,raw,k,60,8,0.2610970735549927
1,raw,k,60,16,0.17261764407157898
1,raw,k,60,32,0.09491139650344849
1,raw,k,61,1,0.35219040513038635
1,raw,k,61,2,0.425800621509552
1,raw,k,61,4,0.2881467044353485
1,raw,k,61,8,0.24761919677257538
1,raw,k,61,16,0.1651143729686737
1,raw,k,61,32,0.0903412476181984
1,raw,k,62,1,0.3628518581390381
1,raw,k,62,2,0.43281465768814087
1,raw,k,62,4,0.2928372323513031
1,raw,k,62,8,0.2538061738014221
1,raw,k,62,16,0.17056497931480408
1,raw,k,62,32,0.09454552084207535
1,raw,k,63,1,0.36023324728012085
1,raw,k,63,2,0.36360710859298706
1,raw,k,63,4,0.2702277600765228
1,raw,k,63,8,0.23341216146945953
1,raw,k,63,16,0.1423240602016449
1,raw,k,63,32,0.07785829901695251
2,raw,k,0,1,0.9965949654579163
2,raw,k,0,2,0.5112191438674927
2,raw,k,0,4,0.2767742872238159
2,raw,k,0,8,0.15050667524337769
2,raw,k,0,16,0.12348569929599762
2,raw,k,0,32,0.10195165872573853
2,raw,k,1,1,0.3997284770011902
2,raw,k,1,2,0.4062473773956299
2,raw,k,1,4,0.2770572900772095
2,raw,k,1,8,0.25647538900375366
2,raw,k,1,16,0.15091028809547424
2,raw,k,1,32,0.08101847022771835
2,raw,k,2,1,0.17864161729812622
2,raw,k,2,2,0.39842310547828674
2,raw,k,2,4,0.3760342597961426
2,raw,k,2,8,0.2731163501739502
2,raw,k,2,16,0.17707526683807373
2,raw,k,2,32,0.10624827444553375
2,raw,k,3,1,0.6365696787834167
2,raw,k,3,2,0.5356556177139282
2,raw,k,3,4,0.45893949270248413
2,raw,k,3,8,0.3147038221359253
2,raw,k,3,16,0.20556282997131348
2,raw,k,3,32,0.11622065305709839
2,raw,k,4,1,0.13333569467067719
2,raw,k,4,2,0.520429790019989
2,raw,k,4,4,0.3974844515323639
2,raw,k,4,8,0.3042299747467041
2,raw,k,4,16,0.19339528679847717
2,raw,k,4,32,0.10618995130062103
2,raw,k,5,1,0.1305539458990097
2,raw,k,5,2,0.4057726562023163
2,raw,k,5,4,0.297957181930542
2,raw,k,5,8,0.25418081879615784
2,raw,k,5,16,0.16365207731723785
2,raw,k,5,32,0.09055367112159729
2,raw,k,6,1,0.1147499680519104
2,raw,k,6,2,0.47728025913238525
2,raw,k,6,4,0.3234572410583496
2,raw,k,6,8,0.2967138886451721
2,raw,k,6,16,0.1897248476743698
2,raw,k,6,32,0.10958985239267349
2,raw,k,7,1,0.09246592223644257
2,raw,k,7,2,0.4676457643508911
2,raw,k,7,4,0.29687297344207764
2,raw,k,7,8,0.25226733088493347
2,raw,k,7,16,0.15902294218540192
2,raw,k,7,32,0.09003546833992004
2,raw,k,8,1,0.07843951135873795
2,raw,k,8,2,0.4503862261772156
2,raw,k,8,4,0.2854820489883423
2,raw,k,8,8,0.23389235138893127
2,raw,k,8,16,0.14137102663516998
2,raw,k,8,32,0.07913616299629211
2,raw,k,9,1,0.10021132975816727
2,raw,k,9,2,0.4566791355609894
2,raw,k,9,4,0.30933287739753723
2,raw,k,9,8,0.2435021549463272
2,raw,k,9,16,0.14867693185806274
2,raw,k,9,32,0.08189032971858978
2,raw,k,10,1,0.10691429674625397
2,raw,k,10,2,0.4781130850315094
2,raw,k,10,4,0.31853851675987244
2,raw,k,10,8,0.2442990243434906
2,raw,k,10,16,0.14579550921916962
2,raw,k,10,32,0.08100741356611252
2,raw,k,11,1,0.03415209800004959
2,raw,k,11,2,0.45101532340049744
2,raw,k,11,4,0.3285669684410095
2,raw,k,11,8,0.25542426109313965
2,raw,k,11,16,0.1524987518787384
2,raw,k,11,32,0.08404570072889328
2,raw,k,12,1,0.01288014929741621
2,raw,k,12,2,0.4335683286190033
2,raw,k,12,4,0.35043054819107056
2,raw,k,12,8,0.2633917033672333
2,raw,k,12,16,0.1613573133945465
2,raw,k,12,32,0.08915501832962036
2,raw,k,13,1,0.1974477767944336
2,raw,k,13,2,0.4081968665122986
2,raw,k,13,4,0.3396272659301758
2,raw,k,13,8,0.2558419108390808
2,raw,k,13,16,0.15823331475257874
2,raw,k,13,32,0.0885695070028305
2,raw,k,14,1,0.003104402218014002
2,raw,k,14,2,0.417209267616272
2,raw,k,14,4,0.3221835494041443
2,raw,k,14,8,0.24031177163124084
2,raw,k,14,16,0.14488402009010315
2,raw,k,14,32,0.07991252839565277
2,raw,k,15,1,0.030509883537888527
2,raw,k,15,2,0.415563702583313
2,raw,k,15,4,0.3592499792575836
2,raw,k,15,8,0.258919894695282
2,raw,k,15,16,0.15711937844753265
2,raw,k,15,32,0.08702294528484344
2,raw,k,16,1,0.01759648509323597
2,raw,k,16,2,0.3795308470726013
2,raw,k,16,4,0.3547833263874054
2,raw,k,16,8,0.2564961016178131
2,raw,k,16,16,0.1544579565525055
2,raw,k,16,32,0.08521635830402374
2,raw,k,17,1,0.2320181280374527
2,raw,k,17,2,0.42215901613235474
2,raw,k,17,4,0.3652634024620056
2,raw,k,17,8,0.27090996503829956
2,raw,k,17,16,0.1617354303598404
2,raw,k,17,32,0.0900435745716095
2,raw,k,18,1,0.6708998680114746
2,raw,k,18,2,0.4278181791305542
2,raw,k,18,4,0.363244891166687
2,raw,k,18,8,0.268659383058548
2,raw,k,18,16,0.16050101816654205
2,raw,k,18,32,0.08834610134363174
2,raw,k,19,1,0.6273241639137268
2,raw,k,19,2,0.35489070415496826
2,raw,k,19,4,0.3837079405784607
2,raw,k,19,8,0.27137431502342224
2,raw,k,19,16,0.16054975986480713
2,raw,k,19,32,0.08885636925697327
2,raw,k,20,1,0.7267060875892639
2,raw,k,20,2,0.3903554677963257
2,raw,k,20,4,0.4368204176425934
2,raw,k,20,8,0.300746351480484
2,raw,k,20,16,0.18255586922168732
2,raw,k,20,32,0.10088593512773514
2,raw,k,21,1,0.5891226530075073
2,raw,k,21,2,0.46060216426849365
2,raw,k,21,4,0.4372457265853882
2,raw,k,21,8,0.2847338914871216
2,raw,k,21,16,0.17747782170772552
2,raw,k,21,32,0.09814005345106125
2,raw,k,22,1,0.4442659020423889
2,raw,k,22,2,0.38727521896362305
2,raw,k,22,4,0.41454869508743286
2,raw,k,22,8,0.28054845333099365
2,raw,k,22,16,0.17295731604099274
2,raw,k,22,32,0.09497328847646713
2,raw,k,23,1,0.44348248839378357
2,raw,k,23,2,0.4044865369796753
2,raw,k,23,4,0.4358259439468384
2,raw,k,23,8,0.29781585931777954
2,raw,k,23,16,0.18785174190998077
2,raw,k,23,32,0.10099229961633682
2,raw,k,24,1,0.6446390748023987
2,raw,k,24,2,0.47426319122314453
2,raw,k,24,4,0.43540799617767334
2,raw,k,24,8,0.28137654066085815
2,raw,k,24,16,0.17755338549613953
2,raw,k,24,32,0.09749479591846466
2,raw,k,25,1,0.6631777882575989
2,raw,k,25,2,0.3889840841293335
2,raw,k,25,4,0.39785516262054443
2,raw,k,25,8,0.2689747214317322
2,raw,k,25,16,0.16997990012168884
2,raw,k,25,32,0.09397567808628082
2,raw,k,26,1,0.6745107173919678
2,raw,k,26,2,0.4415509104728699
2,raw,k,26,4,0.41157248616218567
2,raw,k,26,8,0.27090707421302795
2,raw,k,26,16,0.16944390535354614
2,raw,k,26,32,0.09354822337627411
2,raw,k,27,1,0.6657053828239441
2,raw,k,27,2,0.4129215478897095
2,raw,k,27,4,0.40167713165283203
2,raw,k,27,8,0.26692891120910645
2,raw,k,27,16,0.16708651185035706
2,raw,k,27,32,0.09236925095319748
2,raw,k,28,1,0.6626105904579163
2,raw,k,28,2,0.5004531741142273
2,raw,k,28,4,0.39834266901016235
2,raw,k,28,8,0.2719807028770447
2,raw,k,28,16,0.167865589261055
2,raw,k,28,32,0.0925019383430481
2,raw,k,29,1,0.5962902307510376
2,raw,k,29,2,0.3920806348323822
2,raw,k,29,4,0.36580216884613037
2,raw,k,29,8,0.2554980516433716
2,raw,k,29,16,0.15642137825489044
2,raw,k,29,32,0.08620025217533112
2,raw,k,30,1,0.6048309206962585
2,raw,k,30,2,0.495930552482605
2,raw,k,30,4,0.3528227210044861
2,raw,k,30,8,0.25373324751853943
2,raw,k,30,16,0.15474408864974976
2,raw,k,30,32,0.08720991015434265
2,raw,k,31,1,0.5353630185127258
2,raw,k,31,2,0.4705001711845398
2,raw,k,31,4,0.32997649908065796
2,raw,k,31,8,0.2486027032136917
2,raw,k,31,16,0.15184621512889862
2,raw,k,31,32,0.08437100052833557
2,raw,k,32,1,0.5385155081748962
2,raw,k,32,2,0.49426522850990295
2,raw,k,32,4,0.3379424214363098
2,raw,k,32,8,0.2536042332649231
2,raw,k,32,16,0.15744303166866302
2,raw,k,32,32,0.08925242722034454
2,raw,k,33,1,0.5312345027923584
2,raw,k,33,2,0.3934819996356964
2,raw,k,33,4,0.33892694115638733
2,raw,k,33,8,0.24188955128192902
2,raw,k,33,16,0.14855068922042847
2,raw,k,33,32,0.08294087648391724
2,raw,k,34,1,0.5244975686073303
2,raw,k,34,2,0.4204917550086975
2,raw,k,34,4,0.33306604623794556
2,raw,k,34,8,0.2510718107223511
2,raw,k,34,16,0.15508167445659637
2,raw,k,34,32,0.08628635108470917
2,raw,k,35,1,0.5848785042762756
2,raw,k,35,2,0.3781009316444397
2,raw,k,35,4,0.3442477583885193
2,raw,k,35,8,0.265929251909256
2,raw,k,35,16,0.16298507153987885
2,raw,k,35,32,0.09077422320842743
2,raw,k,36,1,0.49898022413253784
2,raw,k,36,2,0.47438663244247437
2,raw,k,36,4,0.32880133390426636
2,raw,k,36,8,0.24962787330150604
2,raw,k,36,16,0.15564846992492676
2,raw,k,36,32,0.08881395310163498
2,raw,k,37,1,0.5936756730079651
2,raw,k,37,2,0.5240684747695923
2,raw,k,37,4,0.35288068652153015
2,raw,k,37,8,0.27099084854125977
2,raw,k,37,16,0.17062395811080933
2,raw,k,37,32,0.09764213114976883
2,raw,k,38,1,0.491119384765625
2,raw,k,38,2,0.325356662273407
2,raw,k,38,4,0.35109299421310425
2,raw,k,38,8,0.27155277132987976
2,raw,k,38,16,0.173682302236557
2,raw,k,38,32,0.09803450852632523
2,raw,k,39,1,0.42519479990005493
2,raw,k,39,2,0.5099440813064575
2,raw,k,39,4,0.3469673991203308
2,raw,k,39,8,0.27145010232925415
2,raw,k,39,16,0.17767950892448425
2,raw,k,39,32,0.10131818056106567
2,raw,k,40,1,0.34013631939888
2,raw,k,40,2,0.42130568623542786
2,raw,k,40,4,0.3439861834049225
2,raw,k,40,8,0.25015342235565186
2,raw,k,40,16,0.1541375368833542
2,raw,k,40,32,0.08852438628673553
2,raw,k,41,1,0.03882109001278877
2,raw,k,41,2,0.4073016047477722
2,raw,k,41,4,0.3599882125854492
2,raw,k,41,8,0.2572149932384491
2,raw,k,41,16,0.16349738836288452
2,raw,k,41,32,0.0934731662273407
2,raw,k,42,1,0.16433291137218475
2,raw,k,42,2,0.4676850438117981
2,raw,k,42,4,0.3532980680465698
2,raw,k,42,8,0.2557433843612671
2,raw,k,42,16,0.16190195083618164
2,raw,k,42,32,0.09219066798686981
2,raw,k,43,1,0.20222638547420502
2,raw,k,43,2,0.3968645930290222
2,raw,k,43,4,0.354278028011322
2,raw,k,43,8,0.2472763955593109
2,raw,k,43,16,0.14688724279403687
2,raw,k,43,32,0.08284425735473633
2,raw,k,44,1,0.31245049834251404
2,raw,k,44,2,0.44739702343940735
2,raw,k,44,4,0.3627685308456421
2,raw,k,44,8,0.24666479229927063
2,raw,k,44,16,0.14532442390918732
2,raw,k,44,32,0.08248579502105713
2,raw,k,45,1,0.30121374130249023
2,raw,k,45,2,0.5428676605224609
2,raw,k,45,4,0.3416080176830292
2,raw,k,45,8,0.27415382862091064
2,raw,k,45,16,0.1671021729707718
2,raw,k,45,32,0.09545008093118668
2,raw,k,46,1,0.4076203405857086
2,raw,k,46,2,0.4221080243587494
2,raw,k,46,4,0.3208448588848114
2,raw,k,46,8,0.24548810720443726
2,raw,k,46,16,0.14342744648456573
2,raw,k,46,32,0.08039906620979309
2,raw,k,47,1,0.33346065878868103
2,raw,k,47,2,0.4416114389896393
2,raw,k,47,4,0.34669578075408936
2,raw,k,47,8,0.26715099811553955
2,raw,k,47,16,0.16006067395210266
2,raw,k,47,32,0.09153666347265244
2,raw,k,48,1,0.3038380444049835
2,raw,k,48,2,0.43343210220336914
2,raw,k,48,4,0.3263571262359619
2,raw,k,48,8,0.2733752131462097
2,raw,k,48,16,0.1626543402671814
2,raw,k,48,32,0.09470973908901215
2,raw,k,49,1,0.34193772077560425
2,raw,k,49,2,0.3882734179496765
2,raw,k,49,4,0.3071449398994446
2,raw,k,49,8,0.2474573850631714
2,raw,k,49,16,0.15036264061927795
2,raw,k,49,32,0.08784005045890808
2,raw,k,50,1,0.3184550106525421
2,raw,k,50,2,0.39660900831222534
2,raw,k,50,4,0.3090203106403351
2,raw,k,50,8,0.2579391598701477
2,raw,k,50,16,0.15399262309074402
2,raw,k,50,32,0.090009406208992
2,raw,k,51,1,0.3365340530872345
2,raw,k,51,2,0.38175857067108154
2,raw,k,51,4,0.3129185736179352
2,raw,k,51,8,0.25499022006988525
2,raw,k,51,16,0.15476787090301514
2,raw,k,51,32,0.09173329174518585
2,raw,k,52,1,0.2726891040802002
2,raw,k,52,2,0.4018884301185608
2,raw,k,52,4,0.32406896352767944
