target,source,kind,layer,rank,subspace_overlap
1,raw,v,13,2,0.4148731827735901
1,raw,v,13,4,0.30866745114326477
1,raw,v,13,8,0.25857993960380554
1,raw,v,13,16,0.15441849827766418
1,raw,v,13,32,0.08849524706602097
1,raw,v,14,1,0.2831352651119232
1,raw,v,14,2,0.4231104254722595
1,raw,v,14,4,0.31496599316596985
1,raw,v,14,8,0.26805901527404785
1,raw,v,14,16,0.15900827944278717
1,raw,v,14,32,0.08991672843694687
1,raw,v,15,1,0.36287951469421387
1,raw,v,15,2,0.4273407757282257
1,raw,v,15,4,0.3379404544830322
1,raw,v,15,8,0.2778780162334442
1,raw,v,15,16,0.1683284193277359
1,raw,v,15,32,0.09696412086486816
1,raw,v,16,1,0.33342382311820984
1,raw,v,16,2,0.4251791834831238
1,raw,v,16,4,0.34052354097366333
1,raw,v,16,8,0.2723095417022705
1,raw,v,16,16,0.16445212066173553
1,raw,v,16,32,0.09501328319311142
1,raw,v,17,1,0.4761928617954254
1,raw,v,17,2,0.4548436403274536
1,raw,v,17,4,0.372257798910141
1,raw,v,17,8,0.285468190908432
1,raw,v,17,16,0.1734909564256668
1,raw,v,17,32,0.09998827427625656
1,raw,v,18,1,0.5011280179023743
1,raw,v,18,2,0.4679057002067566
1,raw,v,18,4,0.39453595876693726
1,raw,v,18,8,0.29883214831352234
1,raw,v,18,16,0.17918618023395538
1,raw,v,18,32,0.10041016340255737
1,raw,v,19,1,0.4276774525642395
1,raw,v,19,2,0.4795375168323517
1,raw,v,19,4,0.38682976365089417
1,raw,v,19,8,0.29338014125823975
1,raw,v,19,16,0.17779266834259033
1,raw,v,19,32,0.09870035946369171
1,raw,v,20,1,0.5020996332168579
1,raw,v,20,2,0.45590367913246155
1,raw,v,20,4,0.406069815158844
1,raw,v,20,8,0.3173268735408783
1,raw,v,20,16,0.1980622112751007
1,raw,v,20,32,0.11064442992210388
1,raw,v,21,1,0.41232094168663025
1,raw,v,21,2,0.5137841105461121
1,raw,v,21,4,0.40642696619033813
1,raw,v,21,8,0.30895137786865234
1,raw,v,21,16,0.1966715157032013
1,raw,v,21,32,0.1081840768456459
1,raw,v,22,1,0.44283437728881836
1,raw,v,22,2,0.5054755210876465
1,raw,v,22,4,0.40531033277511597
1,raw,v,22,8,0.2977316975593567
1,raw,v,22,16,0.18515391647815704
1,raw,v,22,32,0.10275685042142868
1,raw,v,23,1,0.4039101302623749
1,raw,v,23,2,0.4686492681503296
1,raw,v,23,4,0.3947615623474121
1,raw,v,23,8,0.3025165796279907
1,raw,v,23,16,0.18239451944828033
1,raw,v,23,32,0.10141754150390625
1,raw,v,24,1,0.3266420364379883
1,raw,v,24,2,0.4436376690864563
1,raw,v,24,4,0.38060757517814636
1,raw,v,24,8,0.2886991500854492
1,raw,v,24,16,0.17722366750240326
1,raw,v,24,32,0.09875500947237015
1,raw,v,25,1,0.3622469902038574
1,raw,v,25,2,0.4424423575401306
1,raw,v,25,4,0.3776171803474426
1,raw,v,25,8,0.2919817268848419
1,raw,v,25,16,0.17687267065048218
1,raw,v,25,32,0.09800668060779572
1,raw,v,26,1,0.3376126289367676
1,raw,v,26,2,0.4254583716392517
1,raw,v,26,4,0.36859601736068726
1,raw,v,26,8,0.27816420793533325
1,raw,v,26,16,0.1687481850385666
1,raw,v,26,32,0.09256915748119354
1,raw,v,27,1,0.35633647441864014
1,raw,v,27,2,0.44617486000061035
1,raw,v,27,4,0.3722771406173706
1,raw,v,27,8,0.2730802297592163
1,raw,v,27,16,0.16712799668312073
1,raw,v,27,32,0.09205533564090729
1,raw,v,28,1,0.30025073885917664
1,raw,v,28,2,0.42043089866638184
1,raw,v,28,4,0.3653998374938965
1,raw,v,28,8,0.2648610770702362
1,raw,v,28,16,0.16108113527297974
1,raw,v,28,32,0.08898457884788513
1,raw,v,29,1,0.3096241354942322
1,raw,v,29,2,0.41942864656448364
1,raw,v,29,4,0.36692994832992554
1,raw,v,29,8,0.2684354782104492
1,raw,v,29,16,0.16404281556606293
1,raw,v,29,32,0.0903349369764328
1,raw,v,30,1,0.29432669281959534
1,raw,v,30,2,0.4137093126773834
1,raw,v,30,4,0.36616361141204834
1,raw,v,30,8,0.2596825361251831
1,raw,v,30,16,0.15667131543159485
1,raw,v,30,32,0.08659543097019196
1,raw,v,31,1,0.2761613428592682
1,raw,v,31,2,0.40694159269332886
1,raw,v,31,4,0.35604918003082275
1,raw,v,31,8,0.2545536756515503
1,raw,v,31,16,0.1558724343776703
1,raw,v,31,32,0.08626259118318558
1,raw,v,32,1,0.3299594819545746
1,raw,v,32,2,0.37653592228889465
1,raw,v,32,4,0.36224669218063354
1,raw,v,32,8,0.2553269863128662
1,raw,v,32,16,0.15646103024482727
1,raw,v,32,32,0.0872533917427063
1,raw,v,33,1,0.3982495069503784
1,raw,v,33,2,0.4468092918395996
1,raw,v,33,4,0.38769787549972534
1,raw,v,33,8,0.2745719850063324
1,raw,v,33,16,0.16933202743530273
1,raw,v,33,32,0.0944366455078125
1,raw,v,34,1,0.33454644680023193
1,raw,v,34,2,0.37822604179382324
1,raw,v,34,4,0.35737547278404236
1,raw,v,34,8,0.2642989754676819
1,raw,v,34,16,0.16279973089694977
1,raw,v,34,32,0.09068480879068375
1,raw,v,35,1,0.3388544023036957
1,raw,v,35,2,0.3619160056114197
1,raw,v,35,4,0.3616180121898651
1,raw,v,35,8,0.2728719711303711
1,raw,v,35,16,0.17013207077980042
1,raw,v,35,32,0.09451568871736526
1,raw,v,36,1,0.43233591318130493
1,raw,v,36,2,0.43040210008621216
1,raw,v,36,4,0.39100441336631775
1,raw,v,36,8,0.3061273694038391
1,raw,v,36,16,0.19400611519813538
1,raw,v,36,32,0.10882367193698883
1,raw,v,37,1,0.4335968494415283
1,raw,v,37,2,0.36746758222579956
1,raw,v,37,4,0.3641049563884735
1,raw,v,37,8,0.2744472622871399
1,raw,v,37,16,0.17559988796710968
1,raw,v,37,32,0.0968271940946579
1,raw,v,38,1,0.5415264964103699
1,raw,v,38,2,0.41102296113967896
1,raw,v,38,4,0.39196139574050903
1,raw,v,38,8,0.29945075511932373
1,raw,v,38,16,0.21049487590789795
1,raw,v,38,32,0.11566578596830368
1,raw,v,39,1,0.4216533899307251
1,raw,v,39,2,0.4217482805252075
1,raw,v,39,4,0.3722783327102661
1,raw,v,39,8,0.3041205406188965
1,raw,v,39,16,0.21035924553871155
1,raw,v,39,32,0.11533644050359726
1,raw,v,40,1,0.2912187874317169
1,raw,v,40,2,0.38201725482940674
1,raw,v,40,4,0.34397342801094055
1,raw,v,40,8,0.2792401611804962
1,raw,v,40,16,0.19219008088111877
1,raw,v,40,32,0.10989432036876678
1,raw,v,41,1,0.22110746800899506
1,raw,v,41,2,0.3898290991783142
1,raw,v,41,4,0.36696934700012207
1,raw,v,41,8,0.302517831325531
1,raw,v,41,16,0.19383621215820312
1,raw,v,41,32,0.11013440787792206
1,raw,v,42,1,0.3278292119503021
1,raw,v,42,2,0.3518202304840088
1,raw,v,42,4,0.3524649739265442
1,raw,v,42,8,0.3036172091960907
1,raw,v,42,16,0.18742528557777405
1,raw,v,42,32,0.1052786111831665
1,raw,v,43,1,0.4152202606201172
1,raw,v,43,2,0.27387720346450806
1,raw,v,43,4,0.2859722375869751
1,raw,v,43,8,0.2865886688232422
1,raw,v,43,16,0.17506898939609528
1,raw,v,43,32,0.0985139012336731
1,raw,v,44,1,0.42491352558135986
1,raw,v,44,2,0.2633828818798065
1,raw,v,44,4,0.2720065116882324
1,raw,v,44,8,0.2720155715942383
1,raw,v,44,16,0.172162264585495
1,raw,v,44,32,0.09822563827037811
1,raw,v,45,1,0.4264351427555084
1,raw,v,45,2,0.2896575629711151
1,raw,v,45,4,0.3286093473434448
1,raw,v,45,8,0.27816224098205566
1,raw,v,45,16,0.18136504292488098
1,raw,v,45,32,0.10225626826286316
1,raw,v,46,1,0.3615148067474365
1,raw,v,46,2,0.4041573405265808
1,raw,v,46,4,0.37415406107902527
1,raw,v,46,8,0.2760305404663086
1,raw,v,46,16,0.1838938295841217
1,raw,v,46,32,0.10418201237916946
1,raw,v,47,1,0.4260597825050354
1,raw,v,47,2,0.25767648220062256
1,raw,v,47,4,0.23696859180927277
1,raw,v,47,8,0.23952069878578186
1,raw,v,47,16,0.14352679252624512
1,raw,v,47,32,0.08106349408626556
1,raw,v,48,1,0.4419615566730499
1,raw,v,48,2,0.3246169686317444
1,raw,v,48,4,0.3234172463417053
1,raw,v,48,8,0.24553188681602478
1,raw,v,48,16,0.15954837203025818
1,raw,v,48,32,0.08566038310527802
1,raw,v,49,1,0.413145512342453
1,raw,v,49,2,0.3041270971298218
1,raw,v,49,4,0.307229220867157
1,raw,v,49,8,0.22013695538043976
1,raw,v,49,16,0.15869607031345367
1,raw,v,49,32,0.08630096912384033
1,raw,v,50,1,0.4279429614543915
1,raw,v,50,2,0.28255125880241394
1,raw,v,50,4,0.275775671005249
1,raw,v,50,8,0.24704879522323608
1,raw,v,50,16,0.14473819732666016
1,raw,v,50,32,0.07791676372289658
1,raw,v,51,1,0.43888717889785767
1,raw,v,51,2,0.29647383093833923
1,raw,v,51,4,0.3157351016998291
1,raw,v,51,8,0.226310133934021
1,raw,v,51,16,0.16427820920944214
1,raw,v,51,32,0.09011569619178772
1,raw,v,52,1,0.400020956993103
1,raw,v,52,2,0.30697306990623474
1,raw,v,52,4,0.2822555899620056
1,raw,v,52,8,0.24017204344272614
1,raw,v,52,16,0.14556463062763214
1,raw,v,52,32,0.07826250791549683
1,raw,v,53,1,0.42206746339797974
1,raw,v,53,2,0.2953945994377136
1,raw,v,53,4,0.2668820023536682
1,raw,v,53,8,0.23710589110851288
1,raw,v,53,16,0.14016065001487732
1,raw,v,53,32,0.075875423848629
1,raw,v,54,1,0.4559263288974762
1,raw,v,54,2,0.2787013351917267
1,raw,v,54,4,0.23645931482315063
1,raw,v,54,8,0.2124747335910797
1,raw,v,54,16,0.12584644556045532
1,raw,v,54,32,0.06848481297492981
1,raw,v,55,1,0.4651181101799011
1,raw,v,55,2,0.3400556743144989
1,raw,v,55,4,0.2909157872200012
1,raw,v,55,8,0.24378883838653564
1,raw,v,55,16,0.1483093649148941
1,raw,v,55,32,0.08098702132701874
1,raw,v,56,1,0.30190280079841614
1,raw,v,56,2,0.23951873183250427
1,raw,v,56,4,0.21755114197731018
1,raw,v,56,8,0.2033979892730713
1,raw,v,56,16,0.1279815137386322
1,raw,v,56,32,0.06979625672101974
1,raw,v,57,1,0.3669126629829407
1,raw,v,57,2,0.2922825217247009
1,raw,v,57,4,0.20328110456466675
1,raw,v,57,8,0.21265244483947754
1,raw,v,57,16,0.13029976189136505
1,raw,v,57,32,0.07206420600414276
1,raw,v,58,1,0.3091573417186737
1,raw,v,58,2,0.2518916130065918
1,raw,v,58,4,0.18747097253799438
1,raw,v,58,8,0.19879168272018433
1,raw,v,58,16,0.12411646544933319
1,raw,v,58,32,0.0683862641453743
1,raw,v,59,1,0.33712026476860046
1,raw,v,59,2,0.2777858078479767
1,raw,v,59,4,0.1797557771205902
1,raw,v,59,8,0.1997755616903305
1,raw,v,59,16,0.12687784433364868
1,raw,v,59,32,0.07082314789295197
1,raw,v,60,1,0.2654547095298767
1,raw,v,60,2,0.22259894013404846
1,raw,v,60,4,0.17856603860855103
1,raw,v,60,8,0.19316060841083527
1,raw,v,60,16,0.12114210426807404
1,raw,v,60,32,0.06528322398662567
1,raw,v,61,1,0.28928592801094055
1,raw,v,61,2,0.2217641919851303
1,raw,v,61,4,0.17696581780910492
1,raw,v,61,8,0.19655951857566833
1,raw,v,61,16,0.12255527079105377
1,raw,v,61,32,0.06698843091726303
1,raw,v,62,1,0.2756655812263489
1,raw,v,62,2,0.2120392620563507
1,raw,v,62,4,0.1685027778148651
1,raw,v,62,8,0.1891976296901703
1,raw,v,62,16,0.11685501784086227
1,raw,v,62,32,0.06354309618473053
1,raw,v,63,1,0.2846844792366028
1,raw,v,63,2,0.21395225822925568
1,raw,v,63,4,0.19872862100601196
1,raw,v,63,8,0.1937914937734604
1,raw,v,63,16,0.11914192140102386
1,raw,v,63,32,0.0640486627817154
2,raw,v,0,1,0.9999951124191284
2,raw,v,0,2,0.5000004172325134
2,raw,v,0,4,0.9923517107963562
2,raw,v,0,8,0.9256103038787842
2,raw,v,0,16,0.5780842304229736
2,raw,v,0,32,0.2890438139438629
2,raw,v,1,1,0.3002885580062866
2,raw,v,1,2,0.21817153692245483
2,raw,v,1,4,0.22123417258262634
2,raw,v,1,8,0.2291586548089981
2,raw,v,1,16,0.142341747879982
2,raw,v,1,32,0.07872205972671509
2,raw,v,2,1,0.00021332041069399565
2,raw,v,2,2,0.18672305345535278
2,raw,v,2,4,0.20937252044677734
2,raw,v,2,8,0.2159329056739807
2,raw,v,2,16,0.15674009919166565
2,raw,v,2,32,0.10447652637958527
2,raw,v,3,1,0.14214740693569183
2,raw,v,3,2,0.45217642188072205
2,raw,v,3,4,0.31987011432647705
2,raw,v,3,8,0.22285181283950806
2,raw,v,3,16,0.15107497572898865
2,raw,v,3,32,0.092088483273983
2,raw,v,4,1,0.07858946919441223
2,raw,v,4,2,0.30746594071388245
2,raw,v,4,4,0.2647770643234253
2,raw,v,4,8,0.20917372405529022
2,raw,v,4,16,0.13852964341640472
2,raw,v,4,32,0.07832639664411545
2,raw,v,5,1,0.008268780075013638
2,raw,v,5,2,0.2754056751728058
2,raw,v,5,4,0.3194352984428406
2,raw,v,5,8,0.2457469254732132
2,raw,v,5,16,0.16001567244529724
2,raw,v,5,32,0.08993948996067047
2,raw,v,6,1,0.11014112830162048
2,raw,v,6,2,0.29959696531295776
2,raw,v,6,4,0.28060010075569153
2,raw,v,6,8,0.24745556712150574
2,raw,v,6,16,0.1591225564479828
2,raw,v,6,32,0.09227832406759262
2,raw,v,7,1,0.05909089371562004
2,raw,v,7,2,0.17210102081298828
2,raw,v,7,4,0.27470463514328003
2,raw,v,7,8,0.2223149836063385
2,raw,v,7,16,0.1321008801460266
2,raw,v,7,32,0.07404065132141113
2,raw,v,8,1,0.0564458854496479
2,raw,v,8,2,0.26632922887802124
2,raw,v,8,4,0.2771699130535126
2,raw,v,8,8,0.22297944128513336
2,raw,v,8,16,0.13499222695827484
2,raw,v,8,32,0.0750887542963028
2,raw,v,9,1,0.030402788892388344
2,raw,v,9,2,0.3029000461101532
2,raw,v,9,4,0.30508625507354736
2,raw,v,9,8,0.23716962337493896
2,raw,v,9,16,0.14440017938613892
2,raw,v,9,32,0.08043881505727768
2,raw,v,10,1,0.001199897495098412
2,raw,v,10,2,0.31511908769607544
2,raw,v,10,4,0.3048722743988037
2,raw,v,10,8,0.23633815348148346
2,raw,v,10,16,0.14098848402500153
2,raw,v,10,32,0.07743103802204132
2,raw,v,11,1,0.20066818594932556
2,raw,v,11,2,0.34384965896606445
2,raw,v,11,4,0.3055969774723053
2,raw,v,11,8,0.23887726664543152
2,raw,v,11,16,0.13995596766471863
2,raw,v,11,32,0.07709954679012299
2,raw,v,12,1,0.39097288250923157
2,raw,v,12,2,0.35885512828826904
2,raw,v,12,4,0.3334145247936249
2,raw,v,12,8,0.260016530752182
2,raw,v,12,16,0.1538160890340805
2,raw,v,12,32,0.08524678647518158
2,raw,v,13,1,0.2716372013092041
2,raw,v,13,2,0.37101849913597107
2,raw,v,13,4,0.30238887667655945
2,raw,v,13,8,0.23004040122032166
2,raw,v,13,16,0.13565407693386078
2,raw,v,13,32,0.0752912312746048
2,raw,v,14,1,0.014611387625336647
2,raw,v,14,2,0.36739563941955566
2,raw,v,14,4,0.3140474259853363
2,raw,v,14,8,0.23269419372081757
2,raw,v,14,16,0.13840481638908386
2,raw,v,14,32,0.07604760676622391
2,raw,v,15,1,0.3562794327735901
2,raw,v,15,2,0.3673974275588989
2,raw,v,15,4,0.32487186789512634
2,raw,v,15,8,0.24621151387691498
2,raw,v,15,16,0.15016551315784454
2,raw,v,15,32,0.08250313997268677
2,raw,v,16,1,0.4094853103160858
2,raw,v,16,2,0.37292182445526123
2,raw,v,16,4,0.3143184185028076
2,raw,v,16,8,0.24562662839889526
2,raw,v,16,16,0.14778469502925873
2,raw,v,16,32,0.08173292875289917
2,raw,v,17,1,0.5709048509597778
2,raw,v,17,2,0.39671653509140015
2,raw,v,17,4,0.33295297622680664
2,raw,v,17,8,0.2549911439418793
2,raw,v,17,16,0.15172681212425232
2,raw,v,17,32,0.08516309410333633
2,raw,v,18,1,0.5188471674919128
2,raw,v,18,2,0.3796427845954895
2,raw,v,18,4,0.32653194665908813
2,raw,v,18,8,0.2644323706626892
2,raw,v,18,16,0.15875951945781708
2,raw,v,18,32,0.08932570368051529
2,raw,v,19,1,0.5417777895927429
2,raw,v,19,2,0.323722779750824
2,raw,v,19,4,0.3356258273124695
2,raw,v,19,8,0.2546425461769104
2,raw,v,19,16,0.15317222476005554
2,raw,v,19,32,0.08505023270845413
2,raw,v,20,1,0.6296183466911316
2,raw,v,20,2,0.34806567430496216
2,raw,v,20,4,0.3896871507167816
2,raw,v,20,8,0.2792906165122986
2,raw,v,20,16,0.1748519390821457
2,raw,v,20,32,0.09547220915555954
2,raw,v,21,1,0.572268009185791
2,raw,v,21,2,0.3058303892612457
2,raw,v,21,4,0.3649457097053528
2,raw,v,21,8,0.27174729108810425
2,raw,v,21,16,0.16788874566555023
2,raw,v,21,32,0.09240955114364624
2,raw,v,22,1,0.5525197386741638
2,raw,v,22,2,0.30939981341362
2,raw,v,22,4,0.3511683940887451
2,raw,v,22,8,0.251213014125824
2,raw,v,22,16,0.1557600051164627
2,raw,v,22,32,0.0867728441953659
2,raw,v,23,1,0.5748726725578308
2,raw,v,23,2,0.3304249048233032
2,raw,v,23,4,0.3571672737598419
2,raw,v,23,8,0.2541874647140503
2,raw,v,23,16,0.15773877501487732
2,raw,v,23,32,0.08684450387954712
2,raw,v,24,1,0.5260558128356934
2,raw,v,24,2,0.337839275598526
2,raw,v,24,4,0.32891127467155457
2,raw,v,24,8,0.23898936808109283
2,raw,v,24,16,0.14548233151435852
2,raw,v,24,32,0.0801248699426651
2,raw,v,25,1,0.5140838623046875
2,raw,v,25,2,0.3184605836868286
2,raw,v,25,4,0.3355753421783447
2,raw,v,25,8,0.24048130214214325
2,raw,v,25,16,0.1471269428730011
2,raw,v,25,32,0.08047943562269211
2,raw,v,26,1,0.4847886562347412
2,raw,v,26,2,0.3663186728954315
2,raw,v,26,4,0.3086468577384949
2,raw,v,26,8,0.23176363110542297
2,raw,v,26,16,0.14005418121814728
2,raw,v,26,32,0.07686222344636917
2,raw,v,27,1,0.5035607814788818
2,raw,v,27,2,0.37302905321121216
2,raw,v,27,4,0.3200632333755493
2,raw,v,27,8,0.2371310591697693
2,raw,v,27,16,0.1453060358762741
2,raw,v,27,32,0.07974694669246674
2,raw,v,28,1,0.416927307844162
2,raw,v,28,2,0.36652517318725586
2,raw,v,28,4,0.3035627007484436
2,raw,v,28,8,0.2351464331150055
2,raw,v,28,16,0.1416316032409668
2,raw,v,28,32,0.07688731700181961
2,raw,v,29,1,0.4170153737068176
2,raw,v,29,2,0.3849785625934601
2,raw,v,29,4,0.29687851667404175
2,raw,v,29,8,0.23281624913215637
2,raw,v,29,16,0.1420566290616989
2,raw,v,29,32,0.07716622948646545
2,raw,v,30,1,0.40208229422569275
2,raw,v,30,2,0.3796348571777344
2,raw,v,30,4,0.302791953086853
2,raw,v,30,8,0.23134300112724304
2,raw,v,30,16,0.13952073454856873
2,raw,v,30,32,0.07617945969104767
2,raw,v,31,1,0.35601869225502014
2,raw,v,31,2,0.37474870681762695
2,raw,v,31,4,0.29680976271629333
2,raw,v,31,8,0.23057176172733307
2,raw,v,31,16,0.14013265073299408
2,raw,v,31,32,0.07723258435726166
2,raw,v,32,1,0.37680700421333313
2,raw,v,32,2,0.3617076277732849
2,raw,v,32,4,0.30264800786972046
2,raw,v,32,8,0.23782627284526825
2,raw,v,32,16,0.1447363942861557
2,raw,v,32,32,0.08071021735668182
2,raw,v,33,1,0.4485032260417938
2,raw,v,33,2,0.3827706575393677
2,raw,v,33,4,0.3201667070388794
2,raw,v,33,8,0.24905142188072205
2,raw,v,33,16,0.152369886636734
2,raw,v,33,32,0.08528587967157364
2,raw,v,34,1,0.37948375940322876
2,raw,v,34,2,0.3458913564682007
2,raw,v,34,4,0.2918863892555237
2,raw,v,34,8,0.24296002089977264
2,raw,v,34,16,0.14541783928871155
2,raw,v,34,32,0.08041958510875702
2,raw,v,35,1,0.3524054288864136
2,raw,v,35,2,0.3446211516857147
2,raw,v,35,4,0.2863842844963074
2,raw,v,35,8,0.25043702125549316
2,raw,v,35,16,0.15318448841571808
2,raw,v,35,32,0.08416470885276794
2,raw,v,36,1,0.47019436955451965
2,raw,v,36,2,0.3619667887687683
2,raw,v,36,4,0.31570273637771606
2,raw,v,36,8,0.2667033076286316
2,raw,v,36,16,0.16187095642089844
2,raw,v,36,32,0.09036863595247269
2,raw,v,37,1,0.41346678137779236
2,raw,v,37,2,0.3032703399658203
2,raw,v,37,4,0.29076698422431946
2,raw,v,37,8,0.2511208653450012
2,raw,v,37,16,0.155302494764328
2,raw,v,37,32,0.08604281395673752
2,raw,v,38,1,0.43342816829681396
2,raw,v,38,2,0.28905028104782104
2,raw,v,38,4,0.30928999185562134
2,raw,v,38,8,0.27212563157081604
2,raw,v,38,16,0.17209072411060333
2,raw,v,38,32,0.09587238729000092
2,raw,v,39,1,0.4043717086315155
2,raw,v,39,2,0.27215367555618286
2,raw,v,39,4,0.29807353019714355
2,raw,v,39,8,0.2550337314605713
2,raw,v,39,16,0.16924609243869781
2,raw,v,39,32,0.09526168555021286
2,raw,v,40,1,0.3129371106624603
2,raw,v,40,2,0.22018864750862122
2,raw,v,40,4,0.28320735692977905
2,raw,v,40,8,0.23585113883018494
2,raw,v,40,16,0.15520168840885162
2,raw,v,40,32,0.08798956125974655
2,raw,v,41,1,0.356088250875473
2,raw,v,41,2,0.2178022563457489
2,raw,v,41,4,0.306173175573349
2,raw,v,41,8,0.23681828379631042
2,raw,v,41,16,0.1459905058145523
2,raw,v,41,32,0.08289492875337601
2,raw,v,42,1,0.411276638507843
2,raw,v,42,2,0.24327319860458374
2,raw,v,42,4,0.3098296821117401
2,raw,v,42,8,0.23927444219589233
2,raw,v,42,16,0.14286214113235474
2,raw,v,42,32,0.08037854731082916
2,raw,v,43,1,0.4290335476398468
2,raw,v,43,2,0.23705847561359406
2,raw,v,43,4,0.2787210941314697
2,raw,v,43,8,0.22973628342151642
2,raw,v,43,16,0.13702964782714844
2,raw,v,43,32,0.07625512033700943
2,raw,v,44,1,0.42652273178100586
2,raw,v,44,2,0.23887993395328522
2,raw,v,44,4,0.24983757734298706
2,raw,v,44,8,0.23186306655406952
2,raw,v,44,16,0.14370130002498627
2,raw,v,44,32,0.07975713163614273
2,raw,v,45,1,0.40317896008491516
2,raw,v,45,2,0.2187756597995758
2,raw,v,45,4,0.2794300615787506
2,raw,v,45,8,0.23238074779510498
2,raw,v,45,16,0.14929404854774475
2,raw,v,45,32,0.0820348858833313
2,raw,v,46,1,0.4757433235645294
2,raw,v,46,2,0.3497175872325897
2,raw,v,46,4,0.28989461064338684
2,raw,v,46,8,0.24621498584747314
2,raw,v,46,16,0.15291845798492432
2,raw,v,46,32,0.08720774948596954
2,raw,v,47,1,0.41602036356925964
2,raw,v,47,2,0.21899233758449554
2,raw,v,47,4,0.23789212107658386
2,raw,v,47,8,0.2131117880344391
2,raw,v,47,16,0.12172941863536835
2,raw,v,47,32,0.06671290844678879
2,raw,v,48,1,0.44996267557144165
2,raw,v,48,2,0.2408141791820526
2,raw,v,48,4,0.23615573346614838
2,raw,v,48,8,0.2208687961101532
2,raw,v,48,16,0.1315596103668213
2,raw,v,48,32,0.07395219057798386
2,raw,v,49,1,0.42606422305107117
2,raw,v,49,2,0.2218099981546402
2,raw,v,49,4,0.23330631852149963
2,raw,v,49,8,0.2222185730934143
2,raw,v,49,16,0.1329018771648407
2,raw,v,49,32,0.07465103268623352
2,raw,v,50,1,0.3878108561038971
2,raw,v,50,2,0.20684657990932465
2,raw,v,50,4,0.21608710289001465
2,raw,v,50,8,0.20914292335510254
2,raw,v,50,16,0.12377163767814636
2,raw,v,50,32,0.07001248002052307
2,raw,v,51,1,0.38304540514945984
2,raw,v,51,2,0.22503072023391724
2,raw,v,51,4,0.21429769694805145
2,raw,v,51,8,0.22122840583324432
2,raw,v,51,16,0.1417352557182312
2,raw,v,51,32,0.08180636167526245
2,raw,v,52,1,0.3499533236026764
2,raw,v,52,2,0.19460465013980865
2,raw,v,52,4,0.21144109964370728
