part,example,target,source,kind,context_index,prefix_tokens,layer,rank,original_gap,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t1,0,1,raw,k,43,52,0,8,0.0008437940353201097,1.3768610954284668,1933825.25,1.25803542137146,0.3077352046966553,0.21328049898147583,0.9558755879262508,0.0008065621196002735,0.08630186040664423,0.32765552290211136
t1,0,1,raw,k,43,52,0,16,0.0008437940353201097,1.3768610954284668,1933825.25,1.2415094375610352,0.3267875015735626,0.23106957972049713,0.9495764783064327,0.0008012469684752435,0.09830451184715294,0.3444807762266243
t1,0,1,raw,k,43,52,0,32,0.0008437940353201097,1.3768610954284668,1933825.25,1.2240720987319946,0.335959255695343,0.24437417089939117,0.9428843667016736,0.0007956002046194513,0.11096907102958387,0.35930803710187675
t1,0,1,raw,k,44,1121,0,0,0.0009682316489125314,1.8151767253875732,1936245.25,1.322230577468872,0.2856869697570801,0.3893165588378906,0.8534815573506621,0.0008263678555900668,0.2715692312622884,0.5406275864745836
t1,0,1,raw,k,44,1121,0,1,0.0009682316489125314,1.8151767253875732,1936245.25,0.34047651290893555,1.539433479309082,1.5070669651031494,0.4330959494889037,0.00041933720531097963,0.8124278985363049,0.9015558368335919
t1,0,1,raw,k,44,1121,0,2,0.0009682316489125314,1.8151767253875732,1936245.25,0.017548693343997,1.7989161014556885,1.7982720136642456,0.09832476912415977,9.520115333802916e-05,0.9903322397766807,0.9951544143156286
t1,0,1,raw,k,44,1121,0,4,0.0009682316489125314,1.8151767253875732,1936245.25,0.010664843954145908,1.799107551574707,1.8018096685409546,0.0766509947794101,7.421591906605408e-05,0.9941246249993269,0.9970590794676784
t1,0,1,raw,k,44,1121,0,8,0.0009682316489125314,1.8151767253875732,1936245.25,0.006672851275652647,1.8053839206695557,1.8069438934326172,0.060631214208930646,5.8705060509081816e-05,0.9963238558635508,0.9981606053568435
t1,0,1,raw,k,44,1121,0,16,0.0009682316489125314,1.8151767253875732,1936245.25,0.001210305723361671,1.8080124855041504,1.8109893798828125,0.025821893546062284,2.500157456614774e-05,0.9993332298136959,0.9996678698325624
t1,0,1,raw,k,44,1121,0,32,0.0009682316489125314,1.8151767253875732,1936245.25,3.5365475923754275e-05,1.8092471361160278,1.8121942281723022,0.00441397934224432,4.273754496807069e-06,0.9999805167863662,0.999991569759017
t1,0,1,raw,k,45,804,0,0,0.0009872496954608015,1.8863000869750977,1935337.75,1.608515977859497,0.2856869697570801,0.28173550963401794,0.9234370541901152,0.0009116629505264109,0.14726400694868214,0.3837876362250012
t1,0,1,raw,k,45,804,0,1,0.0009872496954608015,1.8863000869750977,1935337.75,1.5999857187271118,0.2688620388507843,0.27758821845054626,0.920985220088175,0.0009092423780559499,0.15178622437913591,0.3897901797024034
t1,0,1,raw,k,45,804,0,2,0.0009872496954608015,1.8863000869750977,1935337.75,1.5966994762420654,0.2785492241382599,0.28407496213912964,0.9200389190026245,0.000908308142597426,0.15352838752048226,0.3919011956968135
t1,0,1,raw,k,45,804,0,4,0.0009872496954608015,1.8863000869750977,1935337.75,1.583359956741333,0.3020804524421692,0.30251020193099976,0.9161876563961837,0.0009045059847620778,0.16060017826726847,0.40074980671835864
t1,0,1,raw,k,45,804,0,8,0.0009872496954608015,1.8863000869750977,1935337.75,1.579453706741333,0.3056896924972534,0.30626797676086426,0.9150568118076522,0.0009033895587864366,0.16267103116441495,0.4033256102925062
t1,0,1,raw,k,45,804,0,16,0.0009872496954608015,1.8863000869750977,1935337.75,1.5465774536132812,0.3396040201187134,0.3396633267402649,0.905483299968571,0.0008939381121388134,0.18009999347802674,0.4243819022633554
t1,0,1,raw,k,45,804,0,32,0.0009872496954608015,1.8863000869750977,1935337.75,1.5100533962249756,0.37751108407974243,0.37687885761260986,0.8947274463807934,0.0008833193989598589,0.19946279669290456,0.446613173122869
t1,0,1,raw,k,46,430,0,0,0.0009201574724753187,1.6379282474517822,1934508.125,1.5399622917175293,0.2856869697570801,0.19182652235031128,0.9696334896244033,0.0008922155010402143,0.059810895798802055,0.2804245301067706
t1,0,1,raw,k,46,430,0,1,0.0009201574724753187,1.6379282474517822,1934508.125,1.4679551124572754,0.28402629494667053,0.22699974477291107,0.9466925327331197,0.0008711062081309654,0.10377324846735114,0.3328117557253567
t1,0,1,raw,k,46,430,0,2,0.0009201574724753187,1.6379282474517822,1934508.125,1.4628058671951294,0.2811632454395294,0.22814281284809113,0.9450306854512079,0.0008695770469364016,0.10691700355562017,0.336186354301002
t1,0,1,raw,k,46,430,0,4,0.0009201574724753187,1.6379282474517822,1934508.125,1.4626026153564453,0.282621294260025,0.22897352278232574,0.944965028790475,0.0008695166324694104,0.10704109436301679,0.3365389915597088
t1,0,1,raw,k,46,430,0,8,0.0009201574724753187,1.6379282474517822,1934508.125,1.4030630588531494,0.36753135919570923,0.3011983036994934,0.9255314028755787,0.0008516346363665286,0.1433916222911632,0.3882021040618124
t1,0,1,raw,k,46,430,0,16,0.0009201574724753187,1.6379282474517822,1934508.125,1.3632724285125732,0.39745795726776123,0.3360568881034851,0.9123130545090943,0.0008394716743433259,0.16768489057228642,0.41650456623492493
t1,0,1,raw,k,46,430,0,32,0.0009201574724753187,1.6379282474517822,1934508.125,1.33148193359375,0.414615273475647,0.36053088307380676,0.9016130781340527,0.0008296260111265221,0.1870938573376386,0.43749428853655914
t1,0,1,raw,k,47,301,0,0,0.0009270531527055497,1.6623015403747559,1934196.25,1.4800539016723633,0.2856869697570801,0.23396730422973633,0.9435911574938481,0.0008747591574197506,0.10963572749941985,0.33951193921453576
t1,0,1,raw,k,47,301,0,1,0.0009270531527055497,1.6623015403747559,1934196.25,1.3830281496047974,0.2971993386745453,0.2882363796234131,0.9121381201337163,0.000845600519972875,0.16800404979893002,0.41008130529413833
t1,0,1,raw,k,47,301,0,2,0.0009270531527055497,1.6623015403747559,1934196.25,1.3701813220977783,0.2973904013633728,0.29475533962249756,0.9078918507151899,0.0008416640025211929,0.17573238740494745,0.41922126497648815
t1,0,1,raw,k,47,301,0,4,0.0009270531527055497,1.6623015403747559,1934196.25,1.3217051029205322,0.3270248770713806,0.3338106870651245,0.8916868863646794,0.0008266411392305711,0.20489449668526338,0.45274632883365873
t1,0,1,raw,k,47,301,0,8,0.0009270531527055497,1.6623015403747559,1934196.25,1.3097202777862549,0.33995765447616577,0.3462693691253662,0.887634905397018,0.0008228847374997978,0.21210427472082694,0.46062420956505684
t1,0,1,raw,k,47,301,0,16,0.0009270531527055497,1.6623015403747559,1934196.25,1.2895554304122925,0.3592187464237213,0.3659824728965759,0.8807752526528754,0.0008165254747968751,0.22423495431426355,0.47361547825326344
t1,0,1,raw,k,47,301,0,32,0.0009270531527055497,1.6623015403747559,1934196.25,1.2653155326843262,0.38934725522994995,0.3931666314601898,0.872457973397361,0.000808814914841118,0.23881708465536977,0.4887122096155777
t1,0,1,raw,k,48,1038,0,0,0.0009576917353754762,1.7756972312927246,1936053.875,1.4097845554351807,0.2856869697570801,0.325799822807312,0.891029156675853,0.0008533312593270448,0.20606704195351822,0.45742633971977575
t1,0,1,raw,k,48,1038,0,1,0.0009576917353754762,1.7756972312927246,1936053.875,1.3698909282684326,0.38041186332702637,0.3931090831756592,0.8783316572361786,0.0008411709690537338,0.2285334998967482,0.47830133593796614
t1,0,1,raw,k,48,1038,0,2,0.0009576917353754762,1.7756972312927246,1936053.875,1.2478649616241455,0.5414407849311829,0.5346364974975586,0.838299749675848,0.00080283274203189,0.2972535296934107,0.54525374971062
t1,0,1,raw,k,48,1038,0,4,0.0009576917353754762,1.7756972312927246,1936053.875,1.1576597690582275,0.6323904395103455,0.6252139806747437,0.8074321011836947,0.0007732710501804797,0.34805340197808377,0.5899994058795268
t1,0,1,raw,k,48,1038,0,8,0.0009576917353754762,1.7756972312927246,1936053.875,0.7085223197937012,1.0672370195388794,1.0672059059143066,0.6316729930431335,0.0006049480048972997,0.6009892298599293,0.7752349084225767
t1,0,1,raw,k,48,1038,0,16,0.0009576917353754762,1.7756972312927246,1936053.875,0.6083551049232483,1.1631152629852295,1.1652287244796753,0.5853210184563495,0.0005605571019172025,0.6573993053532218,0.8108029980357362
t1,0,1,raw,k,48,1038,0,32,0.0009576917353754762,1.7756972312927246,1936053.875,0.00023611198412254453,1.7602592706680298,1.7678602933883667,0.011531201377622839,1.1043336258299699e-05,0.9998670313947887,0.9999428115311468
t1,0,1,raw,k,49,150,0,0,0.0009124440215071682,1.6101570129394531,1933996.875,1.5715978145599365,0.2856869697570801,0.16212308406829834,0.9879537047783479,0.0009014524514508614,0.023947477214737,0.23903721844083786
t1,0,1,raw,k,49,150,0,1,0.0009124440215071682,1.6101570129394531,1933996.875,1.4899847507476807,0.2888721525669098,0.20452216267585754,0.9619595219763659,0.0008777342147592285,0.07463387807900157,0.2998840888078487
t1,0,1,raw,k,49,150,0,2,0.0009124440215071682,1.6101570129394531,1933996.875,1.4788289070129395,0.2882347106933594,0.20978140830993652,0.9583515545548928,0.0008744421464557127,0.08156229788222025,0.3079354885920146
t1,0,1,raw,k,49,150,0,4,0.0009124440215071682,1.6101570129394531,1933996.875,1.4609086513519287,0.29434794187545776,0.2217981219291687,0.952527266763963,0.0008691278098813417,0.09269180607117389,0.32217604713877845
t1,0,1,raw,k,49,150,0,8,0.0009124440215071682,1.6101570129394531,1933996.875,1.4127928018569946,0.31840237975120544,0.2578832507133484,0.9367099270278867,0.0008546953728030109,0.12257451260741115,0.36016447152295705
t1,0,1,raw,k,49,150,0,16,0.0009124440215071682,1.6101570129394531,1933996.875,1.3606122732162476,0.3602219223976135,0.30488336086273193,0.9192488137672972,0.0008387630843995266,0.15498161838741698,0.40032668422292544
t1,0,1,raw,k,49,150,0,32,0.0009124440215071682,1.6101570129394531,1933996.875,1.3375921249389648,0.3644615113735199,0.31851327419281006,0.9114392723309616,0.0008316373150052297,0.1692784528528073,0.41578382155979304
t1,0,1,raw,k,40,447,1,0,0.028447353059944804,186.39321899414062,230327.8125,99.44742584228516,133.10032653808594,110.02305603027344,0.7304352417831822,0.02077894921043233,0.46646435756114424,0.6985203920444991
t1,0,1,raw,k,40,447,1,1,0.028447353059944804,186.39321899414062,230327.8125,83.88260650634766,95.73226165771484,99.12142944335938,0.6708430181208485,0.019083708184282726,0.549969645038511,0.7420332096517678
t1,0,1,raw,k,40,447,1,2,0.028447353059944804,186.39321899414062,230327.8125,83.81092071533203,96.03568267822266,99.30899047851562,0.6705563067681246,0.019075552005205495,0.5503542394534928,0.7422619510329646
t1,0,1,raw,k,40,447,1,4,0.028447353059944804,186.39321899414062,230327.8125,81.46675109863281,89.5942611694336,97.2603530883789,0.6611121582399182,0.01880689097767305,0.5629307142273574,0.7526285545659157
t1,0,1,raw,k,40,447,1,8,0.028447353059944804,186.39321899414062,230327.8125,65.6163330078125,134.08087158203125,127.42887878417969,0.5933226444295981,0.016878458744548873,0.6479682396070686,0.8060637587269505
t1,0,1,raw,k,40,447,1,16,0.028447353059944804,186.39321899414062,230327.8125,55.75322723388672,133.44161987304688,132.04080200195312,0.546915146803227,0.015558288274942938,0.7008838221972047,0.8372351371594933
t1,0,1,raw,k,40,447,1,32,0.028447353059944804,186.39321899414062,230327.8125,47.72041320800781,138.2400360107422,138.4564208984375,0.5059843022992855,0.014393914090297616,0.7439798858267053,0.8625437397448633
t1,0,1,raw,k,41,488,1,0,0.02959161345842002,201.62939453125,230258.96875,126.84483337402344,133.10032653808594,103.94244384765625,0.7931575601416317,0.023470811931334698,0.3709010847901738,0.6344924228337703
t1,0,1,raw,k,41,488,1,1,0.02959161345842002,201.62939453125,230258.96875,97.1949462890625,89.69261169433594,97.06353759765625,0.6942964090461312,0.020545350962062187,0.5179524963856472,0.7217733749616745
t1,0,1,raw,k,41,488,1,2,0.02959161345842002,201.62939453125,230258.96875,95.1834716796875,92.93156433105469,99.6887435913086,0.6870745269368512,0.020331643818242096,0.5279285944345021,0.7282618761229679
t1,0,1,raw,k,41,488,1,4,0.02959161345842002,201.62939453125,230258.96875,91.86671447753906,84.8951416015625,97.32891845703125,0.674997507686241,0.01997426533284814,0.544378364617363,0.7439154113772561
t1,0,1,raw,k,41,488,1,8,0.02959161345842002,201.62939453125,230258.96875,79.66433715820312,118.59062194824219,120.27784729003906,0.628572027798584,0.018600460477390942,0.6048972058691762,0.7778279597681305
t1,0,1,raw,k,41,488,1,16,0.02959161345842002,201.62939453125,230258.96875,62.86991882324219,143.24044799804688,140.99996948242188,0.5583988649142941,0.016523923366164286,0.6881907076624278,0.8296774001102588
t1,0,1,raw,k,41,488,1,32,0.02959161345842002,201.62939453125,230258.96875,50.31301498413086,151.19091796875,151.25364685058594,0.4995319242768666,0.014781955613341776,0.7504678566282508,0.8662955424033332
t1,0,1,raw,k,42,1121,1,0,0.037447664405858144,322.8872375488281,230250.9375,128.7658233642578,133.10032653808594,163.61087036132812,0.631502195659318,0.02364828229461271,0.6012049768774606,0.7892183143292951
t1,0,1,raw,k,42,1121,1,1,0.037447664405858144,322.8872375488281,230250.9375,117.17491912841797,190.36962890625,198.04100036621094,0.6024096101969707,0.022558832917519984,0.6371026615423337,0.798786727413051
t1,0,1,raw,k,42,1121,1,2,0.037447664405858144,322.8872375488281,230250.9375,116.95092010498047,191.00323486328125,198.46978759765625,0.6018335324975639,0.022537260153160894,0.6377963991615037,0.7991873553300219
t1,0,1,raw,k,42,1121,1,4,0.037447664405858144,322.8872375488281,230250.9375,40.290367126464844,302.24786376953125,292.42236328125,0.3532443080547674,0.013228174301314503,0.8752184588269086,0.9360596458363188
t1,0,1,raw,k,42,1121,1,8,0.037447664405858144,322.8872375488281,230250.9375,29.759395599365234,297.54901123046875,295.33843994140625,0.3035894068225953,0.01136871422386609,0.9078334720651047,0.9528296896584247
t1,0,1,raw,k,42,1121,1,16,0.037447664405858144,322.8872375488281,230250.9375,25.44598388671875,305.44403076171875,301.4426574707031,0.2807269997543718,0.010512570476465139,0.9211923516089089,0.9598722779044648
t1,0,1,raw,k,42,1121,1,32,0.037447664405858144,322.8872375488281,230250.9375,19.13752555847168,303.378173828125,303.56396484375,0.24345430139705737,0.009116794976879648,0.9407300031312708,0.9699126204862448
t1,0,1,raw,k,43,52,1,0,0.02206184822551289,112.0943832397461,230303.25,123.56449890136719,133.10032653808594,60.815101623535156,1.0499169093308274,0.023163107503056293,-0.10232551649879684,0.49788604112596585
t1,0,1,raw,k,43,52,1,1,0.02206184822551289,112.0943832397461,230303.25,80.34141540527344,88.11459350585938,59.93378829956055,0.8465991213748832,0.01867754132362524,0.28326992768727577,0.6030535558345805
t1,0,1,raw,k,43,52,1,2,0.02206184822551289,112.0943832397461,230303.25,80.104248046875,87.93028259277344,59.960208892822266,0.8453486201554332,0.018649952955515917,0.2853857104013051,0.6039513784931825
t1,0,1,raw,k,43,52,1,4,0.02206184822551289,112.0943832397461,230303.25,65.282470703125,78.83985900878906,62.82588195800781,0.7631437738844941,0.016836362113684836,0.4176115803813323,0.6683035200702554
t1,0,1,raw,k,43,52,1,8,0.02206184822551289,112.0943832397461,230303.25,54.761802673339844,64.90850067138672,61.12053298950195,0.698951340455264,0.015420158390142824,0.5114670236757897,0.716546564593965
t1,0,1,raw,k,43,52,1,16,0.02206184822551289,112.0943832397461,230303.25,53.140594482421875,61.199649810791016,60.07671356201172,0.6885274803323178,0.015190188770186408,0.5259299088272298,0.7253369011967592
t1,0,1,raw,k,43,52,1,32,0.02206184822551289,112.0943832397461,230303.25,46.25861358642578,65.65939331054688,65.7475814819336,0.6423982960714067,0.014172493708255471,0.5873244292045532,0.766371636920342
t1,0,1,raw,k,44,1121,1,0,0.03634939313193268,304.2255859375,230250.9375,118.51859283447266,133.10032653808594,159.40365600585938,0.6241591982826721,0.02268780807528877,0.610425295199132,0.7921562432175516
t1,0,1,raw,k,44,1121,1,1,0.03634939313193268,304.2255859375,230250.9375,111.97491455078125,173.9652862548828,183.10797119140625,0.6066839444519427,0.022052593203715273,0.631934591544232,0.7959358834921595
t1,0,1,raw,k,44,1121,1,2,0.03634939313193268,304.2255859375,230250.9375,101.65824890136719,187.06170654296875,194.81451416015625,0.5780606996079928,0.021012155624170973,0.665845827568718,0.8166406529602936
t1,0,1,raw,k,44,1121,1,4,0.03634939313193268,304.2255859375,230250.9375,34.79999923706055,282.8373718261719,276.1314697265625,0.33821413108102694,0.01229387841343926,0.8856112015371059,0.9413467766255139
t1,0,1,raw,k,44,1121,1,8,0.03634939313193268,304.2255859375,230250.9375,32.094112396240234,274.77142333984375,273.451416015625,0.32479909949874797,0.01180625015657771,0.8945055449648024,0.9457939395070828
t1,0,1,raw,k,44,1121,1,16,0.03634939313193268,304.2255859375,230250.9375,21.848114013671875,281.8833312988281,282.1304016113281,0.2679841501947588,0.009741061228556183,0.928184495244393,0.9634236903221334
t1,0,1,raw,k,44,1121,1,32,0.03634939313193268,304.2255859375,230250.9375,17.655677795410156,287.4100036621094,286.98992919921875,0.24090417643219034,0.008756720616258158,0.9419651777775281,0.9705498546638034
t1,0,1,raw,k,45,804,1,0,0.035777017948616346,294.6899719238281,230227.4375,130.0778045654297,133.10032653808594,148.85626220703125,0.6643836258942614,0.023769664908385797,0.5585943976435941,0.7516140164962868
t1,0,1,raw,k,45,804,1,1,0.035777017948616346,294.6899719238281,230227.4375,127.7654037475586,155.8153076171875,161.36993408203125,0.6584517513692938,0.023557440127037088,0.5664412911187098,0.7530691940467108
t1,0,1,raw,k,45,804,1,2,0.035777017948616346,294.6899719238281,230227.4375,127.55490112304688,156.42291259765625,161.77899169921875,0.6579091046295028,0.023538025844887827,0.567155610045606,0.7535104185050958
t1,0,1,raw,k,45,804,1,4,0.035777017948616346,294.6899719238281,230227.4375,115.7835693359375,186.67901611328125,182.792724609375,0.6268170312336679,0.02242564417694535,0.607100409355411,0.779342707417151
t1,0,1,raw,k,45,804,1,8,0.035777017948616346,294.6899719238281,230227.4375,108.22338104248047,193.2206268310547,189.84361267089844,0.6060073201539632,0.021681134770141233,0.6327551279198119,0.7955849659936306
t1,0,1,raw,k,45,804,1,16,0.035777017948616346,294.6899719238281,230227.4375,99.61988830566406,199.73240661621094,197.4012451171875,0.5814205083961104,0.02080149196458128,0.6619501924164086,0.8136599534598874
t1,0,1,raw,k,45,804,1,32,0.035777017948616346,294.6899719238281,230227.4375,84.52874755859375,210.36376953125,210.26251220703125,0.5355740651482248,0.019161242941621456,0.713160420740605,0.844488418920978
t1,0,1,raw,k,46,430,1,0,0.02884258114751215,191.60348510742188,230321.859375,95.97795867919922,133.10032653808594,114.36293029785156,0.707756802617006,0.020413533012184737,0.49908030834935235,0.716133536284537
t1,0,1,raw,k,46,430,1,1,0.02884258114751215,191.60348510742188,230321.859375,79.7467269897461,95.27737426757812,103.56706237792969,0.6451411315849036,0.018607535439335396,0.5837929203373501,0.7665227795650177
t1,0,1,raw,k,46,430,1,2,0.02884258114751215,191.60348510742188,230321.859375,79.13508605957031,96.56588745117188,104.51714324951172,0.6426623198061897,0.018536040109458432,0.5869851427013267,0.7683762993749839
t1,0,1,raw,k,46,430,1,4,0.02884258114751215,191.60348510742188,230321.859375,77.77314758300781,93.60525512695312,103.71778869628906,0.6371081134283056,0.01837584246129428,0.5940932518038252,0.7744643498002822
t1,0,1,raw,k,46,430,1,8,0.02884258114751215,191.60348510742188,230321.859375,68.22034454345703,128.2738800048828,125.82850646972656,0.5966989204198445,0.01721033703284226,0.6439503983697921,0.802616759286996
t1,0,1,raw,k,46,430,1,16,0.02884258114751215,191.60348510742188,230321.859375,62.075111389160156,130.33590698242188,129.93212890625,0.5691897250329141,0.016416900832591955,0.6760230569169556,0.8222101106346135
t1,0,1,raw,k,46,430,1,32,0.02884258114751215,191.60348510742188,230321.859375,51.463863372802734,140.49124145507812,140.3154296875,0.518262147860006,0.014948018055336165,0.7314043460955333,0.8552224707373556
t1,0,1,raw,k,47,301,1,0,0.04118071359804734,390.466552734375,230248.125,225.00347900390625,133.10032653808594,149.28170776367188,0.7591064778229372,0.03126054645364885,0.42375735532725467,0.6548247941814003
t1,0,1,raw,k,47,301,1,1,0.04118071359804734,390.466552734375,230248.125,210.5364990234375,198.59912109375,189.26458740234375,0.7342970429701828,0.03023887622244816,0.4608078526852455,0.6796554161294043
t1,0,1,raw,k,47,301,1,2,0.04118071359804734,390.466552734375,230248.125,158.16921997070312,244.70298767089844,238.50015258789062,0.6364569998759424,0.026209753429363634,0.5949224873089147,0.771573149951639
t1,0,1,raw,k,47,301,1,4,0.04118071359804734,390.466552734375,230248.125,130.4600830078125,240.97503662109375,250.49075317382812,0.5780253776629628,0.023803497529941625,0.6658866627775892,0.8166082289531162
t1,0,1,raw,k,47,301,1,8,0.04118071359804734,390.466552734375,230248.125,116.11683654785156,265.32745361328125,269.83856201171875,0.545325339787127,0.022456886635531526,0.7026202737860545,0.8383415671676593
t1,0,1,raw,k,47,301,1,16,0.04118071359804734,390.466552734375,230248.125,102.71593475341797,280.235595703125,283.99310302734375,0.5128932603154466,0.021121310459419146,0.7369405035229915,0.8585275269492934
t1,0,1,raw,k,47,301,1,32,0.04118071359804734,390.466552734375,230248.125,87.30819702148438,302.22137451171875,302.68988037109375,0.4728632804479638,0.019472847323160732,0.7764003180039903,0.8811369111524956
t1,0,1,raw,k,48,1038,1,0,0.032751056098066784,247.10214233398438,230369.984375,109.21942901611328,133.10032653808594,135.49151611328125,0.6648316641461515,0.0217739391282217,0.5579988583486588,0.7471095478902386
t1,0,1,raw,k,48,1038,1,1,0.032751056098066784,247.10214233398438,230369.984375,109.12417602539062,137.33627319335938,137.6571044921875,0.6645416927635837,0.021764442259204386,0.5583843385789109,0.7472531352973257
t1,0,1,raw,k,48,1038,1,2,0.032751056098066784,247.10214233398438,230369.984375,82.58474731445312,168.33409118652344,166.42572021484375,0.5781115774902827,0.01893376470532613,0.6657870039716969,0.8160112578420624
t1,0,1,raw,k,48,1038,1,4,0.032751056098066784,247.10214233398438,230369.984375,76.39643096923828,173.77450561523438,172.24008178710938,0.5560300711330358,0.018210572051890122,0.6908305599957911,0.831195028324329
