part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t4,4,raw,43,cached_prefix_r4,0.3489776563883657,0.7895095181797027,0.27552118135066045,0.3766747207036537,0.7030931871309538
t4,4,raw,43,cached_prefix_r8,0.3489776563883657,0.7811780115779756,0.27261367170260553,0.38976091422708026,0.7054303356061137
t4,4,raw,44,mean,0.4421379465025051,0.5071577058114328,0.22423366660038851,0.7427910614360842,0.8670785045791686
t4,4,raw,44,oracle_r4,0.4421379465025051,0.39465025649617996,0.17448985399390793,0.8442511750474994,0.9191990181164844
t4,4,raw,44,oracle_r8,0.4421379465025051,0.34732471155770606,0.15356543473769904,0.8793655447413563,0.9377458398531947
t4,4,raw,44,position_r4,0.4421379465025051,0.5522343497519802,0.2441637613874867,0.6950372229540076,0.8343939126263286
t4,4,raw,44,position_r8,0.4421379465025051,0.5419131108570974,0.23960035001714142,0.7063301802811832,0.8417579752483406
t4,4,raw,44,cached_prefix_r4,0.4421379465025051,0.5212888569249329,0.23048158473542799,0.7282579276458969,0.8567618113458821
t4,4,raw,44,cached_prefix_r8,0.4421379465025051,0.5153317467216719,0.2278477202630691,0.7344331908207906,0.8609528947696884
t4,4,raw,45,mean,0.42809910319640454,0.45699656205611655,0.1956398183800635,0.79115414226889,0.8947898884489435
t4,4,raw,45,oracle_r4,0.42809910319640454,0.3595801183323825,0.15393592618534996,0.8707021385000698,0.933675127302156
t4,4,raw,45,oracle_r8,0.42809910319640454,0.3039786964761749,0.13013300735226255,0.9075969520886455,0.9526842381367373
t4,4,raw,45,position_r4,0.42809910319640454,0.48518284171359394,0.20770633942387265,0.7645976101067217,0.8762598298510689
t4,4,raw,45,position_r8,0.42809910319640454,0.4754565998978654,0.20354254402508787,0.7739410216135612,0.8810438917363049
t4,4,raw,45,cached_prefix_r4,0.42809910319640454,0.46727004290110014,0.20003788631650643,0.7816587070072041,0.887558373261015
t4,4,raw,45,cached_prefix_r8,0.42809910319640454,0.4625795338557657,0.19802988360066415,0.7860201748577825,0.8905215896136024
t4,4,raw,46,mean,0.41204826908416836,0.4458327524623866,0.1837046139531569,0.8012331568318123,0.8978021420179688
t4,4,raw,46,oracle_r4,0.41204826908416836,0.36058369646592714,0.14857788798875643,0.8699793978429682,0.9340219062843423
t4,4,raw,46,oracle_r8,0.41204826908416836,0.31605765359729976,0.13023100909557106,0.9001075596025693,0.9487401728716025
t4,4,raw,46,position_r4,0.41204826908416836,0.41961810610743694,0.1729029142979463,0.8239206450268077,0.9168903716235972
t4,4,raw,46,position_r8,0.41204826908416836,0.42410227192934824,0.17475060706315126,0.8201372629443652,0.9153275298232684
t4,4,raw,46,cached_prefix_r4,0.41204826908416836,0.4418099610372448,0.1820470297095406,0.8048039583282682,0.8989768517817107
t4,4,raw,46,cached_prefix_r8,0.41204826908416836,0.44240731289374907,0.18229316750804742,0.8042757694981324,0.8987878531600485
t4,4,raw,47,mean,0.335230287107028,0.8716993152748043,0.2922200117305724,0.2401403037494374,0.627038619264868
t4,4,raw,47,oracle_r4,0.335230287107028,0.6528826189504285,0.2188660277979405,0.5737442858724295,0.7574700013326324
t4,4,raw,47,oracle_r8,0.335230287107028,0.6430627188159567,0.21557409985649917,0.5864703396690298,0.7659920650093582
t4,4,raw,47,position_r4,0.335230287107028,0.7225176909387513,0.24220981297330454,0.47796818628053506,0.7032331251246685
t4,4,raw,47,position_r8,0.335230287107028,0.7225069448906086,0.24220621057250039,0.477983714584839,0.7037411553928622
t4,4,raw,47,cached_prefix_r4,0.335230287107028,0.8493027022189467,0.2847119887056322,0.2786849200035951,0.6444058695666837
t4,4,raw,47,cached_prefix_r8,0.335230287107028,0.8480272661447592,0.2842844239042957,0.2808497558750457,0.6436156348317651
t4,4,raw,48,mean,0.4281744773842157,0.43349765649288463,0.18561263251612312,0.812079781815177,0.9079313831907556
t4,4,raw,48,oracle_r4,0.4281744773842157,0.3747607909668008,0.16046300581630524,0.8595543495539378,0.9272582412054731
t4,4,raw,48,oracle_r8,0.4281744773842157,0.35933285232275797,0.15385715625027643,0.870879901241591,0.9332138107278709
t4,4,raw,48,position_r4,0.4281744773842157,0.4083140269467097,0.174829645096552,0.8332796553985616,0.9135306913031677
t4,4,raw,48,position_r8,0.4281744773842157,0.4086725014119736,0.17498313471337193,0.8329867865896805,0.913573899719665
t4,4,raw,48,cached_prefix_r4,0.4281744773842157,0.4271668871061799,0.18290195864253084,0.8175284505600162,0.9101466056042271
t4,4,raw,48,cached_prefix_r8,0.4281744773842157,0.42510212008531506,0.18201787810245185,0.8192881874989704,0.9116934210620776
t4,4,raw,49,mean,0.4489640342046729,0.4923745676577326,0.2210584722353973,0.7575672851238608,0.878353980249834
t4,4,raw,49,oracle_r4,0.4489640342046729,0.3922888372167043,0.1761235789302718,0.8461094681951661,0.9201216481003298
t4,4,raw,49,oracle_r8,0.4489640342046729,0.3591098066713462,0.16122738752562774,0.8710401467524684,0.933304106604119
t4,4,raw,49,position_r4,0.4489640342046729,0.42167408395970163,0.18931649785410762,0.8221909669167465,0.9083460113855109
t4,4,raw,49,position_r8,0.4489640342046729,0.4225604753771265,0.18971445572075907,0.8214426446490568,0.907059892743395
t4,4,raw,49,cached_prefix_r4,0.4489640342046729,0.4742749847131141,0.21293241045915928,0.7750632388753754,0.8903329146707167
t4,4,raw,49,cached_prefix_r8,0.4489640342046729,0.47300571552904985,0.21236255424579012,0.7762655930768516,0.8906331326889506
