part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t1,1,raw,k,43,16,1063914.8547049314,17013967.15625,281698.0645898059,894096.1579689533,838156.4843776226,0.25006369336572776,0.5145629294833798,0.12867350661570248,0.7352249916014824,0.8593687531640761
t1,1,raw,k,43,32,1063914.8547049314,17013967.15625,199233.79901899397,931631.9105580151,898156.4892476648,0.25006369336572776,0.4327410273405649,0.10821281956766104,0.8127352032562325,0.9021451067697506
t1,1,raw,k,43,64,1063914.8547049314,17013967.15625,99216.83875417896,993306.8819610626,979002.4611838311,0.25006369336572776,0.3053790617090407,0.0763642160475232,0.9067436286697059,0.9523325425845711
t1,1,raw,k,44,0,1625998.32321617,17022568.3125,365785.0994941443,907928.0634369776,1084070.647596348,0.3090633472627906,0.47429981844411223,0.1465886894944712,0.7750396822238822,0.8922197220306539
t1,1,raw,k,44,1,1625998.32321617,17022568.3125,321944.9136056602,1125924.8911574297,1214989.1556253545,0.3090633472627906,0.4449700057652891,0.1375239194133635,0.8020016939692386,0.897961351262136
t1,1,raw,k,44,2,1625998.32321617,17022568.3125,300947.38394860923,1198940.654902555,1261995.8096916974,0.3090633472627906,0.4302146938897254,0.13296359333519536,0.8149153171613699,0.9038555367256462
t1,1,raw,k,44,4,1625998.32321617,17022568.3125,267522.15189374983,1260764.274311863,1309620.2337519452,0.3090633472627906,0.40562043631809097,0.1253624097666628,0.8354720616411215,0.914678314241778
t1,1,raw,k,44,8,1625998.32321617,17022568.3125,218336.37261160463,1341610.0417162627,1374636.0030769259,0.3090633472627906,0.36644010480628,0.1132532053627567,0.8657216495895625,0.9307102942429137
t1,1,raw,k,44,16,1625998.32321617,17022568.3125,162294.57095100358,1418981.2662573606,1441342.5174506456,0.3090633472627906,0.31593078701844685,0.09764262653928898,0.9001877378139047,0.9488964464666697
t1,1,raw,k,44,32,1625998.32321617,17022568.3125,101167.1853534095,1498950.503206864,1511890.8352223933,0.3090633472627906,0.24943637533145638,0.07709164108903768,0.9377814946615048,0.9684266709223243
t1,1,raw,k,44,64,1625998.32321617,17022568.3125,41031.297351663,1574671.2311632782,1579819.1285861284,0.3090633472627906,0.15885378887182752,0.04909588371410365,0.9747654737610648,0.9873073604884745
t1,1,raw,k,45,0,1597479.9332971126,17017299.5,413983.6063024998,907928.0634369776,1045712.2087112367,0.30638844645971,0.5090657351669279,0.15597185974366518,0.7408520772789553,0.8682979040077106
t1,1,raw,k,45,1,1597479.9332971126,17017299.5,388791.67208865285,1043647.0593262017,1126167.6692304201,0.30638844645971,0.49333368600748184,0.1511517416420747,0.7566218742502713,0.8721848177123388
t1,1,raw,k,45,2,1597479.9332971126,17017299.5,367821.7969469875,1138970.80603154,1184314.4839357398,0.30638844645971,0.4798450567156534,0.14701898146848047,0.7697487215455514,0.8779970135592369
t1,1,raw,k,45,4,1597479.9332971126,17017299.5,340743.7544699609,1188753.4360190928,1222744.817531854,0.30638844645971,0.4618450001923882,0.14150397211413027,0.786699195797293,0.8873035772466037
t1,1,raw,k,45,8,1597479.9332971126,17017299.5,292084.43564233184,1265511.9582633227,1285453.7414962128,0.30638844645971,0.4275988237666794,0.13101133932187223,0.8171592459133522,0.9040774152730274
t1,1,raw,k,45,16,1597479.9332971126,17017299.5,239860.33425442874,1333895.0107432082,1345757.3107225,0.30638844645971,0.3874909033240444,0.11872273588672363,0.849850799841116,0.9219093464855949
t1,1,raw,k,45,32,1597479.9332971126,17017299.5,172699.97903967276,1409258.6258648336,1417019.3024779558,0.30638844645971,0.32879744696471325,0.10073973897543738,0.8918922388694865,0.9444146374607696
t1,1,raw,k,45,64,1597479.9332971126,17017299.5,75233.66421671212,1513777.656483382,1518011.9713396728,0.30638844645971,0.21701432456335776,0.06649068176247046,0.9529047829343096,0.9761722224716234
t1,1,raw,k,46,0,1532221.9064162672,17016929.5625,465150.97420212626,907928.0634369776,987499.5053555388,0.30006837957277804,0.5509803794906524,0.16533178965015438,0.6964206214163366,0.8372407019047351
t1,1,raw,k,46,1,1532221.9064162672,17016929.5625,385459.5540585071,1162728.5411608368,1154745.4587984998,0.30006837957277804,0.5015665597809168,0.15050426484135263,0.748430986109536,0.8651397422724796
t1,1,raw,k,46,2,1532221.9064162672,17016929.5625,344441.76527534425,1178382.4861033112,1183081.3218971565,0.30006837957277804,0.4741296003336117,0.14227130087959575,0.7752011220874897,0.8804620158598697
t1,1,raw,k,46,4,1532221.9064162672,17016929.5625,311849.2892662734,1206238.1902178302,1213305.4080364853,0.30006837957277804,0.4511402186378474,0.13537291436676768,0.7964725031273951,0.8924682248388882
t1,1,raw,k,46,8,1532221.9064162672,17016929.5625,265872.8859063983,1253076.2791791856,1259712.655105248,0.30006837957277804,0.41655868261973905,0.12499608889067625,0.8264788639341075,0.9091214490831092
t1,1,raw,k,46,16,1532221.9064162672,17016929.5625,207393.25823850185,1318814.6877721623,1321821.6796224266,0.30006837957277804,0.3679056722497939,0.11039685890762925,0.8646454163264272,0.9298655312353884
t1,1,raw,k,46,32,1532221.9064162672,17016929.5625,141572.58270637318,1384148.0432207435,1387398.6932649463,0.30006837957277804,0.3039686144361073,0.09121136957482527,0.9076030814377931,0.952684667978882
t1,1,raw,k,46,64,1532221.9064162672,17016929.5625,62170.451511071995,1463434.1541848928,1466742.8135370165,0.30006837957277804,0.2014332579975094,0.060443751319377986,0.9594246425725088,0.9795047403860603
t1,1,raw,k,47,0,945983.9690584838,17015733.21875,669284.0710993111,907928.0634369776,592313.9868206922,0.23578520709601025,0.8411304515783142,0.19832611772015343,0.29249956342766126,0.6391229014226957
t1,1,raw,k,47,1,945983.9690584838,17015733.21875,614619.9081912637,812162.3884647712,571763.2268050946,0.23578520709601025,0.806048962502057,0.19005442155307173,0.3502850700493574,0.6523082857565298
t1,1,raw,k,47,2,945983.9690584838,17015733.21875,451129.8790924847,776323.3717065603,635588.7360486239,0.23578520709601025,0.6905719081598002,0.16282664038014544,0.5231104396605326,0.7416738605750455
t1,1,raw,k,47,4,945983.9690584838,17015733.21875,370257.9455489516,828812.793586608,702269.4155022874,0.23578520709601025,0.6256195407632265,0.1475118329821682,0.6086001902152096,0.7931103974405068
t1,1,raw,k,47,8,945983.9690584838,17015733.21875,314880.65422899276,818334.8473177999,724719.0865937769,0.23578520709601025,0.5769405990722084,0.13603405863433687,0.6671395451422013,0.8236871452538252
t1,1,raw,k,47,16,945983.9690584838,17015733.21875,249209.39420996606,826093.0092374012,761433.7978604212,0.23578520709601025,0.5132634234489923,0.12101992259272787,0.7365606581494204,0.8613423246561691
t1,1,raw,k,47,32,945983.9690584838,17015733.21875,176326.89037280902,852240.3397795707,810948.7133448571,0.23578520709601025,0.4317351275531144,0.10179675646073348,0.8136047796366961,0.903171983206418
t1,1,raw,k,47,64,945983.9690584838,17015733.21875,87945.24705510493,895735.9560655653,876887.3456316739,0.23578520709601025,0.3049048259001105,0.07189204751943049,0.9070330471428233,0.9526029247049276
t1,1,raw,k,48,0,1820405.9499477893,17023763.84375,419524.4443037659,907928.0634369776,1154404.7972773202,0.3270064584291543,0.48005888517361944,0.15698235587807335,0.7695434667658616,0.8979419878227926
t1,1,raw,k,48,1,1820405.9499477893,17023763.84375,339857.4391632974,1242225.2681199312,1361386.9070766047,0.3270064584291543,0.43208010237627026,0.1412929840357706,0.8133067851305118,0.9053098942914914
t1,1,raw,k,48,2,1820405.9499477893,17023763.84375,307812.779720366,1351708.5144897588,1432150.8545687087,0.3270064584291543,0.411205770238141,0.13446694261120704,0.8309098145228573,0.9129838990532696
t1,1,raw,k,48,4,1820405.9499477893,17023763.84375,278731.83581184596,1407897.3265387416,1474785.7305378541,0.3270064584291543,0.3912993842028621,0.1279574258136869,0.8468847919224609,0.9212114167155392
t1,1,raw,k,48,8,1820405.9499477893,17023763.84375,231783.62823204696,1501355.3015114963,1544988.8236156255,0.3270064584291543,0.3568266274594838,0.11668461171874502,0.8726747579358908,0.9345434070669408
t1,1,raw,k,48,16,1820405.9499477893,17023763.84375,178680.47505249083,1583219.4061671197,1612472.4422967136,0.3270064584291543,0.31329569412602326,0.10244971537725447,0.9018458080420932,0.9498119420491377
t1,1,raw,k,48,32,1820405.9499477893,17023763.84375,119602.87266556919,1667089.5073910803,1683946.310388729,0.3270064584291543,0.25632247167419747,0.08381910367798655,0.9342987905148302,0.9666397685400889
t1,1,raw,k,48,64,1820405.9499477893,17023763.84375,52974.08249326609,1753709.7818594426,1760570.831555143,0.3270064584291543,0.17058765477426815,0.055783264839468646,0.9708998520386151,0.9853499911045943
t1,1,raw,k,49,0,1320362.1419825405,17016136.15625,545386.503287077,907928.0634369776,841451.8572527114,0.27855826950101015,0.6426960952644348,0.17902831211191733,0.5869417291318485,0.7685232692324234
t1,1,raw,k,49,1,1320362.1419825405,17016136.15625,488000.46077622473,1009424.6936559789,920893.1943524443,0.27855826950101015,0.6079440106901844,0.16934783157136138,0.6304040798659329,0.797674611152198
t1,1,raw,k,49,2,1320362.1419825405,17016136.15625,434906.77406686544,989788.9116832167,937622.148735594,0.27855826950101015,0.5739202577150264,0.1598702338206715,0.6706155377843177,0.8201816223618683
t1,1,raw,k,49,4,1320362.1419825405,17016136.15625,377659.34569488466,1009269.031697616,975985.9210617281,0.27855826950101015,0.5348150085693918,0.14897714329025769,0.7139729066089214,0.8454609383197748
t1,1,raw,k,49,8,1320362.1419825405,17016136.15625,312084.62138787657,1051026.2581158727,1029651.8948503584,0.27855826950101015,0.4861716747383698,0.13542714039552825,0.7636371026820887,0.8740516724441946
t1,1,raw,k,49,16,1320362.1419825405,17016136.15625,249711.21443403512,1102046.298054561,1086348.620227076,0.27855826950101015,0.4348830606974999,0.12114027282319834,0.8108767235183746,0.9005809691120438
t1,1,raw,k,49,32,1320362.1419825405,17016136.15625,175347.25410158932,1163745.93833144,1154380.4165409803,0.27855826950101015,0.364420628573161,0.1015123796658101,0.8671976054703423,0.9312651042812997
t1,1,raw,k,49,64,1320362.1419825405,17016136.15625,81350.37469418347,1244453.4304372817,1241732.611997947,0.27855826950101015,0.2482179857311333,0.06914317256429092,0.9383878315595789,0.9687065380156035
t1,1,raw,v,40,0,2929201.930773303,16703454.419059753,1035628.4715575757,2224495.890159571,2059034.7234135568,0.4187660906867367,0.5946033270387541,0.24899971077334626,0.6464468834744446,0.806627846828604
t1,1,raw,v,40,1,2929201.930773303,16703454.419059753,943230.1678422573,2264713.8716377025,2125342.8294694126,0.4187660906867367,0.567458604143193,0.23763242128359743,0.6779907325838589,0.825178052038537
t1,1,raw,v,40,2,2929201.930773303,16703454.419059753,892523.4926388266,2281617.0833403543,2159147.789076548,0.4187660906867367,0.5519950360707385,0.23115680333382743,0.695301480153264,0.8351920160300946
t1,1,raw,v,40,4,2929201.930773303,16703454.419059753,820563.529337896,2300928.8476928025,2204783.6798552945,0.4187660906867367,0.5292750835311798,0.22164245762824822,0.7198678859530626,0.8492581731032677
t1,1,raw,v,40,8,2929201.930773303,16703454.419059753,714012.2914967071,2332643.3631357104,2273916.546189077,0.4187660906867367,0.4937171213867543,0.20675198882824014,0.7562434040495769,0.8699127447805105
t1,1,raw,v,40,16,2929201.930773303,16703454.419059753,575451.9231650832,2387744.6510971338,2370747.372036889,0.4187660906867367,0.44323073392590684,0.18561000171836517,0.803546516503502,0.8964306177577803
t1,1,raw,v,40,32,2929201.930773303,16703454.419059753,410378.6161466406,2498167.841967821,2508495.6440778896,0.4187660906867367,0.37429817143724664,0.15674338200396976,0.8599008788587336,0.927316289079204
t1,1,raw,v,40,64,2929201.930773303,16703454.419059753,216452.16348096973,2692813.3586591557,2702781.599020928,0.4187660906867367,0.2718355860220758,0.11383552566800283,0.9261054141720346,0.962350266897662
t1,1,raw,v,41,0,3374358.2828615233,16703454.419059753,648456.2439199532,2224495.890159571,2475198.976181619,0.449461449949168,0.4383739529325881,0.19703219250502937,0.807828277390257,0.9034387541495064
t1,1,raw,v,41,1,3374358.2828615233,16703454.419059753,606534.8074923758,2351309.945027419,2559566.7537580207,0.449461449949168,0.42396720872120613,0.19055691636273484,0.8202518059291493,0.9086903656365519
t1,1,raw,v,41,2,3374358.2828615233,16703454.419059753,582334.2430155559,2417889.724999763,2604956.9159297347,0.449461449949168,0.4154230287239428,0.1867166368325382,0.8274237072058261,0.9119829169669372
t1,1,raw,v,41,4,3374358.2828615233,16703454.419059753,546488.0972982394,2497272.8799721524,2662571.562537089,0.449461449949168,0.402434084940955,0.18087860732652827,0.8380468072777363,0.9172182602359888
t1,1,raw,v,41,8,3374358.2828615233,16703454.419059753,493340.03015034227,2618152.225123346,2749585.269584112,0.449461449949168,0.3823645151980385,0.17185810941002105,0.8537973775173691,0.9250690456033568
t1,1,raw,v,41,16,3374358.2828615233,16703454.419059753,416865.3831585753,2776302.293416612,2866897.600825593,0.449461449949168,0.3514813773493394,0.15797732949356472,0.8764608413766113,0.9366626625750897
t1,1,raw,v,41,32,3374358.2828615233,16703454.419059753,310670.3847910428,2965221.754403919,3014454.846473299,0.449461449949168,0.3034270753309582,0.13637877323208789,0.907932009956101,0.952981780048141
t1,1,raw,v,41,64,3374358.2828615233,16703454.419059753,168853.62216072038,3167772.6777157784,3186638.7202147767,0.449461449949168,0.22369670858080123,0.10054304698758341,0.949959782570116,0.9746759003222453
t1,1,raw,v,42,0,3333225.323659569,16703454.419059753,477027.4701436679,2224495.890159571,2540346.89981775,0.4467136139872663,0.3783026279523972,0.16899293411349559,0.8568871216843101,0.9329210363282789
t1,1,raw,v,42,1,3333225.323659569,16703454.419059753,434375.5270995736,2374180.194139511,2636515.0005993545,0.4467136139872663,0.36099429465713945,0.16126106599507486,0.8696831192249944,0.9372189721360221
t1,1,raw,v,42,2,3333225.323659569,16703454.419059753,409842.8964893839,2438779.776612617,2681081.1363047883,0.4467136139872663,0.35065203992803534,0.15664104000825987,0.8770431468943075,0.9403538959308594
t1,1,raw,v,42,4,3333225.323659569,16703454.419059753,379037.59645231906,2518053.0300280303,2736120.410739422,0.4467136139872663,0.33721649371069157,0.15063919860161729,0.8862850363694671,0.9444314339308377
t1,1,raw,v,42,8,3333225.323659569,16703454.419059753,334258.07737594144,2644757.6797969267,2821862.465448931,0.4467136139872663,0.3166712374018235,0.14146135290558817,0.8997193274023979,0.9504090500178916
t1,1,raw,v,42,16,3333225.323659569,16703454.419059753,270726.23613108834,2817729.4757054746,2940114.2783186734,0.4467136139872663,0.2849921097492416,0.12730985530393935,0.9187794973806762,0.9593613706755532
t1,1,raw,v,42,32,3333225.323659569,16703454.419059753,192099.91913024272,3012173.5733494535,3076649.511013396,0.4467136139872663,0.24006633078806958,0.1072408982230011,0.9423681568219532,0.9709697307555695
t1,1,raw,v,42,64,3333225.323659569,16703454.419059753,99385.95526498323,3187399.117934048,3210619.294867061,0.4467136139872663,0.17267528117485564,0.07713639889988713,0.9701832472711845,0.9850045825167052
t1,1,raw,v,43,0,3101893.185603209,16703454.419059753,2055835.947422532,2224495.890159571,1635276.5951395035,0.43093351441461575,0.8141057243578205,0.35082544090257206,0.33723186956782836,0.6225324549457055
t1,1,raw,v,43,1,3101893.185603209,16703454.419059753,1883836.5517602568,2142786.1389680584,1680421.4295414127,0.43093351441461575,0.7793063055639269,0.3358292050621334,0.39268168210830345,0.6518015331779523
t1,1,raw,v,43,2,3101893.185603209,16703454.419059753,1811879.5950500185,2127544.5372483954,1708779.0993965305,0.43093351441461575,0.7642778050929647,0.3293529205378,0.4158794366422802,0.6651707966929873
t1,1,raw,v,43,4,3101893.185603209,16703454.419059753,1701344.515539568,2113930.319687426,1757239.5214664117,0.43093351441461575,0.7405983043432325,0.31914863006013433,0.4515141516039288,0.6862339641389392
t1,1,raw,v,43,8,3101893.185603209,16703454.419059753,1521512.8838403206,2124667.3726563603,1852523.8640625514,0.43093351441461575,0.7003649406725253,0.30181072525679514,0.5094889498767702,0.7216139454582325
t1,1,raw,v,43,16,3101893.185603209,16703454.419059753,1258591.6099113869,2186021.8846170492,2014661.7707699798,0.43093351441461575,0.6369846938959669,0.2744980527689072,0.5942504997422614,0.7736801838594546
t1,1,raw,v,43,32,3101893.185603209,16703454.419059753,904986.1067015254,2355493.5337732174,2276200.3580938205,0.43093351441461575,0.5401414881692651,0.232765069777922,0.7082471727582916,0.8420853459674374
t1,1,raw,v,43,64,3101893.185603209,16703454.419059753,487189.7735165493,2662256.776065495,2638480.125348814,0.43093351441461575,0.39631057626376465,0.1707835094290257,0.8429379271414827,0.9181538026732246
t1,1,raw,v,44,0,3656855.4919253066,16703454.419059753,831990.602650424,2224495.890159571,2524680.4118921757,0.4678975284800196,0.4769856473229799,0.22318040550286455,0.7724846922478779,0.8851904245356065
t1,1,raw,v,44,1,3656855.4919253066,16703454.419059753,751969.7586987563,2392380.232553542,2648632.9745581895,0.4678975284800196,0.45346762706041,0.2121763819472651,0.7943671112082009,0.8954735853663709
t1,1,raw,v,44,2,3656855.4919253066,16703454.419059753,642712.9595441783,2557664.3737972826,2785903.468702011,0.4678975284800196,0.41923219714752014,0.196157708904573,0.8242443648748627,0.9109412900238629
t1,1,raw,v,44,4,3656855.4919253066,16703454.419059753,507442.6136604985,2778748.556772329,2964080.7518350184,0.4678975284800196,0.3725114002422882,0.17429716350399801,0.8612352566895298,0.9298470268294354
t1,1,raw,v,44,8,3656855.4919253066,16703454.419059753,423624.22926125024,2949107.229751058,3091169.27576717,0.4678975284800196,0.3403584181192336,0.15925286263535854,0.884156147215373,0.9412903511756082
t1,1,raw,v,44,16,3656855.4919253066,16703454.419059753,341302.14266073937,3123673.3336652145,3219613.365813732,0.4678975284800196,0.30550309055674135,0.1429441410145069,0.9066678616602795,0.9526141260814087
t1,1,raw,v,44,32,3656855.4919253066,16703454.419059753,243605.91019319266,3312982.623825237,3363116.132669337,0.4678975284800196,0.2581011924292719,0.12076491003540227,0.9333837744665879,0.9662252575696301
t1,1,raw,v,44,64,3656855.4919253066,16703454.419059753,126834.21187099995,3495389.637118511,3512705.48754026,0.4678975284800196,0.1862362884878646,0.08713949909676379,0.9653160448502649,0.9825169302981378
t1,1,raw,v,45,0,3609201.8996661827,16703454.419059753,1030923.7147241472,2224495.890159571,2401387.072142549,0.4648388739869754,0.5344507321450207,0.24843347653180597,0.7143624149096514,0.8475020859184674
t1,1,raw,v,45,1,3609201.8996661827,16703454.419059753,980667.1039647986,2293290.2443225686,2460912.533717647,0.4648388739869754,0.5212609786024499,0.24230236634691163,0.7282869921864163,0.8553839119009623
t1,1,raw,v,45,2,3609201.8996661827,16703454.419059753,924080.153374471,2358045.3672984242,2521583.566740811,0.4648388739869754,0.5059985039840923,0.23520777483105954,0.7439655139658605,0.864354104552431
t1,1,raw,v,45,4,3609201.8996661827,16703454.419059753,842955.9287272645,2469400.0935347974,2617823.037718378,0.4648388739869754,0.483277800449975,0.22464630858406853,0.7664425675922342,0.8768775807526502
t1,1,raw,v,45,8,3609201.8996661827,16703454.419059753,758683.9255046863,2620848.5391980857,2735683.3140199035,0.4648388739869754,0.4584847054603808,0.21312151422645345,0.7897917748589078,0.8894863158307202
t1,1,raw,v,45,16,3609201.8996661827,16703454.419059753,639587.7746432268,2819311.8090234697,2894462.992450103,0.4648388739869754,0.4209635452623849,0.1956802203693321,0.822789693560124,0.9073834574220948
t1,1,raw,v,45,32,3609201.8996661827,16703454.419059753,483100.95200614247,3051465.457355477,3088783.2241923288,0.4648388739869754,0.3658586756908028,0.1700653348464788,0.8661474294217719,0.9307383570847841
t1,1,raw,v,45,64,3609201.8996661827,16703454.419059753,270526.47753335605,3315498.0378311425,3327086.7411759794,0.4648388739869754,0.27377847509590364,0.12726287808545103,0.9250453465741617,0.9617986149902913
t1,1,raw,v,46,0,2895427.5340530723,16703454.419059753,995971.8508174545,2224495.890159571,2061975.8134228997,0.41634485465480325,0.5864988731794532,0.2441857881091053,0.6560190717592318,0.812477631071914
t1,1,raw,v,46,1,2895427.5340530723,16703454.419059753,897926.9322292474,2285249.366348416,2141374.9891050495,0.41634485465480325,0.5568832418159644,0.23185547237356333,0.6898810549845422,0.8324718893079625
t1,1,raw,v,46,2,2895427.5340530723,16703454.419059753,844281.8932609747,2296319.791704729,2173732.727372825,0.41634485465480325,0.5399920769550632,0.22482292279460112,0.7084085568257571,0.8430117144614824
t1,1,raw,v,46,4,2895427.5340530723,16703454.419059753,771603.8805504106,2312051.442432411,2217937.586517073,0.41634485465480325,0.5162271617079903,0.21492852261017484,0.7335095175149124,0.857223808090967
t1,1,raw,v,46,8,2895427.5340530723,16703454.419059753,668146.3300898541,2332345.299936451,2279813.2706243396,0.41634485465480325,0.4803739449780935,0.20000122030185877,0.7692408729861836,0.8772967158858713
t1,1,raw,v,46,16,2895427.5340530723,16703454.419059753,529390.9360374059,2376833.7870144993,2371435.225347653,0.41634485465480325,0.42759429347026506,0.17802668396610077,0.8171631201916648,0.9039731067818461
t1,1,raw,v,46,32,2895427.5340530723,16703454.419059753,374490.72473429365,2482606.137522556,2501771.5042623654,0.41634485465480325,0.35963684813911956,0.14973295126699326,0.8706613374605598,0.933119744685661
t1,1,raw,v,46,64,2895427.5340530723,16703454.419059753,197636.61752975374,2668501.3048102856,2683146.132897377,0.41634485465480325,0.261262667232449,0.1087753672156202,0.9317418187105866,0.9652821308214321
t1,1,raw,v,47,0,3237795.8496507853,16703454.419059753,2336887.4652130357,2224495.890159571,1562702.1594629735,0.4402725234846251,0.8495602196345731,0.3740380217506658,0.278247433214456,0.5822851003562917
t1,1,raw,v,47,1,3237795.8496507853,16703454.419059753,2150678.9429538683,2154934.324429453,1621025.6373177767,0.4402725234846251,0.8150102308448263,0.3588266109998385,0.33575832361826297,0.6136887091728721
