target,source,kind,layer,rank,subspace_overlap
1,preprocess,v,49,2,0.304125040769577
1,preprocess,v,49,4,0.3072270154953003
1,preprocess,v,49,8,0.22013527154922485
1,preprocess,v,49,16,0.15869536995887756
1,preprocess,v,49,32,0.08630069345235825
1,preprocess,v,50,1,0.42794060707092285
1,preprocess,v,50,2,0.2825506627559662
1,preprocess,v,50,4,0.2757740616798401
1,preprocess,v,50,8,0.2470475286245346
1,preprocess,v,50,16,0.14473728835582733
1,preprocess,v,50,32,0.0779164582490921
1,preprocess,v,51,1,0.4388826787471771
1,preprocess,v,51,2,0.29646986722946167
1,preprocess,v,51,4,0.3157302737236023
1,preprocess,v,51,8,0.2263084352016449
1,preprocess,v,51,16,0.16427768766880035
1,preprocess,v,51,32,0.0901154950261116
1,preprocess,v,52,1,0.4000227749347687
1,preprocess,v,52,2,0.3069734275341034
1,preprocess,v,52,4,0.28225600719451904
1,preprocess,v,52,8,0.24017328023910522
1,preprocess,v,52,16,0.14556480944156647
1,preprocess,v,52,32,0.07826265692710876
1,preprocess,v,53,1,0.4220650792121887
1,preprocess,v,53,2,0.2953927218914032
1,preprocess,v,53,4,0.2668822407722473
1,preprocess,v,53,8,0.23710542917251587
1,preprocess,v,53,16,0.14016073942184448
1,preprocess,v,53,32,0.07587544620037079
1,preprocess,v,54,1,0.45592689514160156
1,preprocess,v,54,2,0.27870431542396545
1,preprocess,v,54,4,0.2364625334739685
1,preprocess,v,54,8,0.21247586607933044
1,preprocess,v,54,16,0.12584663927555084
1,preprocess,v,54,32,0.06848486512899399
1,preprocess,v,55,1,0.4651206433773041
1,preprocess,v,55,2,0.34006068110466003
1,preprocess,v,55,4,0.2909165322780609
1,preprocess,v,55,8,0.24378904700279236
1,preprocess,v,55,16,0.14830930531024933
1,preprocess,v,55,32,0.08098694682121277
1,preprocess,v,56,1,0.30190327763557434
1,preprocess,v,56,2,0.23951849341392517
1,preprocess,v,56,4,0.2175493836402893
1,preprocess,v,56,8,0.203397735953331
1,preprocess,v,56,16,0.12798121571540833
1,preprocess,v,56,32,0.06979604065418243
1,preprocess,v,57,1,0.36690983176231384
1,preprocess,v,57,2,0.2922789454460144
1,preprocess,v,57,4,0.20327794551849365
1,preprocess,v,57,8,0.2126520574092865
1,preprocess,v,57,16,0.13029959797859192
1,preprocess,v,57,32,0.07206416130065918
1,preprocess,v,58,1,0.30915918946266174
1,preprocess,v,58,2,0.2518950402736664
1,preprocess,v,58,4,0.18747296929359436
1,preprocess,v,58,8,0.19879256188869476
1,preprocess,v,58,16,0.124116912484169
1,preprocess,v,58,32,0.068386510014534
1,preprocess,v,59,1,0.33712297677993774
1,preprocess,v,59,2,0.2777867317199707
1,preprocess,v,59,4,0.17975667119026184
1,preprocess,v,59,8,0.19977550208568573
1,preprocess,v,59,16,0.1268780380487442
1,preprocess,v,59,32,0.07082323729991913
1,preprocess,v,60,1,0.26545795798301697
1,preprocess,v,60,2,0.22259987890720367
1,preprocess,v,60,4,0.17856545746326447
1,preprocess,v,60,8,0.19316039979457855
1,preprocess,v,60,16,0.12114222347736359
1,preprocess,v,60,32,0.06528320163488388
1,preprocess,v,61,1,0.289284884929657
1,preprocess,v,61,2,0.22176368534564972
1,preprocess,v,61,4,0.17696407437324524
1,preprocess,v,61,8,0.1965590864419937
1,preprocess,v,61,16,0.12255498766899109
1,preprocess,v,61,32,0.06698838621377945
1,preprocess,v,62,1,0.2756674587726593
1,preprocess,v,62,2,0.21204110980033875
1,preprocess,v,62,4,0.16850370168685913
1,preprocess,v,62,8,0.18919909000396729
1,preprocess,v,62,16,0.11685565114021301
1,preprocess,v,62,32,0.06354349106550217
1,preprocess,v,63,1,0.28468790650367737
1,preprocess,v,63,2,0.2139545977115631
1,preprocess,v,63,4,0.19872933626174927
1,preprocess,v,63,8,0.19379250705242157
1,preprocess,v,63,16,0.11914260685443878
1,preprocess,v,63,32,0.06404890865087509
2,preprocess,v,0,1,0.9999959468841553
2,preprocess,v,0,2,0.5014680624008179
2,preprocess,v,0,4,0.7937578558921814
2,preprocess,v,0,8,0.7330282926559448
2,preprocess,v,0,16,0.5337777137756348
2,preprocess,v,0,32,0.26689261198043823
2,preprocess,v,1,1,0.3002892732620239
2,preprocess,v,1,2,0.21816198527812958
2,preprocess,v,1,4,0.22123660147190094
2,preprocess,v,1,8,0.22916026413440704
2,preprocess,v,1,16,0.14234283566474915
2,preprocess,v,1,32,0.07872208207845688
2,preprocess,v,2,1,0.00021340441890060902
2,preprocess,v,2,2,0.18672622740268707
2,preprocess,v,2,4,0.20937684178352356
2,preprocess,v,2,8,0.21593499183654785
2,preprocess,v,2,16,0.15674057602882385
2,preprocess,v,2,32,0.10447688400745392
2,preprocess,v,3,1,0.1421460211277008
2,preprocess,v,3,2,0.4521762728691101
2,preprocess,v,3,4,0.3198692202568054
2,preprocess,v,3,8,0.22285187244415283
2,preprocess,v,3,16,0.15107497572898865
2,preprocess,v,3,32,0.09208792448043823
2,preprocess,v,4,1,0.0785900205373764
2,preprocess,v,4,2,0.30745261907577515
2,preprocess,v,4,4,0.2647782564163208
2,preprocess,v,4,8,0.20917454361915588
2,preprocess,v,4,16,0.13853085041046143
2,preprocess,v,4,32,0.07832680642604828
2,preprocess,v,5,1,0.008269941434264183
2,preprocess,v,5,2,0.27540430426597595
2,preprocess,v,5,4,0.3194359540939331
2,preprocess,v,5,8,0.24574671685695648
2,preprocess,v,5,16,0.16001518070697784
2,preprocess,v,5,32,0.08993921428918839
2,preprocess,v,6,1,0.11014281213283539
2,preprocess,v,6,2,0.29959726333618164
2,preprocess,v,6,4,0.2805996537208557
2,preprocess,v,6,8,0.24745529890060425
2,preprocess,v,6,16,0.1591227650642395
2,preprocess,v,6,32,0.09227859228849411
2,preprocess,v,7,1,0.05908965691924095
2,preprocess,v,7,2,0.1721057891845703
2,preprocess,v,7,4,0.2747066617012024
2,preprocess,v,7,8,0.22231543064117432
2,preprocess,v,7,16,0.13210053741931915
2,preprocess,v,7,32,0.07404039055109024
2,preprocess,v,8,1,0.05644494295120239
2,preprocess,v,8,2,0.26632004976272583
2,preprocess,v,8,4,0.2771680951118469
2,preprocess,v,8,8,0.22297871112823486
2,preprocess,v,8,16,0.13499167561531067
2,preprocess,v,8,32,0.07508855313062668
2,preprocess,v,9,1,0.030403006821870804
2,preprocess,v,9,2,0.3029056191444397
2,preprocess,v,9,4,0.3050861656665802
2,preprocess,v,9,8,0.23716914653778076
2,preprocess,v,9,16,0.1443997472524643
2,preprocess,v,9,32,0.08043888956308365
2,preprocess,v,10,1,0.00120476761367172
2,preprocess,v,10,2,0.31511399149894714
2,preprocess,v,10,4,0.3048723340034485
2,preprocess,v,10,8,0.2363375723361969
2,preprocess,v,10,16,0.14098809659481049
2,preprocess,v,10,32,0.07743076980113983
2,preprocess,v,11,1,0.20068083703517914
2,preprocess,v,11,2,0.3438488245010376
2,preprocess,v,11,4,0.3055974543094635
2,preprocess,v,11,8,0.23887872695922852
2,preprocess,v,11,16,0.139956995844841
2,preprocess,v,11,32,0.07710018008947372
2,preprocess,v,12,1,0.39097586274147034
2,preprocess,v,12,2,0.3588572144508362
2,preprocess,v,12,4,0.3334159553050995
2,preprocess,v,12,8,0.26001620292663574
2,preprocess,v,12,16,0.1538151502609253
2,preprocess,v,12,32,0.08524613082408905
2,preprocess,v,13,1,0.27164143323898315
2,preprocess,v,13,2,0.3710203766822815
2,preprocess,v,13,4,0.3023887872695923
2,preprocess,v,13,8,0.2300402671098709
2,preprocess,v,13,16,0.1356547474861145
2,preprocess,v,13,32,0.07529143244028091
2,preprocess,v,14,1,0.014601919800043106
2,preprocess,v,14,2,0.3673933446407318
2,preprocess,v,14,4,0.3140472173690796
2,preprocess,v,14,8,0.23269309103488922
2,preprocess,v,14,16,0.13840387761592865
2,preprocess,v,14,32,0.07604710757732391
2,preprocess,v,15,1,0.35627293586730957
2,preprocess,v,15,2,0.367391437292099
2,preprocess,v,15,4,0.3248690366744995
2,preprocess,v,15,8,0.2462102472782135
2,preprocess,v,15,16,0.15016570687294006
2,preprocess,v,15,32,0.08250345289707184
2,preprocess,v,16,1,0.40948525071144104
2,preprocess,v,16,2,0.37292271852493286
2,preprocess,v,16,4,0.3143184185028076
2,preprocess,v,16,8,0.24562576413154602
2,preprocess,v,16,16,0.147784024477005
2,preprocess,v,16,32,0.08173291385173798
2,preprocess,v,17,1,0.5709069967269897
2,preprocess,v,17,2,0.3967181444168091
2,preprocess,v,17,4,0.33295339345932007
2,preprocess,v,17,8,0.25499194860458374
2,preprocess,v,17,16,0.15172675251960754
2,preprocess,v,17,32,0.08516348898410797
2,preprocess,v,18,1,0.5188460946083069
2,preprocess,v,18,2,0.37964174151420593
2,preprocess,v,18,4,0.3265312612056732
2,preprocess,v,18,8,0.264432430267334
2,preprocess,v,18,16,0.15875911712646484
2,preprocess,v,18,32,0.08932552486658096
2,preprocess,v,19,1,0.5417889356613159
2,preprocess,v,19,2,0.3237287104129791
2,preprocess,v,19,4,0.3356304168701172
2,preprocess,v,19,8,0.25464382767677307
2,preprocess,v,19,16,0.1531725376844406
2,preprocess,v,19,32,0.08505026251077652
2,preprocess,v,20,1,0.6296163201332092
2,preprocess,v,20,2,0.34806713461875916
2,preprocess,v,20,4,0.3896868824958801
2,preprocess,v,20,8,0.27928978204727173
2,preprocess,v,20,16,0.17485229671001434
2,preprocess,v,20,32,0.0954725444316864
2,preprocess,v,21,1,0.5722689628601074
2,preprocess,v,21,2,0.3058312237262726
2,preprocess,v,21,4,0.3649461269378662
2,preprocess,v,21,8,0.2717483639717102
2,preprocess,v,21,16,0.16788902878761292
2,preprocess,v,21,32,0.09240993857383728
2,preprocess,v,22,1,0.5525157451629639
2,preprocess,v,22,2,0.30939531326293945
2,preprocess,v,22,4,0.3511670231819153
2,preprocess,v,22,8,0.2512122392654419
2,preprocess,v,22,16,0.15575958788394928
2,preprocess,v,22,32,0.08677290380001068
2,preprocess,v,23,1,0.5748714804649353
2,preprocess,v,23,2,0.33042338490486145
2,preprocess,v,23,4,0.35716843605041504
2,preprocess,v,23,8,0.2541884779930115
2,preprocess,v,23,16,0.15773886442184448
2,preprocess,v,23,32,0.08684445917606354
2,preprocess,v,24,1,0.5260581970214844
2,preprocess,v,24,2,0.3378368318080902
2,preprocess,v,24,4,0.3289099931716919
2,preprocess,v,24,8,0.23898883163928986
2,preprocess,v,24,16,0.14548246562480927
2,preprocess,v,24,32,0.08012469857931137
2,preprocess,v,25,1,0.5140870213508606
2,preprocess,v,25,2,0.3184620440006256
2,preprocess,v,25,4,0.33557599782943726
2,preprocess,v,25,8,0.2404816448688507
2,preprocess,v,25,16,0.14712725579738617
2,preprocess,v,25,32,0.08047966659069061
2,preprocess,v,26,1,0.4847908914089203
2,preprocess,v,26,2,0.3663189709186554
2,preprocess,v,26,4,0.30864688754081726
2,preprocess,v,26,8,0.23176369071006775
2,preprocess,v,26,16,0.14005407691001892
2,preprocess,v,26,32,0.07686224579811096
2,preprocess,v,27,1,0.5035623908042908
2,preprocess,v,27,2,0.37303540110588074
2,preprocess,v,27,4,0.32006633281707764
2,preprocess,v,27,8,0.23713260889053345
2,preprocess,v,27,16,0.14530658721923828
2,preprocess,v,27,32,0.07974730432033539
2,preprocess,v,28,1,0.4169303774833679
2,preprocess,v,28,2,0.3665304183959961
2,preprocess,v,28,4,0.3035643398761749
2,preprocess,v,28,8,0.23514600098133087
2,preprocess,v,28,16,0.14163164794445038
2,preprocess,v,28,32,0.0768873319029808
2,preprocess,v,29,1,0.4170173704624176
2,preprocess,v,29,2,0.3849749267101288
2,preprocess,v,29,4,0.2968754172325134
2,preprocess,v,29,8,0.23281477391719818
2,preprocess,v,29,16,0.14205560088157654
2,preprocess,v,29,32,0.07716578990221024
2,preprocess,v,30,1,0.40207406878471375
2,preprocess,v,30,2,0.37962934374809265
2,preprocess,v,30,4,0.3027902841567993
2,preprocess,v,30,8,0.23134221136569977
2,preprocess,v,30,16,0.13952051103115082
2,preprocess,v,30,32,0.07617944478988647
2,preprocess,v,31,1,0.356021523475647
2,preprocess,v,31,2,0.37475156784057617
2,preprocess,v,31,4,0.2968119978904724
2,preprocess,v,31,8,0.23057356476783752
2,preprocess,v,31,16,0.14013376832008362
2,preprocess,v,31,32,0.07723288983106613
2,preprocess,v,32,1,0.37681254744529724
2,preprocess,v,32,2,0.3617101311683655
2,preprocess,v,32,4,0.30265021324157715
2,preprocess,v,32,8,0.23782747983932495
2,preprocess,v,32,16,0.14473631978034973
2,preprocess,v,32,32,0.08071012794971466
2,preprocess,v,33,1,0.44850364327430725
2,preprocess,v,33,2,0.38277173042297363
2,preprocess,v,33,4,0.3201671242713928
2,preprocess,v,33,8,0.2490507811307907
2,preprocess,v,33,16,0.15236903727054596
2,preprocess,v,33,32,0.08528538048267365
2,preprocess,v,34,1,0.3794817626476288
2,preprocess,v,34,2,0.345889687538147
2,preprocess,v,34,4,0.29188549518585205
2,preprocess,v,34,8,0.24295909702777863
2,preprocess,v,34,16,0.14541766047477722
2,preprocess,v,34,32,0.08041956275701523
2,preprocess,v,35,1,0.352405309677124
2,preprocess,v,35,2,0.34462058544158936
2,preprocess,v,35,4,0.2863852381706238
2,preprocess,v,35,8,0.2504372298717499
2,preprocess,v,35,16,0.1531842052936554
2,preprocess,v,35,32,0.08416461944580078
2,preprocess,v,36,1,0.47019338607788086
2,preprocess,v,36,2,0.36196398735046387
2,preprocess,v,36,4,0.31570225954055786
2,preprocess,v,36,8,0.2667035162448883
2,preprocess,v,36,16,0.1618715524673462
2,preprocess,v,36,32,0.09036900848150253
2,preprocess,v,37,1,0.41347000002861023
2,preprocess,v,37,2,0.30326947569847107
2,preprocess,v,37,4,0.29076528549194336
2,preprocess,v,37,8,0.25111985206604004
2,preprocess,v,37,16,0.15530180931091309
2,preprocess,v,37,32,0.086042620241642
2,preprocess,v,38,1,0.433428019285202
2,preprocess,v,38,2,0.289048969745636
2,preprocess,v,38,4,0.3092898726463318
2,preprocess,v,38,8,0.27212584018707275
2,preprocess,v,38,16,0.17209073901176453
2,preprocess,v,38,32,0.0958724319934845
2,preprocess,v,39,1,0.4043732285499573
2,preprocess,v,39,2,0.27215537428855896
2,preprocess,v,39,4,0.2980761229991913
2,preprocess,v,39,8,0.25503331422805786
2,preprocess,v,39,16,0.16924616694450378
2,preprocess,v,39,32,0.09526161849498749
2,preprocess,v,40,1,0.3129293918609619
2,preprocess,v,40,2,0.2201889008283615
2,preprocess,v,40,4,0.283209890127182
2,preprocess,v,40,8,0.23585200309753418
2,preprocess,v,40,16,0.15520264208316803
2,preprocess,v,40,32,0.0879899188876152
2,preprocess,v,41,1,0.3560963571071625
2,preprocess,v,41,2,0.21780619025230408
2,preprocess,v,41,4,0.3061741590499878
2,preprocess,v,41,8,0.2368183135986328
2,preprocess,v,41,16,0.1459903120994568
