part,target,source,context_index,method,original_gap,final_kv_error,remaining_delta,explained_delta_energy
strict_t3,3,preprocess,45,mean,0.4054093435914755,0.2904241655602854,0.716372649400358,0.48681022719111167
strict_t3,3,preprocess,45,position,0.4054093435914755,0.22658450101263392,0.5589030065398776,0.6876274292806857
strict_t3,3,preprocess,45,prefix_v,0.4054093435914755,0.24392265907224744,0.6016700476396627,0.6379931537732861
strict_t3,3,preprocess,45,prefix_v_position,0.4054093435914755,0.21158553613236206,0.5219059192320279,0.7276142114705719
strict_t3,3,preprocess,45,oracle_r8,0.4054093435914755,0.20183264195041567,0.49784901394329767,0.7521463593156862
strict_t3,3,preprocess,46,mean,0.35813670406122833,0.2740472113904252,0.7652028074273367,0.4144646635053222
strict_t3,3,preprocess,46,position,0.35813670406122833,0.2660501047276728,0.7428730473885972,0.44813963546357916
strict_t3,3,preprocess,46,prefix_v,0.35813670406122833,0.27754579212278596,0.7749716490252163,0.399418943207137
strict_t3,3,preprocess,46,prefix_v_position,0.35813670406122833,0.27422186068768206,0.7656904684106327,0.4137181065851059
strict_t3,3,preprocess,46,oracle_r8,0.35813670406122833,0.24706668535753923,0.6898669769276143,0.5240835541447545
strict_t3,3,preprocess,47,mean,0.341775159143707,0.2406140246406995,0.7040126182474484,0.5043662333483725
strict_t3,3,preprocess,47,position,0.341775159143707,0.32234749286220177,0.9431565877105292,0.11045565105823074
strict_t3,3,preprocess,47,prefix_v,0.341775159143707,0.23572854101423982,0.6897181808205156,0.5242888310456385
strict_t3,3,preprocess,47,prefix_v_position,0.341775159143707,0.3110599179134553,0.9101302701249366,0.17166289140230995
strict_t3,3,preprocess,47,oracle_r8,0.341775159143707,0.2127201734793914,0.6223979940857798,0.6126207369579976
strict_t3,3,preprocess,48,mean,0.3356977457990358,0.2469021434880557,0.735489429338804,0.4590552993308804
strict_t3,3,preprocess,48,position,0.3356977457990358,0.33125012459768305,0.9867511138903647,0.026322239236124423
strict_t3,3,preprocess,48,prefix_v,0.3356977457990358,0.24397816909631606,0.7267792892549619,0.4717918647100524
strict_t3,3,preprocess,48,prefix_v_position,0.3356977457990358,0.33296191439652245,0.9918503134538441,0.016232955701511176
strict_t3,3,preprocess,48,oracle_r8,0.3356977457990358,0.2218074293403336,0.660735534021482,0.563428554081347
strict_t3,3,preprocess,49,mean,0.3510780960008239,0.2585124947961328,0.7363390018941146,0.45780487428957906
strict_t3,3,preprocess,49,position,0.3510780960008239,0.27325907986800135,0.7783427191292506,0.39418261157848455
strict_t3,3,preprocess,49,prefix_v,0.3510780960008239,0.2442050938374643,0.6955862431158086,0.5161597783880352
strict_t3,3,preprocess,49,prefix_v_position,0.3510780960008239,0.2725280750864311,0.7762605476981724,0.3974195620873333
strict_t3,3,preprocess,49,oracle_r8,0.3510780960008239,0.22588584522874006,0.6434062614610111,0.586028382712765
