example_id,sub_q_idx,doc_rank,chunk_id,kind,doc_len,full_prompt_len,layer,diff_l2,base_l2,relative_l2,energy_share,rank90,rank95,rank99,stable_rank,effective_rank,base_stable_rank,base_rank90,base_rank95,singular_values
0,0,0,1,key,50,968,10,2.957411527633667,820.0787963867188,0.0036062528877274587,0.006730330563564467,34,41,48,6.988359852345735,44.26758575439453,1.1417125565271022,3,13,"[1.1187268495559692, 0.9901324510574341, 0.8362514972686768, 0.8279415369033813, 0.7425146698951721, 0.6254015564918518, 0.5389015078544617, 0.4582013189792633, 0.45178452134132385, 0.414772629737854, 0.40803033113479614, 0.3967074155807495, 0.3812195360660553, 0.3662097454071045, 0.3634336590766907, 0.3495123088359833, 0.3444932699203491, 0.3372453451156616, 0.33116915822029114, 0.32494863867759705, 0.31666484475135803, 0.3122673034667969, 0.3095701038837433, 0.305060476064682, 0.3006221354007721, 0.298506498336792, 0.295656681060791, 0.2907375693321228, 0.2855525612831116, 0.2767668068408966, 0.27296653389930725, 0.26956862211227417, 0.26746079325675964, 0.25894981622695923, 0.2550565302371979, 0.24973537027835846, 0.24841995537281036, 0.24659232795238495, 0.2423955351114273, 0.24106687307357788, 0.23469163477420807, 0.22866544127464294, 0.22530384361743927, 0.223445326089859, 0.21810032427310944, 0.21448016166687012, 0.2086578905582428, 0.19841909408569336, 0.19651012122631073, 0.18278595805168152]"
0,0,0,1,key,50,968,11,2.512587547302246,488.9488830566406,0.005138753015642289,0.00485797374855036,39,44,49,15.719806512159868,47.943363189697266,1.4539164074436037,17,27,"[0.6337202191352844, 0.5931171178817749, 0.565847635269165, 0.5496563911437988, 0.5043034553527832, 0.48048749566078186, 0.46291613578796387, 0.4442136287689209, 0.4312787652015686, 0.4164474904537201, 0.4076322019100189, 0.40426725149154663, 0.397960364818573, 0.3820022642612457, 0.3745473027229309, 0.3681022822856903, 0.35916048288345337, 0.35311490297317505, 0.34927743673324585, 0.343955934047699, 0.33985626697540283, 0.33139073848724365, 0.32336878776550293, 0.3198717534542084, 0.31416770815849304, 0.31295934319496155, 0.3095562160015106, 0.30538997054100037, 0.29914748668670654, 0.2941063642501831, 0.29062536358833313, 0.2883240580558777, 0.2862505614757538, 0.2794882655143738, 0.2734833359718323, 0.26651284098625183, 0.26229915022850037, 0.2587994337081909, 0.2576594054698944, 0.25421658158302307, 0.25040167570114136, 0.2481699138879776, 0.2445167601108551, 0.238652303814888, 0.2351028472185135, 0.2313264161348343, 0.22865977883338928, 0.22458839416503906, 0.22059571743011475, 0.20518888533115387]"
0,0,0,1,key,50,968,12,2.5898549556732178,397.3143310546875,0.006518403070934624,0.005161354842541271,40,45,49,21.159229602357208,48.67520523071289,2.2750862144485953,24,34,"[0.5630221962928772, 0.5339611172676086, 0.5058053731918335, 0.4979131519794464, 0.4919467866420746, 0.4763687252998352, 0.45857420563697815, 0.4551139771938324, 0.44503453373908997, 0.43162620067596436, 0.4303496181964874, 0.42313817143440247, 0.41981860995292664, 0.40765801072120667, 0.4033481478691101, 0.39628612995147705, 0.3918914496898651, 0.37903067469596863, 0.37350139021873474, 0.37237924337387085, 0.3627544343471527, 0.36080455780029297, 0.3564424514770508, 0.34755367040634155, 0.3455934226512909, 0.34210750460624695, 0.3352634310722351, 0.33087867498397827, 0.32506588101387024, 0.3214035630226135, 0.3156958222389221, 0.3101997673511505, 0.30862757563591003, 0.3045409023761749, 0.30149364471435547, 0.29763323068618774, 0.2967648506164551, 0.29210391640663147, 0.28822019696235657, 0.2810956537723541, 0.2800496816635132, 0.2708433270454407, 0.2688843011856079, 0.263950914144516, 0.2603808045387268, 0.2582211494445801, 0.2522183656692505, 0.24500437080860138, 0.23288923501968384, 0.21691292524337769]"
0,0,0,1,key,50,968,13,2.317582845687866,376.5353088378906,0.006155021298907313,0.004133169929095805,40,45,49,20.702222550250113,48.759029388427734,1.8821097294098086,21,30,"[0.5093622803688049, 0.47213947772979736, 0.46511366963386536, 0.44476646184921265, 0.43528902530670166, 0.42725667357444763, 0.40719074010849, 0.3935472071170807, 0.3914405107498169, 0.37997639179229736, 0.3768555521965027, 0.3685937523841858, 0.36520159244537354, 0.3615249693393707, 0.35528478026390076, 0.35218849778175354, 0.3422525227069855, 0.33801552653312683, 0.3340276777744293, 0.3299461007118225, 0.32717207074165344, 0.32311251759529114, 0.32024750113487244, 0.3129062056541443, 0.31138384342193604, 0.3107888698577881, 0.3064514100551605, 0.30449554324150085, 0.2986197769641876, 0.2950854003429413, 0.2914339005947113, 0.28349927067756653, 0.28006207942962646, 0.2769310176372528, 0.27085816860198975, 0.26875054836273193, 0.265463262796402, 0.26292502880096436, 0.25834083557128906, 0.2535836398601532, 0.250786155462265, 0.2500230669975281, 0.2400738149881363, 0.23699738085269928, 0.23396757245063782, 0.23262150585651398, 0.22674308717250824, 0.22325299680233002, 0.21438680589199066, 0.20006580650806427]"
0,0,0,1,key,50,968,14,2.473031997680664,401.2507019042969,0.006163308838947541,0.004706220089657169,40,45,49,19.256994516689687,48.67051696777344,1.9186767916675003,21,30,"[0.5635539293289185, 0.5037294030189514, 0.4948364198207855, 0.4768482446670532, 0.4667358696460724, 0.450928270816803, 0.4414036273956299, 0.4283338189125061, 0.4242193400859833, 0.414958119392395, 0.4070208966732025, 0.40077710151672363, 0.39892297983169556, 0.3923305571079254, 0.38256701827049255, 0.3755207657814026, 0.37075865268707275, 0.3681502938270569, 0.3567966818809509, 0.3483874797821045, 0.34625566005706787, 0.3383867144584656, 0.33223068714141846, 0.332120418548584, 0.32611095905303955, 0.32292667031288147, 0.3173712193965912, 0.3153126835823059, 0.3068870007991791, 0.3021408021450043, 0.3005386292934418, 0.29644775390625, 0.2930601239204407, 0.28828659653663635, 0.2868172526359558, 0.28411996364593506, 0.28047487139701843, 0.27375587821006775, 0.27088695764541626, 0.26914170384407043, 0.2641812860965729, 0.2593969404697418, 0.25880223512649536, 0.25400903820991516, 0.2522995173931122, 0.2484891414642334, 0.24435240030288696, 0.2369818240404129, 0.22811031341552734, 0.22237271070480347]"
0,0,0,1,key,50,968,15,2.7807233333587646,444.9335021972656,0.006249750400062923,0.005950157061736418,40,45,49,20.91858356195123,48.69580841064453,1.852067369818968,19,28,"[0.6079832911491394, 0.5769621729850769, 0.567859411239624, 0.5396753549575806, 0.5116869807243347, 0.5035074949264526, 0.4977319836616516, 0.49238184094429016, 0.4731549322605133, 0.468930721282959, 0.4588618278503418, 0.4536939859390259, 0.43975889682769775, 0.43700218200683594, 0.42514845728874207, 0.41821640729904175, 0.4144762456417084, 0.40720638632774353, 0.39932602643966675, 0.39774179458618164, 0.3904730975627899, 0.38756445050239563, 0.37945541739463806, 0.37435445189476013, 0.36944833397865295, 0.3651050329208374, 0.36127281188964844, 0.35294607281684875, 0.34910711646080017, 0.346615195274353, 0.3434242308139801, 0.33689892292022705, 0.3315987288951874, 0.32433634996414185, 0.3208410441875458, 0.3177017867565155, 0.31392917037010193, 0.3109888434410095, 0.30629968643188477, 0.3000667989253998, 0.2996819019317627, 0.29449784755706787, 0.2893083095550537, 0.28523150086402893, 0.2809687852859497, 0.2757030725479126, 0.27132725715637207, 0.26750266551971436, 0.2604276239871979, 0.24974098801612854]"
0,0,0,1,key,50,968,16,2.786871910095215,496.9600830078125,0.005607838547570828,0.005976498573518464,40,45,49,15.228838980431629,48.204654693603516,1.5080671550054738,14,23,"[0.7141404747962952, 0.6459077000617981, 0.6276227831840515, 0.5692275762557983, 0.5476344227790833, 0.5218074321746826, 0.5065909028053284, 0.469573438167572, 0.4629838764667511, 0.45841312408447266, 0.4569563567638397, 0.43960222601890564, 0.4263862371444702, 0.4183852970600128, 0.4100893437862396, 0.40369945764541626, 0.39610522985458374, 0.38918495178222656, 0.38788920640945435, 0.3815654516220093, 0.3791726529598236, 0.37469759583473206, 0.36561647057533264, 0.36319220066070557, 0.3616836369037628, 0.353380411863327, 0.3478925824165344, 0.3434041440486908, 0.3392140567302704, 0.33349287509918213, 0.32978636026382446, 0.3259183168411255, 0.3211592435836792, 0.3173404932022095, 0.3138098120689392, 0.3094964921474457, 0.30494794249534607, 0.30144622921943665, 0.2961074113845825, 0.29430732131004333, 0.2876841425895691, 0.2833290994167328, 0.279785692691803, 0.2728812098503113, 0.2685522437095642, 0.2650463581085205, 0.2602100074291229, 0.25631970167160034, 0.24627195298671722, 0.2430911809206009]"
0,0,0,1,key,50,968,17,2.5669071674346924,397.1169128417969,0.006463857580544016,0.005070293180420697,40,45,49,21.643265146805952,48.72383117675781,1.9368058045035652,17,26,"[0.5517581701278687, 0.5319214463233948, 0.5083519220352173, 0.49845483899116516, 0.4799932837486267, 0.4715461730957031, 0.45913469791412354, 0.4538545608520508, 0.43377313017845154, 0.4282839596271515, 0.42062586545944214, 0.4121650755405426, 0.4084048867225647, 0.39792999625205994, 0.39357420802116394, 0.39056864380836487, 0.38640138506889343, 0.38350972533226013, 0.371883362531662, 0.3671543002128601, 0.36037999391555786, 0.35826602578163147, 0.3515022397041321, 0.34847405552864075, 0.34549352526664734, 0.34002795815467834, 0.33200138807296753, 0.33121994137763977, 0.3259018063545227, 0.3211522102355957, 0.311466783285141, 0.30942806601524353, 0.3051297068595886, 0.3012447953224182, 0.29977947473526, 0.2943927049636841, 0.2919204533100128, 0.28828108310699463, 0.28665003180503845, 0.2823590636253357, 0.2781793177127838, 0.27011096477508545, 0.2654421329498291, 0.2639848291873932, 0.25622785091400146, 0.25480759143829346, 0.24892078340053558, 0.24722298979759216, 0.23497721552848816, 0.23354153335094452]"
0,0,0,1,key,50,968,18,2.9181063175201416,384.172607421875,0.007595820891820241,0.006552622870586953,40,45,49,22.33671711132327,48.65769577026367,2.265781601321536,21,31,"[0.6174352765083313, 0.6013500094413757, 0.5618005990982056, 0.5533356070518494, 0.5460041165351868, 0.5432196259498596, 0.532599151134491, 0.5182427167892456, 0.51454758644104, 0.49981725215911865, 0.4838394522666931, 0.4712061583995819, 0.46671536564826965, 0.4602016508579254, 0.45565614104270935, 0.44959044456481934, 0.43405836820602417, 0.42981863021850586, 0.4251649081707001, 0.42431679368019104, 0.4169616103172302, 0.4050832986831665, 0.398274689912796, 0.39572837948799133, 0.39299020171165466, 0.3921286463737488, 0.3808874189853668, 0.3745979964733124, 0.3702639937400818, 0.36333680152893066, 0.35693493485450745, 0.35609692335128784, 0.3485161066055298, 0.3465317487716675, 0.3389546573162079, 0.3341961205005646, 0.32766762375831604, 0.32413017749786377, 0.31504327058792114, 0.3130110502243042, 0.3100307583808899, 0.3058890104293823, 0.2982146441936493, 0.29681921005249023, 0.29202592372894287, 0.2830582559108734, 0.27993929386138916, 0.2636846601963043, 0.2588057219982147, 0.2575795352458954]"
0,0,0,1,key,50,968,19,2.773383855819702,388.6560363769531,0.007135831162364402,0.0059187878800545605,41,45,49,22.274295680945457,48.877540588378906,2.1070970596815166,19,29,"[0.5876354575157166, 0.5590135455131531, 0.549886167049408, 0.527554452419281, 0.5128128528594971, 0.5092030763626099, 0.4894099235534668, 0.4860171377658844, 0.4684741199016571, 0.4651080369949341, 0.4610068202018738, 0.44307368993759155, 0.43760746717453003, 0.4296077489852905, 0.42111942172050476, 0.41323694586753845, 0.40942925214767456, 0.40023598074913025, 0.39567241072654724, 0.3909006118774414, 0.3874799907207489, 0.3866247534751892, 0.38310226798057556, 0.37782022356987, 0.372759610414505, 0.36722704768180847, 0.36016374826431274, 0.35494378209114075, 0.35213834047317505, 0.34777599573135376, 0.3402015268802643, 0.338461309671402, 0.336861252784729, 0.33361363410949707, 0.3282308280467987, 0.3248681128025055, 0.3239644169807434, 0.3182015120983124, 0.31476229429244995, 0.3119778633117676, 0.30938607454299927, 0.30164584517478943, 0.29944658279418945, 0.2942185401916504, 0.2870093286037445, 0.28365978598594666, 0.27674585580825806, 0.2718355655670166, 0.2659054398536682, 0.2601167559623718]"
0,0,0,1,key,50,968,20,2.617058038711548,374.0478820800781,0.006996585635395383,0.005270350190718868,41,45,49,21.02400595982621,48.81729507446289,1.913937498766128,17,27,"[0.5707626938819885, 0.548302412033081, 0.5135548114776611, 0.5009515881538391, 0.4889834523200989, 0.4687320590019226, 0.4525136649608612, 0.4496234357357025, 0.4448172450065613, 0.4312174916267395, 0.42133691906929016, 0.41593971848487854, 0.4138875901699066, 0.40540945529937744, 0.402403861284256, 0.39731475710868835, 0.3932969868183136, 0.38369160890579224, 0.37947943806648254, 0.3730044662952423, 0.3683010935783386, 0.36653104424476624, 0.363256573677063, 0.3504016697406769, 0.34795498847961426, 0.34468138217926025, 0.34002721309661865, 0.33651766180992126, 0.33576154708862305, 0.32900846004486084, 0.328274667263031, 0.3226712644100189, 0.31448543071746826, 0.311162531375885, 0.3080938160419464, 0.3041706383228302, 0.3018741309642792, 0.29848214983940125, 0.29525235295295715, 0.2899957597255707, 0.28843897581100464, 0.2813691794872284, 0.2776895761489868, 0.27471691370010376, 0.27014443278312683, 0.2662053108215332, 0.259196013212204, 0.2503124475479126, 0.24641169607639313, 0.23872466385364532]"
0,0,0,1,key,50,968,21,3.1798489093780518,412.432373046875,0.007709988636165179,0.007780832504522446,40,45,49,14.964503764079856,48.46915054321289,2.2424782234603864,20,29,"[0.8220067620277405, 0.7128171324729919, 0.6099440455436707, 0.6027422547340393, 0.5962872505187988, 0.5698971152305603, 0.5624854564666748, 0.5564390420913696, 0.5407207012176514, 0.5273666381835938, 0.5101680159568787, 0.5062814354896545, 0.49094170331954956, 0.4861718416213989, 0.48381760716438293, 0.475531667470932, 0.4640340507030487, 0.46188884973526, 0.4570416808128357, 0.44614559412002563, 0.4423808455467224, 0.4364054501056671, 0.4294205605983734, 0.42519688606262207, 0.4215301275253296, 0.416654109954834, 0.411734938621521, 0.40770643949508667, 0.4041976034641266, 0.39522114396095276, 0.3864246606826782, 0.38218846917152405, 0.3785611093044281, 0.36774808168411255, 0.3615151047706604, 0.3566398024559021, 0.3500478267669678, 0.34752950072288513, 0.3421527147293091, 0.3408764898777008, 0.3347599506378174, 0.3310645520687103, 0.3209475576877594, 0.31809481978416443, 0.3107900023460388, 0.30607080459594727, 0.3018897771835327, 0.2979496121406555, 0.28959527611732483, 0.2800215780735016]"
0,0,0,1,key,50,968,22,2.827359199523926,376.4338684082031,0.007510905465227541,0.006151410262654454,40,45,49,18.432798382893452,48.74272155761719,2.203824013735517,19,29,"[0.6585448384284973, 0.5766152739524841, 0.5491271615028381, 0.5428121089935303, 0.5302748680114746, 0.5050299763679504, 0.4932940602302551, 0.48670685291290283, 0.47775620222091675, 0.46926191449165344, 0.4614900052547455, 0.4574357569217682, 0.4380224943161011, 0.4362378716468811, 0.43560725450515747, 0.4252050518989563, 0.41954031586647034, 0.41093701124191284, 0.40908512473106384, 0.4032129943370819, 0.39655742049217224, 0.3909624218940735, 0.3860817551612854, 0.3815016448497772, 0.37771517038345337, 0.3746665120124817, 0.3714597225189209, 0.3681791126728058, 0.36122530698776245, 0.35789012908935547, 0.35296812653541565, 0.34677067399024963, 0.33994001150131226, 0.33716467022895813, 0.33021488785743713, 0.3257579803466797, 0.322050005197525, 0.3209069073200226, 0.3151877224445343, 0.3097662627696991, 0.30914822220802307, 0.3039584159851074, 0.2973584234714508, 0.29291024804115295, 0.28677257895469666, 0.2812395691871643, 0.2781949043273926, 0.2747628688812256, 0.2656712532043457, 0.24258479475975037]"
