example_id,sub_q_idx,doc_rank,chunk_id,kind,doc_len,full_prompt_len,layer,head,diff_l2,base_l2,relative_l2,energy_share
0,0,0,1,key,50,968,13,2,0.7534409761428833,128.66632080078125,0.005855774622711545,0.0004368286791107201
0,0,0,1,key,50,968,13,3,0.7774993181228638,134.48788452148438,0.005781184832293595,0.0004651710582087546
0,0,0,1,key,50,968,13,4,0.7475208640098572,137.94119262695312,0.005419127164076653,0.000429990991172882
0,0,0,1,key,50,968,13,5,0.7766554951667786,134.70272827148438,0.005765699812712593,0.0004641619558380627
0,0,0,1,key,50,968,13,6,0.912550687789917,141.80291748046875,0.006435344942149028,0.0006408061949922566
0,0,0,1,key,50,968,13,7,0.8129587173461914,117.93919372558594,0.006893032686298752,0.000508568789684761
0,0,0,1,key,50,968,14,0,0.8491467237472534,146.6270751953125,0.0057912000400755035,0.0005548532942214907
0,0,0,1,key,50,968,14,1,0.8636167049407959,144.08447265625,0.0059938221587635355,0.0005739245080225023
0,0,0,1,key,50,968,14,2,0.7954979538917542,136.84449768066406,0.005813152646795466,0.00048695727613370303
0,0,0,1,key,50,968,14,3,0.5578960180282593,115.80137634277344,0.004817697644429335,0.00023950754205964716
0,0,0,1,key,50,968,14,4,1.1907328367233276,164.3575439453125,0.0072447714180951675,0.0010910417950822544
0,0,0,1,key,50,968,14,5,0.8389899134635925,139.2178955078125,0.00602645163111595,0.0005416591924322503
0,0,0,1,key,50,968,14,6,0.878600537776947,146.33636474609375,0.006003979525536178,0.0005940125297166036
0,0,0,1,key,50,968,14,7,0.900695264339447,137.1008758544922,0.0065695806735426385,0.0006242642730521516
0,0,0,1,key,50,968,15,0,0.842450737953186,154.49749755859375,0.005452843905343373,0.0005461371100019355
0,0,0,1,key,50,968,15,1,1.1011899709701538,163.4954071044922,0.00673529605798872,0.0009331193151150863
0,0,0,1,key,50,968,15,2,0.9229047298431396,144.48876953125,0.006387380367603779,0.0006554302215807648
0,0,0,1,key,50,968,15,3,0.9318234324455261,159.51707458496094,0.005841527841893932,0.0006681591941876415
0,0,0,1,key,50,968,15,4,1.0920342206954956,159.9270477294922,0.006828327266708535,0.0009176673576646464
0,0,0,1,key,50,968,15,5,0.9959145188331604,155.86282348632812,0.006389686113446502,0.0007632324521742143
0,0,0,1,key,50,968,15,6,0.9411838054656982,151.8277587890625,0.006199023241680716,0.0006816503255188392
0,0,0,1,key,50,968,15,7,1.0098627805709839,167.6951446533203,0.006022015620420546,0.0007847610396270853
0,0,0,1,key,50,968,16,0,0.701334536075592,162.63595581054688,0.004312296949221769,0.0003784976452275802
0,0,0,1,key,50,968,16,1,0.8750280737876892,169.36427307128906,0.0051665446195926215,0.000589191808132621
0,0,0,1,key,50,968,16,2,0.9553463459014893,177.23013305664062,0.005390428418829696,0.0007023189674988634
0,0,0,1,key,50,968,16,3,1.0103665590286255,188.85533142089844,0.005349949887180228,0.0007855442509393862
0,0,0,1,key,50,968,16,4,1.0414811372756958,190.12130737304688,0.005477982198134932,0.0008346714511140753
0,0,0,1,key,50,968,16,5,0.9250351786613464,182.0338592529297,0.005081665479475647,0.0006584597302706684
0,0,0,1,key,50,968,16,6,1.087591528892517,174.60165405273438,0.0062289875476439025,0.0009102156588438279
0,0,0,1,key,50,968,16,7,1.2051377296447754,158.08106994628906,0.007623542338461116,0.0011175990614914416
0,0,0,1,key,50,968,17,0,0.9005440473556519,143.56829833984375,0.006272582859650168,0.0006240546644964467
0,0,0,1,key,50,968,17,1,1.0319103002548218,143.3336639404297,0.0071993575820658755,0.0008194012155668525
0,0,0,1,key,50,968,17,2,0.8391931056976318,132.1384735107422,0.006350861209467532,0.0005419216388558263
0,0,0,1,key,50,968,17,3,0.7422300577163696,142.70143127441406,0.005201279700475184,0.00042392573598922884
0,0,0,1,key,50,968,17,4,0.8506245017051697,134.87924194335938,0.00630656348189124,0.0005567862336882453
0,0,0,1,key,50,968,17,5,0.9727548360824585,138.85943603515625,0.007005320371862743,0.0007281476951118109
0,0,0,1,key,50,968,17,6,0.9044728875160217,147.21409606933594,0.0061439285480516794,0.0006295116879389179
0,0,0,1,key,50,968,17,7,0.9849663376808167,139.91136169433594,0.007039931037428279,0.0007465441253085492
0,0,0,1,key,50,968,18,0,1.2687029838562012,157.60243225097656,0.00805002160014781,0.0012386045671150816
0,0,0,1,key,50,968,18,1,0.8984623551368713,135.96795654296875,0.006607897757534744,0.0006211728908520409
0,0,0,1,key,50,968,18,2,0.8524942398071289,129.8386993408203,0.006565794667808295,0.0005592365898107781
0,0,0,1,key,50,968,18,3,0.9648886919021606,127.51449584960938,0.007566894143863793,0.000716419064430519
0,0,0,1,key,50,968,18,4,1.2392137050628662,133.97793579101562,0.0092493864586467,0.0011816943306564643
0,0,0,1,key,50,968,18,5,0.9894117712974548,131.7342071533203,0.007510667067255428,0.0007532980156903101
0,0,0,1,key,50,968,18,6,1.1395816802978516,143.95005798339844,0.00791650726830044,0.0009993178249650982
0,0,0,1,key,50,968,18,7,0.7921603322029114,122.96076965332031,0.006442382675680611,0.0004828796787990705
0,0,0,1,key,50,968,19,0,0.8209555745124817,124.69075775146484,0.006583932837659179,0.0005186233038926993
0,0,0,1,key,50,968,19,1,0.9370231628417969,139.1025390625,0.0067362045952358745,0.0006756368991465529
0,0,0,1,key,50,968,19,2,0.9628611207008362,142.8754425048828,0.006739164574541377,0.0007134112963216667
0,0,0,1,key,50,968,19,3,1.19240140914917,145.78726196289062,0.008179050714682338,0.0010941016213334973
0,0,0,1,key,50,968,19,4,0.9452852606773376,128.66600036621094,0.007346814682875402,0.0006876041258249512
0,0,0,1,key,50,968,19,5,0.959863007068634,131.2448272705078,0.007313530194148221,0.0007089754380617364
0,0,0,1,key,50,968,19,6,0.9684874415397644,142.6531219482422,0.006789107930572645,0.0007217731182433278
0,0,0,1,key,50,968,19,7,1.0187675952911377,142.6853790283203,0.007139957872550661,0.0007986618937653095
0,0,0,1,key,50,968,20,0,0.8191220164299011,141.4721221923828,0.0057899888948863085,0.000516309216264477
0,0,0,1,key,50,968,20,1,1.0586447715759277,127.10182189941406,0.008329107763803028,0.0008624088549714651
0,0,0,1,key,50,968,20,2,0.8304816484451294,123.23004150390625,0.0067392791425684734,0.0005307289547770314
0,0,0,1,key,50,968,20,3,0.9110181331634521,135.49440002441406,0.0067236589335005256,0.000638655620383966
0,0,0,1,key,50,968,20,4,1.031304955482483,132.22427368164062,0.007799664363939494,0.0008184401351125333
0,0,0,1,key,50,968,20,5,0.9665021300315857,131.68801879882812,0.0073393323010504516,0.0007188169954810232
0,0,0,1,key,50,968,20,6,0.7448705434799194,123.91117858886719,0.006011326435295778,0.0004269473098257108
0,0,0,1,key,50,968,20,7,0.9925230145454407,141.48988342285156,0.007014798447315241,0.0007580430121702513
0,0,0,1,key,50,968,21,0,1.1767922639846802,151.1092987060547,0.007787689269035833,0.0010656443015263609
0,0,0,1,key,50,968,21,1,1.4123108386993408,163.33343505859375,0.00864679566797015,0.001534875940707786
0,0,0,1,key,50,968,21,2,1.0504213571548462,135.7649688720703,0.007737057400607058,0.0008490627067134803
0,0,0,1,key,50,968,21,3,1.142686367034912,139.90455627441406,0.008167613675094297,0.0010047703993857086
0,0,0,1,key,50,968,21,4,1.1672297716140747,145.18496704101562,0.008039604894384949,0.0010483962234979338
0,0,0,1,key,50,968,21,5,0.8881691098213196,137.53431701660156,0.006457799981033851,0.0006070215155034754
0,0,0,1,key,50,968,21,6,0.9860522747039795,143.48773193359375,0.006872031925072999,0.0007481911807211007
0,0,0,1,key,50,968,21,7,1.0951261520385742,148.3260955810547,0.007383233191357897,0.000922871153790696
0,0,0,1,key,50,968,22,0,0.8793428540229797,138.10525512695312,0.0063671932919180975,0.000595016770269592
0,0,0,1,key,50,968,22,1,0.912614643573761,130.24900817871094,0.007006691692589179,0.0006408960468873607
0,0,0,1,key,50,968,22,2,0.9252039194107056,131.55386352539062,0.007032890518127041,0.0006587000233173507
0,0,0,1,key,50,968,22,3,1.1166307926177979,134.70901489257812,0.008289206134483513,0.0009594711926594057
0,0,0,1,key,50,968,22,4,1.0356659889221191,127.22147369384766,0.00814065392305069,0.0008253765729891968
0,0,0,1,key,50,968,22,5,0.9991115927696228,134.89161682128906,0.007406773054646433,0.0007681405488782445
0,0,0,1,key,50,968,22,6,1.0825233459472656,141.42892456054688,0.0076541863647122685,0.0009017523350110564
0,0,0,1,key,50,968,22,7,1.0209307670593262,125.81278228759766,0.00811468237563934,0.0008020570937056802
0,0,0,1,key,50,968,23,0,0.9966741800308228,137.3610382080078,0.007255872502372451,0.0007643972244438257
0,0,0,1,key,50,968,23,1,1.0366250276565552,133.19540405273438,0.007782738714063509,0.0008269058439879519
0,0,0,1,key,50,968,23,2,0.9964047074317932,132.4219512939453,0.0075244677917485426,0.0007639840158052382
0,0,0,1,key,50,968,23,3,1.0884584188461304,130.236328125,0.008357563780525405,0.0009116672324917374
0,0,0,1,key,50,968,23,4,0.934764564037323,129.13726806640625,0.007238534452785789,0.0006723837009760863
0,0,0,1,key,50,968,23,5,1.0167453289031982,131.21327209472656,0.007748799436761042,0.0007954943736653149
0,0,0,1,key,50,968,23,6,1.362676739692688,147.62466430664062,0.009230684764587684,0.001428888956899704
0,0,0,1,key,50,968,23,7,0.9794188737869263,133.26040649414062,0.007349661460247635,0.0007381585905590326
0,0,0,1,key,50,968,24,0,1.3412929773330688,144.72132873535156,0.009268108502416047,0.0013843950689963914
0,0,0,1,key,50,968,24,1,1.0520075559616089,141.0519561767578,0.0074582982361711386,0.0008516289208692101
0,0,0,1,key,50,968,24,2,1.3444560766220093,142.5326690673828,0.009432616995240605,0.001390932103962097
0,0,0,1,key,50,968,24,3,1.1889041662216187,143.97862243652344,0.008257504802463077,0.0010876931034734996
0,0,0,1,key,50,968,24,4,1.1260654926300049,137.28762817382812,0.008202235755753734,0.0009757532366834006
0,0,0,1,key,50,968,24,5,1.118876338005066,139.9356231689453,0.007995650518912045,0.0009633340444234015
0,0,0,1,key,50,968,24,6,1.0544379949569702,125.66582489013672,0.008390809481247615,0.0008555684609275468
0,0,0,1,key,50,968,24,7,1.0753413438796997,132.51353454589844,0.008114954804916382,0.0008898266631141609
0,0,0,1,key,50,968,25,0,1.3645967245101929,231.62515258789062,0.0058914012975874374,0.0014329179360573021
0,0,0,1,key,50,968,25,1,1.5317074060440063,281.2297058105469,0.0054464637781751635,0.001805362618244102
0,0,0,1,key,50,968,25,2,1.5738980770111084,313.28692626953125,0.005023823035810393,0.0019061888284261893
0,0,0,1,key,50,968,25,3,1.7765451669692993,318.0699462890625,0.005585391476611771,0.0024286518675156903
0,0,0,1,key,50,968,25,4,1.6185965538024902,351.8145446777344,0.004600709601944218,0.0020159974761464017
0,0,0,1,key,50,968,25,5,1.9324581623077393,359.0502624511719,0.00538213828090582,0.0028736435844166877
0,0,0,1,key,50,968,25,6,1.6531251668930054,299.28662109375,0.0055235518408795386,0.0021029267766838732
0,0,0,1,key,50,968,25,7,1.4806679487228394,344.5318603515625,0.004297622713939872,0.0016870503761633477
0,0,0,1,key,50,968,26,0,1.092797875404358,134.7898406982422,0.008107420186442888,0.0009189509692707636
0,0,0,1,key,50,968,26,1,1.0135271549224854,130.12974548339844,0.007788589389439637,0.0007904664285682745
0,0,0,1,key,50,968,26,2,1.1748173236846924,145.21739196777344,0.008090059377635697,0.0010620706820495148
0,0,0,1,key,50,968,26,3,1.2831755876541138,143.7292022705078,0.00892773053341717,0.0012670241849019142
0,0,0,1,key,50,968,26,4,1.3022884130477905,148.93275451660156,0.008744137025294967,0.0013050496536818263
0,0,0,1,key,50,968,26,5,1.1532371044158936,142.67318725585938,0.0080830682106215,0.0010234105167282804
0,0,0,1,key,50,968,26,6,1.1948187351226807,142.78762817382812,0.008367802942059608,0.0010985421120801072
0,0,0,1,key,50,968,26,7,1.3083773851394653,149.11410522460938,0.008774336828623008,0.0013172820787560858
0,0,0,1,key,50,968,27,0,1.1469383239746094,150.6350860595703,0.007614018446678699,0.0010122617266074307
0,0,0,1,key,50,968,27,1,0.999711275100708,140.2121124267578,0.0071299922510112464,0.0007690629641219599
0,0,0,1,key,50,968,27,2,0.9671747088432312,146.2261962890625,0.006614236938306846,0.0007198177960686554
0,0,0,1,key,50,968,27,3,1.1674699783325195,145.1020050048828,0.008045856970020677,0.0010488278244846258
0,0,0,1,key,50,968,27,4,1.1852432489395142,148.3983917236328,0.00798690090352747,0.0010810049852293495
0,0,0,1,key,50,968,27,5,1.183078408241272,147.05274963378906,0.008045265465538918,0.0010770597577616236
0,0,0,1,key,50,968,27,6,1.2838151454925537,149.19186401367188,0.008605128396109435,0.001268287707110351
0,0,0,1,key,50,968,27,7,0.9158183932304382,137.04220581054688,0.00668274702536895,0.0006454036398915189
0,0,0,1,key,50,968,28,0,1.3217194080352783,140.67076110839844,0.009395836047384254,0.00134428470601339
0,0,0,1,key,50,968,28,1,1.3031989336013794,139.7242889404297,0.009326931942068987,0.0013068753120956719
0,0,0,1,key,50,968,28,2,1.1106579303741455,134.92877197265625,0.008231438811280486,0.0009492340392241554
0,0,0,1,key,50,968,28,3,1.4205687046051025,138.4168701171875,0.010262973750254575,0.0015528774170154268
0,0,0,1,key,50,968,28,4,1.2330859899520874,137.4193572998047,0.008973160799041454,0.0011700365173953056
0,0,0,1,key,50,968,28,5,1.2135757207870483,143.43553161621094,0.00846077472654539,0.0011333040169272794
0,0,0,1,key,50,968,28,6,1.4604535102844238,137.52066040039062,0.010619884357974367,0.0016413006715739961
0,0,0,1,key,50,968,28,7,1.1435043811798096,140.41146850585938,0.008143952864734,0.0010062093139611072
0,0,0,1,key,50,968,29,0,1.260189414024353,147.35736083984375,0.008551927143931338,0.001222037143565136
0,0,0,1,key,50,968,29,1,1.0988308191299438,144.6201171875,0.007598049569447534,0.0009291253777379167
0,0,0,1,key,50,968,29,2,1.2823933362960815,142.1782684326172,0.009019615658801187,0.0012654798697880013
0,0,0,1,key,50,968,29,3,1.1429541110992432,150.19749450683594,0.007609674947322216,0.0010052413535760756
0,0,0,1,key,50,968,29,4,1.3243745565414429,142.19729614257812,0.009313640923337333,0.0013496909555672035
0,0,0,1,key,50,968,29,5,1.0676802396774292,154.7310333251953,0.006900233370984467,0.0008771928170159346
0,0,0,1,key,50,968,29,6,1.177668571472168,146.25318908691406,0.008052259091405558,0.001067232097802376
0,0,0,1,key,50,968,29,7,1.1078879833221436,166.1796875,0.006666807478032698,0.0009445054169793096
0,0,0,1,key,50,968,30,0,1.0060009956359863,142.0227508544922,0.007083379173993512,0.0007787706380895832
0,0,0,1,key,50,968,30,1,1.1448850631713867,142.77871704101562,0.00801859749757025,0.0010086406814748738
0,0,0,1,key,50,968,30,2,1.3829690217971802,146.18756103515625,0.009460237328021256,0.0014717621165919912
0,0,0,1,key,50,968,30,3,0.9270803332328796,148.947021484375,0.00622422874921421,0.0006613745275824938
0,0,0,1,key,50,968,30,4,1.0721620321273804,145.76744079589844,0.007355291595114163,0.0008845727810925249
0,0,0,1,key,50,968,30,5,1.180403232574463,141.1813507080078,0.008360900548513467,0.0010721942707618058
0,0,0,1,key,50,968,30,6,1.079115867614746,145.91021728515625,0.0073957525915117625,0.0008960842811605331
0,0,0,1,key,50,968,30,7,1.0028200149536133,157.51803588867188,0.006366382168848044,0.0007738533222783984
0,0,0,1,key,50,968,31,0,1.1192708015441895,149.28443908691406,0.007497571805809831,0.0009640133229157404
0,0,0,1,key,50,968,31,1,1.2595776319503784,142.87559509277344,0.008815904711595341,0.001220850860045497
0,0,0,1,key,50,968,31,2,1.1696054935455322,141.2653045654297,0.008279495783791689,0.0010526682018082943
0,0,0,1,key,50,968,31,3,1.099596619606018,150.8091278076172,0.00729131343434818,0.0009304210062896783
0,0,0,1,key,50,968,31,4,1.1667410135269165,139.2015380859375,0.008381667541680527,0.00104751834433903
0,0,0,1,key,50,968,31,5,1.1804306507110596,148.33494567871094,0.007957872942953236,0.001072243989727754
0,0,0,1,key,50,968,31,6,0.9864278435707092,153.0496368408203,0.006445149847670921,0.0007487612517799311
0,0,0,1,key,50,968,31,7,1.1027963161468506,155.4457550048828,0.007094412556407236,0.0009358436759447921
0,0,0,1,key,50,968,32,0,1.1801643371582031,279.4974365234375,0.004222451382158688,0.0010717603764648764
0,0,0,1,key,50,968,32,1,1.3259892463684082,313.8559875488281,0.004224833359797264,0.0013529839656033925
0,0,0,1,key,50,968,32,2,1.4396355152130127,306.527587890625,0.004696593625128117,0.0015948426093184947
