Question,Real Answer,Pred Answer
What city is the star of 'Three Strangers in Rome' from?,La Goulette,Tunis
What else happened in the northern part of Erich Zakowski's birthplace in the now Russian area?,names were replaced by new Russian names,"The northern part of Erich Zakowski's birthplace, which is now part of the Russian area (Kaliningrad Oblast), was renamed from Königsberg to Kaliningrad in 1946. The"
In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,Charles County
When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,January 2015,2014
What series of wins did the sports team that the all time highest goal scorer in spain national team was a member or achieve in 2009?,continental treble,the treble
"In Grown Ups, who plays the wife of the actor who produced The Chosen One?",Joyce Van Patten,Salma Hayek
Who does the performer of Don't Be Cruel play in the wire?,a Western District uniformed officer,Bobby Brown
When did Burroughs Corporation merge to form a new corporation?,1986,1986
"When did the country, whose co-official language was used by the director of Group Portrait with a Lady, first attend the Olympics as an independent team?",2016,1920
Who followed Menucha Rochel Slonim's father?,Menachem Mendel Schneersohn,"Rebbetzin Menucha Rochel Slonim's father was Rabbi Dovber Schneuri, the second Rebbe of the Chabad Hasidic dynasty. Following him as the leader of the Chabad dynasty"
Who started out his career on adult contemporary radio along with the performer of All That Echoes?,Michael Bublé,Josh Groban
Who is the head of the developer of Simon?,ADM Michael S. Rogers,Answer: The head of the developer of Simon is the National Security Agency (NSA).
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,1 December 2010,1985
Who is the father of the artist who painted Head I?,Nicholas Bacon,Francis Bacon
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,Orange River
The BBC Footballer of the Year is a member of which team?,Egypt national football team,The BBC Footballer of the Year is a member of the Zambia national football team.
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,"Angers, France"
How many people were in British Colonies where does the london broil cut come from ?,2 million,2 million
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Linda Cardellini
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Fulton County
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,the break-up of an earlier relationship due to his own neglect and infidelity
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,New York
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,Christopher McDonald played the husband of the actress who played Thelma in Thelma & Louise.
What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia
What province shares a border with the province where Lago District is located?,Cabo Delgado Province,Dagestan
Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,Answer: Association for Computing Machinery (ACM)
What county shares a border with Cedar Springs?,Bell County,Guadalupe County
What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,Nuevo Laredo Municipality
Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot
Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth
What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,"Trey Parker, who voices Stan on the series that ""Insecurity"" is part of (South Park), was born in Colorado."
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,Thailand
What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,Hazel Hotchkiss Wightman
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão
"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth
What is the body of water by the area where Athlete was formed?,River Thames,River Ravensbourne
What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,Pulitzer Prize for Drama
Where was the designer of the Lap Engine educated?,University of Glasgow,City College of New York
Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid
Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,Roncalli left the place of death of the maker of The Gozzi Altarpiece because he was unable to see his mother for the end as the death of a pontiff meant that he would have to stay at
Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,"Foreign, Commonwealth and Development Office"
"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,Poland
What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas River
"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,Sue Sylvester
What company is the school where Lawrence Landweber was educated a part of?,City University of New York,Purdue University
What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Appleton
Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,"James Meredith was the first black student admitted to the University of Mississippi, where Robert Khayat was educated."
Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Lacey Chabert
What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Hollywood Records
What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Cold Crush Records
What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Emilia Galotti
When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010
In what year did Margaret Knox's spouse pass away?,1572,1599
The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Rostov
What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,Answer: Major League Baseball (MLB)
When was the kingdom that Heptarchy was part of abolished?,918,1974
What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","72,641"
The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County
