example_id,chunk_id,query_id,query_label,rate,method,jaccard_vs_online_qk,coverage_online_by_offline,selected_count
0,0,7,native_template,0.15,random_per_chunk,0.07086614173228346,0.1323529411764706,136
0,0,8,native_template,0.15,qk_frequency_per_chunk,0.536723163841808,0.6985294117647058,136
0,0,8,native_template,0.15,qk_mean_score_per_chunk,0.5111111111111111,0.6764705882352942,136
0,0,8,native_template,0.15,draft_frequency_per_chunk,0.3877551020408163,0.5588235294117647,136
0,0,8,native_template,0.15,draft_mean_score_per_chunk,0.3877551020408163,0.5588235294117647,136
0,0,8,native_template,0.15,position_tail_per_chunk,0.030303030303030304,0.058823529411764705,136
0,0,8,native_template,0.15,position_boundary_per_chunk,0.19823788546255505,0.33088235294117646,136
0,0,8,native_template,0.15,random_per_chunk,0.07509881422924901,0.13970588235294118,136
0,0,9,native_template,0.15,qk_frequency_per_chunk,0.5813953488372093,0.7352941176470589,136
0,0,9,native_template,0.15,qk_mean_score_per_chunk,0.5542857142857143,0.7132352941176471,136
0,0,9,native_template,0.15,draft_frequency_per_chunk,0.36683417085427134,0.5367647058823529,136
0,0,9,native_template,0.15,draft_mean_score_per_chunk,0.37373737373737376,0.5441176470588235,136
0,0,9,native_template,0.15,position_tail_per_chunk,0.0421455938697318,0.08088235294117647,136
0,0,9,native_template,0.15,position_boundary_per_chunk,0.18777292576419213,0.3161764705882353,136
0,0,9,native_template,0.15,random_per_chunk,0.06666666666666667,0.125,136
0,0,10,native_template,0.15,qk_frequency_per_chunk,0.5542857142857143,0.7132352941176471,136
0,0,10,native_template,0.15,qk_mean_score_per_chunk,0.5280898876404494,0.6911764705882353,136
0,0,10,native_template,0.15,draft_frequency_per_chunk,0.39487179487179486,0.5661764705882353,136
0,0,10,native_template,0.15,draft_mean_score_per_chunk,0.40932642487046633,0.5808823529411765,136
0,0,10,native_template,0.15,position_tail_per_chunk,0.030303030303030304,0.058823529411764705,136
0,0,10,native_template,0.15,position_boundary_per_chunk,0.19298245614035087,0.3235294117647059,136
0,0,10,native_template,0.15,random_per_chunk,0.07086614173228346,0.1323529411764706,136
0,1,0,native,0.15,qk_frequency_per_chunk,0.6046511627906976,0.7536231884057971,138
0,1,0,native,0.15,qk_mean_score_per_chunk,0.5771428571428572,0.7318840579710145,138
0,1,0,native,0.15,draft_frequency_per_chunk,0.43005181347150256,0.6014492753623188,138
0,1,0,native,0.15,draft_mean_score_per_chunk,0.4375,0.6086956521739131,138
0,1,0,native,0.15,position_tail_per_chunk,0.10843373493975904,0.1956521739130435,138
0,1,0,native,0.15,position_boundary_per_chunk,0.13580246913580246,0.2391304347826087,138
0,1,0,native,0.15,random_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,1,native_template,0.15,qk_frequency_per_chunk,0.6829268292682927,0.8115942028985508,138
0,1,1,native_template,0.15,qk_mean_score_per_chunk,0.6626506024096386,0.7971014492753623,138
0,1,1,native_template,0.15,draft_frequency_per_chunk,0.44502617801047123,0.6159420289855072,138
0,1,1,native_template,0.15,draft_mean_score_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,1,native_template,0.15,position_tail_per_chunk,0.08661417322834646,0.15942028985507245,138
0,1,1,native_template,0.15,position_boundary_per_chunk,0.11290322580645161,0.2028985507246377,138
0,1,1,native_template,0.15,random_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,2,native_template,0.15,qk_frequency_per_chunk,0.6235294117647059,0.7681159420289855,138
0,1,2,native_template,0.15,qk_mean_score_per_chunk,0.6140350877192983,0.7608695652173914,138
0,1,2,native_template,0.15,draft_frequency_per_chunk,0.47593582887700536,0.644927536231884,138
0,1,2,native_template,0.15,draft_mean_score_per_chunk,0.4918918918918919,0.6594202898550725,138
0,1,2,native_template,0.15,position_tail_per_chunk,0.099601593625498,0.18115942028985507,138
0,1,2,native_template,0.15,position_boundary_per_chunk,0.12195121951219512,0.21739130434782608,138
0,1,2,native_template,0.15,random_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,3,native_template,0.15,qk_frequency_per_chunk,0.6526946107784432,0.7898550724637681,138
0,1,3,native_template,0.15,qk_mean_score_per_chunk,0.6331360946745562,0.7753623188405797,138
0,1,3,native_template,0.15,draft_frequency_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,3,native_template,0.15,draft_mean_score_per_chunk,0.4603174603174603,0.6304347826086957,138
0,1,3,native_template,0.15,position_tail_per_chunk,0.104,0.18840579710144928,138
0,1,3,native_template,0.15,position_boundary_per_chunk,0.12653061224489795,0.2246376811594203,138
0,1,3,native_template,0.15,random_per_chunk,0.08235294117647059,0.15217391304347827,138
0,1,4,native_template,0.15,qk_frequency_per_chunk,0.6727272727272727,0.8043478260869565,138
0,1,4,native_template,0.15,qk_mean_score_per_chunk,0.6526946107784432,0.7898550724637681,138
0,1,4,native_template,0.15,draft_frequency_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,4,native_template,0.15,draft_mean_score_per_chunk,0.4603174603174603,0.6304347826086957,138
0,1,4,native_template,0.15,position_tail_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,4,native_template,0.15,position_boundary_per_chunk,0.12195121951219512,0.21739130434782608,138
0,1,4,native_template,0.15,random_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,5,native_template,0.15,qk_frequency_per_chunk,0.6727272727272727,0.8043478260869565,138
0,1,5,native_template,0.15,qk_mean_score_per_chunk,0.6526946107784432,0.7898550724637681,138
0,1,5,native_template,0.15,draft_frequency_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,5,native_template,0.15,draft_mean_score_per_chunk,0.4603174603174603,0.6304347826086957,138
0,1,5,native_template,0.15,position_tail_per_chunk,0.08661417322834646,0.15942028985507245,138
0,1,5,native_template,0.15,position_boundary_per_chunk,0.11740890688259109,0.21014492753623187,138
0,1,5,native_template,0.15,random_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,6,native_template,0.15,qk_frequency_per_chunk,0.6727272727272727,0.8043478260869565,138
0,1,6,native_template,0.15,qk_mean_score_per_chunk,0.6526946107784432,0.7898550724637681,138
0,1,6,native_template,0.15,draft_frequency_per_chunk,0.4375,0.6086956521739131,138
0,1,6,native_template,0.15,draft_mean_score_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,6,native_template,0.15,position_tail_per_chunk,0.09090909090909091,0.16666666666666666,138
0,1,6,native_template,0.15,position_boundary_per_chunk,0.12195121951219512,0.21739130434782608,138
0,1,6,native_template,0.15,random_per_chunk,0.08661417322834646,0.15942028985507245,138
0,1,7,native_template,0.15,qk_frequency_per_chunk,0.6626506024096386,0.7971014492753623,138
0,1,7,native_template,0.15,qk_mean_score_per_chunk,0.6235294117647059,0.7681159420289855,138
0,1,7,native_template,0.15,draft_frequency_per_chunk,0.4375,0.6086956521739131,138
0,1,7,native_template,0.15,draft_mean_score_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,7,native_template,0.15,position_tail_per_chunk,0.09523809523809523,0.17391304347826086,138
0,1,7,native_template,0.15,position_boundary_per_chunk,0.11740890688259109,0.21014492753623187,138
0,1,7,native_template,0.15,random_per_chunk,0.08661417322834646,0.15942028985507245,138
0,1,8,native_template,0.15,qk_frequency_per_chunk,0.6626506024096386,0.7971014492753623,138
0,1,8,native_template,0.15,qk_mean_score_per_chunk,0.6331360946745562,0.7753623188405797,138
0,1,8,native_template,0.15,draft_frequency_per_chunk,0.44502617801047123,0.6159420289855072,138
0,1,8,native_template,0.15,draft_mean_score_per_chunk,0.45263157894736844,0.6231884057971014,138
0,1,8,native_template,0.15,position_tail_per_chunk,0.099601593625498,0.18115942028985507,138
0,1,8,native_template,0.15,position_boundary_per_chunk,0.12653061224489795,0.2246376811594203,138
0,1,8,native_template,0.15,random_per_chunk,0.08235294117647059,0.15217391304347827,138
0,1,9,native_template,0.15,qk_frequency_per_chunk,0.6932515337423313,0.8188405797101449,138
0,1,9,native_template,0.15,qk_mean_score_per_chunk,0.6727272727272727,0.8043478260869565,138
0,1,9,native_template,0.15,draft_frequency_per_chunk,0.4375,0.6086956521739131,138
0,1,9,native_template,0.15,draft_mean_score_per_chunk,0.44502617801047123,0.6159420289855072,138
0,1,9,native_template,0.15,position_tail_per_chunk,0.08661417322834646,0.15942028985507245,138
0,1,9,native_template,0.15,position_boundary_per_chunk,0.12195121951219512,0.21739130434782608,138
0,1,9,native_template,0.15,random_per_chunk,0.104,0.18840579710144928,138
0,1,10,native_template,0.15,qk_frequency_per_chunk,0.6428571428571429,0.782608695652174,138
0,1,10,native_template,0.15,qk_mean_score_per_chunk,0.6140350877192983,0.7608695652173914,138
0,1,10,native_template,0.15,draft_frequency_per_chunk,0.4603174603174603,0.6304347826086957,138
0,1,10,native_template,0.15,draft_mean_score_per_chunk,0.46808510638297873,0.6376811594202898,138
0,1,10,native_template,0.15,position_tail_per_chunk,0.104,0.18840579710144928,138
0,1,10,native_template,0.15,position_boundary_per_chunk,0.12653061224489795,0.2246376811594203,138
0,1,10,native_template,0.15,random_per_chunk,0.08661417322834646,0.15942028985507245,138
0,2,0,native,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,0,native,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,0,native,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,0,native,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,0,native,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,0,native,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,0,native,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,1,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,1,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,1,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,1,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,1,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,1,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,1,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,2,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,2,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,2,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,2,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,2,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,2,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,2,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,3,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,3,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,3,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,3,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,3,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,3,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,3,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,4,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,4,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,4,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,4,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,4,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,4,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,4,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,5,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,5,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,5,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,5,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,5,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,5,native_template,0.15,position_boundary_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,5,native_template,0.15,random_per_chunk,0.125,0.2222222222222222,9
0,2,6,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,6,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,6,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,6,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,6,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,6,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,6,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,7,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,7,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,7,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,7,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,7,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,7,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,7,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,8,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,8,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,8,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,8,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,8,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,8,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,8,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,9,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,9,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,9,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,9,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,9,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,9,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,9,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,2,10,native_template,0.15,qk_frequency_per_chunk,0.5,0.6666666666666666,9
0,2,10,native_template,0.15,qk_mean_score_per_chunk,0.5,0.6666666666666666,9
0,2,10,native_template,0.15,draft_frequency_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,10,native_template,0.15,draft_mean_score_per_chunk,0.2857142857142857,0.4444444444444444,9
0,2,10,native_template,0.15,position_tail_per_chunk,0.125,0.2222222222222222,9
0,2,10,native_template,0.15,position_boundary_per_chunk,0.2,0.3333333333333333,9
0,2,10,native_template,0.15,random_per_chunk,0.058823529411764705,0.1111111111111111,9
0,3,0,native,0.15,qk_frequency_per_chunk,0.672514619883041,0.8041958041958042,143
0,3,0,native,0.15,qk_mean_score_per_chunk,0.6627906976744186,0.7972027972027972,143
0,3,0,native,0.15,draft_frequency_per_chunk,0.5294117647058824,0.6923076923076923,143
0,3,0,native,0.15,draft_mean_score_per_chunk,0.5294117647058824,0.6923076923076923,143
0,3,0,native,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,0,native,0.15,position_boundary_per_chunk,0.2599118942731278,0.4125874125874126,143
0,3,0,native,0.15,random_per_chunk,0.13043478260869565,0.23076923076923078,143
0,3,1,native_template,0.15,qk_frequency_per_chunk,0.7023809523809523,0.8251748251748252,143
0,3,1,native_template,0.15,qk_mean_score_per_chunk,0.6923076923076923,0.8181818181818182,143
0,3,1,native_template,0.15,draft_frequency_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,1,native_template,0.15,draft_mean_score_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,1,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,1,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,1,native_template,0.15,random_per_chunk,0.13043478260869565,0.23076923076923078,143
0,3,2,native_template,0.15,qk_frequency_per_chunk,0.754601226993865,0.8601398601398601,143
0,3,2,native_template,0.15,qk_mean_score_per_chunk,0.7439024390243902,0.8531468531468531,143
0,3,2,native_template,0.15,draft_frequency_per_chunk,0.5628415300546448,0.7202797202797203,143
0,3,2,native_template,0.15,draft_mean_score_per_chunk,0.5628415300546448,0.7202797202797203,143
0,3,2,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,2,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,2,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,3,native_template,0.15,qk_frequency_per_chunk,0.7228915662650602,0.8391608391608392,143
0,3,3,native_template,0.15,qk_mean_score_per_chunk,0.7125748502994012,0.8321678321678322,143
0,3,3,native_template,0.15,draft_frequency_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,3,native_template,0.15,draft_mean_score_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,3,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,3,native_template,0.15,position_boundary_per_chunk,0.2599118942731278,0.4125874125874126,143
0,3,3,native_template,0.15,random_per_chunk,0.1349206349206349,0.23776223776223776,143
0,3,4,native_template,0.15,qk_frequency_per_chunk,0.7439024390243902,0.8531468531468531,143
0,3,4,native_template,0.15,qk_mean_score_per_chunk,0.7228915662650602,0.8391608391608392,143
0,3,4,native_template,0.15,draft_frequency_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,4,native_template,0.15,draft_mean_score_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,4,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,4,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,4,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,5,native_template,0.15,qk_frequency_per_chunk,0.7333333333333333,0.8461538461538461,143
0,3,5,native_template,0.15,qk_mean_score_per_chunk,0.7228915662650602,0.8391608391608392,143
0,3,5,native_template,0.15,draft_frequency_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,5,native_template,0.15,draft_mean_score_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,5,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,5,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,5,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,6,native_template,0.15,qk_frequency_per_chunk,0.7228915662650602,0.8391608391608392,143
0,3,6,native_template,0.15,qk_mean_score_per_chunk,0.7023809523809523,0.8251748251748252,143
0,3,6,native_template,0.15,draft_frequency_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,6,native_template,0.15,draft_mean_score_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,6,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,6,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,6,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,7,native_template,0.15,qk_frequency_per_chunk,0.7023809523809523,0.8251748251748252,143
0,3,7,native_template,0.15,qk_mean_score_per_chunk,0.6923076923076923,0.8181818181818182,143
0,3,7,native_template,0.15,draft_frequency_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,7,native_template,0.15,draft_mean_score_per_chunk,0.5376344086021505,0.6993006993006993,143
0,3,7,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,7,native_template,0.15,position_boundary_per_chunk,0.2599118942731278,0.4125874125874126,143
0,3,7,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,8,native_template,0.15,qk_frequency_per_chunk,0.7023809523809523,0.8251748251748252,143
0,3,8,native_template,0.15,qk_mean_score_per_chunk,0.6923076923076923,0.8181818181818182,143
0,3,8,native_template,0.15,draft_frequency_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,8,native_template,0.15,draft_mean_score_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,8,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,8,native_template,0.15,position_boundary_per_chunk,0.2599118942731278,0.4125874125874126,143
0,3,8,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,9,native_template,0.15,qk_frequency_per_chunk,0.7439024390243902,0.8531468531468531,143
0,3,9,native_template,0.15,qk_mean_score_per_chunk,0.7333333333333333,0.8461538461538461,143
0,3,9,native_template,0.15,draft_frequency_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,9,native_template,0.15,draft_mean_score_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,9,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,9,native_template,0.15,position_boundary_per_chunk,0.26548672566371684,0.4195804195804196,143
0,3,9,native_template,0.15,random_per_chunk,0.12598425196850394,0.22377622377622378,143
0,3,10,native_template,0.15,qk_frequency_per_chunk,0.7125748502994012,0.8321678321678322,143
0,3,10,native_template,0.15,qk_mean_score_per_chunk,0.7023809523809523,0.8251748251748252,143
0,3,10,native_template,0.15,draft_frequency_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,10,native_template,0.15,draft_mean_score_per_chunk,0.5459459459459459,0.7062937062937062,143
0,3,10,native_template,0.15,position_tail_per_chunk,0.01060070671378092,0.02097902097902098,143
0,3,10,native_template,0.15,position_boundary_per_chunk,0.2599118942731278,0.4125874125874126,143
0,3,10,native_template,0.15,random_per_chunk,0.12156862745098039,0.21678321678321677,143
