row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
14,False,11,0,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,1230,27,2049,615,642,0.27154307905584574,0.10658073425292969,0.27267765579745173,0.27228444209322333,0.32071118988096714,0.023053890094161034,0.10195778217166662,0.10117773013189435,0.14727276982739568,0.391431597903927,-155.47247727441774,0.9972772478968014,-0.27301857221155856,0.8502280693687576,-17.61550059649746
15,False,11,1,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,1205,26,2023,602,628,0.25648524332791567,0.09169530868530273,0.257899961899966,0.2630436490289867,0.3112579449079931,0.025376463308930397,0.1022191708907485,0.10143931210041046,0.1354480148293078,0.34859350919055326,-186.8670740089327,0.9750672341823075,-2.5570304224816987,0.8285731051016239,-20.689410969639276
16,False,12,0,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,2011,32,2835,1005,1037,0.3849011487327516,0.15111756324768066,0.3867929340340197,0.3291472694836557,0.3955925367772579,0.02736322721466422,0.10337621532380581,0.10240633692592382,0.19840782694518566,0.45911838638292163,-117.80874599214224,1.169388855440177,14.48524625937334,0.9777558929323459,-2.2750164154922814
17,False,12,1,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,2101,30,2923,1050,1080,0.38656003726646304,0.15182113647460938,0.387867818120867,0.3390420824289322,0.4063384928740561,0.03559886710718274,0.10434753727167845,0.10337641416117549,0.199095678050071,0.4477943722706845,-123.31678599022587,1.140153559986145,12.29251610527341,0.9545436253834951,-4.762105513851433
18,False,13,0,What year was the father of Katherine of England crowned?,Who is Katherine of England?,1142,21,1955,571,592,0.2561670378781855,0.09454083442687988,0.25950890500098467,0.2601711326278746,0.31068905303254724,0.02297539869323373,0.1017962209880352,0.10076133254915476,0.13539951294660568,0.363379416739914,-175.19445349204855,0.984609765467654,-1.5630796151037796,0.8352689046105496,-19.721923620065507
19,False,13,1,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?,2083,25,2900,1041,1066,0.3861424890346825,0.15157103538513184,0.38742017559707165,0.332539857365191,0.399520177859813,0.030966921243816614,0.10250737005844712,0.101598905865103,0.19906556606292725,0.4557981006730224,-119.39538548392807,1.1611915999910525,13.88156786462239,0.9697136642070001,-3.1232246085515447
20,False,14,0,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?,1057,36,1885,528,564,0.2403179882094264,0.08842730522155762,0.24177878722548485,0.2641643467359245,0.3155766651034355,0.021793692372739315,0.10713006416335702,0.10623593302443624,0.13524059019982815,0.33474352733132146,-198.73617212924418,0.9097290803200766,-9.922835449886103,0.7661491293921806,-30.52289190661137
21,False,14,1,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?,1681,24,2497,840,864,0.3342710779979825,0.12336993217468262,0.3363203601911664,0.3023296329192817,0.3617122806608677,0.028356699738651514,0.10597280599176884,0.10508878296241164,0.16800012718886137,0.40806430710555214,-145.0594140646892,1.1056510563330348,9.555551521239769,0.9298007786097036,-7.549920693254597
22,False,15,0,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?,678,23,1493,339,362,0.18571622110903263,0.07295727729797363,0.18688843632116914,0.24050909979268909,0.27948758704587817,0.022326987702399492,0.10167031595483422,0.10090223280712962,0.11651179613545537,0.3033451846972127,-229.6574498118903,0.7721796026392095,-29.503550285727577,0.6686824209137102,-49.5478225124516
23,False,15,1,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?",1121,28,1941,560,588,0.25604408606886864,0.09421110153198242,0.25758405309170485,0.2628443641588092,0.31482101371511817,0.02416242193430662,0.10341943427920341,0.1026014182716608,0.13526250794529915,0.3584292242045584,-178.9951076727192,0.9741281190802635,-2.6559012529238757,0.818192057931663,-22.220692599722348
24,False,16,0,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?,1515,28,2335,757,785,0.3170987688936293,0.11329412460327148,0.3185583301819861,0.2941683097742498,0.3517839699052274,0.024212356191128492,0.10337684396654367,0.10246608685702085,0.16657910961657763,0.3851336831292789,-159.65010171918075,1.077950133843366,7.2313302254010114,0.9055510126507683,-10.430001847467052
25,False,16,1,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,2189,30,3011,1094,1124,0.40181233268231153,0.1576080322265625,0.40300176991149783,0.3347110729664564,0.4077901658602059,0.03100783098489046,0.10361403273418546,0.10268850065767765,0.2000892092473805,0.47087785542833666,-112.36929884722322,1.2004751713803619,16.69965161793777,0.9882576963605602,-1.1881823620178311
26,False,17,0,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,1415,28,2235,707,735,0.2902734950184822,0.11406779289245605,0.2919073039665818,0.2766934665851295,0.33373500732704997,0.023511483799666166,0.10275594890117645,0.10189483733847737,0.15042603388428688,0.41225329351013473,-142.5693173935592,1.0490796859100198,4.678356331668532,0.8746679178325506,-14.329104750752197
27,False,17,1,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,968,998,0.36170297721400857,0.13308215141296387,0.3626257521100342,0.922482231631875,0.990520132239908,0.03194276103749871,0.10384440468624234,0.10273996042087674,0.786695065908134,0.14426527346498694,-593.1675073160966,0.3920975004300673,-155.0386061893183,0.3660962965891589,-173.1521758938254
28,False,18,0,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,1020,28,1840,510,538,0.239583611022681,0.08827495574951172,0.2410322930663824,0.2586525706574321,0.3039032737724483,0.021674527786672115,0.10248887119814754,0.10170394321903586,0.13448917167261243,0.3412877572611716,-193.00787348042684,0.9262757776337486,-7.959208709374477,0.7931217392770129,-26.08404869996017
29,False,18,1,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,1206,22,2020,603,625,0.2573192920535803,0.09479761123657227,0.25881756376475096,0.2663503368385136,0.31842735316604376,0.0259436066262424,0.10457715531811118,0.10379733983427286,0.13582957489416003,0.35591323953927423,-180.96735072134126,0.9660933607513746,-3.509664865335016,0.81279940680784,-23.031585853066126
30,False,19,0,What team was Anna Benson's husband on?,Who is Anna Benson's husband?,1034,22,1848,517,539,0.23959744814783335,0.08832168579101562,0.24119227984920144,0.2588107087649405,0.3080149837769568,0.021149849984794855,0.10301169892773032,0.10221916204318404,0.13464915985241532,0.34125978099009796,-193.03189408921764,0.9257632703500024,-8.018975479760716,0.7830537232041161,-27.705158709695986
31,False,19,1,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,1580,27,2399,790,817,0.31826350186020136,0.11443614959716797,0.3202980370260775,0.2961621112190187,0.3547854400239885,0.02635397808626294,0.10299083730205894,0.10209158295765519,0.16681729583069682,0.3863969942885091,-158.8011849940362,1.0746259896318682,6.9443685851514285,0.9027936349485505,-10.7672851567002
32,False,20,0,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,1519,26,2337,759,785,0.31787947192788124,0.11668801307678223,0.3189733480103314,0.295459259301424,0.3506874851882458,0.02441707206889987,0.10471652494743466,0.1038713650777936,0.1663256622850895,0.394937743202485,-153.20446506104105,1.0758825859086867,7.053054571433226,0.9095658142437261,-9.942566479531445
33,False,20,1,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,2265,41,3098,1132,1173,0.4319834588095546,0.15934324264526367,0.4333516680635512,0.3402690994553268,0.4178087175823748,0.030297449324280024,0.10513293696567416,0.10420055687427521,0.2048387131653726,0.4682859621997016,-113.54473136513703,1.2695347873228457,21.230988706597962,1.0372011157907732,3.586682970583832
34,False,21,0,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,1749,27,2568,874,901,0.3441487313248217,0.12686467170715332,0.3458228553645313,0.30440817028284073,0.3653005687519908,0.02550393808633089,0.10293822130188346,0.1020256238989532,0.17596601089462638,0.4167584319083061,-139.94715485924877,1.1305502444466455,11.547496016910264,0.9466803091656742,-5.632280540546719
35,False,21,1,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?,2118,21,2931,1059,1080,0.38658977998420596,0.15183043479919434,0.38790662214159966,0.33160683000460267,0.3993485411629081,0.03055208921432495,0.10187217686325312,0.10095525719225407,0.1991825639270246,0.4578628093911303,-118.40603331155202,1.1658076523298393,14.222556525381924,0.971348539328604,-2.9496580796013694
36,False,24,0,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?,1556,26,2374,778,804,0.31907144002616405,0.1170048713684082,0.3200380001217127,0.2942298003472388,0.3511700858362019,0.02479784283787012,0.10238073440268636,0.10151380905881524,0.1670512231066823,0.3976649245940538,-151.46799180763173,1.0844293801974108,7.785604276236146,0.9113475578639967,-9.727621627009754
37,False,24,1,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?,1997,25,2814,998,1023,0.362078505102545,0.13343405723571777,0.3632695022970438,0.311262100469321,0.38560689659789205,0.029289131984114647,0.10286742728203535,0.10187191283330321,0.17910554120317101,0.4286871322738165,-133.27035609766506,1.163259210024616,14.03463721737146,0.9420721089328921,-6.148986953103219
38,False,25,0,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,789,26,1607,394,420,0.21193266101181507,0.0761408805847168,0.2137915287166834,0.24765916354954243,0.29011456621810794,0.020867145154625177,0.10203789221122861,0.10128102684393525,0.12475412618368864,0.30744221006579214,-225.26438051105657,0.8557432641470561,-16.85747839297673,0.736921042964644,-35.699748235847025
39,False,25,1,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,1127,25,1944,563,588,0.25598839903250337,0.09406208992004395,0.2570156599394977,0.2678197445347905,0.31805654475465417,0.025016970932483673,0.10254169488325715,0.10159412492066622,0.1402610787190497,0.35121417236594005,-184.72655111368098,0.9558234755139563,-4.62182878091475,0.8080816577371711,-23.749869883230335
40,False,26,0,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,1534,26,2352,767,793,0.31809734972193837,0.11689519882202148,0.31929197581484914,0.294243355281651,0.35080695617944,0.025451320223510265,0.10254016099497676,0.10167900333181024,0.166251874063164,0.39727387797807323,-151.71551804249083,1.0810689315905,7.498960447529379,0.9101643231143034,-9.870270082473276
41,False,27,0,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,1337,26,2155,668,694,0.27620144793763757,0.10841798782348633,0.2775488970801234,0.2730806712061167,0.3250007680617273,0.023064213804900646,0.1022705570794642,0.1014475910924375,0.14774590032175183,0.3970181680916342,-151.87764197460956,1.0114280396255706,1.129891517522208,0.8539945881832767,-17.096760780103317
42,False,27,1,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,1444,23,2259,722,745,0.2908591451123357,0.1143186092376709,0.2924339920282364,0.2807568130083382,0.3360026921145618,0.025789856910705566,0.10251053608953953,0.10166238993406296,0.15245642000809312,0.4071801785065702,-145.5915225706067,1.0359825002846768,3.473272982390063,0.8703322886726442,-14.898644232206282
43,False,32,0,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,1439,27,2258,719,746,0.29110718984156847,0.11424136161804199,0.2923555849120021,0.2815201189368963,0.3406917294487357,0.024107190780341625,0.10659050988033414,0.10572119196876884,0.15082241827622056,0.405801766671069,-146.42573840999827,1.034054656345258,3.293312992334474,0.8581235164852841,-16.533340572673726
44,False,32,1,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,1722,29,2543,861,890,0.33439498767256737,0.11951637268066406,0.3359797256998718,0.30292534828186035,0.36452465411275625,0.03213344234973192,0.10272064711898565,0.10183661011978984,0.16807125881314278,0.39454067927474556,-153.45928887186608,1.1038857909026012,9.410918390176782,0.9216927357564824,-8.496027060389789
45,False,33,0,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,775,24,1591,387,411,0.2095725010149181,0.07530975341796875,0.21126028802245855,0.24798827385529876,0.2894511637277901,0.021042252890765667,0.10202448815107346,0.10129307303577662,0.12492153281345963,0.3036827195382311,-229.2910447853482,0.8450903655920591,-18.33054081730221,0.7298650497779136,-37.01162979434132
46,False,35,0,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,1174,25,1991,587,612,0.25615681894123554,0.09138822555541992,0.2572623332962394,0.2599714663811028,0.3086432977579534,0.022259012330323458,0.10217783786356449,0.10136315831914544,0.13553461618721485,0.3515317539558368,-184.4693228269873,0.9853266687572735,-1.4891844205569882,0.8335263884394846,-19.972206503525914
47,False,35,1,What year did the author of Prince Prigio die?,What year did Andrew Lang die?,1215,22,2029,607,629,0.25387392612174153,0.0931553840637207,0.25472563272342086,0.2644672109745443,0.3154618698172271,0.024816347286105156,0.10345829278230667,0.10264707589522004,0.13619257090613246,0.35223793422424365,-183.89900769840835,0.9599448082287131,-4.172655701445649,0.8074688483619408,-23.843786918669952
48,False,36,0,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,1463,23,2278,731,754,0.29152055690065026,0.11449384689331055,0.2927943910472095,0.2789331842213869,0.33708594366908073,0.02585993194952607,0.10204510111361742,0.1012077177874744,0.15102815115824342,0.4104705118285164,-143.6228599090629,1.0451268382225647,4.317833642021041,0.8686045696840076,-15.127186167555283
49,False,36,1,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?",1820,25,2637,910,935,0.34819583408534527,0.12822866439819336,0.34961494663730264,0.3084119432605803,0.37333350721746683,0.028448694851249456,0.1031471355818212,0.10218019923195243,0.17681611282750964,0.41577074818354776,-140.5171610482169,1.1289959474466629,11.425722806038408,0.9364681708937844,-6.784195243451729
50,False,37,0,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,1072,28,1892,536,564,0.24078912381082773,0.08870410919189453,0.24217256112024188,0.26020854339003563,0.30770174926146865,0.021784627344459295,0.10317623429000378,0.10219570714980364,0.13524768175557256,0.34089622130097724,-193.34440733418984,0.9253697848417703,-8.06490728147027,0.7870366733419395,-27.058882244174075
51,False,37,1,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",1291,50,2133,645,695,0.27622592402622104,0.10838198661804199,0.2775116399861872,0.2779275462962687,0.3296472420915961,0.025165297091007233,0.10488795395940542,0.10404896968975663,0.14787429524585605,0.38996489575203025,-156.43333820382566,0.9938774608968276,-0.6160255508408152,0.8418442642668236,-18.786816332462266
52,False,38,0,What county is the NRHEG High School located in?,Where is NRHEG High School located?,809,24,1625,404,428,0.21275566704571247,0.07815718650817871,0.21403226861730218,0.249637340195477,0.29180071223527193,0.0200774478726089,0.1047811210155487,0.10405793692916632,0.1247787713073194,0.3130829163897444,-219.40420497269804,0.8522589884955329,-17.335224796545702,0.7334878211151626,-36.3349153472847
53,False,38,1,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?",992,26,1810,496,522,0.23937163688242435,0.08807492256164551,0.2407316560856998,0.2603402226231992,0.30742684891447425,0.023489493876695633,0.10266877291724086,0.10187960881739855,0.13418195582926273,0.33830701101120225,-195.589499316314,0.9194569877466705,-8.75984557480145,0.7830534546209106,-27.70520251189197
54,False,39,0,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,965,34,1791,482,516,0.229555772151798,0.08220386505126953,0.23074874188750982,0.2593297492712736,0.30401287879794836,0.021554327104240656,0.10331758623942733,0.10250017093494534,0.13445783592760563,0.31698586561034936,-215.4714794852199,0.8851887328656215,-12.970258530370128,0.7590097590598094,-31.750611644138395
55,False,39,1,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,1355,30,2177,677,707,0.2895059990696609,0.11353898048400879,0.2907252907752991,0.2791871577501297,0.3369550663046539,0.025629379786551,0.10315885813906789,0.10232921317219734,0.1503989198245108,0.4066769453114505,-145.8954242498693,1.0369603007627108,3.564292744430586,0.8628013638840595,-15.901532132299323
56,False,40,0,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,1089,22,1903,544,566,0.24005340598523617,0.08584046363830566,0.2414056402631104,0.25924593722447753,0.30599367106333375,0.021863647736608982,0.10226241778582335,0.10147061105817556,0.1351198717020452,0.33111594556630436,-202.00901327470345,0.9259678610792546,-7.99510890523325,0.7889236382707566,-26.75498001199483
57,False,40,1,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,1515,27,2334,757,784,0.3181319101713598,0.11687326431274414,0.3194056376814842,0.295738416723907,0.3532928698696196,0.02634170511737466,0.10289023583754897,0.10201423708349466,0.16650647576898336,0.39519135054359106,-153.04197539356227,1.0757206104486543,7.039059186294971,0.9040817546059131,-10.60946589237357
58,False,43,0,What county shares a border with Cedar Springs?,Where is Cedar Springs located?,838,21,1651,419,440,0.21327343583106995,0.07827568054199219,0.21424885094165802,0.24616456776857376,0.289049519225955,0.020112679805606604,0.10122612304985523,0.10046817269176245,0.12482576491311193,0.3179811020389472,-214.48409782463025,0.8663855962876603,-15.422048137094912,0.7412184995684977,-34.91298457636345
59,False,43,1,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",991,26,1809,495,521,0.2391315409913659,0.08789539337158203,0.2402756791561842,0.2622360601089895,0.3101039449684322,0.025150340981781483,0.10272401198744774,0.1019444540143013,0.13436170713976026,0.33517660894939966,-198.35017519106358,0.9118941952223467,-9.66184511747774,0.7748230329048013,-29.061728618341842
60,False,44,0,Bancroft's county borders what county?,Where is Bancroft located?,998,22,1812,499,521,0.23927965760231018,0.08790016174316406,0.24027369217947125,0.2578815189190209,0.3029258497990668,0.021162834018468857,0.10223551001399755,0.10147481923922896,0.13448317488655448,0.34085483175227527,-193.38002775526883,0.9278666366062781,-7.774108966516313,0.793176588722444,-26.075329783835755
61,False,44,1,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?",1107,26,1925,553,579,0.2555205039680004,0.09369826316833496,0.25645970506593585,0.25955838803201914,0.3059333455748856,0.021957057993859053,0.10246876999735832,0.10167043097317219,0.13513256004080176,0.3609910813468927,-177.0151540223385,0.984443253425042,-1.5802583359511457,0.8382862109523144,-19.29099953391511
62,False,44,2,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?,1603,23,2418,801,824,0.3194844573736191,0.11740636825561523,0.3206449579447508,0.2971826521679759,0.35941400192677975,0.026733830105513334,0.1023070770315826,0.10143061075359583,0.16814174503087997,0.3950646762155346,-153.1231112787295,1.0750441018106185,6.980560302989158,0.8921326276266581,-12.090956998210189
63,False,45,0,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?,1538,23,2353,769,792,0.31848885491490364,0.11683344841003418,0.3193789958022535,0.2941310415044427,0.3499889438971877,0.024474566336721182,0.10316330008208752,0.10231515765190125,0.166493175085634,0.39721563495116335,-151.7524266442703,1.082812794208574,7.647932740682261,0.9125402426885628,-9.584208259545868
64,False,45,1,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?,1820,30,2642,910,940,0.34845189936459064,0.12828397750854492,0.3495294419117272,0.30930785089731216,0.3728177659213543,0.02916450100019574,0.10361258778721094,0.10267182299867272,0.17653076210990548,0.4147453003096718,-141.11183399868418,1.1265536854422553,11.233702137557145,0.9375342965427785,-6.662764624992157
65,False,46,0,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?,1520,28,2340,760,788,0.3183245756663382,0.11687064170837402,0.31962592527270317,0.29425959987565875,0.35005160700529814,0.02539565460756421,0.10263924207538366,0.10177825996652246,0.16622470319271088,0.39716849257512227,-151.78230869128052,1.0817814467254365,7.559886238850721,0.91308229665652,-9.519153274765157
66,False,46,1,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,968,998,0.36147432681173086,0.13335013389587402,0.3626508302986622,0.31184661388397217,0.3789965598843992,0.031103380024433136,0.103249941021204,0.10234251478686929,0.17749329283833504,0.4276145000743513,-133.855493634132,1.159141419910442,13.729249699552415,0.9568710344212024,-4.507291372330635
67,False,50,0,When was John's eldest son crowned?,Who is John's eldest son?,1672,22,2486,836,858,0.32749121775850654,0.12047290802001953,0.32863357570022345,0.2951203742995858,0.3524036658927798,0.024905911181122065,0.10220171604305506,0.10137653211131692,0.1680127470754087,0.40821616706721764,-144.96824983302,1.1096869151638444,9.884492072941974,0.9325486863698276,-7.233007200164865
