source_file,example_id,query_idx,n_doc_tokens,total_mass,gini,top0.05_tokens,top0.05_mass,top0.05_incremental_mass,top0.05_incremental_mass_per_token,top0.1_tokens,top0.1_mass,top0.1_incremental_mass,top0.1_incremental_mass_per_token,top0.15_tokens,top0.15_mass,top0.15_incremental_mass,top0.15_incremental_mass_per_token,top0.2_tokens,top0.2_mass,top0.2_incremental_mass,top0.2_incremental_mass_per_token,top0.3_tokens,top0.3_mass,top0.3_incremental_mass,top0.3_incremental_mass_per_token,top0.5_tokens,top0.5_mass,top0.5_incremental_mass,top0.5_incremental_mass_per_token,top0.8_tokens,top0.8_mass,top0.8_incremental_mass,top0.8_incremental_mass_per_token
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,27,7110,8592.939167521894,0.55159631413334,355,0.39040019374205137,0.39040019374205137,0.0010997188556114124,711,0.48639131350352577,0.0959911197614744,0.0002696379768580742,1066,0.5550894009754465,0.06869808747192069,0.00019351573935752307,1422,0.6107189745307897,0.05562957355534326,0.00015626284706557095,2133,0.6984839290705523,0.08776495453976263,0.00012343875462695166,3555,0.826062941713025,0.12757901264247262,8.971801170356724e-05,5688,0.9518607785323135,0.12579783681928858,5.89769511576599e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,28,7110,8898.601456813514,0.5429358476066768,355,0.3983461301956911,0.3983461301956911,0.0011221017751991298,711,0.4854807882141354,0.08713465801844428,0.0002447602753327086,1066,0.5493882272162428,0.06390743900210744,0.0001800209549355139,1422,0.6022604331589324,0.0528722059426896,0.00014851743242328539,2133,0.6884806490791052,0.08622021592017282,0.00012126612647000396,3555,0.8181142639969973,0.12963361491789205,9.116287968909427e-05,5688,0.9493132880215671,0.13119902402456984,6.150915331672285e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,29,7110,8339.465332470834,0.5437816937359781,355,0.3884347525867222,0.3884347525867222,0.0010941824016527386,711,0.48213646374901437,0.09370171116229215,0.00026320705382666334,1066,0.5488198727435613,0.06668340899454689,0.0001878405887170335,1422,0.602970508303613,0.05415063556005173,0.0001521085268540779,2133,0.691098162676833,0.08812765437322001,0.000123948880974993,3555,0.8207159973192487,0.12961783464241572,9.115178244895621e-05,5688,0.9503575105314517,0.12964151321220296,6.077895603009984e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,30,7110,8143.574358835816,0.5572100997823932,355,0.40587471889036153,0.40587471889036153,0.001143309067296793,711,0.4969987033772626,0.09112398448690107,0.0002559662485587109,1066,0.5622480122780275,0.06524930890076486,0.0001838008701429996,1422,0.6150889351689456,0.05284092289091813,0.00014842955868235428,2133,0.7007346873512433,0.08564575218229775,0.00012045816059394902,3555,0.8265455778983106,0.1258108905470673,8.847460657318375e-05,5688,0.9519879610820345,0.12544238318372392,5.881030622771867e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,31,7110,8506.964764505625,0.560699869283892,355,0.3983499919875774,0.3983499919875774,0.0011221126534861337,711,0.49755301662884865,0.09920302464127123,0.0002786601815766046,1066,0.5657770277419814,0.0682240111131327,0.00019218031299474,1422,0.6201507511598481,0.054373723417866726,0.00015273517814007507,2133,0.7058049878228888,0.08565423666304073,0.00012047009375955095,3555,0.8303763380862758,0.12457135026338695,8.760291860997676e-05,5688,0.9529506085634735,0.12257427047719771,5.7465668296857814e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,0,8866,12967.930500753224,0.5815082910940406,443,0.43703225972634574,0.43703225972634574,0.0009865288029940085,886,0.5228939815721819,0.08586172184583618,0.00019381878520504783,1329,0.5852424928035508,0.062348511231368864,0.00014074156034169045,1773,0.6355114200226726,0.050268927219121795,0.00011321830454757161,2659,0.7171374112505539,0.08162599122788128,9.212865827074637e-05,4433,0.8370735517287836,0.11993614047822976,6.76077454781453e-05,7092,0.9548578791521971,0.11778432742341349,4.4296475149835836e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,1,8866,14722.945233307779,0.5780182916616514,443,0.4326757489059852,0.4326757489059852,0.0009766946927900343,886,0.5190212818479099,0.08634553294192465,0.00019491090957545067,1329,0.581801214627908,0.06277993277999816,0.00014171542388261436,1773,0.6324959264321567,0.05069471180424867,0.0001141772788383979,2659,0.7146384423541475,0.08214251592199084,9.271164325281134e-05,4433,0.8357538229204758,0.12111538056632831,6.827248058981302e-05,7092,0.9544303341854063,0.1186765112649305,4.463200874950376e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,2,8866,15174.047804318368,0.576783782594011,443,0.4329665584350975,0.4329665584350975,0.0009773511477090238,886,0.5183845882543473,0.08541802981924979,0.00019281722306828394,1329,0.5807853442312578,0.06240075597691053,0.00014085949430453842,1773,0.6314000198473471,0.05061467561608923,0.00011399701715335412,2659,0.7135898745224964,0.08218985467514939,9.27650729967826e-05,4433,0.8348095584446019,0.12121968392210547,6.833127616804142e-05,7092,0.9540323174688806,0.1192227590242787,4.483744228066141e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,3,8866,14433.230802945793,0.5823181451028656,443,0.44055772616797717,0.44055772616797717,0.000994486966519136,886,0.5251307311418879,0.08457300497391074,0.00019090971777406486,1329,0.5865411430738804,0.06141041193199248,0.00013862395469975728,1773,0.6365306425827755,0.049989499508895086,0.00011258896285787182,2659,0.7173572331085625,0.080826590525787,9.122640014197179e-05,4433,0.8367553433555771,0.11939811024701463,6.730445898929799e-05,7092,0.9546649444767582,0.1179096011211811,4.43435882366232e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,4,8866,15073.422457560897,0.5778931777031076,443,0.43293610024135115,0.43293610024135115,0.0009772823933213344,886,0.5191611597871655,0.08622505954581433,0.00019463896060003234,1329,0.5818468546235621,0.06268569483639663,0.00014150269714762218,1773,0.6324680195825996,0.05062116495903746,0.0001140116327906249,2659,0.714558565475781,0.08209054589318143,9.265298633541923e-05,4433,0.8355677680516335,0.12100920257585246,6.821262828402056e-05,7092,0.9543138780568445,0.11874611000521107,4.465818352960176e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,5,8866,14647.832913190126,0.5865292007333485,443,0.44962298374589943,0.44962298374589943,0.0010149503019094795,886,0.5321162283762996,0.08249324463040014,0.0001862149991656888,1329,0.5919927004304623,0.05987647205416269,0.00013516133646537852,1773,0.6406859076529776,0.048693207222515356,0.00010966938563629584,2659,0.7198868465184414,0.07920093886546375,8.939157885492523e-05,4433,0.8376722850849109,0.1177854385664695,6.639539941740107e-05,7092,0.954757267269432,0.11708498218452112,4.4033464529718365e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,6,8866,15187.792844459414,0.5822765545929418,443,0.441933193644409,0.441933193644409,0.0009975918592424581,886,0.5256245319474739,0.08369133830306497,0.00018891949955545138,1329,0.586806336434812,0.06118180448733801,0.00013810791080663207,1773,0.6364994633407682,0.049693126905956286,0.00011192145699539704,2659,0.7170653401508276,0.08056587681005933,9.093214086914145e-05,4433,0.8364258056728413,0.11936046552201374,6.728323873845194e-05,7092,0.9544356070284635,0.11800980135562222,4.438127166439346e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,7,8866,14541.117975972593,0.5829148041472962,443,0.44189219359313503,0.44189219359313503,0.0009974993083366479,886,0.526239400380004,0.08434720678686902,0.0001904000153202461,1329,0.5874780284818912,0.06123862810188718,0.00013823618081690108,1773,0.6371021123285829,0.0496240838466917,0.000111765954609666,2659,0.7175964839769069,0.08049437164832396,9.085143526898867e-05,4433,0.8367933987268389,0.11919691474993199,6.719104551856369e-05,7092,0.9545815411552577,0.11778814242841884,4.4297909901624234e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,8,8866,14868.192131765187,0.5838352433171743,443,0.442469647949893,0.442469647949893,0.000998802817042648,886,0.5269367818046566,0.08446713385476362,0.00019067073104912782,1329,0.5884047946412012,0.06146801283654457,0.00013875397931499903,1773,0.6379675413383148,0.04956274669711358,0.00011162780787638194,2659,0.7182044302511766,0.08023688891286185,9.0560822700747e-05,4433,0.8374687482110887,0.1192643179599121,6.722904056364831e-05,7092,0.9548547004502197,0.11738595223913095,4.4146653719116566e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,9,8866,15481.771066121757,0.5819869767383423,443,0.44261444225526564,0.44261444225526564,0.0009991296664904417,886,0.5262123146237663,0.08359787236850064,0.0001887085155045161,1329,0.5866850629288773,0.06047274830511107,0.00013650733251718074,1773,0.6362021337816939,0.049517070852816536,0.0001115249343531904,2659,0.7167089275345224,0.08050679375282854,9.086545570296675e-05,4433,0.836164526791936,0.11945559925741356,6.733686542131543e-05,7092,0.9543911116934597,0.11822658490152371,4.446279988774867e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example001_10passages_scores.npz,1,10,8866,14265.875608675182,0.5834827604698123,443,0.44263031653400003,0.44263031653400003,0.0009991655000767495,886,0.5268634727710535,0.08423315623705346,0.00019014256486919517,1329,0.587902938595264,0.06103946582421049,0.00013778660456932392,1773,0.6373912801679628,0.04948834157269877,0.00011146022876733956,2659,0.7179565864393134,0.08056530627135061,9.093149692026028e-05,4433,0.8371165242786739,0.11915993783936052,6.717020171328102e-05,7092,0.9547229952567152,0.11760647097804133,4.422958667846609e-05
