Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
"What actress was in both the films ""Happy Mother's Day, Love George"" and ""The Day the Earth Stood Still""?","What actress was in both the films ""Happy Mother's Day, Love George"" and ""The Day the Earth Stood Still""?",Patricia Neal,Patricia Neal,True,1.0,1.0,预测答案“Patricia Neal”与标准答案完全一致，准确给出了同时出演这两部电影的女演员名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。
"What is the book series, written by Cecily von Ziegesar, that the character Eric van der Woodsen appears in?","What is the book series, written by Cecily von Ziegesar, that the character Eric van der Woodsen appears in?",Gossip Girl,《Gossip Girl》,True,0.6666666666666666,0.0,预测答案《Gossip Girl》与标准答案在语义上完全等价，仅仅是多加了中文书名号，不影响核心信息的表达，准确地回答了关于Eric van der Woodsen所在书籍系列的问题。
In what year was the author of the book series which had the character Opal Koboi born?,In what year was the author of the book series which had the character Opal Koboi born?,1965,1965,True,1.0,1.0,预测答案“1965”与标准答案“1965”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于Opal Koboi这一角色所在系列书籍作者出生年份的问题。
Are Shiba Inu and Leonberger both large dog breeds?,Are Shiba Inu and Leonberger both large dog breeds?,no,No,True,1,1.0,预测答案“No”与标准答案“no”在语义上完全等价，仅仅是首字母大小写的差异，不影响表达的意思。两者都准确地给出了否定的回答，表明柴犬和兰波格犬并不都是大型犬种，因此预测答案正确。
"Edwin Forrest's feud with William Charles Macready was the cause of what event that occurred on May 10, 1849, in Manhattan?","Edwin Forrest's feud with William Charles Macready was the cause of what event that occurred on May 10, 1849, in Manhattan?",The Astor Place Riot,1849 Astor Place Riot,True,0.6,0.0,预测答案“1849 Astor Place Riot”与标准答案“The Astor Place Riot”在语义上完全等价。它包含了核心事件名称“Astor Place Riot”，仅仅是多出了年份“1849”，这属于对事件发生时间的合理补充，不影响答案的正确性。
Who is the voice of the protagonist feral child in the sequel to the movie adaptation of some of Rudyard Kipling's stories?,Who is the voice of the protagonist feral child in the sequel to the movie adaptation of some of Rudyard Kipling's stories?,Haley Joel Osment,Haley Joel Osment,True,1.0,1.0,预测答案与标准答案完全一致，均为“Haley Joel Osment”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，因此正确地回答了问题。
"Which genus is aquatic, Phylica or Nelumbo?","Which genus is aquatic, Phylica or Nelumbo?",Nelumbo,Nelumbo,True,1.0,1.0,预测答案与标准答案完全一致，均为“Nelumbo”。预测答案准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于哪个属是水生植物的问题。
What Christian publication first published in 1971 has Brandan Robertson written for?,What Christian publication first published in 1971 has Brandan Robertson written for?,Sojourners,Sojourners,True,1.0,1.0,预测答案“Sojourners”与标准答案完全一致，准确包含了问题所要求的关键信息，即Brandan Robertson曾为其撰稿且在1971年首次出版的基督教出版物名称，因此判定为正确回答。
Johannes Megapolensis served for several years at the first permanent Dutch settlement in what town?,Johannes Megapolensis served for several years at the first permanent Dutch settlement in what town?,New Netherland,1642,False,0,0.0,预测答案“1642”是一个年份，而问题询问的是城镇名称，且标准答案为“New Netherland”。预测答案完全没有包含标准答案的关键信息，在语义上也不等价，因此是错误的。
Non-Stop starred the English actress best known for what role in Downton Abbey?,Non-Stop starred the English actress best known for what role in Downton Abbey?,Lady Mary Crawley,Lady Mary Crawley,True,1.0,1.0,预测答案与标准答案完全一致，均为“Lady Mary Crawley”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确回答了关于《唐顿庄园》中女演员最知名角色的问题。
"An official ambassador of the United Dance Organisation, this actor made his film debut in Street Dance 3D.","An official ambassador of the United Dance Organisation, this actor made his film debut in Street Dance 3D.",George Sampson,George Sampson,True,1.0,1.0,预测答案与标准答案完全一致，均为“George Sampson”。预测答案准确包含了标准答案的关键信息，两者在语义上完全等价，正确回答了关于United Dance Organisation官方大使及《Street Dance 3D》电影首秀演员的问题。
"Which member of Mission Mountain Wood Band, abbreviated M2Wb, was appointed to the Montana Arts Council by Governor Brian Schweitzer?","Which member of Mission Mountain Wood Band, abbreviated M2Wb, was appointed to the Montana Arts Council by Governor Brian Schweitzer?",Robert Ernest Quist,Rob Quist,True,0.5714285714285715,0.0,预测答案“Rob Quist”与标准答案“Robert Ernest Quist”指向的是同一个人。“Rob”是“Robert”的常见简称，两者在语义上完全等价，准确回答了关于Mission Mountain Wood Band成员被任命为Montana Arts Council成员的问题。
"Famous for her role as Peggy Bundy, when was the wife of producer, writer, and director on ""The Shield"" born?","Famous for her role as Peggy Bundy, when was the wife of producer, writer, and director on ""The Shield"" born?","born January 19, 1954",1954,True,0.4615384615384615,0.0,"预测答案“1954”包含了标准答案“born January 19, 1954”中的核心年份信息。虽然预测答案缺少了具体的月和日，但它准确回答了问题所询问的出生年份，在语义上与标准答案的核心意图保持一致，符合允许细微差异的评判标准。"
Are Shifty Shellshock and Alissa White-Gluz both death metal vocalists?,Are Shifty Shellshock and Alissa White-Gluz both death metal vocalists?,no,No,True,1,1.0,预测答案“No”与标准答案“no”在语义上完全等价，仅仅是首字母大小写的格式差异。两者都准确且直接地回答了原问题，包含了相同的关键信息，符合评估标准。
"Peter Benchley and Ödön von Horváth, have which mutual occupation?","Peter Benchley and Ödön von Horváth, have which mutual occupation?",novelist,uthor,False,0,0.0,预测答案“uthor”存在明显的拼写错误，正确的单词应为“author”。虽然“author”与标准答案“novelist”在语义上高度相关，但拼写错误导致其无法作为一个有效的英文单词被正常识别，因此不能算作正确回答了问题。
Until which year did this Polish professional boxer who lost to Joe Smith Jr. in 2016 in a knockout victory hold the IBO light heavyweight title?,Until which year did this Polish professional boxer who lost to Joe Smith Jr. in 2016 in a knockout victory hold the IBO light heavyweight title?,2013,2013,True,1.0,1.0,预测答案“2013”与标准答案“2013”完全一致，包含了标准答案的全部关键信息，且在语义上完全等价，准确地回答了该波兰职业拳击手持有IBO轻重量级冠军头衔的截止年份。
Were Ronnie Van Zant and Mick Jones both lead singers of a band?,Were Ronnie Van Zant and Mick Jones both lead singers of a band?,yes,"Ronnie Van Zant was a lead singer of Lynyrd Skynyrd, and Mick Jones was a lead guitarist and co-lead vocalist of The Clash. While both were prominent vocalists in their respective bands, Mick Jones was not solely a lead singer, as he shared vocal duties in The Clash. Therefore, the answer is no.",False,0,0.0,预测答案的最终结论是“no”，而标准答案是“yes”。两者在核心语义上完全相反。虽然预测答案详细解释了Mick Jones是共享主唱职责而非唯一主唱，但这与标准答案的判定不符，因此属于错误回答。
Tome Sizemore had a role in which movie that starred Wesley Snipes and Bruce Payne ?,Tome Sizemore had a role in which movie that starred Wesley Snipes and Bruce Payne ?,Passenger 57,1992's Passenger 57,True,0.5,0.0,预测答案“1992's Passenger 57”包含了标准答案“Passenger 57”的核心信息，两者在语义上完全等价。预测答案仅额外补充了电影上映的年份信息，这属于措辞上的细微差异，并未改变回答问题的实质，因此判断为正确。
"At which battle, in the East Riding of Yorkshire, did King Harold defeat King Harald of Norway?","At which battle, in the East Riding of Yorkshire, did King Harold defeat King Harald of Norway?",Battle of Stamford Bridge,25 September 1066,False,0,0.0,预测答案给出的是战役发生的具体日期（1066年9月25日），而问题询问的是战役的名称。预测答案没有包含标准答案“Battle of Stamford Bridge”这一关键信息，两者在语义上并不等价，因此回答错误。
"What Pulitzer prize winning, American composer known for exploring addiction and homophobia, wrote ""Tick, Tick...Boom!""?","What Pulitzer prize winning, American composer known for exploring addiction and homophobia, wrote ""Tick, Tick...Boom!""?",Jonathan Larson,Jonathan Larson,True,1.0,1.0,"预测答案“Jonathan Larson”与标准答案完全一致，准确包含了问题所要求的关键信息，即创作了《Tick, Tick...Boom!》且获得普利策奖的美国作曲家，因此判断为正确。"
The inner urban neighbourhood Eureka Tower is in had a population of what in 2011?,The inner urban neighbourhood Eureka Tower is in had a population of what in 2011?,"11,235","18,709",False,0,0.0,"预测答案给出的数字是18,709，而标准答案为11,235。两者在数值上完全不同，预测答案没有包含标准答案的关键信息，且语义上不等价，因此未能正确回答问题。"
"Aleksey Petrovich Yermolov, was a Russian Imperial general, of the 19th century who commanded Russian troops in the Caucasian War, he distinguished himself during the Napoleonic Wars at which event that was fought on March 30–31, 1814 between the Sixth Coalition—consisting of Russia, Austria, and Prussia against the French Empire?","Aleksey Petrovich Yermolov, was a Russian Imperial general, of the 19th century who commanded Russian troops in the Caucasian War, he distinguished himself during the Napoleonic Wars at which event that was fought on March 30–31, 1814 between the Sixth Coalition—consisting of Russia, Austria, and Prussia against the French Empire?",Battle of Paris,1814 Battle of Paris,True,0.5,0.0,"预测答案“1814 Battle of Paris”包含了标准答案“Battle of Paris”的核心信息，两者在语义上完全等价。预测答案仅额外增加了年份“1814”作为修饰，这不仅没有改变原意，反而与问题中提到的时间（March 30–31, 1814）高度契合，属于允许的措辞细微差异。"
When did the arena that hosted the 2017 Canadian Olympic Curling Trials open?,When did the arena that hosted the 2017 Canadian Olympic Curling Trials open?,January 1996,1996,True,0.6666666666666666,0.0,预测答案“1996”包含了标准答案“January 1996”中的核心年份信息。虽然预测答案省略了具体的月份“January”，但它已经准确提供了问题所询问的开放年份，在语义上与标准答案基本一致，符合允许措辞细微差异的判断标准。
Lee Min-ho stared in his first leading film role in 2015 in a film which was set in which part of Seoul? ,Lee Min-ho stared in his first leading film role in 2015 in a film which was set in which part of Seoul? ,Gangnam district,2015,False,0,0.0,预测答案“2015”仅仅回答了电影上映的年份，而问题询问的是电影背景设定在首尔的哪个区域。预测答案完全没有包含标准答案“Gangnam district”的关键信息，未能正确回答问题。
"Who is the American bass guitarist known for his work in a virtual death metal band featured in ""Metalocalypse""?","Who is the American bass guitarist known for his work in a virtual death metal band featured in ""Metalocalypse""?",Bryan Beller,Bryan Beller,True,1.0,1.0,预测答案与标准答案完全一致，均为“Bryan Beller”。预测答案准确包含了标准答案的关键信息，且两者在语义上完全等价，正确回答了关于在“Metalocalypse”中出现的虚拟死亡金属乐队里担任贝斯手的美国贝斯手是谁的问题。
Were both Hal Hartley and Mervyn LeRoy producers?,Were both Hal Hartley and Mervyn LeRoy producers?,yes,yes,True,1,1.0,预测答案“yes”与标准答案“yes”完全一致，直接且准确地回答了关于Hal Hartley和Mervyn LeRoy是否都是制片人的问题，包含了标准答案的关键信息，语义完全等价。
How are Lago and Emila related?,How are Lago and Emila related?,husband of Emilia,"1. Emila Medková was a Czech photographer, born in 1928 and deceased in 1985. She was married to Mikuláš Medek, a painter. The surname ""Lago"" appears in various contexts, such as geographical locations (e.g., Lago Mar), corporations (e.g., Lago Petroleum Corporation), and individuals (e.g., Jackson Lago, Pedro Corrêa do Lago). However, none of these references establish a direct connection to Emila Medková. 2. There is no indication in the provided material that Emila Medková had any familial, professional, or other relationship with anyone or anything bearing the name ""Lago."" 3. Therefore, based on the information given, Lago and Emila are not related.",False,0.029850746268656723,0.0,预测答案错误地理解了问题背景，将“Emila”当成了现实中的捷克摄影师Emila Medková，并得出两者毫无关系的结论。而标准答案指出Lago是Emilia的丈夫，预测答案的内容与标准答案完全不符。
The Rookie stars which actress of Australian heritage?,The Rookie stars which actress of Australian heritage?,Rachel Anne Griffiths,Rachel Griffiths,True,0.9090909090909091,0.0,预测答案“Rachel Griffiths”与标准答案“Rachel Anne Griffiths”指的是同一个人。预测答案包含了标准答案的核心姓名信息，仅仅是省略了中间名，两者在语义上完全等价，正确回答了问题。
In what year was the actress who portrayed Tiffany Valentine-Ray born?,In what year was the actress who portrayed Tiffany Valentine-Ray born?,1958,1958,True,1.0,1.0,预测答案“1958”与标准答案“1958”完全一致，准确地给出了饰演Tiffany Valentine-Ray的女演员的出生年份，包含了标准答案的关键信息，语义上完全等价，因此判断为正确。
Which team did the head coach of the 1985 Oklahoma Sooners lead to a Super Bowl victory ?,Which team did the head coach of the 1985 Oklahoma Sooners lead to a Super Bowl victory ?,the Dallas Cowboys,"1985 Oklahoma Sooners  
Step-by-step explanation:  
1. The question asks which team the head coach of the 1985 Oklahoma Sooners led to a Super Bowl victory.  
2. From the document, it is stated that the 1985 Oklahoma Sooners were led by head coach Barry Switzer.  
3. Another document mentions that Barry Switzer led the Dallas Cowboys to win Super Bowl XXX against the Pittsburgh Steelers.  
4. Therefore, the head coach of the 1985 Oklahoma Sooners, Barry Switzer, led the Dallas Cowboys to a Super Bowl victory.  
Answer: Dallas Cowboys",True,0,0.0,预测答案的逐步推理过程准确找出了主教练Barry Switzer，并得出了他带领达拉斯牛仔队赢得超级碗的结论。最终答案“Dallas Cowboys”与标准答案完全一致，正确回答了问题。
Where did the league that Michael Anthony Edward Kidd-Gilchrist plays for hold it's 2012 draft?,Where did the league that Michael Anthony Edward Kidd-Gilchrist plays for hold it's 2012 draft?,"Newark, New Jersey.","2012 NBA Draft was held at Prudential Center in Newark, New Jersey.",True,0.2857142857142857,0.0,预测答案明确指出了2012年选秀的举办地点为纽瓦克，新泽西，这与标准答案的核心信息完全一致。虽然预测答案额外补充了具体的场馆名称，但并未改变问题的核心语义，因此判定为正确回答了问题。
"Cashback was a movie that starred which English actress from ""Silent Witness""?","Cashback was a movie that starred which English actress from ""Silent Witness""?",Emilia Rose Elizabeth Fox,Emilia Fox,True,0.5714285714285715,0.0,预测答案“Emilia Fox”是标准答案“Emilia Rose Elizabeth Fox”的简称，两者在语义上完全等价，均指代同一位英国女演员。预测答案包含了标准答案的核心关键信息，符合允许措辞细微差异的判断标准。
"Legend is a science fiction Western television show starring an American , director, producer, writer, singer, musician, voice artist and stand-up what?","Legend is a science fiction Western television show starring an American , director, producer, writer, singer, musician, voice artist and stand-up what?",comedian,stand-up comedian,True,0,0.0,预测答案“stand-up comedian”包含了标准答案“comedian”的核心信息，且在语义上完全等价。问题原文中已经给出了“stand-up”这一修饰词，预测答案将其与“comedian”结合，完整且准确地回答了问题，符合允许措辞细微差异的评判标准。
"What does the company abbreviation stand for, who's former hairman and CEO is an American businessman,and  investment banker?","What does the company abbreviation stand for, who's former hairman and CEO is an American businessman,and  investment banker?",Commercial Investment Trust,CIT Group,True,0,0.0,预测答案“CIT Group”是标准答案“Commercial Investment Trust”的完整公司名称。CIT正是“Commercial Investment Trust”的缩写，两者在语义上完全等价，准确回答了问题。
Which actress of the movie Havoc is daughter of John Phillips,Which actress of the movie Havoc is daughter of John Phillips,Bijou Phillips,Bijou Phillips,True,1.0,1.0,预测答案“Bijou Phillips”与标准答案完全一致，准确包含了问题所需的关键信息，正确回答了哪位出演电影《Havoc》的女演员是John Phillips的女儿，符合所有判断标准。
"Which came first, Million Dollar Arm or The Wild?","Which came first, Million Dollar Arm or The Wild?",The Wild,The Wild,True,1,1.0,预测答案与标准答案完全一致，均为“The Wild”。预测答案准确地包含了标准答案的关键信息，且两者在语义上完全等价，正确地回答了关于哪部电影最先上映的问题。
"Hindi film actresses and the wife of the film actor Dilip Kumar is the daughter of Naseem Banu, known as what?","Hindi film actresses and the wife of the film actor Dilip Kumar is the daughter of Naseem Banu, known as what?","""Beauty Queen""",Saira Banu,False,0,0.0,预测答案“Saira Banu”是该人物的本名，而问题询问的是Naseem Banu的女儿（即Saira Banu）被称为什么。标准答案明确指出她被称为“Beauty Queen”，预测答案并未包含这一关键称号信息，与标准答案在语义上不等价，因此回答错误。
"Which is an American band, Nada Surf or Shihad?","Which is an American band, Nada Surf or Shihad?",Nada Surf,Nada Surf,True,1.0,1.0,预测答案与标准答案完全一致，均为“Nada Surf”。预测答案准确且完整地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于哪个是美国乐队的问题。
Judy Clarke defended an American domestic terrorist convicted for a series of anti-abortion and anti-gay-motivated bombings across the southern United States know as what?,Judy Clarke defended an American domestic terrorist convicted for a series of anti-abortion and anti-gay-motivated bombings across the southern United States know as what?,the Olympic Park Bomber,Olympic Park Bomber,True,1.0,1.0,预测答案“Olympic Park Bomber”与标准答案“the Olympic Park Bomber”在语义上完全等价，仅缺少了定冠词“the”，属于措辞上的细微差异，不影响核心意思的表达，因此判断为正确。
The artist behind Overpowered was also part of what hip hop duo?,The artist behind Overpowered was also part of what hip hop duo?,Moloko,Moloko,True,1.0,1.0,预测答案“Moloko”与标准答案完全一致，直接且准确地给出了问题所询问的嘻哈双人组合名称，包含了标准答案的所有关键信息，语义完全等价。
One Upon a Time in Shaolin featuring Tarik Azzougarh with what group?,One Upon a Time in Shaolin featuring Tarik Azzougarh with what group?,Wu-Tang Clan,Wu-Tang Clan,True,1.0,1.0,预测答案“Wu-Tang Clan”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《Once Upon a Time in Shaolin》专辑所属音乐组合的问题。
"Which actor had a role in The Legend of Frosty the Snowman and also in ""How I Met Your Mother""","Which actor had a role in The Legend of Frosty the Snowman and also in ""How I Met Your Mother""",Bill Fagerbakke,Bill Fagerbakke,True,1.0,1.0,预测答案与标准答案完全一致，均为“Bill Fagerbakke”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于同时出演这两部作品的演员的问题。
Was Allen Drury or Jean Giono born first?,Was Allen Drury or Jean Giono born first?,Jean Giono,Jean Giono,True,1.0,1.0,预测答案与标准答案完全一致，均为“Jean Giono”。预测答案准确包含了标准答案的关键信息，语义上完全等价，正确回答了关于谁出生更早的问题。
"The 2000 ICC KnockOut Trophy was a One Day International cricket tournament held in Kenya, which Jamaican cricketer who plays internationally, made his ODI debut during the competition?","The 2000 ICC KnockOut Trophy was a One Day International cricket tournament held in Kenya, which Jamaican cricketer who plays internationally, made his ODI debut during the competition?",Marlon Nathaniel Samuels,"2000 ICC KnockOut Trophy  
Step 1: Identify the key details in the question:  
- The event is the 2000 ICC KnockOut Trophy.  
- The location is Kenya.  
- The query is about a Jamaican cricketer who made his ODI debut during this competition.  

Step 2: Refer to the relevant document:  
The document titled ""The 2000 ICC KnockOut Trophy"" states:  
""Zaheer Khan, Yuvraj Singh and Marlon Samuels made their ODI debuts during the competition.""  

Step 3: Match the details:  
- Marlon Samuels is identified as a Jamaican cricketer in the document titled ""Marlon Nathaniel Samuels"":  
""Marlon Nathaniel Samuels (born 5 February 1981) is a Jamaican cricketer who plays internationally for the West Indies in all three formats.""  

Step 4: Combine the information:  
Marlon Samuels, a Jamaican cricketer, made his ODI debut during the 2000 ICC KnockOut Trophy in Kenya.  

Answer: Marlon Samuels",True,0,0.0,预测答案通过详细的推理步骤，准确地推导出了在2000 ICC KnockOut Trophy期间完成ODI首秀的牙买加板球运动员是Marlon Samuels。这与标准答案“Marlon Nathaniel Samuels”在语义上完全等价，包含了标准答案的核心关键信息，仅存在全名与缩写名的细微差异。
"Troy McClure is a fictional character from the American animated sitcom ""The Simpsons"" who appeared as the main character in an episode that aired when?","Troy McClure is a fictional character from the American animated sitcom ""The Simpsons"" who appeared as the main character in an episode that aired when?","March 24, 1996",1996,False,0.5,0.0,"预测答案“1996”仅包含了年份，而标准答案明确要求具体的播出日期“March 24, 1996”。预测答案缺失了月份和日期等关键信息，在语义上并不等价，因此未能正确且完整地回答问题。"
What state is the college that Everson Walls played at located in?,What state is the college that Everson Walls played at located in?,Louisiana,"Grambling State University, where Everson Walls played college football, is located in Louisiana.",True,0.11764705882352941,0.0,预测答案明确指出了Everson Walls就读的大学是Grambling State University，并准确回答了该大学位于Louisiana。这与标准答案“Louisiana”的关键信息完全一致，语义上等价，正确回答了问题。
Are both Veridia and Digital Summer rock bands ?,Are both Veridia and Digital Summer rock bands ?,yes,"yes

Step-by-step explanation:
1. The document describes Veridia as an ""American Christian alternative rock band"" which clearly identifies it as a rock band.
2. Similarly, Digital Summer is described as an ""American alternative metal band."" Alternative metal is a subgenre of rock music, which also identifies Digital Summer as a rock band.
3. Since both Veridia and Digital Summer are described as belonging to subgenres of rock music, it can be concluded that both are rock bands.",True,1,0.0,预测答案“yes”与标准答案“yes”完全一致，准确无误地回答了关于Veridia和Digital Summer是否都是摇滚乐队的问题，包含了标准答案的关键信息，语义完全等价。
"What cartel did Barry Seal work for in the movie ""American Made?""","What cartel did Barry Seal work for in the movie ""American Made?""",Medellín Cartel,Medellín Cartel,True,1.0,1.0,预测答案“Medellín Cartel”与标准答案完全一致，准确包含了问题所要求的关键信息。两者在语义上完全等价，没有任何事实性错误或遗漏，因此预测答案正确地回答了问题。
