Question,Real Answer,Pred Answer
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,1 December 2010,2010
Who is the father of the artist who painted Head I?,Nicholas Bacon,Francis Bacon
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,Orange River
The BBC Footballer of the Year is a member of which team?,Egypt national football team,The question is not answerable based on the provided information.
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,"Angers, France"
How many people were in British Colonies where does the london broil cut come from ?,2 million,2 million
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Jennifer Connelly
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Clarke County
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,his past relationships
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,Answer: Minsk Region
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,Christopher McDonald
What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia
What province shares a border with the province where Lago District is located?,Cabo Delgado Province,Arkhangelsk Oblast
Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,The Association for Computing Machinery (ACM) published Communications of the organization that Andries van Dam is a member of.
What county shares a border with Cedar Springs?,Bell County,"Cedar Springs is located in Guadalupe County, Texas, and shares a border with the Komi Republic to the north, Sverdlovsk Oblast to the east, Cherdynsky District to the"
What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,Australia
Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot
Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth
What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,Trey Parker
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,Thailand
What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,The competition that the 1965 Federation Cup is part of is named after the International Tennis Federation (ITF).
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão
"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth
What is the body of water by the area where Athlete was formed?,River Thames,Deptford Creek
What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,"The author of The Happy Journey to Trenton and Camden, Thornton Wilder, received the Pulitzer Prize for Drama."
Where was the designer of the Lap Engine educated?,University of Glasgow,Massachusetts Institute of Technology
Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid
Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,Roncalli left the place of death of the maker of The Gozzi Altarpiece (Pope Pius XII) because he had to return to his post as Apostolic Nuncio to France. At the time
Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,Foreign and Commonwealth Office
"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,Hans Modrow
What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,The mouth of the watercourse of the body of water by Rotterdam Centrum is the Saint-Maurice River.
"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,"The question seems to be based on a misunderstanding or a mix-up of song titles and artists. There is no known song titled ""Home Alone Tonight"" performed by the singer of ""I Don't Want This Night to End"""
What company is the school where Lawrence Landweber was educated a part of?,City University of New York,Purdue University is part of the University of Purdue system.
What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Appleton
Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,James Howard Meredith
Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Nia Long
What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Jive Records
What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Blue Note
What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Vanity Fair
When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010
In what year did Margaret Knox's spouse pass away?,1572,1999
The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Moscow
What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,The league that includes the operating group of Al Janoub Stadium is the Qatar Stars League.
When was the kingdom that Heptarchy was part of abolished?,918,"Answer: The kingdom of Mercia, which was part of the Heptarchy, effectively lost its political independence and was abolished in the late 9th century, with its final dissolution occurring in 1066 with"
What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","$47,807"
The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County
