dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,10,Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。预测答案包含了标准答案的核心姓名信息，省略中间名属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。预测答案包含了标准答案的核心姓名信息，省略中间名属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,11,Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,"The Adam Smith Prize is given out by the University of Cambridge for the best overall examination performance and dissertation in Part IIB of the Economics Tripos. It is named after Adam Smith, the author of *Lectures on","The Adam Smith Prize is given out by the University of Cambridge for the best overall examination performance and dissertation in Part IIB of the Economics Tripos. It is named after Adam Smith, the author of *Lectures on",True,预测答案明确指出了该奖项是由University of Cambridge颁发的，包含了标准答案的关键信息，且语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案明确指出了该奖项是由University of Cambridge颁发的，包含了标准答案的关键信息，且语义上完全等价，因此判断为正确。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于Frances Freeling Broderip的兄弟姐妹是谁的问题。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于Frances Freeling Broderip的兄弟姐妹是谁的问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson,LaTanya Richardson,False,预测答案“LaTanya Richardson”与标准答案“Jennifer Connelly”完全不同。在《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非LaTanya Richardson，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“LaTanya Richardson”与标准答案“Jennifer Connelly”完全不同。在《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非LaTanya Richardson，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the **Orange River**.,The source of the river that is the mouth of the Caledon River is the **Orange River**.,False,预测答案给出的是“Orange River”，而标准答案是“Thaba Putsoa”。两者在信息内容上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的是“Orange River”，而标准答案是“Thaba Putsoa”。两者在信息内容上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不同。问题询问的是位于《Nulla in mundo pax sincera》作曲家（维瓦尔第）出生地（威尼斯）的著名桥梁，正确答案应为里亚托桥，而预测答案给出了一个完全无关的桥梁名称，未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不同。问题询问的是位于《Nulla in mundo pax sincera》作曲家（维瓦尔第）出生地（威尼斯）的著名桥梁，正确答案应为里亚托桥，而预测答案给出了一个完全无关的桥梁名称，未包含标准答案的关键信息。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,1946,False,预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时接管控制众议院规则制定权的政府分支，标准答案明确为2015年1月，而预测答案给出的是赢得中期选举的年份，未能正确回答问题。,"判断: 错误
原因: 预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时接管控制众议院规则制定权的政府分支，标准答案明确为2015年1月，而预测答案给出的是赢得中期选举的年份，未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,17,Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.","John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.",True,预测答案明确指出了《凯撒大帝》的制片人John Houseman在Clifton College学习，并在伦敦从事粮食贸易工作。其中包含了标准答案的核心信息“Clifton College”，且语义与标准答案完全一致，准确回答了问题。,"判断: 正确
原因: 预测答案明确指出了《凯撒大帝》的制片人John Houseman在Clifton College学习，并在伦敦从事粮食贸易工作。其中包含了标准答案的核心信息“Clifton College”，且语义与标准答案完全一致，准确回答了问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,Malko Tarnovo,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地名信息。在常识问答中，省略“Municipality”这一行政区划后缀属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地名信息。在常识问答中，省略“Municipality”这一行政区划后缀属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky,Nina Sky,False,预测答案给出的信息是“Nina Sky”，而标准答案为“Natalie Albino”。预测答案并未包含标准答案的关键信息，两者在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的信息是“Nina Sky”，而标准答案为“Natalie Albino”。预测答案并未包含标准答案的关键信息，两者在语义上也不等价，因此判断为错误。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,University of Toronto,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,What year did the publisher of Labyrinth end?,1986,1999,1999,False,预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA,FDA,False,预测答案“FDA”指的是拥有决定处方药或非处方药销售权限的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是具体的食品安全系统名称，两者在语义上完全不同，因此预测答案不正确。,"判断: 错误
原因: 预测答案“FDA”指的是拥有决定处方药或非处方药销售权限的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是具体的食品安全系统名称，两者在语义上完全不同，因此预测答案不正确。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,Francisco Guterres,Francisco Guterres,True,预测答案与标准答案完全一致，均为“Francisco Guterres”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Francisco Guterres”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham,Edward Pakenham,True,预测答案“Edward Pakenham”与标准答案“General Edward Pakenham”在语义上完全等价。它包含了标准答案的核心人物信息，仅仅是省略了表示军衔的“General”一词，不影响对问题中英国将领身份的准确表达。,"判断: 正确
原因: 预测答案“Edward Pakenham”与标准答案“General Edward Pakenham”在语义上完全等价。它包含了标准答案的核心人物信息，仅仅是省略了表示军衔的“General”一词，不影响对问题中英国将领身份的准确表达。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,25,Where is Sean Hampton's birth place in the state of Florida?,in Northern Florida,Ocala,Ocala,False,预测答案“Ocala”是一个具体的城市名称，而标准答案是“in Northern Florida”这一区域信息。两者在语义上并不等价，且预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Ocala”是一个具体的城市名称，而标准答案是“in Northern Florida”这一区域信息。两者在语义上并不等价，且预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,26,Who is the president of the group Kim Un-yong is a member of?,Thomas Bach,Thomas Bach,Thomas Bach,True,预测答案“Thomas Bach”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于该组织主席是谁的问题。,"判断: 正确
原因: 预测答案“Thomas Bach”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于该组织主席是谁的问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,27,"During the war in which The Things They Carried is set, when was conscription introduced by the country where the film Grievous Bodily Harm was later released?",1964,1964,1964,True,预测答案“1964”与标准答案“1964”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题中所问及的征兵引入时间。,"判断: 正确
原因: 预测答案“1964”与标准答案“1964”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题中所问及的征兵引入时间。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,28,Who is the president of the new country who has jointly established a Commission on Truth and Friendship with the birth country of Satyo Husodo?,Francisco Guterres,Xanana Gusmão,Xanana Gusmão,False,预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上不等价，因此未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,29,Who is the spouse of the current queen of England?,Philip Mountbatten,King Charles III,King Charles III,False,预测答案“King Charles III”与标准答案“Philip Mountbatten”完全不一致。问题询问的是现任英国女王的配偶，而King Charles III是女王伊丽莎白二世的儿子，并非其配偶，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“King Charles III”与标准答案“Philip Mountbatten”完全不一致。问题询问的是现任英国女王的配偶，而King Charles III是女王伊丽莎白二世的儿子，并非其配偶，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,30,In which year did Taifa of Francisco Giner de los Rios' birthplace cease to exist?,1065,1915,1915,False,预测答案给出的年份是1915年，而标准答案为1065年。两者在数值上完全不同，且预测答案未能包含标准答案的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案给出的年份是1915年，而标准答案为1065年。两者在数值上完全不同，且预测答案未能包含标准答案的关键信息，因此判定为错误。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,31,What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling all of its operations in Finland and conducting market research for Swedish operations,selling all of its operations in Finland and conducting market research for Swedish operations,False,预测答案虽然包含了标准答案中关于芬兰业务的核心信息，但额外添加了“为瑞典业务进行市场调研”这一未在标准答案中提及的内容，导致两者在语义上并不完全等价，因此判断为错误。,"判断: 错误
原因: 预测答案虽然包含了标准答案中关于芬兰业务的核心信息，但额外添加了“为瑞典业务进行市场调研”这一未在标准答案中提及的内容，导致两者在语义上并不完全等价，因此判断为错误。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,32,Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,Abraham married Keturah after the death of Sarah.,Abraham married Keturah after the death of Sarah.,True,预测答案明确指出了在Sarah死后，Abraham娶了Keturah。这不仅包含了标准答案的关键信息“Keturah”，而且在语义上与标准答案完全一致，准确回答了问题。,"判断: 正确
原因: 预测答案明确指出了在Sarah死后，Abraham娶了Keturah。这不仅包含了标准答案的关键信息“Keturah”，而且在语义上与标准答案完全一致，准确回答了问题。"
musique-v2,offline3b_freq_boundary2,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,In what region of the country of S-Fone is The place of birth of John Phan located?,South Central Coast,South Central Coast,South Central Coast,True,预测答案“South Central Coast”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“South Central Coast”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。"
