example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens
11,0,oracle_full_attention,0.05,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,61
11,0,fusionrag_qk,0.05,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,61
11,0,draft_selected_set,0.05,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,61
11,1,oracle_full_attention,0.05,Eddie Argos,Eddie Argos,1.0,1.0,60
11,1,fusionrag_qk,0.05,Eddie Argos,Eddie Argos,1.0,1.0,60
11,1,draft_selected_set,0.05,Eddie Argos,Eddie Argos,1.0,1.0,60
12,0,oracle_full_attention,0.05,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,100
12,0,fusionrag_qk,0.05,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,100
12,0,draft_selected_set,0.05,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,100
12,1,oracle_full_attention,0.05,Hewlett Packard,Hewlett-Packard,0.4444444444444445,0.0,105
12,1,fusionrag_qk,0.05,Hewlett Packard,Hewlett-Packard,0.4444444444444445,0.0,105
12,1,draft_selected_set,0.05,Hewlett Packard,Hewlett Packard,1.0,1.0,105
13,0,oracle_full_attention,0.05,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","1253-1257, was the fifth child of Henry III and his wife, Eleanor of Provence. She was born either a deaf-mute or just deaf and mentally challenged and was very sickly, passing away before her fourth year and dying at Windsor.",0.728813559322034,0.0,57
13,0,fusionrag_qk,0.05,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence, and she was very sickly, not surviving her fourth year, dying in 1257 at Windsor.",0.6296296296296295,0.0,57
13,0,draft_selected_set,0.05,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence, born in 1253 and who died in 1257. She was a child who was either born deaf-mute or just deaf and mentally challenged, and was very sickly, not surviving her fourth",0.7401574803149606,0.0,57
13,1,oracle_full_attention,0.05,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,104
13,1,fusionrag_qk,0.05,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216,0.24000000000000002,0.0,104
13,1,draft_selected_set,0.05,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,104
14,0,oracle_full_attention,0.05,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,52
14,0,fusionrag_qk,0.05,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,52
14,0,draft_selected_set,0.05,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,52
14,1,oracle_full_attention,0.05,Lana Wood is the sibling of actress Natalie Wood.,Maureen O'Hara,0,0.0,84
14,1,fusionrag_qk,0.05,Lana Wood is the sibling of actress Natalie Wood.,Maureen O'Hara,0,0.0,84
14,1,draft_selected_set,0.05,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,84
15,0,oracle_full_attention,0.05,"Culberson County, Texas","Pine Springs is located in Falls County, Texas.",0.36363636363636365,0.0,33
15,0,fusionrag_qk,0.05,"Culberson County, Texas",Perry County,0.3333333333333333,0.0,33
15,0,draft_selected_set,0.05,"Culberson County, Texas",Culberson County,0.8571428571428571,0.0,33
15,1,oracle_full_attention,0.05,Van Horn,"Document not fully provided, but based on the information given, it can be inferred that the county seat of Culberson County, Texas is not directly mentioned. However, the closest settlement to the headquarters of Guadalupe Mountains National Park, which is in Culberson County, is Pine Springs. Since Pine",0,0.0,56
15,1,fusionrag_qk,0.05,Van Horn,Pine Springs,0,0.0,56
15,1,draft_selected_set,0.05,Van Horn,Van Horn,1.0,1.0,56
16,0,oracle_full_attention,0.05,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,75
16,0,fusionrag_qk,0.05,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,75
16,0,draft_selected_set,0.05,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,75
16,1,oracle_full_attention,0.05,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett-Packard,0.2,0.0,109
16,1,fusionrag_qk,0.05,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett-Packard,0.2,0.0,109
16,1,draft_selected_set,0.05,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,109
17,0,oracle_full_attention,0.05,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,70
17,0,fusionrag_qk,0.05,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,70
17,0,draft_selected_set,0.05,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,70
17,1,oracle_full_attention,0.05,Colin Firth,"Document: The King's Speech is a 2010 British historical drama film directed by Tom Hooper and written by David Seidler. Colin Firth plays the future King George VI who, to cope with a stammer, sees Lionel Logue, an Australian speech and language therapist played by Geoffrey Rush",0.1,0.0,96
17,1,fusionrag_qk,0.05,Colin Firth,George VI,0,0.0,96
17,1,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,96
18,0,oracle_full_attention,0.05,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,51
18,0,fusionrag_qk,0.05,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,51
18,0,draft_selected_set,0.05,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,51
18,1,oracle_full_attention,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,John Payne,0,0.0,60
18,1,fusionrag_qk,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,Edmund Gwenn,0,0.0,60
18,1,draft_selected_set,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,Lana Wood,0.2857142857142857,0.0,60
19,0,oracle_full_attention,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51
19,0,fusionrag_qk,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51
19,0,draft_selected_set,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51
19,1,oracle_full_attention,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Benson played for the Pittsburgh Pirates, the New York Mets, and the Baltimore Orioles in Major League Baseball.",0.8500000000000001,0.0,79
19,1,fusionrag_qk,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Pittsburgh Pirates, New York Mets, and the Baltimore Orioles",0.8125000000000001,0.0,79
19,1,draft_selected_set,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,79
20,0,oracle_full_attention,0.05,Joni James,"Answer: Joni James, based on the information provided in the document about ""You Belong to Me"" which states that the first 1952 recording of the song was by Joni James.",0.12121212121212122,0.0,75
20,0,fusionrag_qk,0.05,Joni James,Joni James,1.0,1.0,75
20,0,draft_selected_set,0.05,Joni James,Joni James,1.0,1.0,75
20,1,oracle_full_attention,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113
20,1,fusionrag_qk,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113
20,1,draft_selected_set,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113
21,0,oracle_full_attention,0.05,Henry III,Henry III,1.0,1.0,87
21,0,fusionrag_qk,0.05,Henry III,Henry III,1.0,1.0,87
21,0,draft_selected_set,0.05,Henry III,Henry III,1.0,1.0,87
21,1,oracle_full_attention,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105
21,1,fusionrag_qk,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105
21,1,draft_selected_set,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105
24,0,oracle_full_attention,0.05,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,77
24,0,fusionrag_qk,0.05,Joni James sang the song 'You Belong to Me'.,"1952 recordings of ""You Belong to Me"" were done by Joni James, Sue Thompson, and Patti Page.",0.39999999999999997,0.0,77
24,0,draft_selected_set,0.05,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,77
24,1,oracle_full_attention,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99
24,1,fusionrag_qk,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99
24,1,draft_selected_set,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99
25,0,oracle_full_attention,0.05,Central Equatoria,Jeju,0,0.0,39
25,0,fusionrag_qk,0.05,Central Equatoria,Central Equatoria,1.0,1.0,39
25,0,draft_selected_set,0.05,Central Equatoria,Jeju,0,0.0,39
25,1,oracle_full_attention,0.05,Eastern Equatoria shares a border with Central Equatoria.,"The Citizen, Badigeru Swamp, Jimma Arjo, Endegagn",0,0.0,56
25,1,fusionrag_qk,0.05,Eastern Equatoria shares a border with Central Equatoria.,"Jimma Arjo, Badigeru Swamp",0,0.0,56
25,1,draft_selected_set,0.05,Eastern Equatoria shares a border with Central Equatoria.,"The Badigeru Swamp, Juba (the national capital of South Sudan), and the Citizen newspaper share connections to Central Equatoria, but based on the provided documents, no specific places are listed as directly sharing a border with Central Equatoria. The documents mention geographical and administrative boundaries between woredas and zones within",0.23333333333333334,0.0,56
26,0,oracle_full_attention,0.05,Colin Firth,Colin Firth,1.0,1.0,76
26,0,fusionrag_qk,0.05,Colin Firth,Andrew Scott,0,0.0,76
26,0,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,76
27,0,oracle_full_attention,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Jeffrey Dexter ""Jeff"" Boomhauer III, commonly referred to as Boomhauer, is a fictional character in the Fox animated series King of the Hill. The character is voiced by series creator Mike Judge.",0.037037037037037035,0.0,66
27,0,fusionrag_qk,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Harry Hamlin, Deborah Van Valkenburgh",0.6206896551724138,0.0,66
27,0,draft_selected_set,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Kristen Stewart, Raffey Cassidy, Chris Hemsworth, Charlize Theron, Izzy Meikle - Small, Sam Claflin, Xavier Atkins, Sam Spruell, Elliot Reeve, Vincent Regan, Lily Cole, Noah Huntley, Liberty Ross, Chris Obi, Rachael Stirling",0.024691358024691357,0.0,66
27,1,oracle_full_attention,0.05,Lisa Rinna,Lisa Rinna,1.0,1.0,72
27,1,fusionrag_qk,0.05,Lisa Rinna,Deborah Van Valkenburgh,0,0.0,72
27,1,draft_selected_set,0.05,Lisa Rinna,Lisa Rinna,1.0,1.0,72
32,0,oracle_full_attention,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71
32,0,fusionrag_qk,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71
32,0,draft_selected_set,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71
32,1,oracle_full_attention,0.05,Colin Firth,"Document: The King's Speech is a 2010 British historical drama film directed by Tom Hooper and written by David Seidler. Colin Firth plays the future King George VI who, to cope with a stammer, sees Lionel Logue, an Australian speech and language therapist played by Geoffrey Rush",0.1,0.0,86
32,1,fusionrag_qk,0.05,Colin Firth,George VI,0,0.0,86
32,1,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,86
33,0,oracle_full_attention,0.05,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,38
33,0,fusionrag_qk,0.05,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,38
33,0,draft_selected_set,0.05,"Park Rapids, Minnesota","870 AM, Park Rapids, Minnesota",0.6666666666666666,0.0,38
35,0,oracle_full_attention,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58
35,0,fusionrag_qk,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58
35,0,draft_selected_set,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58
35,1,oracle_full_attention,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60
35,1,fusionrag_qk,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60
35,1,draft_selected_set,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60
36,0,oracle_full_attention,0.05,"Greenfield, Indiana","1956 in Greenfield, IndianaDocument: Mark Dismore (born October 12, 1956 in Greenfield, Indiana) is a former driver in the Indy Racing League and the 1990 Toyota Pacific champion as well as the winner of the 199",0.10169491525423728,0.0,73
36,0,fusionrag_qk,0.05,"Greenfield, Indiana","1956 in Greenfield, Indiana",0.5454545454545454,0.0,73
36,0,draft_selected_set,0.05,"Greenfield, Indiana",Indiana,0.5,0.0,73
36,1,oracle_full_attention,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91
36,1,fusionrag_qk,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91
36,1,draft_selected_set,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91
37,0,oracle_full_attention,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53
37,0,fusionrag_qk,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53
37,0,draft_selected_set,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53
37,1,oracle_full_attention,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64
37,1,fusionrag_qk,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64
37,1,draft_selected_set,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64
38,0,oracle_full_attention,0.05,"NRHEG High School is located in New Richland, Minnesota.","11237 Kingston Pike, New Richland, Minnesota",0.4,0.0,40
38,0,fusionrag_qk,0.05,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,40
38,0,draft_selected_set,0.05,"NRHEG High School is located in New Richland, Minnesota.","NRHEG High School is located in New Richland, Minnesota.",1.0,1.0,40
38,1,oracle_full_attention,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49
38,1,fusionrag_qk,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49
38,1,draft_selected_set,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49
39,0,oracle_full_attention,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48
39,0,fusionrag_qk,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48
39,0,draft_selected_set,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48
39,1,oracle_full_attention,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Rohana Wijeweera,0.4,0.0,67
39,1,fusionrag_qk,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,67
39,1,draft_selected_set,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Rohana Wijeweera,0.4,0.0,67
40,0,oracle_full_attention,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,54
40,0,fusionrag_qk,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,54
40,0,draft_selected_set,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines (UP),0,0.0,54
40,1,oracle_full_attention,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75
40,1,fusionrag_qk,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75
40,1,draft_selected_set,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75
43,0,oracle_full_attention,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in Lincoln County, south-central Kentucky, and is a tributary to the Dix River. It was also the name given to a two acre freshwater swamp in Guadalupe County, Wisconsin. However, the specific location provided in the documents seems to be in Texas, as it is mentioned",0.1728395061728395,0.0,41
43,0,fusionrag_qk,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in west Falls County, Texas, United States. It is an unincorporated community on U.S. Routes 62 and 180, and it is near the northern edge of Washington Island, Door County, Wisconsin.",0.588235294117647,0.0,41
43,0,draft_selected_set,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is an unincorporated community in west Falls County, Texas, United States.",0.7317073170731707,0.0,41
43,1,oracle_full_attention,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into Falls County and a small portion of Bell County, and Cedar Springs, an unincorporated community in Falls County, is near the Baylor County line, implying Baylor County also",0.16393442622950818,0.0,49
43,1,fusionrag_qk,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into a small portion of Falls County and serves communities in Bell County, and Cedar Springs, an unincorporated community in Falls County, is located near the border with Knox County",0.16393442622950818,0.0,49
43,1,draft_selected_set,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into a small portion of Falls County and serves communities in Bell County, while Cedar Springs, an unincorporated community in Falls County, is near the Baylor County line, implying",0.16666666666666666,0.0,49
44,0,oracle_full_attention,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada. It is home to North Hastings High School, which serves students in the northern portion of Hastings County and is part of the Hastings and Prince Edward District School Board.",0.36,0.0,49
44,0,fusionrag_qk,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada. Specifically, it is in the West Kootenay region and is the location of North Hastings High School, which is described as being on the west side of the Fraser River just south of the town of Yale in British Columbia, Canada. However, Bancroft",0.27692307692307694,0.0,49
44,0,draft_selected_set,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada.",1.0,1.0,49
44,1,oracle_full_attention,0.05,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,55
44,1,fusionrag_qk,0.05,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,55
44,1,draft_selected_set,0.05,"Bancroft, Ontario is located in Hastings County.","Bancroft, Ontario is located in North Hastings County. 

The reasoning is as follows:
1. The question asks about the county where Bancroft, Ontario is located.
2. There is no direct mention of Bancroft in the provided documents.
3. However, we can infer Bancroft's",0.9565217391304348,0.0,55
44,2,oracle_full_attention,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80
44,2,fusionrag_qk,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80
44,2,draft_selected_set,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80
45,0,oracle_full_attention,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Fu Jiān,0,0.0,76
