example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens
10,0,fusionrag_qk,0.5,George Packer,George Packer,1.0,1.0,752
10,0,draft_selected_set,0.5,George Packer,George Packer,1.0,1.0,752
10,1,oracle_full_attention,0.5,Peace Corps,Peace Corps,1.0,1.0,869
10,1,fusionrag_qk,0.5,Peace Corps,Peace Corps,1.0,1.0,869
10,1,draft_selected_set,0.5,Peace Corps,Peace Corps,1.0,1.0,869
11,0,oracle_full_attention,0.5,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,615
11,0,fusionrag_qk,0.5,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,615
11,0,draft_selected_set,0.5,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,0.15384615384615385,0.0,615
11,1,oracle_full_attention,0.5,Eddie Argos,Eddie Argos,1.0,1.0,602
11,1,fusionrag_qk,0.5,Eddie Argos,Eddie Argos,1.0,1.0,602
11,1,draft_selected_set,0.5,Eddie Argos,Eddie Argos,1.0,1.0,602
12,0,oracle_full_attention,0.5,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,1005
12,0,fusionrag_qk,0.5,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,1005
12,0,draft_selected_set,0.5,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,1005
12,1,oracle_full_attention,0.5,Hewlett Packard,Hewlett-Packard,0.4444444444444445,0.0,1050
12,1,fusionrag_qk,0.5,Hewlett Packard,Hewlett-Packard,0.4444444444444445,0.0,1050
12,1,draft_selected_set,0.5,Hewlett Packard,Hewlett Packard,1.0,1.0,1050
13,0,oracle_full_attention,0.5,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence, born in 1253, who died in 1257. She was described as either a deaf-mute or just deaf and mentally challenged, and possibly had a degenerative disease, leading to her death",0.736,0.0,571
13,0,fusionrag_qk,0.5,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence, born in 1253 and who died in 1257, being a very sickly child possibly with a degenerative disease that did not allow her to survive her fourth year.",0.6504065040650407,0.0,571
13,0,draft_selected_set,0.5,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife, Eleanor of Provence. She was born either a deaf-mute or just deaf and mentally challenged and was very sickly. She possibly had a degenerative disease and did not survive her fourth year, dying at Windsor.",0.7272727272727273,0.0,571
13,1,oracle_full_attention,0.5,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,1041
13,1,fusionrag_qk,0.5,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,1041
13,1,draft_selected_set,0.5,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,1041
14,0,oracle_full_attention,0.5,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,528
14,0,fusionrag_qk,0.5,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,528
14,0,draft_selected_set,0.5,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,528
14,1,oracle_full_attention,0.5,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,840
14,1,fusionrag_qk,0.5,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,840
14,1,draft_selected_set,0.5,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,840
15,0,oracle_full_attention,0.5,"Culberson County, Texas","Pine Springs is located in west Falls County, Texas, United States.",0.28571428571428575,0.0,339
15,0,fusionrag_qk,0.5,"Culberson County, Texas",Culberson County,0.8571428571428571,0.0,339
15,0,draft_selected_set,0.5,"Culberson County, Texas",Culberson County,0.8571428571428571,0.0,339
15,1,oracle_full_attention,0.5,Van Horn,Pine Springs,0,0.0,560
15,1,fusionrag_qk,0.5,Van Horn,Pine Springs,0,0.0,560
15,1,draft_selected_set,0.5,Van Horn,Pine Springs,0,0.0,560
16,0,oracle_full_attention,0.5,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,757
16,0,fusionrag_qk,0.5,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,757
16,0,draft_selected_set,0.5,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,757
16,1,oracle_full_attention,0.5,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,1094
16,1,fusionrag_qk,0.5,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett-Packard,0.2,0.0,1094
16,1,draft_selected_set,0.5,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,1094
17,0,oracle_full_attention,0.5,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,707
17,0,fusionrag_qk,0.5,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,707
17,0,draft_selected_set,0.5,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,707
17,1,oracle_full_attention,0.5,Colin Firth,Colin Firth,1.0,1.0,968
17,1,fusionrag_qk,0.5,Colin Firth,Colin Firth,1.0,1.0,968
17,1,draft_selected_set,0.5,Colin Firth,Colin Firth,1.0,1.0,968
18,0,oracle_full_attention,0.5,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,510
18,0,fusionrag_qk,0.5,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,510
18,0,draft_selected_set,0.5,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,510
18,1,oracle_full_attention,0.5,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,"Natalie Wood's brother is Lana Wood, who had an early screen appearance in the film ""Bombers B-52"".",0.4666666666666666,0.0,603
18,1,fusionrag_qk,0.5,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,The information provided does not mention Natalie Wood having a brother.,0.45454545454545453,0.0,603
18,1,draft_selected_set,0.5,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,"Lana Wood, the sister of Natalie Wood.",0.4,0.0,603
19,0,oracle_full_attention,0.5,"Kris Benson, a former Major League Baseball pitcher.","Document: Jenny Benson (born January 25, 1978, in Fountain Valley, California) is a retired American soccer midfielder/defender who was a member of the United States women's national soccer team.",0.0909090909090909,0.0,517
19,0,fusionrag_qk,0.5,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,517
19,0,draft_selected_set,0.5,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,517
19,1,oracle_full_attention,0.5,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Benson played for the Pittsburgh Pirates, the New York Mets, and the Baltimore Orioles in Major League Baseball.",0.8500000000000001,0.0,790
19,1,fusionrag_qk,0.5,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,790
19,1,draft_selected_set,0.5,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,790
20,0,oracle_full_attention,0.5,Joni James,Joni James,1.0,1.0,759
20,0,fusionrag_qk,0.5,Joni James,Joni James,1.0,1.0,759
20,0,draft_selected_set,0.5,Joni James,Joni James,1.0,1.0,759
20,1,oracle_full_attention,0.5,MGM Records,Sharp Records,0.6666666666666666,0.0,1132
20,1,fusionrag_qk,0.5,MGM Records,Sharp Records,0.6666666666666666,0.0,1132
20,1,draft_selected_set,0.5,MGM Records,Sharp Records,0.6666666666666666,0.0,1132
21,0,oracle_full_attention,0.5,Henry III,Henry III,1.0,1.0,874
21,0,fusionrag_qk,0.5,Henry III,Henry III,1.0,1.0,874
21,0,draft_selected_set,0.5,Henry III,Henry III,1.0,1.0,874
21,1,oracle_full_attention,0.5,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,1059
21,1,fusionrag_qk,0.5,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,1059
21,1,draft_selected_set,0.5,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,1059
24,0,oracle_full_attention,0.5,Joni James sang the song 'You Belong to Me'.,Lesley Gore,0,0.0,778
24,0,fusionrag_qk,0.5,Joni James sang the song 'You Belong to Me'.,"Answer: Joni James sang the first recording of ""You Belong to Me"" in 1952.",0.56,0.0,778
24,0,draft_selected_set,0.5,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,778
24,1,oracle_full_attention,0.5,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,998
24,1,fusionrag_qk,0.5,Joni James was signed to MGM Records.,MGM Records,0.4,0.0,998
24,1,draft_selected_set,0.5,Joni James was signed to MGM Records.,MGM Records,0.4,0.0,998
25,0,oracle_full_attention,0.5,Central Equatoria,The Citizen (South Sudan),0,0.0,394
25,0,fusionrag_qk,0.5,Central Equatoria,Central Equatoria,1.0,1.0,394
25,0,draft_selected_set,0.5,Central Equatoria,Central Equatoria,1.0,1.0,394
25,1,oracle_full_attention,0.5,Eastern Equatoria shares a border with Central Equatoria.,"Gera, Endegagn, and Babassoua share a border with Central Equatoria. Gera is to the north, Endegagn to the east, and Babassoua is southwest of the capital, Bangui, and near the border with the Democratic Republic of the Congo.",0.18518518518518515,0.0,563
25,1,fusionrag_qk,0.5,Eastern Equatoria shares a border with Central Equatoria.,"Nunu Kumba, Guto Wayu, Diga Leka, Enemorina Eaner, Sodo, Geta, Hadiya Zone, Illubabor Zone, and the Oromia Region share a border with Central Equatoria.",0.20408163265306123,0.0,563
25,1,draft_selected_set,0.5,Eastern Equatoria shares a border with Central Equatoria.,"Badigeru Swamp, Hadiya Zone, Enemorina Eaner, Oromia Region, Sodo, and Geta share a border with Central Equatoria.",0.2702702702702703,0.0,563
26,0,oracle_full_attention,0.5,Colin Firth,Colin Firth,1.0,1.0,767
26,0,fusionrag_qk,0.5,Colin Firth,Colin Firth,1.0,1.0,767
26,0,draft_selected_set,0.5,Colin Firth,Colin Firth,1.0,1.0,767
27,0,oracle_full_attention,0.5,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,The cast members of King of the Mountain are Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,0.8372093023255814,0.0,668
27,0,fusionrag_qk,0.5,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Harry Hamlin, Deborah Van Valkenburgh",0.6206896551724138,0.0,668
27,0,draft_selected_set,0.5,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Steve (Harry Hamlin), Tina (Deborah Van Valkenburgh)",0.8484848484848484,0.0,668
27,1,oracle_full_attention,0.5,Lisa Rinna,Lisa Rinna,1.0,1.0,722
27,1,fusionrag_qk,0.5,Lisa Rinna,Lisa Rinna,1.0,1.0,722
27,1,draft_selected_set,0.5,Lisa Rinna,Lisa Rinna,1.0,1.0,722
32,0,oracle_full_attention,0.5,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,719
32,0,fusionrag_qk,0.5,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,719
32,0,draft_selected_set,0.5,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,719
32,1,oracle_full_attention,0.5,Colin Firth,Colin Firth,1.0,1.0,861
32,1,fusionrag_qk,0.5,Colin Firth,Colin Firth,1.0,1.0,861
32,1,draft_selected_set,0.5,Colin Firth,Colin Firth,1.0,1.0,861
33,0,oracle_full_attention,0.5,"Park Rapids, Minnesota","KPRM is licensed to broadcast in Park Rapids, Minnesota.",0.5333333333333333,0.0,387
33,0,fusionrag_qk,0.5,"Park Rapids, Minnesota","KPRM is licensed to broadcast in Park Rapids, Minnesota.",0.5333333333333333,0.0,387
33,0,draft_selected_set,0.5,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,387
35,0,oracle_full_attention,0.5,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,587
35,0,fusionrag_qk,0.5,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,587
35,0,draft_selected_set,0.5,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,587
35,1,oracle_full_attention,0.5,Andrew Lang died in 1912.,1912,0.5,0.0,607
35,1,fusionrag_qk,0.5,Andrew Lang died in 1912.,1912,0.5,0.0,607
35,1,draft_selected_set,0.5,Andrew Lang died in 1912.,1912,0.5,0.0,607
36,0,oracle_full_attention,0.5,"Greenfield, Indiana","Worksop, England",0,0.0,731
36,0,fusionrag_qk,0.5,"Greenfield, Indiana","1956 in Greenfield, Indiana",0.5454545454545454,0.0,731
36,0,draft_selected_set,0.5,"Greenfield, Indiana","Greenfield, Indiana",1.0,1.0,731
36,1,oracle_full_attention,0.5,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,910
36,1,fusionrag_qk,0.5,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,910
36,1,draft_selected_set,0.5,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,910
37,0,oracle_full_attention,0.5,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,536
37,0,fusionrag_qk,0.5,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,536
37,0,draft_selected_set,0.5,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,536
37,1,oracle_full_attention,0.5,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,645
37,1,fusionrag_qk,0.5,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,645
37,1,draft_selected_set,0.5,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,645
38,0,oracle_full_attention,0.5,"NRHEG High School is located in New Richland, Minnesota.","NRHEG High School is located in New Richland, Minnesota.",1.0,1.0,404
38,0,fusionrag_qk,0.5,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,404
38,0,draft_selected_set,0.5,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,404
38,1,oracle_full_attention,0.5,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,496
38,1,fusionrag_qk,0.5,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,496
38,1,draft_selected_set,0.5,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,496
39,0,oracle_full_attention,0.5,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,482
39,0,fusionrag_qk,0.5,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,482
39,0,draft_selected_set,0.5,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,482
39,1,oracle_full_attention,0.5,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,677
39,1,fusionrag_qk,0.5,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,677
39,1,draft_selected_set,0.5,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,"Patabendi Don Jinadasa Nandasiri Wijeweera, known as Rohana Wijeweera.",0.2777777777777778,0.0,677
40,0,oracle_full_attention,0.5,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,544
40,0,fusionrag_qk,0.5,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,544
40,0,draft_selected_set,0.5,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,544
40,1,oracle_full_attention,0.5,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,757
40,1,fusionrag_qk,0.5,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,757
40,1,draft_selected_set,0.5,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,757
43,0,oracle_full_attention,0.5,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in northern Culberson County, Texas, United States. It is an unincorporated community and is the closest settlement to the headquarters of Guadalupe Mountains National Park. It is located on U.S. Routes 62 and 180.",0.48648648648648646,0.0,419
43,0,fusionrag_qk,0.5,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is an unincorporated community in west Falls County, Texas, United States. It is located on Farm-to-market road #2027.",0.962962962962963,0.0,419
43,0,draft_selected_set,0.5,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is an unincorporated community in west Falls County, Texas, United States. It is located on Farm-to-market road #2027.",0.962962962962963,0.0,419
43,1,oracle_full_attention,0.5,Bell County shares a border with Falls County.,"Bell County and Crockett County share a border with Falls County, Texas.",0.5882352941176471,0.0,495
43,1,fusionrag_qk,0.5,Bell County shares a border with Falls County.,"Bell County, Williamson County, and Coryell County share borders with Falls County, Texas.",0.36363636363636365,0.0,495
43,1,draft_selected_set,0.5,Bell County shares a border with Falls County.,"Bell County, Williamson County, Knox County, Crockett County, Pecos County, and Culberson County share a border with Falls County, Texas.",0.3225806451612903,0.0,495
44,0,oracle_full_attention,0.5,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada. Specifically, it is the location of North Hastings High School, which is described as a high school in the Boundary Country of the West Kootenay region of British Columbia, Canada, serving students in the northern portion of Hastings County. However, there seems to be",0.2857142857142857,0.0,499
44,0,fusionrag_qk,0.5,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada.",1.0,1.0,499
44,0,draft_selected_set,0.5,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada.",1.0,1.0,499
44,1,oracle_full_attention,0.5,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,553
44,1,fusionrag_qk,0.5,"Bancroft, Ontario is located in Hastings County.",Ontario,0.16666666666666669,0.0,553
44,1,draft_selected_set,0.5,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,553
44,2,oracle_full_attention,0.5,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,801
44,2,fusionrag_qk,0.5,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,801
44,2,draft_selected_set,0.5,Renfrew County and Haliburton County border Hastings County in Ontario.,"Renfrew County, Haliburton County",0.6363636363636364,0.0,801
45,0,oracle_full_attention,0.5,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Fu Jiàn,0,0.0,769
45,0,fusionrag_qk,0.5,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Yang Pu,0.07407407407407407,0.0,769
45,0,draft_selected_set,0.5,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Yang Pu,0.07407407407407407,0.0,769
45,1,oracle_full_attention,0.5,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,910
45,1,fusionrag_qk,0.5,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,910
45,1,draft_selected_set,0.5,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,910
46,0,oracle_full_attention,0.5,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,760
46,0,fusionrag_qk,0.5,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,760
46,0,draft_selected_set,0.5,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,760
46,1,oracle_full_attention,0.5,Colin Firth,Colin Firth,1.0,1.0,968
46,1,fusionrag_qk,0.5,Colin Firth,Colin Firth,1.0,1.0,968
46,1,draft_selected_set,0.5,Colin Firth,Colin Firth,1.0,1.0,968
