example_id,sub_question_id,selector,rate,doc_len,selected_tokens,ideal_mass_all_layer,ideal_mass_last_layer,jaccard_with_oracle_all_layer,score_cosine_all_layer,score_js_all_layer,score_spearman_all_layer,full_attention_time_s,selector_time_s
6,0,fusionrag_qk,0.3,1490,447,0.3873828649520874,0.2683575749397278,0.28448275862068967,0.26325511932373047,0.256770358000935,0.31519608861717996,0.2987930979579687,0.026639661751687527
6,0,draft_selected_set,0.3,1490,447,0.4735185503959656,0.46246305108070374,0.336322869955157,0.5442182421684265,0.2938770333282421,0.06112619591251766,0.2987930979579687,0.1318877898156643
6,0,random,0.3,1490,447,0.2824671268463135,0.255628377199173,0.1625487646293888,0.6295013427734375,0.07513048135893953,-0.4060541262834399,0.2987930979579687,0.0
7,0,oracle_full_attention,0.3,1587,476,0.6025559306144714,0.9851881265640259,1.0,1.0,0.0,1.0,0.31951174698770046,0.31951174698770046
7,0,fusionrag_qk,0.3,1587,476,0.3026019036769867,0.16297823190689087,0.18851435705368288,0.2471693754196167,0.2671935172246961,0.1114978990310958,0.31951174698770046,0.02633471880108118
7,0,draft_selected_set,0.3,1587,476,0.41789495944976807,0.35292530059814453,0.2812920592193809,0.48915448784828186,0.3193815551068595,-0.014910865060027752,0.31951174698770046,0.13673143135383725
7,0,random,0.3,1587,476,0.3111826777458191,0.4295039772987366,0.19148936170212766,0.641054093837738,0.07200007534302642,-0.4002024398850623,0.31951174698770046,0.0
7,1,oracle_full_attention,0.3,1466,439,0.6053088307380676,0.9759362936019897,1.0,1.0,0.0,1.0,0.29529788671061397,0.29529788671061397
7,1,fusionrag_qk,0.3,1466,439,0.35494256019592285,0.19826841354370117,0.21944444444444444,0.29430073499679565,0.2173858468818125,0.13550435620607626,0.29529788671061397,0.02684935787692666
7,1,draft_selected_set,0.3,1466,439,0.4417603015899658,0.42413175106048584,0.3026706231454006,0.5046741962432861,0.3089459442738463,0.06453186324277141,0.29529788671061397,0.13205070281401277
7,1,random,0.3,1466,439,0.27656081318855286,0.20710134506225586,0.158311345646438,0.6251585483551025,0.07342321548174693,-0.3852171935951022,0.29529788671061397,0.0
9,0,oracle_full_attention,0.3,1998,599,0.6269603967666626,0.9933961033821106,1.0,1.0,0.0,1.0,0.3582909540273249,0.3582909540273249
9,0,fusionrag_qk,0.3,1998,599,0.40137144923210144,0.23434795439243317,0.27176220806794055,0.2554474174976349,0.23222428140226237,0.3362945930578805,0.3582909540273249,0.026862584054470062
9,0,draft_selected_set,0.3,1998,599,0.38858762383461,0.4375312924385071,0.2262026612077789,0.4330901503562927,0.3510038158303427,-0.13253990392707332,0.3582909540273249,0.1658458188176155
9,0,random,0.3,1998,599,0.28111404180526733,0.26632535457611084,0.1665043816942551,0.6102461814880371,0.08337200172241313,-0.4625139799016797,0.3582909540273249,0.0
9,1,oracle_full_attention,0.3,2722,816,0.6257894039154053,0.9898515343666077,1.0,1.0000001192092896,0.0,1.0,0.46135913021862507,0.46135913021862507
9,1,fusionrag_qk,0.3,2722,816,0.35190677642822266,0.27189740538597107,0.2631578947368421,0.3169446289539337,0.2128716187708112,0.20436471820952104,0.46135913021862507,0.02733337227255106
9,1,draft_selected_set,0.3,2722,816,0.463152676820755,0.3292542099952698,0.2962668784749801,0.5100142955780029,0.3077144482012808,-0.014114680548400746,0.46135913021862507,0.20913017820566893
9,1,random,0.3,2722,816,0.2978997230529785,0.2865739166736603,0.16989247311827957,0.6029201149940491,0.08352752580549964,-0.47806447112092526,0.46135913021862507,0.0
10,0,oracle_full_attention,0.3,1505,451,0.597545862197876,0.9791434407234192,1.0,0.9999999403953552,0.0,1.0,0.31761080538854003,0.31761080538854003
10,0,fusionrag_qk,0.3,1505,451,0.3036121428012848,0.30119583010673523,0.20911528150134048,0.23185032606124878,0.2881423954553054,0.24780418850809743,0.31761080538854003,0.026753863785415888
10,0,draft_selected_set,0.3,1505,451,0.325324147939682,0.34936124086380005,0.21236559139784947,0.3847634196281433,0.35872921064389285,0.06351760208857661,0.31761080538854003,0.13557494804263115
10,0,random,0.3,1505,451,0.2885938584804535,0.18351653218269348,0.1729518855656697,0.6474362015724182,0.06949682495171938,-0.4080005366531632,0.31761080538854003,0.0
10,1,oracle_full_attention,0.3,1738,521,0.615441620349884,0.9950879812240601,1.0,1.0,0.0,1.0,0.3363775173202157,0.3363775173202157
10,1,fusionrag_qk,0.3,1738,521,0.3299548625946045,0.306559294462204,0.21586931155192532,0.24116387963294983,0.2496894681599517,0.259673168121695,0.3363775173202157,0.02668408676981926
10,1,draft_selected_set,0.3,1738,521,0.36195018887519836,0.16884370148181915,0.22877358490566038,0.40484321117401123,0.357212261315302,-0.027681212469978726,0.3363775173202157,0.15525584667921066
10,1,random,0.3,1738,521,0.27962103486061096,0.29008394479751587,0.16554809843400448,0.6123948097229004,0.07983283561118673,-0.4399458905695724,0.3363775173202157,0.0
11,0,oracle_full_attention,0.3,1230,369,0.5924721360206604,0.9659439325332642,1.0,1.0,0.0,1.0,0.26063985330983996,0.26063985330983996
11,0,fusionrag_qk,0.3,1230,369,0.40041500329971313,0.27733030915260315,0.3108348134991119,0.3985006809234619,0.16945029247020355,0.34642090790033153,0.26063985330983996,0.026357783935964108
11,0,draft_selected_set,0.3,1230,369,0.40826818346977234,0.43430957198143005,0.2902097902097902,0.4929303824901581,0.3205687403621907,0.12306469452672872,0.26063985330983996,0.12630706559866667
11,0,random,0.3,1230,369,0.3074724078178406,0.3422698676586151,0.17142857142857143,0.6613028049468994,0.06815636110707098,-0.35599572286818965,0.26063985330983996,0.0
11,1,oracle_full_attention,0.3,1205,361,0.5943831205368042,0.9910712242126465,1.0,1.0,0.0,1.0,0.2643487215973437,0.2643487215973437
11,1,fusionrag_qk,0.3,1205,361,0.4199236035346985,0.18744832277297974,0.24268502581755594,0.4078373610973358,0.19187420329135696,0.20475846277895973,0.2643487215973437,0.02651334786787629
11,1,draft_selected_set,0.3,1205,361,0.4753805100917816,0.3362860381603241,0.3175182481751825,0.548317015171051,0.29549778021821893,0.12949698687463124,0.2643487215973437,0.1230003209784627
11,1,random,0.3,1205,361,0.3074348568916321,0.3535735607147217,0.15890850722311398,0.6313215494155884,0.0715969761125185,-0.4147912704133661,0.2643487215973437,0.0
12,0,oracle_full_attention,0.3,2011,603,0.6050984263420105,0.9867222905158997,1.0,0.9999999403953552,0.0,1.0,0.3811243437230587,0.3811243437230587
12,0,fusionrag_qk,0.3,2011,603,0.29373449087142944,0.1550675630569458,0.17315175097276264,0.2717532515525818,0.2401253023389067,0.04372209200919591,0.3811243437230587,0.02666258905082941
12,0,draft_selected_set,0.3,2011,603,0.32239559292793274,0.2663516402244568,0.17543859649122806,0.3733918070793152,0.37674237388380694,-0.1195378846019642,0.3811243437230587,0.17097917664796114
12,0,random,0.3,2011,603,0.2891556918621063,0.30526119470596313,0.16297010607521698,0.6342025399208069,0.07443840832202153,-0.4314093650446646,0.3811243437230587,0.0
12,1,oracle_full_attention,0.3,2101,630,0.609919548034668,0.993032693862915,1.0,1.0,0.0,1.0,0.38238639989867806,0.38238639989867806
12,1,fusionrag_qk,0.3,2101,630,0.3269505798816681,0.32165586948394775,0.2034383954154728,0.2566431760787964,0.23740859261807418,0.21887612491269748,0.38238639989867806,0.026884233113378286
12,1,draft_selected_set,0.3,2101,630,0.4281957149505615,0.29551178216934204,0.2676056338028169,0.4974498152732849,0.3238080371212543,-0.018968368879558953,0.38238639989867806,0.17247257055714726
12,1,random,0.3,2101,630,0.31472790241241455,0.3334164321422577,0.20574162679425836,0.6361581683158875,0.07647205390078446,-0.5051428366059597,0.38238639989867806,0.0
13,0,oracle_full_attention,0.3,1142,342,0.5830332040786743,0.9893814921379089,1.0,0.9999998807907104,0.0,1.0,0.26384739112108946,0.26384739112108946
13,0,fusionrag_qk,0.3,1142,342,0.2969811260700226,0.23715195059776306,0.1875,0.27159127593040466,0.2574380456854759,0.13812439466379822,0.26384739112108946,0.026588609907776117
13,0,draft_selected_set,0.3,1142,342,0.3102389872074127,0.4423060417175293,0.20634920634920634,0.38590022921562195,0.37230390078789455,-0.02542476907789595,0.26384739112108946,0.12190916342660785
13,0,random,0.3,1142,342,0.2963102161884308,0.27442100644111633,0.1854419410745234,0.68070387840271,0.0614421859354471,-0.3890321241177465,0.26384739112108946,0.0
13,1,oracle_full_attention,0.3,2083,624,0.630501389503479,0.99229496717453,1.0,1.0,0.0,1.0,0.3815944232046604,0.3815944232046604
13,1,fusionrag_qk,0.3,2083,624,0.374752014875412,0.3351302444934845,0.2786885245901639,0.27540093660354614,0.22092698937965743,0.28839565306319975,0.3815944232046604,0.0269080251455307
13,1,draft_selected_set,0.3,2083,624,0.44485366344451904,0.35491254925727844,0.3361884368308351,0.4835081994533539,0.3122157441283816,0.11882502535454943,0.3815944232046604,0.17183009581640363
13,1,random,0.3,2083,624,0.3045256733894348,0.351749062538147,0.18293838862559242,0.5948872566223145,0.0854930399425532,-0.4756882226472695,0.3815944232046604,0.0
14,0,oracle_full_attention,0.3,1057,317,0.5919211506843567,0.899170994758606,1.0,1.0000001192092896,0.0,1.0,0.25026060827076435,0.25026060827076435
14,0,fusionrag_qk,0.3,1057,317,0.3313992917537689,0.20742309093475342,0.23828125,0.3764587640762329,0.20331268481835985,0.21635645992485714,0.25026060827076435,0.02623609220609069
14,0,draft_selected_set,0.3,1057,317,0.35600435733795166,0.41337838768959045,0.27054108216432865,0.44476059079170227,0.3391430901835564,0.17884245538259735,0.25026060827076435,0.11853929748758674
14,0,random,0.3,1057,317,0.3015792965888977,0.23108714818954468,0.17843866171003717,0.6841678619384766,0.06498002180053561,-0.4829294567774018,0.25026060827076435,0.0
14,1,oracle_full_attention,0.3,1681,504,0.6042312383651733,0.9957669973373413,1.0,1.0,0.0,1.0,0.3298727432265878,0.3298727432265878
14,1,fusionrag_qk,0.3,1681,504,0.42591020464897156,0.3973549008369446,0.2679245283018868,0.35849013924598694,0.22089502297475916,0.22935134984815755,0.3298727432265878,0.02718115272000432
14,1,draft_selected_set,0.3,1681,504,0.42674019932746887,0.3231542110443115,0.2759493670886076,0.4768650233745575,0.3255398359760636,0.01244916353666248,0.3298727432265878,0.15582564705982804
14,1,random,0.3,1681,504,0.2832162082195282,0.24334844946861267,0.17073170731707318,0.6118754148483276,0.07487006825267749,-0.4222523918438869,0.3298727432265878,0.0
15,0,oracle_full_attention,0.3,678,203,0.5956244468688965,0.9356380105018616,1.0,1.0,0.0,1.0,0.19829612597823143,0.19829612597823143
15,0,fusionrag_qk,0.3,678,203,0.4071248173713684,0.32486745715141296,0.313915857605178,0.46222421526908875,0.1681003992323748,0.384944175454819,0.19829612597823143,0.025883729103952646
15,0,draft_selected_set,0.3,678,203,0.4093031883239746,0.2798773944377899,0.2848101265822785,0.5102903246879578,0.3143946151582583,0.10378058552704734,0.19829612597823143,0.09027654584497213
15,0,random,0.3,678,203,0.2896561026573181,0.2010342925786972,0.19411764705882353,0.6821898221969604,0.06560335855341073,-0.29446968222192993,0.19829612597823143,0.0
15,1,oracle_full_attention,0.3,1121,336,0.5907755494117737,0.9700612425804138,1.0,0.9999998807907104,0.0,1.0,0.2627781508490443,0.2627781508490443
15,1,fusionrag_qk,0.3,1121,336,0.3492445945739746,0.1795729249715805,0.22627737226277372,0.3490871489048004,0.19630214362855153,0.2262543043286883,0.2627781508490443,0.025891599245369434
15,1,draft_selected_set,0.3,1121,336,0.39652663469314575,0.1828659325838089,0.23302752293577983,0.4998571276664734,0.3295592709053234,0.029498643202406232,0.2627781508490443,0.12156298477202654
15,1,random,0.3,1121,336,0.2969801723957062,0.3040003776550293,0.17894736842105263,0.6901453733444214,0.06444093201921361,-0.4151968281623463,0.2627781508490443,0.0
16,0,oracle_full_attention,0.3,1515,454,0.6062413454055786,0.9864287376403809,1.0,1.0,0.0,1.0,0.320040725171566,0.320040725171566
16,0,fusionrag_qk,0.3,1515,454,0.35514265298843384,0.20450890064239502,0.2646239554317549,0.3674747347831726,0.20318197668656107,0.3478074240097816,0.320040725171566,0.02638442860916257
16,0,draft_selected_set,0.3,1515,454,0.34907442331314087,0.3224613070487976,0.21066666666666667,0.4141799807548523,0.3601240461787373,-0.025241466367603067,0.320040725171566,0.13660944998264313
16,0,random,0.3,1515,454,0.2915690541267395,0.33539649844169617,0.15964240102171137,0.6495206952095032,0.07339050529456803,-0.3911283750117058,0.320040725171566,0.0
16,1,oracle_full_attention,0.3,2189,656,0.6076054573059082,0.9918531775474548,1.0,1.000000238418579,0.0,1.0,0.39331179484725,0.39331179484725
16,1,fusionrag_qk,0.3,2189,656,0.3202901780605316,0.2749042510986328,0.21033210332103322,0.271293044090271,0.22830876227018332,0.16853793797160843,0.39331179484725,0.02672297926619649
16,1,draft_selected_set,0.3,2189,656,0.4154660105705261,0.22440406680107117,0.2555023923444976,0.48662427067756653,0.3303842429178572,-0.0653969661691433,0.39331179484725,0.17711760383099318
16,1,random,0.3,2189,656,0.3105374574661255,0.3251691460609436,0.18304779080252478,0.6411916613578796,0.07511092428501026,-0.48438285502996486,0.39331179484725,0.0
17,0,oracle_full_attention,0.3,1415,424,0.5954930186271667,0.9887886643409729,1.0,1.0,0.0,1.0,0.295386437792331,0.295386437792331
17,0,fusionrag_qk,0.3,1415,424,0.3730621635913849,0.28231969475746155,0.24705882352941178,0.30650341510772705,0.21126668863898762,0.3183449847732847,0.295386437792331,0.026935442816466093
17,0,draft_selected_set,0.3,1415,424,0.40797775983810425,0.5658922791481018,0.27518796992481204,0.49011263251304626,0.32398257696841615,0.052280905162946555,0.295386437792331,0.13218943495303392
17,0,random,0.3,1415,424,0.30233192443847656,0.1736028492450714,0.1712707182320442,0.6576039791107178,0.06915323873037757,-0.3149494784247708,0.295386437792331,0.0
17,1,oracle_full_attention,0.3,1936,580,0.612777590751648,0.988904595375061,1.0,1.0,0.0,1.0,0.3597896541468799,0.3597896541468799
17,1,fusionrag_qk,0.3,1936,580,0.35679495334625244,0.21066182851791382,0.22233930453108536,0.2675221860408783,0.2511944727728683,0.10634963806271631,0.3597896541468799,0.02693635504692793
17,1,draft_selected_set,0.3,1936,580,0.4085756838321686,0.39510154724121094,0.24731182795698925,0.48559898138046265,0.3285777361671509,-0.041128868293107315,0.3597896541468799,0.16584365908056498
17,1,random,0.3,1936,580,0.2993451952934265,0.2810758054256439,0.17408906882591094,0.6505287885665894,0.07579754821639695,-0.4682225021779002,0.3597896541468799,0.0
18,0,oracle_full_attention,0.3,1020,306,0.5961031913757324,0.9942352771759033,1.0,0.9999998807907104,0.0,1.0,0.24897255608811975,0.24897255608811975
18,0,fusionrag_qk,0.3,1020,306,0.401050329208374,0.19879651069641113,0.275,0.44335055351257324,0.1861363906807288,0.2726130425972297,0.24897255608811975,0.026117795147001743
18,0,draft_selected_set,0.3,1020,306,0.4061116874217987,0.4169934093952179,0.24390243902439024,0.502516508102417,0.3245512076662637,0.10389424103330487,0.24897255608811975,0.11725202994421124
18,0,random,0.3,1020,306,0.3244969844818115,0.2826851010322571,0.1724137931034483,0.6777439713478088,0.06602954202199299,-0.40426202111244386,0.24897255608811975,0.0
18,1,oracle_full_attention,0.3,1206,361,0.595128059387207,0.9908108711242676,1.0,0.9999999403953552,0.0,1.0,0.2635960290208459,0.2635960290208459
18,1,fusionrag_qk,0.3,1206,361,0.39109987020492554,0.19739662110805511,0.23208191126279865,0.40797457098960876,0.19304656128943307,0.23263285560883876,0.2635960290208459,0.02936819475144148
18,1,draft_selected_set,0.3,1206,361,0.36297041177749634,0.39932525157928467,0.19536423841059603,0.4299893379211426,0.35334286671753196,-0.0431263080595074,0.2635960290208459,0.12238056119531393
18,1,random,0.3,1206,361,0.3053353428840637,0.40745288133621216,0.1875,0.6481369137763977,0.06796252301734912,-0.35536564368021173,0.2635960290208459,0.0
19,0,oracle_full_attention,0.3,1034,310,0.5930815935134888,0.992442786693573,1.0,1.0,0.0,1.0,0.24868277786299586,0.24868277786299586
19,0,fusionrag_qk,0.3,1034,310,0.3180731534957886,0.10599106550216675,0.21568627450980393,0.29826265573501587,0.24942741340413688,0.11247645603520066,0.24868277786299586,0.02692702692002058
19,0,draft_selected_set,0.3,1034,310,0.30187252163887024,0.4104549288749695,0.19460500963391136,0.37530577182769775,0.3745606297336618,0.02343131957355573,0.24868277786299586,0.11714757280424237
19,0,random,0.3,1034,310,0.3176221549510956,0.35095351934432983,0.19230769230769232,0.6807414293289185,0.0639832720830503,-0.349889976197692,0.24868277786299586,0.0
19,1,oracle_full_attention,0.3,1580,474,0.5949187874794006,0.9870425462722778,1.0,0.9999999403953552,0.0,1.0,0.3212250592187047,0.3212250592187047
19,1,fusionrag_qk,0.3,1580,474,0.3352562189102173,0.1853085160255432,0.21694480102695765,0.27355921268463135,0.262987161917532,0.21335356736085306,0.3212250592187047,0.026786155067384243
19,1,draft_selected_set,0.3,1580,474,0.44614678621292114,0.34799402952194214,0.3184979137691238,0.5180498361587524,0.3036797996629561,-0.002603981589942639,0.3212250592187047,0.13714987831190228
19,1,random,0.3,1580,474,0.3231203258037567,0.22634278237819672,0.1791044776119403,0.6359953880310059,0.06998010954670066,-0.4395663750319934,0.3212250592187047,0.0
20,0,oracle_full_attention,0.3,1519,455,0.6023030877113342,0.9789499640464783,1.0,0.9999998211860657,0.0,1.0,0.31947260722517967,0.31947260722517967
20,0,fusionrag_qk,0.3,1519,455,0.38071975111961365,0.11316816508769989,0.27450980392156865,0.2982833981513977,0.22490279855106698,0.4010211626843975,0.31947260722517967,0.02659198408946395
20,0,draft_selected_set,0.3,1519,455,0.3764115869998932,0.3057427406311035,0.22972972972972974,0.45235931873321533,0.3423320014157296,-0.07468356989126676,0.31947260722517967,0.1367583479732275
20,0,random,0.3,1519,455,0.3187345564365387,0.29963219165802,0.18798955613577023,0.6577298045158386,0.07152069362601866,-0.3947470125859894,0.31947260722517967,0.0
20,1,oracle_full_attention,0.3,2265,679,0.6048268675804138,0.9838237166404724,1.0,0.9999998807907104,0.0,1.0,0.4248069212771952,0.4248069212771952
20,1,fusionrag_qk,0.3,2265,679,0.30768826603889465,0.18749244511127472,0.2103386809269162,0.2233518362045288,0.2420842944817469,0.1663924019803369,0.4248069212771952,0.027123093139380217
20,1,draft_selected_set,0.3,2265,679,0.3188750147819519,0.2860703468322754,0.2146690518783542,0.38013380765914917,0.36420041876750997,0.012647716822493467,0.4248069212771952,0.19175564032047987
20,1,random,0.3,2265,679,0.31161412596702576,0.3194429874420166,0.1922739244951712,0.6527053713798523,0.07367499372864315,-0.4508892574245123,0.4248069212771952,0.0
21,0,oracle_full_attention,0.3,1749,524,0.6055107116699219,0.9860638380050659,1.0,1.0,0.0,1.0,0.34674291498959064,0.34674291498959064
21,0,fusionrag_qk,0.3,1749,524,0.30569764971733093,0.23159459233283997,0.18820861678004536,0.2628716826438904,0.24073926819944755,0.027890301370407704,0.34674291498959064,0.0262547773309052
21,0,draft_selected_set,0.3,1749,524,0.3254488706588745,0.16818204522132874,0.18820861678004536,0.3736388385295868,0.37309511137238033,-0.12087734163471087,0.34674291498959064,0.15954867517575622
21,0,random,0.3,1749,524,0.2921620011329651,0.19548659026622772,0.15291529152915292,0.6284056305885315,0.07427344704987072,-0.41853737970193905,0.34674291498959064,0.0
21,1,oracle_full_attention,0.3,2118,635,0.6383066773414612,0.9924128651618958,1.0,1.0000001192092896,0.0,1.0,0.38363630417734385,0.38363630417734385
21,1,fusionrag_qk,0.3,2118,635,0.38284027576446533,0.3786327540874481,0.27127127127127126,0.2901025414466858,0.22807975498215183,0.2592409814884929,0.38363630417734385,0.026883031707257032
21,1,draft_selected_set,0.3,2118,635,0.4570391774177551,0.38790959119796753,0.3453389830508475,0.48096638917922974,0.3105436809419959,0.07782065726633154,0.38363630417734385,0.1743731121532619
21,1,random,0.3,2118,635,0.27174073457717896,0.12128093838691711,0.17810760667903525,0.576215386390686,0.08993093754472059,-0.4747245507012058,0.38363630417734385,0.0
24,0,oracle_full_attention,0.3,1556,466,0.6018843650817871,0.9814138412475586,1.0,1.0,0.0,1.0,0.3207167787477374,0.3207167787477374
24,0,fusionrag_qk,0.3,1556,466,0.31440359354019165,0.18946592509746552,0.2393617021276596,0.27687495946884155,0.23777174335098614,0.3516604930972903,0.3207167787477374,0.02681058133020997
24,0,draft_selected_set,0.3,1556,466,0.3509845733642578,0.2295701950788498,0.21038961038961038,0.4171908497810364,0.357207943730622,-0.05786324847308636,0.3207167787477374,0.13696519890800118
24,0,random,0.3,1556,466,0.322292685508728,0.3977345824241638,0.17232704402515722,0.6504814028739929,0.07071673452263405,-0.37503995661852846,0.3207167787477374,0.0
24,1,oracle_full_attention,0.3,1997,599,0.6121469736099243,0.9915484189987183,1.0,1.0,0.0,1.0,0.3602965772151947,0.3602965772151947
24,1,fusionrag_qk,0.3,1997,599,0.3010738492012024,0.16261854767799377,0.19322709163346613,0.22684206068515778,0.25511834741820055,0.20090204456974778,0.3602965772151947,0.02736825728788972
24,1,draft_selected_set,0.3,1997,599,0.3319746255874634,0.47181808948516846,0.2125506072874494,0.3777834177017212,0.3636339033620469,-0.0346085467507321,0.3602965772151947,0.16647417191416025
24,1,random,0.3,1997,599,0.3161296546459198,0.2908579409122467,0.20040080160320642,0.6232504844665527,0.07722792105569921,-0.48816044654030494,0.3602965772151947,0.0
25,0,oracle_full_attention,0.3,789,236,0.5958685874938965,0.8931095004081726,1.0,1.000000238418579,0.0,1.0,0.22354502463713288,0.22354502463713288
25,0,fusionrag_qk,0.3,789,236,0.3544512689113617,0.19805634021759033,0.24538258575197888,0.37731435894966125,0.19049206462859347,0.22733089656347824,0.22354502463713288,0.026658558752387762
25,0,draft_selected_set,0.3,789,236,0.3418087661266327,0.15409240126609802,0.22597402597402597,0.43613550066947937,0.34891841641884713,0.015286354336384474,0.22354502463713288,0.0990798189304769
25,0,random,0.3,789,236,0.2849598526954651,0.22630026936531067,0.1597051597051597,0.6978397965431213,0.06517630696179338,-0.2665405233354494,0.22354502463713288,0.0
25,1,oracle_full_attention,0.3,1127,338,0.5958157181739807,0.9716465473175049,1.0,1.0000001192092896,0.0,1.0,0.26304855989292264,0.26304855989292264
25,1,fusionrag_qk,0.3,1127,338,0.42615386843681335,0.30206403136253357,0.2803030303030303,0.46102631092071533,0.16289304408551877,0.28080373705667283,0.26304855989292264,0.026721535716205835
25,1,draft_selected_set,0.3,1127,338,0.4227506220340729,0.2700689733028412,0.24493554327808473,0.5121175050735474,0.3236591519719334,0.009083331897011644,0.26304855989292264,0.12122274981811643
