index,Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason,glm_raw
60,What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“Green Bay”，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“Green Bay”，因此判断为错误。"
61,Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的关键信息“Matthew Lawrence”，也没有提供任何可核验的实质性内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的关键信息“Matthew Lawrence”，也没有提供任何可核验的实质性内容，因此未能正确回答问题。"
62,Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息“Matthew Lawrence”，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息“Matthew Lawrence”，因此未能回答问题。"
63,When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于比赛日期的有效信息，也没有给出可核验的答案，未能回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于比赛日期的有效信息，也没有给出可核验的答案，未能回答问题。"
64,Who started the foundation that developed the Free Software Directory?,Richard Stallman,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能正确回答问题。"
65,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的特殊标记，没有提供任何与问题相关的实质内容，也没有包含标准答案中的关键信息，因此无法回答该问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的特殊标记，没有提供任何与问题相关的实质内容，也没有包含标准答案中的关键信息，因此无法回答该问题。"
66,Where was the president born on the fourth of July born?,Plymouth Notch,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而未提供任何实质性的文本内容，没有给出可核验的答案，因此未能包含标准答案中的关键信息，无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而未提供任何实质性的文本内容，没有给出可核验的答案，因此未能包含标准答案中的关键信息，无法正确回答所提出的问题。"
67,Who play's Marty's girlfriend in back to the future?,Claudia Wells,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键人物名字，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键人物名字，因此判定为错误。"
68,What is the record label for the band which performed Pythons?,Kanine Records,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何关于问题所问的唱片公司名称的有效信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何关于问题所问的唱片公司名称的有效信息，因此未能正确回答问题。"
69,Who is the employer of the person Mach's principle was named after?,Charles University,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记（<|im_end|>），没有提供任何实质性的内容或可核验的信息，未能包含标准答案“Charles University”的关键信息，因此无法正确回答问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记（<|im_end|>），没有提供任何实质性的内容或可核验的信息，未能包含标准答案“Charles University”的关键信息，因此无法正确回答问题。"
70,What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何关于该寻回犬预期寿命的信息，因此未能回答问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何关于该寻回犬预期寿命的信息，因此未能回答问题。"
71,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有给出任何可核验的实质性信息，未能包含标准答案中的关键信息“Francisco Guterres”，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有给出任何可核验的实质性信息，未能包含标准答案中的关键信息“Francisco Guterres”，因此判定为错误。"
72,What is the capital of the country it is about?,Aden,<|im_end|>,False,0.0,False,预测答案仅包含特殊标记“<|im_end|>”，没有任何实质性的文本内容，也没有给出可核验的答案。因此，预测答案未能包含标准答案“Aden”的关键信息，无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案仅包含特殊标记“<|im_end|>”，没有任何实质性的文本内容，也没有给出可核验的答案。因此，预测答案未能包含标准答案“Aden”的关键信息，无法正确回答所提出的问题。"
73,The league playing in the Thursday night football game is a type of what?,sports league,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记“<|im_end|>”，没有给出任何可核验的实质性内容。根据判断标准，未能包含标准答案“sports league”的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记“<|im_end|>”，没有给出任何可核验的实质性内容。根据判断标准，未能包含标准答案“sports league”的关键信息，因此判断为错误。"
74,A participant of the Battle of Brechin is an instance of?,Scottish clan,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，未能包含标准答案“Scottish clan”的关键内容，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的答案信息，未能包含标准答案“Scottish clan”的关键内容，因此判定为错误。"
75,What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的实质内容，未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的实质内容，未能包含标准答案的关键信息，因此判断为错误。"
76,What mythology is the city where Eutychides was born in a part of?,Greek mythology,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的特殊标记，没有给出任何实质性的内容或可核验的答案，因此未能包含标准答案中的关键信息，无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的特殊标记，没有给出任何实质性的内容或可核验的答案，因此未能包含标准答案中的关键信息，无法正确回答所提出的问题。"
77,What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有给出任何可核验的实质性答案内容，未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有给出任何可核验的实质性答案内容，未能包含标准答案的关键信息，因此判断为错误。"
78,"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，未能包含标准答案“Cabarrus County”的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，未能包含标准答案“Cabarrus County”的关键信息，因此判断为错误。"
79,What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于作者出生城市的可核验信息，不符合包含标准答案关键信息的要求。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何关于作者出生城市的可核验信息，不符合包含标准答案关键信息的要求。"
80,What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有给出任何可核验的实质性答案，未能包含标准答案“Manhattan Project”的关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有给出任何可核验的实质性答案，未能包含标准答案“Manhattan Project”的关键信息，因此无法正确回答所提出的问题。"
81,What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而没有给出任何实质性的内容，未能包含标准答案的关键信息，也没有回答所提出的问题，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而没有给出任何实质性的内容，未能包含标准答案的关键信息，也没有回答所提出的问题，因此判断为错误。"
82,Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容来回答问题，因此未能包含标准答案中的关键信息，无法与标准答案在语义上进行比对。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容来回答问题，因此未能包含标准答案中的关键信息，无法与标准答案在语义上进行比对。"
83,"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案“Aaron Benward”的任何关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案“Aaron Benward”的任何关键信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
84,How many times did plague occur in the place where Bajazet's composer was born?,22,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或数字信息，因此未能回答问题，不符合答案正确的判断标准。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或数字信息，因此未能回答问题，不符合答案正确的判断标准。"
85,What year did the company that published Starship Command end?,1986,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何关于问题年份的有效信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何关于问题年份的有效信息，也没有给出可核验的答案，因此未能正确回答问题。"
86,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息，因此无法正确回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有给出任何可核验的答案信息，也没有包含标准答案中的关键信息，因此无法正确回答问题。"
87,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题所问角色的信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题所问角色的信息，也没有给出可核验的答案，因此未能正确回答问题。"
88,What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案“NES”的任何关键信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案“NES”的任何关键信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。"
89,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何关于比赛日期的信息，未能包含标准答案“1 December 2010”的关键内容，属于无法核验的无效答案。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何关于比赛日期的信息，未能包含标准答案“1 December 2010”的关键内容，属于无法核验的无效答案。"
90,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Amy Poehler”，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的信息，也没有给出标准答案中的关键信息“Amy Poehler”，因此未能正确回答问题。"
91,By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的答案，因此未能包含标准答案中的关键信息（30% to 65%），无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或可核验的答案，因此未能包含标准答案中的关键信息（30% to 65%），无法正确回答所提出的问题。"
92,When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769",<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的日期信息，未能包含标准答案的关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的日期信息，未能包含标准答案的关键信息，因此无法正确回答所提出的问题。"
93,What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案“Casa Loma”相关的信息，也没有给出任何可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案“Casa Loma”相关的信息，也没有给出任何可核验的答案，因此未能正确回答问题。"
94,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的答案内容，因此未能正确回答问题。"
95,Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的答案，因此未能正确回答问题。"
96,Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有提供任何实质性的内容或人名，未能包含标准答案的关键信息，因此无法正确回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有提供任何实质性的内容或人名，未能包含标准答案的关键信息，因此无法正确回答所提出的问题。"
97,At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“24:00”，因此无法被视为正确回答了问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息“24:00”，因此无法被视为正确回答了问题。"
98,When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的“1970s”这一关键时间信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的“1970s”这一关键时间信息，也没有给出任何可核验的实质性内容，因此未能正确回答问题。"
99,When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的标记符号，没有提供任何关于比赛时间的具体信息，未能包含标准答案中的关键信息，因此无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的标记符号，没有提供任何关于比赛时间的具体信息，未能包含标准答案中的关键信息，因此无法回答所提出的问题。"
