index,Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason,glm_raw
81,What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,<|im_end|>,False,0.0,False,预测答案为空，没有任何实质性的内容，也没有包含标准答案中的任何关键信息，因此未能回答所提出的问题。,"判断: 错误
原因: 预测答案为空，没有任何实质性的内容，也没有包含标准答案中的任何关键信息，因此未能回答所提出的问题。"
82,Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与问题相关的信息，也没有给出可核验的答案，因此未能正确回答问题。"
83,"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题中音乐团体成员的有效信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题中音乐团体成员的有效信息，也没有给出可核验的答案，因此未能正确回答问题。"
84,How many times did plague occur in the place where Bajazet's composer was born?,22,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或数字信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何实质性的内容或数字信息，因此未能包含标准答案中的关键信息，无法回答所提出的问题。"
85,What year did the company that published Starship Command end?,1986,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记符号，没有提供任何关于问题年份的有效信息，无法与标准答案“1986”进行核对，因此判定为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记符号，没有提供任何关于问题年份的有效信息，无法与标准答案“1986”进行核对，因此判定为错误。"
86,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有提供任何可核验的文本信息，未能包含标准答案中的关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有提供任何可核验的文本信息，未能包含标准答案中的关键信息，因此未能正确回答问题。"
87,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题中角色的名字或关键信息，未能给出可核验的答案，因此无法与标准答案“Dottie Hinson”进行匹配，判断为错误。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题中角色的名字或关键信息，未能给出可核验的答案，因此无法与标准答案“Dottie Hinson”进行匹配，判断为错误。"
88,What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何可核验的答案信息，也没有给出与标准答案“NES”相关的任何内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何可核验的答案信息，也没有给出与标准答案“NES”相关的任何内容，因此未能正确回答问题。"
89,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的具体日期，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的任何关键信息，也没有给出可核验的具体日期，因此未能正确回答问题。"
90,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的关键信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
91,By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记而没有给出任何实质性的内容，未能包含标准答案中的关键信息（30%到65%），因此无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记而没有给出任何实质性的内容，未能包含标准答案中的关键信息（30%到65%），因此无法回答所提出的问题。"
92,When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769",<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记，没有给出任何可核验的答案信息，未能包含标准答案中的关键信息，因此判断为错误。"
93,What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束的标记符号，没有提供任何实质性的内容或城堡名称，未能包含标准答案“Casa Loma”的关键信息，因此无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含对话结束的标记符号，没有提供任何实质性的内容或城堡名称，未能包含标准答案“Casa Loma”的关键信息，因此无法回答所提出的问题。"
94,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何与标准答案“Min Zhou”相关的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何与标准答案“Min Zhou”相关的信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
95,Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,<|im_end|>,False,0.0,False,预测答案为空，没有包含任何关于问题答案的信息，也没有给出可核验的答案，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含任何关于问题答案的信息，也没有给出可核验的答案，因此未能正确回答问题。"
96,Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,<|im_end|>,False,0.0,False,预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何实质性的内容或可核验的答案信息，因此未能包含标准答案“Andrew Scheer”的关键信息，无法回答所提出的问题。,"判断: 错误
原因: 预测答案为空，仅包含特殊标记“<|im_end|>”，没有提供任何实质性的内容或可核验的答案信息，因此未能包含标准答案“Andrew Scheer”的关键信息，无法回答所提出的问题。"
97,At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,<|im_end|>,False,0.0,False,预测答案为空，仅包含模型生成的结束标记，没有提供任何可核验的答案信息，未能包含标准答案中的关键信息“24:00”，因此判断为错误。,"判断: 错误
原因: 预测答案为空，仅包含模型生成的结束标记，没有提供任何可核验的答案信息，未能包含标准答案中的关键信息“24:00”，因此判断为错误。"
98,When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,<|im_end|>,False,0.0,False,预测答案为空，没有包含标准答案中的“1970s”这一关键时间信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。,"判断: 错误
原因: 预测答案为空，没有包含标准答案中的“1970s”这一关键时间信息，也没有给出任何可核验的答案内容，因此未能正确回答问题。"
99,When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,<|im_end|>,False,0.0,False,预测答案为空，仅包含对话结束标记，没有提供任何关于比赛时间的有效信息，未能包含标准答案中的关键信息“1 December 2010”。,"判断: 错误
原因: 预测答案为空，仅包含对话结束标记，没有提供任何关于比赛时间的有效信息，未能包含标准答案中的关键信息“1 December 2010”。"
