row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
23,False,15,1,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?",1121,28,1941,FusionRAG cache reuse; selection; partial online update,6.060467748902738,0.5000940128229558,1.8897969289682806,3.5319851939566433,0.13859161315485835,0.0,336,364,0.0,0.0,0.0,5.92187613574788,6.060467748902738,0.5000940128229558,1.8897969289682806,1.8888113340362906,3.5319851939566433,0.0,0.0,0.0,0.0,0.0,0.0
24,False,16,0,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?,1515,28,2335,FusionRAG cache reuse; selection; partial online update,6.569226357154548,0.43382928194478154,1.9308866993524134,4.012148418929428,0.19236195692792535,0.0,454,482,0.0,0.0,0.0,6.376864400226623,6.569226357154548,0.43382928194478154,1.9308866993524134,1.929895767942071,4.012148418929428,0.0,0.0,0.0,0.0,0.0,0.0
25,False,16,1,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,2189,30,3011,FusionRAG cache reuse; selection; partial online update,7.491889039054513,0.5634238119237125,1.9952925047837198,4.699045651592314,0.23412707075476646,0.0,656,686,0.0,0.0,0.0,7.2577619682997465,7.491889039054513,0.5634238119237125,1.9952925047837198,1.9941254961304367,4.699045651592314,0.0,0.0,0.0,0.0,0.0,0.0
26,False,17,0,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,1415,28,2235,FusionRAG cache reuse; selection; partial online update,6.379966580774635,0.43147186329588294,1.8527917522005737,3.9283334109932184,0.16736955428496003,0.0,424,452,0.0,0.0,0.0,6.212597026489675,6.379966580774635,0.43147186329588294,1.8527917522005737,1.8518066736869514,3.9283334109932184,0.0,0.0,0.0,0.0,0.0,0.0
27,False,17,1,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,FusionRAG cache reuse; selection; partial online update,7.167018880136311,0.5935838730074465,1.9220320763997734,4.440452059730887,0.21095087099820375,0.0,580,610,0.0,0.0,0.0,6.956068009138107,7.167018880136311,0.5935838730074465,1.9220320763997734,1.9209824851714075,4.440452059730887,0.0,0.0,0.0,0.0,0.0,0.0
28,False,18,0,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,1020,28,1840,FusionRAG cache reuse; selection; partial online update,5.99867286439985,0.41681382479146123,1.888882932253182,3.5675422898493707,0.1254338175058365,0.0,306,334,0.0,0.0,0.0,5.873239046894014,5.99867286439985,0.41681382479146123,1.888882932253182,1.8879729215987027,3.5675422898493707,0.0,0.0,0.0,0.0,0.0,0.0
29,False,18,1,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,1206,22,2020,FusionRAG cache reuse; selection; partial online update,5.97719315206632,0.5788034154102206,1.7094605551101267,3.554514109157026,0.134415072388947,0.0,361,383,0.0,0.0,0.0,5.842778079677373,5.97719315206632,0.5788034154102206,1.7094605551101267,1.708568829111755,3.554514109157026,0.0,0.0,0.0,0.0,0.0,0.0
30,False,19,0,What team was Anna Benson's husband on?,Who is Anna Benson's husband?,1034,22,1848,FusionRAG cache reuse; selection; partial online update,5.878117942716926,0.41472032899037004,1.690972832031548,3.650418578647077,0.1220062030479312,0.0,310,332,0.0,0.0,0.0,5.756111739668995,5.878117942716926,0.41472032899037004,1.690972832031548,1.6900975299067795,3.650418578647077,0.0,0.0,0.0,0.0,0.0,0.0
31,False,19,1,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,1580,27,2399,FusionRAG cache reuse; selection; partial online update,6.5405784589238465,0.5082967476919293,1.8741207621060312,3.992762839887291,0.16539810923859477,0.0,474,501,0.0,0.0,0.0,6.375180349685252,6.5405784589238465,0.5082967476919293,1.8741207621060312,1.8731035008095205,3.992762839887291,0.0,0.0,0.0,0.0,0.0,0.0
32,False,20,0,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,1519,26,2337,FusionRAG cache reuse; selection; partial online update,6.353662439156324,0.4376659048721194,1.8431737469509244,3.9130040570162237,0.15981873031705618,0.0,455,481,0.0,0.0,0.0,6.1938437088392675,6.353662439156324,0.4376659048721194,1.8431737469509244,1.8420419096946716,3.9130040570162237,0.0,0.0,0.0,0.0,0.0,0.0
33,False,20,1,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,2265,41,3098,FusionRAG cache reuse; selection; partial online update,7.474082120228559,0.5379964741878211,2.1335639460012317,4.595674462150782,0.2068472378887236,0.0,679,720,0.0,0.0,0.0,7.267234882339835,7.474082120228559,0.5379964741878211,2.1335639460012317,2.1325451508164406,4.595674462150782,0.0,0.0,0.0,0.0,0.0,0.0
34,False,21,0,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,1749,27,2568,FusionRAG cache reuse; selection; partial online update,6.530726503115147,0.440421664621681,1.8419627738185227,4.0740341590717435,0.1743079056032002,0.0,524,551,0.0,0.0,0.0,6.356418597511947,6.530726503115147,0.440421664621681,1.8419627738185227,1.840980769135058,4.0740341590717435,0.0,0.0,0.0,0.0,0.0,0.0
35,False,21,1,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?,2118,21,2931,FusionRAG cache reuse; selection; partial online update,7.012542526237667,0.5680745472200215,1.7485901219770312,4.536559283267707,0.15931857377290726,0.0,635,656,0.0,0.0,0.0,6.853223952464759,7.012542526237667,0.5680745472200215,1.7485901219770312,1.7475909008644521,4.536559283267707,0.0,0.0,0.0,0.0,0.0,0.0
36,False,24,0,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?,1556,26,2374,FusionRAG cache reuse; selection; partial online update,6.394533657003194,0.43684637267142534,1.8592479778453708,3.9795874771662056,0.11885182932019234,0.0,466,492,0.0,0.0,0.0,6.275681827683002,6.394533657003194,0.43684637267142534,1.8592479778453708,1.8581466800533235,3.9795874771662056,0.0,0.0,0.0,0.0,0.0,0.0
37,False,24,1,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?,1997,25,2814,FusionRAG cache reuse; selection; partial online update,6.913055378012359,0.5216987170279026,1.841714486014098,4.42719883704558,0.12244333792477846,0.0,599,624,0.0,0.0,0.0,6.790612040087581,6.913055378012359,0.5216987170279026,1.841714486014098,1.8407071819528937,4.42719883704558,0.0,0.0,0.0,0.0,0.0,0.0
38,False,25,0,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,789,26,1607,FusionRAG cache reuse; selection; partial online update,5.912653340026736,0.41723058419302106,1.8888622638769448,3.5218012100085616,0.08475928194820881,0.0,236,262,0.0,0.0,0.0,5.8278940580785275,5.912653340026736,0.41723058419302106,1.8888622638769448,1.88791966997087,3.5218012100085616,0.0,0.0,0.0,0.0,0.0,0.0
39,False,25,1,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,1127,25,1944,FusionRAG cache reuse; selection; partial online update,5.938654503785074,0.4916694462299347,1.8307940140366554,3.473254219163209,0.14293682435527444,0.0,338,363,0.0,0.0,0.0,5.795717679429799,5.938654503785074,0.4916694462299347,1.8307940140366554,1.8298567477613688,3.473254219163209,0.0,0.0,0.0,0.0,0.0,0.0
40,False,26,0,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,1534,26,2352,FusionRAG cache reuse; selection; partial online update,6.499413381330669,0.47195486817508936,1.8204144733026624,4.029497543349862,0.1775464965030551,0.0,460,486,0.0,0.0,0.0,6.321866884827614,6.499413381330669,0.47195486817508936,1.8204144733026624,1.8194429310970008,4.029497543349862,0.0,0.0,0.0,0.0,0.0,0.0
41,False,27,0,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,1337,26,2155,FusionRAG cache reuse; selection; partial online update,6.099261120893061,0.43498082365840673,1.8098031939007342,3.7120253201574087,0.14245178317651153,0.0,401,427,0.0,0.0,0.0,5.95680933771655,6.099261120893061,0.43498082365840673,1.8098031939007342,1.8088704301044345,3.7120253201574087,0.0,0.0,0.0,0.0,0.0,0.0
42,False,27,1,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,1444,23,2259,FusionRAG cache reuse; selection; partial online update,6.289503837004304,0.5034712250344455,1.7467174981720746,3.878745498135686,0.16056961566209793,0.0,433,456,0.0,0.0,0.0,6.128934221342206,6.289503837004304,0.5034712250344455,1.7467174981720746,1.7457110327668488,3.878745498135686,0.0,0.0,0.0,0.0,0.0,0.0
43,False,32,0,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,1439,27,2258,FusionRAG cache reuse; selection; partial online update,6.462571743410081,0.43636296410113573,1.8944000811316073,3.962645153980702,0.16916354419663548,0.0,431,458,0.0,0.0,0.0,6.293408199213445,6.462571743410081,0.43636296410113573,1.8944000811316073,1.8935522357933223,3.962645153980702,0.0,0.0,0.0,0.0,0.0,0.0
44,False,32,1,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,1722,29,2543,FusionRAG cache reuse; selection; partial online update,6.778253640979528,0.5177669697441161,1.881161618977785,4.189787272363901,0.1895377798937261,0.0,516,545,0.0,0.0,0.0,6.588715861085802,6.778253640979528,0.5177669697441161,1.881161618977785,1.8801384922116995,4.189787272363901,0.0,0.0,0.0,0.0,0.0,0.0
45,False,33,0,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,775,24,1591,FusionRAG cache reuse; selection; partial online update,5.563195325899869,0.4427273557521403,1.7694605132564902,3.2517462987452745,0.09926115814596415,0.0,232,256,0.0,0.0,0.0,5.463934167753905,5.563195325899869,0.4427273557521403,1.7694605132564902,1.7685374892316759,3.2517462987452745,0.0,0.0,0.0,0.0,0.0,0.0
46,False,35,0,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,1174,25,1991,FusionRAG cache reuse; selection; partial online update,5.9072318519465625,0.43301541125401855,1.7926891781389713,3.548475399147719,0.1330518634058535,0.0,352,377,0.0,0.0,0.0,5.774179988540709,5.9072318519465625,0.43301541125401855,1.7926891781389713,1.7917402917519212,3.548475399147719,0.0,0.0,0.0,0.0,0.0,0.0
47,False,35,1,What year did the author of Prince Prigio die?,What year did Andrew Lang die?,1215,22,2029,FusionRAG cache reuse; selection; partial online update,6.128038827795535,0.5060998718254268,1.7300612181425095,3.7571104550734162,0.13476728275418282,0.0,364,386,0.0,0.0,0.0,5.9932715450413525,6.128038827795535,0.5060998718254268,1.7300612181425095,1.7289710971526802,3.7571104550734162,0.0,0.0,0.0,0.0,0.0,0.0
48,False,36,0,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,1463,23,2278,FusionRAG cache reuse; selection; partial online update,6.371997916139662,0.43542987294495106,1.7792025418020785,3.995166451204568,0.16219905018806458,0.0,438,461,0.0,0.0,0.0,6.209798865951598,6.371997916139662,0.43542987294495106,1.7792025418020785,1.7782315989024937,3.995166451204568,0.0,0.0,0.0,0.0,0.0,0.0
49,False,36,1,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?",1820,25,2637,FusionRAG cache reuse; selection; partial online update,6.843951124232262,0.5201831781305373,1.8412697967141867,4.2763444050215185,0.20615374436601996,0.0,546,571,0.0,0.0,0.0,6.637797379866242,6.843951124232262,0.5201831781305373,1.8412697967141867,1.8402233999222517,4.2763444050215185,0.0,0.0,0.0,0.0,0.0,0.0
50,False,37,0,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,1072,28,1892,FusionRAG cache reuse; selection; partial online update,5.887178937904537,0.42920987913385034,1.854617486242205,3.4806107301265,0.12274084240198135,0.0,321,349,0.0,0.0,0.0,5.764438095502555,5.887178937904537,0.42920987913385034,1.854617486242205,1.8536938368342817,3.4806107301265,0.0,0.0,0.0,0.0,0.0,0.0
51,False,37,1,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",1291,50,2133,FusionRAG cache reuse; selection; partial online update,6.518212172668427,0.5079489639028907,2.1379106640815735,3.687695275992155,0.18465726869180799,0.0,387,437,0.0,0.0,0.0,6.333554903976619,6.518212172668427,0.5079489639028907,2.1379106640815735,2.1368957199156284,3.687695275992155,0.0,0.0,0.0,0.0,0.0,0.0
52,False,38,0,What county is the NRHEG High School located in?,Where is NRHEG High School located?,809,24,1625,FusionRAG cache reuse; selection; partial online update,5.842427180148661,0.4112834339030087,1.7949661379680037,3.5231385440565646,0.11303906422108412,0.0,242,266,0.0,0.0,0.0,5.729388115927577,5.842427180148661,0.4112834339030087,1.7949661379680037,1.794043016154319,3.5231385440565646,0.0,0.0,0.0,0.0,0.0,0.0
53,False,38,1,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?",992,26,1810,FusionRAG cache reuse; selection; partial online update,6.034030063077807,0.4872517599724233,1.8598302430473268,3.569689080119133,0.11725897993892431,0.0,297,323,0.0,0.0,0.0,5.916771083138883,6.034030063077807,0.4872517599724233,1.8598302430473268,1.8589115617796779,3.569689080119133,0.0,0.0,0.0,0.0,0.0,0.0
54,False,39,0,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,965,34,1791,FusionRAG cache reuse; selection; partial online update,6.009503858163953,0.41805566707625985,1.9557314040139318,3.5217692479491234,0.11394753912463784,0.0,289,323,0.0,0.0,0.0,5.895556319039315,6.009503858163953,0.41805566707625985,1.9557314040139318,1.9547907300293446,3.5217692479491234,0.0,0.0,0.0,0.0,0.0,0.0
55,False,39,1,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,1355,30,2177,FusionRAG cache reuse; selection; partial online update,6.22010170808062,0.5015841517597437,1.9085146500729024,3.678550226148218,0.13145268009975553,0.0,406,436,0.0,0.0,0.0,6.088649027980864,6.22010170808062,0.5015841517597437,1.9085146500729024,1.907627822831273,3.678550226148218,0.0,0.0,0.0,0.0,0.0,0.0
56,False,40,0,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,1089,22,1903,FusionRAG cache reuse; selection; partial online update,5.9159953077323735,0.4203120041638613,1.8014552951790392,3.580520862247795,0.1137071461416781,0.0,326,348,0.0,0.0,0.0,5.802288161590695,5.9159953077323735,0.4203120041638613,1.8014552951790392,1.8005356793291867,3.580520862247795,0.0,0.0,0.0,0.0,0.0,0.0
57,False,40,1,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,1515,27,2334,FusionRAG cache reuse; selection; partial online update,6.5385435642674565,0.5064997300505638,1.9335049730725586,3.965715861879289,0.13282299926504493,0.0,454,481,0.0,0.0,0.0,6.405720565002412,6.5385435642674565,0.5064997300505638,1.9335049730725586,1.932484791148454,3.965715861879289,0.0,0.0,0.0,0.0,0.0,0.0
58,False,43,0,What county shares a border with Cedar Springs?,Where is Cedar Springs located?,838,21,1651,FusionRAG cache reuse; selection; partial online update,5.728875179775059,0.43299433030188084,1.7186877522617579,3.4703307282179594,0.10686236899346113,0.0,251,272,0.0,0.0,0.0,5.622012810781598,5.728875179775059,0.43299433030188084,1.7186877522617579,1.7177467229776084,3.4703307282179594,0.0,0.0,0.0,0.0,0.0,0.0
59,False,43,1,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",991,26,1809,FusionRAG cache reuse; selection; partial online update,6.2070544101297855,0.5814690878614783,1.9135467549785972,3.55632146820426,0.15571709908545017,0.0,297,323,0.0,0.0,0.0,6.051337311044335,6.2070544101297855,0.5814690878614783,1.9135467549785972,1.9124374757520854,3.55632146820426,0.0,0.0,0.0,0.0,0.0,0.0
