row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
36,False,24,0,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?,1556,26,2374,FusionRAG cache reuse; selection; partial online update,9.080939204897732,0.4364916658960283,1.8317467328161001,6.709281017072499,0.10341978911310434,0.0,1540,1566,0.0,0.0,0.0,8.977519415784627,9.080939204897732,0.4364916658960283,1.8317467328161001,1.830534898210317,6.709281017072499,0.0,0.0,0.0,0.0,0.0,0.0
37,False,24,1,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?,1997,25,2814,FusionRAG cache reuse; selection; partial online update,10.347231708001345,0.5261019580066204,1.8375740689225495,7.823133081197739,0.16042259987443686,0.0,1977,2002,0.0,0.0,0.0,10.186809108126909,10.347231708001345,0.5261019580066204,1.8375740689225495,1.8364294958300889,7.823133081197739,0.0,0.0,0.0,0.0,0.0,0.0
38,False,25,0,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,789,26,1607,FusionRAG cache reuse; selection; partial online update,7.277963537722826,0.44474420277401805,1.8633020273409784,4.853143449872732,0.11677385773509741,0.0,781,807,0.0,0.0,0.0,7.161189679987729,7.277963537722826,0.44474420277401805,1.8633020273409784,1.862326824106276,4.853143449872732,0.0,0.0,0.0,0.0,0.0,0.0
39,False,25,1,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,1127,25,1944,FusionRAG cache reuse; selection; partial online update,7.956173272803426,0.49864174192771316,1.810426089912653,5.517770593054593,0.12933484790846705,0.0,1115,1140,0.0,0.0,0.0,7.826838424894959,7.956173272803426,0.49864174192771316,1.810426089912653,1.8092555021867156,5.517770593054593,0.0,0.0,0.0,0.0,0.0,0.0
40,False,26,0,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,1534,26,2352,FusionRAG cache reuse; selection; partial online update,9.125871994998306,0.4750071601010859,1.8021860541775823,6.704613289795816,0.14406549092382193,0.0,1518,1544,0.0,0.0,0.0,8.981806504074484,9.125871994998306,0.4750071601010859,1.8021860541775823,1.8010151758790016,6.704613289795816,0.0,0.0,0.0,0.0,0.0,0.0
41,False,27,0,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,1337,26,2155,FusionRAG cache reuse; selection; partial online update,8.656378005165607,0.4312377739697695,1.8163930880837142,6.277361870743334,0.13138527236878872,0.0,1323,1349,0.0,0.0,0.0,8.524992732796818,8.656378005165607,0.4312377739697695,1.8163930880837142,1.8152620601467788,6.277361870743334,0.0,0.0,0.0,0.0,0.0,0.0
42,False,27,1,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,1444,23,2259,FusionRAG cache reuse; selection; partial online update,8.693559155333787,0.5057115270756185,1.707359747029841,6.3410232262685895,0.13946465495973825,0.0,1429,1452,0.0,0.0,0.0,8.554094500374049,8.693559155333787,0.5057115270756185,1.707359747029841,1.7061406406573951,6.3410232262685895,0.0,0.0,0.0,0.0,0.0,0.0
43,False,32,0,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,1439,27,2258,FusionRAG cache reuse; selection; partial online update,8.850593719165772,0.43360683927312493,1.8752018390223384,6.408655209001154,0.13312983186915517,0.0,1424,1451,0.0,0.0,0.0,8.717463887296617,8.850593719165772,0.43360683927312493,1.8752018390223384,1.87412123195827,6.408655209001154,0.0,0.0,0.0,0.0,0.0,0.0
44,False,32,1,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,1722,29,2543,FusionRAG cache reuse; selection; partial online update,9.852709650993347,0.5310512250289321,1.919065018184483,7.247836804017425,0.15475660376250744,0.0,1704,1733,0.0,0.0,0.0,9.69795304723084,9.852709650993347,0.5310512250289321,1.919065018184483,1.9177970550954342,7.247836804017425,0.0,0.0,0.0,0.0,0.0,0.0
45,False,33,0,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,775,24,1591,FusionRAG cache reuse; selection; partial online update,7.21650825208053,0.4608328966423869,1.816069025080651,4.788355246186256,0.15125108417123556,0.0,767,791,0.0,0.0,0.0,7.065257167909294,7.21650825208053,0.4608328966423869,1.816069025080651,1.814921478740871,4.788355246186256,0.0,0.0,0.0,0.0,0.0,0.0
46,False,35,0,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,1174,25,1991,FusionRAG cache reuse; selection; partial online update,8.132918186951429,0.42456123884767294,1.791168640833348,5.7448186930269,0.17236961424350739,0.0,1162,1187,0.0,0.0,0.0,7.960548572707921,8.132918186951429,0.42456123884767294,1.791168640833348,1.790044232737273,5.7448186930269,0.0,0.0,0.0,0.0,0.0,0.0
47,False,35,1,What year did the author of Prince Prigio die?,What year did Andrew Lang die?,1215,22,2029,FusionRAG cache reuse; selection; partial online update,8.298227789346129,0.497149754781276,1.737454985268414,5.9305005287751555,0.13312252052128315,0.0,1202,1224,0.0,0.0,0.0,8.165105268824846,8.298227789346129,0.497149754781276,1.737454985268414,1.7363143521361053,5.9305005287751555,0.0,0.0,0.0,0.0,0.0,0.0
48,False,36,0,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,1463,23,2278,FusionRAG cache reuse; selection; partial online update,8.695541250053793,0.4386677499860525,1.7674599108286202,6.345344280824065,0.14406930841505527,0.0,1448,1471,0.0,0.0,0.0,8.551471941638738,8.695541250053793,0.4386677499860525,1.7674599108286202,1.7662312393076718,6.345344280824065,0.0,0.0,0.0,0.0,0.0,0.0
49,False,36,1,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?",1820,25,2637,FusionRAG cache reuse; selection; partial online update,9.895912406034768,0.5227056597359478,1.804527210071683,7.378833387978375,0.1898461482487619,0.0,1801,1826,0.0,0.0,0.0,9.706066257786006,9.895912406034768,0.5227056597359478,1.804527210071683,1.8032871061004698,7.378833387978375,0.0,0.0,0.0,0.0,0.0,0.0
50,False,37,0,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,1072,28,1892,FusionRAG cache reuse; selection; partial online update,7.969784764107317,0.4291377863846719,1.8350057881325483,5.584851668681949,0.1207895209081471,0.0,1061,1089,0.0,0.0,0.0,7.84899524319917,7.969784764107317,0.4291377863846719,1.8350057881325483,1.833872577175498,5.584851668681949,0.0,0.0,0.0,0.0,0.0,0.0
51,False,37,1,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",1291,50,2133,FusionRAG cache reuse; selection; partial online update,8.938922150060534,0.4998309276998043,2.1449728067964315,6.107571253087372,0.18654716247692704,0.0,1278,1328,0.0,0.0,0.0,8.752374987583607,8.938922150060534,0.4998309276998043,2.1449728067964315,2.1432262980379164,6.107571253087372,0.0,0.0,0.0,0.0,0.0,0.0
52,False,38,0,What county is the NRHEG High School located in?,Where is NRHEG High School located?,809,24,1625,FusionRAG cache reuse; selection; partial online update,7.220567835029215,0.4131608447059989,1.7812897027470171,4.901046140119433,0.12507114745676517,0.0,800,824,0.0,0.0,0.0,7.0954966875724494,7.220567835029215,0.4131608447059989,1.7812897027470171,1.7801986173726618,4.901046140119433,0.0,0.0,0.0,0.0,0.0,0.0
53,False,38,1,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?",992,26,1810,FusionRAG cache reuse; selection; partial online update,7.874608915299177,0.4886055630631745,1.841311213094741,5.415029420051724,0.12966271908953786,0.0,982,1008,0.0,0.0,0.0,7.744946196209639,7.874608915299177,0.4886055630631745,1.841311213094741,1.8401900078170002,5.415029420051724,0.0,0.0,0.0,0.0,0.0,0.0
54,False,39,0,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,965,34,1791,FusionRAG cache reuse; selection; partial online update,7.760544586926699,0.4181398940272629,1.9618938229978085,5.2657274678349495,0.11478340206667781,0.0,955,989,0.0,0.0,0.0,7.645761184860021,7.760544586926699,0.4181398940272629,1.9618938229978085,1.9607822829857469,5.2657274678349495,0.0,0.0,0.0,0.0,0.0,0.0
55,False,39,1,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,1355,30,2177,FusionRAG cache reuse; selection; partial online update,8.875886395573616,0.5077230730094016,1.8976392792537808,6.3428594172000885,0.12766462611034513,0.0,1341,1371,0.0,0.0,0.0,8.748221769463271,8.875886395573616,0.5077230730094016,1.8976392792537808,1.896534586790949,6.3428594172000885,0.0,0.0,0.0,0.0,0.0,0.0
56,False,40,0,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,1089,22,1903,FusionRAG cache reuse; selection; partial online update,7.8303742301650345,0.4188763527199626,1.7195522231049836,5.575473874807358,0.11647177953273058,0.0,1078,1100,0.0,0.0,0.0,7.713902450632304,7.8303742301650345,0.4188763527199626,1.7195522231049836,1.7184618338942528,5.575473874807358,0.0,0.0,0.0,0.0,0.0,0.0
57,False,40,1,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,1515,27,2334,FusionRAG cache reuse; selection; partial online update,9.130006298888475,0.5059219296090305,1.928136661183089,6.561250271741301,0.13469743635505438,0.0,1499,1526,0.0,0.0,0.0,8.99530886253342,9.130006298888475,0.5059219296090305,1.928136661183089,1.9269617348909378,6.561250271741301,0.0,0.0,0.0,0.0,0.0,0.0
58,False,43,0,What county shares a border with Cedar Springs?,Where is Cedar Springs located?,838,21,1651,FusionRAG cache reuse; selection; partial online update,7.176833970937878,0.4130059420131147,1.6950302887707949,4.95984150422737,0.10895623592659831,0.0,829,850,0.0,0.0,0.0,7.06787773501128,7.176833970937878,0.4130059420131147,1.6950302887707949,1.693933772854507,4.95984150422737,0.0,0.0,0.0,0.0,0.0,0.0
59,False,43,1,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",991,26,1809,FusionRAG cache reuse; selection; partial online update,7.888148118276149,0.5642616511322558,1.8351752222515643,5.369377319235355,0.11933392565697432,0.0,981,1007,0.0,0.0,0.0,7.768814192619175,7.888148118276149,0.5642616511322558,1.8351752222515643,1.8342462689615786,5.369377319235355,0.0,0.0,0.0,0.0,0.0,0.0
