chunk,method,chunk_len,selected_count,example_id,rate
chunk09,draft_frequency_per_chunk,83,16,0,0.2
chunk09,qk_frequency_per_chunk,83,16,0,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,83,16,0,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,83,16,0,0.2
chunk00,draft_frequency_per_chunk,90,18,1,0.2
chunk00,qk_frequency_per_chunk,90,18,1,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,90,18,1,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,90,18,1,0.2
chunk01,draft_frequency_per_chunk,85,17,1,0.2
chunk01,qk_frequency_per_chunk,85,17,1,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,85,17,1,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,85,17,1,0.2
chunk02,draft_frequency_per_chunk,130,26,1,0.2
chunk02,qk_frequency_per_chunk,130,26,1,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,130,26,1,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,130,26,1,0.2
chunk03,draft_frequency_per_chunk,86,17,1,0.2
chunk03,qk_frequency_per_chunk,86,17,1,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,86,17,1,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,86,17,1,0.2
chunk04,draft_frequency_per_chunk,135,27,1,0.2
chunk04,qk_frequency_per_chunk,135,27,1,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,135,27,1,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,135,27,1,0.2
chunk05,draft_frequency_per_chunk,217,43,1,0.2
chunk05,qk_frequency_per_chunk,217,43,1,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,217,43,1,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,217,43,1,0.2
chunk06,draft_frequency_per_chunk,56,11,1,0.2
chunk06,qk_frequency_per_chunk,56,11,1,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,56,11,1,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,56,11,1,0.2
chunk07,draft_frequency_per_chunk,216,43,1,0.2
chunk07,qk_frequency_per_chunk,216,43,1,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,216,43,1,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,216,43,1,0.2
chunk08,draft_frequency_per_chunk,113,22,1,0.2
chunk08,qk_frequency_per_chunk,113,22,1,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,113,22,1,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,113,22,1,0.2
chunk09,draft_frequency_per_chunk,77,15,1,0.2
chunk09,qk_frequency_per_chunk,77,15,1,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,77,15,1,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,77,15,1,0.2
chunk00,draft_frequency_per_chunk,64,12,2,0.2
chunk00,qk_frequency_per_chunk,64,12,2,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,64,12,2,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,64,12,2,0.2
chunk01,draft_frequency_per_chunk,122,24,2,0.2
chunk01,qk_frequency_per_chunk,122,24,2,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,122,24,2,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,122,24,2,0.2
chunk02,draft_frequency_per_chunk,88,17,2,0.2
chunk02,qk_frequency_per_chunk,88,17,2,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,88,17,2,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,88,17,2,0.2
chunk03,draft_frequency_per_chunk,48,9,2,0.2
chunk03,qk_frequency_per_chunk,48,9,2,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,48,9,2,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,48,9,2,0.2
chunk04,draft_frequency_per_chunk,185,37,2,0.2
chunk04,qk_frequency_per_chunk,185,37,2,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,185,37,2,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,185,37,2,0.2
chunk05,draft_frequency_per_chunk,63,12,2,0.2
chunk05,qk_frequency_per_chunk,63,12,2,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,63,12,2,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,63,12,2,0.2
chunk06,draft_frequency_per_chunk,99,19,2,0.2
chunk06,qk_frequency_per_chunk,99,19,2,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,99,19,2,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,99,19,2,0.2
chunk07,draft_frequency_per_chunk,106,21,2,0.2
chunk07,qk_frequency_per_chunk,106,21,2,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,106,21,2,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,106,21,2,0.2
chunk08,draft_frequency_per_chunk,234,46,2,0.2
chunk08,qk_frequency_per_chunk,234,46,2,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,234,46,2,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,234,46,2,0.2
chunk09,draft_frequency_per_chunk,368,73,2,0.2
chunk09,qk_frequency_per_chunk,368,73,2,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,368,73,2,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,368,73,2,0.2
chunk00,draft_frequency_per_chunk,108,21,3,0.2
chunk00,qk_frequency_per_chunk,108,21,3,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,108,21,3,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,108,21,3,0.2
chunk01,draft_frequency_per_chunk,92,18,3,0.2
chunk01,qk_frequency_per_chunk,92,18,3,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,92,18,3,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,92,18,3,0.2
chunk02,draft_frequency_per_chunk,90,18,3,0.2
chunk02,qk_frequency_per_chunk,90,18,3,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,90,18,3,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,90,18,3,0.2
chunk03,draft_frequency_per_chunk,170,34,3,0.2
chunk03,qk_frequency_per_chunk,170,34,3,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,170,34,3,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,170,34,3,0.2
chunk04,draft_frequency_per_chunk,141,28,3,0.2
chunk04,qk_frequency_per_chunk,141,28,3,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,141,28,3,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,141,28,3,0.2
chunk05,draft_frequency_per_chunk,200,40,3,0.2
chunk05,qk_frequency_per_chunk,200,40,3,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,200,40,3,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,200,40,3,0.2
chunk06,draft_frequency_per_chunk,52,10,3,0.2
chunk06,qk_frequency_per_chunk,52,10,3,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,52,10,3,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,52,10,3,0.2
chunk07,draft_frequency_per_chunk,143,28,3,0.2
chunk07,qk_frequency_per_chunk,143,28,3,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,143,28,3,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,143,28,3,0.2
chunk08,draft_frequency_per_chunk,68,13,3,0.2
chunk08,qk_frequency_per_chunk,68,13,3,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,68,13,3,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,68,13,3,0.2
chunk09,draft_frequency_per_chunk,90,18,3,0.2
chunk09,qk_frequency_per_chunk,90,18,3,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,90,18,3,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,90,18,3,0.2
chunk10,draft_frequency_per_chunk,89,17,3,0.2
chunk10,qk_frequency_per_chunk,89,17,3,0.2
chunk10,hybrid_draft70_qk30_score_per_chunk,89,17,3,0.2
chunk10,hybrid_draft50_qk50_score_per_chunk,89,17,3,0.2
chunk00,draft_frequency_per_chunk,96,19,4,0.2
chunk00,qk_frequency_per_chunk,96,19,4,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,96,19,4,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,96,19,4,0.2
chunk01,draft_frequency_per_chunk,139,27,4,0.2
chunk01,qk_frequency_per_chunk,139,27,4,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,139,27,4,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,139,27,4,0.2
chunk02,draft_frequency_per_chunk,192,38,4,0.2
chunk02,qk_frequency_per_chunk,192,38,4,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,192,38,4,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,192,38,4,0.2
chunk03,draft_frequency_per_chunk,126,25,4,0.2
chunk03,qk_frequency_per_chunk,126,25,4,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,126,25,4,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,126,25,4,0.2
chunk04,draft_frequency_per_chunk,265,53,4,0.2
chunk04,qk_frequency_per_chunk,265,53,4,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,265,53,4,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,265,53,4,0.2
chunk05,draft_frequency_per_chunk,74,14,4,0.2
chunk05,qk_frequency_per_chunk,74,14,4,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,74,14,4,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,74,14,4,0.2
chunk06,draft_frequency_per_chunk,60,12,4,0.2
chunk06,qk_frequency_per_chunk,60,12,4,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,60,12,4,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,60,12,4,0.2
chunk07,draft_frequency_per_chunk,45,9,4,0.2
chunk07,qk_frequency_per_chunk,45,9,4,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,45,9,4,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,45,9,4,0.2
chunk08,draft_frequency_per_chunk,79,15,4,0.2
chunk08,qk_frequency_per_chunk,79,15,4,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,79,15,4,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,79,15,4,0.2
chunk09,draft_frequency_per_chunk,102,20,4,0.2
chunk09,qk_frequency_per_chunk,102,20,4,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,102,20,4,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,102,20,4,0.2
chunk10,draft_frequency_per_chunk,148,29,4,0.2
chunk10,qk_frequency_per_chunk,148,29,4,0.2
chunk10,hybrid_draft70_qk30_score_per_chunk,148,29,4,0.2
chunk10,hybrid_draft50_qk50_score_per_chunk,148,29,4,0.2
chunk11,draft_frequency_per_chunk,139,27,4,0.2
chunk11,qk_frequency_per_chunk,139,27,4,0.2
chunk11,hybrid_draft70_qk30_score_per_chunk,139,27,4,0.2
chunk11,hybrid_draft50_qk50_score_per_chunk,139,27,4,0.2
chunk12,draft_frequency_per_chunk,149,29,4,0.2
chunk12,qk_frequency_per_chunk,149,29,4,0.2
chunk12,hybrid_draft70_qk30_score_per_chunk,149,29,4,0.2
chunk12,hybrid_draft50_qk50_score_per_chunk,149,29,4,0.2
chunk13,draft_frequency_per_chunk,228,45,4,0.2
chunk13,qk_frequency_per_chunk,228,45,4,0.2
chunk13,hybrid_draft70_qk30_score_per_chunk,228,45,4,0.2
chunk13,hybrid_draft50_qk50_score_per_chunk,228,45,4,0.2
chunk14,draft_frequency_per_chunk,196,39,4,0.2
chunk14,qk_frequency_per_chunk,196,39,4,0.2
chunk14,hybrid_draft70_qk30_score_per_chunk,196,39,4,0.2
chunk14,hybrid_draft50_qk50_score_per_chunk,196,39,4,0.2
chunk15,draft_frequency_per_chunk,72,14,4,0.2
chunk15,qk_frequency_per_chunk,72,14,4,0.2
chunk15,hybrid_draft70_qk30_score_per_chunk,72,14,4,0.2
chunk15,hybrid_draft50_qk50_score_per_chunk,72,14,4,0.2
chunk16,draft_frequency_per_chunk,88,17,4,0.2
chunk16,qk_frequency_per_chunk,88,17,4,0.2
chunk16,hybrid_draft70_qk30_score_per_chunk,88,17,4,0.2
chunk16,hybrid_draft50_qk50_score_per_chunk,88,17,4,0.2
chunk17,draft_frequency_per_chunk,86,17,4,0.2
chunk17,qk_frequency_per_chunk,86,17,4,0.2
chunk17,hybrid_draft70_qk30_score_per_chunk,86,17,4,0.2
chunk17,hybrid_draft50_qk50_score_per_chunk,86,17,4,0.2
chunk18,draft_frequency_per_chunk,321,64,4,0.2
chunk18,qk_frequency_per_chunk,321,64,4,0.2
chunk18,hybrid_draft70_qk30_score_per_chunk,321,64,4,0.2
chunk18,hybrid_draft50_qk50_score_per_chunk,321,64,4,0.2
chunk00,draft_frequency_per_chunk,183,36,6,0.2
chunk00,qk_frequency_per_chunk,183,36,6,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,183,36,6,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,183,36,6,0.2
chunk01,draft_frequency_per_chunk,84,16,6,0.2
chunk01,qk_frequency_per_chunk,84,16,6,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,84,16,6,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,84,16,6,0.2
chunk02,draft_frequency_per_chunk,154,30,6,0.2
chunk02,qk_frequency_per_chunk,154,30,6,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,154,30,6,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,154,30,6,0.2
chunk03,draft_frequency_per_chunk,244,48,6,0.2
chunk03,qk_frequency_per_chunk,244,48,6,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,244,48,6,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,244,48,6,0.2
chunk04,draft_frequency_per_chunk,86,17,6,0.2
chunk04,qk_frequency_per_chunk,86,17,6,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,86,17,6,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,86,17,6,0.2
chunk05,draft_frequency_per_chunk,49,9,6,0.2
chunk05,qk_frequency_per_chunk,49,9,6,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,49,9,6,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,49,9,6,0.2
chunk06,draft_frequency_per_chunk,203,40,6,0.2
chunk06,qk_frequency_per_chunk,203,40,6,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,203,40,6,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,203,40,6,0.2
chunk07,draft_frequency_per_chunk,140,28,6,0.2
chunk07,qk_frequency_per_chunk,140,28,6,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,140,28,6,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,140,28,6,0.2
chunk08,draft_frequency_per_chunk,113,22,6,0.2
chunk08,qk_frequency_per_chunk,113,22,6,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,113,22,6,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,113,22,6,0.2
chunk09,draft_frequency_per_chunk,148,29,6,0.2
chunk09,qk_frequency_per_chunk,148,29,6,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,148,29,6,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,148,29,6,0.2
chunk00,draft_frequency_per_chunk,154,30,7,0.2
chunk00,qk_frequency_per_chunk,154,30,7,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,154,30,7,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,154,30,7,0.2
chunk01,draft_frequency_per_chunk,84,16,7,0.2
chunk01,qk_frequency_per_chunk,84,16,7,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,84,16,7,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,84,16,7,0.2
chunk02,draft_frequency_per_chunk,152,30,7,0.2
chunk02,qk_frequency_per_chunk,152,30,7,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,152,30,7,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,152,30,7,0.2
chunk03,draft_frequency_per_chunk,254,50,7,0.2
chunk03,qk_frequency_per_chunk,254,50,7,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,254,50,7,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,254,50,7,0.2
chunk04,draft_frequency_per_chunk,49,9,7,0.2
chunk04,qk_frequency_per_chunk,49,9,7,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,49,9,7,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,49,9,7,0.2
chunk05,draft_frequency_per_chunk,203,40,7,0.2
chunk05,qk_frequency_per_chunk,203,40,7,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,203,40,7,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,203,40,7,0.2
chunk06,draft_frequency_per_chunk,37,7,7,0.2
chunk06,qk_frequency_per_chunk,37,7,7,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,37,7,7,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,37,7,7,0.2
chunk07,draft_frequency_per_chunk,183,36,7,0.2
chunk07,qk_frequency_per_chunk,183,36,7,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,183,36,7,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,183,36,7,0.2
chunk08,draft_frequency_per_chunk,244,48,7,0.2
chunk08,qk_frequency_per_chunk,244,48,7,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,244,48,7,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,244,48,7,0.2
chunk09,draft_frequency_per_chunk,227,45,7,0.2
chunk09,qk_frequency_per_chunk,227,45,7,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,227,45,7,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,227,45,7,0.2
chunk10,draft_frequency_per_chunk,86,17,7,0.2
chunk10,qk_frequency_per_chunk,86,17,7,0.2
chunk10,hybrid_draft70_qk30_score_per_chunk,86,17,7,0.2
chunk10,hybrid_draft50_qk50_score_per_chunk,86,17,7,0.2
chunk11,draft_frequency_per_chunk,140,28,7,0.2
chunk11,qk_frequency_per_chunk,140,28,7,0.2
chunk11,hybrid_draft70_qk30_score_per_chunk,140,28,7,0.2
chunk11,hybrid_draft50_qk50_score_per_chunk,140,28,7,0.2
chunk12,draft_frequency_per_chunk,42,8,7,0.2
chunk12,qk_frequency_per_chunk,42,8,7,0.2
chunk12,hybrid_draft70_qk30_score_per_chunk,42,8,7,0.2
chunk12,hybrid_draft50_qk50_score_per_chunk,42,8,7,0.2
chunk13,draft_frequency_per_chunk,148,29,7,0.2
chunk13,qk_frequency_per_chunk,148,29,7,0.2
chunk13,hybrid_draft70_qk30_score_per_chunk,148,29,7,0.2
chunk13,hybrid_draft50_qk50_score_per_chunk,148,29,7,0.2
chunk14,draft_frequency_per_chunk,137,27,7,0.2
chunk14,qk_frequency_per_chunk,137,27,7,0.2
chunk14,hybrid_draft70_qk30_score_per_chunk,137,27,7,0.2
chunk14,hybrid_draft50_qk50_score_per_chunk,137,27,7,0.2
chunk00,draft_frequency_per_chunk,205,41,9,0.2
chunk00,qk_frequency_per_chunk,205,41,9,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,205,41,9,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,205,41,9,0.2
chunk01,draft_frequency_per_chunk,152,30,9,0.2
chunk01,qk_frequency_per_chunk,152,30,9,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,152,30,9,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,152,30,9,0.2
chunk02,draft_frequency_per_chunk,321,64,9,0.2
chunk02,qk_frequency_per_chunk,321,64,9,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,321,64,9,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,321,64,9,0.2
chunk03,draft_frequency_per_chunk,212,42,9,0.2
chunk03,qk_frequency_per_chunk,212,42,9,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,212,42,9,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,212,42,9,0.2
chunk04,draft_frequency_per_chunk,228,45,9,0.2
chunk04,qk_frequency_per_chunk,228,45,9,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,228,45,9,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,228,45,9,0.2
chunk05,draft_frequency_per_chunk,154,30,9,0.2
chunk05,qk_frequency_per_chunk,154,30,9,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,154,30,9,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,154,30,9,0.2
chunk06,draft_frequency_per_chunk,139,27,9,0.2
chunk06,qk_frequency_per_chunk,139,27,9,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,139,27,9,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,139,27,9,0.2
chunk07,draft_frequency_per_chunk,265,53,9,0.2
chunk07,qk_frequency_per_chunk,265,53,9,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,265,53,9,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,265,53,9,0.2
chunk08,draft_frequency_per_chunk,196,39,9,0.2
chunk08,qk_frequency_per_chunk,196,39,9,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,196,39,9,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,196,39,9,0.2
chunk09,draft_frequency_per_chunk,126,25,9,0.2
chunk09,qk_frequency_per_chunk,126,25,9,0.2
chunk09,hybrid_draft70_qk30_score_per_chunk,126,25,9,0.2
chunk09,hybrid_draft50_qk50_score_per_chunk,126,25,9,0.2
chunk10,draft_frequency_per_chunk,152,30,9,0.2
chunk10,qk_frequency_per_chunk,152,30,9,0.2
chunk10,hybrid_draft70_qk30_score_per_chunk,152,30,9,0.2
chunk10,hybrid_draft50_qk50_score_per_chunk,152,30,9,0.2
chunk11,draft_frequency_per_chunk,162,32,9,0.2
chunk11,qk_frequency_per_chunk,162,32,9,0.2
chunk11,hybrid_draft70_qk30_score_per_chunk,162,32,9,0.2
chunk11,hybrid_draft50_qk50_score_per_chunk,162,32,9,0.2
chunk12,draft_frequency_per_chunk,333,66,9,0.2
chunk12,qk_frequency_per_chunk,333,66,9,0.2
chunk12,hybrid_draft70_qk30_score_per_chunk,333,66,9,0.2
chunk12,hybrid_draft50_qk50_score_per_chunk,333,66,9,0.2
chunk13,draft_frequency_per_chunk,311,62,9,0.2
chunk13,qk_frequency_per_chunk,311,62,9,0.2
chunk13,hybrid_draft70_qk30_score_per_chunk,311,62,9,0.2
chunk13,hybrid_draft50_qk50_score_per_chunk,311,62,9,0.2
chunk14,draft_frequency_per_chunk,151,30,9,0.2
chunk14,qk_frequency_per_chunk,151,30,9,0.2
chunk14,hybrid_draft70_qk30_score_per_chunk,151,30,9,0.2
chunk14,hybrid_draft50_qk50_score_per_chunk,151,30,9,0.2
chunk00,draft_frequency_per_chunk,186,37,10,0.2
chunk00,qk_frequency_per_chunk,186,37,10,0.2
chunk00,hybrid_draft70_qk30_score_per_chunk,186,37,10,0.2
chunk00,hybrid_draft50_qk50_score_per_chunk,186,37,10,0.2
chunk01,draft_frequency_per_chunk,203,40,10,0.2
chunk01,qk_frequency_per_chunk,203,40,10,0.2
chunk01,hybrid_draft70_qk30_score_per_chunk,203,40,10,0.2
chunk01,hybrid_draft50_qk50_score_per_chunk,203,40,10,0.2
chunk02,draft_frequency_per_chunk,90,18,10,0.2
chunk02,qk_frequency_per_chunk,90,18,10,0.2
chunk02,hybrid_draft70_qk30_score_per_chunk,90,18,10,0.2
chunk02,hybrid_draft50_qk50_score_per_chunk,90,18,10,0.2
chunk03,draft_frequency_per_chunk,310,62,10,0.2
chunk03,qk_frequency_per_chunk,310,62,10,0.2
chunk03,hybrid_draft70_qk30_score_per_chunk,310,62,10,0.2
chunk03,hybrid_draft50_qk50_score_per_chunk,310,62,10,0.2
chunk04,draft_frequency_per_chunk,88,17,10,0.2
chunk04,qk_frequency_per_chunk,88,17,10,0.2
chunk04,hybrid_draft70_qk30_score_per_chunk,88,17,10,0.2
chunk04,hybrid_draft50_qk50_score_per_chunk,88,17,10,0.2
chunk05,draft_frequency_per_chunk,123,24,10,0.2
chunk05,qk_frequency_per_chunk,123,24,10,0.2
chunk05,hybrid_draft70_qk30_score_per_chunk,123,24,10,0.2
chunk05,hybrid_draft50_qk50_score_per_chunk,123,24,10,0.2
chunk06,draft_frequency_per_chunk,89,17,10,0.2
chunk06,qk_frequency_per_chunk,89,17,10,0.2
chunk06,hybrid_draft70_qk30_score_per_chunk,89,17,10,0.2
chunk06,hybrid_draft50_qk50_score_per_chunk,89,17,10,0.2
chunk07,draft_frequency_per_chunk,117,23,10,0.2
chunk07,qk_frequency_per_chunk,117,23,10,0.2
chunk07,hybrid_draft70_qk30_score_per_chunk,117,23,10,0.2
chunk07,hybrid_draft50_qk50_score_per_chunk,117,23,10,0.2
chunk08,draft_frequency_per_chunk,68,13,10,0.2
chunk08,qk_frequency_per_chunk,68,13,10,0.2
chunk08,hybrid_draft70_qk30_score_per_chunk,68,13,10,0.2
chunk08,hybrid_draft50_qk50_score_per_chunk,68,13,10,0.2
