chunk,method,chunk_len,selected_count,example_id,rate
chunk16,hybrid_draft50_qk50_score_per_chunk,88,8,4,0.1
chunk17,draft_frequency_per_chunk,86,8,4,0.1
chunk17,qk_frequency_per_chunk,86,8,4,0.1
chunk17,hybrid_draft70_qk30_score_per_chunk,86,8,4,0.1
chunk17,hybrid_draft50_qk50_score_per_chunk,86,8,4,0.1
chunk18,draft_frequency_per_chunk,321,32,4,0.1
chunk18,qk_frequency_per_chunk,321,32,4,0.1
chunk18,hybrid_draft70_qk30_score_per_chunk,321,32,4,0.1
chunk18,hybrid_draft50_qk50_score_per_chunk,321,32,4,0.1
chunk00,draft_frequency_per_chunk,183,18,6,0.1
chunk00,qk_frequency_per_chunk,183,18,6,0.1
chunk00,hybrid_draft70_qk30_score_per_chunk,183,18,6,0.1
chunk00,hybrid_draft50_qk50_score_per_chunk,183,18,6,0.1
chunk01,draft_frequency_per_chunk,84,8,6,0.1
chunk01,qk_frequency_per_chunk,84,8,6,0.1
chunk01,hybrid_draft70_qk30_score_per_chunk,84,8,6,0.1
chunk01,hybrid_draft50_qk50_score_per_chunk,84,8,6,0.1
chunk02,draft_frequency_per_chunk,154,15,6,0.1
chunk02,qk_frequency_per_chunk,154,15,6,0.1
chunk02,hybrid_draft70_qk30_score_per_chunk,154,15,6,0.1
chunk02,hybrid_draft50_qk50_score_per_chunk,154,15,6,0.1
chunk03,draft_frequency_per_chunk,244,24,6,0.1
chunk03,qk_frequency_per_chunk,244,24,6,0.1
chunk03,hybrid_draft70_qk30_score_per_chunk,244,24,6,0.1
chunk03,hybrid_draft50_qk50_score_per_chunk,244,24,6,0.1
chunk04,draft_frequency_per_chunk,86,8,6,0.1
chunk04,qk_frequency_per_chunk,86,8,6,0.1
chunk04,hybrid_draft70_qk30_score_per_chunk,86,8,6,0.1
chunk04,hybrid_draft50_qk50_score_per_chunk,86,8,6,0.1
chunk05,draft_frequency_per_chunk,49,4,6,0.1
chunk05,qk_frequency_per_chunk,49,4,6,0.1
chunk05,hybrid_draft70_qk30_score_per_chunk,49,4,6,0.1
chunk05,hybrid_draft50_qk50_score_per_chunk,49,4,6,0.1
chunk06,draft_frequency_per_chunk,203,20,6,0.1
chunk06,qk_frequency_per_chunk,203,20,6,0.1
chunk06,hybrid_draft70_qk30_score_per_chunk,203,20,6,0.1
chunk06,hybrid_draft50_qk50_score_per_chunk,203,20,6,0.1
chunk07,draft_frequency_per_chunk,140,14,6,0.1
chunk07,qk_frequency_per_chunk,140,14,6,0.1
chunk07,hybrid_draft70_qk30_score_per_chunk,140,14,6,0.1
chunk07,hybrid_draft50_qk50_score_per_chunk,140,14,6,0.1
chunk08,draft_frequency_per_chunk,113,11,6,0.1
chunk08,qk_frequency_per_chunk,113,11,6,0.1
chunk08,hybrid_draft70_qk30_score_per_chunk,113,11,6,0.1
chunk08,hybrid_draft50_qk50_score_per_chunk,113,11,6,0.1
chunk09,draft_frequency_per_chunk,148,14,6,0.1
chunk09,qk_frequency_per_chunk,148,14,6,0.1
chunk09,hybrid_draft70_qk30_score_per_chunk,148,14,6,0.1
chunk09,hybrid_draft50_qk50_score_per_chunk,148,14,6,0.1
chunk00,draft_frequency_per_chunk,154,15,7,0.1
chunk00,qk_frequency_per_chunk,154,15,7,0.1
chunk00,hybrid_draft70_qk30_score_per_chunk,154,15,7,0.1
chunk00,hybrid_draft50_qk50_score_per_chunk,154,15,7,0.1
chunk01,draft_frequency_per_chunk,84,8,7,0.1
chunk01,qk_frequency_per_chunk,84,8,7,0.1
chunk01,hybrid_draft70_qk30_score_per_chunk,84,8,7,0.1
chunk01,hybrid_draft50_qk50_score_per_chunk,84,8,7,0.1
chunk02,draft_frequency_per_chunk,152,15,7,0.1
chunk02,qk_frequency_per_chunk,152,15,7,0.1
chunk02,hybrid_draft70_qk30_score_per_chunk,152,15,7,0.1
chunk02,hybrid_draft50_qk50_score_per_chunk,152,15,7,0.1
chunk03,draft_frequency_per_chunk,254,25,7,0.1
chunk03,qk_frequency_per_chunk,254,25,7,0.1
chunk03,hybrid_draft70_qk30_score_per_chunk,254,25,7,0.1
chunk03,hybrid_draft50_qk50_score_per_chunk,254,25,7,0.1
chunk04,draft_frequency_per_chunk,49,4,7,0.1
chunk04,qk_frequency_per_chunk,49,4,7,0.1
chunk04,hybrid_draft70_qk30_score_per_chunk,49,4,7,0.1
chunk04,hybrid_draft50_qk50_score_per_chunk,49,4,7,0.1
chunk05,draft_frequency_per_chunk,203,20,7,0.1
chunk05,qk_frequency_per_chunk,203,20,7,0.1
chunk05,hybrid_draft70_qk30_score_per_chunk,203,20,7,0.1
chunk05,hybrid_draft50_qk50_score_per_chunk,203,20,7,0.1
chunk06,draft_frequency_per_chunk,37,3,7,0.1
chunk06,qk_frequency_per_chunk,37,3,7,0.1
chunk06,hybrid_draft70_qk30_score_per_chunk,37,3,7,0.1
chunk06,hybrid_draft50_qk50_score_per_chunk,37,3,7,0.1
chunk07,draft_frequency_per_chunk,183,18,7,0.1
chunk07,qk_frequency_per_chunk,183,18,7,0.1
chunk07,hybrid_draft70_qk30_score_per_chunk,183,18,7,0.1
chunk07,hybrid_draft50_qk50_score_per_chunk,183,18,7,0.1
chunk08,draft_frequency_per_chunk,244,24,7,0.1
chunk08,qk_frequency_per_chunk,244,24,7,0.1
chunk08,hybrid_draft70_qk30_score_per_chunk,244,24,7,0.1
chunk08,hybrid_draft50_qk50_score_per_chunk,244,24,7,0.1
chunk09,draft_frequency_per_chunk,227,22,7,0.1
chunk09,qk_frequency_per_chunk,227,22,7,0.1
chunk09,hybrid_draft70_qk30_score_per_chunk,227,22,7,0.1
chunk09,hybrid_draft50_qk50_score_per_chunk,227,22,7,0.1
chunk10,draft_frequency_per_chunk,86,8,7,0.1
chunk10,qk_frequency_per_chunk,86,8,7,0.1
chunk10,hybrid_draft70_qk30_score_per_chunk,86,8,7,0.1
chunk10,hybrid_draft50_qk50_score_per_chunk,86,8,7,0.1
chunk11,draft_frequency_per_chunk,140,14,7,0.1
chunk11,qk_frequency_per_chunk,140,14,7,0.1
chunk11,hybrid_draft70_qk30_score_per_chunk,140,14,7,0.1
chunk11,hybrid_draft50_qk50_score_per_chunk,140,14,7,0.1
chunk12,draft_frequency_per_chunk,42,4,7,0.1
chunk12,qk_frequency_per_chunk,42,4,7,0.1
chunk12,hybrid_draft70_qk30_score_per_chunk,42,4,7,0.1
chunk12,hybrid_draft50_qk50_score_per_chunk,42,4,7,0.1
chunk13,draft_frequency_per_chunk,148,14,7,0.1
chunk13,qk_frequency_per_chunk,148,14,7,0.1
chunk13,hybrid_draft70_qk30_score_per_chunk,148,14,7,0.1
chunk13,hybrid_draft50_qk50_score_per_chunk,148,14,7,0.1
chunk14,draft_frequency_per_chunk,137,13,7,0.1
chunk14,qk_frequency_per_chunk,137,13,7,0.1
chunk14,hybrid_draft70_qk30_score_per_chunk,137,13,7,0.1
chunk14,hybrid_draft50_qk50_score_per_chunk,137,13,7,0.1
chunk00,draft_frequency_per_chunk,205,20,9,0.1
chunk00,qk_frequency_per_chunk,205,20,9,0.1
chunk00,hybrid_draft70_qk30_score_per_chunk,205,20,9,0.1
chunk00,hybrid_draft50_qk50_score_per_chunk,205,20,9,0.1
chunk01,draft_frequency_per_chunk,152,15,9,0.1
chunk01,qk_frequency_per_chunk,152,15,9,0.1
chunk01,hybrid_draft70_qk30_score_per_chunk,152,15,9,0.1
chunk01,hybrid_draft50_qk50_score_per_chunk,152,15,9,0.1
chunk02,draft_frequency_per_chunk,321,32,9,0.1
chunk02,qk_frequency_per_chunk,321,32,9,0.1
chunk02,hybrid_draft70_qk30_score_per_chunk,321,32,9,0.1
chunk02,hybrid_draft50_qk50_score_per_chunk,321,32,9,0.1
chunk03,draft_frequency_per_chunk,212,21,9,0.1
chunk03,qk_frequency_per_chunk,212,21,9,0.1
chunk03,hybrid_draft70_qk30_score_per_chunk,212,21,9,0.1
chunk03,hybrid_draft50_qk50_score_per_chunk,212,21,9,0.1
chunk04,draft_frequency_per_chunk,228,22,9,0.1
chunk04,qk_frequency_per_chunk,228,22,9,0.1
chunk04,hybrid_draft70_qk30_score_per_chunk,228,22,9,0.1
chunk04,hybrid_draft50_qk50_score_per_chunk,228,22,9,0.1
chunk05,draft_frequency_per_chunk,154,15,9,0.1
chunk05,qk_frequency_per_chunk,154,15,9,0.1
chunk05,hybrid_draft70_qk30_score_per_chunk,154,15,9,0.1
chunk05,hybrid_draft50_qk50_score_per_chunk,154,15,9,0.1
chunk06,draft_frequency_per_chunk,139,13,9,0.1
chunk06,qk_frequency_per_chunk,139,13,9,0.1
chunk06,hybrid_draft70_qk30_score_per_chunk,139,13,9,0.1
chunk06,hybrid_draft50_qk50_score_per_chunk,139,13,9,0.1
chunk07,draft_frequency_per_chunk,265,26,9,0.1
chunk07,qk_frequency_per_chunk,265,26,9,0.1
chunk07,hybrid_draft70_qk30_score_per_chunk,265,26,9,0.1
chunk07,hybrid_draft50_qk50_score_per_chunk,265,26,9,0.1
chunk08,draft_frequency_per_chunk,196,19,9,0.1
chunk08,qk_frequency_per_chunk,196,19,9,0.1
chunk08,hybrid_draft70_qk30_score_per_chunk,196,19,9,0.1
chunk08,hybrid_draft50_qk50_score_per_chunk,196,19,9,0.1
chunk09,draft_frequency_per_chunk,126,12,9,0.1
chunk09,qk_frequency_per_chunk,126,12,9,0.1
chunk09,hybrid_draft70_qk30_score_per_chunk,126,12,9,0.1
chunk09,hybrid_draft50_qk50_score_per_chunk,126,12,9,0.1
chunk10,draft_frequency_per_chunk,152,15,9,0.1
chunk10,qk_frequency_per_chunk,152,15,9,0.1
chunk10,hybrid_draft70_qk30_score_per_chunk,152,15,9,0.1
chunk10,hybrid_draft50_qk50_score_per_chunk,152,15,9,0.1
chunk11,draft_frequency_per_chunk,162,16,9,0.1
chunk11,qk_frequency_per_chunk,162,16,9,0.1
chunk11,hybrid_draft70_qk30_score_per_chunk,162,16,9,0.1
chunk11,hybrid_draft50_qk50_score_per_chunk,162,16,9,0.1
chunk12,draft_frequency_per_chunk,333,33,9,0.1
chunk12,qk_frequency_per_chunk,333,33,9,0.1
chunk12,hybrid_draft70_qk30_score_per_chunk,333,33,9,0.1
chunk12,hybrid_draft50_qk50_score_per_chunk,333,33,9,0.1
chunk13,draft_frequency_per_chunk,311,31,9,0.1
chunk13,qk_frequency_per_chunk,311,31,9,0.1
chunk13,hybrid_draft70_qk30_score_per_chunk,311,31,9,0.1
chunk13,hybrid_draft50_qk50_score_per_chunk,311,31,9,0.1
chunk14,draft_frequency_per_chunk,151,15,9,0.1
chunk14,qk_frequency_per_chunk,151,15,9,0.1
chunk14,hybrid_draft70_qk30_score_per_chunk,151,15,9,0.1
chunk14,hybrid_draft50_qk50_score_per_chunk,151,15,9,0.1
chunk00,draft_frequency_per_chunk,186,18,10,0.1
chunk00,qk_frequency_per_chunk,186,18,10,0.1
chunk00,hybrid_draft70_qk30_score_per_chunk,186,18,10,0.1
chunk00,hybrid_draft50_qk50_score_per_chunk,186,18,10,0.1
chunk01,draft_frequency_per_chunk,203,20,10,0.1
chunk01,qk_frequency_per_chunk,203,20,10,0.1
chunk01,hybrid_draft70_qk30_score_per_chunk,203,20,10,0.1
chunk01,hybrid_draft50_qk50_score_per_chunk,203,20,10,0.1
chunk02,draft_frequency_per_chunk,90,9,10,0.1
chunk02,qk_frequency_per_chunk,90,9,10,0.1
chunk02,hybrid_draft70_qk30_score_per_chunk,90,9,10,0.1
chunk02,hybrid_draft50_qk50_score_per_chunk,90,9,10,0.1
chunk03,draft_frequency_per_chunk,310,31,10,0.1
chunk03,qk_frequency_per_chunk,310,31,10,0.1
chunk03,hybrid_draft70_qk30_score_per_chunk,310,31,10,0.1
chunk03,hybrid_draft50_qk50_score_per_chunk,310,31,10,0.1
chunk04,draft_frequency_per_chunk,88,8,10,0.1
chunk04,qk_frequency_per_chunk,88,8,10,0.1
chunk04,hybrid_draft70_qk30_score_per_chunk,88,8,10,0.1
chunk04,hybrid_draft50_qk50_score_per_chunk,88,8,10,0.1
chunk05,draft_frequency_per_chunk,123,12,10,0.1
chunk05,qk_frequency_per_chunk,123,12,10,0.1
chunk05,hybrid_draft70_qk30_score_per_chunk,123,12,10,0.1
chunk05,hybrid_draft50_qk50_score_per_chunk,123,12,10,0.1
chunk06,draft_frequency_per_chunk,89,8,10,0.1
chunk06,qk_frequency_per_chunk,89,8,10,0.1
chunk06,hybrid_draft70_qk30_score_per_chunk,89,8,10,0.1
chunk06,hybrid_draft50_qk50_score_per_chunk,89,8,10,0.1
chunk07,draft_frequency_per_chunk,117,11,10,0.1
chunk07,qk_frequency_per_chunk,117,11,10,0.1
chunk07,hybrid_draft70_qk30_score_per_chunk,117,11,10,0.1
chunk07,hybrid_draft50_qk50_score_per_chunk,117,11,10,0.1
chunk08,draft_frequency_per_chunk,68,6,10,0.1
chunk08,qk_frequency_per_chunk,68,6,10,0.1
chunk08,hybrid_draft70_qk30_score_per_chunk,68,6,10,0.1
chunk08,hybrid_draft50_qk50_score_per_chunk,68,6,10,0.1
