chunk,method,chunk_len,selected_count,example_id,rate
chunk07,qk_frequency_per_chunk,106,53,2,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,106,53,2,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,106,53,2,0.5
chunk08,draft_frequency_per_chunk,234,117,2,0.5
chunk08,qk_frequency_per_chunk,234,117,2,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,234,117,2,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,234,117,2,0.5
chunk09,draft_frequency_per_chunk,368,184,2,0.5
chunk09,qk_frequency_per_chunk,368,184,2,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,368,184,2,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,368,184,2,0.5
chunk00,draft_frequency_per_chunk,108,54,3,0.5
chunk00,qk_frequency_per_chunk,108,54,3,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,108,54,3,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,108,54,3,0.5
chunk01,draft_frequency_per_chunk,92,46,3,0.5
chunk01,qk_frequency_per_chunk,92,46,3,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,92,46,3,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,92,46,3,0.5
chunk02,draft_frequency_per_chunk,90,45,3,0.5
chunk02,qk_frequency_per_chunk,90,45,3,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,90,45,3,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,90,45,3,0.5
chunk03,draft_frequency_per_chunk,170,85,3,0.5
chunk03,qk_frequency_per_chunk,170,85,3,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,170,85,3,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,170,85,3,0.5
chunk04,draft_frequency_per_chunk,141,70,3,0.5
chunk04,qk_frequency_per_chunk,141,70,3,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,141,70,3,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,141,70,3,0.5
chunk05,draft_frequency_per_chunk,200,100,3,0.5
chunk05,qk_frequency_per_chunk,200,100,3,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,200,100,3,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,200,100,3,0.5
chunk06,draft_frequency_per_chunk,52,26,3,0.5
chunk06,qk_frequency_per_chunk,52,26,3,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,52,26,3,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,52,26,3,0.5
chunk07,draft_frequency_per_chunk,143,71,3,0.5
chunk07,qk_frequency_per_chunk,143,71,3,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,143,71,3,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,143,71,3,0.5
chunk08,draft_frequency_per_chunk,68,34,3,0.5
chunk08,qk_frequency_per_chunk,68,34,3,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,68,34,3,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,68,34,3,0.5
chunk09,draft_frequency_per_chunk,90,45,3,0.5
chunk09,qk_frequency_per_chunk,90,45,3,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,90,45,3,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,90,45,3,0.5
chunk10,draft_frequency_per_chunk,89,44,3,0.5
chunk10,qk_frequency_per_chunk,89,44,3,0.5
chunk10,hybrid_draft70_qk30_score_per_chunk,89,44,3,0.5
chunk10,hybrid_draft50_qk50_score_per_chunk,89,44,3,0.5
chunk00,draft_frequency_per_chunk,96,48,4,0.5
chunk00,qk_frequency_per_chunk,96,48,4,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,96,48,4,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,96,48,4,0.5
chunk01,draft_frequency_per_chunk,139,69,4,0.5
chunk01,qk_frequency_per_chunk,139,69,4,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,139,69,4,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,139,69,4,0.5
chunk02,draft_frequency_per_chunk,192,96,4,0.5
chunk02,qk_frequency_per_chunk,192,96,4,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,192,96,4,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,192,96,4,0.5
chunk03,draft_frequency_per_chunk,126,63,4,0.5
chunk03,qk_frequency_per_chunk,126,63,4,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,126,63,4,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,126,63,4,0.5
chunk04,draft_frequency_per_chunk,265,132,4,0.5
chunk04,qk_frequency_per_chunk,265,132,4,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,265,132,4,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,265,132,4,0.5
chunk05,draft_frequency_per_chunk,74,37,4,0.5
chunk05,qk_frequency_per_chunk,74,37,4,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,74,37,4,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,74,37,4,0.5
chunk06,draft_frequency_per_chunk,60,30,4,0.5
chunk06,qk_frequency_per_chunk,60,30,4,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,60,30,4,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,60,30,4,0.5
chunk07,draft_frequency_per_chunk,45,22,4,0.5
chunk07,qk_frequency_per_chunk,45,22,4,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,45,22,4,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,45,22,4,0.5
chunk08,draft_frequency_per_chunk,79,39,4,0.5
chunk08,qk_frequency_per_chunk,79,39,4,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,79,39,4,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,79,39,4,0.5
chunk09,draft_frequency_per_chunk,102,51,4,0.5
chunk09,qk_frequency_per_chunk,102,51,4,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,102,51,4,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,102,51,4,0.5
chunk10,draft_frequency_per_chunk,148,74,4,0.5
chunk10,qk_frequency_per_chunk,148,74,4,0.5
chunk10,hybrid_draft70_qk30_score_per_chunk,148,74,4,0.5
chunk10,hybrid_draft50_qk50_score_per_chunk,148,74,4,0.5
chunk11,draft_frequency_per_chunk,139,69,4,0.5
chunk11,qk_frequency_per_chunk,139,69,4,0.5
chunk11,hybrid_draft70_qk30_score_per_chunk,139,69,4,0.5
chunk11,hybrid_draft50_qk50_score_per_chunk,139,69,4,0.5
chunk12,draft_frequency_per_chunk,149,74,4,0.5
chunk12,qk_frequency_per_chunk,149,74,4,0.5
chunk12,hybrid_draft70_qk30_score_per_chunk,149,74,4,0.5
chunk12,hybrid_draft50_qk50_score_per_chunk,149,74,4,0.5
chunk13,draft_frequency_per_chunk,228,114,4,0.5
chunk13,qk_frequency_per_chunk,228,114,4,0.5
chunk13,hybrid_draft70_qk30_score_per_chunk,228,114,4,0.5
chunk13,hybrid_draft50_qk50_score_per_chunk,228,114,4,0.5
chunk14,draft_frequency_per_chunk,196,98,4,0.5
chunk14,qk_frequency_per_chunk,196,98,4,0.5
chunk14,hybrid_draft70_qk30_score_per_chunk,196,98,4,0.5
chunk14,hybrid_draft50_qk50_score_per_chunk,196,98,4,0.5
chunk15,draft_frequency_per_chunk,72,36,4,0.5
chunk15,qk_frequency_per_chunk,72,36,4,0.5
chunk15,hybrid_draft70_qk30_score_per_chunk,72,36,4,0.5
chunk15,hybrid_draft50_qk50_score_per_chunk,72,36,4,0.5
chunk16,draft_frequency_per_chunk,88,44,4,0.5
chunk16,qk_frequency_per_chunk,88,44,4,0.5
chunk16,hybrid_draft70_qk30_score_per_chunk,88,44,4,0.5
chunk16,hybrid_draft50_qk50_score_per_chunk,88,44,4,0.5
chunk17,draft_frequency_per_chunk,86,43,4,0.5
chunk17,qk_frequency_per_chunk,86,43,4,0.5
chunk17,hybrid_draft70_qk30_score_per_chunk,86,43,4,0.5
chunk17,hybrid_draft50_qk50_score_per_chunk,86,43,4,0.5
chunk18,draft_frequency_per_chunk,321,160,4,0.5
chunk18,qk_frequency_per_chunk,321,160,4,0.5
chunk18,hybrid_draft70_qk30_score_per_chunk,321,160,4,0.5
chunk18,hybrid_draft50_qk50_score_per_chunk,321,160,4,0.5
chunk00,draft_frequency_per_chunk,183,91,6,0.5
chunk00,qk_frequency_per_chunk,183,91,6,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,183,91,6,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,183,91,6,0.5
chunk01,draft_frequency_per_chunk,84,42,6,0.5
chunk01,qk_frequency_per_chunk,84,42,6,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,84,42,6,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,84,42,6,0.5
chunk02,draft_frequency_per_chunk,154,77,6,0.5
chunk02,qk_frequency_per_chunk,154,77,6,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,154,77,6,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,154,77,6,0.5
chunk03,draft_frequency_per_chunk,244,122,6,0.5
chunk03,qk_frequency_per_chunk,244,122,6,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,244,122,6,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,244,122,6,0.5
chunk04,draft_frequency_per_chunk,86,43,6,0.5
chunk04,qk_frequency_per_chunk,86,43,6,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,86,43,6,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,86,43,6,0.5
chunk05,draft_frequency_per_chunk,49,24,6,0.5
chunk05,qk_frequency_per_chunk,49,24,6,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,49,24,6,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,49,24,6,0.5
chunk06,draft_frequency_per_chunk,203,101,6,0.5
chunk06,qk_frequency_per_chunk,203,101,6,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,203,101,6,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,203,101,6,0.5
chunk07,draft_frequency_per_chunk,140,70,6,0.5
chunk07,qk_frequency_per_chunk,140,70,6,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,140,70,6,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,140,70,6,0.5
chunk08,draft_frequency_per_chunk,113,56,6,0.5
chunk08,qk_frequency_per_chunk,113,56,6,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,113,56,6,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,113,56,6,0.5
chunk09,draft_frequency_per_chunk,148,74,6,0.5
chunk09,qk_frequency_per_chunk,148,74,6,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,148,74,6,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,148,74,6,0.5
chunk00,draft_frequency_per_chunk,154,77,7,0.5
chunk00,qk_frequency_per_chunk,154,77,7,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,154,77,7,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,154,77,7,0.5
chunk01,draft_frequency_per_chunk,84,42,7,0.5
chunk01,qk_frequency_per_chunk,84,42,7,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,84,42,7,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,84,42,7,0.5
chunk02,draft_frequency_per_chunk,152,76,7,0.5
chunk02,qk_frequency_per_chunk,152,76,7,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,152,76,7,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,152,76,7,0.5
chunk03,draft_frequency_per_chunk,254,127,7,0.5
chunk03,qk_frequency_per_chunk,254,127,7,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,254,127,7,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,254,127,7,0.5
chunk04,draft_frequency_per_chunk,49,24,7,0.5
chunk04,qk_frequency_per_chunk,49,24,7,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,49,24,7,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,49,24,7,0.5
chunk05,draft_frequency_per_chunk,203,101,7,0.5
chunk05,qk_frequency_per_chunk,203,101,7,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,203,101,7,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,203,101,7,0.5
chunk06,draft_frequency_per_chunk,37,18,7,0.5
chunk06,qk_frequency_per_chunk,37,18,7,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,37,18,7,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,37,18,7,0.5
chunk07,draft_frequency_per_chunk,183,91,7,0.5
chunk07,qk_frequency_per_chunk,183,91,7,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,183,91,7,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,183,91,7,0.5
chunk08,draft_frequency_per_chunk,244,122,7,0.5
chunk08,qk_frequency_per_chunk,244,122,7,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,244,122,7,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,244,122,7,0.5
chunk09,draft_frequency_per_chunk,227,113,7,0.5
chunk09,qk_frequency_per_chunk,227,113,7,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,227,113,7,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,227,113,7,0.5
chunk10,draft_frequency_per_chunk,86,43,7,0.5
chunk10,qk_frequency_per_chunk,86,43,7,0.5
chunk10,hybrid_draft70_qk30_score_per_chunk,86,43,7,0.5
chunk10,hybrid_draft50_qk50_score_per_chunk,86,43,7,0.5
chunk11,draft_frequency_per_chunk,140,70,7,0.5
chunk11,qk_frequency_per_chunk,140,70,7,0.5
chunk11,hybrid_draft70_qk30_score_per_chunk,140,70,7,0.5
chunk11,hybrid_draft50_qk50_score_per_chunk,140,70,7,0.5
chunk12,draft_frequency_per_chunk,42,21,7,0.5
chunk12,qk_frequency_per_chunk,42,21,7,0.5
chunk12,hybrid_draft70_qk30_score_per_chunk,42,21,7,0.5
chunk12,hybrid_draft50_qk50_score_per_chunk,42,21,7,0.5
chunk13,draft_frequency_per_chunk,148,74,7,0.5
chunk13,qk_frequency_per_chunk,148,74,7,0.5
chunk13,hybrid_draft70_qk30_score_per_chunk,148,74,7,0.5
chunk13,hybrid_draft50_qk50_score_per_chunk,148,74,7,0.5
chunk14,draft_frequency_per_chunk,137,68,7,0.5
chunk14,qk_frequency_per_chunk,137,68,7,0.5
chunk14,hybrid_draft70_qk30_score_per_chunk,137,68,7,0.5
chunk14,hybrid_draft50_qk50_score_per_chunk,137,68,7,0.5
chunk00,draft_frequency_per_chunk,205,102,9,0.5
chunk00,qk_frequency_per_chunk,205,102,9,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,205,102,9,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,205,102,9,0.5
chunk01,draft_frequency_per_chunk,152,76,9,0.5
chunk01,qk_frequency_per_chunk,152,76,9,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,152,76,9,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,152,76,9,0.5
chunk02,draft_frequency_per_chunk,321,160,9,0.5
chunk02,qk_frequency_per_chunk,321,160,9,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,321,160,9,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,321,160,9,0.5
chunk03,draft_frequency_per_chunk,212,106,9,0.5
chunk03,qk_frequency_per_chunk,212,106,9,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,212,106,9,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,212,106,9,0.5
chunk04,draft_frequency_per_chunk,228,114,9,0.5
chunk04,qk_frequency_per_chunk,228,114,9,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,228,114,9,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,228,114,9,0.5
chunk05,draft_frequency_per_chunk,154,77,9,0.5
chunk05,qk_frequency_per_chunk,154,77,9,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,154,77,9,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,154,77,9,0.5
chunk06,draft_frequency_per_chunk,139,69,9,0.5
chunk06,qk_frequency_per_chunk,139,69,9,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,139,69,9,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,139,69,9,0.5
chunk07,draft_frequency_per_chunk,265,132,9,0.5
chunk07,qk_frequency_per_chunk,265,132,9,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,265,132,9,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,265,132,9,0.5
chunk08,draft_frequency_per_chunk,196,98,9,0.5
chunk08,qk_frequency_per_chunk,196,98,9,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,196,98,9,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,196,98,9,0.5
chunk09,draft_frequency_per_chunk,126,63,9,0.5
chunk09,qk_frequency_per_chunk,126,63,9,0.5
chunk09,hybrid_draft70_qk30_score_per_chunk,126,63,9,0.5
chunk09,hybrid_draft50_qk50_score_per_chunk,126,63,9,0.5
chunk10,draft_frequency_per_chunk,152,76,9,0.5
chunk10,qk_frequency_per_chunk,152,76,9,0.5
chunk10,hybrid_draft70_qk30_score_per_chunk,152,76,9,0.5
chunk10,hybrid_draft50_qk50_score_per_chunk,152,76,9,0.5
chunk11,draft_frequency_per_chunk,162,81,9,0.5
chunk11,qk_frequency_per_chunk,162,81,9,0.5
chunk11,hybrid_draft70_qk30_score_per_chunk,162,81,9,0.5
chunk11,hybrid_draft50_qk50_score_per_chunk,162,81,9,0.5
chunk12,draft_frequency_per_chunk,333,166,9,0.5
chunk12,qk_frequency_per_chunk,333,166,9,0.5
chunk12,hybrid_draft70_qk30_score_per_chunk,333,166,9,0.5
chunk12,hybrid_draft50_qk50_score_per_chunk,333,166,9,0.5
chunk13,draft_frequency_per_chunk,311,155,9,0.5
chunk13,qk_frequency_per_chunk,311,155,9,0.5
chunk13,hybrid_draft70_qk30_score_per_chunk,311,155,9,0.5
chunk13,hybrid_draft50_qk50_score_per_chunk,311,155,9,0.5
chunk14,draft_frequency_per_chunk,151,75,9,0.5
chunk14,qk_frequency_per_chunk,151,75,9,0.5
chunk14,hybrid_draft70_qk30_score_per_chunk,151,75,9,0.5
chunk14,hybrid_draft50_qk50_score_per_chunk,151,75,9,0.5
chunk00,draft_frequency_per_chunk,186,93,10,0.5
chunk00,qk_frequency_per_chunk,186,93,10,0.5
chunk00,hybrid_draft70_qk30_score_per_chunk,186,93,10,0.5
chunk00,hybrid_draft50_qk50_score_per_chunk,186,93,10,0.5
chunk01,draft_frequency_per_chunk,203,101,10,0.5
chunk01,qk_frequency_per_chunk,203,101,10,0.5
chunk01,hybrid_draft70_qk30_score_per_chunk,203,101,10,0.5
chunk01,hybrid_draft50_qk50_score_per_chunk,203,101,10,0.5
chunk02,draft_frequency_per_chunk,90,45,10,0.5
chunk02,qk_frequency_per_chunk,90,45,10,0.5
chunk02,hybrid_draft70_qk30_score_per_chunk,90,45,10,0.5
chunk02,hybrid_draft50_qk50_score_per_chunk,90,45,10,0.5
chunk03,draft_frequency_per_chunk,310,155,10,0.5
chunk03,qk_frequency_per_chunk,310,155,10,0.5
chunk03,hybrid_draft70_qk30_score_per_chunk,310,155,10,0.5
chunk03,hybrid_draft50_qk50_score_per_chunk,310,155,10,0.5
chunk04,draft_frequency_per_chunk,88,44,10,0.5
chunk04,qk_frequency_per_chunk,88,44,10,0.5
chunk04,hybrid_draft70_qk30_score_per_chunk,88,44,10,0.5
chunk04,hybrid_draft50_qk50_score_per_chunk,88,44,10,0.5
chunk05,draft_frequency_per_chunk,123,61,10,0.5
chunk05,qk_frequency_per_chunk,123,61,10,0.5
chunk05,hybrid_draft70_qk30_score_per_chunk,123,61,10,0.5
chunk05,hybrid_draft50_qk50_score_per_chunk,123,61,10,0.5
chunk06,draft_frequency_per_chunk,89,44,10,0.5
chunk06,qk_frequency_per_chunk,89,44,10,0.5
chunk06,hybrid_draft70_qk30_score_per_chunk,89,44,10,0.5
chunk06,hybrid_draft50_qk50_score_per_chunk,89,44,10,0.5
chunk07,draft_frequency_per_chunk,117,58,10,0.5
chunk07,qk_frequency_per_chunk,117,58,10,0.5
chunk07,hybrid_draft70_qk30_score_per_chunk,117,58,10,0.5
chunk07,hybrid_draft50_qk50_score_per_chunk,117,58,10,0.5
chunk08,draft_frequency_per_chunk,68,34,10,0.5
chunk08,qk_frequency_per_chunk,68,34,10,0.5
chunk08,hybrid_draft70_qk30_score_per_chunk,68,34,10,0.5
chunk08,hybrid_draft50_qk50_score_per_chunk,68,34,10,0.5
