row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
21,False,14,1,1681,24,2497,0.4159660805016756,0.027029776945710182,0.15862386813387275,0.15717175416648388,0.17181931715458632,0.05849311826750636,252,276,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.26073099952191114,0.018335971049964428,0.0927183274179697,0.09212276432663202,0.11221152497455478,0.037465176079422235,101,124,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.35224820394068956,0.02330431342124939,0.12432988407090306,0.12341508502140641,0.15406110836192966,0.050552898086607456,168,196,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.3705222439020872,0.023321885149925947,0.13896977016702294,0.1377247329801321,0.15245208097621799,0.055778507608920336,227,255,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.5194081184454262,0.029896825086325407,0.18045255122706294,0.17841457994654775,0.23370694695040584,0.07535179518163204,328,358,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.36090078204870224,0.02281633112579584,0.13458066107705235,0.13341494090855122,0.15215736022219062,0.051346429623663425,212,240,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.4350448348559439,0.029548687394708395,0.1710044490173459,0.16930577903985977,0.16911045974120498,0.06538123870268464,290,320,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.33869627257809043,0.020475263241678476,0.1196045745164156,0.11873783357441425,0.15271913819015026,0.045897296629846096,153,181,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.36335407895967364,0.025134912226349115,0.13245102809742093,0.13144543208181858,0.1542718424461782,0.0514962961897254,180,202,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.3390663522295654,0.02045499160885811,0.11962914932519197,0.1188035300001502,0.15357842482626438,0.04540378646925092,155,177,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.39425491681322455,0.025432588066905737,0.1397575200535357,0.13844894105568528,0.1716558518819511,0.057408956810832024,237,264,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.36824971018359065,0.02329767867922783,0.13945057708770037,0.1381515869870782,0.15184270311146975,0.05365875130519271,227,253,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.536319122184068,0.029154656920582056,0.19493459817022085,0.19284130400046706,0.23440625006332994,0.07782361702993512,339,380,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,0.4167659846134484,0.02455890504643321,0.16225652070716023,0.16083731688559055,0.17172751808539033,0.05822304077446461,262,289,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,0.5077348263002932,0.0294058071449399,0.17527969228103757,0.1733211842365563,0.23731215205043554,0.0657371748238802,317,338,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,0.3911764598451555,0.023431573063135147,0.13931824592873454,0.13804258173331618,0.1719079832546413,0.056518657598644495,233,259,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,0.5009272396564484,0.027690289076417685,0.16943897679448128,0.1676068971864879,0.23493680031970143,0.06886117346584797,299,324,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,0.3236316042020917,0.018914139829576015,0.10133395716547966,0.10063438303768635,0.16375996684655547,0.03962354036048055,118,144,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,0.353092129342258,0.022651413921266794,0.12335330946370959,0.12246224330738187,0.15415697591379285,0.05293043004348874,169,194,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,0.3751114527694881,0.024414134677499533,0.13835956994444132,0.13711223006248474,0.15195248508825898,0.06038526305928826,230,256,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,0.3556734439916909,0.022088245954364538,0.1300542908720672,0.12901145592331886,0.15347877517342567,0.05005213199183345,200,226,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
42,False,27,1,1444,23,2259,0.36497608898207545,0.024710563011467457,0.13570202607661486,0.13462931709364057,0.15176197001710534,0.0528015298768878,216,239,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?
43,False,32,0,1439,27,2258,0.3622671440243721,0.022832115180790424,0.13433883991092443,0.13321579294279218,0.15206295810639858,0.05303323082625866,215,242,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?
44,False,32,1,1722,29,2543,0.41721024364233017,0.02654148917645216,0.15894209081307054,0.15754502592608333,0.1718640672042966,0.059862596448510885,258,287,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?
45,False,33,0,775,24,1591,0.31775005999952555,0.019753321073949337,0.10188072407618165,0.10121462820097804,0.15471003903076053,0.04140597581863403,116,140,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?
46,False,35,0,1174,25,1991,0.3462258717045188,0.021349938586354256,0.12529261270537972,0.12439404800534248,0.15342500526458025,0.046158315148204565,176,201,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?
47,False,35,1,1215,22,2029,0.3510224628262222,0.023419105913490057,0.1249200776219368,0.12392167374491692,0.15349534712731838,0.049187932163476944,182,204,What year did the author of Prince Prigio die?,What year did Andrew Lang die?
48,False,36,0,1463,23,2278,0.3691950300708413,0.023003181908279657,0.13467760011553764,0.13352526724338531,0.15179324289783835,0.05972100514918566,219,242,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?
49,False,36,1,1820,25,2637,0.42279268987476826,0.026797472033649683,0.1640905370004475,0.16253968374803662,0.17164441104978323,0.06026026979088783,273,298,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?"
50,False,37,0,1072,28,1892,0.33730102702975273,0.020826235879212618,0.12056994391605258,0.11969038611277938,0.15035952674224973,0.045545320492237806,160,188,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?
51,False,37,1,1291,50,2133,0.3568178531713784,0.023894413840025663,0.13046491518616676,0.12942058313637972,0.15208805073052645,0.0503704734146595,193,243,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?"
52,False,38,0,809,24,1625,0.3163053374737501,0.018918312154710293,0.10171634051948786,0.10102920467033982,0.1552803902886808,0.04039029451087117,121,145,What county is the NRHEG High School located in?,Where is NRHEG High School located?
53,False,38,1,992,26,1810,0.33936008904129267,0.021991174668073654,0.11872481927275658,0.1179618970490992,0.15381528716534376,0.044828807935118675,148,174,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?"
54,False,39,0,965,34,1791,0.3232370503246784,0.02004395518451929,0.10679312702268362,0.10600147396326065,0.15318313986063004,0.043216828256845474,144,178,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?
55,False,39,1,1355,30,2177,0.36419767094776034,0.02431276487186551,0.13307406706735492,0.13201524317264557,0.15256964368745685,0.05424119532108307,203,233,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?
56,False,40,0,1089,22,1903,0.33728432608768344,0.020953951869159937,0.12053980212658644,0.11968766013160348,0.15063634188845754,0.04515423020347953,163,185,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?
57,False,40,1,1515,27,2334,0.37029787711799145,0.02495041908696294,0.1389963892288506,0.13774294313043356,0.15172168612480164,0.05462938267737627,227,254,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?
58,False,43,0,838,21,1651,0.31897758739069104,0.019536068197339773,0.10158709716051817,0.10086388885974884,0.15641540475189686,0.04143901728093624,125,146,What county shares a border with Cedar Springs?,Where is Cedar Springs located?
59,False,43,1,991,26,1809,0.3516623470932245,0.023886864073574543,0.11916055995970964,0.11830133106559515,0.16192984813824296,0.04668507492169738,148,174,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?"
60,False,44,0,998,22,1812,0.33753625955432653,0.020346829667687416,0.11872477270662785,0.11792678199708462,0.1545226089656353,0.04394204821437597,149,171,Bancroft's county borders what county?,Where is Bancroft located?
61,False,44,1,1107,26,1925,0.3491720440797508,0.021207652986049652,0.1240282510407269,0.12320712907239795,0.15825264109298587,0.045683498959988356,166,192,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?"
62,False,44,2,1603,23,2418,0.39269259478896856,0.025364616885781288,0.13968545105308294,0.13837724504992366,0.17165356408804655,0.05598896276205778,240,263,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?
63,False,45,0,1538,23,2353,0.37143857032060623,0.023777442052960396,0.13893281808122993,0.13774190004915,0.15181470522657037,0.05691360495984554,230,253,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?
64,False,45,1,1820,30,2642,0.43582098511978984,0.028105264995247126,0.1638905629515648,0.1623068619519472,0.17036358918994665,0.07346156798303127,273,303,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?
65,False,46,0,1520,28,2340,0.3673116462305188,0.023103130981326103,0.13848847802728415,0.1372717348858714,0.15156699810177088,0.05415303912013769,228,256,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?
66,False,46,1,1936,30,2758,0.4408436897210777,0.029616049025207758,0.16877450980246067,0.1671320521272719,0.17727502901107073,0.06517810188233852,290,320,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?
