dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,10,Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人，省略了中间名，但语义完全等价，包含了标准答案的关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人，省略了中间名，但语义完全等价，包含了标准答案的关键信息，正确回答了问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,11,Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The Royal Society of Chemistry gives out the prize named after the author of Lectures on Jurisprudence.,The Royal Society of Chemistry gives out the prize named after the author of Lectures on Jurisprudence.,False,预测答案给出的颁奖机构是“The Royal Society of Chemistry”（英国皇家化学学会），而标准答案是“University of Cambridge”（剑桥大学）。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的颁奖机构是“The Royal Society of Chemistry”（英国皇家化学学会），而标准答案是“University of Cambridge”（剑桥大学）。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，准确地给出了Frances Freeling Broderip的兄弟姐妹的名字，包含了标准答案的所有关键信息，语义完全等价。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，准确地给出了Frances Freeling Broderip的兄弟姐妹的名字，包含了标准答案的所有关键信息，语义完全等价。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson Jackson,LaTanya Richardson Jackson,False,预测答案“LaTanya Richardson Jackson”与标准答案“Jennifer Connelly”完全不同。在《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“LaTanya Richardson Jackson”与标准答案“Jennifer Connelly”完全不同。在《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，因此预测答案未能正确回答问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the Lesotho Highlands Water Project.,The source of the river that is the mouth of the Caledon River is the Lesotho Highlands Water Project.,False,预测答案给出的是“Lesotho Highlands Water Project”（莱索托高地水利工程），而标准答案是“Thaba Putsoa”（塔巴普索阿山脉）。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的是“Lesotho Highlands Water Project”（莱索托高地水利工程），而标准答案是“Thaba Putsoa”（塔巴普索阿山脉）。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案给出的桥梁名称是“Royal Albert Bridge”，而标准答案是“Rialto Bridge”。两者在名称和语义上完全不同，预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的桥梁名称是“Royal Albert Bridge”，而标准答案是“Rialto Bridge”。两者在名称和语义上完全不同，预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,1946,False,预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时控制决定美国众议院规则的政府分支（即众议院规则委员会），共和党在1946年中期选举中夺回国会控制权，但其控制众议院规则委员会的时间是2015年1月，而非1946年。因此预测答案错误。,"判断: 错误
原因: 预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时控制决定美国众议院规则的政府分支（即众议院规则委员会），共和党在1946年中期选举中夺回国会控制权，但其控制众议院规则委员会的时间是2015年1月，而非1946年。因此预测答案错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,17,Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar, studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.","John Houseman, the producer of Julius Caesar, studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.",True,预测答案明确指出了《凯撒大帝》的制片人John Houseman在Clifton College学习，包含了标准答案的核心信息，并且提供了额外的工作背景，语义上与标准答案完全一致。,"判断: 正确
原因: 预测答案明确指出了《凯撒大帝》的制片人John Houseman在Clifton College学习，包含了标准答案的核心信息，并且提供了额外的工作背景，语义上与标准答案完全一致。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Tirnova,Tirnova,False,预测答案“Tirnova”与标准答案“Malko Tarnovo Municipality”在语义上并不等价，且未包含标准答案的关键信息。两者指代的地理或行政实体不同，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Tirnova”与标准答案“Malko Tarnovo Municipality”在语义上并不等价，且未包含标准答案的关键信息。两者指代的地理或行政实体不同，因此预测答案未能正确回答问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,What is the performer of Heartbeat named after?,Natalie Albino,hummingbird,hummingbird,False,预测答案给出的信息是“hummingbird”，而标准答案明确指出该表演者的名字来源于“Natalie Albino”。两者在语义上完全不一致，且预测答案未包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的信息是“hummingbird”，而标准答案明确指出该表演者的名字来源于“Natalie Albino”。两者在语义上完全不一致，且预测答案未包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,University of Toronto,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学。,"判断: 正确
原因: 预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,What year did the publisher of Labyrinth end?,1986,1999,1999,False,预测答案给出的年份是1999，而标准答案为1986。两者在年份信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的年份是1999，而标准答案为1986。两者在年份信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA,FDA,False,预测答案“FDA”指的是拥有决定药物上市为非处方药或处方药权力的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是该食品安全系统的具体名称，两者在语义上完全不同，预测答案未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“FDA”指的是拥有决定药物上市为非处方药或处方药权力的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是该食品安全系统的具体名称，两者在语义上完全不同，预测答案未包含标准答案的关键信息。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta,José Ramos-Horta,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此未能正确回答问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Panos Kolokotronis,Panos Kolokotronis,False,预测答案“Panos Kolokotronis”与标准答案“General Edward Pakenham”完全不一致。标准答案指出该战役中的英国将领是爱德华·帕肯汉姆将军，而预测答案给出了一个完全不同的人名，未包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Panos Kolokotronis”与标准答案“General Edward Pakenham”完全不一致。标准答案指出该战役中的英国将领是爱德华·帕肯汉姆将军，而预测答案给出了一个完全不同的人名，未包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,25,Where is Sean Hampton's birth place in the state of Florida?,in Northern Florida,Ocala,Ocala,False,预测答案“Ocala”是一个具体的城市名称，而标准答案“in Northern Florida”是一个地理区域。虽然Ocala可能位于北佛罗里达，但两者在信息粒度和语义上并不等价，预测答案未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Ocala”是一个具体的城市名称，而标准答案“in Northern Florida”是一个地理区域。虽然Ocala可能位于北佛罗里达，但两者在信息粒度和语义上并不等价，预测答案未包含标准答案的关键信息。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,26,Who is the president of the group Kim Un-yong is a member of?,Thomas Bach,Thomas Bach,Thomas Bach,True,预测答案“Thomas Bach”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于该组织主席是谁的问题。,"判断: 正确
原因: 预测答案“Thomas Bach”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于该组织主席是谁的问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,27,"During the war in which The Things They Carried is set, when was conscription introduced by the country where the film Grievous Bodily Harm was later released?",1964,1964,1964,True,预测答案“1964”与标准答案“1964”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题中关于征兵制引入时间的询问。,"判断: 正确
原因: 预测答案“1964”与标准答案“1964”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题中关于征兵制引入时间的询问。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,28,Who is the president of the new country who has jointly established a Commission on Truth and Friendship with the birth country of Satyo Husodo?,Francisco Guterres,Xanana Gusmão,Xanana Gusmão,False,预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。,"判断: 错误
原因: 预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,29,Who is the spouse of the current queen of England?,Philip Mountbatten,King Charles III,King Charles III,False,预测答案“King Charles III”是现任英国国王，而问题询问的是现任女王的配偶。标准答案“Philip Mountbatten”（菲利普亲王）才是已故女王伊丽莎白二世的丈夫，两者在语义和信息上完全不一致。,"判断: 错误
原因: 预测答案“King Charles III”是现任英国国王，而问题询问的是现任女王的配偶。标准答案“Philip Mountbatten”（菲利普亲王）才是已故女王伊丽莎白二世的丈夫，两者在语义和信息上完全不一致。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,30,In which year did Taifa of Francisco Giner de los Rios' birthplace cease to exist?,1065,1915,1915,False,预测答案给出的年份是1915年，而标准答案为1065年。两者在数值和语义上完全不同，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的年份是1915年，而标准答案为1065年。两者在数值和语义上完全不同，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,31,What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,trying to find a potential buyer for all of its operations in Finland,selling all of its operations in Finland and conducting market research for its operations in Sweden,selling all of its operations in Finland and conducting market research for its operations in Sweden,True,预测答案中明确包含了“selling all of its operations in Finland”这一关键信息，与标准答案“trying to find a potential buyer for all of its operations in Finland”在语义上等价，准确回答了问题。此外，预测答案多出的关于瑞典业务的市场调研信息属于额外补充，不影响对原问题核心事实的正确作答。,"判断: 正确
原因: 预测答案中明确包含了“selling all of its operations in Finland”这一关键信息，与标准答案“trying to find a potential buyer for all of its operations in Finland”在语义上等价，准确回答了问题。此外，预测答案多出的关于瑞典业务的市场调研信息属于额外补充，不影响对原问题核心事实的正确作答。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,32,Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,Keturah,Keturah,True,预测答案“Keturah”与标准答案完全一致，准确包含了关键信息。它正确回答了三大一神教创始人（亚伯拉罕）在Sarah死后所娶之人的问题，语义上完全等价。,"判断: 正确
原因: 预测答案“Keturah”与标准答案完全一致，准确包含了关键信息。它正确回答了三大一神教创始人（亚伯拉罕）在Sarah死后所娶之人的问题，语义上完全等价。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,In what region of the country of S-Fone is The place of birth of John Phan located?,South Central Coast,South Central Coast,South Central Coast,True,预测答案“South Central Coast”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“South Central Coast”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,postblend_key05,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_key05/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,"Along with the Closer performer, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Josh Groban,Josh Groban,False,预测答案给出的艺术家是“Josh Groban”，而标准答案为“Michael Bublé”。两者是不同的歌手，预测答案未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的艺术家是“Josh Groban”，而标准答案为“Michael Bublé”。两者是不同的歌手，预测答案未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
