row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
27,False,17,1,1936,30,2758,0.6166231550159864,0.12864184501813725,0.16753914399305359,0.16652444697683677,0.25375846499809995,0.06668370100669563,968,998,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.38855805597268045,0.08249270200030878,0.12150246696546674,0.12076291599078104,0.1348972109844908,0.04966567602241412,510,538,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.4236345880199224,0.11009979201480746,0.12370419199578464,0.12280721799470484,0.1362223089672625,0.053608295042067766,603,625,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.3819591509527527,0.08252278296276927,0.11815096595091745,0.11741192598128691,0.13497884396929294,0.04630655806977302,517,539,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.4983841069624759,0.10157996602356434,0.1479501929716207,0.146874914993532,0.16794787999242544,0.08090606797486544,790,817,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.45318895298987627,0.08695086499210447,0.13788866699906066,0.1369380080141127,0.16726671101059765,0.06108270998811349,759,785,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.5870954849524423,0.10844838403863832,0.193037174991332,0.19185230002040043,0.20605666103074327,0.07955326489172876,1132,1173,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,0.491543436946813,0.09405969898216426,0.1605449469643645,0.15958366898121312,0.17689752602018416,0.060041264980100095,874,901,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,0.5684258629917167,0.11239921196829528,0.17354538798099384,0.17239170399261639,0.20018687401898205,0.08229438902344555,1059,1080,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,0.44903580198297277,0.08688968099886551,0.13801420299569145,0.1370762680307962,0.1676858599530533,0.05644605803536251,778,804,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,0.5223099169670604,0.1076232370105572,0.16740035999100655,0.16628210700582713,0.1792760009993799,0.06801031896611676,998,1023,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,0.35199789091711864,0.08094770001480356,0.10041082894895226,0.09952007496031001,0.12533162900945172,0.045307732943911105,394,420,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,0.40464768710080534,0.0963149779709056,0.12207761505851522,0.12129208701662719,0.136102165968623,0.05015292810276151,563,588,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,0.45688722596969455,0.09345065901288763,0.13715102098649368,0.13623903098050505,0.16927726898575202,0.057008276984561235,767,793,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,0.4480584720731713,0.08530767599586397,0.13010336307343096,0.1292587150237523,0.179983205976896,0.05266422702698037,668,694,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
42,False,27,1,1444,23,2259,0.48315285390708596,0.1215478089870885,0.13383488892577589,0.13279611297184601,0.15248519199667498,0.07528496399754658,722,745,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?
43,False,32,0,1439,27,2258,0.47469949699006975,0.09554602904245257,0.13712099200347438,0.1360671580187045,0.18412544101011008,0.05790703493403271,719,746,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?
44,False,32,1,1722,29,2543,0.5685497359954752,0.11250350397313014,0.1590636649634689,0.15788784495089203,0.21232074999716133,0.08466181706171483,861,890,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?
45,False,33,0,775,24,1591,0.3883334390120581,0.10454534599557519,0.1000431069987826,0.09924644400598481,0.1322543999995105,0.05149058601818979,387,411,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?
46,False,35,0,1174,25,1991,0.4170211729942821,0.0972404390340671,0.12393292400520295,0.12305677100084722,0.13619815499987453,0.05964965495513752,587,612,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?
47,False,35,1,1215,22,2029,0.4168397269677371,0.10335591301554814,0.1239725059713237,0.12311821698676795,0.13695641496451572,0.052554893016349524,607,629,What year did the author of Prince Prigio die?,What year did Andrew Lang die?
48,False,36,0,1463,23,2278,0.43634746194584295,0.09022080601425841,0.13310168398311362,0.13224498298950493,0.15177961997687817,0.061245351971592754,731,754,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?
49,False,36,1,1820,25,2637,0.5099074340541847,0.10609940497670323,0.16246311203576624,0.16147366201039404,0.17781419900711626,0.06353071803459898,910,935,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?"
50,False,37,0,1072,28,1892,0.4004846619791351,0.09316452400526032,0.11905844300054014,0.11820983799407259,0.13516830099979416,0.053093393973540515,536,564,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?
51,False,37,1,1291,50,2133,0.43977872794494033,0.10363520897226408,0.12938044196926057,0.12851211399538442,0.1520254320348613,0.05473764496855438,645,695,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?"
52,False,38,0,809,24,1625,0.3560115849832073,0.08671652094926685,0.10014939901884645,0.09936136798933148,0.1251001530326903,0.044045511982403696,404,428,What county is the NRHEG High School located in?,Where is NRHEG High School located?
53,False,38,1,992,26,1810,0.3954774439916946,0.09537338803056628,0.11752182798227295,0.11672820802778006,0.13490497699240223,0.047677250986453146,496,522,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?"
54,False,39,0,965,34,1791,0.3742078269715421,0.08253899397095665,0.10526993498206139,0.10453313897596672,0.1345175239839591,0.05188137403456494,482,516,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?
55,False,39,1,1355,30,2177,0.44050288503058255,0.10222395398886874,0.13239288004115224,0.1314968090155162,0.151505809975788,0.05438024102477357,677,707,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?
56,False,40,0,1089,22,1903,0.3869848080794327,0.08413975400617346,0.1188458280521445,0.11798108700895682,0.1352231609635055,0.04877606505760923,544,566,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?
57,False,40,1,1515,27,2334,0.46772908803541213,0.10039063298609108,0.13750602304935455,0.136548524023965,0.1701379839796573,0.05969444802030921,757,784,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?
58,False,43,0,838,21,1651,0.3541866240557283,0.08108794398140162,0.10024952201638371,0.09952542802784592,0.12890454300213605,0.043944615055806935,419,440,What county shares a border with Cedar Springs?,Where is Cedar Springs located?
59,False,43,1,991,26,1809,0.41274410602636635,0.10860942298313603,0.11777452903334051,0.11689134902553633,0.1372477330151014,0.04911242099478841,495,521,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?"
60,False,44,0,998,22,1812,0.5368805089383386,0.08252868498675525,0.19707254995591938,0.19632001797435805,0.21084905101452023,0.04643022298114374,499,521,Bancroft's county borders what county?,Where is Bancroft located?
61,False,44,1,1107,26,1925,0.39263229398056865,0.08348182198824361,0.12417698599165305,0.12314955500187352,0.1361104969982989,0.04886298900237307,553,579,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?"
62,False,44,2,1603,23,2418,0.4687513980315998,0.10202992899576202,0.13798596599372104,0.13706280902260914,0.16790414997376502,0.060831353068351746,801,824,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?
63,False,45,0,1538,23,2353,0.45032731303945184,0.08734613499836996,0.1376305360463448,0.13667765102582052,0.16777758696116507,0.05757305503357202,769,792,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?
64,False,45,1,1820,30,2642,0.5149244920467027,0.10993393301032484,0.16228243900695816,0.1612683970015496,0.17766949004726484,0.06503862998215482,910,940,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?
65,False,46,0,1520,28,2340,0.4531072549871169,0.08699735498521477,0.13743152300594375,0.1364883939968422,0.1720154979848303,0.0566628790111281,760,788,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?
66,False,46,1,1936,30,2758,0.532114241970703,0.11743302398826927,0.16703515697736293,0.16600819100858644,0.17847565800184384,0.06917040300322697,968,998,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?
67,False,50,0,1672,22,2486,0.4726869930163957,0.08887718297773972,0.15529876202344894,0.15438809199258685,0.16910528001608327,0.05940576799912378,836,858,When was John's eldest son crowned?,Who is John's eldest son?
68,False,50,1,1921,23,2736,0.5075056859641336,0.09609031397849321,0.16654317296342924,0.16546737198950723,0.178680366021581,0.06619183300063014,960,983,When was John's eldest son crowned?,When was John's eldest son crowned?
69,False,50,2,1921,23,2736,0.5000527900410816,0.09064818901242688,0.16636706801364198,0.1652702019782737,0.17863280599704012,0.06440472701797262,960,983,When was John's eldest son crowned?,When was John's eldest son crowned?
70,False,50,3,2829,23,3644,0.6744821519823745,0.12564826000016183,0.21593219198985025,0.21450753399403766,0.23625557898776606,0.09664612100459635,1414,1437,When was John's eldest son crowned?,When was John's eldest son crowned?
71,False,51,0,1068,27,1887,0.38889345299685374,0.0830453559756279,0.11927496100543067,0.11850901797879487,0.1354427589685656,0.05113037704722956,534,561,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?
72,False,51,1,1533,31,2356,0.4868535890127532,0.11248483299277723,0.13756660401122645,0.13660261599579826,0.16759193397592753,0.06921021803282201,766,797,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?
73,False,52,0,1068,27,1887,0.4389090440236032,0.08303819398861378,0.12069202400743961,0.11987052200129256,0.1870211780187674,0.04815764800878242,534,561,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?
74,False,52,1,1338,31,2161,0.41856918000848964,0.08531344798393548,0.13011565600754693,0.12919269601115957,0.1488397169741802,0.05430035904282704,669,700,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?
75,False,52,2,1728,33,2553,0.516585593984928,0.11533777602016926,0.15823684900533408,0.15717863000463694,0.17736249801237136,0.06564847094705328,864,897,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?
76,False,53,0,1415,27,2234,0.46746807207819074,0.09280609601410106,0.13430505903670564,0.1333670600433834,0.18299608601955697,0.05736083100782707,707,734,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?
77,False,54,0,977,30,1799,0.3823882170836441,0.0819792469847016,0.1196246340405196,0.11886328202672303,0.1347832930041477,0.046001043054275215,488,518,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?
78,False,54,1,1794,32,2618,0.5216024510446005,0.11639507301151752,0.16231793799670413,0.16121052100788802,0.1773785600089468,0.065510880027432,897,929,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?
79,False,55,0,1494,33,2319,0.464989421016071,0.09359553101239726,0.13784981501521543,0.13693031802540645,0.17591045500012115,0.05763361998833716,747,780,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn"
