Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
"Who played Jodie Foster’s lawyer, Kathryn Murphy, in the 1988 film ‘The Accused’?","Who played Jodie Foster’s lawyer, Kathryn Murphy, in the 1988 film ‘The Accused’?",Kelly McGillis,Kelly McGillis,True,1.0,1.0,预测答案“Kelly McGillis”与标准答案完全一致，准确包含了问题所询问的饰演Kathryn Murphy一角的演员信息，语义上完全等价，因此判断为正确。
To which British entertainer did songwriter/composer Lionel Bart sell the rights to the musical ‘Oliver!’ for a reputed 350 pounds sterling?,To which British entertainer did songwriter/composer Lionel Bart sell the rights to the musical ‘Oliver!’ for a reputed 350 pounds sterling?,Max Bygraves,Max Bygraves,True,1.0,1.0,预测答案“Max Bygraves”与标准答案完全一致，准确给出了购买音乐剧版权的英国艺人姓名，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。
What was the name of the character played by Richard Wilson in One Foot In The Grave?,What was the name of the character played by Richard Wilson in One Foot In The Grave?,Victor Meldrew,"<think>

</think>

Victor Meldrew",True,0,0.0,预测答案“Victor Meldrew”与标准答案完全一致，准确地给出了Richard Wilson在《One Foot In The Grave》中扮演的角色名称，包含了标准答案的所有关键信息，语义完全等价。
How many hurdles must a runner jump over in the 110m men's hurdles race?,How many hurdles must a runner jump over in the 110m men's hurdles race?,10,"10
</think>

Answer: 10",True,1.0,0.0,预测答案“10”与标准答案“10”完全一致，准确地回答了男子110米跨栏比赛中选手需要跨越的栏架数量，符合标准答案的关键信息，没有任何错误。
"Listed at number 69 on the Periodic Table, which chemical element has the symbol Tm?","Listed at number 69 on the Periodic Table, which chemical element has the symbol Tm?",Thulium,"<think>

</think>

Thulium",True,0,0.0,预测答案“Thulium”与标准答案完全一致，准确给出了原子序数为69且化学符号为Tm的化学元素名称，完全符合题目要求，因此判断为正确。
Which composer's music forms the basis of the ballet Pineapple Poll?,Which composer's music forms the basis of the ballet Pineapple Poll?,Sullivan,"<think>

</think>

Arthur Sullivan",True,0,0.0,预测答案“Arthur Sullivan”与标准答案“Sullivan”指代的是同一位作曲家。预测答案提供了作曲家的全名，包含了标准答案的关键信息，且在语义上完全等价，因此判定为正确回答了问题。
Which annual cricket fixture which began in 1806 was last played in 1962?,Which annual cricket fixture which began in 1806 was last played in 1962?,Gentlemen v Players,Answer: Gentlemen v Players,True,0.6666666666666666,0.0,预测答案“Gentlemen v Players”与标准答案完全一致，包含了标准答案的所有关键信息。虽然预测答案中多出了“Answer: ”这样的前缀词，但这属于措辞上的细微差异，不影响语义的等价性，已经正确回答了问题。
Who led the ill-fated expedition which set sail in 1845 in HMS Erebus and HMS Terror?,Who led the ill-fated expedition which set sail in 1845 in HMS Erebus and HMS Terror?,John Franklin,"<think>

</think>

Answer: Sir John Franklin",True,0,0.0,预测答案“Sir John Franklin”与标准答案“John Franklin”在语义上完全等价，仅仅是多了一个尊称“Sir”，包含了标准答案的核心关键信息，准确地回答了关于1845年探险队领导者的问题。
Who voiced Lady Penelope in the original Thunderbirds series?,Who voiced Lady Penelope in the original Thunderbirds series?,Sylvia Anderson,"<think>

</think>

Sylvia Anderson",False,0,0.0,预测答案部分为空白，没有提供任何回答问题的信息，因此未能包含标准答案中的关键人物名字，无法正确回答是谁为原版《雷鸟神机队》中的Lady Penelope配音的问题。
"Who painted ‘The Card Players’, one version of his selling for £154 million in 2011?","Who painted ‘The Card Players’, one version of his selling for £154 million in 2011?",Paul Cézanne,"<think>

</think>

Paul Cézanne",True,0,0.0,预测答案“Paul Cézanne”与标准答案完全一致，准确地给出了创作《The Card Players》这幅画作的艺术家姓名，正确且完整地回答了问题。
"The three Provinces wholly in the Republic are Leinster, Connaught and which other?","The three Provinces wholly in the Republic are Leinster, Connaught and which other?",Munster,"<think>

</think>

Munster",True,0,0.0,预测答案“Munster”与标准答案完全一致，准确地给出了爱尔兰共和国的第三个省份，完整且正确地回答了问题。
What type of dog is Beethoven in the film franchise of that name ?,What type of dog is Beethoven in the film franchise of that name ?,St. Bernard,"<think>

</think>

St. Bernard",True,0,0.0,预测答案“St. Bernard”与标准答案完全一致，准确地指出了电影《贝多芬》中那只狗的品种，完整且正确地回答了所提出的问题。
On which BBC TV show did the plasticine character Morph first appear?,On which BBC TV show did the plasticine character Morph first appear?,Take Hart,"<think>

</think>

Take Hart",True,0,0.0,预测答案“Take Hart”与标准答案完全一致，准确地给出了塑料泥人角色Morph首次出现的BBC电视节目名称，因此预测答案正确地回答了问题。
"Which shop did Anita Roddick open in Brighton in 1976, leading to a highly successful chain of stores now trading in over 40 countries worldwide?","Which shop did Anita Roddick open in Brighton in 1976, leading to a highly successful chain of stores now trading in over 40 countries worldwide?",Body Shop,"<think>

</think>

The Body Shop",True,0,0.0,预测答案“The Body Shop”与标准答案“Body Shop”在语义上完全等价，仅仅是多了一个定冠词“The”，这属于措辞上的细微差异。它准确且完整地包含了标准答案的关键信息，正确回答了问题。
With which group did Tony Christie have a top ten hit with in 1999 with the song Walk Like A Panther?,With which group did Tony Christie have a top ten hit with in 1999 with the song Walk Like A Panther?,All Seeing I,Answer: All Seeing I,True,0.8,0.0,预测答案“Answer: All Seeing I”包含了标准答案中的核心关键信息“All Seeing I”。前缀的“Answer:”仅为格式引导词，不影响实际语义。两者在语义上完全等价，准确地回答了Tony Christie在1999年合作演唱歌曲的团体名称。
