example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_status,status
79,5,docgen_draft_smart_frequency_global,0.15,128,19,32,ok,
79,5,docgen_draft_smart_frequency_global,0.2,128,25,32,ok,
79,6,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
79,6,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
79,6,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
79,7,docgen_draft_smart_frequency_global,0.1,191,19,32,ok,
79,7,docgen_draft_smart_frequency_global,0.15,191,28,32,ok,
79,7,docgen_draft_smart_frequency_global,0.2,191,38,32,ok,
79,8,docgen_draft_smart_frequency_global,0.1,127,12,32,ok,
79,8,docgen_draft_smart_frequency_global,0.15,127,19,32,ok,
79,8,docgen_draft_smart_frequency_global,0.2,127,25,32,ok,
79,9,docgen_draft_smart_frequency_global,0.1,140,14,32,ok,
79,9,docgen_draft_smart_frequency_global,0.15,140,21,32,ok,
79,9,docgen_draft_smart_frequency_global,0.2,140,28,32,ok,
79,10,docgen_draft_smart_frequency_global,0.1,147,14,32,ok,
79,10,docgen_draft_smart_frequency_global,0.15,147,22,32,ok,
79,10,docgen_draft_smart_frequency_global,0.2,147,29,32,ok,
79,11,docgen_draft_smart_frequency_global,0.1,51,5,32,ok,
79,11,docgen_draft_smart_frequency_global,0.15,51,7,32,ok,
79,11,docgen_draft_smart_frequency_global,0.2,51,10,32,ok,
79,12,docgen_draft_smart_frequency_global,0.1,121,12,32,ok,
79,12,docgen_draft_smart_frequency_global,0.15,121,18,32,ok,
79,12,docgen_draft_smart_frequency_global,0.2,121,24,32,ok,
79,13,docgen_draft_smart_frequency_global,0.1,95,9,32,ok,
79,13,docgen_draft_smart_frequency_global,0.15,95,14,32,ok,
79,13,docgen_draft_smart_frequency_global,0.2,95,19,32,ok,
79,14,docgen_draft_smart_frequency_global,0.1,328,32,32,ok,
79,14,docgen_draft_smart_frequency_global,0.15,328,49,32,ok,
79,14,docgen_draft_smart_frequency_global,0.2,328,65,32,ok,
79,15,docgen_draft_smart_frequency_global,0.1,92,9,32,ok,
79,15,docgen_draft_smart_frequency_global,0.15,92,13,32,ok,
79,15,docgen_draft_smart_frequency_global,0.2,92,18,32,ok,
79,16,docgen_draft_smart_frequency_global,0.1,396,39,32,ok,
79,16,docgen_draft_smart_frequency_global,0.15,396,59,32,ok,
79,16,docgen_draft_smart_frequency_global,0.2,396,79,32,ok,
79,17,docgen_draft_smart_frequency_global,0.1,145,14,32,ok,
79,17,docgen_draft_smart_frequency_global,0.15,145,21,32,ok,
79,17,docgen_draft_smart_frequency_global,0.2,145,29,32,ok,
80,0,docgen_draft_smart_frequency_global,0.1,51,5,32,ok,
80,0,docgen_draft_smart_frequency_global,0.15,51,7,32,ok,
80,0,docgen_draft_smart_frequency_global,0.2,51,10,32,ok,
80,1,docgen_draft_smart_frequency_global,0.1,91,9,32,ok,
80,1,docgen_draft_smart_frequency_global,0.15,91,13,32,ok,
80,1,docgen_draft_smart_frequency_global,0.2,91,18,32,ok,
80,2,docgen_draft_smart_frequency_global,0.1,107,10,32,ok,
80,2,docgen_draft_smart_frequency_global,0.15,107,16,32,ok,
80,2,docgen_draft_smart_frequency_global,0.2,107,21,32,ok,
80,3,docgen_draft_smart_frequency_global,0.1,147,14,32,ok,
80,3,docgen_draft_smart_frequency_global,0.15,147,22,32,ok,
80,3,docgen_draft_smart_frequency_global,0.2,147,29,32,ok,
80,4,docgen_draft_smart_frequency_global,0.1,130,13,32,ok,
80,4,docgen_draft_smart_frequency_global,0.15,130,19,32,ok,
80,4,docgen_draft_smart_frequency_global,0.2,130,26,32,ok,
80,5,docgen_draft_smart_frequency_global,0.1,77,7,32,ok,
80,5,docgen_draft_smart_frequency_global,0.15,77,11,32,ok,
80,5,docgen_draft_smart_frequency_global,0.2,77,15,32,ok,
80,6,docgen_draft_smart_frequency_global,0.1,297,29,32,ok,
80,6,docgen_draft_smart_frequency_global,0.15,297,44,32,ok,
80,6,docgen_draft_smart_frequency_global,0.2,297,59,32,ok,
80,7,docgen_draft_smart_frequency_global,0.1,78,7,32,ok,
80,7,docgen_draft_smart_frequency_global,0.15,78,11,32,ok,
80,7,docgen_draft_smart_frequency_global,0.2,78,15,32,ok,
80,8,docgen_draft_smart_frequency_global,0.1,95,9,32,ok,
80,8,docgen_draft_smart_frequency_global,0.15,95,14,32,ok,
80,8,docgen_draft_smart_frequency_global,0.2,95,19,32,ok,
80,9,docgen_draft_smart_frequency_global,0.1,115,11,32,ok,
80,9,docgen_draft_smart_frequency_global,0.15,115,17,32,ok,
80,9,docgen_draft_smart_frequency_global,0.2,115,23,32,ok,
81,0,docgen_draft_smart_frequency_global,0.1,41,4,32,ok,
81,0,docgen_draft_smart_frequency_global,0.15,41,6,32,ok,
81,0,docgen_draft_smart_frequency_global,0.2,41,8,32,ok,
81,1,docgen_draft_smart_frequency_global,0.1,147,14,32,ok,
81,1,docgen_draft_smart_frequency_global,0.15,147,22,32,ok,
81,1,docgen_draft_smart_frequency_global,0.2,147,29,32,ok,
81,2,docgen_draft_smart_frequency_global,0.1,150,15,32,ok,
81,2,docgen_draft_smart_frequency_global,0.15,150,22,32,ok,
81,2,docgen_draft_smart_frequency_global,0.2,150,30,32,ok,
81,3,docgen_draft_smart_frequency_global,0.1,138,13,32,ok,
81,3,docgen_draft_smart_frequency_global,0.15,138,20,32,ok,
81,3,docgen_draft_smart_frequency_global,0.2,138,27,32,ok,
81,4,docgen_draft_smart_frequency_global,0.1,186,18,32,ok,
81,4,docgen_draft_smart_frequency_global,0.15,186,27,32,ok,
81,4,docgen_draft_smart_frequency_global,0.2,186,37,32,ok,
81,5,docgen_draft_smart_frequency_global,0.1,170,17,32,ok,
81,5,docgen_draft_smart_frequency_global,0.15,170,25,32,ok,
81,5,docgen_draft_smart_frequency_global,0.2,170,34,32,ok,
81,6,docgen_draft_smart_frequency_global,0.1,122,12,32,ok,
81,6,docgen_draft_smart_frequency_global,0.15,122,18,32,ok,
81,6,docgen_draft_smart_frequency_global,0.2,122,24,32,ok,
81,7,docgen_draft_smart_frequency_global,0.1,141,14,32,ok,
81,7,docgen_draft_smart_frequency_global,0.15,141,21,32,ok,
81,7,docgen_draft_smart_frequency_global,0.2,141,28,32,ok,
81,8,docgen_draft_smart_frequency_global,0.1,131,13,32,ok,
81,8,docgen_draft_smart_frequency_global,0.15,131,19,32,ok,
81,8,docgen_draft_smart_frequency_global,0.2,131,26,32,ok,
81,9,docgen_draft_smart_frequency_global,0.1,105,10,32,ok,
81,9,docgen_draft_smart_frequency_global,0.15,105,15,32,ok,
81,9,docgen_draft_smart_frequency_global,0.2,105,21,32,ok,
81,10,docgen_draft_smart_frequency_global,0.1,126,12,32,ok,
81,10,docgen_draft_smart_frequency_global,0.15,126,18,32,ok,
81,10,docgen_draft_smart_frequency_global,0.2,126,25,32,ok,
81,11,docgen_draft_smart_frequency_global,0.1,111,11,32,ok,
81,11,docgen_draft_smart_frequency_global,0.15,111,16,32,ok,
81,11,docgen_draft_smart_frequency_global,0.2,111,22,32,ok,
81,12,docgen_draft_smart_frequency_global,0.1,177,17,32,ok,
81,12,docgen_draft_smart_frequency_global,0.15,177,26,32,ok,
81,12,docgen_draft_smart_frequency_global,0.2,177,35,32,ok,
81,13,docgen_draft_smart_frequency_global,0.1,173,17,32,ok,
81,13,docgen_draft_smart_frequency_global,0.15,173,25,32,ok,
81,13,docgen_draft_smart_frequency_global,0.2,173,34,32,ok,
81,14,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
81,14,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
81,14,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
81,15,docgen_draft_smart_frequency_global,0.1,70,7,32,ok,
81,15,docgen_draft_smart_frequency_global,0.15,70,10,32,ok,
81,15,docgen_draft_smart_frequency_global,0.2,70,14,32,ok,
81,16,docgen_draft_smart_frequency_global,0.1,171,17,32,ok,
81,16,docgen_draft_smart_frequency_global,0.15,171,25,32,ok,
81,16,docgen_draft_smart_frequency_global,0.2,171,34,32,ok,
81,17,docgen_draft_smart_frequency_global,0.1,89,8,32,ok,
81,17,docgen_draft_smart_frequency_global,0.15,89,13,32,ok,
81,17,docgen_draft_smart_frequency_global,0.2,89,17,32,ok,
82,0,docgen_draft_smart_frequency_global,0.1,206,20,32,ok,
82,0,docgen_draft_smart_frequency_global,0.15,206,30,32,ok,
82,0,docgen_draft_smart_frequency_global,0.2,206,41,32,ok,
82,1,docgen_draft_smart_frequency_global,0.1,103,10,32,ok,
82,1,docgen_draft_smart_frequency_global,0.15,103,15,32,ok,
82,1,docgen_draft_smart_frequency_global,0.2,103,20,32,ok,
82,2,docgen_draft_smart_frequency_global,0.1,63,6,32,ok,
82,2,docgen_draft_smart_frequency_global,0.15,63,9,32,ok,
82,2,docgen_draft_smart_frequency_global,0.2,63,12,32,ok,
82,3,docgen_draft_smart_frequency_global,0.1,68,6,32,ok,
82,3,docgen_draft_smart_frequency_global,0.15,68,10,32,ok,
82,3,docgen_draft_smart_frequency_global,0.2,68,13,32,ok,
82,4,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
82,4,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
82,4,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
82,5,docgen_draft_smart_frequency_global,0.1,229,22,32,ok,
82,5,docgen_draft_smart_frequency_global,0.15,229,34,32,ok,
82,5,docgen_draft_smart_frequency_global,0.2,229,45,32,ok,
82,6,docgen_draft_smart_frequency_global,0.1,136,13,32,ok,
82,6,docgen_draft_smart_frequency_global,0.15,136,20,32,ok,
82,6,docgen_draft_smart_frequency_global,0.2,136,27,32,ok,
82,7,docgen_draft_smart_frequency_global,0.1,129,12,32,ok,
82,7,docgen_draft_smart_frequency_global,0.15,129,19,32,ok,
82,7,docgen_draft_smart_frequency_global,0.2,129,25,32,ok,
82,8,docgen_draft_smart_frequency_global,0.1,202,20,32,ok,
82,8,docgen_draft_smart_frequency_global,0.15,202,30,32,ok,
82,8,docgen_draft_smart_frequency_global,0.2,202,40,32,ok,
82,9,docgen_draft_smart_frequency_global,0.1,79,7,32,ok,
82,9,docgen_draft_smart_frequency_global,0.15,79,11,32,ok,
82,9,docgen_draft_smart_frequency_global,0.2,79,15,32,ok,
82,10,docgen_draft_smart_frequency_global,0.1,77,7,32,ok,
82,10,docgen_draft_smart_frequency_global,0.15,77,11,32,ok,
82,10,docgen_draft_smart_frequency_global,0.2,77,15,32,ok,
82,11,docgen_draft_smart_frequency_global,0.1,86,8,32,ok,
82,11,docgen_draft_smart_frequency_global,0.15,86,12,32,ok,
82,11,docgen_draft_smart_frequency_global,0.2,86,17,32,ok,
82,12,docgen_draft_smart_frequency_global,0.1,109,10,32,ok,
82,12,docgen_draft_smart_frequency_global,0.15,109,16,32,ok,
82,12,docgen_draft_smart_frequency_global,0.2,109,21,32,ok,
82,13,docgen_draft_smart_frequency_global,0.1,118,11,32,ok,
82,13,docgen_draft_smart_frequency_global,0.15,118,17,32,ok,
82,13,docgen_draft_smart_frequency_global,0.2,118,23,32,ok,
83,,,,,,,,skipped_should_test_false
84,0,docgen_draft_smart_frequency_global,0.1,50,5,32,ok,
84,0,docgen_draft_smart_frequency_global,0.15,50,7,32,ok,
84,0,docgen_draft_smart_frequency_global,0.2,50,10,32,ok,
84,1,docgen_draft_smart_frequency_global,0.1,103,10,32,ok,
84,1,docgen_draft_smart_frequency_global,0.15,103,15,32,ok,
84,1,docgen_draft_smart_frequency_global,0.2,103,20,32,ok,
84,2,docgen_draft_smart_frequency_global,0.1,254,25,32,ok,
84,2,docgen_draft_smart_frequency_global,0.15,254,38,32,ok,
84,2,docgen_draft_smart_frequency_global,0.2,254,50,32,ok,
84,3,docgen_draft_smart_frequency_global,0.1,107,10,32,ok,
84,3,docgen_draft_smart_frequency_global,0.15,107,16,32,ok,
84,3,docgen_draft_smart_frequency_global,0.2,107,21,32,ok,
84,4,docgen_draft_smart_frequency_global,0.1,160,16,32,ok,
84,4,docgen_draft_smart_frequency_global,0.15,160,24,32,ok,
84,4,docgen_draft_smart_frequency_global,0.2,160,32,32,ok,
84,5,docgen_draft_smart_frequency_global,0.1,71,7,32,ok,
84,5,docgen_draft_smart_frequency_global,0.15,71,10,32,ok,
84,5,docgen_draft_smart_frequency_global,0.2,71,14,32,ok,
84,6,docgen_draft_smart_frequency_global,0.1,69,6,32,ok,
84,6,docgen_draft_smart_frequency_global,0.15,69,10,32,ok,
84,6,docgen_draft_smart_frequency_global,0.2,69,13,32,ok,
84,7,docgen_draft_smart_frequency_global,0.1,144,14,32,ok,
84,7,docgen_draft_smart_frequency_global,0.15,144,21,32,ok,
84,7,docgen_draft_smart_frequency_global,0.2,144,28,32,ok,
84,8,docgen_draft_smart_frequency_global,0.1,154,15,32,ok,
84,8,docgen_draft_smart_frequency_global,0.15,154,23,32,ok,
84,8,docgen_draft_smart_frequency_global,0.2,154,30,32,ok,
84,9,docgen_draft_smart_frequency_global,0.1,163,16,32,ok,
84,9,docgen_draft_smart_frequency_global,0.15,163,24,32,ok,
84,9,docgen_draft_smart_frequency_global,0.2,163,32,32,ok,
84,10,docgen_draft_smart_frequency_global,0.1,64,6,32,ok,
84,10,docgen_draft_smart_frequency_global,0.15,64,9,32,ok,
84,10,docgen_draft_smart_frequency_global,0.2,64,12,32,ok,
84,11,docgen_draft_smart_frequency_global,0.1,87,8,32,ok,
84,11,docgen_draft_smart_frequency_global,0.15,87,13,32,ok,
84,11,docgen_draft_smart_frequency_global,0.2,87,17,32,ok,
84,12,docgen_draft_smart_frequency_global,0.1,103,10,32,ok,
84,12,docgen_draft_smart_frequency_global,0.15,103,15,32,ok,
84,12,docgen_draft_smart_frequency_global,0.2,103,20,32,ok,
84,13,docgen_draft_smart_frequency_global,0.1,152,15,32,ok,
84,13,docgen_draft_smart_frequency_global,0.15,152,22,32,ok,
84,13,docgen_draft_smart_frequency_global,0.2,152,30,32,ok,
84,14,docgen_draft_smart_frequency_global,0.1,52,5,32,ok,
84,14,docgen_draft_smart_frequency_global,0.15,52,7,32,ok,
84,14,docgen_draft_smart_frequency_global,0.2,52,10,32,ok,
84,15,docgen_draft_smart_frequency_global,0.1,192,19,32,ok,
84,15,docgen_draft_smart_frequency_global,0.15,192,28,32,ok,
84,15,docgen_draft_smart_frequency_global,0.2,192,38,32,ok,
84,16,docgen_draft_smart_frequency_global,0.1,84,8,32,ok,
84,16,docgen_draft_smart_frequency_global,0.15,84,12,32,ok,
84,16,docgen_draft_smart_frequency_global,0.2,84,16,32,ok,
84,17,docgen_draft_smart_frequency_global,0.1,132,13,32,ok,
84,17,docgen_draft_smart_frequency_global,0.15,132,19,32,ok,
84,17,docgen_draft_smart_frequency_global,0.2,132,26,32,ok,
84,18,docgen_draft_smart_frequency_global,0.1,112,11,32,ok,
84,18,docgen_draft_smart_frequency_global,0.15,112,16,32,ok,
84,18,docgen_draft_smart_frequency_global,0.2,112,22,32,ok,
84,19,docgen_draft_smart_frequency_global,0.1,141,14,32,ok,
84,19,docgen_draft_smart_frequency_global,0.15,141,21,32,ok,
84,19,docgen_draft_smart_frequency_global,0.2,141,28,32,ok,
85,0,docgen_draft_smart_frequency_global,0.1,322,32,32,ok,
85,0,docgen_draft_smart_frequency_global,0.15,322,48,32,ok,
85,0,docgen_draft_smart_frequency_global,0.2,322,64,32,ok,
85,1,docgen_draft_smart_frequency_global,0.1,122,12,32,ok,
85,1,docgen_draft_smart_frequency_global,0.15,122,18,32,ok,
85,1,docgen_draft_smart_frequency_global,0.2,122,24,32,ok,
85,2,docgen_draft_smart_frequency_global,0.1,108,10,32,ok,
85,2,docgen_draft_smart_frequency_global,0.15,108,16,32,ok,
85,2,docgen_draft_smart_frequency_global,0.2,108,21,32,ok,
85,3,docgen_draft_smart_frequency_global,0.1,86,8,32,ok,
85,3,docgen_draft_smart_frequency_global,0.15,86,12,32,ok,
85,3,docgen_draft_smart_frequency_global,0.2,86,17,32,ok,
85,4,docgen_draft_smart_frequency_global,0.1,126,12,32,ok,
85,4,docgen_draft_smart_frequency_global,0.15,126,18,32,ok,
85,4,docgen_draft_smart_frequency_global,0.2,126,25,32,ok,
85,5,docgen_draft_smart_frequency_global,0.1,162,16,32,ok,
85,5,docgen_draft_smart_frequency_global,0.15,162,24,32,ok,
85,5,docgen_draft_smart_frequency_global,0.2,162,32,32,ok,
85,6,docgen_draft_smart_frequency_global,0.1,113,11,32,ok,
85,6,docgen_draft_smart_frequency_global,0.15,113,16,32,ok,
85,6,docgen_draft_smart_frequency_global,0.2,113,22,32,ok,
85,7,docgen_draft_smart_frequency_global,0.1,88,8,32,ok,
85,7,docgen_draft_smart_frequency_global,0.15,88,13,32,ok,
85,7,docgen_draft_smart_frequency_global,0.2,88,17,32,ok,
85,8,docgen_draft_smart_frequency_global,0.1,194,19,32,ok,
85,8,docgen_draft_smart_frequency_global,0.15,194,29,32,ok,
85,8,docgen_draft_smart_frequency_global,0.2,194,38,32,ok,
85,9,docgen_draft_smart_frequency_global,0.1,178,17,32,ok,
85,9,docgen_draft_smart_frequency_global,0.15,178,26,32,ok,
85,9,docgen_draft_smart_frequency_global,0.2,178,35,32,ok,
86,0,docgen_draft_smart_frequency_global,0.1,67,6,32,ok,
86,0,docgen_draft_smart_frequency_global,0.15,67,10,32,ok,
86,0,docgen_draft_smart_frequency_global,0.2,67,13,32,ok,
86,1,docgen_draft_smart_frequency_global,0.1,36,3,32,ok,
86,1,docgen_draft_smart_frequency_global,0.15,36,5,32,ok,
86,1,docgen_draft_smart_frequency_global,0.2,36,7,32,ok,
86,2,docgen_draft_smart_frequency_global,0.1,125,12,32,ok,
86,2,docgen_draft_smart_frequency_global,0.15,125,18,32,ok,
86,2,docgen_draft_smart_frequency_global,0.2,125,25,32,ok,
