example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_status,status
27,3,docgen_draft_smart_frequency_global,0.2,102,20,32,ok,
27,4,docgen_draft_smart_frequency_global,0.1,308,30,32,ok,
27,4,docgen_draft_smart_frequency_global,0.15,308,46,32,ok,
27,4,docgen_draft_smart_frequency_global,0.2,308,61,32,ok,
27,5,docgen_draft_smart_frequency_global,0.1,84,8,32,ok,
27,5,docgen_draft_smart_frequency_global,0.15,84,12,32,ok,
27,5,docgen_draft_smart_frequency_global,0.2,84,16,32,ok,
27,6,docgen_draft_smart_frequency_global,0.1,190,19,32,ok,
27,6,docgen_draft_smart_frequency_global,0.15,190,28,32,ok,
27,6,docgen_draft_smart_frequency_global,0.2,190,38,32,ok,
27,7,docgen_draft_smart_frequency_global,0.1,153,15,32,ok,
27,7,docgen_draft_smart_frequency_global,0.15,153,22,32,ok,
27,7,docgen_draft_smart_frequency_global,0.2,153,30,32,ok,
27,8,docgen_draft_smart_frequency_global,0.1,61,6,32,ok,
27,8,docgen_draft_smart_frequency_global,0.15,61,9,32,ok,
27,8,docgen_draft_smart_frequency_global,0.2,61,12,32,ok,
27,9,docgen_draft_smart_frequency_global,0.1,134,13,32,ok,
27,9,docgen_draft_smart_frequency_global,0.15,134,20,32,ok,
27,9,docgen_draft_smart_frequency_global,0.2,134,26,32,ok,
27,10,docgen_draft_smart_frequency_global,0.1,147,14,32,ok,
27,10,docgen_draft_smart_frequency_global,0.15,147,22,32,ok,
27,10,docgen_draft_smart_frequency_global,0.2,147,29,32,ok,
27,11,docgen_draft_smart_frequency_global,0.1,46,4,32,ok,
27,11,docgen_draft_smart_frequency_global,0.15,46,6,32,ok,
27,11,docgen_draft_smart_frequency_global,0.2,46,9,32,ok,
27,12,docgen_draft_smart_frequency_global,0.1,149,14,32,ok,
27,12,docgen_draft_smart_frequency_global,0.15,149,22,32,ok,
27,12,docgen_draft_smart_frequency_global,0.2,149,29,32,ok,
27,13,docgen_draft_smart_frequency_global,0.1,297,29,32,ok,
27,13,docgen_draft_smart_frequency_global,0.15,297,44,32,ok,
27,13,docgen_draft_smart_frequency_global,0.2,297,59,32,ok,
27,14,docgen_draft_smart_frequency_global,0.1,75,7,32,ok,
27,14,docgen_draft_smart_frequency_global,0.15,75,11,32,ok,
27,14,docgen_draft_smart_frequency_global,0.2,75,15,32,ok,
27,15,docgen_draft_smart_frequency_global,0.1,122,12,32,ok,
27,15,docgen_draft_smart_frequency_global,0.15,122,18,32,ok,
27,15,docgen_draft_smart_frequency_global,0.2,122,24,32,ok,
27,16,docgen_draft_smart_frequency_global,0.1,122,12,32,ok,
27,16,docgen_draft_smart_frequency_global,0.15,122,18,32,ok,
27,16,docgen_draft_smart_frequency_global,0.2,122,24,32,ok,
27,17,docgen_draft_smart_frequency_global,0.1,131,13,32,ok,
27,17,docgen_draft_smart_frequency_global,0.15,131,19,32,ok,
27,17,docgen_draft_smart_frequency_global,0.2,131,26,32,ok,
27,18,docgen_draft_smart_frequency_global,0.1,85,8,32,ok,
27,18,docgen_draft_smart_frequency_global,0.15,85,12,32,ok,
27,18,docgen_draft_smart_frequency_global,0.2,85,17,32,ok,
28,,,,,,,,skipped_should_test_false
29,,,,,,,,skipped_should_test_false
30,,,,,,,,skipped_should_test_false
31,,,,,,,,skipped_should_test_false
32,0,docgen_draft_smart_frequency_global,0.1,221,22,32,ok,
32,0,docgen_draft_smart_frequency_global,0.15,221,33,32,ok,
32,0,docgen_draft_smart_frequency_global,0.2,221,44,32,ok,
32,1,docgen_draft_smart_frequency_global,0.1,72,7,32,ok,
32,1,docgen_draft_smart_frequency_global,0.15,72,10,32,ok,
32,1,docgen_draft_smart_frequency_global,0.2,72,14,32,ok,
32,2,docgen_draft_smart_frequency_global,0.1,114,11,32,ok,
32,2,docgen_draft_smart_frequency_global,0.15,114,17,32,ok,
32,2,docgen_draft_smart_frequency_global,0.2,114,22,32,ok,
32,3,docgen_draft_smart_frequency_global,0.1,78,7,32,ok,
32,3,docgen_draft_smart_frequency_global,0.15,78,11,32,ok,
32,3,docgen_draft_smart_frequency_global,0.2,78,15,32,ok,
32,4,docgen_draft_smart_frequency_global,0.1,285,28,32,ok,
32,4,docgen_draft_smart_frequency_global,0.15,285,42,32,ok,
32,4,docgen_draft_smart_frequency_global,0.2,285,57,32,ok,
32,5,docgen_draft_smart_frequency_global,0.1,232,23,32,ok,
32,5,docgen_draft_smart_frequency_global,0.15,232,34,32,ok,
32,5,docgen_draft_smart_frequency_global,0.2,232,46,32,ok,
32,6,docgen_draft_smart_frequency_global,0.1,90,9,32,ok,
32,6,docgen_draft_smart_frequency_global,0.15,90,13,32,ok,
32,6,docgen_draft_smart_frequency_global,0.2,90,18,32,ok,
32,7,docgen_draft_smart_frequency_global,0.1,65,6,32,ok,
32,7,docgen_draft_smart_frequency_global,0.15,65,9,32,ok,
32,7,docgen_draft_smart_frequency_global,0.2,65,13,32,ok,
32,8,docgen_draft_smart_frequency_global,0.1,182,18,32,ok,
32,8,docgen_draft_smart_frequency_global,0.15,182,27,32,ok,
32,8,docgen_draft_smart_frequency_global,0.2,182,36,32,ok,
32,9,docgen_draft_smart_frequency_global,0.1,100,10,32,ok,
32,9,docgen_draft_smart_frequency_global,0.15,100,15,32,ok,
32,9,docgen_draft_smart_frequency_global,0.2,100,20,32,ok,
32,10,docgen_draft_smart_frequency_global,0.1,116,11,32,ok,
32,10,docgen_draft_smart_frequency_global,0.15,116,17,32,ok,
32,10,docgen_draft_smart_frequency_global,0.2,116,23,32,ok,
32,11,docgen_draft_smart_frequency_global,0.1,127,12,32,ok,
32,11,docgen_draft_smart_frequency_global,0.15,127,19,32,ok,
32,11,docgen_draft_smart_frequency_global,0.2,127,25,32,ok,
32,12,docgen_draft_smart_frequency_global,0.1,214,21,32,ok,
32,12,docgen_draft_smart_frequency_global,0.15,214,32,32,ok,
32,12,docgen_draft_smart_frequency_global,0.2,214,42,32,ok,
32,13,docgen_draft_smart_frequency_global,0.1,226,22,32,ok,
32,13,docgen_draft_smart_frequency_global,0.15,226,33,32,ok,
32,13,docgen_draft_smart_frequency_global,0.2,226,45,32,ok,
33,0,docgen_draft_smart_frequency_global,0.1,63,6,32,ok,
33,0,docgen_draft_smart_frequency_global,0.15,63,9,32,ok,
33,0,docgen_draft_smart_frequency_global,0.2,63,12,32,ok,
33,1,docgen_draft_smart_frequency_global,0.1,112,11,32,ok,
33,1,docgen_draft_smart_frequency_global,0.15,112,16,32,ok,
33,1,docgen_draft_smart_frequency_global,0.2,112,22,32,ok,
33,2,docgen_draft_smart_frequency_global,0.1,96,9,32,ok,
33,2,docgen_draft_smart_frequency_global,0.15,96,14,32,ok,
33,2,docgen_draft_smart_frequency_global,0.2,96,19,32,ok,
33,3,docgen_draft_smart_frequency_global,0.1,62,6,32,ok,
33,3,docgen_draft_smart_frequency_global,0.15,62,9,32,ok,
33,3,docgen_draft_smart_frequency_global,0.2,62,12,32,ok,
33,4,docgen_draft_smart_frequency_global,0.1,51,5,32,ok,
33,4,docgen_draft_smart_frequency_global,0.15,51,7,32,ok,
33,4,docgen_draft_smart_frequency_global,0.2,51,10,32,ok,
33,5,docgen_draft_smart_frequency_global,0.1,89,8,32,ok,
33,5,docgen_draft_smart_frequency_global,0.15,89,13,32,ok,
33,5,docgen_draft_smart_frequency_global,0.2,89,17,32,ok,
33,6,docgen_draft_smart_frequency_global,0.1,42,4,32,ok,
33,6,docgen_draft_smart_frequency_global,0.15,42,6,32,ok,
33,6,docgen_draft_smart_frequency_global,0.2,42,8,32,ok,
33,7,docgen_draft_smart_frequency_global,0.1,67,6,32,ok,
33,7,docgen_draft_smart_frequency_global,0.15,67,10,32,ok,
33,7,docgen_draft_smart_frequency_global,0.2,67,13,32,ok,
33,8,docgen_draft_smart_frequency_global,0.1,76,7,32,ok,
33,8,docgen_draft_smart_frequency_global,0.15,76,11,32,ok,
33,8,docgen_draft_smart_frequency_global,0.2,76,15,32,ok,
33,9,docgen_draft_smart_frequency_global,0.1,54,5,32,ok,
33,9,docgen_draft_smart_frequency_global,0.15,54,8,32,ok,
33,9,docgen_draft_smart_frequency_global,0.2,54,10,32,ok,
34,,,,,,,,skipped_should_test_false
35,0,docgen_draft_smart_frequency_global,0.1,45,4,32,ok,
35,0,docgen_draft_smart_frequency_global,0.15,45,6,32,ok,
35,0,docgen_draft_smart_frequency_global,0.2,45,9,32,ok,
35,1,docgen_draft_smart_frequency_global,0.1,70,7,32,ok,
35,1,docgen_draft_smart_frequency_global,0.15,70,10,32,ok,
35,1,docgen_draft_smart_frequency_global,0.2,70,14,32,ok,
35,2,docgen_draft_smart_frequency_global,0.1,113,11,32,ok,
35,2,docgen_draft_smart_frequency_global,0.15,113,16,32,ok,
35,2,docgen_draft_smart_frequency_global,0.2,113,22,32,ok,
35,3,docgen_draft_smart_frequency_global,0.1,119,11,32,ok,
35,3,docgen_draft_smart_frequency_global,0.15,119,17,32,ok,
35,3,docgen_draft_smart_frequency_global,0.2,119,23,32,ok,
35,4,docgen_draft_smart_frequency_global,0.1,173,17,32,ok,
35,4,docgen_draft_smart_frequency_global,0.15,173,25,32,ok,
35,4,docgen_draft_smart_frequency_global,0.2,173,34,32,ok,
35,5,docgen_draft_smart_frequency_global,0.1,117,11,32,ok,
35,5,docgen_draft_smart_frequency_global,0.15,117,17,32,ok,
35,5,docgen_draft_smart_frequency_global,0.2,117,23,32,ok,
35,6,docgen_draft_smart_frequency_global,0.1,126,12,32,ok,
35,6,docgen_draft_smart_frequency_global,0.15,126,18,32,ok,
35,6,docgen_draft_smart_frequency_global,0.2,126,25,32,ok,
35,7,docgen_draft_smart_frequency_global,0.1,125,12,32,ok,
35,7,docgen_draft_smart_frequency_global,0.15,125,18,32,ok,
35,7,docgen_draft_smart_frequency_global,0.2,125,25,32,ok,
35,8,docgen_draft_smart_frequency_global,0.1,136,13,32,ok,
35,8,docgen_draft_smart_frequency_global,0.15,136,20,32,ok,
35,8,docgen_draft_smart_frequency_global,0.2,136,27,32,ok,
35,9,docgen_draft_smart_frequency_global,0.1,150,15,32,ok,
35,9,docgen_draft_smart_frequency_global,0.15,150,22,32,ok,
35,9,docgen_draft_smart_frequency_global,0.2,150,30,32,ok,
35,10,docgen_draft_smart_frequency_global,0.1,93,9,32,ok,
35,10,docgen_draft_smart_frequency_global,0.15,93,13,32,ok,
35,10,docgen_draft_smart_frequency_global,0.2,93,18,32,ok,
35,11,docgen_draft_smart_frequency_global,0.1,142,14,32,ok,
35,11,docgen_draft_smart_frequency_global,0.15,142,21,32,ok,
35,11,docgen_draft_smart_frequency_global,0.2,142,28,32,ok,
35,12,docgen_draft_smart_frequency_global,0.1,138,13,32,ok,
35,12,docgen_draft_smart_frequency_global,0.15,138,20,32,ok,
35,12,docgen_draft_smart_frequency_global,0.2,138,27,32,ok,
35,13,docgen_draft_smart_frequency_global,0.1,83,8,32,ok,
35,13,docgen_draft_smart_frequency_global,0.15,83,12,32,ok,
35,13,docgen_draft_smart_frequency_global,0.2,83,16,32,ok,
35,14,docgen_draft_smart_frequency_global,0.1,119,11,32,ok,
35,14,docgen_draft_smart_frequency_global,0.15,119,17,32,ok,
35,14,docgen_draft_smart_frequency_global,0.2,119,23,32,ok,
35,15,docgen_draft_smart_frequency_global,0.1,184,18,32,ok,
35,15,docgen_draft_smart_frequency_global,0.15,184,27,32,ok,
35,15,docgen_draft_smart_frequency_global,0.2,184,36,32,ok,
35,16,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
35,16,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
35,16,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
36,0,docgen_draft_smart_frequency_global,0.1,382,38,32,ok,
36,0,docgen_draft_smart_frequency_global,0.15,382,57,32,ok,
36,0,docgen_draft_smart_frequency_global,0.2,382,76,32,ok,
36,1,docgen_draft_smart_frequency_global,0.1,115,11,32,ok,
36,1,docgen_draft_smart_frequency_global,0.15,115,17,32,ok,
36,1,docgen_draft_smart_frequency_global,0.2,115,23,32,ok,
36,2,docgen_draft_smart_frequency_global,0.1,109,10,32,ok,
36,2,docgen_draft_smart_frequency_global,0.15,109,16,32,ok,
36,2,docgen_draft_smart_frequency_global,0.2,109,21,32,ok,
36,3,docgen_draft_smart_frequency_global,0.1,94,9,32,ok,
36,3,docgen_draft_smart_frequency_global,0.15,94,14,32,ok,
36,3,docgen_draft_smart_frequency_global,0.2,94,18,32,ok,
36,4,docgen_draft_smart_frequency_global,0.1,108,10,32,ok,
36,4,docgen_draft_smart_frequency_global,0.15,108,16,32,ok,
36,4,docgen_draft_smart_frequency_global,0.2,108,21,32,ok,
36,5,docgen_draft_smart_frequency_global,0.1,73,7,32,ok,
36,5,docgen_draft_smart_frequency_global,0.15,73,10,32,ok,
36,5,docgen_draft_smart_frequency_global,0.2,73,14,32,ok,
36,6,docgen_draft_smart_frequency_global,0.1,196,19,32,ok,
36,6,docgen_draft_smart_frequency_global,0.15,196,29,32,ok,
36,6,docgen_draft_smart_frequency_global,0.2,196,39,32,ok,
36,7,docgen_draft_smart_frequency_global,0.1,174,17,32,ok,
36,7,docgen_draft_smart_frequency_global,0.15,174,26,32,ok,
36,7,docgen_draft_smart_frequency_global,0.2,174,34,32,ok,
36,8,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
36,8,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
36,8,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
36,9,docgen_draft_smart_frequency_global,0.1,111,11,32,ok,
36,9,docgen_draft_smart_frequency_global,0.15,111,16,32,ok,
36,9,docgen_draft_smart_frequency_global,0.2,111,22,32,ok,
36,10,docgen_draft_smart_frequency_global,0.1,77,7,32,ok,
36,10,docgen_draft_smart_frequency_global,0.15,77,11,32,ok,
36,10,docgen_draft_smart_frequency_global,0.2,77,15,32,ok,
36,11,docgen_draft_smart_frequency_global,0.1,99,9,32,ok,
36,11,docgen_draft_smart_frequency_global,0.15,99,14,32,ok,
36,11,docgen_draft_smart_frequency_global,0.2,99,19,32,ok,
36,12,docgen_draft_smart_frequency_global,0.1,297,29,32,ok,
36,12,docgen_draft_smart_frequency_global,0.15,297,44,32,ok,
36,12,docgen_draft_smart_frequency_global,0.2,297,59,32,ok,
36,13,docgen_draft_smart_frequency_global,0.1,69,6,32,ok,
36,13,docgen_draft_smart_frequency_global,0.15,69,10,32,ok,
36,13,docgen_draft_smart_frequency_global,0.2,69,13,32,ok,
36,14,docgen_draft_smart_frequency_global,0.1,70,7,32,ok,
36,14,docgen_draft_smart_frequency_global,0.15,70,10,32,ok,
36,14,docgen_draft_smart_frequency_global,0.2,70,14,32,ok,
36,15,docgen_draft_smart_frequency_global,0.1,65,6,32,ok,
36,15,docgen_draft_smart_frequency_global,0.15,65,9,32,ok,
36,15,docgen_draft_smart_frequency_global,0.2,65,13,32,ok,
36,16,docgen_draft_smart_frequency_global,0.1,180,18,32,ok,
36,16,docgen_draft_smart_frequency_global,0.15,180,27,32,ok,
36,16,docgen_draft_smart_frequency_global,0.2,180,36,32,ok,
36,17,docgen_draft_smart_frequency_global,0.1,54,5,32,ok,
36,17,docgen_draft_smart_frequency_global,0.15,54,8,32,ok,
36,17,docgen_draft_smart_frequency_global,0.2,54,10,32,ok,
36,18,docgen_draft_smart_frequency_global,0.1,68,6,32,ok,
36,18,docgen_draft_smart_frequency_global,0.15,68,10,32,ok,
36,18,docgen_draft_smart_frequency_global,0.2,68,13,32,ok,
37,0,docgen_draft_smart_frequency_global,0.1,109,10,32,ok,
37,0,docgen_draft_smart_frequency_global,0.15,109,16,32,ok,
37,0,docgen_draft_smart_frequency_global,0.2,109,21,32,ok,
37,1,docgen_draft_smart_frequency_global,0.1,100,10,32,ok,
37,1,docgen_draft_smart_frequency_global,0.15,100,15,32,ok,
37,1,docgen_draft_smart_frequency_global,0.2,100,20,32,ok,
37,2,docgen_draft_smart_frequency_global,0.1,54,5,32,ok,
37,2,docgen_draft_smart_frequency_global,0.15,54,8,32,ok,
37,2,docgen_draft_smart_frequency_global,0.2,54,10,32,ok,
37,3,docgen_draft_smart_frequency_global,0.1,106,10,32,ok,
37,3,docgen_draft_smart_frequency_global,0.15,106,15,32,ok,
37,3,docgen_draft_smart_frequency_global,0.2,106,21,32,ok,
37,4,docgen_draft_smart_frequency_global,0.1,59,5,32,ok,
37,4,docgen_draft_smart_frequency_global,0.15,59,8,32,ok,
37,4,docgen_draft_smart_frequency_global,0.2,59,11,32,ok,
37,5,docgen_draft_smart_frequency_global,0.1,90,9,32,ok,
37,5,docgen_draft_smart_frequency_global,0.15,90,13,32,ok,
37,5,docgen_draft_smart_frequency_global,0.2,90,18,32,ok,
37,6,docgen_draft_smart_frequency_global,0.1,242,24,32,ok,
37,6,docgen_draft_smart_frequency_global,0.15,242,36,32,ok,
37,6,docgen_draft_smart_frequency_global,0.2,242,48,32,ok,
37,7,docgen_draft_smart_frequency_global,0.1,98,9,32,ok,
37,7,docgen_draft_smart_frequency_global,0.15,98,14,32,ok,
37,7,docgen_draft_smart_frequency_global,0.2,98,19,32,ok,
37,8,docgen_draft_smart_frequency_global,0.1,169,16,32,ok,
37,8,docgen_draft_smart_frequency_global,0.15,169,25,32,ok,
37,8,docgen_draft_smart_frequency_global,0.2,169,33,32,ok,
37,9,docgen_draft_smart_frequency_global,0.1,45,4,32,ok,
37,9,docgen_draft_smart_frequency_global,0.15,45,6,32,ok,
37,9,docgen_draft_smart_frequency_global,0.2,45,9,32,ok,
37,10,docgen_draft_smart_frequency_global,0.1,129,12,32,ok,
37,10,docgen_draft_smart_frequency_global,0.15,129,19,32,ok,
37,10,docgen_draft_smart_frequency_global,0.2,129,25,32,ok,
37,11,docgen_draft_smart_frequency_global,0.1,95,9,32,ok,
37,11,docgen_draft_smart_frequency_global,0.15,95,14,32,ok,
37,11,docgen_draft_smart_frequency_global,0.2,95,19,32,ok,
38,0,docgen_draft_smart_frequency_global,0.1,43,4,32,ok,
38,0,docgen_draft_smart_frequency_global,0.15,43,6,32,ok,
38,0,docgen_draft_smart_frequency_global,0.2,43,8,32,ok,
38,1,docgen_draft_smart_frequency_global,0.1,96,9,32,ok,
38,1,docgen_draft_smart_frequency_global,0.15,96,14,32,ok,
38,1,docgen_draft_smart_frequency_global,0.2,96,19,32,ok,
38,2,docgen_draft_smart_frequency_global,0.1,77,7,32,ok,
38,2,docgen_draft_smart_frequency_global,0.15,77,11,32,ok,
38,2,docgen_draft_smart_frequency_global,0.2,77,15,32,ok,
38,3,docgen_draft_smart_frequency_global,0.1,83,8,32,ok,
38,3,docgen_draft_smart_frequency_global,0.15,83,12,32,ok,
38,3,docgen_draft_smart_frequency_global,0.2,83,16,32,ok,
38,4,docgen_draft_smart_frequency_global,0.1,136,13,32,ok,
38,4,docgen_draft_smart_frequency_global,0.15,136,20,32,ok,
38,4,docgen_draft_smart_frequency_global,0.2,136,27,32,ok,
38,5,docgen_draft_smart_frequency_global,0.1,80,8,32,ok,
38,5,docgen_draft_smart_frequency_global,0.15,80,12,32,ok,
38,5,docgen_draft_smart_frequency_global,0.2,80,16,32,ok,
38,6,docgen_draft_smart_frequency_global,0.1,80,8,32,ok,
38,6,docgen_draft_smart_frequency_global,0.15,80,12,32,ok,
38,6,docgen_draft_smart_frequency_global,0.2,80,16,32,ok,
38,7,docgen_draft_smart_frequency_global,0.1,53,5,32,ok,
38,7,docgen_draft_smart_frequency_global,0.15,53,7,32,ok,
38,7,docgen_draft_smart_frequency_global,0.2,53,10,32,ok,
38,8,docgen_draft_smart_frequency_global,0.1,80,8,32,ok,
38,8,docgen_draft_smart_frequency_global,0.15,80,12,32,ok,
38,8,docgen_draft_smart_frequency_global,0.2,80,16,32,ok,
38,9,docgen_draft_smart_frequency_global,0.1,81,8,32,ok,
38,9,docgen_draft_smart_frequency_global,0.15,81,12,32,ok,
38,9,docgen_draft_smart_frequency_global,0.2,81,16,32,ok,
38,10,docgen_draft_smart_frequency_global,0.1,76,7,32,ok,
38,10,docgen_draft_smart_frequency_global,0.15,76,11,32,ok,
38,10,docgen_draft_smart_frequency_global,0.2,76,15,32,ok,
38,11,docgen_draft_smart_frequency_global,0.1,80,8,32,ok,
38,11,docgen_draft_smart_frequency_global,0.15,80,12,32,ok,
38,11,docgen_draft_smart_frequency_global,0.2,80,16,32,ok,
38,12,docgen_draft_smart_frequency_global,0.1,53,5,32,ok,
38,12,docgen_draft_smart_frequency_global,0.15,53,7,32,ok,
38,12,docgen_draft_smart_frequency_global,0.2,53,10,32,ok,
38,13,docgen_draft_smart_frequency_global,0.1,100,10,32,ok,
38,13,docgen_draft_smart_frequency_global,0.15,100,15,32,ok,
38,13,docgen_draft_smart_frequency_global,0.2,100,20,32,ok,
38,14,docgen_draft_smart_frequency_global,0.1,48,4,32,ok,
38,14,docgen_draft_smart_frequency_global,0.15,48,7,32,ok,
38,14,docgen_draft_smart_frequency_global,0.2,48,9,32,ok,
38,15,docgen_draft_smart_frequency_global,0.1,219,21,32,ok,
38,15,docgen_draft_smart_frequency_global,0.15,219,32,32,ok,
38,15,docgen_draft_smart_frequency_global,0.2,219,43,32,ok,
38,16,docgen_draft_smart_frequency_global,0.1,48,4,32,ok,
38,16,docgen_draft_smart_frequency_global,0.15,48,7,32,ok,
38,16,docgen_draft_smart_frequency_global,0.2,48,9,32,ok,
38,17,docgen_draft_smart_frequency_global,0.1,90,9,32,ok,
