example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_status,status
128,3,docgen_draft_smart_frequency_global,0.15,130,19,32,ok,
128,3,docgen_draft_smart_frequency_global,0.2,130,26,32,ok,
128,4,docgen_draft_smart_frequency_global,0.1,102,10,32,ok,
128,4,docgen_draft_smart_frequency_global,0.15,102,15,32,ok,
128,4,docgen_draft_smart_frequency_global,0.2,102,20,32,ok,
128,5,docgen_draft_smart_frequency_global,0.1,252,25,32,ok,
128,5,docgen_draft_smart_frequency_global,0.15,252,37,32,ok,
128,5,docgen_draft_smart_frequency_global,0.2,252,50,32,ok,
128,6,docgen_draft_smart_frequency_global,0.1,95,9,32,ok,
128,6,docgen_draft_smart_frequency_global,0.15,95,14,32,ok,
128,6,docgen_draft_smart_frequency_global,0.2,95,19,32,ok,
128,7,docgen_draft_smart_frequency_global,0.1,122,12,32,ok,
128,7,docgen_draft_smart_frequency_global,0.15,122,18,32,ok,
128,7,docgen_draft_smart_frequency_global,0.2,122,24,32,ok,
128,8,docgen_draft_smart_frequency_global,0.1,208,20,32,ok,
128,8,docgen_draft_smart_frequency_global,0.15,208,31,32,ok,
128,8,docgen_draft_smart_frequency_global,0.2,208,41,32,ok,
128,9,docgen_draft_smart_frequency_global,0.1,163,16,32,ok,
128,9,docgen_draft_smart_frequency_global,0.15,163,24,32,ok,
128,9,docgen_draft_smart_frequency_global,0.2,163,32,32,ok,
129,0,docgen_draft_smart_frequency_global,0.1,109,10,32,ok,
129,0,docgen_draft_smart_frequency_global,0.15,109,16,32,ok,
129,0,docgen_draft_smart_frequency_global,0.2,109,21,32,ok,
129,1,docgen_draft_smart_frequency_global,0.1,315,31,32,ok,
129,1,docgen_draft_smart_frequency_global,0.15,315,47,32,ok,
129,1,docgen_draft_smart_frequency_global,0.2,315,63,32,ok,
129,2,docgen_draft_smart_frequency_global,0.1,166,16,32,ok,
129,2,docgen_draft_smart_frequency_global,0.15,166,24,32,ok,
129,2,docgen_draft_smart_frequency_global,0.2,166,33,32,ok,
129,3,docgen_draft_smart_frequency_global,0.1,130,13,32,ok,
129,3,docgen_draft_smart_frequency_global,0.15,130,19,32,ok,
129,3,docgen_draft_smart_frequency_global,0.2,130,26,32,ok,
129,4,docgen_draft_smart_frequency_global,0.1,231,23,32,ok,
129,4,docgen_draft_smart_frequency_global,0.15,231,34,32,ok,
129,4,docgen_draft_smart_frequency_global,0.2,231,46,32,ok,
129,5,docgen_draft_smart_frequency_global,0.1,225,22,32,ok,
129,5,docgen_draft_smart_frequency_global,0.15,225,33,32,ok,
129,5,docgen_draft_smart_frequency_global,0.2,225,45,32,ok,
129,6,docgen_draft_smart_frequency_global,0.1,307,30,32,ok,
129,6,docgen_draft_smart_frequency_global,0.15,307,46,32,ok,
129,6,docgen_draft_smart_frequency_global,0.2,307,61,32,ok,
129,7,docgen_draft_smart_frequency_global,0.1,101,10,32,ok,
129,7,docgen_draft_smart_frequency_global,0.15,101,15,32,ok,
129,7,docgen_draft_smart_frequency_global,0.2,101,20,32,ok,
129,8,docgen_draft_smart_frequency_global,0.1,157,15,32,ok,
129,8,docgen_draft_smart_frequency_global,0.15,157,23,32,ok,
129,8,docgen_draft_smart_frequency_global,0.2,157,31,32,ok,
129,9,docgen_draft_smart_frequency_global,0.1,126,12,32,ok,
129,9,docgen_draft_smart_frequency_global,0.15,126,18,32,ok,
129,9,docgen_draft_smart_frequency_global,0.2,126,25,32,ok,
130,0,docgen_draft_smart_frequency_global,0.1,66,6,32,ok,
130,0,docgen_draft_smart_frequency_global,0.15,66,9,32,ok,
130,0,docgen_draft_smart_frequency_global,0.2,66,13,32,ok,
130,1,docgen_draft_smart_frequency_global,0.1,78,7,32,ok,
130,1,docgen_draft_smart_frequency_global,0.15,78,11,32,ok,
130,1,docgen_draft_smart_frequency_global,0.2,78,15,32,ok,
130,2,docgen_draft_smart_frequency_global,0.1,124,12,32,ok,
130,2,docgen_draft_smart_frequency_global,0.15,124,18,32,ok,
130,2,docgen_draft_smart_frequency_global,0.2,124,24,32,ok,
130,3,docgen_draft_smart_frequency_global,0.1,107,10,32,ok,
130,3,docgen_draft_smart_frequency_global,0.15,107,16,32,ok,
130,3,docgen_draft_smart_frequency_global,0.2,107,21,32,ok,
130,4,docgen_draft_smart_frequency_global,0.1,61,6,32,ok,
130,4,docgen_draft_smart_frequency_global,0.15,61,9,32,ok,
130,4,docgen_draft_smart_frequency_global,0.2,61,12,32,ok,
130,5,docgen_draft_smart_frequency_global,0.1,57,5,32,ok,
130,5,docgen_draft_smart_frequency_global,0.15,57,8,32,ok,
130,5,docgen_draft_smart_frequency_global,0.2,57,11,32,ok,
130,6,docgen_draft_smart_frequency_global,0.1,111,11,32,ok,
130,6,docgen_draft_smart_frequency_global,0.15,111,16,32,ok,
130,6,docgen_draft_smart_frequency_global,0.2,111,22,32,ok,
130,7,docgen_draft_smart_frequency_global,0.1,41,4,32,ok,
130,7,docgen_draft_smart_frequency_global,0.15,41,6,32,ok,
130,7,docgen_draft_smart_frequency_global,0.2,41,8,32,ok,
130,8,docgen_draft_smart_frequency_global,0.1,158,15,32,ok,
130,8,docgen_draft_smart_frequency_global,0.15,158,23,32,ok,
130,8,docgen_draft_smart_frequency_global,0.2,158,31,32,ok,
130,9,docgen_draft_smart_frequency_global,0.1,147,14,32,ok,
130,9,docgen_draft_smart_frequency_global,0.15,147,22,32,ok,
130,9,docgen_draft_smart_frequency_global,0.2,147,29,32,ok,
130,10,docgen_draft_smart_frequency_global,0.1,71,7,32,ok,
130,10,docgen_draft_smart_frequency_global,0.15,71,10,32,ok,
130,10,docgen_draft_smart_frequency_global,0.2,71,14,32,ok,
130,11,docgen_draft_smart_frequency_global,0.1,360,36,32,ok,
130,11,docgen_draft_smart_frequency_global,0.15,360,54,32,ok,
130,11,docgen_draft_smart_frequency_global,0.2,360,72,32,ok,
130,12,docgen_draft_smart_frequency_global,0.1,212,21,32,ok,
130,12,docgen_draft_smart_frequency_global,0.15,212,31,32,ok,
130,12,docgen_draft_smart_frequency_global,0.2,212,42,32,ok,
130,13,docgen_draft_smart_frequency_global,0.1,71,7,32,ok,
130,13,docgen_draft_smart_frequency_global,0.15,71,10,32,ok,
130,13,docgen_draft_smart_frequency_global,0.2,71,14,32,ok,
130,14,docgen_draft_smart_frequency_global,0.1,134,13,32,ok,
130,14,docgen_draft_smart_frequency_global,0.15,134,20,32,ok,
130,14,docgen_draft_smart_frequency_global,0.2,134,26,32,ok,
131,0,docgen_draft_smart_frequency_global,0.1,115,11,32,ok,
131,0,docgen_draft_smart_frequency_global,0.15,115,17,32,ok,
131,0,docgen_draft_smart_frequency_global,0.2,115,23,32,ok,
131,1,docgen_draft_smart_frequency_global,0.1,62,6,32,ok,
131,1,docgen_draft_smart_frequency_global,0.15,62,9,32,ok,
131,1,docgen_draft_smart_frequency_global,0.2,62,12,32,ok,
131,2,docgen_draft_smart_frequency_global,0.1,118,11,32,ok,
131,2,docgen_draft_smart_frequency_global,0.15,118,17,32,ok,
131,2,docgen_draft_smart_frequency_global,0.2,118,23,32,ok,
131,3,docgen_draft_smart_frequency_global,0.1,94,9,32,ok,
131,3,docgen_draft_smart_frequency_global,0.15,94,14,32,ok,
131,3,docgen_draft_smart_frequency_global,0.2,94,18,32,ok,
131,4,docgen_draft_smart_frequency_global,0.1,66,6,32,ok,
131,4,docgen_draft_smart_frequency_global,0.15,66,9,32,ok,
131,4,docgen_draft_smart_frequency_global,0.2,66,13,32,ok,
131,5,docgen_draft_smart_frequency_global,0.1,125,12,32,ok,
131,5,docgen_draft_smart_frequency_global,0.15,125,18,32,ok,
131,5,docgen_draft_smart_frequency_global,0.2,125,25,32,ok,
131,6,docgen_draft_smart_frequency_global,0.1,134,13,32,ok,
131,6,docgen_draft_smart_frequency_global,0.15,134,20,32,ok,
131,6,docgen_draft_smart_frequency_global,0.2,134,26,32,ok,
131,7,docgen_draft_smart_frequency_global,0.1,42,4,32,ok,
131,7,docgen_draft_smart_frequency_global,0.15,42,6,32,ok,
131,7,docgen_draft_smart_frequency_global,0.2,42,8,32,ok,
131,8,docgen_draft_smart_frequency_global,0.1,115,11,32,ok,
131,8,docgen_draft_smart_frequency_global,0.15,115,17,32,ok,
131,8,docgen_draft_smart_frequency_global,0.2,115,23,32,ok,
131,9,docgen_draft_smart_frequency_global,0.1,104,10,32,ok,
131,9,docgen_draft_smart_frequency_global,0.15,104,15,32,ok,
131,9,docgen_draft_smart_frequency_global,0.2,104,20,32,ok,
131,10,docgen_draft_smart_frequency_global,0.1,189,18,32,ok,
131,10,docgen_draft_smart_frequency_global,0.15,189,28,32,ok,
131,10,docgen_draft_smart_frequency_global,0.2,189,37,32,ok,
131,11,docgen_draft_smart_frequency_global,0.1,45,4,32,ok,
131,11,docgen_draft_smart_frequency_global,0.15,45,6,32,ok,
131,11,docgen_draft_smart_frequency_global,0.2,45,9,32,ok,
131,12,docgen_draft_smart_frequency_global,0.1,57,5,32,ok,
131,12,docgen_draft_smart_frequency_global,0.15,57,8,32,ok,
131,12,docgen_draft_smart_frequency_global,0.2,57,11,32,ok,
131,13,docgen_draft_smart_frequency_global,0.1,84,8,32,ok,
131,13,docgen_draft_smart_frequency_global,0.15,84,12,32,ok,
131,13,docgen_draft_smart_frequency_global,0.2,84,16,32,ok,
131,14,docgen_draft_smart_frequency_global,0.1,33,3,32,ok,
131,14,docgen_draft_smart_frequency_global,0.15,33,4,32,ok,
131,14,docgen_draft_smart_frequency_global,0.2,33,6,32,ok,
131,15,docgen_draft_smart_frequency_global,0.1,56,5,32,ok,
131,15,docgen_draft_smart_frequency_global,0.15,56,8,32,ok,
131,15,docgen_draft_smart_frequency_global,0.2,56,11,32,ok,
131,16,docgen_draft_smart_frequency_global,0.1,87,8,32,ok,
131,16,docgen_draft_smart_frequency_global,0.15,87,13,32,ok,
131,16,docgen_draft_smart_frequency_global,0.2,87,17,32,ok,
131,17,docgen_draft_smart_frequency_global,0.1,72,7,32,ok,
131,17,docgen_draft_smart_frequency_global,0.15,72,10,32,ok,
131,17,docgen_draft_smart_frequency_global,0.2,72,14,32,ok,
131,18,docgen_draft_smart_frequency_global,0.1,186,18,32,ok,
131,18,docgen_draft_smart_frequency_global,0.15,186,27,32,ok,
131,18,docgen_draft_smart_frequency_global,0.2,186,37,32,ok,
132,,,,,,,,skipped_should_test_false
133,0,docgen_draft_smart_frequency_global,0.1,41,4,32,ok,
133,0,docgen_draft_smart_frequency_global,0.15,41,6,32,ok,
133,0,docgen_draft_smart_frequency_global,0.2,41,8,32,ok,
133,1,docgen_draft_smart_frequency_global,0.1,34,3,32,ok,
133,1,docgen_draft_smart_frequency_global,0.15,34,5,32,ok,
133,1,docgen_draft_smart_frequency_global,0.2,34,6,32,ok,
133,2,docgen_draft_smart_frequency_global,0.1,76,7,32,ok,
133,2,docgen_draft_smart_frequency_global,0.15,76,11,32,ok,
133,2,docgen_draft_smart_frequency_global,0.2,76,15,32,ok,
133,3,docgen_draft_smart_frequency_global,0.1,169,16,32,ok,
133,3,docgen_draft_smart_frequency_global,0.15,169,25,32,ok,
133,3,docgen_draft_smart_frequency_global,0.2,169,33,32,ok,
133,4,docgen_draft_smart_frequency_global,0.1,225,22,32,ok,
133,4,docgen_draft_smart_frequency_global,0.15,225,33,32,ok,
133,4,docgen_draft_smart_frequency_global,0.2,225,45,32,ok,
133,5,docgen_draft_smart_frequency_global,0.1,74,7,32,ok,
133,5,docgen_draft_smart_frequency_global,0.15,74,11,32,ok,
133,5,docgen_draft_smart_frequency_global,0.2,74,14,32,ok,
133,6,docgen_draft_smart_frequency_global,0.1,135,13,32,ok,
133,6,docgen_draft_smart_frequency_global,0.15,135,20,32,ok,
133,6,docgen_draft_smart_frequency_global,0.2,135,27,32,ok,
133,7,docgen_draft_smart_frequency_global,0.1,93,9,32,ok,
133,7,docgen_draft_smart_frequency_global,0.15,93,13,32,ok,
133,7,docgen_draft_smart_frequency_global,0.2,93,18,32,ok,
133,8,docgen_draft_smart_frequency_global,0.1,168,16,32,ok,
133,8,docgen_draft_smart_frequency_global,0.15,168,25,32,ok,
133,8,docgen_draft_smart_frequency_global,0.2,168,33,32,ok,
133,9,docgen_draft_smart_frequency_global,0.1,189,18,32,ok,
133,9,docgen_draft_smart_frequency_global,0.15,189,28,32,ok,
133,9,docgen_draft_smart_frequency_global,0.2,189,37,32,ok,
133,10,docgen_draft_smart_frequency_global,0.1,161,16,32,ok,
133,10,docgen_draft_smart_frequency_global,0.15,161,24,32,ok,
133,10,docgen_draft_smart_frequency_global,0.2,161,32,32,ok,
133,11,docgen_draft_smart_frequency_global,0.1,131,13,32,ok,
133,11,docgen_draft_smart_frequency_global,0.15,131,19,32,ok,
133,11,docgen_draft_smart_frequency_global,0.2,131,26,32,ok,
133,12,docgen_draft_smart_frequency_global,0.1,172,17,32,ok,
133,12,docgen_draft_smart_frequency_global,0.15,172,25,32,ok,
133,12,docgen_draft_smart_frequency_global,0.2,172,34,32,ok,
134,,,,,,,,skipped_should_test_false
135,0,docgen_draft_smart_frequency_global,0.1,65,6,32,ok,
135,0,docgen_draft_smart_frequency_global,0.15,65,9,32,ok,
135,0,docgen_draft_smart_frequency_global,0.2,65,13,32,ok,
135,1,docgen_draft_smart_frequency_global,0.1,197,19,32,ok,
135,1,docgen_draft_smart_frequency_global,0.15,197,29,32,ok,
135,1,docgen_draft_smart_frequency_global,0.2,197,39,32,ok,
135,2,docgen_draft_smart_frequency_global,0.1,80,8,32,ok,
135,2,docgen_draft_smart_frequency_global,0.15,80,12,32,ok,
135,2,docgen_draft_smart_frequency_global,0.2,80,16,32,ok,
135,3,docgen_draft_smart_frequency_global,0.1,158,15,32,ok,
135,3,docgen_draft_smart_frequency_global,0.15,158,23,32,ok,
135,3,docgen_draft_smart_frequency_global,0.2,158,31,32,ok,
135,4,docgen_draft_smart_frequency_global,0.1,110,11,32,ok,
135,4,docgen_draft_smart_frequency_global,0.15,110,16,32,ok,
135,4,docgen_draft_smart_frequency_global,0.2,110,22,32,ok,
135,5,docgen_draft_smart_frequency_global,0.1,216,21,32,ok,
135,5,docgen_draft_smart_frequency_global,0.15,216,32,32,ok,
135,5,docgen_draft_smart_frequency_global,0.2,216,43,32,ok,
135,6,docgen_draft_smart_frequency_global,0.1,112,11,32,ok,
135,6,docgen_draft_smart_frequency_global,0.15,112,16,32,ok,
135,6,docgen_draft_smart_frequency_global,0.2,112,22,32,ok,
135,7,docgen_draft_smart_frequency_global,0.1,29,2,32,ok,
135,7,docgen_draft_smart_frequency_global,0.15,29,4,32,ok,
135,7,docgen_draft_smart_frequency_global,0.2,29,5,32,ok,
135,8,docgen_draft_smart_frequency_global,0.1,105,10,32,ok,
135,8,docgen_draft_smart_frequency_global,0.15,105,15,32,ok,
135,8,docgen_draft_smart_frequency_global,0.2,105,21,32,ok,
135,9,docgen_draft_smart_frequency_global,0.1,155,15,32,ok,
135,9,docgen_draft_smart_frequency_global,0.15,155,23,32,ok,
135,9,docgen_draft_smart_frequency_global,0.2,155,31,32,ok,
135,10,docgen_draft_smart_frequency_global,0.1,47,4,32,ok,
135,10,docgen_draft_smart_frequency_global,0.15,47,7,32,ok,
135,10,docgen_draft_smart_frequency_global,0.2,47,9,32,ok,
135,11,docgen_draft_smart_frequency_global,0.1,146,14,32,ok,
135,11,docgen_draft_smart_frequency_global,0.15,146,21,32,ok,
135,11,docgen_draft_smart_frequency_global,0.2,146,29,32,ok,
135,12,docgen_draft_smart_frequency_global,0.1,88,8,32,ok,
135,12,docgen_draft_smart_frequency_global,0.15,88,13,32,ok,
135,12,docgen_draft_smart_frequency_global,0.2,88,17,32,ok,
135,13,docgen_draft_smart_frequency_global,0.1,103,10,32,ok,
135,13,docgen_draft_smart_frequency_global,0.15,103,15,32,ok,
135,13,docgen_draft_smart_frequency_global,0.2,103,20,32,ok,
135,14,docgen_draft_smart_frequency_global,0.1,52,5,32,ok,
135,14,docgen_draft_smart_frequency_global,0.15,52,7,32,ok,
135,14,docgen_draft_smart_frequency_global,0.2,52,10,32,ok,
135,15,docgen_draft_smart_frequency_global,0.1,111,11,32,ok,
135,15,docgen_draft_smart_frequency_global,0.15,111,16,32,ok,
135,15,docgen_draft_smart_frequency_global,0.2,111,22,32,ok,
135,16,docgen_draft_smart_frequency_global,0.1,60,6,32,ok,
135,16,docgen_draft_smart_frequency_global,0.15,60,9,32,ok,
135,16,docgen_draft_smart_frequency_global,0.2,60,12,32,ok,
135,17,docgen_draft_smart_frequency_global,0.1,109,10,32,ok,
135,17,docgen_draft_smart_frequency_global,0.15,109,16,32,ok,
135,17,docgen_draft_smart_frequency_global,0.2,109,21,32,ok,
135,18,docgen_draft_smart_frequency_global,0.1,237,23,32,ok,
135,18,docgen_draft_smart_frequency_global,0.15,237,35,32,ok,
135,18,docgen_draft_smart_frequency_global,0.2,237,47,32,ok,
136,0,docgen_draft_smart_frequency_global,0.1,88,8,32,ok,
136,0,docgen_draft_smart_frequency_global,0.15,88,13,32,ok,
136,0,docgen_draft_smart_frequency_global,0.2,88,17,32,ok,
136,1,docgen_draft_smart_frequency_global,0.1,133,13,32,ok,
136,1,docgen_draft_smart_frequency_global,0.15,133,19,32,ok,
136,1,docgen_draft_smart_frequency_global,0.2,133,26,32,ok,
136,2,docgen_draft_smart_frequency_global,0.1,59,5,32,ok,
136,2,docgen_draft_smart_frequency_global,0.15,59,8,32,ok,
136,2,docgen_draft_smart_frequency_global,0.2,59,11,32,ok,
136,3,docgen_draft_smart_frequency_global,0.1,63,6,32,ok,
136,3,docgen_draft_smart_frequency_global,0.15,63,9,32,ok,
136,3,docgen_draft_smart_frequency_global,0.2,63,12,32,ok,
136,4,docgen_draft_smart_frequency_global,0.1,37,3,32,ok,
136,4,docgen_draft_smart_frequency_global,0.15,37,5,32,ok,
136,4,docgen_draft_smart_frequency_global,0.2,37,7,32,ok,
136,5,docgen_draft_smart_frequency_global,0.1,73,7,32,ok,
136,5,docgen_draft_smart_frequency_global,0.15,73,10,32,ok,
136,5,docgen_draft_smart_frequency_global,0.2,73,14,32,ok,
136,6,docgen_draft_smart_frequency_global,0.1,59,5,32,ok,
136,6,docgen_draft_smart_frequency_global,0.15,59,8,32,ok,
136,6,docgen_draft_smart_frequency_global,0.2,59,11,32,ok,
136,7,docgen_draft_smart_frequency_global,0.1,57,5,32,ok,
136,7,docgen_draft_smart_frequency_global,0.15,57,8,32,ok,
136,7,docgen_draft_smart_frequency_global,0.2,57,11,32,ok,
136,8,docgen_draft_smart_frequency_global,0.1,51,5,32,ok,
136,8,docgen_draft_smart_frequency_global,0.15,51,7,32,ok,
136,8,docgen_draft_smart_frequency_global,0.2,51,10,32,ok,
136,9,docgen_draft_smart_frequency_global,0.1,172,17,32,ok,
136,9,docgen_draft_smart_frequency_global,0.15,172,25,32,ok,
136,9,docgen_draft_smart_frequency_global,0.2,172,34,32,ok,
136,10,docgen_draft_smart_frequency_global,0.1,93,9,32,ok,
136,10,docgen_draft_smart_frequency_global,0.15,93,13,32,ok,
136,10,docgen_draft_smart_frequency_global,0.2,93,18,32,ok,
136,11,docgen_draft_smart_frequency_global,0.1,139,13,32,ok,
136,11,docgen_draft_smart_frequency_global,0.15,139,20,32,ok,
136,11,docgen_draft_smart_frequency_global,0.2,139,27,32,ok,
136,12,docgen_draft_smart_frequency_global,0.1,253,25,32,ok,
136,12,docgen_draft_smart_frequency_global,0.15,253,37,32,ok,
136,12,docgen_draft_smart_frequency_global,0.2,253,50,32,ok,
136,13,docgen_draft_smart_frequency_global,0.1,67,6,32,ok,
136,13,docgen_draft_smart_frequency_global,0.15,67,10,32,ok,
136,13,docgen_draft_smart_frequency_global,0.2,67,13,32,ok,
136,14,docgen_draft_smart_frequency_global,0.1,41,4,32,ok,
136,14,docgen_draft_smart_frequency_global,0.15,41,6,32,ok,
136,14,docgen_draft_smart_frequency_global,0.2,41,8,32,ok,
136,15,docgen_draft_smart_frequency_global,0.1,79,7,32,ok,
136,15,docgen_draft_smart_frequency_global,0.15,79,11,32,ok,
136,15,docgen_draft_smart_frequency_global,0.2,79,15,32,ok,
