example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
12,0,fusionrag_qk,0.8,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,1608,Which company initiated a successful price war among PC manufacturers in 1994?,1,预测答案“Compaq”准确包含了标准答案中的核心实体，直接回答了问题所问的公司名称，与标准答案在语义上完全等价。
12,0,draft_selected_set,0.8,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,0.13333333333333333,0.0,1608,Which company initiated a successful price war among PC manufacturers in 1994?,1,预测答案“Compaq”准确包含了标准答案中的核心实体，直接回答了问题所问的公司名称，与标准答案在语义上完全等价。
12,1,oracle_full_attention,0.8,Hewlett Packard,Hewlett Packard,1.0,1.0,1680,Which company did Compaq merge with in 2002?,1,预测答案与标准答案完全一致，均为“Hewlett Packard”，准确包含了问题所要求的核心实体信息，语义完全等价，因此判断为正确。
12,1,fusionrag_qk,0.8,Hewlett Packard,Hewlett Packard,1.0,1.0,1680,Which company did Compaq merge with in 2002?,1,预测答案与标准答案完全一致，均为“Hewlett Packard”，准确包含了问题所要求的核心实体信息，语义完全等价，因此判断为正确。
12,1,draft_selected_set,0.8,Hewlett Packard,Hewlett Packard,1.0,1.0,1680,Which company did Compaq merge with in 2002?,1,预测答案与标准答案完全一致，均为“Hewlett Packard”，准确包含了问题所要求的核心实体信息，语义完全等价，因此判断为正确。
13,0,oracle_full_attention,0.8,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence. She was born in 1253 and died in 1257, possibly from a degenerative disease, and did not survive her fourth year.",0.6896551724137931,0.0,913,Who is Katherine of England?,1,预测答案包含了标准答案的核心信息，如她是亨利三世和埃莉诺的第五个孩子、生于1253年、死于1257年、可能患有退化性疾病且未满四岁夭折。两者在语义上基本等价，准确回答了问题。
13,0,fusionrag_qk,0.8,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife Eleanor of Provence, born in 1253 and who died in 1257, being a very sickly child who did not survive her fourth year.",0.6260869565217391,0.0,913,Who is Katherine of England?,1,预测答案包含了标准答案的核心信息，即Katherine of England是亨利三世和普罗旺斯的埃莉诺的第五个孩子，生于1253年，卒于1257年，且是一个体弱多病、未满四岁便夭折的孩子。虽然预测答案省略了关于她失聪或患有疾病的细节，但整体语义与标准答案基本一致，正确回答了问题。
13,0,draft_selected_set,0.8,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife, Eleanor of Provence. She was born either a deaf-mute or just deaf and mentally challenged and was very sickly. She possibly had a degenerative disease, did not survive her fourth year and died at Windsor.",0.7438016528925621,0.0,913,Who is Katherine of England?,1,预测答案包含了标准答案的所有关键信息，如身份、父母、健康状况及死亡地点等，且语义与标准答案完全等价，仅存在措辞上的细微差异。
13,1,oracle_full_attention,0.8,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,1666,What year was King Henry III of England crowned?,1,预测答案包含了“1216”和“1220”这两个关键年份，与标准答案中提到的首次加冕和第二次加冕的时间完全一致，语义上完全等价，正确回答了问题。
13,1,fusionrag_qk,0.8,Henry III was first crowned in 1216 and had a second coronation in 1220.,1220,0.24000000000000002,0.0,1666,What year was King Henry III of England crowned?,0,预测答案仅包含了1220年这第二次加冕的年份，遗漏了1216年首次加冕的关键信息，未完整回答问题。
13,1,draft_selected_set,0.8,Henry III was first crowned in 1216 and had a second coronation in 1220.,1216 and 1220,0.5806451612903226,0.0,1666,What year was King Henry III of England crowned?,1,预测答案包含了“1216”和“1220”这两个关键年份，与标准答案中提到的首次加冕和第二次加冕的时间完全一致，语义上完全等价，正确回答了问题。
14,0,oracle_full_attention,0.8,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,845,Who played the little girl in the 1947 film Miracle on 34th Street?,1,预测答案“Natalie Wood”准确包含了标准答案中的核心实体和关键信息，直接回答了谁扮演了电影中的小女孩，语义上与标准答案完全一致。
14,0,fusionrag_qk,0.8,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,845,Who played the little girl in the 1947 film Miracle on 34th Street?,1,预测答案“Natalie Wood”准确包含了标准答案中的核心实体和关键信息，直接回答了谁扮演了电影中的小女孩，语义上与标准答案完全一致。
14,0,draft_selected_set,0.8,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,0.16666666666666669,0.0,845,Who played the little girl in the 1947 film Miracle on 34th Street?,1,预测答案“Natalie Wood”准确包含了标准答案中的核心实体和关键信息，直接回答了谁扮演了电影中的小女孩，语义上与标准答案完全一致。
14,1,oracle_full_attention,0.8,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,1344,Who is the sibling of actress Natalie Wood?,1,预测答案“Lana Wood”准确提供了标准答案中的核心实体，直接回答了问题所问的Natalie Wood的兄弟姐妹是谁，语义上与标准答案完全等价。
14,1,fusionrag_qk,0.8,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,1344,Who is the sibling of actress Natalie Wood?,1,预测答案“Lana Wood”准确提供了标准答案中的核心实体，直接回答了问题所问的Natalie Wood的兄弟姐妹是谁，语义上与标准答案完全等价。
14,1,draft_selected_set,0.8,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,0.33333333333333337,0.0,1344,Who is the sibling of actress Natalie Wood?,1,预测答案“Lana Wood”准确提供了标准答案中的核心实体，直接回答了问题所问的Natalie Wood的兄弟姐妹是谁，语义上与标准答案完全等价。
15,0,oracle_full_attention,0.8,"Culberson County, Texas",Culerson County,0.6666666666666666,0.0,542,In which county is Pine Springs located?,1,"预测答案“Culerson County”与标准答案“Culberson County, Texas”在核心实体上基本一致，仅存在轻微的拼写遗漏（少了一个字母b）且省略了州名，但保留了关键信息，语义上等价。"
15,0,fusionrag_qk,0.8,"Culberson County, Texas",Culberson County,0.8571428571428571,0.0,542,In which county is Pine Springs located?,1,预测答案包含了标准答案的核心实体“Culberson County”，虽然缺少了“Texas”这一补充信息，但已经准确回答了Pine Springs所在的县，语义上与标准答案一致。
15,0,draft_selected_set,0.8,"Culberson County, Texas",Culberson County,0.8571428571428571,0.0,542,In which county is Pine Springs located?,1,预测答案包含了标准答案的核心实体“Culberson County”，虽然缺少了“Texas”这一补充信息，但已经准确回答了Pine Springs所在的县，语义上与标准答案一致。
15,1,oracle_full_attention,0.8,Van Horn,Van Horn,1.0,1.0,896,"What is the county seat of Culberson County, Texas?",1,预测答案“Van Horn”与标准答案完全一致，准确地包含了问题所问的核心实体信息，正确回答了Culberson县的县治所在地。
15,1,fusionrag_qk,0.8,Van Horn,Pine Springs,0,0.0,896,"What is the county seat of Culberson County, Texas?",0,预测答案给出的县治是Pine Springs，而标准答案明确指出Culberson County的县治是Van Horn。两者完全不同，预测答案缺少标准答案的核心实体，因此判断为错误。
15,1,draft_selected_set,0.8,Van Horn,Pine Springs,0,0.0,896,"What is the county seat of Culberson County, Texas?",0,预测答案给出的县治是Pine Springs，而标准答案明确指出Culberson County的县治是Van Horn。两者完全不同，预测答案缺少标准答案的核心实体，因此判断为错误。
16,0,oracle_full_attention,0.8,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,1212,Who was the top PC manufacturer in 1994?,1,预测答案“Compaq”准确包含了标准答案的核心实体信息，直接回答了1994年最大的个人电脑制造商是谁的问题，与标准答案在语义上完全等价。
16,0,fusionrag_qk,0.8,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,1212,Who was the top PC manufacturer in 1994?,1,预测答案“Compaq”准确包含了标准答案的核心实体信息，直接回答了1994年最大的个人电脑制造商是谁的问题，与标准答案在语义上完全等价。
16,0,draft_selected_set,0.8,Compaq was the top PC manufacturer in 1994.,Compaq,0.16666666666666669,0.0,1212,Who was the top PC manufacturer in 1994?,1,预测答案“Compaq”准确包含了标准答案的核心实体信息，直接回答了1994年最大的个人电脑制造商是谁的问题，与标准答案在语义上完全等价。
16,1,oracle_full_attention,0.8,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,1751,What company did Compaq merge with in 2002?,1,预测答案“Hewlett Packard”准确包含了标准答案中的核心实体信息，直接回答了2002年与康柏合并的公司名称，语义上与标准答案完全一致。
16,1,fusionrag_qk,0.8,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,1751,What company did Compaq merge with in 2002?,1,预测答案“Hewlett Packard”准确包含了标准答案中的核心实体信息，直接回答了2002年与康柏合并的公司名称，语义上与标准答案完全一致。
16,1,draft_selected_set,0.8,Compaq merged with Hewlett Packard (HP) in 2002.,Hewlett Packard,0.4210526315789474,0.0,1751,What company did Compaq merge with in 2002?,1,预测答案“Hewlett Packard”准确包含了标准答案中的核心实体信息，直接回答了2002年与康柏合并的公司名称，语义上与标准答案完全一致。
17,0,oracle_full_attention,0.8,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,1132,Who was the King of England in 1950?,1,预测答案“George VI”准确包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了1950年英国国王是谁的问题。
17,0,fusionrag_qk,0.8,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,1132,Who was the King of England in 1950?,1,预测答案“George VI”准确包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了1950年英国国王是谁的问题。
17,0,draft_selected_set,0.8,George VI was the King of the United Kingdom in 1950.,George VI,0.2666666666666667,0.0,1132,Who was the King of England in 1950?,1,预测答案“George VI”准确包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了1950年英国国王是谁的问题。
17,1,oracle_full_attention,0.8,Colin Firth,Colin Firth,1.0,1.0,1548,Which actor played King George VI in the film 'The King's Speech'?,1,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世国王的演员信息，符合所有判断标准。
17,1,fusionrag_qk,0.8,Colin Firth,Colin Firth,1.0,1.0,1548,Which actor played King George VI in the film 'The King's Speech'?,1,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世国王的演员信息，符合所有判断标准。
17,1,draft_selected_set,0.8,Colin Firth,Colin Firth,1.0,1.0,1548,Which actor played King George VI in the film 'The King's Speech'?,1,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世国王的演员信息，符合所有判断标准。
18,0,oracle_full_attention,0.8,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,816,Who played Susie in Miracle on 34th Street?,1,预测答案“Natalie Wood”准确给出了问题中询问的演员名字，包含了标准答案的核心实体信息，语义上与标准答案完全一致，正确回答了问题。
18,0,fusionrag_qk,0.8,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,816,Who played Susie in Miracle on 34th Street?,1,预测答案“Natalie Wood”准确给出了问题中询问的演员名字，包含了标准答案的核心实体信息，语义上与标准答案完全一致，正确回答了问题。
18,0,draft_selected_set,0.8,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,816,Who played Susie in Miracle on 34th Street?,1,预测答案“Natalie Wood”准确给出了问题中询问的演员名字，包含了标准答案的核心实体信息，语义上与标准答案完全一致，正确回答了问题。
