Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
Who did Frank Bruno beat to win the WBC World Title in 1995?,Who did Frank Bruno beat to win the WBC World Title in 1995?,Oliver McCall,"<think>

</think>

Answer: Oliver McCall",False,0,0.0,预测答案为空，没有提供任何实质性的信息来回答问题。因此，它未能包含标准答案“Oliver McCall”的关键信息，也没有正确回答Frank Bruno在1995年击败了谁赢得WBC世界拳王头衔。
"In 1966, what replaced the Aust ferry?","In 1966, what replaced the Aust ferry?",Severn Bridge,"<think>

</think>

Severn Bridge",True,0,0.0,预测答案“Severn Bridge”与标准答案完全一致，准确地给出了1966年取代Aust渡轮的具体事物，完全符合问题要求，没有任何偏差。
Which county was absorbed into Cambridgeshire in 1974?,Which county was absorbed into Cambridgeshire in 1974?,Huntingdonshire District Council,Isle of Ely,False,0,0.0,预测答案“Isle of Ely”与标准答案“Huntingdonshire District Council”完全不同。虽然两者都与1974年Cambridgeshire的行政区划调整有关，但预测答案并未包含标准答案的关键信息，在语义上也不等价，因此属于错误回答。
"Bewdley, Tenbury Wells, and Droitwich Spa are all towns in which English county?","Bewdley, Tenbury Wells, and Droitwich Spa are all towns in which English county?",Worcestershire county,"<think>

</think>

Answer: Worcestershire",True,0,0.0,预测答案“Worcestershire”准确包含了标准答案“Worcestershire county”的核心地理名称信息。两者在语义上完全等价，均正确指出了这些城镇所在的英国郡名，符合答案正确的判断标准。
The hamadryas is a species of which monkey?,The hamadryas is a species of which monkey?,Baboon,"<think>

</think>

Answer: baboon",True,0,0.0,预测答案“baboon”与标准答案“Baboon”在语义上完全等价，仅仅是首字母大小写的差异，准确无误地回答了问题，符合答案正确的判断标准。
The Sentinel serves which Midlands city?,The Sentinel serves which Midlands city?,Stoke-on-Trent,"<think>

</think>

Answer: Coventry",False,0,0.0,预测答案“Coventry”与标准答案“Stoke-on-Trent”完全不同。The Sentinel 是一家主要服务于特伦特河畔斯托克及周边地区的当地报纸，而不是考文垂。因此，预测答案未能正确回答问题。
What name is given to the area of large country houses around Worksop?,What name is given to the area of large country houses around Worksop?,The Dukeries,"</think>

The area of large country houses around Worksop is known as the ""Dukeries.""",True,0,0.0,预测答案明确指出了该地区被称为“The Dukeries”，这与标准答案完全一致，包含了标准答案的关键信息，语义上完全等价，正确地回答了问题。
How many calories are in a pint of Guinness?,How many calories are in a pint of Guinness?,198,"215 calories






Answer: A pint of Guinness contains 215 calories.",False,0,0.0,预测答案指出一品脱吉尼斯黑啤酒含有215卡路里，而标准答案明确为198卡路里。两者在具体数值上存在明显差异，且卡路里数值是回答该问题的核心关键信息，因此预测答案未能正确回答问题。
What was George's surname in George And Mildred?,What was George's surname in George And Mildred?,Roper,"<think>

</think>

Answer: Roper",False,0,0.0,预测答案部分为空白，没有提供任何文字信息，因此未能包含标准答案中的关键信息“Roper”，无法回答关于George姓氏的问题。
Name the Ent who befriends Merry and Pippin in Fanghorn forest.,Name the Ent who befriends Merry and Pippin in Fanghorn forest.,Treebeard,"<think>

</think>

Treebeard",True,0,0.0,预测答案“Treebeard”与标准答案完全一致，准确地给出了在法贡森林与梅里和皮平成为朋友的树人名字，因此正确地回答了问题。
Which fictional character drove a white Volvo P1800?,Which fictional character drove a white Volvo P1800?,The Saint,"<think>

</think>

The fictional character who drove a white Volvo P1800 was Simon Templar, portrayed by Roger Moore in the TV series ""The Saint.""",True,0,0.0,预测答案明确指出了驾驶白色沃尔沃P1800的虚构角色是“Simon Templar”，这正是标准答案“The Saint”（圣徒）的真实姓名。两者在语义上完全等价，且预测答案提供了额外的背景信息，准确无误地回答了问题。
Which word was introduced on coins in 1971 before being dropped in 1982?,Which word was introduced on coins in 1971 before being dropped in 1982?,New,"pence







Answer: pence",False,0,0.0,预测答案“pence”与标准答案“New”在语义上并不等价，且未包含标准答案的关键信息。1971年英国引入十进制货币时，硬币上印制的单词是“NEW PENCE”，而在1982年该词被改为仅“PENCE”。因此，1971年引入并在1982年取消的具体单词是“New”，预测答案不准确。
Which band member is organising this year's Diamond Jubilee concert at Buckingham Palace?,Which band member is organising this year's Diamond Jubilee concert at Buckingham Palace?,Gary Barlow,"<think>

</think>

Gary Barlow",True,0,0.0,预测答案“Gary Barlow”与标准答案完全一致，准确地给出了组织今年在白金汉宫举行的钻禧庆典音乐会的乐队成员名字，正确回答了所提出的问题。
Who wrote the screenplay for The Crying Game?,Who wrote the screenplay for The Crying Game?,Neil Jordan,"<think>

</think>

Neil Jordan",True,0,0.0,预测答案“Neil Jordan”与标准答案完全一致，准确地给出了《哭泣的游戏》的编剧信息，符合所有判断标准，因此判定为正确回答了问题。
The First Time Ever I Saw Your Face was featured in which Clint Eastwood film?,The First Time Ever I Saw Your Face was featured in which Clint Eastwood film?,Play Misty for Me,Answer: Play Misty for Me,True,0.888888888888889,0.0,预测答案“Answer: Play Misty for Me”包含了标准答案“Play Misty for Me”的全部关键信息，两者在语义上完全等价。预测答案仅仅多了一个“Answer:”的前缀，属于措辞上的细微差异，不影响对问题的正确回答。
