row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
10,False,9,0,1998,25,2815,5.298453551251441,0.47377657517790794,0.16943155601620674,0.16832105908542871,4.4274695119820535,0.22777590807527304,599,624,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,6.461423480883241,0.6036691050976515,0.22791995014995337,0.21196098485961556,5.350555587094277,0.2792788385413587,816,849,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,4.96658684220165,0.478406875859946,0.1393249062821269,0.1383486483246088,4.19558539474383,0.15326966531574726,451,476,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,5.346487042028457,0.5410947143100202,0.158303732983768,0.15730273397639394,4.492649499326944,0.15443909540772438,521,545,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,4.731117022223771,0.5781123000197113,0.12984351441264153,0.12895378982648253,3.9014406227506697,0.12172058504074812,369,396,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,4.837859259452671,0.601288340985775,0.1257585734128952,0.12499078921973705,3.99043678259477,0.12037556245923042,361,387,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,6.0765225775539875,0.6598722818307579,0.18779683485627174,0.18666047090664506,5.001644969917834,0.2272084909491241,603,635,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,5.884518506005406,0.588658113963902,0.17644321080297232,0.17524686781689525,4.900083181913942,0.21933399932458997,630,660,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,4.31428592838347,0.43768173130229115,0.12506200466305017,0.12428079079836607,3.663918973878026,0.08762321854010224,342,363,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,5.95087827090174,0.5831485306844115,0.18496459210291505,0.17330800276249647,4.980195778887719,0.2025693692266941,624,649,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,4.45260750874877,0.45832660188898444,0.12161035789176822,0.1205952768214047,3.7555768699385226,0.11709367902949452,317,353,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,5.17408125475049,0.5691028330475092,0.15814494295045733,0.15713494084775448,4.2943114675581455,0.15252201119437814,504,528,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,4.314512518234551,0.4279098231345415,0.10155033506453037,0.10093513503670692,3.7125969426706433,0.07245541736483574,203,226,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,4.510680229403079,0.5127741661854088,0.12452160427346826,0.12371391197666526,3.7877770927734673,0.08560736617073417,336,364,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,4.873081526719034,0.4508174592629075,0.13962539937347174,0.13866799138486385,4.1364388396032155,0.14619982847943902,454,482,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,6.086387973744422,0.5894338460639119,0.20910828188061714,0.2079661707393825,5.13084841100499,0.1569974347949028,656,686,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,5.183904556557536,0.45410243701189756,0.13615677785128355,0.1350208967924118,4.388504838105291,0.20514050358906388,424,452,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,5.560181616805494,0.6238804711028934,0.16887122113257647,0.16777739394456148,4.593419671058655,0.17401025351136923,580,610,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,4.65204481408,0.4371072221547365,0.12051485711708665,0.11948757478967309,4.001309853978455,0.09311288082972169,306,334,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,4.635319078806788,0.5927356840111315,0.1253170478157699,0.12448128592222929,3.8157119951210916,0.10155435185879469,361,383,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,4.378604597877711,0.44101051380857825,0.12257350515574217,0.12180803110823035,3.70638958690688,0.1086309920065105,310,332,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,5.234051328618079,0.5325598367489874,0.1399065968580544,0.1389411250129342,4.414923071861267,0.1466618231497705,474,501,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,4.924081432167441,0.4524319642223418,0.14051805716007948,0.1395615441724658,4.192209742963314,0.13892166782170534,455,481,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,5.727658378425986,0.5605337452143431,0.1999185625463724,0.19880162458866835,4.74491409258917,0.22229197807610035,679,720,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,5.377325223293155,0.4617658914066851,0.1624522809870541,0.16145381098613143,4.578041575383395,0.17506547551602125,524,551,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,5.873122622258961,0.5829906449653208,0.17524860799312592,0.1741560697555542,4.931190483272076,0.1836928860284388,635,656,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,5.076739914249629,0.4511715159751475,0.14073897013440728,0.1394664621911943,4.272311490960419,0.21251793717965484,466,492,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,5.740987415891141,0.626185854896903,0.16979455389082432,0.16866601770743728,4.7810366922058165,0.16397031489759684,599,624,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,4.371093730907887,0.42988288402557373,0.10224916599690914,0.10114481719210744,3.7384514501318336,0.1005102307535708,236,262,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,4.419902620837092,0.508564367890358,0.12418648414313793,0.12341149104759097,3.681412012781948,0.10573975602164865,338,363,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,5.165321144275367,0.4881076472811401,0.13922544103115797,0.13830929435789585,4.397579794283956,0.1404082616791129,460,486,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,4.855933953542262,0.44466693699359894,0.13039126619696617,0.1295455382205546,4.166357268113643,0.11451848223805428,401,427,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
42,False,27,1,1444,23,2259,4.831424815580249,0.535276407841593,0.13532655965536833,0.13443582598119974,4.039936736226082,0.12088511185720563,433,456,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?
43,False,32,0,1439,27,2258,5.149650675710291,0.44976506289094687,0.13510337565094233,0.13419481506571174,4.411275069229305,0.1535071679390967,431,458,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?
44,False,32,1,1722,29,2543,5.3132475428283215,0.5388730019330978,0.15852130996063352,0.15749968215823174,4.485836323816329,0.13001690711826086,516,545,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?
45,False,33,0,775,24,1591,4.0429419367574155,0.4656662391498685,0.10245326301082969,0.10175534710288048,3.3770190398208797,0.09780339477583766,232,256,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?
46,False,35,0,1174,25,1991,4.679247196298093,0.44790076883509755,0.1250632326118648,0.12431339081376791,4.0004070601426065,0.10587613470852375,352,377,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?
47,False,35,1,1215,22,2029,4.767938116099685,0.5222542039118707,0.12543536815792322,0.12467876402661204,4.0230508809909225,0.09719766303896904,364,386,What year did the author of Prince Prigio die?,What year did Andrew Lang die?
48,False,36,0,1463,23,2278,5.057781877927482,0.4583410508930683,0.13503385800868273,0.13415740802884102,4.346998622175306,0.117408346850425,438,461,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?
49,False,36,1,1820,25,2637,5.517715459689498,0.5354172657243907,0.16946424636989832,0.1685434291139245,4.666703500319272,0.1461304472759366,546,571,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?"
50,False,37,0,1072,28,1892,4.43499015038833,0.44543521711602807,0.12098739901557565,0.12022079201415181,3.77444535959512,0.09412217466160655,321,349,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?
51,False,37,1,1291,50,2133,4.55126593913883,0.5183879341930151,0.13146259635686874,0.13067057728767395,3.7990253758616745,0.10239003272727132,387,437,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?"
52,False,38,0,809,24,1625,4.395663663279265,0.4273159191943705,0.10188412759453058,0.10118810273706913,3.781616078224033,0.08484753826633096,242,266,What county is the NRHEG High School located in?,Where is NRHEG High School located?
53,False,38,1,992,26,1810,4.6846287697553635,0.5148243349976838,0.11959769111126661,0.11886549601331353,3.961467767134309,0.08873897651210427,297,323,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?"
54,False,39,0,965,34,1791,4.300866559147835,0.43620045483112335,0.10742651810869575,0.10670889494940639,3.6659138360992074,0.09132575010880828,289,323,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?
55,False,39,1,1355,30,2177,5.1512989066541195,0.5253472840413451,0.1344769154675305,0.13362222025170922,4.38911606092006,0.1023586462251842,406,436,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?
56,False,40,0,1089,22,1903,4.555403608828783,0.4430341310799122,0.13225493393838406,0.13144389493390918,3.884552725125104,0.0955618186853826,326,348,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?
57,False,40,1,1515,27,2334,5.174386838916689,0.529386751819402,0.221531521063298,0.2205584212206304,4.239385433029383,0.18408313300460577,454,481,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?
58,False,43,0,838,21,1651,4.375088064465672,0.43096816074103117,0.10244707716628909,0.1015623458661139,3.739563291426748,0.10210953513160348,251,272,What county shares a border with Cedar Springs?,Where is Cedar Springs located?
59,False,43,1,991,26,1809,4.580148915760219,0.6041993740946054,0.2000006465241313,0.19890780607238412,3.6790876109153032,0.09686128422617912,297,323,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?"
