row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
20,False,14,0,1057,36,1885,0.3113269419991411,0.021601834043394774,0.11963158199796453,0.11868558003334329,0.09536192199448124,0.07473160396330059,158,194,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.3677810480003245,0.02788629598217085,0.15749691001838073,0.15602259599836543,0.11329031403874978,0.06910752796102315,252,276,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.24829830805538222,0.019198919006157666,0.09121145005337894,0.0906111640506424,0.08007157099200413,0.05781636800384149,101,124,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.2987900039879605,0.025628976989537477,0.12336671998491511,0.12242983799660578,0.0955123349558562,0.05428197205765173,168,196,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.3211071029654704,0.02403343899641186,0.13831682997988537,0.1370867409859784,0.09597128198947757,0.0627855519996956,227,255,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.41800493199843913,0.03066733799641952,0.1795176579616964,0.17749339900910854,0.11871593003161252,0.08910400600871071,328,358,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.30799368204316124,0.023467108025215566,0.13350183906732127,0.132311103050597,0.09575278096599504,0.05527195398462936,212,240,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.3864430600660853,0.030386639991775155,0.17105781805003062,0.16615792602533475,0.11411918996600434,0.07087941205827519,290,320,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.28401398699497804,0.021016156009864062,0.11805562203517184,0.11721438402310014,0.09510405798209831,0.04983815096784383,153,181,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.3200489559676498,0.03499110002303496,0.12454337097005919,0.12274739897111431,0.09601132100215182,0.06450316397240385,180,202,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.28284620901104063,0.021241515991277993,0.11872777005191892,0.11784838204039261,0.09479663398815319,0.04808028897969052,155,177,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.3390803259680979,0.026072120002936572,0.1386139169917442,0.13727252098033205,0.11301507701864466,0.06137921195477247,237,264,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.35170758597087115,0.02378593699540943,0.13821742596337572,0.13696034194435924,0.1352839389583096,0.05442028405377641,227,253,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.5437395010376349,0.03502129897242412,0.19512144499458373,0.19284318899735808,0.19219905801583081,0.12139769905479625,339,380,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,0.3708711840445176,0.030599965015426278,0.16131830104859546,0.1598081380361691,0.11345638503553346,0.06549653294496238,262,289,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,0.43390858999919146,0.03826727799605578,0.17521209100959823,0.172965006029699,0.11865513800876215,0.1017740829847753,317,338,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,0.35460616706404835,0.03493447200162336,0.13863640907220542,0.13724331103730947,0.11343468597624451,0.06760060001397505,233,259,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,0.43262153799878433,0.0452677879948169,0.17231543798698112,0.16638797201449051,0.11835999402683228,0.09667831799015403,299,324,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,0.26121601602062583,0.020149385964032263,0.10005489399190992,0.09932303801178932,0.0946874949731864,0.04632424109149724,118,144,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,0.2999498680001125,0.024041606986429542,0.12264620198402554,0.12169729103334248,0.0956345290178433,0.05762753001181409,169,194,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,0.3263514409773052,0.025152811023872346,0.13752841198584065,0.13628025096841156,0.10274742095498368,0.0609227970126085,230,256,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,0.3095163049874827,0.023156469978857785,0.13017564301844686,0.12822172499727458,0.09589695901377127,0.06028723297640681,200,226,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
42,False,27,1,1444,23,2259,0.31641800404759124,0.02566683600889519,0.13341469102306291,0.13228690798860043,0.09580953302793205,0.06152694398770109,216,239,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?
43,False,32,0,1439,27,2258,0.32797199295600876,0.024224818975199014,0.13352959894109517,0.13236842496553436,0.09648115298477933,0.07373642205493525,215,242,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?
44,False,32,1,1722,29,2543,0.3709493029746227,0.027694427990354598,0.1578715339419432,0.1563974879682064,0.11339842603774741,0.07198491500457749,258,287,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?
45,False,33,0,775,24,1591,0.26072882098378614,0.02417341701220721,0.09989238297566772,0.09920790197793394,0.09484372404403985,0.041819296951871365,116,140,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?
46,False,35,0,1174,25,1991,0.29666350601473823,0.02219117700587958,0.12432024901499972,0.12293056800263003,0.09547249000752345,0.054679589986335486,176,201,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?
47,False,35,1,1215,22,2029,0.3057172499829903,0.024871219997294247,0.1239133839844726,0.12294653401477262,0.09566936496412382,0.06126328103709966,182,204,What year did the author of Prince Prigio die?,What year did Andrew Lang die?
48,False,36,0,1463,23,2278,0.3114651869982481,0.023901628039311618,0.1336357300169766,0.1324409680091776,0.09581346297636628,0.058114365965593606,219,242,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?
49,False,36,1,1820,25,2637,0.3701327409944497,0.027792534965556115,0.16435243299929425,0.1627942330087535,0.11366328201256692,0.06432449101703241,273,298,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?"
50,False,37,0,1072,28,1892,0.2835814359714277,0.021644262014888227,0.11914618802256882,0.11823905899655074,0.09525836602551863,0.047532619908452034,160,188,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?
51,False,37,1,1291,50,2133,0.30722706497181207,0.024845572013873607,0.13153354899259284,0.13049357698764652,0.09592448599869385,0.05492345796665177,193,243,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?"
52,False,38,0,809,24,1625,0.2988803939661011,0.019648162997327745,0.10199427098268643,0.10132839402649552,0.13459127501118928,0.04264668497489765,121,145,What county is the NRHEG High School located in?,Where is NRHEG High School located?
53,False,38,1,992,26,1810,0.28329819097416475,0.022735345002729446,0.11832910898374394,0.1175030319718644,0.09478654304984957,0.0474471939378418,148,174,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?"
54,False,39,0,965,34,1791,0.2710053530172445,0.023661145998630673,0.10553986398736015,0.10461367800598964,0.0947470529936254,0.04705729003762826,144,178,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?
55,False,39,1,1355,30,2177,0.31181154993828386,0.02528483100468293,0.13269716093782336,0.131579854991287,0.09596974099986255,0.057859816995915025,203,233,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?
56,False,40,0,1089,22,1903,0.29322330793365836,0.02626857499126345,0.12037681794026867,0.11953610798809677,0.0961490020272322,0.05042891297489405,163,185,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?
57,False,40,1,1515,27,2334,0.32462420099182054,0.026083802978973836,0.13891816296381876,0.13772985996911302,0.09970841999165714,0.05991381505737081,227,254,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?
58,False,43,0,838,21,1651,0.3307524059782736,0.020080140966456383,0.17013898398727179,0.1694444880122319,0.0947871669777669,0.04574611404677853,125,146,What county shares a border with Cedar Springs?,Where is Cedar Springs located?
59,False,43,1,991,26,1809,0.2896238110261038,0.024660683993715793,0.11803716199938208,0.11715334898326546,0.09475047996966168,0.05217548506334424,148,174,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?"
60,False,44,0,998,22,1812,0.28047527599846944,0.021098537021316588,0.11747493298025802,0.11671759700402617,0.09481342800427228,0.047088377992622554,149,171,Bancroft's county borders what county?,Where is Bancroft located?
61,False,44,1,1107,26,1925,0.2931014079367742,0.021744193974882364,0.12275272596161813,0.1218999259872362,0.10043873602990061,0.048165751970373094,166,192,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?"
62,False,44,2,1603,23,2418,0.33688125800108537,0.026489556999877095,0.13820094801485538,0.13690629100892693,0.1129723489866592,0.05921840399969369,240,263,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?
63,False,45,0,1538,23,2353,0.31987294706050307,0.024507644993718714,0.1378628400270827,0.13666518300306052,0.09634314099093899,0.06115932104876265,230,253,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?
64,False,45,1,1820,30,2642,0.3719127959338948,0.02900634496472776,0.163240457943175,0.16160618199501187,0.1136436159722507,0.06602237705374137,273,303,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?
65,False,46,0,1520,28,2340,0.32033739308826625,0.024325028993189335,0.13808784005232155,0.13684531702892855,0.09602152503794059,0.061902999004814774,228,256,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?
66,False,46,1,1936,30,2758,0.3949135630391538,0.030990120954811573,0.16773740499047562,0.16604106698650867,0.11386699602007866,0.08231904107378796,290,320,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?
67,False,50,0,1672,22,2486,0.35414475901052356,0.025092041993048042,0.15592679003020748,0.15451302198925987,0.11325181601569057,0.059874110971577466,250,272,When was John's eldest son crowned?,Who is John's eldest son?
68,False,50,1,1921,23,2736,0.3707614240120165,0.026755022001452744,0.16701068100519478,0.16531876102089882,0.11371971701737493,0.06327600398799405,288,311,When was John's eldest son crowned?,When was John's eldest son crowned?
69,False,50,2,1921,23,2736,0.37301402498269454,0.026217919017653912,0.16716631996678188,0.16547949297819287,0.11391245597042143,0.0657173300278373,288,311,When was John's eldest son crowned?,When was John's eldest son crowned?
70,False,50,3,2829,23,3644,0.48477250296855345,0.0365972529980354,0.21705245098564774,0.2139375649858266,0.13177323498530313,0.09934956399956718,424,447,When was John's eldest son crowned?,When was John's eldest son crowned?
71,False,51,0,1068,27,1887,0.2876555689726956,0.023635610996279866,0.1194152389653027,0.11852688097860664,0.09662424202542752,0.04798047698568553,160,187,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?
72,False,51,1,1533,31,2356,0.33921412099152803,0.02858021599240601,0.13768556399736553,0.13637656898936257,0.1129818910267204,0.059966449975036085,229,260,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?
73,False,52,0,1068,27,1887,0.2870007950114086,0.021551825979258865,0.1200672599952668,0.11919112299801782,0.09516219102079049,0.05021951801609248,160,187,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?
74,False,52,1,1338,31,2161,0.30090082803508267,0.022966272954363376,0.12928928702604026,0.12815291399601847,0.09561784600373358,0.05302742205094546,200,231,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?
75,False,52,2,1728,33,2553,0.3636695599416271,0.029147203953471035,0.15854699397459626,0.15708642394747585,0.11337152699707076,0.06260383501648903,259,292,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?
76,False,53,0,1415,27,2234,0.31053157098358497,0.02415012801066041,0.13328711997019127,0.1320450700004585,0.09884246700676158,0.05425185599597171,212,239,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?
77,False,54,0,977,30,1799,0.2864328720024787,0.02078828396042809,0.12011026300024241,0.11929902399424464,0.09987985499901697,0.04565447004279122,146,176,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?
78,False,54,1,1794,32,2618,0.4060560729703866,0.029468814958818257,0.1633325229631737,0.16183313395595178,0.14947877102531493,0.06377596402307972,269,301,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?
79,False,55,0,1494,33,2319,0.35024298692587763,0.02506810100749135,0.13782594993244857,0.1366409519687295,0.11287734797224402,0.07447158801369369,224,257,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn"
