example_id,chunk_id,method,rate,chunk_len,selected_count,n_calibration_queries
103,3,full_attention_mean_score_per_chunk,0.15,143,21,8
103,4,full_attention_frequency_per_chunk,0.15,221,33,8
103,4,full_attention_mean_score_per_chunk,0.15,221,33,8
103,5,full_attention_frequency_per_chunk,0.15,189,28,8
103,5,full_attention_mean_score_per_chunk,0.15,189,28,8
103,6,full_attention_frequency_per_chunk,0.15,113,16,8
103,6,full_attention_mean_score_per_chunk,0.15,113,16,8
103,7,full_attention_frequency_per_chunk,0.15,108,16,8
103,7,full_attention_mean_score_per_chunk,0.15,108,16,8
103,8,full_attention_frequency_per_chunk,0.15,157,23,8
103,8,full_attention_mean_score_per_chunk,0.15,157,23,8
103,9,full_attention_frequency_per_chunk,0.15,96,14,8
103,9,full_attention_mean_score_per_chunk,0.15,96,14,8
103,10,full_attention_frequency_per_chunk,0.15,55,8,8
103,10,full_attention_mean_score_per_chunk,0.15,55,8,8
103,11,full_attention_frequency_per_chunk,0.15,77,11,8
103,11,full_attention_mean_score_per_chunk,0.15,77,11,8
103,12,full_attention_frequency_per_chunk,0.15,97,14,8
103,12,full_attention_mean_score_per_chunk,0.15,97,14,8
103,13,full_attention_frequency_per_chunk,0.15,134,20,8
103,13,full_attention_mean_score_per_chunk,0.15,134,20,8
103,14,full_attention_frequency_per_chunk,0.15,120,18,8
103,14,full_attention_mean_score_per_chunk,0.15,120,18,8
103,15,full_attention_frequency_per_chunk,0.15,129,19,8
103,15,full_attention_mean_score_per_chunk,0.15,129,19,8
103,16,full_attention_frequency_per_chunk,0.15,93,13,8
103,16,full_attention_mean_score_per_chunk,0.15,93,13,8
104,0,full_attention_frequency_per_chunk,0.15,155,23,8
104,0,full_attention_mean_score_per_chunk,0.15,155,23,8
104,1,full_attention_frequency_per_chunk,0.15,156,23,8
104,1,full_attention_mean_score_per_chunk,0.15,156,23,8
104,2,full_attention_frequency_per_chunk,0.15,129,19,8
104,2,full_attention_mean_score_per_chunk,0.15,129,19,8
104,3,full_attention_frequency_per_chunk,0.15,136,20,8
104,3,full_attention_mean_score_per_chunk,0.15,136,20,8
104,4,full_attention_frequency_per_chunk,0.15,292,43,8
104,4,full_attention_mean_score_per_chunk,0.15,292,43,8
104,5,full_attention_frequency_per_chunk,0.15,144,21,8
104,5,full_attention_mean_score_per_chunk,0.15,144,21,8
104,6,full_attention_frequency_per_chunk,0.15,164,24,8
104,6,full_attention_mean_score_per_chunk,0.15,164,24,8
104,7,full_attention_frequency_per_chunk,0.15,119,17,8
104,7,full_attention_mean_score_per_chunk,0.15,119,17,8
104,8,full_attention_frequency_per_chunk,0.15,111,16,8
104,8,full_attention_mean_score_per_chunk,0.15,111,16,8
104,9,full_attention_frequency_per_chunk,0.15,288,43,8
104,9,full_attention_mean_score_per_chunk,0.15,288,43,8
105,0,full_attention_frequency_per_chunk,0.15,228,34,8
105,0,full_attention_mean_score_per_chunk,0.15,228,34,8
105,1,full_attention_frequency_per_chunk,0.15,264,39,8
105,1,full_attention_mean_score_per_chunk,0.15,264,39,8
105,2,full_attention_frequency_per_chunk,0.15,335,50,8
105,2,full_attention_mean_score_per_chunk,0.15,335,50,8
105,3,full_attention_frequency_per_chunk,0.15,171,25,8
105,3,full_attention_mean_score_per_chunk,0.15,171,25,8
105,4,full_attention_frequency_per_chunk,0.15,167,25,8
105,4,full_attention_mean_score_per_chunk,0.15,167,25,8
105,5,full_attention_frequency_per_chunk,0.15,314,47,8
105,5,full_attention_mean_score_per_chunk,0.15,314,47,8
105,6,full_attention_frequency_per_chunk,0.15,248,37,8
105,6,full_attention_mean_score_per_chunk,0.15,248,37,8
105,7,full_attention_frequency_per_chunk,0.15,222,33,8
105,7,full_attention_mean_score_per_chunk,0.15,222,33,8
105,8,full_attention_frequency_per_chunk,0.15,201,30,8
105,8,full_attention_mean_score_per_chunk,0.15,201,30,8
105,9,full_attention_frequency_per_chunk,0.15,260,39,8
105,9,full_attention_mean_score_per_chunk,0.15,260,39,8
105,10,full_attention_frequency_per_chunk,0.15,100,15,8
105,10,full_attention_mean_score_per_chunk,0.15,100,15,8
105,11,full_attention_frequency_per_chunk,0.15,185,27,8
105,11,full_attention_mean_score_per_chunk,0.15,185,27,8
105,12,full_attention_frequency_per_chunk,0.15,311,46,8
105,12,full_attention_mean_score_per_chunk,0.15,311,46,8
109,0,full_attention_frequency_per_chunk,0.15,161,24,8
109,0,full_attention_mean_score_per_chunk,0.15,161,24,8
109,1,full_attention_frequency_per_chunk,0.15,141,21,8
109,1,full_attention_mean_score_per_chunk,0.15,141,21,8
109,2,full_attention_frequency_per_chunk,0.15,180,27,8
109,2,full_attention_mean_score_per_chunk,0.15,180,27,8
109,3,full_attention_frequency_per_chunk,0.15,125,18,8
109,3,full_attention_mean_score_per_chunk,0.15,125,18,8
109,4,full_attention_frequency_per_chunk,0.15,107,16,8
109,4,full_attention_mean_score_per_chunk,0.15,107,16,8
109,5,full_attention_frequency_per_chunk,0.15,160,24,8
109,5,full_attention_mean_score_per_chunk,0.15,160,24,8
109,6,full_attention_frequency_per_chunk,0.15,374,56,8
109,6,full_attention_mean_score_per_chunk,0.15,374,56,8
109,7,full_attention_frequency_per_chunk,0.15,110,16,8
109,7,full_attention_mean_score_per_chunk,0.15,110,16,8
109,8,full_attention_frequency_per_chunk,0.15,233,34,8
109,8,full_attention_mean_score_per_chunk,0.15,233,34,8
109,9,full_attention_frequency_per_chunk,0.15,130,19,8
109,9,full_attention_mean_score_per_chunk,0.15,130,19,8
112,0,full_attention_frequency_per_chunk,0.15,43,6,8
112,0,full_attention_mean_score_per_chunk,0.15,43,6,8
112,1,full_attention_frequency_per_chunk,0.15,83,12,8
112,1,full_attention_mean_score_per_chunk,0.15,83,12,8
112,2,full_attention_frequency_per_chunk,0.15,68,10,8
112,2,full_attention_mean_score_per_chunk,0.15,68,10,8
112,3,full_attention_frequency_per_chunk,0.15,78,11,8
112,3,full_attention_mean_score_per_chunk,0.15,78,11,8
112,4,full_attention_frequency_per_chunk,0.15,105,15,8
112,4,full_attention_mean_score_per_chunk,0.15,105,15,8
112,5,full_attention_frequency_per_chunk,0.15,55,8,8
112,5,full_attention_mean_score_per_chunk,0.15,55,8,8
112,6,full_attention_frequency_per_chunk,0.15,67,10,8
112,6,full_attention_mean_score_per_chunk,0.15,67,10,8
112,7,full_attention_frequency_per_chunk,0.15,74,11,8
112,7,full_attention_mean_score_per_chunk,0.15,74,11,8
112,8,full_attention_frequency_per_chunk,0.15,192,28,8
112,8,full_attention_mean_score_per_chunk,0.15,192,28,8
112,9,full_attention_frequency_per_chunk,0.15,57,8,8
112,9,full_attention_mean_score_per_chunk,0.15,57,8,8
112,10,full_attention_frequency_per_chunk,0.15,82,12,8
112,10,full_attention_mean_score_per_chunk,0.15,82,12,8
112,11,full_attention_frequency_per_chunk,0.15,95,14,8
112,11,full_attention_mean_score_per_chunk,0.15,95,14,8
112,12,full_attention_frequency_per_chunk,0.15,49,7,8
112,12,full_attention_mean_score_per_chunk,0.15,49,7,8
112,13,full_attention_frequency_per_chunk,0.15,68,10,8
112,13,full_attention_mean_score_per_chunk,0.15,68,10,8
112,14,full_attention_frequency_per_chunk,0.15,106,15,8
112,14,full_attention_mean_score_per_chunk,0.15,106,15,8
112,15,full_attention_frequency_per_chunk,0.15,110,16,8
112,15,full_attention_mean_score_per_chunk,0.15,110,16,8
112,16,full_attention_frequency_per_chunk,0.15,238,35,8
112,16,full_attention_mean_score_per_chunk,0.15,238,35,8
112,17,full_attention_frequency_per_chunk,0.15,112,16,8
112,17,full_attention_mean_score_per_chunk,0.15,112,16,8
112,18,full_attention_frequency_per_chunk,0.15,132,19,8
112,18,full_attention_mean_score_per_chunk,0.15,132,19,8
113,0,full_attention_frequency_per_chunk,0.15,131,19,8
113,0,full_attention_mean_score_per_chunk,0.15,131,19,8
113,1,full_attention_frequency_per_chunk,0.15,225,33,8
113,1,full_attention_mean_score_per_chunk,0.15,225,33,8
113,2,full_attention_frequency_per_chunk,0.15,210,31,8
113,2,full_attention_mean_score_per_chunk,0.15,210,31,8
113,3,full_attention_frequency_per_chunk,0.15,102,15,8
113,3,full_attention_mean_score_per_chunk,0.15,102,15,8
113,4,full_attention_frequency_per_chunk,0.15,102,15,8
113,4,full_attention_mean_score_per_chunk,0.15,102,15,8
113,5,full_attention_frequency_per_chunk,0.15,168,25,8
113,5,full_attention_mean_score_per_chunk,0.15,168,25,8
113,6,full_attention_frequency_per_chunk,0.15,61,9,8
113,6,full_attention_mean_score_per_chunk,0.15,61,9,8
113,7,full_attention_frequency_per_chunk,0.15,121,18,8
113,7,full_attention_mean_score_per_chunk,0.15,121,18,8
113,8,full_attention_frequency_per_chunk,0.15,216,32,8
113,8,full_attention_mean_score_per_chunk,0.15,216,32,8
113,9,full_attention_frequency_per_chunk,0.15,120,18,8
113,9,full_attention_mean_score_per_chunk,0.15,120,18,8
113,10,full_attention_frequency_per_chunk,0.15,147,22,8
113,10,full_attention_mean_score_per_chunk,0.15,147,22,8
113,11,full_attention_frequency_per_chunk,0.15,64,9,8
113,11,full_attention_mean_score_per_chunk,0.15,64,9,8
113,12,full_attention_frequency_per_chunk,0.15,75,11,8
113,12,full_attention_mean_score_per_chunk,0.15,75,11,8
113,13,full_attention_frequency_per_chunk,0.15,91,13,8
113,13,full_attention_mean_score_per_chunk,0.15,91,13,8
113,14,full_attention_frequency_per_chunk,0.15,77,11,8
113,14,full_attention_mean_score_per_chunk,0.15,77,11,8
113,15,full_attention_frequency_per_chunk,0.15,156,23,8
113,15,full_attention_mean_score_per_chunk,0.15,156,23,8
113,16,full_attention_frequency_per_chunk,0.15,97,14,8
113,16,full_attention_mean_score_per_chunk,0.15,97,14,8
114,0,full_attention_frequency_per_chunk,0.15,340,51,8
114,0,full_attention_mean_score_per_chunk,0.15,340,51,8
114,1,full_attention_frequency_per_chunk,0.15,149,22,8
114,1,full_attention_mean_score_per_chunk,0.15,149,22,8
114,2,full_attention_frequency_per_chunk,0.15,184,27,8
114,2,full_attention_mean_score_per_chunk,0.15,184,27,8
114,3,full_attention_frequency_per_chunk,0.15,170,25,8
114,3,full_attention_mean_score_per_chunk,0.15,170,25,8
114,4,full_attention_frequency_per_chunk,0.15,180,27,8
114,4,full_attention_mean_score_per_chunk,0.15,180,27,8
114,5,full_attention_frequency_per_chunk,0.15,95,14,8
114,5,full_attention_mean_score_per_chunk,0.15,95,14,8
114,6,full_attention_frequency_per_chunk,0.15,109,16,8
114,6,full_attention_mean_score_per_chunk,0.15,109,16,8
114,7,full_attention_frequency_per_chunk,0.15,170,25,8
114,7,full_attention_mean_score_per_chunk,0.15,170,25,8
114,8,full_attention_frequency_per_chunk,0.15,136,20,8
114,8,full_attention_mean_score_per_chunk,0.15,136,20,8
114,9,full_attention_frequency_per_chunk,0.15,192,28,8
114,9,full_attention_mean_score_per_chunk,0.15,192,28,8
114,10,full_attention_frequency_per_chunk,0.15,55,8,8
114,10,full_attention_mean_score_per_chunk,0.15,55,8,8
114,11,full_attention_frequency_per_chunk,0.15,108,16,8
114,11,full_attention_mean_score_per_chunk,0.15,108,16,8
114,12,full_attention_frequency_per_chunk,0.15,57,8,8
114,12,full_attention_mean_score_per_chunk,0.15,57,8,8
114,13,full_attention_frequency_per_chunk,0.15,143,21,8
114,13,full_attention_mean_score_per_chunk,0.15,143,21,8
114,14,full_attention_frequency_per_chunk,0.15,97,14,8
114,14,full_attention_mean_score_per_chunk,0.15,97,14,8
114,15,full_attention_frequency_per_chunk,0.15,77,11,8
114,15,full_attention_mean_score_per_chunk,0.15,77,11,8
114,16,full_attention_frequency_per_chunk,0.15,163,24,8
114,16,full_attention_mean_score_per_chunk,0.15,163,24,8
114,17,full_attention_frequency_per_chunk,0.15,134,20,8
114,17,full_attention_mean_score_per_chunk,0.15,134,20,8
114,18,full_attention_frequency_per_chunk,0.15,142,21,8
114,18,full_attention_mean_score_per_chunk,0.15,142,21,8
114,19,full_attention_frequency_per_chunk,0.15,163,24,8
114,19,full_attention_mean_score_per_chunk,0.15,163,24,8
117,0,full_attention_frequency_per_chunk,0.15,49,7,8
117,0,full_attention_mean_score_per_chunk,0.15,49,7,8
117,1,full_attention_frequency_per_chunk,0.15,123,18,8
117,1,full_attention_mean_score_per_chunk,0.15,123,18,8
117,2,full_attention_frequency_per_chunk,0.15,186,27,8
117,2,full_attention_mean_score_per_chunk,0.15,186,27,8
117,3,full_attention_frequency_per_chunk,0.15,59,8,8
117,3,full_attention_mean_score_per_chunk,0.15,59,8,8
117,4,full_attention_frequency_per_chunk,0.15,141,21,8
117,4,full_attention_mean_score_per_chunk,0.15,141,21,8
117,5,full_attention_frequency_per_chunk,0.15,124,18,8
117,5,full_attention_mean_score_per_chunk,0.15,124,18,8
117,6,full_attention_frequency_per_chunk,0.15,138,20,8
117,6,full_attention_mean_score_per_chunk,0.15,138,20,8
117,7,full_attention_frequency_per_chunk,0.15,189,28,8
117,7,full_attention_mean_score_per_chunk,0.15,189,28,8
117,8,full_attention_frequency_per_chunk,0.15,131,19,8
117,8,full_attention_mean_score_per_chunk,0.15,131,19,8
117,9,full_attention_frequency_per_chunk,0.15,203,30,8
117,9,full_attention_mean_score_per_chunk,0.15,203,30,8
117,10,full_attention_frequency_per_chunk,0.15,82,12,8
117,10,full_attention_mean_score_per_chunk,0.15,82,12,8
117,11,full_attention_frequency_per_chunk,0.15,95,14,8
117,11,full_attention_mean_score_per_chunk,0.15,95,14,8
117,12,full_attention_frequency_per_chunk,0.15,43,6,8
117,12,full_attention_mean_score_per_chunk,0.15,43,6,8
117,13,full_attention_frequency_per_chunk,0.15,68,10,8
117,13,full_attention_mean_score_per_chunk,0.15,68,10,8
117,14,full_attention_frequency_per_chunk,0.15,110,16,8
117,14,full_attention_mean_score_per_chunk,0.15,110,16,8
117,15,full_attention_frequency_per_chunk,0.15,106,15,8
117,15,full_attention_mean_score_per_chunk,0.15,106,15,8
117,16,full_attention_frequency_per_chunk,0.15,76,11,8
117,16,full_attention_mean_score_per_chunk,0.15,76,11,8
117,17,full_attention_frequency_per_chunk,0.15,112,16,8
117,17,full_attention_mean_score_per_chunk,0.15,112,16,8
117,18,full_attention_frequency_per_chunk,0.15,152,22,8
117,18,full_attention_mean_score_per_chunk,0.15,152,22,8
118,0,full_attention_frequency_per_chunk,0.15,108,16,8
118,0,full_attention_mean_score_per_chunk,0.15,108,16,8
118,1,full_attention_frequency_per_chunk,0.15,81,12,8
118,1,full_attention_mean_score_per_chunk,0.15,81,12,8
118,2,full_attention_frequency_per_chunk,0.15,179,26,8
118,2,full_attention_mean_score_per_chunk,0.15,179,26,8
118,3,full_attention_frequency_per_chunk,0.15,35,5,8
118,3,full_attention_mean_score_per_chunk,0.15,35,5,8
118,4,full_attention_frequency_per_chunk,0.15,56,8,8
118,4,full_attention_mean_score_per_chunk,0.15,56,8,8
118,5,full_attention_frequency_per_chunk,0.15,189,28,8
118,5,full_attention_mean_score_per_chunk,0.15,189,28,8
118,6,full_attention_frequency_per_chunk,0.15,139,20,8
118,6,full_attention_mean_score_per_chunk,0.15,139,20,8
118,7,full_attention_frequency_per_chunk,0.15,80,12,8
118,7,full_attention_mean_score_per_chunk,0.15,80,12,8
118,8,full_attention_frequency_per_chunk,0.15,137,20,8
118,8,full_attention_mean_score_per_chunk,0.15,137,20,8
118,9,full_attention_frequency_per_chunk,0.15,223,33,8
118,9,full_attention_mean_score_per_chunk,0.15,223,33,8
119,0,full_attention_frequency_per_chunk,0.15,68,10,8
119,0,full_attention_mean_score_per_chunk,0.15,68,10,8
119,1,full_attention_frequency_per_chunk,0.15,138,20,8
119,1,full_attention_mean_score_per_chunk,0.15,138,20,8
119,2,full_attention_frequency_per_chunk,0.15,186,27,8
119,2,full_attention_mean_score_per_chunk,0.15,186,27,8
119,3,full_attention_frequency_per_chunk,0.15,170,25,8
119,3,full_attention_mean_score_per_chunk,0.15,170,25,8
119,4,full_attention_frequency_per_chunk,0.15,141,21,8
119,4,full_attention_mean_score_per_chunk,0.15,141,21,8
119,5,full_attention_frequency_per_chunk,0.15,89,13,8
119,5,full_attention_mean_score_per_chunk,0.15,89,13,8
119,6,full_attention_frequency_per_chunk,0.15,203,30,8
119,6,full_attention_mean_score_per_chunk,0.15,203,30,8
119,7,full_attention_frequency_per_chunk,0.15,72,10,8
119,7,full_attention_mean_score_per_chunk,0.15,72,10,8
119,8,full_attention_frequency_per_chunk,0.15,227,34,8
119,8,full_attention_mean_score_per_chunk,0.15,227,34,8
119,9,full_attention_frequency_per_chunk,0.15,117,17,8
119,9,full_attention_mean_score_per_chunk,0.15,117,17,8
119,10,full_attention_frequency_per_chunk,0.15,82,12,8
119,10,full_attention_mean_score_per_chunk,0.15,82,12,8
119,11,full_attention_frequency_per_chunk,0.15,95,14,8
119,11,full_attention_mean_score_per_chunk,0.15,95,14,8
119,12,full_attention_frequency_per_chunk,0.15,43,6,8
119,12,full_attention_mean_score_per_chunk,0.15,43,6,8
119,13,full_attention_frequency_per_chunk,0.15,49,7,8
119,13,full_attention_mean_score_per_chunk,0.15,49,7,8
119,14,full_attention_frequency_per_chunk,0.15,106,15,8
119,14,full_attention_mean_score_per_chunk,0.15,106,15,8
119,15,full_attention_frequency_per_chunk,0.15,110,16,8
119,15,full_attention_mean_score_per_chunk,0.15,110,16,8
119,16,full_attention_frequency_per_chunk,0.15,238,35,8
119,16,full_attention_mean_score_per_chunk,0.15,238,35,8
119,17,full_attention_frequency_per_chunk,0.15,112,16,8
119,17,full_attention_mean_score_per_chunk,0.15,112,16,8
119,18,full_attention_frequency_per_chunk,0.15,132,19,8
119,18,full_attention_mean_score_per_chunk,0.15,132,19,8
120,0,full_attention_frequency_per_chunk,0.15,267,40,8
120,0,full_attention_mean_score_per_chunk,0.15,267,40,8
120,1,full_attention_frequency_per_chunk,0.15,87,13,8
120,1,full_attention_mean_score_per_chunk,0.15,87,13,8
120,2,full_attention_frequency_per_chunk,0.15,140,21,8
120,2,full_attention_mean_score_per_chunk,0.15,140,21,8
120,3,full_attention_frequency_per_chunk,0.15,203,30,8
120,3,full_attention_mean_score_per_chunk,0.15,203,30,8
120,4,full_attention_frequency_per_chunk,0.15,164,24,8
120,4,full_attention_mean_score_per_chunk,0.15,164,24,8
120,5,full_attention_frequency_per_chunk,0.15,264,39,8
120,5,full_attention_mean_score_per_chunk,0.15,264,39,8
120,6,full_attention_frequency_per_chunk,0.15,307,46,8
120,6,full_attention_mean_score_per_chunk,0.15,307,46,8
120,7,full_attention_frequency_per_chunk,0.15,160,24,8
120,7,full_attention_mean_score_per_chunk,0.15,160,24,8
120,8,full_attention_frequency_per_chunk,0.15,102,15,8
120,8,full_attention_mean_score_per_chunk,0.15,102,15,8
120,9,full_attention_frequency_per_chunk,0.15,54,8,8
120,9,full_attention_mean_score_per_chunk,0.15,54,8,8
121,0,full_attention_frequency_per_chunk,0.15,100,15,8
121,0,full_attention_mean_score_per_chunk,0.15,100,15,8
121,1,full_attention_frequency_per_chunk,0.15,325,48,8
121,1,full_attention_mean_score_per_chunk,0.15,325,48,8
121,2,full_attention_frequency_per_chunk,0.15,208,31,8
121,2,full_attention_mean_score_per_chunk,0.15,208,31,8
121,3,full_attention_frequency_per_chunk,0.15,270,40,8
121,3,full_attention_mean_score_per_chunk,0.15,270,40,8
121,4,full_attention_frequency_per_chunk,0.15,84,12,8
121,4,full_attention_mean_score_per_chunk,0.15,84,12,8
121,5,full_attention_frequency_per_chunk,0.15,190,28,8
121,5,full_attention_mean_score_per_chunk,0.15,190,28,8
121,6,full_attention_frequency_per_chunk,0.15,120,18,8
121,6,full_attention_mean_score_per_chunk,0.15,120,18,8
121,7,full_attention_frequency_per_chunk,0.15,126,18,8
121,7,full_attention_mean_score_per_chunk,0.15,126,18,8
121,8,full_attention_frequency_per_chunk,0.15,168,25,8
121,8,full_attention_mean_score_per_chunk,0.15,168,25,8
121,9,full_attention_frequency_per_chunk,0.15,205,30,8
121,9,full_attention_mean_score_per_chunk,0.15,205,30,8
121,10,full_attention_frequency_per_chunk,0.15,164,24,8
121,10,full_attention_mean_score_per_chunk,0.15,164,24,8
121,11,full_attention_frequency_per_chunk,0.15,156,23,8
121,11,full_attention_mean_score_per_chunk,0.15,156,23,8
121,12,full_attention_frequency_per_chunk,0.15,110,16,8
121,12,full_attention_mean_score_per_chunk,0.15,110,16,8
121,13,full_attention_frequency_per_chunk,0.15,155,23,8
121,13,full_attention_mean_score_per_chunk,0.15,155,23,8
121,14,full_attention_frequency_per_chunk,0.15,129,19,8
121,14,full_attention_mean_score_per_chunk,0.15,129,19,8
121,15,full_attention_frequency_per_chunk,0.15,188,28,8
121,15,full_attention_mean_score_per_chunk,0.15,188,28,8
121,16,full_attention_frequency_per_chunk,0.15,75,11,8
121,16,full_attention_mean_score_per_chunk,0.15,75,11,8
121,17,full_attention_frequency_per_chunk,0.15,149,22,8
121,17,full_attention_mean_score_per_chunk,0.15,149,22,8
121,18,full_attention_frequency_per_chunk,0.15,164,24,8
121,18,full_attention_mean_score_per_chunk,0.15,164,24,8
123,0,full_attention_frequency_per_chunk,0.15,105,15,8
123,0,full_attention_mean_score_per_chunk,0.15,105,15,8
123,1,full_attention_frequency_per_chunk,0.15,60,9,8
123,1,full_attention_mean_score_per_chunk,0.15,60,9,8
