chunk,method,chunk_len,selected_count,example_id,rate
chunk07,qk_frequency_per_chunk,106,31,2,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,106,31,2,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,106,31,2,0.3
chunk08,draft_frequency_per_chunk,234,70,2,0.3
chunk08,qk_frequency_per_chunk,234,70,2,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,234,70,2,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,234,70,2,0.3
chunk09,draft_frequency_per_chunk,368,110,2,0.3
chunk09,qk_frequency_per_chunk,368,110,2,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,368,110,2,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,368,110,2,0.3
chunk00,draft_frequency_per_chunk,108,32,3,0.3
chunk00,qk_frequency_per_chunk,108,32,3,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,108,32,3,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,108,32,3,0.3
chunk01,draft_frequency_per_chunk,92,27,3,0.3
chunk01,qk_frequency_per_chunk,92,27,3,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,92,27,3,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,92,27,3,0.3
chunk02,draft_frequency_per_chunk,90,27,3,0.3
chunk02,qk_frequency_per_chunk,90,27,3,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,90,27,3,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,90,27,3,0.3
chunk03,draft_frequency_per_chunk,170,51,3,0.3
chunk03,qk_frequency_per_chunk,170,51,3,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,170,51,3,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,170,51,3,0.3
chunk04,draft_frequency_per_chunk,141,42,3,0.3
chunk04,qk_frequency_per_chunk,141,42,3,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,141,42,3,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,141,42,3,0.3
chunk05,draft_frequency_per_chunk,200,60,3,0.3
chunk05,qk_frequency_per_chunk,200,60,3,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,200,60,3,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,200,60,3,0.3
chunk06,draft_frequency_per_chunk,52,15,3,0.3
chunk06,qk_frequency_per_chunk,52,15,3,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,52,15,3,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,52,15,3,0.3
chunk07,draft_frequency_per_chunk,143,42,3,0.3
chunk07,qk_frequency_per_chunk,143,42,3,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,143,42,3,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,143,42,3,0.3
chunk08,draft_frequency_per_chunk,68,20,3,0.3
chunk08,qk_frequency_per_chunk,68,20,3,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,68,20,3,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,68,20,3,0.3
chunk09,draft_frequency_per_chunk,90,27,3,0.3
chunk09,qk_frequency_per_chunk,90,27,3,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,90,27,3,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,90,27,3,0.3
chunk10,draft_frequency_per_chunk,89,26,3,0.3
chunk10,qk_frequency_per_chunk,89,26,3,0.3
chunk10,hybrid_draft70_qk30_score_per_chunk,89,26,3,0.3
chunk10,hybrid_draft50_qk50_score_per_chunk,89,26,3,0.3
chunk00,draft_frequency_per_chunk,96,28,4,0.3
chunk00,qk_frequency_per_chunk,96,28,4,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,96,28,4,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,96,28,4,0.3
chunk01,draft_frequency_per_chunk,139,41,4,0.3
chunk01,qk_frequency_per_chunk,139,41,4,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,139,41,4,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,139,41,4,0.3
chunk02,draft_frequency_per_chunk,192,57,4,0.3
chunk02,qk_frequency_per_chunk,192,57,4,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,192,57,4,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,192,57,4,0.3
chunk03,draft_frequency_per_chunk,126,37,4,0.3
chunk03,qk_frequency_per_chunk,126,37,4,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,126,37,4,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,126,37,4,0.3
chunk04,draft_frequency_per_chunk,265,79,4,0.3
chunk04,qk_frequency_per_chunk,265,79,4,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,265,79,4,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,265,79,4,0.3
chunk05,draft_frequency_per_chunk,74,22,4,0.3
chunk05,qk_frequency_per_chunk,74,22,4,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,74,22,4,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,74,22,4,0.3
chunk06,draft_frequency_per_chunk,60,18,4,0.3
chunk06,qk_frequency_per_chunk,60,18,4,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,60,18,4,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,60,18,4,0.3
chunk07,draft_frequency_per_chunk,45,13,4,0.3
chunk07,qk_frequency_per_chunk,45,13,4,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,45,13,4,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,45,13,4,0.3
chunk08,draft_frequency_per_chunk,79,23,4,0.3
chunk08,qk_frequency_per_chunk,79,23,4,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,79,23,4,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,79,23,4,0.3
chunk09,draft_frequency_per_chunk,102,30,4,0.3
chunk09,qk_frequency_per_chunk,102,30,4,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,102,30,4,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,102,30,4,0.3
chunk10,draft_frequency_per_chunk,148,44,4,0.3
chunk10,qk_frequency_per_chunk,148,44,4,0.3
chunk10,hybrid_draft70_qk30_score_per_chunk,148,44,4,0.3
chunk10,hybrid_draft50_qk50_score_per_chunk,148,44,4,0.3
chunk11,draft_frequency_per_chunk,139,41,4,0.3
chunk11,qk_frequency_per_chunk,139,41,4,0.3
chunk11,hybrid_draft70_qk30_score_per_chunk,139,41,4,0.3
chunk11,hybrid_draft50_qk50_score_per_chunk,139,41,4,0.3
chunk12,draft_frequency_per_chunk,149,44,4,0.3
chunk12,qk_frequency_per_chunk,149,44,4,0.3
chunk12,hybrid_draft70_qk30_score_per_chunk,149,44,4,0.3
chunk12,hybrid_draft50_qk50_score_per_chunk,149,44,4,0.3
chunk13,draft_frequency_per_chunk,228,68,4,0.3
chunk13,qk_frequency_per_chunk,228,68,4,0.3
chunk13,hybrid_draft70_qk30_score_per_chunk,228,68,4,0.3
chunk13,hybrid_draft50_qk50_score_per_chunk,228,68,4,0.3
chunk14,draft_frequency_per_chunk,196,58,4,0.3
chunk14,qk_frequency_per_chunk,196,58,4,0.3
chunk14,hybrid_draft70_qk30_score_per_chunk,196,58,4,0.3
chunk14,hybrid_draft50_qk50_score_per_chunk,196,58,4,0.3
chunk15,draft_frequency_per_chunk,72,21,4,0.3
chunk15,qk_frequency_per_chunk,72,21,4,0.3
chunk15,hybrid_draft70_qk30_score_per_chunk,72,21,4,0.3
chunk15,hybrid_draft50_qk50_score_per_chunk,72,21,4,0.3
chunk16,draft_frequency_per_chunk,88,26,4,0.3
chunk16,qk_frequency_per_chunk,88,26,4,0.3
chunk16,hybrid_draft70_qk30_score_per_chunk,88,26,4,0.3
chunk16,hybrid_draft50_qk50_score_per_chunk,88,26,4,0.3
chunk17,draft_frequency_per_chunk,86,25,4,0.3
chunk17,qk_frequency_per_chunk,86,25,4,0.3
chunk17,hybrid_draft70_qk30_score_per_chunk,86,25,4,0.3
chunk17,hybrid_draft50_qk50_score_per_chunk,86,25,4,0.3
chunk18,draft_frequency_per_chunk,321,96,4,0.3
chunk18,qk_frequency_per_chunk,321,96,4,0.3
chunk18,hybrid_draft70_qk30_score_per_chunk,321,96,4,0.3
chunk18,hybrid_draft50_qk50_score_per_chunk,321,96,4,0.3
chunk00,draft_frequency_per_chunk,183,54,6,0.3
chunk00,qk_frequency_per_chunk,183,54,6,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,183,54,6,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,183,54,6,0.3
chunk01,draft_frequency_per_chunk,84,25,6,0.3
chunk01,qk_frequency_per_chunk,84,25,6,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,84,25,6,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,84,25,6,0.3
chunk02,draft_frequency_per_chunk,154,46,6,0.3
chunk02,qk_frequency_per_chunk,154,46,6,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,154,46,6,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,154,46,6,0.3
chunk03,draft_frequency_per_chunk,244,73,6,0.3
chunk03,qk_frequency_per_chunk,244,73,6,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,244,73,6,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,244,73,6,0.3
chunk04,draft_frequency_per_chunk,86,25,6,0.3
chunk04,qk_frequency_per_chunk,86,25,6,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,86,25,6,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,86,25,6,0.3
chunk05,draft_frequency_per_chunk,49,14,6,0.3
chunk05,qk_frequency_per_chunk,49,14,6,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,49,14,6,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,49,14,6,0.3
chunk06,draft_frequency_per_chunk,203,60,6,0.3
chunk06,qk_frequency_per_chunk,203,60,6,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,203,60,6,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,203,60,6,0.3
chunk07,draft_frequency_per_chunk,140,42,6,0.3
chunk07,qk_frequency_per_chunk,140,42,6,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,140,42,6,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,140,42,6,0.3
chunk08,draft_frequency_per_chunk,113,33,6,0.3
chunk08,qk_frequency_per_chunk,113,33,6,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,113,33,6,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,113,33,6,0.3
chunk09,draft_frequency_per_chunk,148,44,6,0.3
chunk09,qk_frequency_per_chunk,148,44,6,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,148,44,6,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,148,44,6,0.3
chunk00,draft_frequency_per_chunk,154,46,7,0.3
chunk00,qk_frequency_per_chunk,154,46,7,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,154,46,7,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,154,46,7,0.3
chunk01,draft_frequency_per_chunk,84,25,7,0.3
chunk01,qk_frequency_per_chunk,84,25,7,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,84,25,7,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,84,25,7,0.3
chunk02,draft_frequency_per_chunk,152,45,7,0.3
chunk02,qk_frequency_per_chunk,152,45,7,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,152,45,7,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,152,45,7,0.3
chunk03,draft_frequency_per_chunk,254,76,7,0.3
chunk03,qk_frequency_per_chunk,254,76,7,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,254,76,7,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,254,76,7,0.3
chunk04,draft_frequency_per_chunk,49,14,7,0.3
chunk04,qk_frequency_per_chunk,49,14,7,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,49,14,7,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,49,14,7,0.3
chunk05,draft_frequency_per_chunk,203,60,7,0.3
chunk05,qk_frequency_per_chunk,203,60,7,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,203,60,7,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,203,60,7,0.3
chunk06,draft_frequency_per_chunk,37,11,7,0.3
chunk06,qk_frequency_per_chunk,37,11,7,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,37,11,7,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,37,11,7,0.3
chunk07,draft_frequency_per_chunk,183,54,7,0.3
chunk07,qk_frequency_per_chunk,183,54,7,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,183,54,7,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,183,54,7,0.3
chunk08,draft_frequency_per_chunk,244,73,7,0.3
chunk08,qk_frequency_per_chunk,244,73,7,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,244,73,7,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,244,73,7,0.3
chunk09,draft_frequency_per_chunk,227,68,7,0.3
chunk09,qk_frequency_per_chunk,227,68,7,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,227,68,7,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,227,68,7,0.3
chunk10,draft_frequency_per_chunk,86,25,7,0.3
chunk10,qk_frequency_per_chunk,86,25,7,0.3
chunk10,hybrid_draft70_qk30_score_per_chunk,86,25,7,0.3
chunk10,hybrid_draft50_qk50_score_per_chunk,86,25,7,0.3
chunk11,draft_frequency_per_chunk,140,42,7,0.3
chunk11,qk_frequency_per_chunk,140,42,7,0.3
chunk11,hybrid_draft70_qk30_score_per_chunk,140,42,7,0.3
chunk11,hybrid_draft50_qk50_score_per_chunk,140,42,7,0.3
chunk12,draft_frequency_per_chunk,42,12,7,0.3
chunk12,qk_frequency_per_chunk,42,12,7,0.3
chunk12,hybrid_draft70_qk30_score_per_chunk,42,12,7,0.3
chunk12,hybrid_draft50_qk50_score_per_chunk,42,12,7,0.3
chunk13,draft_frequency_per_chunk,148,44,7,0.3
chunk13,qk_frequency_per_chunk,148,44,7,0.3
chunk13,hybrid_draft70_qk30_score_per_chunk,148,44,7,0.3
chunk13,hybrid_draft50_qk50_score_per_chunk,148,44,7,0.3
chunk14,draft_frequency_per_chunk,137,41,7,0.3
chunk14,qk_frequency_per_chunk,137,41,7,0.3
chunk14,hybrid_draft70_qk30_score_per_chunk,137,41,7,0.3
chunk14,hybrid_draft50_qk50_score_per_chunk,137,41,7,0.3
chunk00,draft_frequency_per_chunk,205,61,9,0.3
chunk00,qk_frequency_per_chunk,205,61,9,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,205,61,9,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,205,61,9,0.3
chunk01,draft_frequency_per_chunk,152,45,9,0.3
chunk01,qk_frequency_per_chunk,152,45,9,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,152,45,9,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,152,45,9,0.3
chunk02,draft_frequency_per_chunk,321,96,9,0.3
chunk02,qk_frequency_per_chunk,321,96,9,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,321,96,9,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,321,96,9,0.3
chunk03,draft_frequency_per_chunk,212,63,9,0.3
chunk03,qk_frequency_per_chunk,212,63,9,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,212,63,9,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,212,63,9,0.3
chunk04,draft_frequency_per_chunk,228,68,9,0.3
chunk04,qk_frequency_per_chunk,228,68,9,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,228,68,9,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,228,68,9,0.3
chunk05,draft_frequency_per_chunk,154,46,9,0.3
chunk05,qk_frequency_per_chunk,154,46,9,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,154,46,9,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,154,46,9,0.3
chunk06,draft_frequency_per_chunk,139,41,9,0.3
chunk06,qk_frequency_per_chunk,139,41,9,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,139,41,9,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,139,41,9,0.3
chunk07,draft_frequency_per_chunk,265,79,9,0.3
chunk07,qk_frequency_per_chunk,265,79,9,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,265,79,9,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,265,79,9,0.3
chunk08,draft_frequency_per_chunk,196,58,9,0.3
chunk08,qk_frequency_per_chunk,196,58,9,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,196,58,9,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,196,58,9,0.3
chunk09,draft_frequency_per_chunk,126,37,9,0.3
chunk09,qk_frequency_per_chunk,126,37,9,0.3
chunk09,hybrid_draft70_qk30_score_per_chunk,126,37,9,0.3
chunk09,hybrid_draft50_qk50_score_per_chunk,126,37,9,0.3
chunk10,draft_frequency_per_chunk,152,45,9,0.3
chunk10,qk_frequency_per_chunk,152,45,9,0.3
chunk10,hybrid_draft70_qk30_score_per_chunk,152,45,9,0.3
chunk10,hybrid_draft50_qk50_score_per_chunk,152,45,9,0.3
chunk11,draft_frequency_per_chunk,162,48,9,0.3
chunk11,qk_frequency_per_chunk,162,48,9,0.3
chunk11,hybrid_draft70_qk30_score_per_chunk,162,48,9,0.3
chunk11,hybrid_draft50_qk50_score_per_chunk,162,48,9,0.3
chunk12,draft_frequency_per_chunk,333,99,9,0.3
chunk12,qk_frequency_per_chunk,333,99,9,0.3
chunk12,hybrid_draft70_qk30_score_per_chunk,333,99,9,0.3
chunk12,hybrid_draft50_qk50_score_per_chunk,333,99,9,0.3
chunk13,draft_frequency_per_chunk,311,93,9,0.3
chunk13,qk_frequency_per_chunk,311,93,9,0.3
chunk13,hybrid_draft70_qk30_score_per_chunk,311,93,9,0.3
chunk13,hybrid_draft50_qk50_score_per_chunk,311,93,9,0.3
chunk14,draft_frequency_per_chunk,151,45,9,0.3
chunk14,qk_frequency_per_chunk,151,45,9,0.3
chunk14,hybrid_draft70_qk30_score_per_chunk,151,45,9,0.3
chunk14,hybrid_draft50_qk50_score_per_chunk,151,45,9,0.3
chunk00,draft_frequency_per_chunk,186,55,10,0.3
chunk00,qk_frequency_per_chunk,186,55,10,0.3
chunk00,hybrid_draft70_qk30_score_per_chunk,186,55,10,0.3
chunk00,hybrid_draft50_qk50_score_per_chunk,186,55,10,0.3
chunk01,draft_frequency_per_chunk,203,60,10,0.3
chunk01,qk_frequency_per_chunk,203,60,10,0.3
chunk01,hybrid_draft70_qk30_score_per_chunk,203,60,10,0.3
chunk01,hybrid_draft50_qk50_score_per_chunk,203,60,10,0.3
chunk02,draft_frequency_per_chunk,90,27,10,0.3
chunk02,qk_frequency_per_chunk,90,27,10,0.3
chunk02,hybrid_draft70_qk30_score_per_chunk,90,27,10,0.3
chunk02,hybrid_draft50_qk50_score_per_chunk,90,27,10,0.3
chunk03,draft_frequency_per_chunk,310,93,10,0.3
chunk03,qk_frequency_per_chunk,310,93,10,0.3
chunk03,hybrid_draft70_qk30_score_per_chunk,310,93,10,0.3
chunk03,hybrid_draft50_qk50_score_per_chunk,310,93,10,0.3
chunk04,draft_frequency_per_chunk,88,26,10,0.3
chunk04,qk_frequency_per_chunk,88,26,10,0.3
chunk04,hybrid_draft70_qk30_score_per_chunk,88,26,10,0.3
chunk04,hybrid_draft50_qk50_score_per_chunk,88,26,10,0.3
chunk05,draft_frequency_per_chunk,123,36,10,0.3
chunk05,qk_frequency_per_chunk,123,36,10,0.3
chunk05,hybrid_draft70_qk30_score_per_chunk,123,36,10,0.3
chunk05,hybrid_draft50_qk50_score_per_chunk,123,36,10,0.3
chunk06,draft_frequency_per_chunk,89,26,10,0.3
chunk06,qk_frequency_per_chunk,89,26,10,0.3
chunk06,hybrid_draft70_qk30_score_per_chunk,89,26,10,0.3
chunk06,hybrid_draft50_qk50_score_per_chunk,89,26,10,0.3
chunk07,draft_frequency_per_chunk,117,35,10,0.3
chunk07,qk_frequency_per_chunk,117,35,10,0.3
chunk07,hybrid_draft70_qk30_score_per_chunk,117,35,10,0.3
chunk07,hybrid_draft50_qk50_score_per_chunk,117,35,10,0.3
chunk08,draft_frequency_per_chunk,68,20,10,0.3
chunk08,qk_frequency_per_chunk,68,20,10,0.3
chunk08,hybrid_draft70_qk30_score_per_chunk,68,20,10,0.3
chunk08,hybrid_draft50_qk50_score_per_chunk,68,20,10,0.3
